rid,MUC.CP002_MCF7_6H:BRD-K10946493-001-01-9:10.0057,MUC.CP002_MCF7_6H:BRD-K10946493-001-01-9:3.3352,MUC.CP002_MCF7_6H:BRD-K10946493-001-01-9:0.3706,MUC.CP002_MCF7_6H:BRD-K10946493-001-01-9:1.1117,MUC.CP002_MCF7_24H:BRD-K10946493-001-01-9:10.0057,MUC.CP002_MCF7_24H:BRD-K10946493-001-01-9:3.3352,MUC.CP002_MCF7_24H:BRD-K10946493-001-01-9:1.1117,MUC.CP002_MCF7_24H:BRD-K10946493-001-01-9:0.3706,MUC.CP002_NKDBA_24H:BRD-K10946493-001-01-9:10.0057,MUC.CP002_NKDBA_24H:BRD-K10946493-001-01-9:3.3352,MUC.CP002_NKDBA_24H:BRD-K10946493-001-01-9:1.1117,MUC.CP002_NKDBA_24H:BRD-K10946493-001-01-9:0.3706
5720,-0.70759999752,1.03678619862,-0.161828264594,-0.28820002079,0.847800016403,-0.503188192844,0.200666695833,0.0832333564758,0.349797874689,-0.5924705863,-0.0917323753238,0.506351530552
466,-0.597599983215,-0.493801116943,-0.0241701453924,0.479050010443,-0.297766685486,-0.312814474106,0.0186999812722,-0.846966683865,0.353325664997,0.815917313099,0.475745350122,0.240882277489
6009,-0.290899991989,-0.0424762964249,1.5496609211,0.618799984455,0.168666660786,0.295293301344,-0.739066660404,-0.0502333641052,0.425928145647,-0.0546360164881,-0.0815944001079,-0.0318437740207
2309,1.12870001793,-0.102146558464,-0.746358275414,0.310400009155,-0.181266665459,-0.155443221331,-0.15370002389,-0.524433374405,-0.138957574964,-0.244873210788,0.0494583845139,-0.676407277584
387,0.543899953365,-0.671289563179,0.0528798848391,-0.0535999983549,0.341199964285,-0.0712194293737,-0.202866643667,0.155500009656,-0.0501483604312,-0.746412336826,-0.282124608755,0.310919553041
3553,0.431349992752,-0.192243173718,-0.383028686047,-0.346000015736,-0.180666685104,-0.473260432482,0.0502666532993,0.237033322453,-0.496499657631,-0.35167452693,-0.866656839848,-0.429112285376
427,-0.372850030661,0.597680270672,0.182879924774,1.25969994068,1.6835668087,-0.337111920118,0.81409996748,-0.732533335686,0.308092027903,0.382251173258,-0.287961363792,0.578918337822
5898,-0.786450028419,-0.176525816321,0.136269837618,0.481550008059,-0.921500086784,-0.0324060320854,0.0158000141382,-0.428100019693,-0.232138454914,0.836890876293,0.0818356275558,0.0637983232737
23365,-1.07684993744,-0.770510733128,-0.583344876766,-1.10940003395,-0.48803332448,-0.237450659275,0.0617999732494,0.576100051403,-0.751169264317,0.668770253658,0.744480967522,-0.406030148268
6657,0.829750001431,1.56396400928,0.478668659925,0.768000006676,0.134466707706,-0.629545927048,0.051600009203,0.124533325434,-0.415204942226,-0.5035841465,-0.862217187881,-0.378228545189
5054,0.211300000548,0.712630271912,0.186588972807,0.359049975872,0.499300062656,-0.46818831563,0.431699991226,0.608133375645,0.203326493502,0.401768565178,0.360664308071,0.432086110115
3108,0.467599987984,1.15145897865,-0.216707363725,-0.138750001788,2.99046683311,-0.59051656723,-0.0774333328009,2.33290028572,-0.843493044376,0.246536314487,0.881191253662,-0.104244150221
1950,1.24944996834,1.55840027332,0.34679710865,1.26664996147,0.340666681528,-0.575740158558,2.56296682358,0.66493332386,-0.0710050985217,-0.365944564342,-0.74059432745,-0.461345911026
351,0.337900012732,1.35831677914,0.617531478405,0.461699962616,0.205600008368,-1.20369982719,-0.557166695595,0.44406670332,-0.278663009405,0.132478445768,0.308140456676,0.012273401022
4846,-0.32800000906,-0.267589330673,-0.019754588604,0.649000048637,2.9960668087,0.040992975235,0.144100010395,-0.132366672158,0.958265542984,0.955467820168,-0.600031495094,1.20101416111
