rid,CPC001_HA1E_6H:BRD-K06426971-001-01-9:10,CPC001_HCC515_6H:BRD-K06426971-001-01-9:10,CPC001_PC3_6H:BRD-K06426971-001-01-9:10,CPC001_PC3_24H:BRD-K06426971-001-01-9:10,CPC001_VCAP_6H:BRD-K06426971-001-01-9:10,CPC001_VCAP_24H:BRD-K06426971-001-01-9:10,CPC017_A375_6H:BRD-K06426971-001-01-9:10,CPC017_A549_6H:BRD-K06426971-001-01-9:10,CPC017_A549_24H:BRD-K06426971-001-01-9:10,CPC017_ASC_24H:BRD-K06426971-001-01-9:10,CPC017_HEPG2_6H:BRD-K06426971-001-01-9:10,CPC017_HT29_6H:BRD-K06426971-001-01-9:10,CPC017_MCF7_6H:BRD-K06426971-001-01-9:10,CPC017_NPC_24H:BRD-K06426971-001-01-9:10,CPC017_PHH_24H:BRD-K06426971-001-01-9:10,CPC017_SKB_24H:BRD-K06426971-001-01-9:10,CVD001_HEPG2_6H:BRD-K06426971-001-01-9:10,CVD001_HEPG2_6H:BRD-K06426971-001-01-9:2.5,CVD001_HEPG2_24H:BRD-K06426971-001-01-9:2.5,CVD001_HUH7_6H:BRD-K06426971-001-01-9:10,CVD001_HUH7_6H:BRD-K06426971-001-01-9:2.5,CVD001_HUH7_24H:BRD-K06426971-001-01-9:2.5,CVD001_PHH_6H:BRD-K06426971-001-01-9:10,CVD001_PHH_6H:BRD-K06426971-001-01-9:2.5,CVD001_PHH_24H:BRD-K06426971-001-01-9:10,CVD001_PHH_24H:BRD-K06426971-001-01-9:2.5
3108,0.465694010258,-0.794449985027,-0.484434187412,3.72033596039,-0.0180917903781,3.37199997902,0.246006205678,-0.0981973558664,8.54259967804,-0.0339696854353,-1.36535000801,-0.0504267551005,0.132236838341,5.67544984818,2.5818092823,0.31479999423,0.248981773853,-0.0423907339573,1.19405412674,0.17399649322,0.832472920418,1.40420007706,0.242961585522,0.330389261246,0.625437378883,0.00497162342072
1950,2.12985801697,0.95165002346,0.0216547697783,1.03187799454,-0.124186754227,0.987900018692,0.488806605339,0.998083055019,3.46909999847,1.02125561237,-0.424699991941,1.21120929718,2.55568480492,4.25414991379,1.13104319572,0.310750007629,1.18438661098,1.40357375145,3.39362764359,0.124336406589,0.248965218663,4.09465026855,-0.0896758139133,1.55760002136,-0.842481136322,-0.356402367353
351,1.22027683258,-1.05194997787,0.416395246983,1.34288191795,0.38725310564,0.00335000013001,-1.31377196312,0.874713122845,4.27339982986,0.471525430679,1.48794996738,-0.164845883846,2.24732589722,1.73479998112,-1.44343292713,-0.0974999964237,0.28231960535,0.571498274803,-0.0951403528452,0.369293212891,0.911782085896,0.246850013733,-0.0340961590409,1.43329715729,0.825472652912,0.874335467815
4846,0.0617430359125,-0.80579996109,0.508136212826,2.12217545509,-0.649494886398,0.637350022793,-0.709851920605,-0.567001223564,-9.50129985809,1.01876032352,-0.620900034904,0.77152299881,1.37397694588,4.57509994507,0.0486654825509,0.891900002956,0.40663433075,-0.0222036987543,0.742540717125,0.363160073757,0.258301258087,1.3343501091,1.50741434097,0.562243163586,-0.928175210953,-1.18690502644
1452,0.994482755661,0.807449996471,1.02418327332,-2.24713253975,0.861016631126,-0.654350042343,0.716831088066,-1.39540481567,-2.27020001411,0.100680924952,-1.24815011024,0.152215182781,0.365994513035,-2.36739993095,-1.34140455723,0.551950037479,-0.759659469128,-1.00042295456,0.159061744809,-1.2915084362,-0.0993951559067,-0.94865000248,-2.3147547245,-2.6846075058,-7.55105018616,-0.90946573019
4776,1.74648928642,0.280049979687,0.204398393631,3.33718776703,0.410227268934,0.911000013351,0.547714054585,1.5507723093,1.95690000057,1.69799137115,0.125300005078,0.180358633399,1.64383733273,4.4018497467,0.571808993816,0.65055000782,2.83141088486,0.744721293449,5.23741436005,0.777836680412,1.48925602436,1.63385009766,0.606114268303,1.68107390404,-1.0282099247,-0.488832235336
6908,1.3394100666,5.14834976196,-1.89252483845,-0.699419379234,-1.12686347961,-2.45055007935,-0.719267487526,0.519552946091,-0.568400025368,-0.216442912817,-1.30594992638,-0.778993606567,-2.23836350441,-4.73649978638,-1.06985402107,1.46609997749,0.0203917622566,0.621913790703,-0.200493276119,0.247313976288,-1.06458973885,-0.485749989748,0.357005953789,-0.0162018537521,0.0481986999512,-0.375675112009
672,-0.189861863852,-0.552150011063,-0.497232615948,-1.45918679237,-0.509570538998,-0.661049962044,-0.368087083101,0.437214940786,-4.35340023041,0.668921351433,-0.925249993801,-1.95667922497,-1.11987221241,-4.49944972992,0.520995140076,0.845049977303,0.15944725275,-0.128409206867,-1.64734375477,-1.22624862194,-0.880110144615,-3.09750008583,0.197878852487,0.585779070854,0.25766980648,-0.276692330837
5710,0.61604809761,-0.103300005198,-0.287129312754,0.994605362415,0.0854430645704,-0.392300009727,-1.41459345818,0.758211731911,-4.48080015182,0.814457416534,0.869000017643,-1.19038450718,0.147073298693,-5.69425010681,-1.04031860828,1.12654995918,0.426058113575,0.438209742308,0.173308417201,-0.138729631901,0.859133780003,1.3533000946,0.402527242899,-1.41425740719,1.05554139614,1.3190870285
2115,-0.138082742691,-3.26224994659,-0.91794526577,-3.77607059479,0.375313401222,5.82450008392,-0.151413202286,-0.824196100235,10.0,0.579980254173,-0.238200008869,-1.15539646149,2.47701311111,-2.64190006256,0.382017284632,0.750950038433,3.11773490906,2.01768517494,1.78788900375,-0.796825766563,-1.25346589088,-0.93314999342,-0.687057852745,0.78688544035,0.765242397785,-0.489374577999
7015,1.25065636635,1.83769989014,1.49691343307,4.99818325043,0.437451004982,2.86490011215,0.687783837318,0.658355176449,8.58520030975,1.49797034264,1.22189998627,0.604373574257,2.73981595039,3.55945014954,-0.178669393063,-0.0652000010014,0.936920762062,0.484313160181,1.73838734627,1.11554455757,1.62777578831,2.69230008125,0.416679441929,0.992229819298,-0.924420654774,0.61580312252
8726,-0.218680918217,1.57015001774,-0.587304532528,-0.938660085201,0.0497961863875,0.769599974155,2.77658486366,1.56529378891,-0.25569999218,-0.60177063942,0.0850999951363,-2.13370871544,-2.16128754616,0.91865003109,-0.00476105511189,-1.77834999561,0.299161463976,-0.159800946712,-1.27985310555,0.330509454012,-0.0824504196644,-0.0863499641418,-0.848385035992,-0.824033379555,-1.85626888275,-1.42609262466
2185,1.390655756,-0.119800031185,1.55895853043,5.10892343521,0.76654624939,1.95444989204,0.0605564340949,1.37079298496,1.46089994907,1.63059008121,0.160499989986,0.88043409586,1.85200679302,4.24149990082,0.719465434551,0.301149994135,1.44616293907,0.844678759575,2.6632912159,1.89599061012,1.19919252396,4.51340007782,0.59395390749,1.35598397255,-0.634448826313,0.0963587462902
3315,0.615084469318,0.596949994564,1.15498530865,-0.702034950256,-1.05057263374,1.02015006542,-0.500396609306,1.22425436974,-7.38660001755,0.106354981661,1.92270004749,-1.16088163853,-1.38750779629,3.87609982491,-0.274642467499,0.188649997115,1.72423958778,1.5627579689,-0.859974563122,2.31688761711,2.41239666939,1.61185002327,0.932870149612,0.507087171078,2.02774810791,1.07129192352
5289,1.03464198112,1.66505002975,-0.184490934014,0.759452462196,0.278375148773,4.20949983597,0.277051448822,2.07666730881,8.34280014038,-0.814828753471,-0.546350002289,0.6983076334,2.6644423008,1.86580002308,-2.4627199173,-2.4236998558,1.07643222809,0.0182249993086,1.09382510185,1.07183563709,-0.214165836573,3.3789999485,0.780232071877,0.38565158844,0.0923194289207,0.156759828329
868,1.21513867378,-0.0359499976039,0.440093785524,2.68139457703,0.0727598965168,0.244350016117,-0.0297788977623,0.294936418533,-6.48250007629,0.479258090258,-0.670750021935,0.110592313111,0.213936313987,2.28544998169,0.133945971727,-1.452450037,-1.18088245392,-0.0362097322941,1.08321630955,0.144781067967,-0.914658784866,2.5313000679,1.40842080116,0.788382411003,1.19167757034,-1.28179311752
1677,3.08696484566,0.436300009489,-1.06043124199,0.209539622068,0.0894347131252,1.29054999352,0.345428913832,0.678447544575,6.84969997406,1.86776506901,0.941950023174,-1.43003058434,1.8080201149,4.62144994736,0.772543787956,-0.372600018978,0.314243257046,-0.255356729031,0.411455541849,-0.905774712563,-0.602343380451,1.67595005035,0.219454601407,1.10002112389,-0.200105577707,0.571253299713
7043,1.56551241875,0.547900021076,0.489452332258,2.7655479908,0.854081571102,0.904799997807,-0.326976805925,1.273478508,1.39030003548,1.82895767689,0.869100034237,-0.391099750996,-1.45568275452,4.84724998474,1.26188325882,1.65264987946,-0.474252521992,-0.0700560957193,0.244313240051,0.288655400276,0.55699044466,-0.427199989557,0.0386370718479,1.14132189751,-0.989722073078,-0.30425876379
5613,1.58062195778,0.499449968338,0.430195778608,3.27941775322,0.644552230835,1.52614998817,0.391659379005,-0.476706087589,1.57930004597,1.26928067207,1.18560004234,-0.178484007716,1.86870765686,3.29040002823,0.575004279613,-0.35949999094,2.00642299652,0.073861181736,1.11111497879,0.429517447948,0.814851880074,3.71994996071,0.591811358929,1.16726601124,-1.01318478584,-0.888902902603
595,-7.97510147095e-05,-1.7173500061,0.351662695408,-1.52064168453,0.083980448544,-3.37185001373,-0.0368037521839,-2.40918064117,-4.5093998909,0.664398729801,0.049950003624,-1.77752590179,-2.60116386414,-1.2798500061,-0.608256697655,0.778299987316,1.20042848587,-0.181497916579,-1.70141017437,-0.432388365269,-0.125826582313,-2.13365006447,-1.01705551147,-1.80296707153,-5.57850551605,-1.10215306282
4793,0.353410959244,1.14034998417,1.04117667675,5.90687894821,-1.06751775742,1.004150033,-1.47876572609,0.895919322968,0.926900029182,1.65680599213,-0.135000005364,-0.244971230626,0.589736461639,6.55074977875,-0.0558149516582,2.75130009651,1.25305461884,0.695068359375,-1.79945969582,1.49172055721,1.4385086298,1.03370010853,0.00697064213455,-0.880194306374,0.128681764007,0.684779524803
2736,-0.117856070399,-0.145549982786,-0.254635214806,3.88474559784,0.425110548735,0.00104999914765,-0.0543010979891,-1.96123981476,5.20349979401,2.21030020714,0.698500037193,0.401183515787,1.50004923344,1.91009998322,0.98530548811,-0.411350011826,0.6727668643,1.14145636559,1.52941906452,1.01764512062,1.79295134544,2.92689990997,-0.556784689426,0.33989995718,-0.462898671627,0.308139830828
5290,1.13997459412,1.61500000954,1.15972840786,3.28535509109,0.0471417605877,0.62264996767,0.394792795181,0.305139482021,1.05799996853,0.781685471535,0.0858000069857,0.997737526894,2.3221282959,2.06075000763,0.0971161648631,-0.693000018597,0.176298975945,0.485284507275,1.9772105217,0.666740655899,0.689350366592,4.03900003433,0.351015120745,1.39723801613,0.174386322498,-0.074691042304
6194,-0.0142819397151,0.0,0.597986519337,1.58190453053,0.0967660620809,-0.00034999998752,-0.000386096042348,0.526333928108,-3.54010009766,0.0,0.0,-0.0675698667765,-0.388596445322,-4.92105007172,-3.14131522179,-0.00034999998752,-0.501395642757,-0.000442884978838,0.000462114927359,0.000233290760661,0.000488998892251,-0.378049999475,-1.85638200492e-05,0.000265990092885,0.000447263329988,-0.190454810858
1676,1.26538956165,-2.17735004425,1.07694208622,3.33244228363,0.0741577744484,-0.0292499959469,0.565102696419,0.930465400219,-0.205099999905,1.24005723,0.346850037575,0.136419296265,1.51607143879,3.38399982452,1.13673055172,0.321799993515,0.0218082666397,0.219253405929,1.87839186192,0.874853432178,0.841747164726,-0.56099998951,-0.111343801022,1.13516306877,-0.389002621174,-0.797723412514
23512,-1.81191253662,-3.67560005188,-3.72792434692,-5.73703289032,-1.66141617298,-5.1578502655,-3.14090490341,-2.96172261238,-2.52259993553,0.370844721794,-2.41455006599,-1.05398571491,-2.80345273018,-0.857549965382,0.522887349129,0.819100022316,-4.45021247864,-2.87252020836,-0.640691399574,-3.50773096085,-2.692527771,0.0253500007093,-1.02715349197,-0.226525485516,-1.58504343033,-2.26103377342
148022,2.53900027275,3.69169998169,2.04669451714,1.94067788124,0.291207790375,1.60429990292,3.8763794899,4.10433530807,7.55709981918,0.985655665398,1.52904999256,1.18953466415,-1.00838708878,6.19929981232,0.100177317858,-0.240350008011,-0.0574225969613,0.00935819745064,2.32538485527,1.60562765598,1.49736022949,-0.729799985886,1.06142568588,0.748365104198,2.95983505249,-0.310221493244
1906,-1.06181550026,1.46979999542,4.12512731552,4.82541131973,0.0420792922378,1.06564998627,0.12689447403,-1.39741492271,-1.42630004883,1.78378772736,1.15995001793,0.140737384558,1.82039391994,2.62580013275,-0.13475343585,-0.107899993658,0.668267965317,0.622658371925,2.29835915565,0.584403514862,0.445910215378,0.60119998455,0.291652023792,0.780433535576,-0.412078529596,-0.0943117439747
8878,0.955504894257,-0.491449981928,2.82253408432,3.33987283707,-0.12492467463,-2.02544999123,1.75408875942,0.0303793400526,-0.224000006914,0.744662284851,0.464749991894,2.36818695068,0.301641255617,2.20335006714,-4.34457874298,-0.0518499910831,0.0689173340797,-0.054829210043,1.06708621979,0.176473170519,-0.753028333187,0.244499996305,-0.391886115074,0.141655161977,0.876121461391,0.144561260939
3091,0.0543022751808,0.306549996138,1.6257455349,-0.557400822639,0.324511647224,-0.0474499985576,0.113088540733,-0.638474106789,-3.04460000992,-1.48971247673,-0.632899999619,-0.62936347723,1.06569874287,1.05190002918,-1.1054059267,-0.252950012684,-0.810292840004,0.0665369853377,-0.140028625727,-1.30649185181,-0.438840568066,0.103849999607,-1.97525846958,-0.0376838594675,-1.49185633659,0.546402037144
5743,1.037525177,7.19015026093,0.031041521579,2.4612569809,0.799217164516,0.306849986315,3.49228405952,5.77644538879,-2.77489995956,-0.15800434351,-1.12325000763,-0.656942129135,3.53043961525,3.53044986725,1.18496978283,0.898249983788,0.540039539337,-0.581721544266,0.010366410017,0.0936581417918,0.564970135689,-0.0355000048876,1.83778953552,0.993922770023,-0.388702809811,-2.42476463318
5321,1.16611516476,1.35269999504,0.774440765381,2.41253733635,-0.156659439206,0.671499967575,-3.14539718628,0.871580958366,3.69650006294,1.08571493626,0.483150005341,0.986954689026,2.6051876545,2.53749990463,-3.95285558701,-0.635100007057,1.14984607697,0.774440586567,1.38417494297,1.01737344265,0.743559122086,2.19729995728,0.367480784655,0.274504095316,0.348831653595,-0.0422409772873
4144,-2.53483915329,1.05509996414,-5.8014421463,-7.77373981476,1.19939005375,0.462100028992,-0.787616372108,0.254040837288,4.14010000229,1.64927172661,-1.06540000439,-3.30973696709,-0.320318430662,-1.49129998684,-2.70364141464,1.63980007172,-0.837080776691,-2.83138942719,-0.303906708956,-0.257865905762,-0.127255260944,-2.05250000954,-2.07283449173,-2.34456062317,-9.00736999512,1.70775485039
1981,-1.07304465771,1.47504997253,0.812949776649,-0.94806599617,1.38496255875,-0.181749999523,0.0321720615029,-2.68199586868,1.26390004158,0.832409501076,-0.768700003624,-0.198976054788,0.143739566207,-0.460850000381,1.27804875374,1.22070002556,0.0305337198079,-1.20302724838,0.909891307354,0.609391570091,0.592387735844,-0.358599990606,-0.908028662205,-0.249620631337,0.711002230644,-0.344586014748
695,2.09776926041,0.559350013733,-0.88299715519,-0.334850549698,0.287475943565,4.84835004807,1.77162957191,0.281784296036,-0.549099981785,1.23972356319,-0.570399999619,-0.719128489494,-0.737614452839,1.32700002193,0.379962146282,0.281300008297,-0.365373432636,0.129275918007,-2.25827598572,3.89384841919,0.366200685501,-5.26035022736,0.107904985547,0.772046208382,-1.77909445763,-0.256501227617
10398,0.123501308262,-0.176200002432,0.377325743437,3.17657494545,0.435443520546,1.15264999866,0.0214655250311,1.72630655766,2.93989992142,-2.28424263,1.37960004807,0.359511375427,1.66841125488,0.516200006008,1.26007974148,0.268799990416,1.62429845333,0.991103649139,1.95648574829,0.893528580666,1.56423044205,2.74345016479,1.00336194038,0.673614025116,-0.634321630001,0.953478991985
5708,0.484239041805,-1.5381500721,0.10361559689,0.830342054367,0.408672958612,0.271649986506,1.81661200523,-0.579054713249,0.346100002527,2.39877510071,0.656549990177,0.276990771294,0.587933421135,4.68860006332,-0.727014541626,1.65829992294,0.876691460609,-0.0280146598816,1.66178202629,0.138612061739,-5.69224357605e-05,0.932000041008,-1.21350300312,-0.166929334402,-1.18829417229,0.392388701439
1213,-1.53690719604,-4.63985013962,-2.28037595749,-5.42479276657,-1.21503281593,-2.57924985886,0.0613869726658,-3.62867665291,-6.20539999008,-0.379032552242,-0.234699994326,-1.04571580887,-3.0109975338,-5.72244977951,-1.35766732693,1.38499999046,-1.27903389931,-1.23588275909,-1.07502007484,-1.26004397869,-1.47804403305,-0.489050000906,-1.19980168343,-0.6746571064,0.243731498718,-0.49673718214
226,-0.563647508621,0.30814999342,-0.480607628822,-1.5778169632,0.253338783979,-2.12529993057,0.472557723522,-1.11216473579,-8.49510002136,-0.116840258241,0.41764998436,-0.143093720078,-1.81925320625,-0.71179997921,-0.566320180893,1.34319996834,0.144233286381,0.533045530319,-0.394948840141,0.660288572311,0.759311199188,0.585250020027,0.505002856255,-0.206466913223,-1.68102049828,0.416492760181
6777,0.200914919376,-0.502200007439,1.38383483887,2.67095756531,-0.66774815321,3.84170007706,1.38866961002,-0.755785882473,10.0,-0.268734842539,0.431300014257,-0.584414660931,-1.31217050552,-2.36919999123,0.199351161718,-0.303000003099,-0.527220547199,-0.539138913155,0.40800601244,0.471925616264,0.0586704015732,-0.830649971962,-0.991534292698,-1.57480120659,0.230331033468,0.00958943367004
2113,2.28703379631,3.60265016556,0.403989642859,1.36074197292,0.128646627069,1.24300003052,2.73420500755,0.42715960741,6.78679990768,1.10646307468,1.379150033,0.756174981594,2.77530622482,2.92889976501,0.908088922501,0.122699990869,2.03578948975,1.55779755116,6.44540596008,2.54884338379,1.25118887424,5.72630023956,-2.09711503983,0.651219844818,-1.33564829826,-0.0295068770647
3329,1.74231553078,0.0746000111103,1.27601599693,1.31129586697,0.433778494596,-1.08564996719,0.849314451218,-1.01284563541,-3.37800002098,-0.931710839272,-0.11194999516,0.0800190716982,-2.04928231239,-7.87190008163,-1.04903411865,0.518499970436,-1.19804894924,-1.09259831905,0.0653856396675,0.161601662636,0.148805767298,-0.00680001080036,0.904386401176,1.14200365543,2.609375,0.941576123238
1050,-0.0626701116562,1.05945003033,-0.710591077805,-0.0189325511456,0.411121636629,-1.40540003777,0.588591039181,1.22531604767,4.69869995117,-0.794702649117,0.349399983883,0.100050576031,-0.429787814617,0.429400026798,-1.64343070984,0.381449997425,0.65892469883,0.612636864185,-1.42601251602,-1.76887249947,-1.02457201481,-8.11804962158,-0.165100589395,0.0584644079208,0.662637233734,-0.895965516567
9491,1.12645590305,1.24424993992,0.390322089195,5.05693674088,1.61776077747,-0.0489500015974,1.08410274982,1.48089110851,2.41779994965,1.579174757,0.370249986649,1.78159213066,1.65541231632,1.6726000309,0.561413049698,0.522599995136,1.12823569775,1.25869631767,1.30258691311,1.95167481899,0.603398323059,2.85085010529,0.0742317065597,1.50136733055,-0.0562479048967,-0.297658294439
22926,-0.461729645729,-3.54719996452,1.07267916203,-0.0794098377228,-0.060895178467,1.54984998703,-1.85080242157,0.177083224058,3.83380007744,0.528378665447,0.241200000048,-1.09508609772,-3.1016626358,0.483899980783,-0.0189362168312,0.900449991226,0.447153538465,-0.320620954037,0.911827087402,0.671510756016,-0.283962398767,0.96154999733,-1.07207274437,-0.602114200592,0.482487887144,0.527632534504
5899,2.54501962662,0.182999998331,0.238955572248,0.252174645662,0.342726886272,1.71994996071,1.0387390852,1.11855697632,5.30590009689,0.188297763467,0.575250029564,1.86251986027,-0.620751917362,1.32955002785,1.64047574997,0.886950016022,0.0955377370119,0.227817371488,1.44006741047,-0.16932682693,0.361977159977,-1.17499995232,0.011514917016,-0.40279558301,-0.0783258304,1.07084369659
5467,0.793306469917,0.597800016403,0.97747606039,2.67026472092,-0.115530222654,0.392650008202,0.88612806797,1.54684758186,3.17899990082,0.483137190342,-0.709350049496,7.65916347504,0.331844985485,6.84170007706,0.723869740963,1.3561000824,-0.18068780005,-0.0864586532116,4.51924085617,0.181066453457,-0.227164044976,4.99545001984,0.671971678734,0.994954705238,2.1372885704,0.0271593928337
6774,0.274694234133,0.46614998579,-0.519600391388,0.199440225959,-0.0306672751904,-0.603049993515,0.70370221138,-1.86901855469,-0.481000006199,-1.03702640533,-0.498349964619,-0.205963924527,-1.07552695274,-1.77684998512,1.27614116669,-1.56155002117,-1.12278187275,-1.2658842802,-1.35230135918,-0.341724097729,-0.481474101543,-1.88074994087,0.330869376659,-0.631891608238,0.070724979043,0.173145726323
1788,2.00209283829,0.468699991703,1.28902304173,3.37653231621,0.264054536819,0.245000004768,-0.022716678679,0.883504807949,1.43630003929,0.867425680161,0.559599995613,0.35475769639,2.14690804482,-0.0092499256134,1.10185182095,-0.261099994183,1.25638449192,1.22234559059,2.72864675522,3.6104927063,1.91136753559,4.97760009766,-0.407564461231,0.821280837059,-0.779340028763,0.854751765728
5921,-0.631639480591,-1.29014992714,0.465625494719,-2.66337060928,2.22653365135,-0.992050051689,0.546077013016,-1.57121503353,-3.26430010796,-0.0440297722816,-0.927999973297,-0.623613715172,-1.90728759766,-1.77990007401,1.04299139977,-0.153449982405,-1.59583568573,-1.27254474163,0.183116748929,-1.60028243065,-1.64022839069,-2.87034988403,-0.352675884962,0.408187180758,0.466615229845,0.300080358982
5721,-0.227388143539,-0.328649997711,0.949037432671,-0.189001575112,0.0379884429276,-1.09209990501,1.7204375267,0.178714364767,-6.84870004654,-0.545814871788,0.170500010252,0.00655990000814,0.532392501831,-1.76024997234,-0.793427109718,-0.886049985886,-0.536134600639,0.319874286652,-1.33252942562,-0.0928560644388,0.859217762947,0.192350000143,-0.867910921574,-0.578932762146,-0.345112621784,-0.159031972289
2263,1.1305270195,0.281350016594,1.32997274399,3.01855659485,-0.104221224785,0.221100002527,-0.602773666382,0.876752912998,0.405600011349,1.08838891983,-0.218399986625,0.914172649384,1.33761096001,2.60694980621,0.591634750366,-0.0523999929428,-0.579034566879,-0.155967324972,0.120232790709,0.046042162925,1.38444983959,0.682699978352,0.165109753609,1.54374861717,-0.197606384754,0.401639401913
