rid,DOS025_VCAP_6H:BRD-K66577472-001-01-0:5,DOS025_VCAP_24H:BRD-K66577472-001-01-0:5,DOS047_A375_24H:BRD-K66577472-001-01-0:5,DOS047_A549_24H:BRD-K66577472-001-01-0:5,DOS047_HT29_24H:BRD-K66577472-001-01-0:5,DOS047_MCF7_24H:BRD-K66577472-001-01-0:5,DOS047_PC3_24H:BRD-K66577472-001-01-0:5,MUC.CP003_MCF7_6H:BRD-K66577472-001-01-0:10.0037,MUC.CP003_MCF7_6H:BRD-K66577472-001-01-0:3.3346,MUC.CP003_MCF7_6H:BRD-K66577472-001-01-0:1.1115,MUC.CP003_MCF7_6H:BRD-K66577472-001-01-0:0.3705,MUC.CP003_MCF7_24H:BRD-K66577472-001-01-0:10.0037,MUC.CP003_MCF7_24H:BRD-K66577472-001-01-0:3.3346,MUC.CP003_MCF7_24H:BRD-K66577472-001-01-0:0.3705,MUC.CP003_MCF7_24H:BRD-K66577472-001-01-0:1.1115,MUC.CP003_NKDBA_24H:BRD-K66577472-001-01-0:10.0037,MUC.CP003_NKDBA_24H:BRD-K66577472-001-01-0:3.3346,MUC.CP003_NKDBA_24H:BRD-K66577472-001-01-0:1.1115,MUC.CP003_NKDBA_24H:BRD-K66577472-001-01-0:0.3705
5710,0.898721277714,-0.228297755122,0.271266669035,-1.74899947643,-0.197109922767,-0.115639105439,0.0628999471664,-1.94004321098,-0.55007314682,0.297165840864,-0.256897807121,0.904991328716,-1.49086081982,0.115893036127,-0.822699964046,-0.0705000162125,0.3424000144,-1.65530002117,0.795799970627
2115,0.00707578659058,0.286390811205,-1.67526674271,0.466444194317,-1.52778589725,0.27145922184,0.812666714191,-0.0479119904339,0.00656082481146,-0.53192961216,0.347253620625,-1.49128377438,0.385679155588,-0.224688127637,-0.156049996614,-0.518499970436,-0.769100010395,4.63770008087,-0.764200031757
7015,-0.311972439289,1.09544742107,1.45993328094,0.174431487918,-0.56070792675,1.56487131119,-0.0179333388805,-0.347472727299,0.441334724426,-1.02273833752,-0.039654776454,-1.20971310139,0.543164134026,-1.24979841709,-0.937400043011,0.246699988842,-0.750599980354,1.32130002975,-1.09019994736
8726,-0.685445010662,-0.696944475174,-0.787866711617,-0.153428032994,0.00889253616333,0.424077153206,0.0637666583061,1.26080441475,0.690201938152,1.24815011024,-0.591135859489,0.824881911278,-0.388532400131,1.13828516006,-0.687099933624,-0.0690999925137,-0.0544999986887,-1.66904997826,1.74530005455
2185,-0.299989402294,0.120675817132,1.16089999676,0.858126401901,-0.439129322767,1.13419866562,0.361100018024,1.30601787567,0.1139466241,-0.712176084518,-0.751365125179,-1.58669567108,0.800626277924,-0.890570759773,-0.00720000267029,-0.860300004482,0.0126000000164,1.18330001831,-0.798799991608
3315,1.64822518826,3.36941576004,-0.520133316517,-2.39379477501,0.789454102516,-0.338915616274,0.285800009966,-0.251941680908,-0.423583179712,0.0482865795493,0.404224544764,1.437718153,-2.65976500511,1.20840001106,0.19509999454,0.422850012779,-0.615899980068,-1.20690000057,-1.19565010071
5289,0.295428067446,-0.104084819555,0.491800010204,-2.269135952,-1.23020863533,-0.610624909401,-0.492133319378,0.312842965126,0.564753770828,0.560319840908,-1.56538510323,-0.863286733627,0.187369242311,-1.0610268116,-1.33544993401,0.400699973106,0.801599979401,-1.94309997559,-2.84389996529
868,-2.07989525795,1.23278021812,0.463666677475,1.01376283169,0.0805489122868,-0.885898590088,-0.366866707802,0.791248857975,0.818276286125,0.674287259579,1.27000284195,4.05609607697e-05,0.239360108972,0.0992819070816,-0.934249997139,0.441949993372,1.06840002537,0.746649980545,0.876350045204
1677,-0.354273080826,0.0355265438557,-0.173433333635,1.27182912827,0.343662858009,0.382041275501,0.277566671371,0.713514447212,0.201105058193,-0.603653013706,0.820567429066,-1.44720470905,0.421545356512,-0.819763183594,0.386350035667,-1.04534995556,-0.798200011253,1.18180000782,-0.500549972057
7043,0.0787399187684,1.01429641247,0.218466669321,0.926598906517,-0.390119194984,0.0434713177383,0.432966709137,0.484263718128,-0.38800483942,0.28353446722,-1.3547321558,0.255580961704,-0.0417635440826,-0.251983940601,-1.52135002613,-0.505100011826,-0.522199988365,0.694549977779,-1.0991499424
5613,0.539084732533,4.1125369072,0.827666640282,1.42963421345,0.138551741838,-0.0613734424114,-0.291100025177,0.18557086587,-0.193478092551,-0.597207665443,0.0289271622896,-1.01352310181,0.683448553085,-0.729621648788,1.86864995956,-2.16225004196,-0.864099979401,0.0401500016451,-0.570349991322
595,-0.00449496507645,-0.478663235903,0.30406665802,-2.38760852814,0.333289295435,0.476134121418,-1.33873343468,-0.282984852791,-0.157365888357,0.8762845397,-0.473185300827,0.5135846138,0.525473535061,0.585812389851,-0.647850036621,1.12074995041,0.402900010347,1.63240003586,0.154150009155
4793,-0.380709856749,-0.248376756907,-0.359200000763,-0.949265122414,0.174205780029,-0.366293668747,-0.0884999930859,0.314970552921,0.391483128071,-0.154980778694,1.20416641235,-0.00829713046551,0.524717867374,-0.590927004814,0.830899953842,0.263050019741,-0.780300021172,1.58610010147,-0.315200001001
2736,0.236491799355,1.45251083374,0.971933364868,0.287355005741,-0.669189810753,0.708259701729,-0.368333339691,1.00789308548,0.582309544086,-0.13419342041,0.707313358784,-1.25310730934,1.18389940262,-1.09889364243,0.678749978542,0.289250016212,-0.562900006771,0.612049996853,-1.07650005817
5290,-1.05576443672,0.921640694141,1.9702334404,1.23253083229,-0.606285095215,1.40174901485,0.436100035906,1.60129308701,0.324534326792,-0.565057396889,0.403709948063,-0.669427990913,1.11932313442,-0.333776503801,1.08764994144,-0.818049967289,0.809499979019,1.23134994507,-1.25835001469
6194,-1.9937543869,-0.434215426445,0.000900030136108,0.554243087769,0.000162621887284,0.135330960155,-0.208866670728,-0.137996628881,-0.000592682394199,-0.000309768482111,0.000198578112759,0.0527054294944,-5.78920173645,-0.301914304495,-1.77629995346,0.00065000000177,0.000699999975041,-2.10675001144,-0.879550039768
1676,-0.363110125065,1.8059002161,-0.0516666993499,1.60508286953,-0.125177800655,1.41438579559,0.289166659117,1.37379360199,-0.0389585196972,-0.636161625385,-0.522340297699,-1.03651690483,1.77138328552,-0.528953492641,0.555500030518,-1.36465001106,0.0432000011206,0.339599967003,-0.851599991322
23512,-0.406571924686,-0.417911350727,-0.464299976826,-0.38310956955,0.26330024004,-0.69035422802,0.282900035381,-0.319216370583,-0.230950772762,-0.809845507145,0.599492549896,0.24574328959,-0.319840610027,0.84229362011,-1.90600001812,0.33140000701,0.634999990463,-1.23160004616,1.12125003338
148022,-0.127512305975,-0.453563541174,-0.873800039291,-0.811838328838,0.302387297153,-0.190841168165,0.931566774845,-0.626438498497,-1.19058346748,0.118794247508,-0.57250636816,0.322944104671,2.79900574684,0.174824073911,-0.517149984837,0.835399985313,0.0267999991775,5.02229976654,0.506799995899
1906,-0.422153770924,0.987679183483,1.79200005531,-2.14190363884,-0.408807367086,0.185489401221,0.174166679382,0.00826051831245,-0.589116573334,-2.06487965584,0.177613526583,-1.99945473671,-0.194183826447,-0.96687746048,0.659899950027,-1.84664988518,-0.646700024605,0.359950006008,-1.1194999218
8878,-1.45246911049,0.283632040024,0.640433371067,-0.427757143974,0.229568436742,-0.167232304811,-0.0199000090361,-0.263446062803,-0.0148000940681,0.708531796932,-0.170154064894,0.510679543018,-4.20181083679,-0.299028426409,-2.41859984398,0.455649971962,0.674399971962,-1.99469995499,0.337249994278
3091,-1.33249735832,0.235943436623,0.60763335228,-0.417467057705,-0.355463564396,0.458767056465,0.140666663647,0.591729700565,0.0509926341474,-0.401322364807,0.185011431575,-1.00259339809,0.859596014023,0.505337119102,-1.11915004253,-0.53385001421,-2.71550011635,-3.81275010109,0.407399982214
5743,-1.18718481064,0.789957821369,0.966600060463,-1.81198227406,0.391837984324,0.951939940453,0.0753667056561,-0.00214463472366,-0.216151833534,-0.659444689751,-0.617823064327,-1.79967713356,2.60781311989,-0.175221428275,-0.656849980354,-0.202249988914,0.648699998856,-0.060849994421,-0.0135000050068
5321,-0.941750407219,1.26928889751,0.120000004768,0.62982827425,-0.991844713688,0.762425601482,0.372400015593,1.17522275448,-0.288114756346,-0.863935410976,-0.225052207708,-1.57135343552,0.730838656425,-0.916172266006,-0.199999988079,-3.18675017357,0.0,0.316499978304,-2.44330000877
4144,-0.490979969501,0.0952567756176,-0.040133330971,0.181858405471,0.849813103676,0.93599230051,-0.150533378124,-1.40202057362,0.890515446663,-0.17456266284,0.26739898324,-2.18194389343,1.03874003887,-1.5514844656,0.427499949932,-2.29010009766,-0.197200000286,-0.655200004578,0.503399968147
1981,0.562056481838,-0.972173273563,-1.99266660213,-0.248061567545,-0.0972121059895,-0.657482862473,0.661066651344,0.0742430314422,1.14436602592,0.160830557346,0.895122289658,0.0161545276642,0.313736915588,-0.550279796124,0.931349992752,-0.474300026894,-0.226400002837,-0.185149997473,-0.382799983025
695,0.161831974983,-0.364317685366,0.426666617393,-1.05629003048,-0.167450636625,-0.607106029987,0.321200013161,-0.214292436838,-0.537812590599,0.104328215122,0.89228951931,0.736672818661,-0.263320714235,0.456375956535,-1.02260005474,0.501949965954,-0.0763999968767,5.59710025787,0.893449962139
10398,0.553896963596,1.92871630192,0.331733375788,1.25900197029,-0.618226408958,0.833579242229,0.054300069809,0.874262690544,-0.0508508868515,-0.951317071915,-0.000194355845451,-1.5498855114,0.417939722538,-0.928957462311,1.47029995918,-0.459300011396,-1.96720004082,-3.23924994469,-0.087750017643
5708,-2.23344540596,-0.921561956406,-0.889933347702,-0.639891862869,0.412097364664,-1.25000524521,-0.264666676521,-1.75405597687,-0.272040963173,0.375714957714,-0.291535377502,0.176461473107,-0.166481778026,0.117501147091,0.613049983978,-0.607599973679,-0.601100027561,0.129250019789,0.705699980259
1213,-0.312890350819,-1.44053697586,0.497533351183,-0.758291363716,-1.5093626976,0.598889648914,-0.245066672564,0.626406490803,0.201941087842,2.06925153732,0.81521499157,1.19661283493,-0.488820612431,0.999871492386,-1.68789994717,-0.270499974489,-0.0878000035882,-0.729200005531,0.36930000782
226,-1.62252056599,-1.62123346329,-0.451300024986,-0.339600384235,0.575089991093,0.273938477039,0.358200013638,-1.15338766575,0.193729072809,0.49477738142,0.188046559691,-0.0169894099236,-0.414594829082,0.718561470509,-0.224899977446,-0.691599965096,-0.303099989891,-0.887950003147,0.361750006676
6777,-0.52683275938,-0.837336778641,0.222966685891,-0.909370303154,-0.652900695801,-0.207132533193,0.263566672802,-0.00876674056053,-0.382761031389,-0.0514667667449,-0.0149677805603,0.77592420578,0.0111162662506,0.0684387385845,0.878849983215,0.685099959373,0.249400004745,5.55599975586,0.357250005007
2113,-0.137168869376,0.862502396107,0.149400025606,0.482989311218,-0.724773406982,0.243770629168,-0.633466720581,0.0163977146149,0.189643859863,0.0243754386902,-0.308090627193,-1.74770498276,0.290038883686,-1.24428284168,0.0741499960423,-1.17149996758,-0.669200003147,0.366099983454,-0.490550011396
3329,0.693195462227,-0.664767205715,-0.356700032949,-0.510371088982,0.695842027664,0.0850175768137,0.48846668005,-0.875786960125,0.789958655834,0.867832064629,0.736298143864,0.876083135605,-0.715443968773,1.2923605442,0.0656499862671,-0.756000041962,0.778500020504,-3.01649999619,1.01915001869
1050,0.769358456135,0.220670461655,-0.677166700363,-0.499338567257,0.558601617813,0.523462235928,0.155933350325,-0.830259442329,-0.14059536159,0.21559664607,0.744584023952,1.23921561241,0.056569904089,1.32811141014,-0.100650012493,5.50549983978,0.048599999398,4.78004980087,1.02369999886
9491,-0.093573346734,0.786299705505,-0.640966653824,0.0222134590149,-0.452455371618,1.11364042759,-0.474633336067,1.15734744072,-0.100187733769,-1.2097556591,-0.668169260025,-1.33835482597,1.13433873653,-1.60625767708,-0.0105000138283,-1.54045009613,-0.454499989748,0.523000001907,-1.6006000042
22926,-0.835918903351,0.851126372814,0.109966665506,-0.612652957439,-0.778621554375,-1.09275770187,-0.647966682911,0.0646601468325,0.937761247158,-0.0789760351181,-1.62707233429,0.258453369141,0.757721185684,0.660997271538,0.659649968147,0.970899999142,0.367900013924,-1.59804999828,0.571250021458
5899,-0.265952289104,-0.458150565624,0.365933328867,-0.916890978813,0.650064647198,-0.0693778395653,-0.985200047493,0.112481459975,0.636773586273,1.24497807026,1.67574667931,0.22709518671,0.591093659401,0.305377811193,-0.453999996185,4.84894990921,-0.489800006151,-2.86669993401,4.64869976044
5467,-1.37719225883,0.883034348488,0.174133390188,-0.4475517869,0.0877157598734,1.09475040436,0.1127666682,0.474147260189,-1.18522953987,-1.19531178474,-0.475877583027,-0.786146759987,0.623276054859,-0.653646349907,0.949899971485,0.495149999857,-0.659900009632,2.72644996643,-0.566699981689
6774,-0.350745052099,0.072368606925,0.379099994898,-2.04479265213,-0.168451309204,1.37740254402,-0.464533358812,-0.880050718784,-0.654266238213,-0.319119483232,-0.581262409687,0.218558907509,1.10525071621,0.00583051890135,2.56585001945,2.27994990349,-1.03289997578,3.29960012436,1.01510000229
1788,-0.973574757576,2.68419146538,1.36740005016,1.05265831947,-0.708405375481,1.90680503845,-0.746633350849,0.643362402916,1.03368639946,-1.07408082485,-0.0815208852291,-1.35021138191,0.610007286072,-0.567932963371,-0.106650009751,-1.89125001431,-0.449999988079,0.750899970531,-1.10954999924
5921,-0.0801886916161,-0.289035916328,-0.137733310461,-1.08222031593,-0.395988166332,-0.587224781513,-0.170599997044,0.694572329521,-0.574678301811,1.54775595665,0.597566962242,0.971288561821,-1.17338478565,0.0658154785633,-3.03139996529,1.32630002499,0.549899995327,-0.110550001264,1.28559994698
5721,0.028411693871,0.487592697144,-1.10356664658,0.717235982418,-0.154874011874,0.31288766861,0.1549000144,-1.59353327751,0.697144329548,0.366230398417,0.776349246502,-0.638355910778,-0.749456346035,0.20021392405,2.22044992447,1.61664998531,0.760100007057,0.792599916458,-0.0191999971867
2263,-0.792486190796,0.796297907829,-0.13396666944,0.459340304136,-0.697385430336,0.447852194309,0.213966667652,0.266171664,-0.430175304413,-1.00893950462,0.543374240398,-2.17143249512,0.655475497246,-0.521873056889,0.209999978542,-2.48790001869,-0.323500007391,0.0291000008583,-1.3968000412
808,-1.05321955681,0.76824516058,0.762066662312,2.20712661743,-0.0617135167122,2.26963281631,-0.872133374214,1.79257571697,0.128899261355,-1.37628412247,-0.506875932217,-1.08409392834,2.56893062592,-0.565716147423,0.49924993515,-1.04769992828,-0.232899993658,1.32400000095,-0.796899974346
30001,-0.805125236511,-0.631546080112,-0.0484666675329,0.306540250778,0.490069508553,0.351694047451,-0.423566699028,-0.0689873248339,1.18218946457,0.748892068863,-0.393974810839,0.583942770958,1.41713285446,0.0332990884781,4.84744977951,5.84100008011,-0.0715999975801,3.66624999046,0.461750000715
348,0.0834709852934,1.32451093197,0.465266704559,0.504468023777,-0.536636292934,1.76158154011,0.887266755104,0.536914765835,0.352770805359,-0.52667081356,-0.437521636486,-1.28193306923,0.812084078789,-0.698433756828,-0.0222499966621,-0.506799995899,-0.312099993229,-0.0271999835968,-0.541149973869
30849,-0.341659605503,-1.15400624275,-0.36880004406,0.0494429320097,0.0630364269018,-0.923046469688,0.400766670704,-0.544809877872,-3.27981472015,1.20805859566,0.00110049545765,0.0532574430108,-0.101475641131,0.488397300243,-1.37405002117,0.751999974251,0.590799987316,0.423500001431,1.33004999161
1454,0.65134871006,-1.07641351223,0.605366706848,-0.142360016704,-0.220542192459,0.220546379685,-3.26719999313,-0.379748851061,-0.49397778511,-1.87412917614,-1.33298075199,-0.33575874567,1.30452060699,0.116854012012,-0.244350016117,-0.0697000026703,-0.0136000001803,-0.94629997015,-0.349150002003
6500,1.04173243046,1.02862167358,-0.698199987411,-0.396441757679,-0.55140966177,-0.0129455775023,0.448200047016,-0.582664966583,-0.606456637383,0.422734797001,-0.926745295525,1.39602088928,-0.800366282463,0.889511406422,-1.1468501091,1.56345009804,2.01900005341,0.23835003376,1.64440000057
5627,-1.3301371336,-0.381467819214,0.36996665597,-0.492875218391,0.898755669594,-0.525554537773,-0.28100001812,-0.290127843618,-0.283026814461,0.0670205801725,0.41760084033,0.547644734383,0.491165578365,0.00812610983849,-0.818899989128,0.346100002527,0.763700008392,-1.61504995823,0.902949988842
5715,-0.224041506648,0.228540033102,-1.51586675644,-1.54044389725,-0.639877676964,0.204770714045,-0.00423330068588,-0.67433321476,0.376156032085,1.2187628746,0.616056084633,1.2062830925,-2.46901464462,0.763556838036,-0.227650016546,1.17295002937,0.746299982071,-0.189899995923,0.0241500139236
4791,0.0964173078537,0.371934950352,0.252100020647,0.021159350872,0.13999773562,0.286223590374,0.0746999979019,-0.914800286293,-0.00658567249775,-1.33044052124,-0.339450865984,-0.785855650902,1.61072278023,-1.52717900276,4.07229995728,-0.358150005341,-0.363299995661,3.10524988174,-0.456999987364
56924,1.66501927376,-0.1593234092,-0.530166685581,-3.46222782135,0.700075864792,0.0658038258553,1.02830004692,-0.226685777307,-0.158434331417,-0.349004298449,0.619666457176,1.20134603977,0.211163848639,-1.00969171524,1.71219992638,0.378850013018,-1.57459998131,3.02085018158,-0.0659999996424
2690,0.304026126862,0.246279343963,0.095166683197,0.465335518122,-0.174097806215,0.0109837725759,0.233600020409,-1.20255613327,-0.102597810328,0.169740140438,2.12057876587,0.445253998041,-0.144972860813,0.553978860378,-0.970199942589,0.745049953461,0.49849998951,2.53015017509,0.015900015831
1019,0.794695734978,-2.60785841942,-0.0782666802406,0.649331629276,-1.02893257141,-0.339776873589,-0.549733281136,0.127440840006,0.0859269499779,-1.33607470989,1.239397645,1.17574751377,-0.829747676849,0.760495781898,-0.187649965286,0.73835003376,0.182099997997,0.0198499560356,0.942149996758
51422,0.951684713364,-0.338291913271,0.793833374977,0.78967320919,-0.170861959457,0.0833450183272,2.01526665688,-0.52768689394,0.404992997646,-0.396907657385,-0.0711152255535,-0.876278877258,-0.218513444066,0.163931280375,0.486600041389,1.13225007057,-0.732100009918,1.70230007172,-0.329149991274
5788,0.191508546472,1.28934943676,0.518233299255,0.247780025005,-0.551058113575,0.350595533848,0.0950000137091,0.45123064518,0.381876170635,-1.00844085217,0.548611283302,-1.39162540436,-0.0760208368301,-1.30776321888,0.226900011301,-0.876200020313,-0.690699994564,0.609699964523,-1.14719998837
6709,0.841499984264,-0.777110099792,-0.466199994087,-0.320141494274,-0.63366740942,0.517930269241,0.170966625214,-0.107919707894,0.405518949032,-0.438255250454,-0.209349319339,0.746106147766,3.23945188522,0.429024100304,5.20895004272,0.511900007725,0.792699992657,-0.0275999978185,0.723699986935
1277,0.984787464142,-1.71868777275,-0.245933353901,-0.243570268154,-0.260838985443,0.413809865713,1.00093328953,0.897450983524,0.219938308001,0.181869447231,-0.636716544628,0.565502047539,0.324460476637,0.206564992666,-1.77359998226,-0.138599991798,-0.678499996662,-1.50414991379,-0.308200001717
993,0.552013516426,-3.00597071648,-0.1440333426,-1.18579280376,-1.15001988411,-0.472467780113,-0.266233325005,-0.112305253744,0.475812077522,0.359684765339,-0.022888161242,0.396060794592,0.065393269062,0.0856852829456,0.514400005341,0.930500030518,0.910199999809,-0.439599990845,1.25695002079
7157,0.572963476181,-1.86760485172,1.20430004597,0.0792496204376,0.364246755838,-0.0541401132941,0.365966677666,-0.433502823114,0.403070390224,0.790656030178,0.0700615048409,1.06236410141,0.125136435032,-0.309467196465,-0.677950024605,-0.412099987268,-0.396499991417,-0.997099995613,0.730000019073
1958,0.962485909462,3.95929288864,-0.165166661143,0.748306572437,0.793225705624,-0.37014272809,-0.286733329296,-0.639758229256,-0.212914586067,-0.572227180004,-0.318128228188,-0.154086172581,2.40709710121,-0.14825026691,-0.0125500038266,0.580799996853,0.782299995422,1.03200006485,-0.61210000515
4582,2.1977865696,0.774551868439,1.02060008049,0.364258438349,-0.386816889048,0.163475632668,0.28993332386,0.581466913223,1.49291491508,0.758139789104,1.19837880135,0.906863331795,-0.0832473486662,0.954853713512,4.74165010452,2.88240003586,0.331900000572,4.34039974213,0.789749979973
9212,-0.00536137074232,-0.36292642355,1.02859997749,0.928781867027,0.0583569481969,1.47970700264,-0.456233352423,-0.256486594677,0.0813268721104,0.348232448101,0.358565598726,-0.48976072669,0.654951334,0.0979335233569,1.15084993839,-0.816599965096,-1.56470000744,1.58085012436,-0.232350021601
8440,0.734430670738,-0.650308668613,0.0073000267148,-0.239496409893,0.629758119583,0.226129412651,-1.83093333244,-0.387194693089,-0.534151315689,-1.00125038624,-0.687735080719,0.629135012627,-0.586712479591,0.971324563026,0.398050010204,-1.12849998474,-0.766399979591,1.39479994774,-0.19770000875
6790,0.0430859476328,0.0817912966013,1.21146678925,-1.04499220848,0.903463125229,-0.0497502610087,0.78350007534,-0.152119219303,-0.00408543273807,0.940395712852,0.530684173107,0.639871835709,-1.25314378738,-0.092115521431,-1.55645000935,-0.0643999949098,-0.125100001693,0.115599989891,1.78299999237
