rid,DOS007_VCAP_24H:BRD-K45937204-001-02-5:5
5720,-1.08819711208
466,-0.373659461737
6009,0.814266979694
2309,-0.708133935928
387,0.6038210392
3553,0.269128918648
427,0.862691760063
5898,-0.493123829365
23365,-0.25828692317
6657,0.230638921261
5054,0.0539360418916
3108,0.993451416492
1950,-0.25929620862
351,-0.293223619461
4846,1.84676718712
1452,0.229985103011
4776,0.887101650238
6908,-0.985133767128
672,-0.64659935236
5710,-0.715390920639
2115,-0.778574109077
7015,0.0128512680531
8726,-0.102854624391
2185,-0.512344300747
3315,-0.130949139595
5289,-1.34866344929
868,1.28640437126
1677,-0.609362185001
7043,0.409541010857
5613,0.377789080143
595,-1.28005445004
4793,-0.375316143036
2736,0.214403867722
5290,-0.855775475502
6194,0.198054149747
1676,0.44216889143
23512,-0.129323869944
148022,-0.466142416
1906,0.51798927784
8878,-0.398541718721
3091,0.201005160809
5743,2.54348087311
5321,0.8590310812
4144,0.605613946915
1981,0.177148997784
695,0.191385537386
10398,0.922670125961
5708,0.0551482439041
1213,0.65457880497
226,-1.09678339958
6777,0.496470928192
2113,0.235114708543
3329,0.382712900639
1050,1.99719703197
9491,0.889638900757
22926,0.692106485367
5899,0.29959243536
5467,0.253614276648
6774,0.470474004745
1788,0.0256107822061
5921,-0.647821128368
5721,-1.28192734718
2263,0.514641046524
808,0.83082318306
30001,3.47636365891
348,0.101522728801
30849,0.946194291115
1454,-0.685911417007
6500,-0.698989808559
5627,0.311838239431
5715,-1.60611057281
4791,0.214648246765
56924,-0.0266791209579
2690,0.368820339441
1019,-0.600999951363
51422,0.0750081539154
5788,-0.149449557066
6709,0.113762140274
1277,0.174625754356
993,0.27047380805
7157,1.45299863815
1958,-0.86282479763
4582,-0.41046127677
9212,-0.568782448769
8440,0.760733902454
6790,-1.18757927418
8851,0.142165735364
2534,0.395101904869
4893,1.0474011898
665,0.059580385685
4313,0.752140879631
1022,0.506355524063
5880,-0.488889098167
3162,0.0915292948484
1282,1.04430282116
3383,0.200193792582
727,-0.488788723946
4792,0.50755906105
4794,-0.094944730401
902,0.639942824841
8091,-0.393728256226
3486,0.839743614197
10818,1.07611453533
3454,1.53495168686
4282,-0.998690843582
1605,0.567175805569
10644,0.153014391661
2065,1.2813167572
8321,0.310144007206
8503,-0.371249437332
7027,0.676189363003
6850,-0.0418605022132
1978,-0.445728838444
896,-0.149426341057
5777,0.380604624748
1846,2.37917160988
5925,0.405638992786
142,-0.840339303017
1021,0.0935525000095
5699,-0.00543457269669
8061,-0.213665306568
1870,-0.467535614967
1398,0.998589515686
3312,-3.95234322548
891,0.945771813393
4775,2.04782629013
5111,-0.55103123188
5696,-0.270296275616
5588,-1.1873986721
6839,-0.919604241848
329,-0.893752217293
5058,-0.139371722937
998,0.512390136719
9134,1.04080188274
6616,0.237472236156
5223,0.501632809639
4690,-1.01873731613
958,0.798781335354
1616,0.190621495247
991,-1.89484763145
6347,0.633972167969
6714,2.77454423904
652,1.26542973518
4331,3.49081730843
7099,-0.85943377018
10320,0.598936080933
2042,1.47257637978
843,1.88625752926
840,0.473062485456
7048,-0.859289526939
4851,-0.0235032737255
6464,0.352462947369
23410,-0.110822662711
54205,-0.161822900176
2770,3.88865065575
80204,0.0436173826456
4208,-0.720355689526
1845,-0.99427318573
23368,-0.108237631619
5583,1.66927337646
8900,-0.739837408066
581,0.47225022316
6193,-0.92114585638
6622,-0.141068175435
11261,-0.136409819126
6696,0.306072682142
8312,0.563129365444
835,-1.32984185219
8324,1.07953238487
1848,-2.06657576561
154,-0.119403451681
4312,-0.458832919598
994,-0.648753762245
2048,-0.966917216778
1111,0.788517355919
5154,-0.175513267517
2920,-1.33979928493
3122,1.31238245964
2769,0.576688885689
5900,-1.16205620766
6304,0.319803088903
5211,-1.15131855011
2886,0.303405851126
9261,0.0402236878872
8569,0.455214202404
3303,-0.617438435555
5331,-0.376646995544
5347,-0.271467059851
4638,0.312751710415
2264,-0.341433167458
1029,-1.70462441444
1027,-1.79391241074
2597,-0.457768321037
55847,-0.225728005171
25803,-1.03967189789
3480,0.629200100899
2946,1.47800004482
9517,-0.705315351486
25987,-0.24775621295
23670,-0.655102014542
11182,-1.56622266769
2146,-0.0509757995605
3385,-0.442058622837
5261,-0.034949734807
10765,-0.865135669708
25839,-1.3013021946
4172,2.21493911743
23161,1.36367976665
10298,-0.153578743339
1802,-0.17279112339
58533,-1.58171784878
147179,-0.364128828049
29937,-1.59561765194
6184,-0.837710380554
9854,-0.518578827381
2553,-0.258801043034
5440,0.379543930292
54623,-0.276760339737
9533,0.730907738209
8607,-1.3676956892
207,-0.980813860893
26054,0.0795673877001
10682,-1.10902404785
8573,-0.593627989292
23378,-1.99416720867
8553,-0.797522544861
622,-0.828265547752
9467,0.662711262703
5525,0.612029254436
256364,-0.560186564922
332,-2.1962480545
2058,-0.580621182919
7849,-0.442035257816
23244,0.0882159173489
7494,-1.06439065933
4836,-2.21546840668
23647,-0.426772207022
10617,-0.334699243307
2184,-0.304065167904
5355,0.745216906071
6659,-0.698648810387
7016,0.777768850327
90861,0.75444829464
10670,-0.440281420946
79071,-0.775485038757
64746,-0.792605876923
5366,1.05387866497
11344,0.169358819723
10013,-0.0687366127968
5829,-0.18596124649
5257,0.393859475851
22794,-1.14474463463
9761,0.000975728034973
23326,-0.291944295168
10972,0.126059159636
10523,-0.91564643383
79090,-0.345587968826
27032,-0.293287992477
9097,-0.408239781857
10513,-0.542927205563
1891,0.96235370636
3066,-1.38303470612
9801,0.282216995955
1459,-3.48384547234
9703,0.365117907524
10606,0.284380197525
1017,0.420277953148
9813,-0.142068639398
7485,0.288764417171
2109,-0.0988462269306
23271,0.349984258413
9915,0.77739584446
9552,-0.552791595459
93487,1.16607141495
2956,-0.560960352421
11065,-0.784975409508
9653,-0.391634821892
200081,-1.40471208096
3337,3.15581989288
11073,0.225250571966
23,1.92198348045
5641,0.144940495491
8720,-0.857035517693
10782,-1.56692123413
25932,0.686358094215
3028,-0.459566175938
6804,-0.283877670765
890,-1.24033641815
6390,-0.651948988438
4303,-0.45818156004
10953,-1.51260781288
22889,-0.588675796986
3098,0.0345573611557
11044,0.0449255257845
8985,-0.564083695412
66008,-0.133593693376
9217,0.310469508171
701,0.972883820534
6182,-0.157515600324
4860,-1.08441650867
7398,0.0303868502378
6117,-0.62631726265
23588,-0.355429649353
949,-0.161766439676
7168,-0.169634610415
9375,0.514499664307
4927,-0.491582930088
2523,0.198806554079
58497,-0.924353003502
6856,-0.220034301281
26036,-2.06244111061
10206,-0.446521550417
25793,-1.52803468704
55556,-0.240889728069
3978,-1.35590600967
10681,0.631923139095
3638,-0.146516591311
8349,1.13653826714
6275,2.16174411774
3895,0.938228070736
392,-0.494897305965
9170,0.476421415806
80347,-0.73939114809
23300,-0.595370650291
836,0.378159761429
11188,-1.41828608513
10898,-1.18440783024
9276,-0.525663733482
1647,-0.376738131046
10285,0.226615354419
23386,-0.749422252178
3156,-0.732273340225
10237,-1.33362555504
7077,0.280756294727
11157,-0.68546885252
22908,-0.423753112555
10915,-1.3475869894
9897,0.421869039536
1759,-0.607557892799
54541,0.842210412025
211,1.12766981125
5048,0.745697200298
84722,-0.50233399868
29890,1.70158040524
9868,-5.02978610992
873,-0.668336033821
5580,0.34175375104
3725,1.4326069355
23585,-0.365706086159
51097,1.25479269028
1831,0.202126413584
7020,0.889766514301
55893,0.79191082716
6944,0.208143979311
22883,-0.221548914909
5601,0.374616146088
10775,0.366382479668
4780,1.10319828987
10904,0.0187206864357
9917,0.158840164542
1399,0.345539033413
24149,-0.896941423416
2222,-2.21456861496
10131,-0.362193226814
2958,-0.371990978718
9650,1.18902957439
7319,-0.29068633914
4817,0.937619447708
9143,-0.285095930099
10494,0.435085773468
55324,-0.179223537445
23149,0.263688594103
9943,-0.156322985888
6599,0.300628870726
51031,-0.454508990049
3566,0.282287240028
3815,1.11757457256
8624,-0.227192252874
27346,-1.61169993877
10489,0.934106528759
26128,-0.0657933652401
79921,-0.617874503136
55746,-0.542052090168
23636,-0.50799715519
10892,0.747178971767
10652,-1.1795655489
11004,-0.788083076477
23530,-1.46164655685
8826,0.802232861519
3308,1.30849564075
7153,-0.308294177055
11041,0.92919754982
6342,0.545660018921
5883,1.60829007626
10589,-1.40523695946
5110,-0.786389231682
4609,-0.638545095921
5423,-1.23993635178
1070,-1.18721437454
10051,-0.438028216362
6603,-0.655460298061
9019,-0.884976625443
10969,-0.927872717381
9797,-1.03163671494
4043,-2.36375761032
9519,-0.32032251358
8480,-3.17208409309
983,-0.0574711412191
10559,0.429246783257
8508,-0.221818625927
9275,-2.12534213066
8914,-0.334473490715
54505,-0.277139216661
6919,-3.84144806862
2274,-0.599696934223
2288,0.600519478321
7994,0.393317103386
4216,-1.39009034634
7538,0.362571209669
3628,0.620017945766
2037,-0.488346993923
2771,0.352964609861
7264,0.00555635243654
1786,0.754023849964
5873,-0.177731245756
780,-0.22003903985
9926,0.480095982552
8446,0.261009782553
7159,0.0376582667232
1026,0.742432415485
7082,-0.0959352627397
10058,-0.53008723259
10797,-1.38152503967
11230,-0.321227878332
30836,-1.20439994335
27336,0.589238166809
9918,1.09929323196
79073,-0.181120887399
9688,-0.614786982536
23659,0.106591463089
8396,-0.101627252996
23077,-0.0685504972935
10857,-0.742046236992
16,0.335026860237
2817,0.829637348652
60528,0.643150389194
5359,-0.162033304572
1514,-2.59183263779
1509,0.53534334898
9181,-0.125096261501
3611,-0.097508430481
4783,0.637715160847
10123,0.944555163383
8895,-0.0158004648983
9805,0.698557198048
