rid,DOS026_VCAP_6H:BRD-K65657366-001-01-0:5.02,DOS026_VCAP_24H:BRD-K65657366-001-01-0:5.02,DOS048_A375_24H:BRD-K65657366-001-01-0:5.02,DOS048_A549_24H:BRD-K65657366-001-01-0:5.02,DOSBIO002_A375_24H:BRD-K65657366:10.0406,DOSBIO002_A549_24H:BRD-K65657366:10.0406,DOSBIO002_HT29_24H:BRD-K65657366:10.0406,DOSBIO002_PC3_24H:BRD-K65657366:10.0406,DOSBIO002_MCF7_24H:BRD-K65657366:10.0406,DOSBIO002_NEU_24H:BRD-K65657366:10.0406,DOSBIO002_NPC_24H:BRD-K65657366:10.0406
5720,0.663295030594,0.767439484596,0.345699995756,1.20679998398,-0.956940531731,-0.675206124783,-1.60426402092,-0.203950464725,-1.10889959335,3.00220012665,1.04235780239
466,0.925458669662,1.05085670948,-0.0388499982655,-1.4742500782,-0.153475165367,-0.61922699213,-0.0348262637854,0.200163990259,0.0986911505461,0.600449979305,-0.529186189175
6009,0.151325881481,1.49746465683,0.872349977493,0.21099999547,-0.735115945339,0.314355969429,0.370943397284,-1.35432744026,0.188080519438,-2.98285007477,-0.887448012829
2309,-0.360472232103,-0.543817162514,1.02625000477,0.556500017643,-0.925412416458,-0.342465251684,-0.509892821312,0.670747637749,0.511640787125,-1.1778999567,-1.68860280514
387,-0.0403937697411,-1.7257142067,-0.0208999812603,1.02629995346,0.177935555577,0.298631846905,1.04376292229,-0.141658842564,0.957786798477,-1.2678000927,-0.370895504951
3553,-0.83473187685,1.54165410995,0.277199983597,-0.399650007486,4.3554315567,1.83718860149,1.33026731014,0.91369664669,-0.368600726128,1.30079996586,1.41920375824
427,-0.345653057098,-0.992551922798,-0.907949984074,-1.13520002365,4.35538196564,-1.19584357738,-0.969436585903,-0.746776401997,-1.07373583317,0.104000002146,-0.69251871109
5898,0.694895207882,-0.904519438744,-0.288749992847,-0.543949961662,-0.250665694475,-2.00954914093,-0.486543357372,-0.505330383778,0.363314300776,-0.755250036716,-0.182161897421
23365,0.159206956625,-1.18488526344,-0.24849998951,2.15440011024,2.62965774536,-0.0469983108342,0.622827112675,-0.123164251447,0.971745431423,-0.204349994659,0.552425980568
6657,-0.469345450401,1.98851323128,-0.210749983788,-0.212449997663,-1.71500217915,1.17591440678,0.326442748308,1.631108284,0.104811191559,-2.32614994049,-2.44718980789
5054,-0.46750959754,-0.449870347977,0.0833500027657,-0.232199981809,0.262911260128,-0.983098387718,0.935889065266,-0.24039657414,-0.451653718948,0.812650024891,-0.232275038958
3108,0.533541023731,1.19892561436,-0.774150013924,0.848150014877,-0.158975571394,0.797574162483,0.471202492714,0.5137783885,0.595826566219,1.78740000725,0.990143656731
1950,-0.295586645603,1.86969685555,0.179700002074,-0.429150044918,-0.730599701405,0.132154613733,0.613406181335,-0.105628326535,-0.977445363998,-0.087700009346,-0.241837739944
351,0.334855765104,-0.16803483665,-0.521000027657,-0.349700003862,-0.658217608929,0.48101323843,-2.47538614273,0.057058095932,-1.3605568409,1.70440006256,0.795427560806
4846,-0.285508811474,2.53447675705,-1.05400002003,-0.803699970245,5.20392513275,-0.188487261534,0.820074677467,0.326329231262,-0.209196507931,0.907350063324,-0.180481702089
1452,-0.0755423903465,0.0329645872116,-0.572449982166,-0.519150018692,0.282961785793,-0.538521111012,0.188092708588,-1.35045289993,-0.0942488014698,-0.641299962997,-1.39651966095
4776,-0.974765002728,2.38200426102,0.388899981976,-1.09340000153,0.608748137951,1.91568756104,1.52458834648,1.09902715683,-0.342088878155,1.33205008507,1.47879350185
6908,0.343115985394,-0.0455926656723,-0.8396499753,2.13750004768,-1.21556210518,-0.344961851835,-0.401716083288,-1.32167053223,0.225648254156,-1.88419997692,-1.39160704613
672,0.282453745604,-0.857155621052,-0.419249981642,0.863649964333,-0.199815392494,-1.59159111977,-1.26762485504,-0.331075161695,-1.78517699242,0.503749966621,0.190309882164
5710,0.619769454002,-0.983059763908,-0.852249979973,1.02020001411,0.824422955513,0.378442108631,-0.0580310188234,-1.84589397907,1.12501490116,-1.89324998856,-0.873322308064
2115,-0.871544063091,2.58177900314,-0.0637999773026,-0.0847000032663,5.24229860306,-0.163530603051,0.630584716797,-0.0001853518188,1.07457566261,-0.689949989319,-1.09928059578
7015,-0.820106506348,2.61285638809,1.45050001144,-0.838199973106,-0.886099874973,0.978886127472,1.05687987804,0.607439756393,-0.140049338341,1.40645003319,0.742062687874
8726,2.66170573235,-0.841760873795,-1.45945000648,-0.573000013828,-0.467032104731,-1.20071446896,-0.285992890596,4.44672441483,-0.105604253709,-0.113399997354,0.331672251225
2185,-1.22493195534,2.47331809998,0.41345000267,-0.837300002575,0.788548231125,1.63284850121,0.947400689125,0.742773592472,-0.311583578587,1.73189997673,2.02778625488
3315,0.286000996828,1.97018861771,-0.0861999988556,-0.220200002193,-1.53833663464,0.319375813007,0.961029410362,-0.567055404186,0.126973628998,-0.964149951935,-0.788757681847
5289,-1.23654448986,2.38693404198,-1.3803999424,-0.986050009727,0.953962385654,0.83342641592,0.36901140213,0.631676077843,0.897876679897,1.48025000095,0.720676660538
868,-0.596401751041,0.963803529739,0.0151999890804,0.284250020981,0.788645625114,-0.999871253967,0.878030180931,-0.07675370574,-0.547846138477,-1.39464998245,-0.347370922565
1677,1.02320361137,2.14884519577,0.582750022411,-1.01189994812,-0.208027720451,1.35822188854,1.15689849854,0.434334993362,0.149371027946,1.45910000801,1.11369514465
7043,-0.257785320282,1.83184981346,0.0213499963284,-0.679499983788,1.16766166687,1.86678147316,1.06520462036,0.762675285339,1.10899031162,0.538949966431,2.33976554871
5613,-0.135280862451,2.4442949295,0.930400013924,-1.41129994392,-1.20692300797,-0.11931361258,0.0312461555004,0.0414441749454,-1.0007622242,1.80824995041,1.15318393707
595,-0.106903880835,-2.76166081429,0.4212000072,2.702450037,1.36383926868,0.149249181151,0.159595876932,-0.442843914032,-0.0558557510376,-1.6413500309,-0.55804669857
4793,-0.527524709702,4.40348815918,-0.746600031853,1.60614991188,0.743246853352,0.987509846687,0.824651002884,-0.616829991341,0.871258020401,0.384900003672,0.643607974052
2736,-0.221983700991,2.80143260956,0.970849990845,0.502499997616,-1.23577678204,-0.828529417515,0.256747961044,-0.184698447585,-0.1091260463,0.131299972534,-0.179808974266
5290,-0.522493600845,1.76703834534,1.70955002308,-1.01464998722,-0.462567865849,-0.00878517702222,1.28502988815,-0.334083497524,-1.92925691605,1.11794996262,0.732554912567
6194,0.133008852601,-0.084740921855,0.0,-0.00034999998752,0.772774934769,-0.107233002782,-0.191954612732,0.878235220909,0.0196458920836,-3.48615002632,-2.23696708679
1676,-0.456731677055,2.48747968674,-0.541149973869,-0.964900016785,0.374157011509,1.56580662727,0.759423851967,0.49208265543,0.0229579806328,1.06719994545,1.57171821594
23512,0.995268166065,-3.54594516754,-0.818400025368,-0.876550018787,-0.910453915596,-0.29958987236,-1.43780934811,-0.540902137756,-0.85239058733,-0.249649986625,-0.233417630196
148022,0.635694026947,-1.05637955666,-0.261999994516,0.779199957848,1.23563396931,1.60651814938,-0.39194715023,-0.690007686615,0.395095676184,1.72430002689,2.03287482262
1906,0.0728467479348,1.93269956112,0.286200016737,0.34090000391,0.121764808893,-0.918970048428,1.03661584854,0.101897880435,-1.42030990124,1.12174999714,1.33164954185
8878,-0.229168385267,-2.36461353302,0.401749998331,0.488750010729,-1.60588002205,-0.0131260352209,-0.524846017361,-0.841086804867,-0.650818407536,-2.32389998436,-1.34748446941
3091,-0.0703857988119,0.39155292511,-0.504150032997,-1.15659999847,0.365578114986,0.0109726954252,0.128483042121,-0.378247022629,-1.23899137974,-1.07015001774,-0.73668473959
5743,0.455789923668,-0.151610761881,-0.0985499918461,0.648399949074,0.958469808102,-1.1426846981,-1.26563549042,0.061599034816,0.236510425806,1.04034996033,1.45972287655
