rid,RAD001_A549_6H:BRD-A04020513-001-03-5:10,RAD001_A549_6H:BRD-A04020513-001-03-5:3.3333,RAD001_A549_6H:BRD-A04020513-001-03-5:1.1111,RAD001_A549_6H:BRD-A04020513-001-03-5:0.3704,RAD001_A549_6H:BRD-A04020513-001-03-5:0.1235,RAD001_A549_6H:BRD-A04020513-001-03-5:0.0412,RAD001_A549_6H:BRD-A04020513-001-03-5:0.0137,RAD001_A549_6H:BRD-A04020513-001-03-5:0.0046,RAD001_A549_6H:BRD-A04020513-001-03-5:0.0015,RAD001_HCC515_6H:BRD-A04020513-001-03-5:10,RAD001_HCC515_6H:BRD-A04020513-001-03-5:3.3333,RAD001_HCC515_6H:BRD-A04020513-001-03-5:1.1111,RAD001_HCC515_6H:BRD-A04020513-001-03-5:0.3704,RAD001_HCC515_6H:BRD-A04020513-001-03-5:0.1235,RAD001_HCC515_6H:BRD-A04020513-001-03-5:0.0412,RAD001_HCC515_6H:BRD-A04020513-001-03-5:0.0137,RAD001_HCC515_6H:BRD-A04020513-001-03-5:0.0046,RAD001_HCC515_6H:BRD-A04020513-001-03-5:0.0015,RAD001_MCF7_6H:BRD-A04020513-001-03-5:10,RAD001_MCF7_6H:BRD-A04020513-001-03-5:3.3333,RAD001_MCF7_6H:BRD-A04020513-001-03-5:1.1111,RAD001_MCF7_6H:BRD-A04020513-001-03-5:0.3704,RAD001_MCF7_6H:BRD-A04020513-001-03-5:0.1235,RAD001_MCF7_6H:BRD-A04020513-001-03-5:0.0412,RAD001_MCF7_6H:BRD-A04020513-001-03-5:0.0137,RAD001_MCF7_6H:BRD-A04020513-001-03-5:0.0046,RAD001_MCF7_6H:BRD-A04020513-001-03-5:0.0015,RAD001_MCF7_24H:BRD-A04020513-001-03-5:10,RAD001_MCF7_24H:BRD-A04020513-001-03-5:3.3333,RAD001_MCF7_24H:BRD-A04020513-001-03-5:1.1111,RAD001_MCF7_24H:BRD-A04020513-001-03-5:0.3704,RAD001_MCF7_24H:BRD-A04020513-001-03-5:0.1235,RAD001_MCF7_24H:BRD-A04020513-001-03-5:0.0412,RAD001_MCF7_24H:BRD-A04020513-001-03-5:0.0137,RAD001_MCF7_24H:BRD-A04020513-001-03-5:0.0046,RAD001_MCF7_24H:BRD-A04020513-001-03-5:0.0015,RAD001_PC3_6H:BRD-A04020513-001-03-5:10,RAD001_PC3_6H:BRD-A04020513-001-03-5:3.3333,RAD001_PC3_6H:BRD-A04020513-001-03-5:1.1111,RAD001_PC3_6H:BRD-A04020513-001-03-5:0.3704,RAD001_PC3_6H:BRD-A04020513-001-03-5:0.1235,RAD001_PC3_6H:BRD-A04020513-001-03-5:0.0412,RAD001_PC3_6H:BRD-A04020513-001-03-5:0.0137,RAD001_PC3_6H:BRD-A04020513-001-03-5:0.0046,RAD001_PC3_6H:BRD-A04020513-001-03-5:0.0015,RAD001_PC3_24H:BRD-A04020513-001-03-5:10,RAD001_PC3_24H:BRD-A04020513-001-03-5:3.3333,RAD001_PC3_24H:BRD-A04020513-001-03-5:1.1111,RAD001_PC3_24H:BRD-A04020513-001-03-5:0.3704,RAD001_PC3_24H:BRD-A04020513-001-03-5:0.1235,RAD001_PC3_24H:BRD-A04020513-001-03-5:0.0412,RAD001_PC3_24H:BRD-A04020513-001-03-5:0.0137,RAD001_PC3_24H:BRD-A04020513-001-03-5:0.0046,RAD001_PC3_24H:BRD-A04020513-001-03-5:0.0015
5720,-0.204067707062,1.02955138683,-0.183319374919,1.14031469822,1.17470085621,0.961386084557,0.708630025387,0.458097040653,0.200430199504,-0.0468833744526,0.182788848877,-0.593091726303,0.0332368016243,0.584125578403,1.26546823978,-1.18202626705,0.021446287632,-0.268635451794,-0.804499983788,0.108049988747,-0.420500010252,-1.19484996796,-0.333549976349,0.44185000658,-0.15285000205,-0.0104999989271,-0.709100067616,-2.82430005074,-1.08490002155,-0.28409999609,-1.63549995422,0.310000002384,-0.15039999783,-0.130799993873,-1.27620005608,0.0381000004709,-0.335000008345,-0.605899989605,-0.665300011635,-1.25290000439,0.774249970913,0.0569500029087,-0.605949997902,-0.310099989176,-0.642850041389,-0.29129999876,0.563300013542,0.457100003958,1.16380000114,1.07149994373,0.193299993873,-0.314700007439,1.08840000629,0.643499970436
466,-0.206321835518,0.789546132088,-1.08605980873,0.0999287515879,0.659923255444,1.57601070404,0.615443110466,0.156313672662,-0.249219074845,-0.369674950838,0.844735503197,-0.517251849174,0.216459900141,-0.0209730267525,0.411334395409,0.196269229054,0.0176459699869,0.182117849588,-1.93349993229,0.638400018215,0.264349997044,0.747650027275,-0.282400012016,0.0706499814987,0.313249975443,0.252700001001,-0.364750027657,0.411199986935,0.96439999342,0.191599994898,0.0137000000104,-0.467599987984,-0.5325999856,-0.178000003099,-1.14230000973,-1.06540000439,0.343250006437,0.936800003052,-0.181850016117,0.76189994812,0.95484995842,0.0306999981403,-0.832300007343,0.689100027084,0.0493000149727,-0.685899972916,-0.102499999106,-0.446399986744,-1.61160004139,-1.72090005875,-2.14109992981,-0.898999989033,-0.884100019932,-2.39650011063
6009,0.0913369506598,0.271008223295,0.703498780727,0.671857714653,1.12483108044,0.400771617889,1.14867818356,-0.3437910676,3.31806278229,-0.813127279282,1.00513541698,-0.556527793407,1.18228638172,0.587806582451,0.998073995113,-0.158694148064,0.456377774477,0.364877611399,-0.35404998064,0.153050005436,0.140100002289,-0.661799967289,-0.833549976349,0.878750026226,0.354000002146,0.405200004578,-1.23265004158,0.37160000205,-0.15340000391,0.180500000715,1.61459994316,-0.0890000015497,0.123400002718,-0.21289999783,0.180500000715,-0.517199993134,1.10689997673,-0.0988499969244,0.584349989891,1.26900005341,0.963149964809,0.465349972248,-0.787150025368,0.233250021935,-0.0175499916077,-0.757700026035,0.872699975967,0.459800004959,1.98930001259,0.394100010395,0.0,0.706700026989,0.074500001967,1.19229996204
2309,-0.473628401756,0.516052722931,0.324415385723,0.0389584749937,1.35114121437,1.43648838997,-1.0892636776,0.258134067059,-0.577623426914,-0.240484759212,0.154632017016,-0.0957628935575,0.880963206291,-0.0359402298927,0.78358155489,-1.15151882172,0.495908230543,0.835740745068,0.0934500098228,0.00990000367165,0.973550021648,-0.0271000005305,-0.229749977589,0.261849999428,0.776100039482,-0.354699999094,0.169049978256,0.291700005531,1.76250004768,0.748099982738,-0.215499997139,0.86519998312,-0.250099986792,-1.68540000916,-0.424699991941,0.882899999619,0.556450009346,-0.272899985313,-0.118650004268,-0.178499996662,-0.292699962854,-0.533650040627,-0.182150006294,0.182000011206,0.731299936771,-0.0847999975085,0.313300013542,0.128199994564,1.85780000687,0.557799994946,-1.89300000668,0.313300013542,0.6291000247,1.03970003128
387,-1.64340996742,0.182982623577,2.97321414948,-0.191623419523,1.39251124859,0.0362767726183,0.350743204355,0.709140896797,0.800801098347,-1.20517349243,0.433844357729,0.188470676541,0.418428003788,0.460290908813,0.824033737183,0.193929895759,0.947804927826,-0.0861574411392,0.0425500050187,-0.114900007844,0.400900006294,-0.207450002432,0.148550003767,1.11290001869,0.441749989986,-1.06540000439,-1.04995000362,-1.01689994335,0.519599974155,-0.206499993801,-0.58370000124,-0.432799994946,1.5707000494,-0.860599994659,-0.127800002694,-0.91629999876,-0.300900012255,-0.148000001907,-0.308699995279,-0.146000027657,0.604449987411,-0.353350013494,-0.322299987078,-1.06809997559,-0.42325001955,0.0996999964118,-0.120800003409,0.432900011539,-0.369599997997,0.92049998045,0.256099998951,1.09010004997,1.49329996109,-0.662400007248
3553,1.21539616585,-0.0356941968203,-0.751611709595,0.139232605696,-0.992961347103,-0.919033288956,0.00721832364798,-0.106461048126,-0.10799972713,2.16311073303,-0.439409136772,0.718905091286,-0.450798511505,-0.624583601952,-0.547186374664,0.340147733688,0.106432646513,-0.367569804192,0.0486500263214,0.247299969196,0.178949996829,-0.391849994659,-0.0169500112534,-0.392499983311,0.0726999938488,0.117550000548,0.749400019646,0.256799995899,-0.806900024414,-0.158399999142,-0.89359998703,-1.21940004826,-0.304800003767,0.0728000029922,0.349400013685,0.504999995232,0.48299998045,0.652849972248,-0.0184000134468,-0.458800017834,0.305750012398,-0.608150005341,-1.24075007439,-0.251999974251,1.2635499239,0.0,-0.563000023365,0.129800006747,0.111500002444,1.33120000362,1.05250000954,0.356000006199,0.867999970913,0.254599988461
427,0.488505125046,-0.692917704582,-0.646745502949,1.07216501236,-2.50239491463,-1.31881451607,0.0846385136247,0.0668044537306,-2.86503243446,0.402624547482,-0.327894389629,0.502038478851,-0.593470573425,0.280323445797,-0.225847497582,0.400748699903,0.245252460241,-1.9166932106,-1.9471000433,-0.37160000205,-1.69624996185,0.383099973202,-0.451050013304,0.158600017428,-0.696650028229,-0.0910999774933,-0.289600014687,-0.172299996018,0.779699981213,-1.01129996777,-1.3234000206,0.262300014496,0.0394000001252,0.997500002384,-0.53820002079,-3.01830005646,1.07400000095,0.43314999342,-1.11059999466,0.432199984789,0.630999982357,0.474049985409,-0.977900028229,-0.287200033665,-0.393249988556,-0.566900014877,-0.810199975967,0.0496000014246,-0.746399998665,-0.768999993801,-1.27079999447,-1.05050003529,-0.89929997921,-0.595700025558
5898,-0.113582782447,0.668146491051,-1.1067327261,-0.45375418663,-1.08857560158,0.440277397633,0.345365673304,-1.07140040398,-0.410309255123,-0.359625995159,-0.789280116558,-0.0815038084984,-0.267774015665,0.154047816992,0.187452748418,1.38161194324,-1.03497886658,0.242519333959,-2.59590005875,0.584049999714,-0.0518000125885,-0.336100012064,0.315250009298,-0.326649993658,-0.0592999756336,-0.00604999065399,-0.845550000668,-0.7867000103,-2.39750003815,-0.351099997759,-0.571500003338,-0.15719999373,1.32319998741,0.41740000248,0.0184000004083,-0.24279999733,0.904399991035,0.0641999989748,-0.247350007296,-0.616249978542,0.530650019646,-0.712199985981,-0.229949995875,0.148999989033,0.620999991894,0.160899996758,-2.1521999836,-0.222699999809,-0.194000005722,-0.361499994993,-1.29359996319,-1.07710003853,-0.882300019264,-0.970399975777
23365,-0.000130176544189,-0.693795502186,-0.202917277813,0.349228590727,0.680517554283,0.0386580526829,0.0920286774635,-1.02156150341,1.11360001564,0.320960849524,-0.41513979435,0.226633280516,-0.748929321766,0.517569124699,-0.300685167313,-0.264439940453,1.77772629261,0.196939259768,-0.396499991417,0.609300017357,-0.198300004005,-0.903550028801,-0.559499979019,-0.480250000954,0.388850003481,-0.507149994373,-0.142599999905,1.16729998589,0.996299982071,0.232299998403,0.0623000003397,0.152199998498,0.316900014877,1.62010002136,-0.567600011826,1.09710001945,-0.490299999714,0.0925000011921,1.81054997444,0.40649998188,0.625,1.01990008354,1.44129991531,-1.17719995975,0.431199997663,-0.366499990225,0.832499980927,0.77689999342,-1.18550002575,1.43490004539,0.233099997044,1.83850002289,-0.634000003338,-0.456699997187
6657,0.857345044613,-0.345364570618,0.324073791504,0.446493476629,-0.537738204002,-0.896232306957,0.0854234620929,0.190437927842,-0.0435819327831,-0.333002716303,0.314583748579,0.927358984947,-0.0332416296005,0.183147981763,-0.444978117943,1.28036892414,0.952300965786,-0.440630763769,0.865599989891,0.379649996758,-0.467100024223,0.0435499995947,-0.352800011635,-1.18095004559,-0.357600003481,-0.421350002289,0.222099989653,0.376899987459,-0.984799981117,-0.580200016499,-0.0710000023246,-1.01199996471,-0.827400028706,0.535300016403,0.866500020027,0.616900026798,0.673500001431,0.433400005102,0.839049994946,-0.309049993753,-0.629299998283,0.35514998436,0.339499980211,0.479299962521,2.78944993019,0.871999979019,-0.210099995136,-0.141000002623,0.385899990797,0.774699985981,0.499300003052,0.811500012875,0.234999999404,1.29299998283
