rid,CPC008_A375_6H:BRD-K44978960-019-01-8:10,CPC008_A375_24H:BRD-K44978960-019-01-8:10,CPC008_A549_6H:BRD-K44978960-019-01-8:10,CPC008_HCC515_6H:BRD-K44978960-019-01-8:10,CPC008_HEPG2_6H:BRD-K44978960-019-01-8:10,CPC008_HT29_6H:BRD-K44978960-019-01-8:10,CPC008_MCF7_6H:BRD-K44978960-019-01-8:10,CPC008_MCF7_24H:BRD-K44978960-019-01-8:10,CPC008_PC3_6H:BRD-K44978960-019-01-8:10,CPC008_PC3_24H:BRD-K44978960-019-01-8:10,CPC008_VCAP_6H:BRD-K44978960-019-01-8:10,CPC008_VCAP_24H:BRD-K44978960-019-01-8:10,CPC010_A375_6H:BRD-K44978960-001-06-5:10,CPC010_A549_6H:BRD-K44978960-001-06-5:10,CPC010_A549_24H:BRD-K44978960-001-06-5:10,CPC010_HA1E_6H:BRD-K44978960-001-06-5:10,CPC010_HCC515_6H:BRD-K44978960-001-06-5:10,CPC010_HEPG2_6H:BRD-K44978960-001-06-5:10,CPC010_HT29_6H:BRD-K44978960-001-06-5:10,CPC010_MCF7_6H:BRD-K44978960-001-06-5:10,CPC010_MCF7_24H:BRD-K44978960-001-06-5:10,CPC010_PC3_6H:BRD-K44978960-001-06-5:10,CPC010_PC3_24H:BRD-K44978960-001-06-5:10,CPC010_VCAP_6H:BRD-K44978960-001-06-5:10,CPC010_VCAP_24H:BRD-K44978960-001-06-5:10
351,-0.461639195681,-0.074549973011,-0.882749974728,-2.13835692406,0.322462677956,-1.011074543,0.218951284885,-0.387600004673,0.789672732353,-0.925879001617,-0.663785457611,0.348637491465,-0.137401148677,1.1236000061,0.444649994373,-1.09638297558,0.00705045461655,-0.434190094471,0.417222261429,-0.247720450163,0.320346564054,-0.323853433132,0.417146474123,-0.281641215086,0.0994020625949
4846,-0.854930698872,1.54605007172,0.171499997377,-0.303581029177,1.15379989147,-0.67166686058,-1.03900682926,-0.313449978828,0.226521998644,0.130138784647,-0.199217408895,-0.585782825947,-0.150963038206,0.362949997187,0.414200007915,-2.27873277664,0.323408693075,0.821422219276,1.70921051502,0.121005386114,0.76609826088,-0.341539800167,1.09818375111,2.17833709717,-0.368995398283
1452,-1.30769681931,0.0474499985576,-0.0933499932289,-1.65517437458,0.955543220043,-0.839895129204,1.20677781105,0.207350000739,-1.21394896507,-0.752626717091,-0.59416270256,-0.656353235245,-1.03276276588,-0.00995000451803,1.11584997177,0.441986858845,0.4532943964,-0.326924294233,-0.856686294079,-0.851534307003,-0.943938970566,-0.273142665625,-1.22810006142,-0.202326506376,-0.666613161564
4776,-0.577299416065,4.1048002243,-0.389499992132,2.0566675663,0.596717536449,-1.06829714775,2.0224506855,-0.0803000032902,0.277668088675,-0.321396321058,-0.682373166084,-0.0503703653812,-1.17078757286,0.513750016689,-0.573099970818,0.554862856865,-0.32430845499,-0.389370679855,0.914366781712,-0.135057300329,-0.243658557534,0.295938551426,1.60554838181,0.692800700665,0.10853241384
6908,-0.95989048481,-1.31424999237,-0.875649988651,-2.99439382553,-1.8679741621,-0.704879522324,2.72192454338,-0.288949966431,-0.626423895359,-0.491913825274,-0.490143209696,-0.484855294228,-0.318465739489,-0.732249975204,-1.30885004997,-1.73199748993,-1.2409350872,-1.63682901859,0.0552934110165,-0.905094325542,-1.26404523849,-1.42719233036,-1.40626013279,-1.86771571636,-1.00183808804
672,0.741524636745,-2.202450037,-0.227950006723,-0.467884093523,-0.983570098877,1.12194561958,1.97901105881,-0.644649982452,0.178893297911,0.0991321653128,-0.616581618786,-0.2289262712,0.735885024071,1.11354994774,1.22874999046,-0.367513239384,0.0574607551098,0.818124473095,1.11665439606,-0.528760671616,0.564197182655,-0.459393382072,0.923386335373,-0.296326696873,0.331440240145
5710,-0.452826410532,-1.79694998264,-0.462399989367,-1.91495537758,-2.0417778492,-0.236544549465,-0.421163916588,0.897549986839,-1.177120924,-0.710996329784,-1.20748639107,-0.359899699688,-0.207838580012,-1.82919991016,-0.835850000381,-0.0661447122693,-0.557312965393,0.0384628586471,-0.445727258921,-0.632860183716,-0.895835518837,-0.554641544819,-0.890484213829,-0.162758901715,0.136989220977
2115,-0.628661036491,-0.503849983215,-0.342750012875,-0.80306071043,0.262780547142,-0.609132349491,2.40482449532,0.280299961567,0.779282331467,0.255150139332,-0.132717043161,-0.591943025589,-0.765681087971,0.0689000040293,0.0102499993518,-0.123288854957,0.906275212765,-0.182829484344,1.72430980206,0.14738419652,0.829225718975,-0.778900980949,0.189842551947,1.03940725327,0.414602488279
7015,-0.238529682159,3.00064992905,0.303799986839,1.89830684662,1.50463676453,-0.916860997677,2.5659365654,-0.565549969673,0.235710740089,-0.500495433807,-1.18745791912,-0.573321640491,-0.396540999413,0.786749958992,-0.119349993765,-0.427568852901,-0.219125300646,0.499891459942,0.303288757801,-0.63400554657,0.292430788279,0.317482918501,1.3846372366,0.899819254875,0.529281377792
8726,-0.986013352871,-2.65440011024,0.15150000155,-2.98153162003,-0.830457270145,0.0282124150544,-0.213991895318,-0.529500007629,-0.54808485508,-0.0797548666596,-1.05574584007,-0.173977077007,-0.278885215521,0.452500015497,0.856999993324,-0.682692825794,-1.65159869194,0.442568689585,0.112663149834,-0.268400162458,-0.111969828606,-0.571897625923,-0.596937716007,-0.260370075703,0.504873931408
2185,-0.761281430721,4.36880016327,0.527549982071,2.24016833305,0.832908272743,-0.961829841137,1.63891744614,-0.340600013733,0.348224937916,-0.54245698452,-0.381015002728,-0.146900981665,-0.210287421942,0.249699980021,-0.54960000515,-0.0221266448498,-0.435255885124,-0.363477915525,0.757411122322,-0.406592488289,0.802856504917,-0.06262396276,1.19683742523,1.48044061661,-0.0801832079887
3315,0.151115596294,-2.21300005913,0.561349987984,-0.962819337845,-2.68581342697,0.313535183668,7.69776306697e-05,-0.655200004578,-1.27127933502,0.191146537662,0.824619293213,0.334201037884,-0.871598184109,-0.512950003147,0.26115000248,0.557716965675,-0.436906576157,-0.31079864502,-1.33731079102,0.0,-0.0967672914267,0.102845221758,-0.871024727821,0.572350144386,0.0339405275881
5289,-1.69817066193,-0.16899998486,0.210699975491,0.515091896057,-1.84675610065,-0.148337990046,1.94160699844,0.0054500028491,-0.148527294397,0.168578118086,-0.544042050838,-1.15486717224,-0.113700769842,0.453050017357,0.666649997234,-0.087089844048,0.262985110283,0.0526710897684,1.48604297638,-0.404129683971,0.695784747601,0.242645069957,1.74020218849,0.994518578053,1.06918740273
868,0.80784368515,0.217449963093,0.795349955559,-0.594290018082,-1.9794434309,-0.374589532614,1.27201533318,-0.445900022984,1.10673749447,-0.166377842426,-0.411644041538,-0.10879971832,-0.762108206749,0.181500002742,-0.00624999403954,0.429821014404,0.435429424047,-0.127534136176,1.38742601871,-0.618421792984,0.133018344641,0.278117269278,0.570952117443,1.54551434517,0.215405762196
1677,0.0795054957271,1.47084999084,-0.524500012398,1.17140007019,1.03820967674,0.0677023530006,2.98982405663,-0.719300031662,0.251217573881,-0.146743640304,0.576254785061,-0.102982133627,0.306412875652,1.04949998856,0.455749988556,-0.461769342422,-0.942548334599,-0.351551532745,0.438893049955,0.023408267647,1.15708553791,0.515639305115,1.42557048798,1.27627015114,0.102435395122
7043,-0.332443296909,5.97475004196,0.777100026608,2.39550256729,0.550827085972,-0.862415611744,1.67839384079,-0.47230002284,0.539071857929,-0.727524340153,-0.467192590237,-0.752170801163,-0.20786896348,-0.135949999094,-0.606299996376,0.628934800625,-0.17484152317,-0.175468295813,1.30110883713,-0.0355676785111,1.07360780239,-0.0798559188843,0.988574028015,1.10587275028,0.265777438879
5613,-0.224591672421,5.10900020599,-0.615650057793,1.40665793419,1.01287138462,-1.35711610317,0.715637147427,-0.805000007153,0.376642942429,-0.422908246517,-0.755604147911,-0.158202424645,-0.444501787424,-0.770500004292,-0.292450010777,0.194541826844,-0.0479888021946,-0.436857193708,0.588403403759,-0.490032225847,0.113330841064,-0.00568787008524,1.82594275475,0.756526231766,0.274150729179
595,1.11923444271,-0.968449950218,0.801849961281,-3.87996697426,0.185131788254,1.45124673843,1.432726264,-0.71749997139,-0.638761520386,-0.902100861073,0.569265842438,-0.396378785372,0.277636945248,0.764050006866,0.852599978447,0.266092419624,1.13544583321,0.49907746911,0.802091181278,-0.793099880219,0.243504568934,0.560752809048,-0.829245567322,-0.0929814055562,-0.727350950241
4793,0.246378093958,1.37630009651,0.869150042534,0.365880429745,-1.4090628624,-0.208857357502,2.1703107357,-0.646899998188,1.46912634373,0.304266273975,-0.795130968094,0.307505965233,0.0710428282619,0.21250000596,-0.0476999878883,-0.0768966078758,0.408127993345,1.46403598785,-0.994945108891,0.0402825772762,-1.44709992409,1.05513060093,0.49149248004,0.185797929764,-0.117510542274
2736,-0.744194030762,5.96099996567,2.61365008354,1.0028026104,0.272094070911,-1.0483571291,1.60462582111,-0.381999999285,0.995599746704,-0.440795660019,-0.978364467621,-0.862672448158,-1.1088269949,0.787649989128,-0.23694999516,-0.393640100956,0.485585957766,-0.173139303923,1.30476784706,0.289263337851,0.729056954384,0.138417869806,2.01045417786,1.44541251659,0.40460011363
5290,0.280767083168,1.50905001163,0.565199971199,-0.266835510731,-0.491696983576,-0.610378801823,0.935562551022,0.280200004578,0.33566737175,0.0562311410904,-0.637995302677,-0.138541311026,-0.411181926727,0.0990999937057,-0.572899997234,-1.18402886391,0.152419149876,-0.0249132439494,0.414458274841,0.666938364506,-0.12264534831,0.345682621002,1.83757686615,1.01924026012,-0.481518149376
6194,-0.156592294574,-2.40550017357,0.00065000000177,-1.26380705833,-0.0374520011246,-0.0185863319784,-0.259476602077,-0.373000025749,-0.50647187233,0.0246756002307,0.188562497497,0.000489607220516,-0.00442912010476,0.294750005007,0.00034999998752,0.101600289345,0.319960385561,-1.11175847054,0.047047059983,0.281672745943,0.379432380199,-0.317799150944,-1.1239335537,-0.584930181503,-0.0345409177244
1676,-0.194215908647,3.89604997635,0.171000003815,2.17951607704,0.840825498104,-0.99745285511,1.35906410217,-0.240899994969,0.532872796059,-0.478858470917,-0.103116989136,-0.164162158966,-0.15449847281,1.04130005836,-0.51390004158,0.123110696673,0.466041207314,-0.409440636635,0.941572248936,0.400320291519,-0.0472637414932,0.335257440805,1.8292953968,1.38311111927,0.365031123161
23512,0.228863567114,-0.91764998436,-1.87544989586,-1.67315816879,-0.601630687714,-0.666778028011,-1.85879731178,-2.06599998474,0.481687694788,-0.359895408154,-0.956919550896,-0.0836711525917,0.485085338354,-0.66639995575,0.711400032043,-1.50204443932,-1.04587340355,-0.310783833265,-0.178983092308,-0.774013876915,-1.81551885605,-0.266152888536,0.650566160679,-1.01608157158,-0.437832146883
148022,0.582339465618,-0.471000015736,0.68700003624,0.849453926086,0.116248250008,-0.0293337702751,1.91673576832,0.383699983358,-0.0609881654382,-0.052296474576,0.998342990875,-0.597823441029,-0.426822990179,-0.822450041771,-0.868099987507,0.495168447495,-0.0756714642048,0.09145604074,0.997497439384,-0.479471057653,0.689805388451,0.532595396042,-0.967235326767,-0.485732167959,-1.84103870392
1906,-1.2157137394,2.43810009956,1.31830000877,1.10822069645,-0.938150286674,-1.24686348438,1.13632678986,-0.0573499798775,0.657055497169,-0.299445837736,-0.649507880211,-0.317232072353,-0.20926591754,0.0497500151396,0.949999988079,1.03436660767,0.337022691965,0.103659853339,0.727736473083,-0.0385197550058,0.0436628237367,0.500746250153,0.906989336014,1.05919611454,0.313412725925
8878,1.0464117527,-1.37985002995,-0.601649999619,0.773184895515,1.75844216347,0.261954158545,0.361375182867,1.57109999657,0.283628463745,0.548922121525,-0.0403715446591,-0.659693598747,-0.784054994583,-5.4345998764,1.07690000534,-0.856902599335,-0.231301322579,-1.88031172752,-0.66301381588,-0.560912966728,-0.0642971992493,-0.534237027168,-0.474001139402,-0.144592493773,-0.484673172235
3091,-1.05156898499,-1.21840000153,-0.818499982357,-0.236303985119,0.543294787407,0.0839242786169,0.175504788756,-0.584500014782,-0.394340723753,-0.328642070293,-0.769837915897,-1.99887645245,1.19549894333,-1.95504999161,-0.0195000171661,-0.338650345802,0.434057593346,0.0408754348755,0.28399810195,-0.354094922543,0.0276883989573,-0.327320933342,-0.549099266529,0.771852910519,-1.1427590847
5743,-0.0823315754533,3.0595998764,-0.150099992752,0.110117226839,2.60236263275,0.58733600378,2.41899657249,0.478850007057,2.43022966385,3.14231967926,-0.545000135899,-0.00689074397087,0.102008424699,0.380599975586,0.0928500145674,0.371612429619,0.0401032827795,-0.146023660898,-1.0209800005,-0.18974879384,0.264414697886,1.09756970406,1.29488158226,1.34474956989,0.683115959167
5321,-0.277382642031,2.43405008316,-0.619850039482,1.37647390366,0.210877358913,-1.18844938278,0.720669031143,-0.999249994755,0.390130281448,-0.400689393282,-0.817986369133,-0.242335170507,-0.943453252316,-0.16840004921,-0.489199995995,-0.247702494264,0.203752249479,-0.824236750603,0.514797747135,-0.614406585693,0.262428820133,-0.331458538771,1.31740570068,0.959069609642,-0.253080904484
4144,-0.208287477493,-0.267800033092,-0.0148000009358,0.0796270743012,0.108374044299,-0.891639649868,0.931380748749,1.08574998379,-0.470811873674,0.250101357698,-0.10464605689,-1.42827773094,-0.86175006628,-0.366050004959,-0.158399999142,0.131897985935,-1.11811840534,-0.453344643116,-0.0618377327919,-1.00660121441,0.377456754446,-1.1641523838,0.112424790859,-0.0346236377954,0.025388084352
1981,0.390685468912,0.606199979782,0.213550001383,-0.18320903182,-0.600957393646,-0.299997478724,1.31250107288,0.324049979448,-0.265036404133,-0.331965923309,0.389390677214,0.346268355846,-0.994990110397,-0.26700001955,-0.469500005245,-0.251743197441,0.551608204842,0.760968744755,0.565176665783,0.875686943531,-0.871291279793,-0.122156500816,0.449686676264,-0.127708464861,-0.926165819168
695,0.0274915099144,1.64429998398,0.00734999775887,-0.0755936428905,0.657314419746,-0.687425076962,3.97817206383,-2.03430008888,-0.144888907671,0.0378102138638,-0.573022425175,-0.769460558891,0.277602314949,-1.10154998302,2.62185001373,-0.144461289048,0.103110775352,1.06487166882,1.55120992661,0.97430306673,-0.721753835678,0.162926331162,0.584082961082,0.87237226963,1.36966013908
10398,0.850562572479,4.54804992676,-0.121249988675,0.782726585865,0.361554741859,-0.929883360863,1.07984673977,-0.669999957085,0.144971102476,-1.29785132408,0.813055992126,-0.204588770866,-0.0173753667623,0.539900004864,-0.850499987602,0.568649232388,0.82527077198,0.222198888659,1.0867524147,-0.0242265108973,1.26746678352,-0.0643068999052,-0.439467012882,1.04421341419,0.205919623375
5708,-0.0390110462904,-1.76174998283,0.417400062084,0.964885592461,-3.60580039024,-0.636951208115,0.826261639595,0.89954996109,0.417247653008,-0.248039633036,0.554485619068,-0.795497536659,-0.591290354729,0.195950031281,-0.63529998064,0.558816194534,0.990247964859,-0.229217380285,-0.382725030184,-0.523490488529,0.282533317804,0.789347410202,0.00359180569649,-1.58957219124,0.144736275077
1213,0.405013978481,-4.44969987869,1.46169996262,-1.50207352638,-0.755286157131,0.844184160233,0.0513389930129,0.767049968243,-0.211974188685,0.171784311533,0.829336285591,0.639720201492,0.174837917089,0.980000019073,0.43829998374,-0.408074229956,0.523351192474,0.144843637943,0.112479731441,-0.0754129886627,-0.626992702484,-0.234140664339,-0.604808807373,-0.873579382896,-0.113986760378
226,0.26049298048,-1.51730000973,-0.70870000124,-1.72504067421,-1.12522113323,0.285882979631,0.616474509239,0.472550004721,-1.29438698292,-0.661256313324,-1.68775272369,-0.6475045681,-0.34769615531,-0.699100017548,-0.316100001335,0.207611367106,0.368485301733,0.65254431963,-0.0323705151677,-0.994757711887,-0.0803164690733,-0.935986876488,-0.937871992588,-0.964633584023,0.135091334581
6777,-0.149687856436,-0.128600001335,0.282299995422,-0.328496664762,-0.518812298775,0.171956956387,1.61936271191,-0.188700005412,0.590579628944,-0.37281742692,0.225827753544,0.279062867165,0.26168218255,-0.833000004292,0.145150005817,-0.238899901509,0.204948067665,0.102359585464,0.954289793968,-0.166136682034,-0.958270668983,-0.0469551980495,0.238405942917,0.377438694239,-0.0891211405396
2113,0.14760351181,1.28135001659,-1.95570003986,0.586033344269,0.48147675395,-0.860904574394,1.41024935246,-0.86470001936,0.537215352058,-0.347203195095,-0.397192001343,-0.143875211477,-0.890608727932,0.504050016403,-0.305700004101,0.204038381577,0.518732368946,-0.438878953457,1.03944563866,-0.397164195776,0.908141493797,-0.578632831573,0.355594754219,0.81975787878,0.414410322905
3329,0.233082726598,-3.08410000801,-1.02160000801,-1.16789615154,0.732400417328,0.804886221886,-1.88832640648,-0.0500499904156,0.00809800624847,-0.314098715782,0.0750796496868,-0.866834104061,-0.295021414757,-0.507550001144,0.387149989605,0.120798557997,0.822134494781,0.629412889481,0.107770994306,-0.647023618221,-1.16013836861,-0.127755045891,-1.84782743454,-0.964664638042,-0.0561356693506
1050,-1.03552651405,2.65250015259,-0.711650013924,0.186289206147,-1.46240139008,0.902497828007,1.12098360062,-1.08085000515,-0.36806216836,1.46057653427,-0.0214609652758,-0.604806959629,0.107755608857,-0.712750017643,0.648299992085,0.0808368399739,0.7464427948,0.449842661619,-0.666441738605,2.05159568787,-0.709004819393,-0.0991181358695,0.304365247488,-0.246983885765,-0.442558526993
9491,-0.902471780777,2.73474979401,-0.368499994278,2.42338132858,-0.0479128360748,0.0454368330538,0.48957040906,-0.208600014448,-0.366776674986,-0.180765137076,-0.423389047384,-0.460531413555,-0.753927052021,-1.07875001431,-1.94210004807,-0.762902617455,-0.45930981636,-0.507832050323,0.29479008913,0.621804833412,-0.269402354956,-0.231257855892,0.315684109926,0.650890111923,-0.0898584797978
22926,-0.137686192989,0.935850024223,-0.575300037861,-0.972736001015,-1.37082767487,-0.20964859426,1.6132171154,-0.0746499896049,-1.38349485397,-0.619117319584,0.0208521559834,-0.186221823096,-0.565113425255,-1.36869990826,-0.322400003672,-0.856007397175,0.28090018034,0.477524280548,0.835981726646,-0.0740797668695,0.0376731641591,-0.982984364033,-1.82877469063,0.27621909976,-0.0865834280849
5899,0.194398462772,-0.1901999861,0.792050004005,0.393213450909,-0.158653140068,1.0987085104,3.96019625664,0.657050013542,-0.0881528332829,-0.280641615391,0.100154362619,0.0978105738759,-0.115624919534,-0.129400014877,0.23710000515,0.632800340652,0.414173781872,0.499129116535,-1.86516606808,0.00227228552103,-0.837704479694,0.284903228283,-0.81050080061,-0.260299742222,-0.426405102015
5467,0.23629617691,7.12930011749,1.10389995575,-0.0399507805705,1.89850389957,0.372759759426,3.48023509979,-0.0433499962091,1.00658452511,-0.496160119772,0.716361641884,-0.148989886045,-0.448298752308,-0.237300008535,-0.406449973583,3.80145359039,-0.0260937251151,0.191449061036,0.353785663843,-0.789480030537,-0.125803261995,1.15103876591,0.570998728275,1.16979384422,0.558572232723
6774,-0.733055830002,-1.01254999638,-0.495800018311,-0.563681960106,-0.881153166294,0.19829685986,-0.273879110813,-0.117749996483,0.611402332783,-0.652434289455,-0.02113032341,0.383132517338,-0.156013146043,2.45845007896,0.0819000154734,-0.127804338932,-0.107416942716,0.270026266575,-0.23241430521,0.0870144963264,0.706136465073,-0.101461701095,-0.14309874177,0.41420352459,0.0267058163881
1788,-0.445943146944,3.45349979401,-0.439050018787,1.45013988018,-0.0879622548819,-0.783640146255,1.77566123009,-0.184049993753,0.545569181442,-0.53520834446,-0.771849036217,-0.338507592678,0.900712609291,0.216000005603,-0.825850009918,-0.0412172749639,0.0858775824308,-0.485294133425,0.00105009227991,-0.372400701046,0.259627580643,0.128753855824,0.832570135593,0.920276761055,0.38144209981
5921,-1.03349673748,-0.285250008106,0.866350054741,-2.98385882378,-2.03630757332,-1.17903292179,5.56519031525,1.52425003052,-0.372848808765,-0.267358034849,-1.53496110439,-0.289722949266,-0.799261927605,-0.245050013065,0.352400004864,-0.687119781971,-1.06199598312,-0.754685103893,-0.669656157494,-0.354106783867,-0.165293455124,-1.4280384779,-1.02375340462,-0.271355688572,0.187799796462
5721,0.0767093896866,-3.67879986763,0.14889998734,-0.924242198467,-1.06288218498,0.0681620389223,1.06038558483,-0.770249962807,-0.281179398298,0.0177469626069,0.0666340440512,0.137841835618,0.383927494287,-0.3083999753,0.38535001874,0.745347440243,0.280588597059,0.624973714352,-0.465455234051,-0.126271754503,-1.5719974041,-0.215185552835,-0.904389977455,-0.284642726183,-1.01435160637
2263,-0.1619053334,2.29089999199,-0.00315000116825,1.56528520584,0.498148471117,-0.66713732481,1.24396395683,0.222600013018,0.365151464939,-0.261577755213,-0.545344412327,-0.280666947365,0.147287383676,0.859349966049,0.335000008345,-0.0866651162505,0.434062629938,-0.263318747282,-0.102573558688,-0.334125041962,-0.197772905231,0.0331689156592,1.45599889755,0.709936618805,-0.51336991787
808,-0.800297379494,2.445499897,-2.01465010643,1.64312720299,-0.206313148141,-0.61590719223,1.74723243713,-0.242299988866,-0.84380620718,-0.239241629839,-0.0803968608379,0.473196029663,-0.426927804947,-0.0689499899745,-0.314750015736,-0.622579336166,0.159890130162,-0.540980696678,0.210818096995,-0.104717940092,-0.140601575375,0.674507975578,0.993562102318,-0.795885443687,-0.454590976238
