rid,CPC003_HA1E_6H:BRD-K99029477-001-02-6:10,CPC003_HA1E_24H:BRD-K99029477-001-02-6:10,CPC003_HCC515_6H:BRD-K99029477-001-02-6:10,CPC003_HCC515_24H:BRD-K99029477-001-02-6:10,CPC003_PC3_6H:BRD-K99029477-001-02-6:10,CPC003_PC3_24H:BRD-K99029477-001-02-6:10,CPC003_VCAP_6H:BRD-K99029477-001-02-6:10,CPC003_VCAP_24H:BRD-K99029477-001-02-6:10
5720,0.0826000273228,-0.11663505435,-2.62809276581,0.257930397987,-0.589482188225,-1.50916409492,-0.332180023193,-0.714900016785
466,0.629700005054,-0.0898870229721,0.590246558189,-0.170869663358,-0.472527056932,0.00442153215408,-0.183860033751,-0.247350007296
6009,0.411500036716,0.0988506376743,1.2533185482,0.49719107151,-0.457070678473,-0.0146314352751,0.178900018334,1.25189995766
2309,0.0940999984741,-0.677035808563,-0.0417965576053,-0.230736210942,0.134186923504,0.367895841599,0.175319999456,-1.06445002556
387,-0.0165499448776,0.458321005106,0.886481404305,-0.847113847733,0.610399782658,-1.94052934647,0.366939991713,1.09975004196
3553,-0.198750004172,0.411794215441,0.157394304872,-0.427824795246,0.609827876091,0.847225606441,0.0013999864459,-0.903800010681
427,-0.98960006237,-0.979464411736,0.536118865013,0.0905088335276,-0.454810887575,0.992710471153,0.443780034781,0.885900020599
5898,-0.0595999956131,-0.00290404260159,0.849311470985,-0.658120930195,0.274848252535,0.302064150572,-0.56672000885,-1.01740002632
23365,-0.409750014544,0.443678051233,0.740450799465,-1.39487457275,0.0412286221981,0.975618720055,-0.0392999872565,1.01355004311
6657,-0.260949999094,0.492425262928,-0.426034092903,0.389052629471,0.044657163322,1.94737792015,0.210280001163,-0.39310002327
5054,-0.319599986076,0.0293831303716,1.37798440456,0.0978389680386,-0.540720701218,-1.53098022938,-0.434760004282,-1.34424996376
3108,-0.45094999671,-0.704143166542,1.30229949951,0.974593222141,-0.296240419149,3.05304884911,0.469920039177,-0.210400000215
1950,-0.0953999906778,0.313728272915,-0.864478766918,0.899085342884,-1.42424368858,2.15184426308,0.661839962006,-0.168699994683
351,0.251450002193,0.32647806406,0.44940340519,0.744755864143,0.529926478863,0.318940371275,-0.353700011969,0.337249994278
4846,0.429799973965,-0.364152550697,-0.41316395998,-0.0767290890217,-0.305769264698,2.7485063076,-0.307319998741,-0.22990000248
1452,-0.803699970245,0.236834347248,-0.214107736945,0.259549975395,0.126770496368,0.278469353914,0.267879992723,0.615049958229
4776,-0.652300000191,0.346356332302,-0.84541118145,0.123013317585,0.130271822214,1.18594515324,-0.200940012932,-0.296700000763
6908,-1.13894999027,-1.00506687164,1.09762454033,-0.0769494846463,-1.39082181454,0.863061964512,0.304580003023,-0.0872999876738
672,0.238750040531,-0.474576711655,-0.488319218159,-0.126859039068,-0.58799803257,0.487540304661,0.204939991236,0.251550018787
5710,-0.685150027275,-0.40285012126,-0.292348265648,-1.08291304111,-0.496980309486,-0.234187200665,0.112979993224,0.617999970913
2115,0.795449972153,0.534625947475,0.901699900627,-0.0983331352472,-0.930507600307,1.42519712448,-0.194420009851,1.01934993267
7015,-0.317749977112,0.937374532223,0.337639868259,1.37313723564,0.0103166364133,1.19638466835,0.0141599625349,-1.48815000057
8726,0.685000002384,0.687245428562,1.19103491306,-0.323986560106,-1.52624940872,1.14086008072,-0.0180199891329,1.43359994888
2185,-0.351799964905,0.558750927448,-0.727501749992,0.228706806898,-0.35947650671,0.770835042,-0.0634000599384,-0.743199944496
3315,0.0934000015259,-0.185478553176,0.381843209267,-0.124326050282,0.536176562309,-2.32381105423,-0.370620012283,-0.512300014496
5289,0.619650006294,0.0137511342764,-0.712958335876,0.800780296326,0.380248844624,1.08531069756,0.172080010176,1.06455004215
868,-0.488250017166,2.56400990486,0.27389639616,0.193549081683,0.560039401054,1.15897405148,0.124439992011,-0.275750011206
1677,-0.255350023508,0.0271983556449,-0.233965694904,1.48134064674,-1.16497886181,1.0460498333,0.0735199972987,0.496249973774
7043,-0.641900002956,0.634483456612,0.527571439743,-0.421199023724,-0.28328320384,2.07339525223,0.237259998918,-0.795199990273
5613,-0.530550003052,0.944839954376,-0.169465586543,0.741498827934,-0.0246633626521,2.13598203659,0.26320001483,-0.0182999968529
595,-0.36384999752,-0.075770303607,0.00746908783913,-0.516843318939,-0.4952455163,0.36870598793,-0.23046001792,0.665600001812
4793,-0.0310000032187,0.13436794281,-0.278022497892,0.935688853264,-0.375170439482,1.2186563015,0.389039993286,-0.0615500062704
2736,-0.462650001049,-0.0995910167694,0.195931062102,0.120757073164,-0.112234115601,1.0126080513,-0.0248199999332,-0.253849983215
5290,-0.242049992085,0.445370912552,-0.888195574284,0.953153371811,-0.00753069296479,1.18624889851,-0.263419985771,-0.958499968052
6194,-0.00034999998752,-0.0462277904153,0.0,0.0,-0.19571647048,-2.45604395866,-0.224340006709,0.0
1676,-0.723399996758,0.795248746872,-0.290362656116,0.922737061977,0.731316864491,1.2982391119,-0.16210000217,-0.649200022221
23512,-1.40789997578,-1.45309054852,-0.623849034309,-0.572779178619,-1.20004010201,0.250266373158,0.718980014324,-0.0306499898434
148022,-1.05239999294,-0.546676039696,-0.502906739712,-0.662753164768,0.608089625835,0.565619826317,-0.22270001471,-0.679800033569
1906,-1.16414999962,-0.0574876666069,-0.569453656673,0.0650657787919,-0.00664737820625,1.27892231941,-0.22363999486,-0.718899965286
8878,-0.52380001545,0.140929013491,-0.405400514603,-1.49325156212,-0.684762358665,-0.112065628171,-0.135279998183,0.732500016689
3091,-1.17639994621,1.06673371792,-0.606419563293,0.492429494858,-1.37696802616,-0.113492101431,-0.263339996338,0.90499997139
5743,0.817400038242,-0.488920718431,0.555510103703,3.50890445709,-0.678666055202,0.166503831744,-0.912359952927,-0.275049984455
5321,-0.127350002527,0.296512901783,-1.20721721649,0.747501552105,0.0528750307858,0.878586173058,-1.321860075,-0.915600001812
4144,0.699500024319,0.364155501127,-1.4666506052,1.305529356,-0.207027181983,-1.84540891647,-0.245520025492,0.548049986362
1981,-0.103100001812,-0.713490903378,-0.88796544075,-0.486591428518,0.00886425003409,1.30043792725,0.93191999197,-0.345499992371
695,0.908249974251,-0.448629468679,0.085580766201,-1.10255336761,0.753468096256,1.55611479282,0.420560002327,-0.467500001192
10398,-0.118249982595,0.126934170723,-0.785906612873,1.19812059402,-0.465836405754,0.421773374081,0.109700039029,0.923950016499
5708,0.0,0.173100396991,-2.45005226135,0.0970295220613,-0.184521526098,0.321528553963,0.614360034466,-0.607150018215
1213,0.197099998593,-0.220375746489,0.0422686375678,-1.05636680126,0.63712054491,0.405357450247,0.316200047731,0.695999979973
226,-1.59745001793,0.565215706825,-0.174573391676,-1.17156147957,-0.151035368443,-0.845626831055,-0.204159975052,0.151699990034
6777,-0.412849992514,-0.30388468504,0.28995090723,-0.949620485306,0.33112436533,1.68646907806,0.253279954195,1.26445007324
2113,-0.707650005817,0.0692529678345,-0.380489468575,2.11718797684,-0.335258573294,0.38551735878,0.0701200217009,1.14779996872
3329,-0.278899997473,-0.0643766820431,0.47188359499,-0.356930136681,-0.626933932304,-1.95085918903,0.409800052643,1.01530003548
1050,-0.127649992704,-0.517733097076,0.211376160383,-0.363479018211,-0.325843423605,1.02491426468,0.643580019474,0.0508500039577
9491,-0.493799984455,2.37182974815,0.266325175762,0.598968267441,0.510272502899,1.68186974525,0.321439951658,-0.446199983358
22926,0.0957499742508,0.236478433013,0.450749963522,-0.636887788773,0.51961171627,0.0609867423773,0.188100010157,0.9144500494
5899,-0.775600016117,-0.013761639595,1.07461988926,-0.879682421684,0.0960674062371,0.376920878887,-0.167199969292,0.537299990654
5467,-0.36369997263,0.712060451508,0.535681545734,-0.390929281712,-0.726619124413,0.488686382771,0.535700082779,0.721099972725
6774,-0.635100007057,1.67880105972,-0.0227923840284,-1.42973446846,0.167672052979,0.270343452692,-0.0465000122786,0.593150019646
1788,-0.608999967575,1.10945129395,0.177618503571,1.63504886627,-0.109135806561,0.967650294304,0.427940011024,-0.580749988556
5921,-0.103999987245,0.25014141202,0.856831550598,1.95633661747,0.352854132652,-0.731576383114,0.738439977169,-0.560899972916
5721,0.101199999452,-0.00765380263329,0.213967293501,0.949856877327,-0.138534963131,0.122809708118,-0.23208001256,0.295550018549
2263,-0.157249987125,0.059668790549,-0.964018702507,1.20385181904,0.828676819801,0.492385029793,-0.535419940948,-0.550549983978
808,0.283050000668,-0.412673801184,0.895921766758,-0.116990581155,0.513116598129,0.838472962379,-0.262500017881,-0.480549991131
30001,-0.960100054741,-0.422706544399,-0.0109681636095,-1.35085344315,0.423644781113,0.190028637648,0.361519992352,0.421249985695
348,-0.25435000658,0.41120839119,-0.728231430054,-0.526468932629,-0.336798995733,0.491413503885,-0.529800057411,-0.133199989796
30849,-0.908200025558,-0.83392983675,0.4380171597,-1.85863208771,0.184378176928,0.528832912445,0.444339990616,0.982450008392
1454,-0.438899964094,-2.96908783913,-0.149601638317,-0.490604460239,0.13689032197,-0.489246428013,0.246940016747,0.511799991131
6500,-0.209250003099,0.0521912574768,0.71626162529,-0.130523085594,0.0488975457847,-0.533051788807,0.379160016775,1.34169995785
5627,0.0792500004172,-0.511857032776,0.29563164711,-0.263196885586,-0.527757585049,1.54785680771,-0.202179998159,0.950049996376
5715,0.0879499912262,0.0585670024157,-1.04324710369,-0.855920016766,-1.05602991581,-1.20877170563,-0.506600022316,0.678200006485
4791,-0.0563000142574,-0.298073798418,-1.01933574677,0.522084355354,-0.939142048359,1.88584470749,-0.304239988327,-0.734050035477
56924,0.205400004983,0.029788993299,1.07617175579,0.372999072075,-1.6441962719,1.21113407612,0.430599987507,-0.0652499943972
2690,-0.119350001216,-0.384587824345,0.0815037563443,0.458993852139,-0.318424195051,0.631505489349,0.0038599902764,-0.476400017738
1019,-0.356299996376,-0.333329379559,0.712685704231,0.605594992638,0.149943813682,-0.228757441044,0.643920004368,-1.69190001488
51422,0.156249970198,0.235082268715,-0.830627083778,-0.246391326189,0.32474732399,0.417006194592,0.386320054531,-0.500050008297
5788,-0.738599956036,0.331761032343,0.476676762104,0.900878369808,0.649143815041,1.23775601387,0.338540017605,0.283199965954
