rid,DOS029_VCAP_24H:BRD-K42454450-001-01-7:5,DOS033_A375_24H:BRD-K42454450-001-01-7:5,DOS033_A549_24H:BRD-K42454450-001-01-7:5,DOS033_HT29_24H:BRD-K42454450-001-01-7:5,DOS033_MCF7_24H:BRD-K42454450-001-01-7:5,DOS033_PC3_24H:BRD-K42454450-001-01-7:5,DOSBIO001_A375_24H:BRD-K42454450:9.9971,DOSBIO001_A549_24H:BRD-K42454450:9.9971,DOSBIO001_HT29_24H:BRD-K42454450:9.9971,DOSBIO001_MCF7_24H:BRD-K42454450:9.9971,DOSBIO001_PC3_24H:BRD-K42454450:9.9971,DOSBIO001_NEU_24H:BRD-K42454450:9.9971,DOSBIO001_NPC_24H:BRD-K42454450:9.9971
1950,0.589755177498,-0.439526408911,1.29878735542,-0.195413574576,1.39531266689,2.53261065483,0.0696676075459,1.51118838787,1.67315006256,-0.168001621962,-0.218181490898,-0.488499999046,0.188740178943
351,-0.410366326571,-0.962845742702,0.345177143812,0.726201474667,0.765726149082,-0.16032025218,0.49344420433,-0.336357980967,-0.659749984741,-0.734532892704,-0.79224216938,0.0397999994457,1.36177945137
4846,-0.124561466277,-3.80859065056,-0.327762424946,-1.78486096859,1.18096935749,0.539208590984,-0.445832997561,1.05188143253,-0.106350004673,0.639886021614,-0.294857412577,-0.575900018215,-0.441844642162
1452,-0.120297417045,0.728806734085,-0.548992335796,-0.449283361435,-0.241145700216,-0.391305238008,-0.47376948595,-0.0157625377178,-0.666999995708,0.17631188035,0.53261423111,0.259849995375,-0.287604093552
4776,-0.0862535461783,-0.049986332655,1.44978523254,0.725698590279,2.09444618225,1.51991033554,0.0569933652878,-0.678607225418,-0.0758999884129,-0.481158614159,-0.778430044651,-0.235399991274,-1.12434673309
6908,0.188915073872,1.02112567425,-0.922462821007,0.254730224609,0.481490671635,0.0552891641855,0.194140970707,-0.510065197945,0.51525002718,1.30282998085,-0.121752426028,0.777599990368,0.11948287487
672,0.617575645447,0.054417848587,0.581383407116,-0.841917514801,-0.293152421713,-0.869776129723,0.281093418598,-0.282484948635,0.256750017405,0.38777333498,0.258888661861,0.653800010681,0.0505532324314
5710,-0.729627609253,0.945994257927,-0.531909704208,-0.40245038271,-0.896829068661,-0.0905451476574,-0.663427174091,-0.788288474083,0.202999994159,-0.248949423432,-1.05074298382,0.283600002527,-0.328508704901
2115,0.811842262745,0.287499666214,0.224890142679,0.0340257138014,0.3008928895,-0.173597574234,0.219900771976,0.145790070295,0.816499948502,-1.46520495415,-0.225456491113,0.22974999249,-0.0673774033785
7015,1.42978322506,-0.556018531322,1.50783503056,0.357624739408,0.710335731506,2.35215854645,3.42002654076,-0.341969817877,0.132700011134,-0.0937492102385,-0.115629598498,-0.327399969101,0.339868992567
8726,0.0562145709991,3.61317825317,-0.123045042157,-0.113239847124,-1.6080725193,0.893778085709,0.540197193623,-0.205225899816,0.41605001688,0.282350540161,-0.931379199028,0.0439499914646,-0.624815940857
2185,0.319456458092,-0.875957250595,0.649871110916,0.732329666615,1.51751768589,1.6275806427,0.199605494738,-0.115733519197,-0.789000034332,-0.954654693604,0.206919506192,-0.586650013924,0.725206673145
3315,-0.323005735874,0.69058573246,0.53630822897,-0.482646822929,-1.2518491745,-1.41964054108,0.488304257393,0.768936395645,-0.267300009727,-0.323530226946,-0.557648897171,-0.566300034523,-0.197064995766
5289,1.89749479294,-0.435008108616,0.0188808143139,0.554167509079,0.832301735878,0.463678836823,-1.09726977348,0.40533515811,0.245049983263,-0.339230537415,0.36812415719,0.337449997663,0.0258493423462
868,1.31391978264,-0.903414368629,0.192911311984,1.1239386797,0.639855265617,0.664481341839,-0.509672343731,-0.274883925915,-0.533399999142,0.616518437862,2.37337899208,0.994949996471,0.417843222618
1677,1.58440852165,-0.748126924038,0.919748663902,0.418175965548,0.902328193188,0.469796508551,0.228095024824,0.0971935167909,0.356550008059,-0.574235856533,0.936824560165,-0.412299990654,0.792334377766
7043,-0.36754244566,-0.718903899193,0.727074563503,0.1893851161,-0.0366306602955,0.0746591836214,-0.313721060753,-0.616078019142,-0.254700005054,-0.771678924561,-0.363882929087,-0.388749986887,-0.679809868336
5613,0.057155571878,-0.827884495258,0.84528619051,-0.582323014736,1.35583639145,0.665161371231,0.509911000729,-0.0972383767366,0.503550052643,-0.54006677866,0.120008245111,0.277700036764,-0.123292401433
595,-0.461572796106,0.336634546518,-0.879039883614,-0.793481767178,-0.476340144873,-0.983711242676,-0.417973667383,-0.506432592869,1.46775007248,0.564027786255,-0.427338629961,1.58045005798,0.18032681942
4793,-1.41332101822,0.266241550446,-1.34860241413,2.70689177513,-0.333892583847,-0.953547179699,1.42534422874,-0.169919162989,-0.232699990273,0.0706333145499,0.0282251387835,-0.0987000018358,-0.160775750875
2736,0.897793650627,-1.13294494152,-0.27500295639,0.443157583475,1.45846104622,0.253234267235,-0.641850411892,0.467374771833,-0.402749985456,-0.9985024333,-0.005087479949,-0.104950010777,-0.126607894897
5290,0.560581743717,-0.00541403889656,0.865928053856,0.284189283848,0.626231729984,3.79486131668,0.115739837289,0.26612174511,-0.504949986935,0.0821570828557,0.555524170399,-0.42974999547,0.78429633379
6194,0.0747752338648,-0.000100470439065,-0.645905256271,-0.632804870605,-2.01233124733,-3.15007400513,0.1184104532,-0.385631531477,-0.337249994278,-1.01126968861,-1.24809372425,0.517250001431,0.568087816238
1676,-1.54908573627,-0.37878459692,1.60010147095,0.798841834068,1.66432368755,0.393672168255,0.354215562344,-0.046371601522,0.0127499997616,-1.75457274914,0.0457686372101,-0.158199995756,-0.32880422473
23512,0.413808494806,-0.79030251503,-1.00484704971,0.61360347271,0.320663660765,0.496430784464,0.681214869022,0.1883636415,0.0494499988854,-0.850278973579,-0.980581760406,0.891000032425,0.240493774414
148022,-1.25083804131,0.717864632607,0.0856458246708,0.113609388471,0.0203251093626,-1.44771325588,-0.442749023438,-0.405539929867,0.494899988174,-0.429376333952,-1.50868463516,-0.342750012875,0.308010041714
1906,0.347209244967,-1.00535309315,-1.01775979996,0.110325865448,0.718926370144,0.500772476196,0.6924020648,-0.0519073158503,-0.480949997902,-1.26378881931,0.0204692874104,0.0063000023365,-0.303724527359
8878,-0.843551516533,0.879120767117,0.205977454782,-0.51674002409,-0.482892632484,0.292651921511,-1.79007530212,0.232497543097,-0.742749989033,-0.115569293499,-1.05571496487,0.00469999946654,0.441098451614
3091,0.517605066299,0.531446814537,0.320909917355,-1.0566688776,-0.147555872798,-0.249523729086,-0.475923895836,-1.37898027897,-0.180600017309,-0.202508702874,-2.92011928558,0.577200055122,-0.00836324691772
5743,3.25812149048,-4.69753932953,-0.645061969757,0.0508711636066,0.451068043709,0.123790115118,-0.042674459517,-0.277804017067,1.33599996567,-0.553414523602,-0.30336406827,-0.170049965382,0.0579539835453
5321,0.832787394524,-0.465878516436,0.369388520718,-0.652784824371,2.55177354813,-0.43811839819,0.837470054626,-0.023931697011,-1.3559499979,-0.735621094704,0.560492634773,-1.34869992733,0.27108412981
4144,0.471109986305,-0.615691959858,0.0429391264915,0.217067688704,0.640586316586,1.09257674217,-0.498401403427,-0.420585364103,-0.850199997425,0.273477554321,-0.868610024452,1.47385001183,1.32419657707
1981,-0.404130220413,0.126568928361,-2.13681864738,0.521431088448,-0.072255730629,0.263008266687,-0.0182212851942,0.308055341244,-0.197950005531,0.0477972701192,-0.374893546104,-0.43410000205,-0.442964792252
695,-1.17182970047,7.1551399231,-0.379936933517,2.1105761528,1.63076901436,1.72473633289,0.856276214123,-0.112094551325,-0.449299991131,-0.350969731808,-0.397404134274,0.109200000763,0.38745829463
10398,0.84812861681,-0.711285710335,0.866016626358,0.362349033356,1.56301319599,0.153967216611,0.588483214378,0.0897515937686,-0.0161499977112,-0.207454904914,-0.913798630238,0.681100010872,0.064948797226
5708,-0.669817328453,6.37821960449,0.505412101746,0.58342564106,2.91575455666,-0.525633990765,0.214694738388,-0.0188627839088,0.0343500077724,-0.821869015694,-0.228594332933,-1.48479998112,-1.28821778297
1213,-1.07205879688,0.516485929489,-1.0575363636,0.0529588609934,-0.199873745441,-0.571595907211,-0.654908716679,-0.988044023514,-0.192449986935,0.0974244400859,-0.181716293097,0.324649989605,-0.683386087418
226,-0.925051569939,4.54265928268,-0.384019613266,1.1660118103,0.742869913578,7.16714000702,-0.350868046284,-0.638829410076,0.455599993467,-0.459291815758,-0.969423949718,0.0671999901533,-0.706026434898
6777,-0.0333463698626,1.39233911037,-0.459388017654,-0.192560911179,0.294436872005,-3.06755900383,-0.463553965092,-0.428851246834,0.566799998283,0.242991134524,-0.43196696043,0.0695500001311,-0.770456016064
2113,1.782127738,-1.03204846382,1.04245948792,-0.360237449408,1.34300017357,0.654827415943,0.706057369709,2.48723292351,0.024749994278,-0.357856363058,-0.642068147659,0.391200006008,-0.814128398895
3329,-0.637144625187,0.18893635273,-0.769725441933,0.834492921829,-0.496486246586,-0.223917648196,0.106677792966,-0.334400087595,0.394999980927,0.365644276142,-0.605024755001,0.668999969959,-0.768563628197
1050,-0.796706914902,-2.86655783653,0.841107130051,0.206134527922,-0.350507616997,0.0816059336066,-1.08802843094,0.435633957386,0.21819999814,1.70105528831,0.198735684156,-1.12685000896,0.207496032119
9491,-0.0803466066718,-0.667613446712,0.702451646328,0.251502662897,1.2417473793,0.921721577644,0.142540425062,-1.07657551765,-0.39880001545,-0.766550064087,-0.369481801987,-0.343699991703,-0.614711999893
22926,-0.219583362341,0.0721681714058,-0.641362905502,0.238525852561,-1.55467414856,-1.86504006386,-0.816336631775,-0.824272692204,-0.243249997497,-0.342996060848,0.262571811676,0.575299978256,0.00315678119659
5899,-0.632262051105,0.083653241396,-0.92299759388,-0.589631557465,0.949421882629,0.0922034978867,-0.392907559872,-0.360289692879,0.662100017071,0.629513382912,-0.147314429283,-0.554499983788,0.170421898365
5467,-0.731032311916,-1.59325325489,-0.22179633379,0.550880849361,-0.995869219303,-1.01815330982,-0.159835979342,-0.35458791256,0.0624499991536,-0.460167706013,-0.287083923817,-0.0674499571323,-0.9908233881
6774,-1.20658385754,0.471888005733,0.400790572166,-1.07725024223,0.0739969983697,-4.54674053192,0.960218906403,-0.465478867292,0.672800004482,-0.468413382769,-0.650164246559,0.288250029087,0.30139824748
1788,0.84780973196,-0.785819709301,0.392892062664,0.0791541412473,1.29659020901,0.35687020421,0.0366835743189,0.380243062973,-0.241549998522,-0.624139368534,0.993098258972,-0.296499997377,-0.416215389967
5921,1.95438241959,0.132999673486,-0.685383379459,0.380101293325,-0.682075738907,-0.730524659157,-0.0668324232101,-0.00349920988083,0.521549999714,-0.68307363987,0.0816837623715,0.471900016069,0.126061484218
5721,1.05652344227,0.390155017376,-2.19779253006,-0.142600819468,-0.623978734016,0.082825511694,1.03970384598,0.0130061134696,-0.1698500067,0.522538423538,0.189518243074,0.671799957752,1.02536487579
2263,1.14961981773,-0.629559516907,1.11805701256,0.0965868979692,-1.11915421486,1.11732661724,0.39424932003,0.57286542654,0.0772499889135,-0.0440649613738,0.161311239004,0.187900006771,0.418532073498
808,-2.22861838341,-0.13176818192,2.06347084045,1.04330146313,2.05332589149,3.8655898571,0.205184966326,-0.473740398884,-0.0455499887466,-0.534560382366,-0.444122940302,-1.24635004997,-0.76608812809
30001,-0.743683099747,-0.301166862249,0.746920704842,0.974839627743,-0.217686027288,-1.51427304745,0.089944511652,-0.199636459351,0.0674499943852,0.68620634079,-0.356371641159,-0.235749989748,-0.056669510901
348,0.10222786665,3.19663834572,0.422153413296,1.23957109451,3.0121691227,1.15109157562,-0.292395055294,0.778092622757,-0.0324999988079,-0.0885428860784,0.170068860054,-0.482149988413,-0.279698759317
30849,-2.28166151047,-0.513284742832,-1.45520365238,0.453698664904,-1.37230730057,0.0873594880104,-0.556768536568,-1.67279744148,0.672250032425,-0.656327605247,-0.469381570816,-0.388550043106,0.556724905968
1454,-0.691864132881,0.284466087818,-0.289043486118,0.103371039033,0.136360228062,0.0394149720669,0.354294836521,-0.12351128459,0.302749991417,-1.61721014977,0.10241754353,0.765450000763,0.457307398319
6500,0.371054559946,0.00749475508928,-0.882819592953,0.461140781641,-0.558553934097,-0.833469212055,-0.106583178043,-0.249878317118,0.402449995279,0.158332645893,0.499566972256,1.07509994507,-0.457528173923
5627,-0.180393397808,-0.46491765976,0.18438641727,0.136997967958,-0.826276838779,-1.07103347778,-0.594130396843,-1.02863526344,0.26835000515,1.29035639763,-0.0381061583757,1.24020004272,2.64075899124
5715,-0.289528429508,0.440018624067,-1.00233840942,-0.212764456868,-0.464533090591,-0.673663675785,-0.269106805325,-0.274857074022,-0.625200033188,0.252573639154,-0.56308555603,-0.167850017548,-0.434010535479
4791,-0.0950327962637,-0.64808434248,0.857752978802,0.0694052055478,0.874162435532,0.676027536392,-0.405045151711,-0.0215557590127,5.09275007248,-0.396127462387,-0.138714522123,-0.784549951553,0.187192857265
56924,-0.437793016434,-0.184729471803,-2.12852978706,0.232465803623,-0.716167330742,-1.15031123161,-0.549905121326,-0.579629778862,1.62440001965,-0.485210120678,-0.669611930847,0.200000017881,0.607055842876
2690,0.33639472723,-0.187852740288,-0.586559355259,-1.12134599686,0.659704208374,-1.32159662247,0.389430612326,-0.359595447779,-1.23660004139,0.2985239923,0.315264850855,-0.0959500074387,1.03082537651
1019,-2.52791643143,0.698399066925,-0.613561928272,1.05872392654,-1.35617733002,0.122163146734,0.317563414574,-0.512673974037,-0.419500023127,0.88613307476,0.0201259851456,1.22304999828,0.726566553116
51422,-0.578550755978,-0.683681368828,1.25917029381,0.35746639967,1.29286372662,1.21372568607,0.132026463747,0.203699335456,-0.073100015521,-0.00260177254677,0.637539982796,-0.530950009823,-0.523644387722
5788,0.883242726326,-0.917683720589,1.74376130104,0.195894062519,0.913306176662,0.254737913609,-0.543343424797,-0.13670001924,-0.326400011778,-0.684584975243,-0.125638902187,0.337249994278,0.22188231349
6709,-0.745600581169,1.16333675385,-0.497215569019,-0.854519963264,0.177438259125,-0.528827428818,0.262360036373,0.0685814023018,0.145149990916,0.413184940815,-0.550453662872,0.628949999809,-0.213626623154
1277,2.78445196152,-0.278081268072,-0.169958144426,0.0096121430397,0.263397544622,-0.934688210487,-0.0883414745331,1.49710071087,-0.884299993515,-0.0627267062664,-1.10328483582,0.704149961472,-0.67732656002
993,-1.45528411865,0.137515500188,-0.798016488552,0.0343173742294,0.134743124247,-1.4584082365,0.161999091506,0.140147551894,0.753650009632,0.20778542757,-0.0875611007214,0.194750010967,0.369912028313
7157,-0.51026815176,-0.778817296028,-0.651790738106,0.630988538265,-0.838785231113,-0.757266998291,-1.22105431557,0.419929265976,0.869650006294,0.424261629581,-0.0433370023966,0.268750011921,-0.487400382757
1958,3.19654679298,-0.0676825419068,-0.782400131226,-0.441470652819,0.65354269743,0.152375310659,-0.321729183197,-0.736386060715,-0.0950500071049,0.141432642937,0.406835854053,-0.714599967003,-0.383620977402
4582,2.08960819244,-0.152025893331,0.463607430458,1.09950697422,-1.94029819965,-0.537537455559,0.0366664677858,0.176528468728,1.37204992771,0.0557541400194,0.28579300642,0.474700003862,-0.0415416434407
9212,-3.5953848362,-0.0861252993345,0.577990055084,1.0823789835,0.669005692005,0.245969504118,1.22725522518,-0.0770878046751,-0.151399984956,0.131702646613,0.66294157505,0.634199976921,-0.657610833645
8440,-2.69258260727,0.326764434576,0.184049203992,-0.338999599218,0.592784583569,-0.918765068054,0.423274338245,-0.00019644619897,-0.0166000053287,2.04518508911,0.207033723593,0.121199995279,-0.3220487535
6790,-0.801031410694,0.550851583481,0.111747823656,0.725427746773,-0.650962114334,0.0201023966074,-0.580042660236,-0.529152750969,0.151600003242,-0.288237959146,-0.980662107468,-0.204800009727,0.354352295399
8851,-1.09980559349,-0.0477292239666,0.212384730577,-0.494959801435,1.44436895847,-0.41994535923,-0.186326727271,0.535481333733,-0.110949993134,-0.162268742919,0.168372765183,0.456749975681,-0.216441705823
2534,0.132695972919,-1.54912781715,0.896821975708,0.126497343183,0.0912355184555,-0.276352405548,-0.237215235829,-0.484283447266,-0.185499995947,-0.32300260663,-1.68615591526,0.321449995041,-0.0648043751717
4893,1.65851056576,0.563050925732,-3.33116531372,0.545430004597,-0.470319241285,1.99225974083,-0.17105127871,-0.808427333832,0.0639500021935,-0.232631802559,-0.591938495636,-1.36870002747,-0.792071282864
665,0.571953117847,0.246354982257,0.0773240923882,0.269519150257,-0.0357855856419,-0.775934100151,0.0848327577114,-0.455711036921,-0.947700023651,0.738547205925,-0.0964296460152,0.741850018501,0.667968630791
4313,1.18347430229,0.306112110615,0.550180733204,0.380168527365,1.35927844048,0.890623688698,0.583572745323,0.387269675732,-0.416149973869,-1.18221867085,0.991427242756,-0.0166999995708,0.181104391813
1022,1.32004225254,-0.578229248524,-0.822132885456,-0.962813854218,0.104421466589,0.127597600222,0.271743357182,0.793872952461,-0.332800000906,0.195885077119,1.18615877628,0.149250015616,1.09886455536
5880,-0.150765269995,-3.02334451675,-2.10502362251,-0.279347062111,1.32365179062,-0.369882822037,0.0596484839916,-0.334061414003,-0.0827500000596,-0.103773891926,-0.184429705143,-0.146899998188,-0.0228684097528
3162,-0.214751183987,-0.174020111561,-0.340037822723,0.32722607255,-0.180432826281,-0.980595290661,-0.512796163559,-0.375746250153,-0.675899982452,0.459449708462,-0.450279206038,2.38639998436,-0.444219470024
1282,1.93805193901,-1.10673439503,-1.00045907497,-0.275174826384,1.35733866692,1.74952328205,-0.0178184211254,-0.2781663239,-0.747349977493,-0.610990047455,0.697183609009,1.72769999504,-0.254475772381
3383,-0.832931637764,0.0326810628176,-0.110798060894,0.769414007664,1.61578214169,1.46911036968,-0.380048811436,0.260328024626,0.218449994922,-0.529366850853,-0.0051481127739,-0.624300003052,-0.233607470989
727,0.918736517429,-1.0439773798,0.355601400137,-0.282579243183,1.57752990723,0.343980789185,-0.41187313199,0.432344764471,0.201099991798,0.0985494554043,0.280438005924,-0.572450041771,0.128890782595
4792,-1.01926231384,0.364494204521,-0.198676779866,-0.982590138912,-0.353012114763,0.800663888454,-0.673364520073,-0.404917955399,0.277150005102,-0.198673009872,-0.316694587469,0.208100005984,0.624076962471
4794,-0.269785672426,-0.953745245934,0.937891721725,0.00106332823634,0.917312264442,1.26731717587,1.13590872288,0.221986740828,-0.275750011206,-0.761252760887,0.337608128786,-0.368650019169,0.272634029388
902,0.861003935337,-0.42451274395,1.34150218964,-0.887729167938,1.5222158432,-1.2181571722,0.390858262777,-0.113562196493,0.184099987149,0.316894829273,0.0625686794519,-0.391750007868,1.10504806042
8091,-0.483537852764,-0.195167884231,0.0413964763284,0.573655486107,-0.595069468021,0.258863508701,-0.4005240798,-0.838421583176,0.775700032711,4.03047132492,0.432897150517,0.418250024319,-0.448858857155
3486,-0.222138270736,1.99626517296,-0.472854763269,0.188164502382,-0.610527038574,-0.73640024662,-0.393433302641,0.0421394705772,0.0241499990225,-0.152217000723,0.553113281727,0.81225001812,-0.390423297882
10818,0.20465131104,-0.725411355495,0.714944005013,-1.5278583765,0.623468279839,-0.297880709171,-0.857603907585,0.0278784409165,-0.0215499997139,-1.26415479183,0.122135490179,0.355399996042,-0.436691939831
3454,0.936470806599,-0.641625881195,0.54656201601,0.590229868889,1.45990002155,1.33176589012,0.226336151361,-0.0871377438307,-0.369750022888,-0.952525258064,0.280259072781,0.0940999984741,1.22960603237
4282,-0.371261060238,0.000147609272972,-1.37691187859,0.662717223167,-0.000420370313805,0.296576321125,0.0,-0.268096655607,0.50284999609,0.203303694725,-2.22824549675,1.19530010223,-0.52877086401
1605,-1.40729951859,0.524777472019,-2.44699978828,0.123149290681,-1.3195425272,-1.46801924706,-0.182475596666,-0.564153671265,0.285950005054,0.775334596634,-0.47389125824,-0.639199972153,-1.09030640125
10644,0.298860907555,-0.57474219799,-0.472030997276,0.531605362892,-0.648595035076,-0.185547083616,-0.125920563936,-0.283050537109,0.386249959469,-0.105162329972,-0.414607852697,0.52680003643,1.08364498615
2065,-1.41346669197,-0.372679173946,-0.40370324254,-0.14746338129,0.443078577518,-0.262257248163,-0.805542469025,0.403962433338,-0.0749000012875,-0.278961867094,-1.03206849098,-0.674749970436,-0.681552171707
8321,1.36193537712,-1.27420473099,0.288331449032,-0.79950517416,1.08080542088,0.882327616215,0.516834199429,0.25082346797,-0.239349991083,-0.158928066492,0.976086258888,-0.984099984169,1.69240117073
8503,-1.55203866959,-0.507319688797,0.123727858067,-0.0322612226009,-0.123804837465,-0.641481518745,-0.0980387330055,-0.17421169579,-0.433350026608,-0.799650907516,-0.464192390442,0.20854999125,0.0408067703247
7027,0.408079117537,0.863842010498,0.248277425766,0.521272540092,0.129544526339,-0.682689845562,0.311713039875,0.38846090436,0.49715000391,1.09753394127,-0.778134465218,-0.269749999046,-0.22084055841
6850,1.71127569675,-1.3729736805,0.608028173447,-0.537730157375,2.21440958977,5.09740686417,0.365815132856,0.608039259911,0.326949983835,0.0063861515373,0.391365528107,-0.370249986649,0.54649657011
1978,-0.901678681374,0.417477428913,-0.167670875788,0.217587098479,-0.955205798149,-1.82170701027,-0.027443036437,-0.443043321371,-0.336049973965,0.493350416422,-0.985426127911,0.808349967003,-0.254542440176
896,-0.593819141388,-0.0322886034846,0.228467687964,0.370280057192,-0.472574651241,-1.73506546021,0.304520398378,-0.221359759569,0.532949984074,0.242310062051,0.0627427250147,0.205049991608,0.510423123837
5777,-0.303823053837,-0.489645391703,-0.00605015456676,-0.429436743259,0.437015712261,-0.163412094116,-0.685044467449,0.724828481674,0.0749500021338,-0.269454866648,-1.45140647888,-0.410750001669,-0.294049322605
1846,0.49450096488,1.59801065922,-2.07307314873,-0.211944445968,0.12340336293,-1.51278913021,-0.548810482025,0.030532926321,1.00364995003,-0.202859848738,-0.36418402195,0.209349989891,0.4891923666
5925,-0.13773393631,-1.03983855247,1.7288749218,0.331389725208,1.04933786392,1.42827534676,0.762149572372,0.154729932547,-1.07720005512,-0.123951636255,-0.62833994627,1.07980000973,0.859936594963
142,0.0202610492706,-0.282464802265,0.331686615944,-0.277593642473,-0.900836884975,-1.34786510468,-0.219699025154,0.00739999953657,0.541599988937,-0.280528664589,0.75749450922,0.340400010347,-0.350356221199
1021,0.0686821490526,0.0894605070353,-1.30059480667,-0.0113934464753,-0.395858585835,-6.79519271851,-0.141865044832,0.194901496172,0.865249991417,0.238437116146,-0.662446022034,0.120499998331,-0.151960134506
5699,0.921622037888,0.637747526169,-0.839005410671,0.554975509644,-0.214321494102,0.791225969791,-0.171593248844,-0.146578371525,0.672449946404,0.688121259212,0.362877815962,0.297749996185,0.00825452804565
8061,0.958180010319,0.12029749155,-0.781535148621,-0.239175915718,-0.574246525764,-0.268935412169,-0.294052660465,-0.939269721508,-0.233300000429,-0.325457900763,-0.324726700783,-0.943549990654,-0.520480632782
1870,-0.024082928896,-0.948668956757,0.448149561882,-0.325888156891,0.708035409451,1.20187354088,1.18802142143,3.49277853966,3.86434984207,0.166487276554,0.152052044868,-0.0827500000596,0.255961745977
1398,0.636768996716,0.425560534,-0.686558485031,-0.00731941685081,-0.0936885923147,-0.702399492264,0.0572431012988,0.229970574379,-4.87545013428,-0.0640624761581,0.0195183418691,0.249650001526,-0.240698337555
3312,0.490970343351,-5.15957975388,-0.491994321346,-0.81355702877,-1.17256474495,-1.97009134293,-0.152882471681,-0.520982801914,0.427349984646,0.0503375530243,-1.28891384602,0.501650035381,0.0699088573456
891,-0.060514561832,-0.0279987156391,0.2526704669,-0.277599930763,1.29722547531,-0.0547656789422,-0.828589200974,-0.431876599789,0.0111500024796,0.338063925505,-0.371121317148,-1.1779500246,-0.246934384108
4775,2.97884988785,-1.14485526085,1.83335042,-0.415705025196,1.0864212513,-1.12228989601,0.197546541691,0.326238036156,0.490350008011,-1.16403865814,0.488697856665,-0.693149983883,-1.48227286339
5111,0.539710283279,0.120623931289,-0.25243473053,0.441064894199,-0.245801866055,-0.83135163784,0.355272740126,-0.217627286911,-0.110249996185,0.340378880501,-0.401031792164,0.615350008011,-4.85124826431
5696,-3.29473900795,0.310340881348,-0.749064922333,-1.18703269958,0.435539513826,-1.46415388584,0.226694956422,0.549324035645,-2.66109991074,-0.536264359951,-4.15754508972,0.137199997902,-1.01044428349
5588,2.36303019524,0.676070094109,0.381966263056,1.50234079361,1.16994416714,1.44258904457,-0.135239928961,-0.203540712595,-0.197600007057,0.529012560844,-0.121155403554,-0.00854998826981,0.0168072562665
6839,-1.0703318119,-0.366879433393,-0.0746001303196,-0.531754553318,-0.997345030308,-1.2414560318,0.261553436518,-0.0757264047861,0.279200017452,0.928384184837,2.38056397438,0.618699967861,0.0906278192997
