rid,CPC020_A375_6H:BRD-A29644307-001-01-7:10,CPC020_A549_6H:BRD-A29644307-001-01-7:10,CPC020_HA1E_6H:BRD-A29644307-001-01-7:10,CPC020_HCC515_6H:BRD-A29644307-001-01-7:10,CPC020_HT29_6H:BRD-A29644307-001-01-7:10,CPC020_MCF7_6H:BRD-A29644307-001-01-7:10,CPD001_MCF7_6H:BRD-A29644307-103-01-1:10,CPC020_MCF7_24H:BRD-A29644307-001-01-7:10,CPD001_MCF7_24H:BRD-A29644307-103-01-1:10,CPC020_PC3_6H:BRD-A29644307-001-01-7:10,CPC020_PC3_24H:BRD-A29644307-001-01-7:10,CPD001_PC3_24H:BRD-A29644307-103-01-1:10,CPC020_VCAP_6H:BRD-A29644307-001-01-7:10,CPC020_VCAP_24H:BRD-A29644307-001-01-7:10
4144,0.33017706871,-1.44045007229,-1.26951277256,0.287599980831,0.698600590229,-0.513794660568,-0.512857556343,0.11215852201,0.182079434395,0.303238630295,0.164030507207,0.556783139706,-0.0127465231344,-0.00333052873611
1981,0.606902122498,0.314700007439,-1.51733064651,1.31239998341,0.49591961503,0.800444066525,1.12440359592,0.0118829011917,0.162702783942,-1.27513694763,0.0762607008219,-1.02746498585,0.876929700375,0.324984490871
695,1.0513150692,-0.943650007248,1.12777352333,0.0880000069737,0.291059106588,-1.72916507721,-0.328743934631,1.28821730614,0.275368630886,-0.644026517868,0.73465013504,-0.377064704895,0.375081896782,0.509574234486
10398,0.341812878847,0.361600041389,0.643191576004,-1.32819998264,-0.853497982025,-0.166520833969,-0.546456336975,-0.587312221527,0.43382781744,-0.882365345955,-0.345477700233,0.295011967421,0.622696518898,-0.0237566679716
5708,0.231087297201,1.24469995499,-0.347066819668,0.575949966908,-0.868832051754,0.722824692726,-0.534818828106,-0.883407115936,0.053158313036,-0.50363868475,-0.681659460068,-0.665230512619,-0.375421851873,0.465485066175
1213,0.590483546257,-1.22649991512,0.258718669415,-0.736050009727,-0.0602286122739,-6.21676445007e-05,0.257780879736,0.596251666546,-0.462282896042,0.910578429699,0.148753374815,-1.16582322121,-0.373502105474,0.0887248441577
226,0.787394225597,-0.137450009584,0.374226212502,0.0590000078082,0.157749474049,-0.464070141315,0.891377091408,-0.554301679134,0.499500274658,0.0619034990668,0.230715215206,0.0667006522417,1.50993824005,0.397119134665
6777,0.570459187031,-1.39300000668,0.324253261089,0.602400004864,0.407386302948,-0.233942717314,-0.333208858967,-0.0429493635893,-0.0364299118519,0.558333277702,-0.179115116596,-0.137651085854,0.171804338694,-0.847868025303
2113,0.0452554412186,-1.01244997978,0.575710535049,-0.781399965286,-0.537112236023,0.513984024525,-0.778383612633,-1.02707719803,0.288177669048,-1.06584942341,-0.092263713479,0.229932829738,-0.114448361099,-0.936949014664
3329,0.225932553411,-0.604749977589,0.793834209442,1.41199994087,0.37254679203,0.298724412918,-0.514569818974,0.355130672455,0.857849121094,0.260090470314,-0.0175721794367,-0.0970136150718,0.485806196928,0.44696816802
1050,0.0484844297171,-0.444849967957,0.542871713638,0.793499946594,1.24664282799,0.804442167282,0.353460967541,0.274785578251,0.298079133034,0.610314369202,-0.0438570007682,-1.60279798508,1.40162467957,0.109849348664
9491,-0.249553352594,0.178349971771,-0.124125078321,-0.549149990082,-0.137281224132,-0.421536624432,0.348863244057,-0.138912126422,-0.205688923597,-0.313056647778,0.161244630814,0.918840885162,-0.0720945820212,0.367447853088
22926,0.53081870079,-0.743849992752,0.776187241077,-0.30989998579,-0.344446629286,-0.236439988017,0.0546892881393,-0.882289111614,-0.474645555019,-3.09713959694,-0.179922133684,-0.743895053864,0.199958264828,-0.566130638123
5899,-0.39766690135,0.122650004923,-0.0849132314324,-0.616849958897,0.512583434582,-0.423404127359,0.569083809853,-0.457757622004,-0.310940593481,0.150944203138,0.608731746674,0.00216773152351,0.255866408348,0.0982359275222
5467,0.680746614933,0.313549995422,-0.306955933571,-0.445400029421,-0.865618884563,0.127048417926,3.21787047386,-0.316972136497,-0.289029479027,-0.716252267361,-0.921230018139,-0.145796895027,-0.133443698287,0.303177654743
6774,1.19722688198,0.378800004721,0.082980170846,0.171250000596,-0.195329710841,6.69922685623,1.38871479034,-0.156964227557,0.277913093567,0.0313825011253,0.0809571892023,0.890851914883,0.494269222021,-0.140305280685
1788,-0.415404528379,-0.124350011349,-0.124020703137,-0.504050016403,-0.759962141514,-0.342887639999,0.0281632766128,-1.01299452782,0.194931507111,-1.18746185303,-0.844957470894,1.01353478432,-0.0193687714636,-0.0789683163166
5921,-0.257414638996,-0.704649984837,0.206033840775,2.17174983025,0.405452311039,-0.768009841442,1.75024080276,0.176264792681,-0.288911938667,1.0662419796,-0.0845785588026,-0.360503077507,0.395313948393,-0.403638005257
5721,0.538021028042,-0.761849999428,0.316137671471,0.377399981022,-0.14530916512,1.29729449749,0.373995572329,0.162753760815,-1.00035238266,-0.0195670127869,0.560187101364,-0.481642186642,-0.0202849544585,-0.220460891724
2263,-0.676929414272,0.369700014591,-0.234742999077,-0.616250038147,-1.05532324314,0.0844618827105,-1.06627297401,-0.940073132515,-0.187595576048,-0.838132679462,-0.223073303699,0.410335063934,-0.237932741642,-0.392508685589
808,-0.515743434429,0.747200012207,0.457843661308,0.0335499942303,-1.32777702808,1.24431777,-0.0748198777437,-0.497039794922,0.0997957438231,-0.840521275997,-1.38496315479,-0.311727613211,-0.268831402063,-0.296848237514
30001,0.525476694107,-0.161699995399,0.0855766385794,1.04824995995,0.270080506802,-1.07962274551,0.102910399437,-0.0963900983334,0.00976893305779,-0.0852455943823,-0.216934025288,-0.157857254148,0.942143023014,-0.361355036497
348,-0.699855625629,-0.0558500289917,0.244905441999,0.302100002766,-0.270852178335,0.133462786674,-0.137831136584,-0.516615867615,-0.0576351508498,-0.666523635387,1.26678049564,-0.708539307117,-0.628844857216,-0.0942652449012
30849,0.472107559443,-0.881749987602,0.608927726746,0.13069999218,-1.31514620781,-0.64453536272,0.120923832059,-0.464634537697,0.12605753541,-0.221459388733,-0.23031874001,-1.25791788101,-0.0149064874277,-0.291218161583
1454,-0.501070082188,0.243200004101,0.617232561111,1.09179997444,-0.472251713276,-1.4460259676,-0.306470602751,0.409834653139,0.0642020702362,-0.176200196147,-0.0126016139984,-0.240702927113,1.95121526718,0.382547616959
6500,0.612157344818,-0.211349993944,-0.10301618278,-0.515399992466,-0.0997019782662,-1.04365408421,0.0160013362765,0.170237019658,-0.179920971394,-0.0340636819601,0.65486741066,-0.16359359026,0.471735537052,-0.0667819753289
5627,0.670599758625,-0.342800021172,0.759908735752,-0.317849993706,0.30407422781,0.529455542564,0.697641253471,0.309758841991,-0.449326574802,0.388095885515,0.398908674717,-0.658437013626,-0.0611006990075,-0.0185016002506
5715,0.317120671272,0.202799990773,-0.34489941597,0.0555499978364,0.277108550072,-0.967254459858,0.833852410316,0.471626311541,0.328392088413,0.365963160992,-0.176267534494,-0.319827288389,-0.146079346538,0.0542128533125
4791,-0.062596321106,0.356700003147,0.651027321815,0.449550002813,-0.213549092412,0.0874147117138,-0.0307094603777,-0.721246480942,-0.0181735754013,-0.937898874283,-0.884474277496,0.806843042374,0.713067412376,-0.336482167244
56924,-0.128540873528,0.196799993515,0.377413034439,1.12249994278,1.47511577606,-0.174399614334,0.270029783249,0.298043757677,-0.168767780066,0.502084612846,0.298591524363,-0.963147878647,-0.571403026581,0.16343998909
2690,0.209389388561,-0.720049977303,0.62491106987,-0.279100000858,-0.292406767607,0.0256675928831,0.601985573769,1.00693333149,0.32762748003,0.274012327194,-0.498988062143,-0.409498006105,-0.32888224721,-0.228555858135
1019,0.10096322,-0.180650055408,0.346046537161,0.314750015736,0.0956718102098,0.397550106049,-0.290470302105,0.761802077293,0.425214290619,0.359317839146,0.27031236887,-2.10833144188,-0.160073772073,0.00798930227757
51422,0.100425824523,-1.12939989567,0.0972873643041,-0.0236499980092,0.15509237349,-0.766686558723,0.0732035189867,-0.4375179708,-0.145910903811,0.412518888712,0.166057735682,-0.799032628536,-0.53576284647,0.314340859652
5788,-0.0524060502648,-0.76115000248,0.423576712608,-0.853999972343,-0.955932021141,-0.637442648411,-0.37220877409,-0.460298627615,-0.25051265955,-0.458379089832,-0.291569381952,1.04074263573,0.246482893825,-0.176667660475
6709,0.367549210787,-0.33544999361,0.783346474171,0.710049986839,1.10941803455,-0.0308142974973,0.58132392168,-0.105877384543,0.479843407869,0.103622823954,-0.152087450027,-1.33526802063,0.88444930315,0.171152085066
1277,0.552333891392,1.40834999084,0.0963709354401,0.564799964428,0.141022443771,-0.669907093048,-0.330925375223,0.481492608786,-0.35499805212,0.280929803848,-0.646570622921,-1.22094202042,0.273292630911,-0.210075259209
993,0.103081345558,-0.246150001884,0.0534893721342,0.0977500006557,0.929048538208,0.362490445375,0.222682446241,-0.995093941689,0.244830355048,0.658423841,-0.468563854694,-0.586944818497,0.694066524506,-0.435374736786
7157,0.600711584091,0.289949983358,0.350240051746,0.109349995852,0.586727619171,0.573203682899,1.12892341614,-0.811165571213,0.0918457582593,0.0256516933441,-0.44409263134,0.0327504128218,0.928161382675,-0.39451277256
1958,-0.0583772808313,-0.0367000102997,0.344514787197,0.390699982643,0.504351913929,0.86598277092,-1.67227268219,0.019341930747,0.11465459317,0.137697219849,0.370073378086,-0.170780837536,0.592790067196,-0.79691785574
4582,0.486851334572,0.0776000022888,0.164581894875,0.50854998827,0.0963190123439,0.250500738621,0.414642930031,0.0878076180816,0.46482694149,-0.00467771291733,0.635927915573,0.157334059477,0.524580299854,0.541787385941
9212,0.418168932199,-0.287750005722,-0.534221887589,0.240049988031,-1.12988126278,-0.514164686203,0.128553941846,-0.95963704586,-0.100365556777,-0.621012330055,-0.486144423485,1.19634056091,-1.02048110962,-0.0349047034979
8440,0.20875442028,0.66865003109,-0.402585625648,0.893000006676,0.478856176138,0.0983165502548,-0.173722565174,1.23363637924,0.30430829525,0.555070459843,0.399202942848,-0.410498827696,0.399607658386,0.238266378641
6790,0.302625477314,-1.2310500145,0.748550117016,0.147850006819,0.596846818924,0.0979372411966,0.0438749045134,-0.176599681377,-0.134767994285,0.356606006622,0.765998721123,0.0195129513741,0.0763316750526,0.476693689823
8851,0.262229651213,0.0910499989986,0.339884757996,-0.743949949741,0.543932497501,-0.458880722523,0.344577848911,-0.170979216695,-0.347069919109,-0.598400533199,0.129903122783,-0.115342020988,0.498223304749,1.09148585796
2534,-0.52269756794,-0.909850001335,-0.332911014557,1.39339995384,-0.664798438549,-1.22925853729,0.0312107615173,-0.758763432503,-0.765499532223,-0.86884701252,-0.903300285339,-1.62247550488,-0.0895504876971,-0.55949151516
4893,-0.64541476965,-0.0440999865532,1.74201989174,-1.17970001698,-0.0019991430454,0.141993105412,1.10082805157,0.331076800823,0.421568214893,-0.825323224068,-0.486794799566,-0.281020522118,-0.509119749069,-1.06376123428
665,0.410795837641,-0.279650002718,-0.498148977757,0.729200005531,0.0207161717117,-0.329142421484,0.599542021751,0.170772999525,-0.465958833694,0.377009034157,0.882605433464,0.0409642755985,-0.699496388435,0.143599569798
4313,0.0644826740026,0.0105499923229,1.27343988419,-0.473700016737,-1.27669847012,0.853623747826,-1.02516269684,-1.18782162666,-0.162135928869,-1.53093826771,0.36079582572,0.48073759675,-0.0575460493565,-0.0311666876078
1022,0.330229252577,-0.463750004768,-1.56948304176,-0.374650001526,0.515663266182,-0.68277078867,-0.118175573647,0.488511353731,-1.02036333084,0.389900147915,-0.372278541327,0.431120276451,-0.660326302052,-0.02730127424
5880,0.53106367588,-0.26004999876,0.21704775095,0.152400001884,0.130134686828,0.595836877823,0.176359623671,-0.462476551533,-0.891988456249,-0.302655130625,-0.444840788841,-1.37718391418,-0.0788072794676,0.170445352793
3162,0.058000382036,0.218149989843,0.0601205676794,0.195050001144,0.0856722518802,-0.700155138969,-0.319464802742,0.3962444067,0.481528788805,0.32841065526,0.127621859312,0.159425079823,0.147873029113,-0.371174126863
1282,0.759773492813,-0.706849992275,-0.130212649703,0.647850036621,-0.784245312214,0.20319801569,-1.97259509563,-1.21466970444,-0.297239542007,-0.382127612829,-0.71934813261,-0.0856242626905,-0.381562799215,0.158366531134
3383,0.23666536808,0.641650021076,0.074586763978,0.936650037766,-0.271230727434,0.802812933922,-0.939370274544,-0.446537345648,-0.120548024774,-0.504005253315,0.0868167430162,-1.39529776573,0.386067986488,-0.0648391097784
727,-0.107403799891,0.604499995708,0.155841886997,-1.3139500618,0.170626595616,-0.649327039719,-0.845777869225,-0.208135902882,-0.00923535227776,-1.20590364933,-0.262438893318,0.241675168276,-0.474195301533,0.0621198825538
4792,-0.182709693909,-0.0785000175238,0.589263081551,-0.276250004768,0.0235784500837,-0.362785845995,1.31167078018,-0.429882854223,0.22711378336,0.0820863619447,-0.603161394596,-0.227846264839,0.867443621159,-0.102024316788
4794,-0.28902977705,1.12785005569,0.377081394196,-0.0564999990165,-0.0184129867703,-0.180823087692,-0.288212418556,-0.384768784046,-0.00309108197689,-0.68874257803,0.033333465457,1.0495467186,0.199622258544,-0.223067089915
902,-0.483466744423,0.0906999707222,-0.242377176881,-0.568049967289,-1.28532922268,-0.414511680603,-0.341274440289,-0.41699641943,-0.0345881953835,-0.53250670433,0.0796592235565,0.291477501392,-0.523634672165,-0.665084421635
8091,0.0037869066,-0.873750030994,-0.656355500221,0.159749999642,0.64961785078,0.934648454189,-0.205103546381,-0.0203196033835,-0.47012513876,0.648657619953,0.142573744059,-1.64086341858,-0.587195277214,-0.203170180321
3486,0.374232709408,-0.648450016975,0.240831241012,1.05760002136,-0.75760871172,0.353453934193,-0.740213990211,0.211714982986,-0.428217709064,0.210356920958,-0.0196942910552,0.299104690552,0.602846503258,0.22140814364
10818,0.0474703721702,0.283749967813,0.80995464325,-0.422100007534,-0.42998623848,0.70496994257,0.0681993737817,-0.957076907158,0.0136673785746,-0.951168239117,-0.660264790058,1.33725500107,0.781917631626,0.230685085058
3454,-0.336769223213,0.579349994659,0.07432551682,-0.526799976826,-1.10966718197,-0.588257193565,-0.212484896183,-0.589606761932,0.0675128847361,-1.40348768234,-0.885483622551,0.609905958176,-0.0462747327983,-0.175259813666
4282,0.214126244187,0.337900012732,-2.92089605331,0.0,-0.0711590796709,-2.71543049812,0.151998847723,0.230304867029,0.310551613569,-3.20156216621,0.567494153976,-0.56487596035,-0.0234211422503,0.182344198227
1605,0.496498405933,-0.667349994183,0.419046938419,0.465050041676,0.373707234859,-0.135781809688,0.721191525459,0.292322933674,0.146398961544,0.505029082298,0.228118553758,-0.665242314339,0.622422873974,-0.401112437248
10644,0.257255643606,-0.459900021553,-0.43848323822,-0.305550009012,-0.290860444307,0.817898988724,0.406809180975,-0.104151040316,0.711600959301,-1.03165662289,0.425356924534,-0.470481127501,-0.00111437193118,-0.594699919224
2065,0.492613732815,1.48265004158,1.54744541645,1.14424991608,0.787258982658,-0.647609949112,0.256114006042,1.25597703457,0.610638737679,0.504546880722,0.0788122862577,-0.294700145721,0.778508901596,0.220075577497
8321,-0.30833747983,0.481350004673,0.0596433058381,-0.47595000267,-0.120532251894,0.399934768677,-0.383366286755,-0.372892379761,-0.0848495736718,-1.09278917313,1.02317094803,0.561950445175,-0.373694628477,-0.0805847048759
8503,-0.729571461678,0.100899994373,0.30086094141,0.284250020981,0.491450130939,0.408752381802,0.688930869102,-0.527990221977,-0.145343005657,-0.848926484585,-0.34450635314,-0.718622684479,0.326468080282,0.0456975772977
7027,0.144355386496,-0.327549993992,0.845345556736,0.765900015831,0.811224222183,0.501840472221,0.79798078537,0.20604018867,0.237740457058,-1.63907277584,-0.254587084055,0.0707460343838,-0.379828244448,0.342085123062
6850,-0.407907068729,0.717099964619,0.119662687182,-0.157050013542,0.152259752154,0.474371254444,-0.929382562637,-0.41522988677,0.460260808468,-0.595133781433,0.0386520624161,0.945728778839,-0.269072085619,-0.468335151672
1978,0.511943817139,0.122249990702,0.378707170486,-1.08609998226,0.494283795357,-1.16061508656,1.1787788868,-0.0190274864435,0.22887212038,-0.167953535914,-0.00988428480923,0.315175175667,0.701908767223,0.230775073171
896,-0.0769070237875,0.222499996424,-0.586608409882,0.52965003252,0.548999726772,0.21666187048,0.428769111633,0.465119540691,-0.00853699445724,-0.0916202664375,0.160633951426,0.19994468987,-0.181004241109,0.0900676995516
5777,0.933106660843,0.0387000143528,0.693510532379,0.215849995613,-0.0756888091564,-0.10754828155,0.165923684835,0.376175642014,-0.107147559524,-0.189631640911,-0.141700029373,-0.88792181015,0.462230265141,0.635627686977
1846,0.358060598373,0.14390000701,-0.677930951118,0.36779999733,0.655954420567,-0.518723607063,0.318977504969,-0.732693135738,-0.666937112808,0.427018642426,0.239284425974,-0.199717059731,0.209584310651,-0.255414575338
5925,-0.412250250578,0.715250015259,-0.529627382755,-0.657000005245,-0.743922829628,-0.168969884515,-0.381146371365,-0.794136226177,-0.00946443714201,-1.2193479538,-0.512317657471,1.16688537598,0.313984185457,-0.353415668011
142,0.112752258778,0.196649998426,0.215108931065,0.693100035191,0.303158074617,1.0614528656,-1.50603497028,-0.134442135692,-0.0149912387133,0.492152005434,-0.629602253437,-0.681249797344,1.60207605362,0.358435422182
1021,1.166918993,2.50974988937,1.2757884264,0.648400008678,0.503150701523,0.395803183317,0.042188346386,3.4925737381,0.0339944139123,-0.00380891561508,2.55894470215,-0.942095518112,0.25796148181,3.56343483925
5699,-0.331289172173,-2.83715009689,0.633137762547,-0.8111500144,0.343877434731,0.230756729841,-1.25327730179,0.239148646593,0.768571615219,-0.450072437525,-0.434007763863,0.479853153229,-0.123446628451,-0.123084522784
