rid,CPC014_A375_6H:BRD-K36627727-001-01-3:10,CPC014_A549_6H:BRD-K36627727-001-01-3:10,CPC014_A549_24H:BRD-K36627727-001-01-3:10,CPC014_ASC_24H:BRD-K36627727-001-01-3:10,CPC014_HA1E_6H:BRD-K36627727-001-01-3:10,CPC014_HCC515_6H:BRD-K36627727-001-01-3:10,CPC014_HEPG2_6H:BRD-K36627727-001-01-3:10,CPC014_HT29_6H:BRD-K36627727-001-01-3:10,CPC014_MCF7_6H:BRD-K36627727-001-01-3:10,CPC014_MCF7_24H:BRD-K36627727-001-01-3:10,CPC014_NEU_24H:BRD-K36627727-001-01-3:10,CPC014_NPC_24H:BRD-K36627727-001-01-3:10,CPC014_PC3_6H:BRD-K36627727-001-01-3:10,CPC014_PC3_24H:BRD-K36627727-001-01-3:10,CPC014_PHH_24H:BRD-K36627727-001-01-3:10,CPC014_SKB_24H:BRD-K36627727-001-01-3:10,CPC014_VCAP_6H:BRD-K36627727-001-01-3:10,CPC014_VCAP_24H:BRD-K36627727-001-01-3:10,MUC.CP004_MCF7_6H:BRD-K36627727-001-01-3:10,MUC.CP004_MCF7_6H:BRD-K36627727-001-01-3:3.3333,MUC.CP004_MCF7_6H:BRD-K36627727-001-01-3:1.1111,MUC.CP004_MCF7_6H:BRD-K36627727-001-01-3:0.3704,MUC.CP004_MCF7_24H:BRD-K36627727-001-01-3:10,MUC.CP004_MCF7_24H:BRD-K36627727-001-01-3:3.3333,MUC.CP004_MCF7_24H:BRD-K36627727-001-01-3:1.1111,MUC.CP004_MCF7_24H:BRD-K36627727-001-01-3:0.3704
5054,-0.166576728225,2.95086860657,0.50843000412,-1.93897509575,0.415839970112,-0.0693999826908,3.10040783882,-0.0420358218253,-0.450509428978,0.397494494915,-0.477699995041,-0.481034934521,0.673835515976,0.593139827251,-0.761832356453,-0.910242557526,-0.52165210247,-0.538320362568,0.258420944214,0.84847176075,-0.52707439661,1.18798685074,0.471607804298,-0.266875565052,0.00461813807487,2.28974604607
3108,3.93425416946,-0.177461728454,-0.77666258812,-0.121147960424,3.00490427017,0.415250003338,0.140943363309,0.026351030916,-0.214638918638,0.610504090786,-0.583899974823,3.19441342354,0.225111499429,0.979697823524,-0.0635065734386,-0.777422726154,1.38888859749,0.132420316339,0.916217565536,-1.3764538765,0.685189962387,-0.389061689377,-0.0640397369862,0.404374152422,-0.385051339865,-0.369742006063
1950,2.03764510155,0.235318183899,0.161243736744,0.141214549541,1.48475170135,0.637350022793,-0.193554192781,0.114265546203,-0.160532981157,1.96673822403,0.00624999403954,0.159107595682,-0.260386765003,1.16408503056,0.437240451574,0.461337029934,-0.106881067157,-0.190534472466,-0.182133600116,0.641422986984,0.0830221623182,1.34812879562,-1.03017354012,-0.582935869694,-0.833937287331,-0.325302124023
351,-1.85378599167,-0.877975225449,-0.0246548652649,-0.0229122824967,-1.22531139851,0.126249998808,-0.547138988972,0.131580784917,-0.115846797824,1.0806081295,0.0,0.254427850246,0.514176368713,-0.0386004969478,0.00111298705451,-0.000143232435221,-0.108187064528,-0.433386832476,-0.474108576775,0.968402445316,0.103829935193,0.796528935432,-1.39213728905,-0.813425123692,-0.972653865814,-0.34551268816
4846,4.61966657639,-0.0243005007505,-0.491650372744,-0.304682552814,1.49618244171,3.13454985619,0.62178170681,1.02470624447,0.194745287299,0.539787113667,-0.642549991608,-0.029707878828,0.300703167915,-0.781004667282,0.0644812136889,1.18469512463,0.0791740864515,0.137147724628,-1.06062495708,1.5016887188,0.346357107162,0.00400264561176,-0.201525509357,-0.0549250245094,-0.0237138867378,0.443629860878
1452,-0.588731050491,-0.208141073585,0.59536755085,0.365485608578,-0.089605152607,-1.25069999695,0.729417681694,-0.764122843742,-1.01463925838,-2.10705065727,0.0274500027299,-1.24481010437,-0.679990172386,-0.675270974636,-0.775877833366,-0.385199218988,-2.41647529602,-0.341033279896,-0.981044769287,-1.13519322872,-0.0519478134811,-0.828086137772,0.558515191078,0.379006624222,0.247983112931,-0.261300593615
4776,1.39390575886,0.191214248538,1.80211317539,0.604401290417,-0.53744328022,2.71129989624,-0.305758833885,0.0364790260792,0.256001293659,1.12295138836,0.670000016689,1.28678655624,0.81906747818,1.73667633533,1.37722682953,0.970216393471,-0.0118082612753,0.00924829393625,0.234863355756,1.86129999161,4.22499990463,2.01431488991,-0.975585222244,-0.252146184444,-0.998677074909,0.729926526546
6908,1.80428528786,0.119775444269,-1.04235708714,0.459254205227,-0.357941389084,0.532499969006,-0.635500073433,0.339391231537,0.397539198399,-0.23729544878,-0.375949978828,-0.62033867836,-0.708571076393,-1.14993882179,-0.987214386463,0.0482744798064,-0.199473828077,0.296914428473,0.532013893127,-0.492001831532,0.0118480250239,-1.63691103458,0.653137326241,-0.0240196734667,0.74645280838,-0.266753524542
672,0.935108184814,0.384254932404,-0.199697241187,-0.382811784744,-0.440909713507,-1.0544500351,-0.663964867592,0.133326500654,0.131705269217,0.641885280609,0.353749990463,0.0470590740442,0.683741867542,0.925540030003,1.7435849905,0.637974977493,0.14766253531,0.875203490257,-0.10520735383,-0.390346705914,-1.31699407101,0.0227979123592,0.778751015663,0.435171991587,0.746073126793,-0.397475421429
5710,-0.0808378458023,0.179026946425,-0.300916731358,0.751322507858,-2.13338327408,-2.50130009651,-1.34283745289,-0.350737571716,-0.981549859047,-1.1988786459,-0.0596999973059,-0.842476963997,-0.944085419178,-0.866768062115,-0.147100284696,0.358442217112,-0.19458578527,-0.612501502037,0.0384905561805,0.918863534927,0.799164414406,-0.0456954985857,-0.73829883337,-0.515058159828,-0.447501987219,-1.04096269608
2115,0.540204405785,0.17056080699,1.39496469498,-0.363886803389,1.71832966805,2.39804983139,-0.398943126202,0.299368262291,0.171525985003,0.536242127419,-0.328949987888,-0.0781534016132,0.122388988733,0.0798806771636,1.13706994057,-0.0790895521641,0.650116562843,-0.455538094044,0.0976927131414,2.2972536087,2.24164128304,1.91236519814,-0.60718870163,-0.603402674198,-0.637736082077,-0.216896444559
7015,2.63709402084,-0.303023487329,0.944770216942,-0.814086556435,3.15062570572,1.56204998493,-1.24864244461,-0.53190279007,0.0396451354027,0.718217551708,0.0623999983072,0.929491996765,0.5111079216,0.995715677738,0.542671442032,0.0521281510592,0.377747803926,-0.0792574733496,0.430941164494,1.49684691429,0.987843990326,0.440320491791,-0.958168506622,-0.31795117259,-0.733323931694,0.726537942886
8726,-1.42933011055,-1.18932938576,-0.463034152985,-0.371406316757,0.234444543719,2.16015005112,-1.692497015,0.47623822093,-0.230965837836,-0.590583384037,-0.809199988842,-0.620065927505,0.146117180586,0.69055968523,0.247453734279,-0.256492733955,-0.117751173675,0.632185280323,0.166791468859,-0.279542684555,-0.519306600094,0.617721915245,0.318922102451,1.09015440941,0.181000381708,0.316622793674
2185,0.741446971893,-0.133279442787,0.707244873047,-0.0717065930367,0.152666032314,1.28784990311,-0.50470417738,-0.140942230821,0.407962620258,0.907981514931,0.332249999046,0.595294475555,0.812856554985,1.03606784344,1.08806705475,0.24217402935,0.293737798929,0.448862612247,0.367478936911,2.26306962967,1.74484229088,1.9586763382,-0.903081417084,-0.115181222558,-0.825236439705,0.685545563698
3315,-0.256780147552,-0.151995956898,-1.16640806198,0.15994130075,-0.770703434944,0.356249928474,0.606917262077,0.0626076683402,0.160778194666,-2.30565452576,-0.0180500037968,-0.45711171627,0.232652947307,0.183400541544,-1.28950166702,0.0,-0.168448850513,-0.755764782429,0.35155069828,-0.566566586494,0.24851089716,-0.337649941444,0.323888987303,-0.453835815191,-0.0180859267712,-0.439006567001
5289,1.89234042168,-0.811803340912,1.12986946106,0.724903404713,2.41850376129,1.28055000305,-0.156426042318,-0.698428332806,0.250169932842,0.303360402584,-0.426649987698,0.714072108269,0.543486595154,-0.105553075671,1.75750827789,0.463365912437,-0.187354952097,-0.743418812752,1.66443252563,3.01890969276,2.1259996891,0.6235922575,0.0265917144716,0.28874027729,-0.127918034792,0.227597773075
868,1.0845053196,0.484144896269,-0.383446395397,1.28590142727,-1.72052502632,-1.36310005188,0.918955206871,0.130792036653,1.30340993404,-0.553062617779,0.210500001907,-1.91409254074,-0.445459783077,0.30443662405,0.773213207722,0.847957074642,-0.366454869509,-0.814099311829,2.0378806591,1.35028231144,3.08282518387,1.38567733765,0.0912946611643,0.352506846189,0.891485750675,1.17930984497
1677,1.04077351093,-0.206291243434,0.94460195303,-0.932435691357,0.772641181946,-0.125850021839,-1.04336309433,0.406526774168,0.408066153526,1.87727379799,-0.201749995351,3.53271842003,0.258969813585,0.144348680973,1.73347389698,-0.14172282815,0.117948561907,-0.101665228605,0.184343189001,2.30398440361,0.667366266251,1.28570103645,-0.999214708805,-0.443631112576,-0.84951621294,-0.253711432219
7043,1.76061725616,0.388351470232,1.58757567406,0.40142506361,-1.76452219486,-0.68489998579,0.0814781337976,-0.327904462814,0.554272294044,-0.482569605112,0.800549983978,1.48768210411,0.661033451557,1.07679402828,1.34171581268,0.45359647274,-0.296139270067,-0.372922331095,1.38525342941,-0.482091546059,0.0783628374338,1.20565354824,-2.16425132751,-1.21072041988,-1.56223332882,-0.176894456148
5613,1.46703732014,0.32857221365,1.26332581043,0.172311991453,1.08497703075,4.05845022202,-0.0248295068741,0.402887225151,0.423043847084,1.39709734917,1.52079999447,1.27417635918,1.37731695175,0.59535241127,1.18716907501,-0.00348357576877,0.470276594162,0.168193131685,-0.0879217162728,1.33213245869,0.360281795263,2.41233825684,-0.894578516483,-0.56158041954,-0.561275601387,0.127464994788
595,0.185693979263,1.12185823917,-0.763566076756,-0.769722640514,-0.997982740402,0.0254999995232,1.0035854578,-0.0199486352503,-0.557568192482,-1.37480127811,0.491350024939,-0.0359706506133,-0.558948516846,-0.764928042889,-0.289898395538,0.374349117279,-0.293817013502,-0.447967261076,-0.876593828201,-1.49676561356,-1.52066504955,-3.21938323975,0.300961762667,-0.186504513025,0.177998676896,-0.449209183455
4793,3.83554077148,0.752799153328,0.796322464943,-0.322371423244,2.99906492233,0.907700061798,0.478775024414,-0.452982574701,0.406836628914,0.337288558483,-0.845950007439,-0.0790225863457,-0.264388382435,-0.448658823967,0.950284421444,-0.148863047361,-1.19012236595,-0.449610292912,0.524385213852,-0.678900778294,0.107336513698,-0.824019908905,0.690994143486,-0.161361739039,-0.13223233819,1.06136214733
2736,2.71690869331,-0.751035690308,0.103973090649,3.90305137634,1.4925403595,1.2772500515,0.0553878396749,-0.847514152527,0.440158426762,0.999372601509,-0.0694499909878,0.192614093423,0.451215863228,0.954192399979,0.304972857237,-0.694445967674,-0.335713088512,-0.549730420113,0.289812803268,1.11353230476,0.756596267223,1.08992481232,-0.699679970741,-0.027146473527,-0.508152246475,1.14597988129
5290,0.812738895416,-0.392690896988,0.423669338226,-0.92918241024,-0.27129805088,-0.286350041628,-0.950558960438,-0.21755631268,0.137155011296,1.1340675354,-0.229400008917,-0.223846495152,0.563523411751,2.15383553505,-1.18486142159,0.0944152474403,-0.0506960824132,-0.119655147195,0.279073506594,1.9911288023,1.3221924305,1.53480327129,-0.850955605507,0.330148398876,-0.6455950737,1.13739395142
6194,0.0,0.142730891705,-1.40815329552,-0.326207637787,5.47525341972e-05,0.0,0.0362053662539,1.92720290215e-05,-0.144258022308,-0.373539417982,-0.00200000009499,-0.354073435068,-0.287675768137,-1.82044363022,-0.00486969016492,0.0111114364117,-7.15271089575e-05,-0.0717577189207,-0.553229629993,-0.154152467847,0.285064071417,0.314697593451,0.0,-0.000251032441156,0.0,0.0
1676,0.170750617981,0.341458320618,1.01127719879,0.0650146454573,-1.6895160675,-0.21115000546,-0.863160133362,0.0269129872322,0.582623958588,0.791888415813,0.668950021267,0.86134904623,0.768419623375,1.13456463814,0.75847274065,0.735239207745,0.32430562377,-1.06075501442,-0.210856243968,1.42297959328,0.310676395893,2.30138707161,-0.954394459724,-0.34108492732,-0.795781731606,1.23115074635
23512,1.29441678524,0.596298277378,-0.107460483909,-0.202602893114,-0.838050961494,-0.706900000572,2.91554570198,0.17710980773,-0.653974413872,-0.0751221179962,0.836600005627,0.539882957935,-0.280799090862,0.48232460022,1.68100726604,-0.119517683983,0.395125597715,0.568354725838,-2.02547049522,-0.586489796638,-0.193420395255,-0.119335591793,-0.701166510582,0.309762090445,0.73686414957,0.0663466602564
148022,1.98744130135,0.593387424946,0.910106182098,0.579418897629,0.294977277517,0.904100000858,1.39367485046,0.0972459465265,0.157656788826,-0.745910406113,-0.0105499923229,1.26350545883,-0.530607998371,-0.0812072604895,1.42779695988,1.03598845005,-0.142892837524,-0.520009279251,0.198866799474,-0.209458887577,-0.387491762638,-1.46957099438,-0.464026689529,-0.340611338615,-0.633050084114,0.343330264091
1906,-0.822008728981,-0.312198519707,-0.452386617661,-0.084556274116,0.613572776318,-0.0813000202179,0.804075777531,-0.619246661663,0.410543680191,0.940724432468,-0.197099998593,0.699978768826,0.523066282272,0.499564647675,1.10131835938,0.26546227932,-0.139057070017,0.263742804527,-0.0855744481087,0.0610132664442,0.462262541056,1.06752490997,-0.852069795132,-0.542498588562,-0.992472350597,-0.0275239348412
8878,1.22537851334,-0.906790196896,-0.456228911877,-0.0431877374649,-0.39405465126,-0.0245999991894,1.11259484291,1.26229441166,1.32379341125,-0.0924320667982,0.818899989128,0.941833019257,0.400570362806,-0.85757791996,-0.00362937455066,0.771235466003,-0.913888812065,-0.534716069698,2.08608722687,1.32721161842,2.87262129784,0.357391655445,1.61951351166,1.41265797615,2.27519917488,1.25675714016
3091,-0.299560248852,-0.0335095413029,0.396376818419,2.00136566162,0.305123239756,0.220249995589,1.19872772694,0.0518022477627,-0.445505857468,0.43826892972,0.938199996948,0.287341952324,0.282099068165,-0.218033522367,0.00758959911764,0.249191761017,-0.0572531297803,-0.591102063656,-0.273212581873,0.309033453465,0.17932087183,1.46265375614,0.44368737936,0.97945612669,0.834159135818,1.2126442194
5743,0.973121643066,1.31703829765,-0.462422549725,-1.1678853035,0.0477962046862,0.0867500156164,3.64213705063,0.0233509838581,0.0213938429952,1.21345579624,-0.146799981594,0.536650061607,-0.38325086236,0.84753459692,0.104771599174,1.03229212761,1.73033177853,0.518718838692,0.255424559116,0.768881440163,-0.146466255188,2.43398475647,-0.544124603271,4.04522657394,-0.498910546303,0.909912645817
5321,1.14947664738,-0.343855768442,0.813874959946,-1.58118212223,-0.302843928337,0.521600008011,-0.360357880592,-0.586004495621,0.161306723952,0.987926244736,-0.00065000000177,0.38110435009,0.800126135349,0.494302034378,0.107387945056,0.451166778803,0.379382938147,-0.646418809891,0.132502034307,1.23607945442,0.457416176796,1.04507935047,-1.43921971321,-0.631906747818,-1.01751494408,0.0672823190689
4144,1.01037096977,0.275486707687,0.740094304085,-0.290987104177,0.765867650509,0.0493499934673,-1.66635799408,0.00584876164794,0.40564724803,0.639206111431,0.721149981022,-1.10679638386,-0.215429380536,-0.0336643084884,-0.000425700593041,-0.0176012814045,0.54107093811,0.154087752104,0.25204744935,1.10130357742,0.389396190643,0.439798951149,-0.906299352646,0.41279181838,-0.635535240173,-0.363709330559
1981,2.51351618767,0.739819824696,0.567358911037,2.33315491676,0.508890688419,-0.824299991131,0.615486800671,0.0665942579508,0.319572001696,0.271429896355,0.644900023937,-0.488049209118,-0.547637045383,0.793906092644,0.68952780962,2.19679188728,0.417134732008,0.501345038414,-0.379816919565,0.0936163961887,0.0756637454033,-0.638650178909,-0.903847455978,-1.02538871765,-0.70957583189,-0.546598672867
695,3.81436896324,-0.0088135227561,-0.0838392972946,-0.119080930948,-0.712380409241,0.998950064182,-0.711624503136,0.444418817759,0.606399774551,4.09060335159,0.0477499999106,1.16939043999,-0.11265194416,0.947588145733,0.665635943413,0.184798210859,-0.459574639797,0.057937502861,-0.244631767273,-0.122956097126,0.0611641407013,0.114376008511,0.465938389301,-0.272741317749,0.133382916451,0.515072822571
10398,3.37875699997,0.224206417799,1.10298645496,0.231845855713,0.495539009571,-0.118599995971,0.671896219254,-0.575504302979,0.0827561616898,1.24958729744,-0.543299973011,0.596049904823,-0.475290626287,0.59224820137,0.773152351379,-0.144695818424,0.0552821531892,0.16651687026,0.450855821371,2.26144170761,1.16065263748,2.53302383423,-1.00577259064,-0.609675526619,-0.660133779049,0.433664262295
5708,1.40180826187,0.914850950241,0.607585370541,0.165948748589,0.494357347488,-0.215000003576,0.381182521582,-0.384400367737,0.0339588820934,-0.628475308418,0.00270000007004,1.02588915825,1.54416751862,0.483326613903,0.906218707561,0.267993807793,0.628446877003,-0.140745282173,-0.0376873761415,-0.203354224563,0.537230074406,-0.816021740437,-1.10840475559,-0.236416950822,-0.610932171345,-0.619025409222
1213,1.12073564529,-0.491957962513,-1.04558634758,0.0928580760956,-0.379629790783,0.806249976158,-0.373450785875,-0.589045882225,-0.463032007217,-1.83119511604,0.114150002599,-0.655284643173,-0.572270512581,-0.932148456573,-0.614852666855,0.0457546785474,-0.239734813571,-0.53828728199,0.278920948505,-0.93537992239,-1.08146739006,-1.30310487747,-0.033761754632,-0.211826264858,-0.149195462465,-0.835369467735
226,1.2324848175,0.184169858694,-0.31278064847,1.03298401833,-0.531278729439,-0.2513499856,0.234293282032,0.0041570737958,0.377822220325,-0.612906634808,-0.113100007176,0.173728704453,-0.224734783173,0.248230844736,-0.339453727007,0.438339322805,-0.831627845764,-0.331903100014,1.10480952263,-0.0347206741571,-0.584297001362,-0.299034535885,0.929101467133,0.780955374241,0.565364181995,0.042806006968
6777,2.76662659645,0.902387142181,0.743836045265,0.118992298841,-0.420371592045,-1.34310007095,1.47895860672,0.226114600897,0.374159246683,0.819661915302,-0.0783499777317,3.76711440086,0.307787358761,0.978499352932,-0.109983809292,-0.655914366245,0.192509889603,-0.0300666987896,-0.908684909344,1.05732929707,1.00256729126,0.246939882636,0.532914400101,0.164487481117,-0.643536746502,0.422634124756
2113,1.45295763016,0.44707685709,0.708337724209,0.11700321734,0.267811357975,0.18410000205,-0.223298028111,-0.551960468292,0.0732438266277,0.626057386398,-1.6643999815,0.491258144379,0.124818056822,-0.684117794037,1.30717206001,-0.456208735704,-0.175556629896,-0.33259832859,0.37128674984,2.81007003784,2.19337701797,1.42120170593,-1.84256601334,-0.39466509223,-0.905027270317,-0.448000103235
3329,-0.137744754553,-1.03662824631,-1.17195546627,1.12354397774,-0.106930911541,-0.913999974728,0.125565961003,0.35141274333,0.364990711212,-0.925710320473,0.0926499962807,-2.87992787361,-1.01090669632,-1.54064905643,-0.791254758835,0.668796062469,0.274670779705,0.840483486652,0.160655707121,-0.266414523125,-1.72300231457,-1.75623321533,0.503166615963,0.195666596293,0.0641646683216,-0.180617198348
1050,0.552966296673,-0.614208877087,-0.679833352566,0.427574723959,0.660736560822,0.49375000596,0.843479514122,-0.525360405445,-1.3015280962,-1.84097528458,-0.840099990368,-0.933193087578,-0.223999410868,0.453116595745,-0.908697128296,-0.638126850128,0.0409448072314,0.307801455259,-1.42312145233,-2.79689717293,-1.83648848534,-3.57214021683,-0.669876694679,-0.796796441078,-1.10474610329,-1.25300574303
9491,1.28719365597,0.333766460419,0.511238336563,1.11042141914,0.0540507435799,0.686349987984,0.129521340132,0.196264088154,0.557609438896,1.43114876747,0.512350022793,1.09655690193,1.40371179581,0.962963521481,0.334808200598,0.90116071701,1.17970025539,0.465967297554,-0.238563507795,0.901802361012,0.628296136856,2.03840017319,-1.33694267273,-0.725397825241,-1.05588412285,0.506985783577
22926,1.25994348526,0.0191013216972,1.68205690384,-0.802040457726,-1.37422001362,-0.0238000154495,1.24842309952,-0.615316450596,-0.589902162552,0.279084354639,-0.70450001955,0.918868422508,-0.526081085205,0.00958825647831,-0.187182039022,-0.635365009308,0.101784184575,0.153501242399,-1.01369667053,-0.559890449047,-0.275876432657,-0.499174565077,-0.191318184137,-0.319229096174,-0.0248587056994,-0.495002031326
5899,2.30826306343,-0.83421254158,0.19525372982,0.811673760414,-1.04981124401,0.985949993134,0.33149138093,-0.0103247314692,0.23695077002,-0.650696873665,-0.151200011373,-0.036019384861,-0.794130444527,0.264478653669,-0.140675336123,-0.235146805644,-0.169232696295,0.838492453098,0.216497093439,0.140342861414,0.114382885396,-0.699660480022,-0.251463234425,2.27436828613,-0.646063387394,-0.530471861362
5467,0.989148795605,-0.334089577198,1.70479881763,-0.293778002262,1.06332194805,0.106749981642,0.216098368168,0.859872937202,-0.636900782585,0.525211393833,0.534300029278,3.18942832947,0.403665423393,2.54591035843,1.53316140175,0.356883138418,-0.522471785545,-0.795482635498,0.265433877707,1.17695045471,1.00820195675,5.37081861496,-0.883594274521,-0.61033397913,-0.543895483017,0.674983978271
6774,0.0666168034077,-0.31832626462,-0.193048447371,0.235248818994,-1.09538400173,-1.11469995975,0.211719542742,0.837852656841,0.0819370672107,0.482118010521,0.137649998069,0.2289968431,-0.676775991917,-0.729276418686,0.794639110565,0.759439170361,-0.304513156414,-0.354923635721,2.18172836304,0.00356966629624,-1.27890121937,0.338153243065,0.0984440296888,0.207169666886,0.178447201848,0.209613025188
1788,-0.638143181801,-0.581669569016,1.16689372063,-0.265381574631,0.502051889896,0.361449986696,-0.0397322922945,-0.366247951984,0.218248710036,1.17201399803,0.224100008607,0.840111613274,0.773518204689,0.604452967644,0.478735387325,0.72143048048,-0.0176386386156,-0.294286549091,0.296555370092,1.04385209084,0.429591357708,1.77514708042,-1.09142565727,0.0903339087963,-0.635646522045,0.662337183952
5921,0.761746764183,-0.403758049011,-1.28923034668,0.220630168915,-4.64936923981,-0.0473000407219,0.764276385307,0.881355464458,-0.605894207954,-0.832692027092,-0.766600012779,-0.367876887321,-0.262616962194,-0.57756626606,-0.394082129002,-0.493853747845,-1.04852318764,0.164923712611,0.326505482197,-0.958852469921,3.55253744125,-0.788033187389,0.522370100021,-0.475824773312,0.250625669956,-0.0848734974861
5721,1.4163146019,0.602293133736,-0.624311447144,0.869428813457,0.472833871841,-0.444350004196,-0.490731537342,-0.166080832481,0.121622927487,0.859130263329,-0.953050017357,-1.53900766373,-0.196327373385,-1.5741250515,-1.23912107944,0.286313265562,0.324821531773,-0.929542183876,0.170990407467,0.00253324955702,0.263745069504,-0.486604094505,1.2868976593,0.424434185028,0.497218132019,0.532548248768
