rid,DOS001_VCAP_6H:BRD-K37613339-001-01-2:5,DOS001_VCAP_24H:BRD-K37613339-001-01-2:5,DOS031_MCF7_24H:BRD-K37613339-001-01-2:5,DOS031_PC3_24H:BRD-K37613339-001-01-2:5
5720,-1.04174995422,0.0139362663031,-0.564750015736,1.0300000906
466,-2.10805010796,-2.52056026459,-1.44344997406,-0.426999986172
6009,0.168099999428,-0.271893888712,0.781799972057,0.372299998999
2309,0.450850009918,-0.252845466137,1.71630001068,0.290849983692
387,-0.771000027657,1.50962054729,-0.386600017548,2.52705001831
3553,0.954100072384,-0.777437925339,1.28384995461,-0.0449500083923
427,-2.1900498867,-0.469807237387,0.264849990606,0.0544500052929
5898,-2.09340000153,-2.18674039841,-1.13139998913,-0.616249978542
23365,-1.43759989738,-1.95657706261,0.282449990511,1.25789999962
6657,0.758099973202,5.58943843842,0.889750003815,0.348300039768
5054,-0.641299962997,-2.42691326141,1.92094993591,-0.400849997997
3108,1.08080005646,1.24962222576,2.0531001091,0.327499985695
1950,-2.05204987526,-0.580459117889,1.28044998646,-0.116649985313
351,0.897050023079,-4.89223098755,-0.133399993181,0.105750001967
4846,3.76429986954,4.2785654068,1.56765007973,0.293899983168
1452,-1.97500002384,-3.55794048309,-0.00334995985031,1.03754997253
4776,0.899500012398,3.17329549789,1.89319992065,0.163850009441
6908,-2.14090013504,4.02073860168,-0.0823999643326,-0.378350019455
672,-0.509899973869,-2.54788064957,-0.312900066376,-0.560350000858
5710,-6.28690004349,-2.35645008087,-1.12839996815,-0.194049999118
2115,1.64260005951,1.83473229408,2.03159999847,0.371800035238
7015,0.773449957371,1.14310491085,0.632149994373,-0.0577499866486
8726,-0.58654999733,-1.03132081032,-0.732550024986,0.565150022507
2185,0.241050004959,-1.40088546276,2.04974985123,-0.200049996376
3315,1.78684997559,0.879456698895,0.929450035095,0.699150025845
5289,-1.50209999084,-4.3234038353,1.55490005016,2.25220012665
868,-0.517700016499,-0.2300157547,0.694899976254,0.709999978542
1677,-1.04309999943,0.597500443459,-0.542850017548,0.389050006866
7043,1.85030007362,0.0561060905457,1.46680009365,-0.868550002575
5613,4.87769985199,1.43038022518,0.619299948215,-0.0337000191212
595,-4.25314998627,-0.652038574219,-0.644400000572,0.909850001335
4793,1.73829996586,5.85601329803,0.479950010777,0.168300002813
2736,5.1142001152,-0.459072113037,0.599749982357,0.128899991512
5290,1.43560004234,0.508341193199,1.3790500164,-0.620900034904
6194,-0.00034999998752,-4.89223098755,-1.40855002403,-0.0893500000238
1676,0.235800012946,-3.77483868599,1.07515001297,-0.568350017071
23512,-1.64339995384,-1.54494357109,0.0412999987602,-1.15020000935
148022,-1.58134996891,1.80652141571,0.160849988461,1.03275001049
1906,1.40779995918,-1.24806213379,-1.29239988327,-1.12925004959
8878,-1.45550000668,-2.88593769073,0.594200015068,1.60940003395
3091,-1.6330499649,-1.52441167831,-2.25625014305,-0.31014996767
5743,-0.741500020027,-0.5206630826,1.7881000042,0.375200003386
5321,1.49790000916,0.675799489021,-1.95230007172,0.134000003338
4144,0.126099988818,0.693159222603,-0.827700018883,-0.705349981785
1981,0.235800012946,0.592164516449,-0.727400004864,0.015349984169
695,4.97660017014,-1.67859101295,4.84444999695,0.771800041199
10398,0.365350008011,1.01083958149,1.64489996433,-0.416450023651
5708,-0.220550000668,-3.51969337463,-0.0664499998093,-1.04700005054
1213,-2.02419996262,2.66420841217,0.486649990082,-0.526600003242
226,-0.861299991608,-0.119505703449,-0.531700015068,0.418550014496
6777,1.7499499321,-0.62679952383,0.256399989128,1.3573499918
2113,0.220199972391,2.47354674339,1.20665001869,-0.0217000022531
3329,-1.84839999676,0.180359959602,-0.0938500165939,-0.19240000844
1050,0.0409000217915,0.176443904638,0.323249995708,2.24879980087
9491,3.58384990692,-0.0270007066429,-0.205399990082,0.36669999361
22926,1.45614993572,0.616216480732,1.15799999237,0.240150034428
5899,0.22025001049,0.469412237406,1.24405002594,-2.31929993629
5467,3.79234981537,5.05997896194,1.308349967,-0.452149987221
6774,-0.411400020123,2.40273809433,1.55334997177,-1.10505008698
1788,0.621399998665,-1.06048762798,0.469200015068,-0.662800014019
5921,-0.513350009918,-0.815955758095,0.375200003386,-0.600499987602
5721,-0.335600018501,-0.0535426735878,-3.2759001255,-0.666200041771
2263,1.29485011101,0.834051728249,-0.485700011253,0.0223500058055
808,2.16849994659,-1.20774197578,1.65974998474,0.8736500144
30001,-1.3042999506,3.70539069176,0.380099982023,-0.614750027657
348,-0.267300009727,3.13409256935,2.2499499321,-0.0384999997914
30849,-0.406199991703,0.773784935474,-0.184199988842,1.10395002365
1454,-1.8955501318,-1.73674345016,-1.40024995804,0.583350002766
6500,-2.09864997864,-4.41968536377,-0.968550026417,0.410949975252
5627,0.197800010443,6.19854688644,0.956600010395,0.82254999876
5715,-4.88704967499,-0.370488256216,0.694849967957,-1.70114994049
4791,2.06340003014,0.337791919708,0.0843500047922,-0.35925000906
56924,1.64869999886,-0.620963871479,-0.547049999237,-0.424199998379
2690,3.19059991837,1.172773242,-0.497550010681,0.252149999142
1019,-0.217149987817,-3.47031855583,-2.17960000038,-1.38759994507
51422,-0.534650027752,1.1771992445,1.97444999218,0.132450014353
5788,-0.065249979496,-1.00684213638,1.40424990654,-0.30910000205
6709,-2.89415001869,-0.455475509167,0.453999996185,1.01779997349
1277,-0.142499983311,0.461845308542,0.942149996758,2.05334997177
993,-1.89409995079,-1.036028862,1.01975011826,0.416899979115
7157,0.359699964523,-0.73285394907,0.186749994755,-0.300700008869
1958,0.614599943161,5.41834020615,0.163000002503,-0.289949983358
4582,-0.279599994421,5.06159353256,-2.16650009155,0.162550002337
9212,0.103000000119,0.28201597929,1.15650010109,-0.0625499486923
8440,-3.33704996109,0.0718221664429,-1.88415002823,0.58780002594
6790,-1.95585000515,-4.51968336105,0.669449985027,1.07400000095
8851,2.69969987869,-0.661859035492,-0.162899971008,-0.170800000429
2534,2.94039988518,4.25012969971,1.14324998856,0.108799993992
4893,0.449999988079,5.25832271576,-4.88889980316,0.118949994445
665,4.4564499855,-2.63299202919,-0.100799992681,0.0779999792576
4313,1.46064996719,-0.380291581154,0.0948000252247,0.270750045776
1022,-0.510600030422,-1.2492980957,0.0671499967575,-1.09280002117
5880,-1.08585000038,3.98163604736,1.20494997501,0.599099993706
3162,-0.0794000029564,-0.326311588287,-0.579949975014,0.377750009298
1282,1.69385004044,0.609820902348,0.059199988842,-0.612300038338
3383,0.76835000515,3.71359634399,1.30965006351,-0.988799989223
727,-0.452549993992,-0.595667421818,1.55369997025,0.372199982405
4792,-1.19274997711,-0.0589538812637,-3.73825001717,0.5924000144
4794,0.115200012922,-2.47431445122,1.14470005035,0.0399500131607
902,-0.549800038338,-1.69907140732,1.41610002518,0.0448499917984
8091,-1.72230005264,0.0591438412666,-0.478049993515,1.11304998398
3486,0.460249990225,-0.451936274767,0.675799965858,0.68774998188
10818,0.901450037956,4.83427333832,1.20614993572,-0.430999994278
3454,1.63389992714,-0.497115761042,1.26579999924,-0.333999931812
4282,-3.53940010071,-1.86506569386,0.210749998689,0.559949994087
1605,-4.07870006561,-2.14242362976,-0.136950016022,1.06554996967
10644,2.42549991608,5.18842220306,0.0936500430107,-0.752449989319
2065,0.285099983215,3.58301687241,-1.20479989052,2.30999994278
8321,-0.175749987364,-0.337154656649,-2.8695499897,-0.454950004816
8503,5.39370012283,1.55616307259,0.659850001335,1.66674995422
7027,-2.46484994888,-1.33746099472,0.373649954796,0.420750021935
6850,0.114750027657,2.10317492485,0.823949992657,-0.375650018454
1978,-2.48444986343,-4.28621721268,-0.409999996424,0.649699985981
896,0.657400012016,-1.17553687096,-0.214650005102,0.783500015736
5777,-0.449499994516,0.883274674416,1.89164996147,0.36105003953
1846,0.0320000052452,6.14215278625,0.522199988365,0.15134999156
5925,-1.66915011406,3.20749974251,-1.17264997959,-0.257550001144
142,-0.538950026035,-0.145700097084,-0.132949993014,-0.0564500018954
1021,0.336400002241,5.01963186264,0.246250003576,-0.224799990654
5699,-0.454950004816,1.9858700037,-1.1901999712,-0.0550500005484
8061,1.87279999256,-0.328318148851,0.620600044727,1.02795004845
1870,-0.321150004864,2.79958987236,2.88164997101,-0.772349953651
1398,-1.39125001431,-2.49618124962,-2.21134996414,0.0166999995708
3312,0.22000002861,-3.86113381386,-5.49835014343,0.828700006008
891,2.04394984245,-1.64044761658,0.44494998455,-0.121100008488
4775,3.99170017242,-0.0199282541871,5.83550024033,-0.139300018549
5111,-0.353699982166,-2.23820209503,-5.0,-0.958899974823
5696,-3.84564995766,-9.47045612335,6.44595003128,-0.550750017166
5588,1.6182500124,3.64256572723,1.44764995575,-0.0500999987125
6839,3.7228000164,5.00628042221,0.881399989128,-0.818400025368
329,-2.91995000839,-2.55027365685,-0.0821000039577,1.22059988976
5058,-0.437049984932,6.02374696732,0.954549968243,-0.430150002241
998,0.825199961662,1.22366940975,1.05050003529,-1.94665002823
9134,-2.37954998016,-1.63335239887,-2.25075006485,-0.912299990654
6616,0.860599994659,5.75569248199,3.6125497818,-0.400350004435
5223,-1.81595003605,-5.47265911102,0.471250027418,0.882949948311
4690,0.362399995327,0.0847081691027,-0.0416000001132,0.815950036049
958,1.31050002575,1.23871815205,1.02639997005,-0.177749991417
1616,-0.698300004005,-2.92960381508,-0.420999974012,0.558600008488
991,-2.94029998779,-5.60727977753,-2.88305020332,0.956699967384
6347,1.40544998646,2.37743806839,0.833000004292,0.261700004339
6714,-5.03039979935,-5.92321205139,0.13394998014,0.371949970722
652,1.43835008144,-2.18739938736,2.89470005035,-0.277500003576
4331,5.0872502327,5.39259052277,-0.481849968433,0.0406500026584
7099,5.22860002518,0.0241665840149,-0.834650039673,-0.706149995327
10320,5.0,-0.3488676548,0.4945499897,-0.521350026131
2042,1.14100003242,1.09437251091,-0.548500001431,0.430000007153
843,1.71799993515,2.30784845352,0.756399989128,-1.22370004654
840,-4.66650009155,2.62471985817,0.84399998188,-0.418949991465
7048,4.66275024414,5.70734214783,0.95685005188,0.928949952126
4851,5.60874986649,4.23924398422,1.81284999847,0.294750005007
6464,1.17790007591,-0.0565354190767,3.01289987564,-0.605499982834
23410,-2.84095001221,3.07588195801,1.2661999464,-0.564949989319
54205,-3.40440011024,-2.33869218826,-0.923099994659,-2.73249983788
2770,-1.13024997711,4.08096599579,0.418249994516,-0.226249992847
80204,3.4591999054,5.29881811142,0.186599999666,-0.281150013208
