rid,CPC013_A375_6H:BRD-K71322910-001-01-4:10,CPC013_A549_6H:BRD-K71322910-001-01-4:10,CPC013_A549_24H:BRD-K71322910-001-01-4:10,CPC013_ASC_24H:BRD-K71322910-001-01-4:10,CPC013_HA1E_6H:BRD-K71322910-001-01-4:10,CPC013_HCC515_6H:BRD-K71322910-001-01-4:10,CPC013_HEPG2_6H:BRD-K71322910-001-01-4:10,CPC013_HT29_6H:BRD-K71322910-001-01-4:10,CPC013_MCF7_6H:BRD-K71322910-001-01-4:10,CPC013_MCF7_24H:BRD-K71322910-001-01-4:10,CPC013_NEU_24H:BRD-K71322910-001-01-4:10,CPC013_NPC_24H:BRD-K71322910-001-01-4:10,CPC013_PC3_6H:BRD-K71322910-001-01-4:10,CPC013_PC3_24H:BRD-K71322910-001-01-4:10,CPC013_SKB_24H:BRD-K71322910-001-01-4:10,CPC013_VCAP_6H:BRD-K71322910-001-01-4:10,CPC013_VCAP_24H:BRD-K71322910-001-01-4:10
5720,0.282175302505,0.614849984646,-0.0181572586298,-0.447474956512,-0.737582623959,-0.079132989049,-0.137515202165,0.781589925289,-0.0763588473201,1.44281148911,-0.21020001173,-1.17373335361,0.747774243355,-0.389559864998,1.90003252029,-1.120631814,-0.669228196144
466,0.377333045006,-0.0960000008345,0.124284401536,0.575204730034,-0.480850577354,-0.201022982597,-0.352683514357,-0.160519093275,0.722114086151,0.621795535088,0.0745499953628,0.610893845558,0.00949583016336,-1.1946696043,-0.928065538406,-1.1964455843,-0.697347939014
6009,-0.124154239893,0.892249941826,-0.832742571831,-0.580352962017,-0.661496400833,0.0890659764409,-0.511972248554,-0.113873168826,-0.536744832993,0.371022760868,-0.487500071526,-0.428136318922,0.584237754345,-0.0445452779531,-2.56372189522,-0.976359665394,-1.44178760052
2309,-0.111269466579,0.582149982452,-0.15904571116,-0.0760826021433,0.174756407738,0.271642297506,0.574621558189,-0.0838946402073,-0.965057194233,-1.10211098194,-0.145799994469,-1.14490449429,-0.446044713259,-0.821716010571,-0.651989221573,-1.0220874548,-0.0550183802843
387,0.0486390292645,-0.187950000167,0.336555123329,-0.897909879684,-0.31307631731,-1.05535161495,-0.66131824255,-0.230176374316,-0.168357729912,0.185242727399,0.339650005102,-0.345406025648,-0.587388694286,-0.140039205551,-1.29764151573,-0.0365940742195,-1.36436343193
3553,-0.665759444237,-0.320300012827,-0.354342460632,0.251522064209,0.862769365311,0.19022923708,0.477988392115,-0.385363161564,0.238516300917,-0.177931055427,1.32754993439,0.315224796534,5.08725643158,4.08129930496,1.61997079849,1.07836437225,1.38896465302
427,0.124634355307,-0.0665499866009,-0.394636869431,-1.00856900215,-1.16149437428,-0.69509857893,-0.475985229015,-0.221279427409,1.11449086666,0.228041440248,-0.290150016546,-0.353808820248,0.819740593433,-1.14155721664,0.438714981079,-0.657535374165,0.474258363247
5898,1.05299115181,-0.371199995279,0.102717325091,0.0848554596305,-0.0930544883013,0.222333207726,0.16952931881,1.13574135303,0.488805443048,0.367950975895,0.779549956322,0.162637740374,0.643761992455,0.602993488312,0.316685408354,0.782417058945,0.794853210449
23365,-0.0807026326656,-0.388000011444,1.27137732506,-0.704152107239,-0.619400203228,-0.219437807798,-0.311261415482,-0.938745558262,0.049181163311,0.137821063399,1.83280003071,-1.39711844921,-0.397826373577,0.179267346859,-0.629104614258,0.360972225666,0.880656003952
6657,-0.586547195911,-0.595800042152,-0.236336499453,0.413025081158,0.065646186471,0.439306110144,-0.00135403871536,-0.243856832385,-0.128635853529,-0.785539984703,-0.193349957466,-0.110671192408,0.293005049229,0.430956035852,1.06602549553,0.789658784866,0.473675906658
