rid,CPC006_A375_6H:BRD-A18763547-300-04-8:10,CPC006_A375_24H:BRD-A18763547-300-04-8:10,CPC006_A549_6H:BRD-A18763547-300-04-8:10,CPC006_A549_24H:BRD-A18763547-300-04-8:10,CPC006_A673_6H:BRD-A18763547-300-04-8:10,CPC006_AGS_6H:BRD-A18763547-300-04-8:10,CPC006_CL34_6H:BRD-A18763547-300-04-8:10,CPC006_CORL23_6H:BRD-A18763547-300-04-8:10,CPC006_COV644_6H:BRD-A18763547-300-04-8:10,CPC006_DV90_6H:BRD-A18763547-300-04-8:10,CPC006_EFO27_6H:BRD-A18763547-300-04-8:10,CPC006_HA1E_6H:BRD-A18763547-300-04-8:10,CPC006_HA1E_24H:BRD-A18763547-300-04-8:10,CPC006_HCC15_6H:BRD-A18763547-300-04-8:10,CPC006_HCC515_6H:BRD-A18763547-300-04-8:10,CPC006_HCC515_24H:BRD-A18763547-300-04-8:10,CPC006_HCT116_6H:BRD-A18763547-300-04-8:10,CPC006_HEC108_6H:BRD-A18763547-300-04-8:10,CPC006_HEPG2_6H:BRD-A18763547-300-04-8:10,CPC006_HT115_6H:BRD-A18763547-300-04-8:10,CPC006_HT29_6H:BRD-A18763547-300-04-8:10,CPC006_HT29_24H:BRD-A18763547-300-04-8:10,CPC006_JHUEM2_6H:BRD-A18763547-300-04-8:10,CPC006_LOVO_6H:BRD-A18763547-300-04-8:10,CPC006_MCF7_6H:BRD-A18763547-300-04-8:10,CPC006_MCF7_24H:BRD-A18763547-300-04-8:10,CPC006_MDST8_6H:BRD-A18763547-300-04-8:10,CPC006_NCIH1694_6H:BRD-A18763547-300-04-8:10,CPC006_NCIH1836_6H:BRD-A18763547-300-04-8:10,CPC006_NCIH2073_6H:BRD-A18763547-300-04-8:10,CPC006_NCIH508_6H:BRD-A18763547-300-04-8:10,CPC006_NCIH596_6H:BRD-A18763547-300-04-8:10,CPC006_NOMO1_6H:BRD-A18763547-300-04-8:10,CPC006_OV7_6H:BRD-A18763547-300-04-8:10,CPC006_PC3_6H:BRD-A18763547-300-04-8:10,CPC006_PC3_24H:BRD-A18763547-300-04-8:10,CPC006_PL21_6H:BRD-A18763547-300-04-8:10,CPC006_RMGI_6H:BRD-A18763547-300-04-8:10,CPC006_RMUGS_6H:BRD-A18763547-300-04-8:10,CPC006_SKLU1_6H:BRD-A18763547-300-04-8:10,CPC006_SKM1_6H:BRD-A18763547-300-04-8:10,CPC006_SKMEL1_6H:BRD-A18763547-300-04-8:10,CPC006_SKMEL28_6H:BRD-A18763547-300-04-8:10,CPC006_SNGM_6H:BRD-A18763547-300-04-8:10,CPC006_SNU1040_6H:BRD-A18763547-300-04-8:10,CPC006_SNUC4_6H:BRD-A18763547-300-04-8:10,CPC006_SNUC5_6H:BRD-A18763547-300-04-8:10,CPC006_SW480_6H:BRD-A18763547-300-04-8:10,CPC006_SW620_6H:BRD-A18763547-300-04-8:10,CPC006_SW948_6H:BRD-A18763547-300-04-8:10,CPC006_T3M10_6H:BRD-A18763547-300-04-8:10,CPC006_THP1_6H:BRD-A18763547-300-04-8:10,CPC006_TYKNU_6H:BRD-A18763547-300-04-8:10,CPC006_U937_6H:BRD-A18763547-300-04-8:10,CPC006_VCAP_6H:BRD-A18763547-300-04-8:10,CPC006_VCAP_24H:BRD-A18763547-300-04-8:10,CPC006_WSUDLCL2_6H:BRD-A18763547-300-04-8:10,HOG003_A549_24H:BRD-A18763547-300-04-8:10,HOG003_A549_24H:BRD-A18763547-300-04-8:3.3333,HOG003_A549_24H:BRD-A18763547-300-04-8:1.11,HOG003_A549_24H:BRD-A18763547-300-04-8:0.3704,HOG003_A549_24H:BRD-A18763547-300-04-8:0.1234,HOG003_A549_24H:BRD-A18763547-300-04-8:0.0412,HOG003_A549_24H:BRD-A18763547-300-04-8:0.013,HOG003_A549_24H:BRD-A18763547-300-04-8:0.0045,HOG003_A549_24H:BRD-A18763547-300-04-8:0.0015,HOG003_A549_6H:BRD-A18763547-300-04-8:10,HOG003_A549_6H:BRD-A18763547-300-04-8:3.3333,HOG003_A549_6H:BRD-A18763547-300-04-8:1.11,HOG003_A549_6H:BRD-A18763547-300-04-8:0.3704,HOG003_A549_6H:BRD-A18763547-300-04-8:0.1234,HOG003_A549_6H:BRD-A18763547-300-04-8:0.0412,HOG003_A549_6H:BRD-A18763547-300-04-8:0.013,HOG003_A549_6H:BRD-A18763547-300-04-8:0.0045,HOG003_A549_6H:BRD-A18763547-300-04-8:0.0015,CPC006_H1299_6H:BRD-A18763547-300-04-8:10,HOG003_MCF7_24H:BRD-A18763547-300-04-8:10,HOG003_MCF7_24H:BRD-A18763547-300-04-8:3.3333,HOG003_MCF7_24H:BRD-A18763547-300-04-8:1.11,HOG003_MCF7_24H:BRD-A18763547-300-04-8:0.3704,HOG003_MCF7_24H:BRD-A18763547-300-04-8:0.1234,HOG003_MCF7_24H:BRD-A18763547-300-04-8:0.0412,HOG003_MCF7_24H:BRD-A18763547-300-04-8:0.013,HOG003_MCF7_24H:BRD-A18763547-300-04-8:0.0045,HOG003_MCF7_24H:BRD-A18763547-300-04-8:0.0015,HOG003_MCF7_6H:BRD-A18763547-300-04-8:10,HOG003_MCF7_6H:BRD-A18763547-300-04-8:3.3333,HOG003_MCF7_6H:BRD-A18763547-300-04-8:1.11,HOG003_MCF7_6H:BRD-A18763547-300-04-8:0.3704,HOG003_MCF7_6H:BRD-A18763547-300-04-8:0.1234,HOG003_MCF7_6H:BRD-A18763547-300-04-8:0.0412,HOG003_MCF7_6H:BRD-A18763547-300-04-8:0.013,HOG003_MCF7_6H:BRD-A18763547-300-04-8:0.0045,HOG003_MCF7_6H:BRD-A18763547-300-04-8:0.0015,CPC006_RKO_6H:BRD-A18763547-300-04-8:10
5720,-0.710327863693,-2.84668946266,-3.12090826035,-2.94685077667,0.0133000016212,0.144950002432,-0.0349000021815,0.430049985647,0.455249994993,-0.239149987698,0.524000048637,-1.38786756992,-2.80620002747,0.567099988461,-1.10606276989,-0.0868473649025,1.19679999352,0.929856002331,-2.14751243591,0.960299968719,-0.382311880589,-4.90030002594,0.650200009346,0.814649939537,-1.72663772106,-0.248678654432,0.545800030231,1.80914998055,0.73575001955,-0.131050020456,-0.134050011635,0.223000004888,0.990849971771,1.0339499712,0.15903763473,0.695594668388,1.18630003929,0.721199989319,0.81930065155,-0.477850019932,1.01475000381,-0.37144997716,0.484700024128,0.307249993086,0.22159999609,0.445650011301,0.528349995613,0.130100011826,0.279248774052,0.112879633904,-0.262099981308,0.0796000063419,0.97469997406,0.176299989223,-1.26217293739,1.0385941267,0.443050026894,-3.41806221008,-0.711064755917,-0.771907687187,-0.662692666054,-2.40395212173,-0.654427468777,0.182283401489,0.51465690136,-0.432328820229,-3.14659762383,-0.198626875877,0.555016756058,-0.151859089732,-0.0861117094755,0.47370198369,-0.415358036757,-0.0268783345819,0.703077495098,-0.57080000639,-4.69366931915,0.112942256033,-0.606086432934,0.0419539362192,-0.980960011482,-2.3177318573,0.391227334738,0.137372106314,0.23156003654,-0.229781359434,0.905176758766,-0.949224591255,-0.853544652462,0.0806382000446,-1.8226788044,-0.197152599692,0.312716424465,1.1270160675,-0.332700014114
466,-1.98996853828,-2.97811794281,-1.81054878235,-2.19179868698,0.699349999428,0.942499995232,0.55529999733,0.257749974728,1.15645003319,0.03370000422,0.432150006294,-0.199091881514,-1.20169997215,-0.335099995136,-1.76772975922,-0.0988218039274,1.2609000206,0.289692461491,-0.145061507821,1.19229996204,-0.838072955608,-1.86436533928,0.596000015736,0.818799972534,-0.0506737940013,1.43023383617,0.250349998474,1.93489992619,1.33069992065,-0.456399977207,0.154249995947,0.727949976921,1.60420000553,1.73689997196,-1.30086636543,0.556923687458,0.921649992466,-0.0565500035882,-1.59498858452,-0.0976500064135,0.380299985409,-0.310849964619,-0.0888499617577,0.489450007677,-1.4742000103,-0.264299988747,1.50020003319,-0.542800009251,-0.9741294384,0.0102711319923,-0.452250003815,0.306599974632,1.00695002079,-0.0502499938011,-0.672967135906,1.29441428185,-0.000200003385544,-2.08876371384,-0.152996778488,0.0904057025909,-0.344381064177,0.276178002357,-1.28528237343,0.562355875969,0.803177475929,-0.140168830752,-0.486460119486,-0.769620895386,0.945754647255,-0.207130149007,0.652038931847,0.680103719234,0.875892043114,0.71832972765,1.24194872379,-0.11210000515,-0.686976134777,-0.183321654797,-0.646320581436,-0.13376891613,-1.13526701927,-1.54563653469,0.578972697258,-0.13251850009,0.447671771049,1.34945821762,0.0710025280714,-0.752549111843,-0.318885505199,-0.328296661377,-1.20124554634,0.153769776225,0.655381441116,0.312908858061,-0.337050020695
6009,-0.786145985126,-0.102692186832,0.451005011797,-1.46342599392,-0.190200015903,-0.394349992275,-0.135100007057,-0.0850500017405,-0.607599973679,-0.769800007343,0.60119998455,0.567029118538,-0.104000002146,0.591600000858,-0.723964631557,0.755458056927,0.450599998236,0.534223258495,0.618168056011,-0.0219999998808,0.166978240013,-0.0647594034672,-0.576599955559,0.138950005174,-0.315496563911,0.104211077094,0.545850038528,-4.82270002365,0.652350008488,0.215450003743,-0.728999972343,-0.70634996891,-0.251049995422,0.881550014019,1.02060508728,0.161405593157,1.09124994278,0.484299987555,0.200991004705,-1.16110002995,0.526499986649,-0.604799985886,-0.287950009108,0.055300027132,0.347150027752,-0.290199995041,0.241500005126,1.05110001564,-0.249666035175,1.20447063446,-0.827899992466,-0.110649995506,0.943500041962,0.535300016403,-1.64592599869,0.157958731055,-0.0869500041008,-1.40528011322,-0.381855458021,-0.107338190079,-0.312701404095,-0.822755813599,1.54539203644,0.270767569542,-0.473091542721,-0.326433241367,1.13206362724,0.111349731684,0.398335456848,-0.495881855488,-0.410479426384,0.390782803297,-0.168402671814,-0.128182500601,0.797943234444,-0.590300023556,-0.0642481669784,-0.0156183764338,0.000491634011269,0.236646443605,-0.283618867397,-0.342970907688,0.142585009336,0.213169157505,0.612196326256,0.371388554573,0.647607386112,-0.273901373148,-0.142472580075,-0.085601516068,-0.256758093834,-0.10874287039,0.937713027,0.532235145569,-0.232700005174
2309,2.41586017609,1.65321540833,7.31087303162,3.88245153427,-0.298399984837,0.0552999973297,0.0395999997854,0.0285000018775,1.21110010147,-1.23985004425,0.181950002909,2.0877289772,-0.376199990511,0.580900013447,4.88164949417,-0.621441662312,1.36704993248,0.439813435078,5.71160554886,-0.374749988317,3.4174952507,4.84216499329,-0.0522500015795,0.27840000391,5.80722570419,-0.355615198612,0.227150008082,1.24774992466,-0.578299999237,5.33349990845,0.604250013828,-0.56024992466,0.5257999897,-0.154850006104,1.32364845276,-0.845962584019,0.970300018787,0.762050032616,0.677696585655,0.0797999799252,0.480450004339,-0.267749994993,-0.105450004339,-0.397500008345,-0.125200018287,0.329150021076,0.926650047302,0.412050008774,0.51446467638,0.110109865665,0.783550024033,-1.20120000839,0.897350013256,-0.393150001764,2.08641004562,-0.929465591908,0.1738999933,1.16495084763,-0.670628190041,-0.607703566551,-0.631053030491,-0.369937509298,-0.859585523605,-0.0858508348465,0.212692171335,0.222325593233,5.46904277802,0.744696438313,-0.865936636925,-0.286171406507,-0.956581711769,2.72181296349,0.188796892762,0.324677705765,0.24986949563,-2.27020001411,4.53137683868,0.280554056168,-0.848589479923,-1.1948570013,-0.834605932236,-1.60790669918,-0.0888759866357,-0.540070056915,-0.341638505459,6.19691085815,1.52600109577,-1.15202093124,-1.15251731873,-0.344913244247,-1.57996845245,-0.478128910065,0.77415060997,-0.00233654119074,-0.546700000763
387,0.0180437099189,-2.12760162354,0.29200938344,-0.856539130211,-0.134700000286,-0.788399934769,0.324900001287,-0.295249998569,-0.656899988651,-0.541400015354,0.618250012398,-0.956321120262,-5.05179977417,-0.832000017166,-0.584047555923,-0.831084668636,0.446400016546,0.00198423862457,3.55935502052,-0.0599500015378,0.523379981518,-0.253377556801,-0.355300009251,-0.109949991107,-0.892667174339,-0.712907075882,-0.221899986267,1.67349994183,-1.24535000324,0.390399992466,0.210299998522,-0.753149986267,0.864099979401,0.126949995756,-0.261259049177,-0.127597004175,-0.209150016308,-0.533299982548,0.727412939072,-0.552300035954,0.180799990892,-1.10580003262,-0.196299999952,-0.216099992394,0.738200008869,0.715200006962,1.01824998856,0.448850005865,0.463343083858,0.904601275921,-0.428000003099,-0.133900001645,0.722400009632,-0.134299993515,-1.02895414829,-0.161147862673,-0.180099993944,-0.802377104759,-0.885507464409,-0.761466562748,0.576707005501,0.140775114298,1.76453542709,0.664583563805,0.37283551693,-0.698414683342,0.0771426558495,0.0869149491191,-0.443221449852,0.0357908010483,0.326131880283,0.840721487999,1.09566235542,0.910108685493,0.820800304413,0.888450026512,-0.705316662788,-0.333160996437,-0.058389171958,-0.0259864330292,-1.17872023582,0.564057230949,0.00210140645504,-0.640448272228,0.00311411172152,0.103764668107,0.268786013126,-0.758284986019,0.822260022163,-0.162621617317,-0.260800510645,0.00344629585743,0.725980520248,0.200601160526,-1.40120005608
3553,-0.481014639139,4.62925338745,-0.410801380873,0.454672992229,-0.414900004864,-0.259149998426,0.0427999943495,-0.229299992323,0.0344499945641,0.0212499946356,-0.986299991608,0.0364300757647,1.23950004578,0.866500020027,0.72875726223,-0.372855633497,-0.7200999856,-0.866725862026,-0.79128921032,-0.853650033474,0.226530864835,-0.239326566458,-0.709850013256,-2.0828499794,-0.139185518026,0.192163065076,0.764599978924,1.16330003738,-1.20749998093,-1.26679992676,0.0414499938488,-1.83805000782,-0.327950000763,-0.759249985218,-0.185757905245,0.145247921348,-1.66929996014,-1.11940002441,-0.576397061348,-0.457650005817,-1.05460000038,0.606500029564,0.453950017691,-0.193700000644,-0.936250030994,-0.627099990845,-0.0617499947548,-1.19830000401,-0.191817253828,-1.2346585989,-0.302649974823,-0.785850048065,-0.872500002384,0.165150001645,-0.500385820866,-0.649063944817,-0.716150045395,0.79919719696,0.689727425575,0.497144162655,0.397874772549,-0.266823470592,-0.297614812851,-0.556659042835,-0.741185843945,1.96012198925,0.137855157256,1.12855553627,0.406330049038,-0.054702937603,0.457192897797,0.854423344135,-0.508275687695,0.42504414916,-1.26041543484,-0.118550017476,-0.196136966348,-0.300503015518,1.31711566448,3.7446243763,1.32299137115,2.31706619263,0.155222028494,0.766260743141,0.0151975676417,-0.624292969704,-0.657997965813,1.49207317829,1.53986907005,1.23580670357,2.05049610138,-0.0707815587521,-0.440304815769,-1.10096287727,0.577600002289
427,-0.289784193039,0.738855481148,-0.844305992126,3.01024103165,1.0556499958,0.236699998379,1.14790010452,0.730800032616,0.297299981117,0.0151499509811,-0.729200005531,-0.584068655968,0.651600003242,-1.73290002346,-0.429458141327,-0.329003185034,0.776050031185,0.198369562626,-0.0088506937027,0.667500019073,-0.47313156724,-1.40903759003,0.296299993992,0.460850000381,-0.405673801899,0.793691337109,-1.07634997368,1.74710011482,0.170199990273,0.140550017357,-0.0773000121117,-0.90239995718,-0.0999500006437,0.491100013256,0.772874832153,0.640148878098,0.339850008488,0.217299997807,-2.39392971992,-1.74499988556,-0.531899988651,-0.915549993515,-0.406199991703,-0.222949996591,0.594600021839,0.472099989653,1.91589999199,-0.616750001907,0.365936279297,0.224043294787,0.0,0.233349993825,0.684350013733,0.449900001287,-1.48830246925,-0.177983611822,0.0482500195503,4.99572277069,1.49713540077,0.46940895915,0.0374071896076,0.212434023619,-0.393172323704,0.0186717510223,0.0840182602406,0.308163166046,1.06925046444,1.01122319698,0.347180783749,0.336741983891,-0.394223541021,0.696870803833,0.0290202796459,0.692068815231,1.20029771328,0.623600006104,0.0779695957899,-0.0511330254376,0.140909254551,0.588065266609,-0.000272858887911,0.829439520836,-0.18886654079,0.0873490422964,0.121865831316,-0.146283388138,-0.401807069778,-0.0135863423347,-0.0422584712505,-0.979600012302,-0.241100013256,-0.764375627041,-0.261886775494,-0.365871578455,0.444499999285
5898,0.701891601086,2.64668560028,2.29436159134,1.19445204735,0.938600003719,0.495599985123,-0.210549995303,0.476249992847,0.929449975491,-1.0680000782,-0.793699979782,6.61773347855,0.0126999998465,-0.00800000037998,-0.239386320114,-0.422869294882,0.524250030518,0.226215362549,2.05903506279,0.457549989223,2.04169297218,5.82449483871,-1.85549998283,-0.587650001049,-0.235965132713,-0.166357249022,0.186399996281,0.561699986458,0.863499999046,-1.01524996758,0.0552000030875,-2.53040003777,0.523600041866,-0.897449970245,-1.31868350506,-0.604749619961,0.0171499997377,-1.3871999979,-0.0362130701542,-1.15659999847,-0.34580001235,0.606600046158,-0.307750016451,0.124700002372,-0.871800005436,-0.685600042343,0.344749987125,-1.40950000286,-0.210626751184,0.436095833778,-0.633350014687,0.0421499982476,0.352699995041,-0.055600002408,-0.414932250977,-0.0313212126493,0.0842999964952,0.237839758396,-0.840384364128,0.700180947781,0.486730635166,0.559351623058,0.27381759882,-0.0969478487968,0.513565003872,0.167361438274,0.876842558384,-0.603677630424,0.364047795534,0.624799370766,0.581391572952,0.374844133854,1.03120613098,0.55260771513,0.184352383018,0.186199992895,-0.0921908020973,-0.211368083954,-0.677227020264,-0.104629322886,-0.97391474247,0.241047486663,0.151073455811,-0.544777870178,0.0395961515605,0.0933834016323,-0.488929182291,0.564710140228,0.675399005413,-0.0230075158179,0.36687079072,-0.902010321617,-1.92655801773,-1.27308964729,0.784299969673
23365,-0.0623390562832,-1.15785622597,-0.872327685356,-0.111542075872,0.724349975586,0.120049998164,-0.595499992371,-0.606149971485,0.574949979782,0.28694999218,-0.0676999986172,-0.492489546537,-1.84080004692,-0.592199981213,-0.110613644123,-0.50189691782,-0.530950009823,-0.276213169098,0.873015165329,-0.919300019741,-0.0613961108029,0.635953187943,-1.32940006256,-1.15945005417,0.390236973763,-0.345616102219,-0.61259996891,1.27305006981,-0.384300023317,-2.00874996185,-0.821799993515,-0.434799998999,-0.708000004292,0.090150013566,-1.38945174217,-0.761087954044,-1.13505005836,-0.963750004768,0.500426232815,-1.58980000019,-0.759549975395,-0.36749997735,-0.530600011349,-0.300599992275,-0.500849962234,0.0990500077605,0.472550034523,-0.256700009108,-0.681442558765,-0.763174891472,-1.06569993496,-0.815199971199,-1.13034999371,-0.504400014877,0.71242338419,-1.34554553032,-0.449049979448,0.0661851763725,-1.72041416168,0.615852355957,0.325131893158,0.654654622078,1.51693487167,-0.657973051071,0.392057061195,-1.01115679741,-0.507144629955,-0.490397632122,0.560918211937,0.16599342227,0.116202093661,0.685664892197,0.139753729105,0.370698362589,-0.239535987377,0.914349973202,-0.147836372256,-0.926735520363,0.238308489323,-0.150340020657,-0.390213340521,0.564164996147,-0.0437770783901,-0.448413848877,-0.875565290451,-0.834937572479,-1.17045998573,1.22135806084,1.00779294968,0.437524676323,2.12312340736,-0.0154501199722,-0.244866386056,-0.281539618969,0.056500017643
6657,-1.00693655014,-0.377319455147,-0.600787878036,-0.419127106667,1.45140004158,0.089699998498,-0.0281499922276,-0.496249973774,0.323749989271,0.232699990273,-1.26779997349,-0.276970297098,2.55730009079,0.244100004435,1.36177182198,0.159430593252,-1.12995004654,-0.686739444733,-0.465120851994,-0.257300019264,-0.208930656314,0.535778939724,-0.590700030327,-0.670449972153,0.152829140425,0.761940956116,1.05489993095,1.07079994678,0.0721500068903,-0.99764996767,0.342700004578,-0.962599992752,-1.37709999084,-1.07445001602,-0.740315556526,0.313053995371,-0.164200007915,-0.250100016594,0.172106564045,-0.198700010777,-0.555949985981,0.211699992418,-0.0482000000775,-0.543449997902,-0.095349997282,0.415849983692,-0.318749964237,-0.811650037766,0.499844461679,-0.491175532341,0.603200018406,0.165200024843,-0.563150048256,0.0577000007033,-0.360195279121,-0.384712278843,-0.429300010204,-0.583885073662,0.966454029083,1.07016468048,0.808667182922,-0.0246713608503,-0.421146810055,-0.395516186953,-0.386862039566,0.904812693596,-0.467467486858,2.41815233231,0.0599198937416,0.754702806473,1.26136815548,-0.526836395264,-0.758050322533,0.408354520798,-0.421643942595,-0.227849990129,1.13238668442,0.416531383991,0.706460654736,0.511592507362,1.46393966675,1.12717998028,0.354115009308,0.263361513615,-0.218043982983,-0.592406570911,-0.641173303127,1.21859455109,0.547330498695,0.0202067308128,0.851374447346,-0.340628802776,-0.532388806343,-1.05865812302,0.358350008726
