rid,CPC013_A375_6H:BRD-A90643929-001-01-1:10,CPC013_A549_6H:BRD-A90643929-001-01-1:10,CPC013_A549_24H:BRD-A90643929-001-01-1:10,CPC013_ASC_24H:BRD-A90643929-001-01-1:10,CPC013_HA1E_6H:BRD-A90643929-001-01-1:10,CPC013_HCC515_6H:BRD-A90643929-001-01-1:10,CPC013_HEPG2_6H:BRD-A90643929-001-01-1:10,CPC013_HT29_6H:BRD-A90643929-001-01-1:10,CPC013_MCF7_6H:BRD-A90643929-001-01-1:10,CPC013_MCF7_24H:BRD-A90643929-001-01-1:10,CPC013_NEU_24H:BRD-A90643929-001-01-1:10,CPC013_NPC_24H:BRD-A90643929-001-01-1:10,CPC013_PC3_6H:BRD-A90643929-001-01-1:10,CPC013_PC3_24H:BRD-A90643929-001-01-1:10,CPC013_SKB_24H:BRD-A90643929-001-01-1:10,CPC013_VCAP_6H:BRD-A90643929-001-01-1:10,CPC013_VCAP_24H:BRD-A90643929-001-01-1:10
5720,0.656507134438,-0.969499945641,-0.837770819664,0.859398663044,0.160587906837,-0.329146593809,-0.283578038216,0.555476307869,-0.59655559063,-0.979326963425,-0.0622999966145,-0.674499988556,-1.15928483009,-0.304775834084,-0.0633501261473,-0.661610543728,-0.42379784584
466,1.57872796059,-1.8532999754,-0.50103020668,-1.1000084877,0.228819578886,0.0545748621225,0.182844042778,0.212120175362,1.04598879814,-0.0461369045079,1.14935004711,-0.509199976921,-0.475187122822,-0.282538890839,0.304614663124,-1.06774270535,0.14764469862
6009,0.0199038535357,-0.834899961948,-1.527957201,-0.320844620466,0.231684207916,-0.173881992698,0.247163623571,-0.176759094,-0.267179965973,-0.941511750221,0.109250001609,-0.0224999971688,-0.0471293628216,-0.816869854927,-0.122668154538,-1.24761044979,-0.0572172105312
2309,0.4115485847,-0.0262500010431,1.03874397278,-0.645247399807,0.319602042437,-1.12955236435,0.836092948914,-0.113340362906,-0.721307754517,0.114915892482,-0.117650002241,-0.864150047302,-0.667540311813,-0.311191290617,-0.490126937628,-1.60906875134,-0.405706048012
387,-1.32081890106,-0.397450089455,-1.04401636124,-0.818854689598,-0.321370959282,-0.122225798666,-0.468382418156,-0.910368978977,-0.535562932491,-1.13379430771,0.101700007915,-2.03970003128,-0.465540081263,-1.21533727646,-1.06458878517,-0.463923096657,-0.153214976192
3553,-0.622566640377,0.802600026131,0.405721575022,0.290763527155,-0.264415770769,0.250305563211,0.0159165561199,-0.0352618247271,1.10273516178,0.862663030624,1.14224994183,1.95679998398,-0.347357958555,0.735774457455,0.476707756519,0.574090898037,0.57177734375
427,0.622072160244,-0.182099997997,-0.355183273554,0.0791465044022,-2.65217018127,-0.00841814279556,0.236374825239,-0.173268258572,1.41784572601,-1.13574111462,-0.461499989033,0.825950026512,-0.560706973076,-0.491311103106,-0.261203229427,-0.814321517944,0.61481910944
5898,0.189253553748,0.774100005627,-0.392513692379,0.198677778244,-0.496437132359,0.0552458912134,-0.319808542728,-0.377791881561,0.438798725605,-1.2451980114,0.581050038338,-0.571400046349,-0.359048008919,-1.50402641296,1.19897198677,0.58098590374,1.04122114182
23365,-0.351309627295,0.142550006509,-0.717172980309,-0.697500824928,-0.122109696269,0.166598603129,-0.291592299938,0.14195767045,-0.4801042974,-0.010332532227,-0.33860000968,-0.273149996996,-0.656673908234,-0.18061208725,0.201518550515,1.11821174622,0.327974379063
6657,-1.61014163494,0.334049999714,0.345495939255,0.700370371342,-0.255255669355,-0.0745320767164,-0.741402983665,0.288825124502,0.547547101974,0.566284537315,-0.847000002861,0.213249996305,0.699962377548,0.750820159912,0.0925534963608,0.225388392806,0.531950235367
5054,0.3123280406,-0.883000016212,-0.216836541891,-1.30097210407,-0.686645746231,-0.111457228661,0.0961973965168,1.4064053297,0.305714190006,0.624012172222,1.1685500145,1.40864992142,-0.324992239475,-0.0130610615015,-0.0561012625694,1.02641773224,0.309831738472
3108,-1.88563740253,1.69894993305,0.38997900486,-0.486563652754,-0.573840379715,-0.25646007061,0.122425198555,-0.619494080544,0.0761845856905,-0.328065335751,-0.627399981022,-0.063299998641,-0.0354188382626,-0.449105709791,2.42041516304,0.996039688587,-0.42393347621
1950,0.0228384137154,-0.231499969959,0.448353469372,2.43050336838,-1.34500193596,-0.900652229786,-0.172651529312,0.309583455324,0.648638188839,0.473167777061,1.87819993496,0.575450003147,1.24957871437,0.75162935257,1.20331478119,1.30118632317,0.485742658377
351,0.573839426041,0.128299996257,-0.708490490913,0.600404620171,0.528744399548,0.0199157111347,-0.0601765215397,1.21967291832,1.37239038944,-0.139184445143,0.00130000000354,1.31075000763,0.65889108181,1.15685224533,0.000484446558403,-1.82751369476,-0.240697205067
4846,-0.0530161112547,0.379099994898,-0.21607978642,-0.840452730656,0.316098451614,-0.788525938988,-0.20222453773,-0.797214388847,-0.0635567903519,-0.100520312786,0.126749992371,4.2579498291,0.146747887135,0.185732871294,-0.672393262386,0.119686961174,0.0305670201778
1452,1.04511773586,-4.8233499527,0.934864044189,-1.37097585201,-0.305482119322,-0.288960188627,1.20624029636,-0.298318743706,0.578196942806,-0.68269109726,1.23819994926,1.26480007172,-0.0354251712561,-1.20922744274,-0.428409129381,0.571479856968,-0.0158637352288
4776,-0.0216363221407,-0.327399998903,1.08735156059,0.892565727234,-0.546367645264,-0.399304300547,-0.443072468042,-0.0729179158807,0.329566210508,0.387025296688,0.640650033951,0.469599962234,0.765106678009,0.581749141216,0.154442340136,0.48037558794,0.133682057261
6908,1.07079660892,-1.11605000496,-1.3022544384,-0.954745411873,-0.935516834259,0.273702859879,0.0563844442368,-0.909312188625,-0.434653431177,-0.927768290043,-0.348250001669,-1.22915005684,-0.765359282494,-1.41351664066,-0.236125439405,-1.43719947338,-0.314435243607
