rid,CPC006_A375_6H:BRD-K74236984-001-01-4:10,CPC006_A375_24H:BRD-K74236984-001-01-4:10,CPC006_A549_6H:BRD-K74236984-001-01-4:10,CPC006_A549_24H:BRD-K74236984-001-01-4:10,CPC006_A673_6H:BRD-K74236984-001-01-4:10,CPC006_AGS_6H:BRD-K74236984-001-01-4:10,CPC006_CL34_6H:BRD-K74236984-001-01-4:10,CPC006_CORL23_6H:BRD-K74236984-001-01-4:10,CPC006_COV644_6H:BRD-K74236984-001-01-4:10,CPC006_DV90_6H:BRD-K74236984-001-01-4:10,CPC006_EFO27_6H:BRD-K74236984-001-01-4:10,CPC006_HA1E_6H:BRD-K74236984-001-01-4:10,CPC006_HA1E_24H:BRD-K74236984-001-01-4:10,CPC006_HCC15_6H:BRD-K74236984-001-01-4:10,CPC006_HCC515_6H:BRD-K74236984-001-01-4:10,CPC006_HCC515_24H:BRD-K74236984-001-01-4:10,CPC006_HCT116_6H:BRD-K74236984-001-01-4:10,CPC006_HEC108_6H:BRD-K74236984-001-01-4:10,CPC006_HEPG2_6H:BRD-K74236984-001-01-4:10,CPC006_HT115_6H:BRD-K74236984-001-01-4:10,CPC006_HT29_6H:BRD-K74236984-001-01-4:10,CPC006_HT29_24H:BRD-K74236984-001-01-4:10,CPC006_JHUEM2_6H:BRD-K74236984-001-01-4:10,CPC006_LOVO_6H:BRD-K74236984-001-01-4:10,CPC006_MCF7_6H:BRD-K74236984-001-01-4:10,CPC006_MCF7_24H:BRD-K74236984-001-01-4:10,CPC006_MDST8_6H:BRD-K74236984-001-01-4:10,CPC006_NCIH1694_6H:BRD-K74236984-001-01-4:10,CPC006_NCIH1836_6H:BRD-K74236984-001-01-4:10,CPC006_NCIH2073_6H:BRD-K74236984-001-01-4:10,CPC006_NCIH508_6H:BRD-K74236984-001-01-4:10,CPC006_NCIH596_6H:BRD-K74236984-001-01-4:10,CPC006_NOMO1_6H:BRD-K74236984-001-01-4:10,CPC006_OV7_6H:BRD-K74236984-001-01-4:10,CPC006_PC3_6H:BRD-K74236984-001-01-4:10,CPC006_PC3_24H:BRD-K74236984-001-01-4:10,CPC006_PL21_6H:BRD-K74236984-001-01-4:10,CPC006_RMGI_6H:BRD-K74236984-001-01-4:10,CPC006_RMUGS_6H:BRD-K74236984-001-01-4:10,CPC006_SKLU1_6H:BRD-K74236984-001-01-4:10,CPC006_SKM1_6H:BRD-K74236984-001-01-4:10,CPC006_SKMEL1_6H:BRD-K74236984-001-01-4:10,CPC006_SKMEL28_6H:BRD-K74236984-001-01-4:10,CPC006_SNGM_6H:BRD-K74236984-001-01-4:10,CPC006_SNU1040_6H:BRD-K74236984-001-01-4:10,CPC006_SNUC4_6H:BRD-K74236984-001-01-4:10,CPC006_SNUC5_6H:BRD-K74236984-001-01-4:10,CPC006_SW480_6H:BRD-K74236984-001-01-4:10,CPC006_SW620_6H:BRD-K74236984-001-01-4:10,CPC006_SW948_6H:BRD-K74236984-001-01-4:10,CPC006_T3M10_6H:BRD-K74236984-001-01-4:10,CPC006_THP1_6H:BRD-K74236984-001-01-4:10,CPC006_TYKNU_6H:BRD-K74236984-001-01-4:10,CPC006_U937_6H:BRD-K74236984-001-01-4:10,CPC006_VCAP_6H:BRD-K74236984-001-01-4:10,CPC006_VCAP_24H:BRD-K74236984-001-01-4:10,CPC006_WSUDLCL2_6H:BRD-K74236984-001-01-4:10,CPC006_H1299_6H:BRD-K74236984-001-01-4:10,CPC006_RKO_6H:BRD-K74236984-001-01-4:10
5720,0.154869511724,4.07055902481,-0.0927155092359,0.552434802055,0.45894998312,-0.341199994087,0.326450020075,-0.342750012875,-1.05140006542,-1.17949998379,0.421950012445,0.444826334715,0.190016001463,1.68802821636,-0.231584578753,0.414546310902,0.38140001893,-0.217865720391,-0.0620408952236,-0.41369998455,0.512410759926,2.3611330986,0.318800032139,0.215849980712,0.283899575472,0.666574895382,0.0946500003338,0.454299986362,-0.491050004959,-0.518499970436,-0.149650007486,-0.456699997187,0.689899981022,-0.0500500053167,0.562430977821,0.130487725139,0.825749993324,0.0221000015736,-0.773989379406,0.697700023651,0.180249989033,-0.0927999988198,-0.262699961662,0.319050014019,-0.892250001431,0.85925000906,-0.684049963951,0.273699998856,0.827410459518,0.00666768848896,0.0275000184774,0.329098165035,0.34684997797,-0.888550043106,-0.511856138706,-0.369205832481,-0.528249979019,0.441100001335,-0.405800014734
466,0.331976473331,0.852089285851,0.349224179983,-0.457492500544,-0.099849998951,0.00979998707771,-1.31159996986,1.73820006847,-0.660050034523,-0.663149952888,-0.0467999577522,-0.388725101948,0.355828613043,0.791401207447,-0.0244140177965,0.170538157225,-1.74535000324,0.0890150815248,-0.42931458354,-0.0259499996901,0.65812432766,0.440608203411,-1.06994998455,0.605499982834,0.318578571081,0.338189572096,0.176150023937,2.46865010262,1.16380000114,-0.181400001049,-0.457249999046,-1.70354998112,0.259799987078,-0.716199994087,1.10783696175,1.52088093758,-1.33990001678,0.576200008392,-0.155789241195,0.629400014877,0.24809999764,-0.543000042439,-0.255050003529,0.0697999894619,-0.995849967003,-0.172350004315,-0.292750000954,-0.458249986172,-1.63456583023,-0.323288291693,0.580900013447,0.851258158684,0.535199999809,-0.384500026703,1.09468924999,-0.400071054697,0.700049996376,0.148100018501,-0.94445002079
6009,-0.428763896227,-1.00028729439,-0.90947508812,-0.402465373278,0.652400016785,0.0508499965072,0.922350049019,1.24224996567,-1.37320005894,2.24845004082,0.134250000119,0.00613969378173,0.356289952993,0.194831728935,-0.219916313887,0.0634499043226,0.0361000001431,0.152865886688,0.14208778739,-0.279449999332,-0.00512813031673,-0.857812523842,-0.618250012398,0.480450004339,-0.249743103981,-0.168476864696,-1.62604999542,1.09375,0.85229998827,-0.331149995327,-0.337249994278,-0.0524000227451,-0.546800017357,0.552049994469,-0.0223179757595,0.551451861858,0.84969997406,-0.077500000596,-0.187912911177,0.0879499912262,-0.0595500171185,0.864199995995,-0.269650012255,-0.111599996686,-1.22119998932,0.398299992085,-0.57674998045,0.387950003147,0.655358552933,-0.0568916872144,-0.720649957657,-0.111925318837,0.31589999795,0.042999997735,-1.07781887054,-0.3213070333,-0.846249997616,-0.0274499990046,-0.418200016022
2309,-0.408023327589,0.38584291935,-0.659233868122,-0.38007837534,0.381799995899,-0.162099987268,1.32395005226,1.77869999409,-0.105250000954,-1.41085004807,0.180200010538,-0.561219155788,-0.0822807326913,-0.531607747078,-0.645898520947,0.195230901241,0.787649989128,-0.698157846928,-0.506448149681,0.149299994111,-0.323836922646,2.19471287727,-0.659200012684,0.106999993324,-0.331065803766,-0.536558747292,0.196150004864,0.813649952412,0.245000004768,-0.201499998569,-0.166999995708,-0.54105001688,-0.056099999696,-0.681749939919,-1.1929602623,0.162035346031,1.02020001411,-0.0704000070691,0.167861133814,-0.375850021839,-0.166950002313,-0.833899974823,0.312799990177,-0.219000041485,-0.371649980545,0.148650020361,-1.05734992027,0.948249936104,0.632644891739,-0.947124421597,-0.897149980068,0.295052468777,-0.270900011063,0.00159999728203,0.27776274085,0.131744414568,4.31524991989,-0.850400030613,-0.946600019932
387,0.12681338191,-0.776523590088,0.211124792695,0.328767508268,-0.525749981403,-0.102450013161,1.93834996223,2.08619999886,0.536149978638,-0.468450009823,0.387799978256,-0.318244546652,0.491226136684,0.0609772503376,0.691522359848,-0.116221800447,0.834600031376,-0.122110977769,0.0476943217218,0.109299995005,0.533270001411,-0.441954851151,0.320049971342,0.539349973202,-0.295742034912,0.190570861101,0.795050024986,1.62894999981,3.28175020218,-0.687049984932,0.177149996161,-0.698149979115,0.654500007629,-0.281400024891,-0.984702110291,-0.128623098135,1.00810003281,0.541999995708,0.0985838249326,0.946550011635,0.66345000267,0.0878999978304,-0.0709500014782,-0.14755000174,-0.284850001335,0.665799975395,0.0234000086784,0.381799995899,1.5682721138,-0.154678612947,0.749349951744,0.923266649246,0.388249993324,-0.00400000810623,0.612558484077,-0.513732492924,-0.186899989843,0.410250008106,-0.807250022888
3553,-0.0846123695374,0.602452754974,-0.190078005195,-0.438727706671,0.554350018501,-0.256449997425,1.48250007629,0.219399988651,0.988000035286,1.74165010452,-0.293500006199,-0.261097967625,3.50303697586,-0.87784999609,0.69732093811,0.100973300636,-0.347900003195,0.109480634332,-0.13746342063,-0.451700001955,-0.876806497574,0.531843304634,1.38160002232,-0.0413500070572,-0.0985873639584,-0.432407617569,0.443949997425,1.93560004234,2.30494999886,0.461350023746,-0.289999991655,1.76180005074,-0.462900012732,1.03975009918,-0.265628963709,-0.190533846617,-0.34659999609,0.211149990559,0.141193047166,0.663949966431,-0.788249969482,0.814849972725,-0.10474999994,0.165199995041,0.624549984932,-0.517850041389,0.0676000118256,1.09525001049,-0.899979352951,-0.206419572234,-0.070999994874,-0.096687272191,0.0557000041008,0.0879500061274,0.486921459436,1.0312025547,0.666949987411,0.760550022125,0.57775002718
427,-0.18447509408,1.64809775352,0.158725321293,-0.277412027121,-2.42339992523,1.03460001945,0.10980001092,1.62514996529,0.297800004482,-1.19439995289,-0.180200010538,-0.564882457256,-0.343420863152,-0.34835511446,0.195051699877,0.00522081553936,-1.49764990807,-0.165963619947,-0.376587003469,-0.654500007629,0.523401737213,1.64289665222,-1.10109996796,-0.574849963188,-0.722170114517,-0.576106965542,-1.45670008659,2.7322499752,2.21604990959,-0.319999992847,-0.252900004387,0.140550017357,-0.443399995565,-0.935199975967,-0.0701020509005,1.15556156635,-0.898549973965,-0.138099998236,0.0652374923229,1.13765001297,-0.0982499867678,-0.890100002289,0.390000015497,-0.0857999920845,-0.334100008011,0.236199989915,-0.582149982452,1.62689995766,-0.752321004868,0.251596301794,0.00990003347397,-0.367788374424,-0.0519500076771,-1.15424990654,-0.807693243027,-0.503379881382,0.436749994755,3.55279994011,-1.01499998569
5898,-0.31085807085,-2.52993679047,-0.403178364038,-0.2130253613,-0.591199994087,-0.109700009227,-1.74024999142,1.11355006695,0.0776000022888,-0.038449998945,0.14074999094,-0.499614357948,-0.202055737376,-0.0802284479141,0.214347735047,-0.882023334503,-1.92200005054,-0.0490172281861,-0.311835408211,-0.53770005703,0.211941510439,-0.620899200439,0.236449956894,-0.0620499998331,-0.475992172956,0.162870809436,0.0134499995038,1.00454998016,1.42639994621,0.321950018406,-0.0518499910831,-0.250200003386,0.175300002098,0.967049956322,0.487573474646,0.238417029381,-1.43159997463,0.226199999452,-0.0746791064739,-0.302049994469,-1.49919998646,0.490050017834,-1.06889998913,-0.487749993801,-0.0111999958754,-0.490350008011,-0.535799980164,-0.23970001936,-1.02283430099,-0.317834705114,0.3111500144,0.906960010529,-0.323400020599,-0.478449970484,-2.99057531357,0.71032422781,0.207499995828,-0.654850006104,0.489899992943
23365,0.066887922585,0.872531116009,0.177107229829,-0.450989723206,-0.981549978256,2.14400005341,1.13800001144,0.632749974728,-1.13119995594,-0.526099979877,0.414900004864,-0.0413250178099,-0.658800125122,0.295889407396,0.575860798359,-0.219613939524,-1.12615001202,0.245976567268,-0.153092503548,0.280349999666,-0.0658114999533,0.0959561169147,0.115850001574,-1.34665000439,-0.0924447998405,0.634389340878,4.04799985886,2.16050004959,1.91519999504,0.886500000954,0.763350009918,0.629900038242,0.192499995232,0.211650013924,-0.228008061647,0.110070645809,-0.21899998188,0.527100026608,-0.168511390686,0.363750040531,-0.298949986696,0.151199996471,0.248849987984,-0.0686499997973,-0.774800002575,0.600549995899,-0.0499000027776,-1.23694992065,0.443896532059,0.744499921799,0.610499978065,-1.07449436188,-0.806500017643,0.0856999903917,0.551907837391,-0.840493559837,-0.126350000501,0.118849992752,-0.603199958801
6657,0.346343845129,8.07675266266,0.0925070941448,0.241507768631,-0.451000005007,0.0960000008345,1.1970499754,0.642049968243,0.74405002594,1.7717499733,-0.295549988747,-0.443566530943,-0.499916017056,-0.915978312492,0.707786500454,0.630502641201,-0.443399995565,0.0619114339352,0.183595091105,-0.653249979019,-0.132886916399,-0.129623159766,0.910799980164,-0.143750011921,1.06381762028,-0.0023509785533,0.931499958038,1.75644993782,1.27514994144,0.73164999485,0.128600001335,1.32815003395,-0.614499986172,1.07274997234,-0.0404393970966,-0.606677770615,0.0376499891281,-0.123950004578,-0.102022662759,0.202549993992,-0.547800004482,-0.0891000032425,0.624350011349,0.139250010252,0.998149991035,-0.41400000453,-0.252550005913,0.916499972343,0.518828392029,0.566761374474,-1.2704000473,0.432294905186,0.16914999485,-0.252200007439,-0.237200036645,0.0556256733835,-0.45554998517,0.221799999475,0.924000024796
5054,-0.694659054279,-0.258684277534,-0.0489125959575,0.384214371443,0.464900016785,-0.289900004864,0.276600003242,0.417600005865,-0.790899991989,1.46159994602,0.0304500162601,-0.427823245525,0.618102490902,1.03281283379,0.727985560894,0.32856798172,0.297450006008,0.119098499417,-0.51599419117,0.247249990702,0.227858692408,2.67999315262,-0.596399962902,-0.939149975777,0.732731282711,-0.534236729145,0.162200003862,2.76454997063,2.50325012207,0.19280000031,0.23164999485,-0.399300009012,0.553499996662,-0.870150029659,-0.424284011126,0.146107211709,-0.160699993372,-0.901299953461,-0.0542307198048,-3.24685001373,0.889950037003,-0.114300012589,0.0543999969959,-0.789049983025,0.542549967766,-0.814150035381,0.275849997997,-1.26460003853,-0.429816365242,0.298601895571,-0.375950008631,0.320148766041,0.0565500110388,-0.366300016642,0.0461533814669,0.480260372162,-1.04254996777,-0.404799997807,-0.118649996817
3108,0.685826599598,3.36775112152,-0.819493114948,0.176696673036,0.0657499954104,0.387799978256,1.29799997807,4.29914999008,-0.232349991798,-0.140900015831,-0.465699970722,-0.890997231007,0.114076018333,-0.212893188,0.913631021976,0.112978428602,0.937900006771,0.320838451385,-0.0976844802499,0.100900001824,0.397566020489,1.23168516159,0.387549996376,0.308449983597,0.229758098722,0.109070405364,-0.845899999142,2.38845014572,0.216049998999,0.0279500000179,-0.0266000032425,-0.523949980736,1.3789999485,0.323249995708,0.197092741728,-1.02605450153,0.191399991512,-0.569099962711,0.47775375843,0.234249994159,-1.03760004044,-0.543550014496,0.0249499995261,-0.201649978757,-0.0861000046134,0.590600013733,2.30135011673,0.616600036621,0.272120594978,-0.0918148756027,0.809499979019,-0.181233853102,0.3179500103,0.467750012875,0.0719794481993,0.85236030817,0.0214000046253,-0.229050010443,-1.43260002136
