rid,CPC005_A375_6H:BRD-K53061490-003-03-0:10,CPC005_A375_24H:BRD-K53061490-003-03-0:10,CPC005_A549_6H:BRD-K53061490-003-03-0:10,CPC005_A549_24H:BRD-K53061490-003-03-0:10,CPC001_HA1E_6H:BRD-K19525698-003-01-1:10,CPC005_HA1E_6H:BRD-K53061490-003-03-0:10,CPC001_HA1E_24H:BRD-K19525698-003-01-1:10,CPC005_HA1E_24H:BRD-K53061490-003-03-0:10,CPC001_HCC515_6H:BRD-K19525698-003-01-1:10,CPC005_HCC515_6H:BRD-K53061490-003-03-0:10,CPC001_HCC515_24H:BRD-K19525698-003-01-1:10,CPC005_HT29_6H:BRD-K53061490-003-03-0:10,CPC005_HT29_24H:BRD-K53061490-003-03-0:10,CPC005_MCF7_24H:BRD-K53061490-003-03-0:10,CPC001_PC3_6H:BRD-K19525698-003-01-1:10,CPC001_PC3_24H:BRD-K19525698-003-01-1:10,CPC001_VCAP_6H:BRD-K19525698-003-01-1:10,CPC001_VCAP_24H:BRD-K19525698-003-01-1:10,CPC005_MCF7_6H:BRD-K53061490-003-03-0:10,CPC005_PC3_6H:BRD-K53061490-003-03-0:10,CPC005_PC3_24H:BRD-K53061490-003-03-0:10,CPC005_VCAP_6H:BRD-K53061490-003-03-0:10,CPC005_VCAP_24H:BRD-K53061490-003-03-0:10,CPC011_A375_6H:BRD-K53061490-003-10-5:10,CPC011_A549_6H:BRD-K53061490-003-10-5:10,CPC011_A549_24H:BRD-K53061490-003-10-5:10,CPC011_HA1E_6H:BRD-K53061490-003-10-5:10,CPC011_HT29_6H:BRD-K53061490-003-10-5:10,CPC011_MCF7_6H:BRD-K53061490-003-10-5:10,CPC011_MCF7_24H:BRD-K53061490-003-10-5:10,CPC011_PC3_6H:BRD-K53061490-003-10-5:10,CPC011_PC3_24H:BRD-K53061490-003-10-5:10,CPC011_VCAP_6H:BRD-K53061490-003-10-5:10,CPC011_VCAP_24H:BRD-K53061490-003-10-5:10,CPC017_A375_6H:BRD-K19525698-003-01-1:10,CPC017_A549_6H:BRD-K19525698-003-01-1:10,CPC017_A549_24H:BRD-K19525698-003-01-1:10,CPC017_ASC_24H:BRD-K19525698-003-01-1:10,CPC017_HEPG2_6H:BRD-K19525698-003-01-1:10,CPC017_HT29_6H:BRD-K19525698-003-01-1:10,CPC017_MCF7_6H:BRD-K19525698-003-01-1:10,CPC017_MCF7_24H:BRD-K19525698-003-01-1:10,CPC017_NPC_24H:BRD-K19525698-003-01-1:10,CPC017_PHH_24H:BRD-K19525698-003-01-1:10,CPC017_SKB_24H:BRD-K19525698-003-01-1:10,CPD003_MCF7_6H:BRD-K19525698-003-02-9:10,CPD003_MCF7_24H:BRD-K19525698-003-02-9:10,CPD003_PC3_6H:BRD-K19525698-003-02-9:10,CPD003_PC3_24H:BRD-K19525698-003-02-9:10
5720,-0.424443781376,0.0713870227337,0.465069532394,0.37783408165,1.26197314262,-0.141200006008,-0.0264490544796,0.177779644728,-0.0523000061512,0.240949988365,0.455080747604,0.74494099617,-0.92113339901,-0.190438225865,0.904126226902,1.11952280998,1.01046836376,0.682397067547,-0.574374258518,-0.233150929213,-0.205838412046,-0.937323451042,-1.85528302193,-2.51589083672,0.61668407917,0.435445070267,0.788749992847,-3.01403164864,-3.64974999428,0.719449996948,0.247875005007,0.376339972019,-0.40866664052,1.10692727566,-0.00996667146683,-1.25584828854,0.571070849895,0.0452791824937,-1.59004998207,0.214043110609,-0.99613493681,0.563953399658,0.22516861558,-0.29978877306,-0.373850017786,-0.861899971962,0.414216279984,0.813144803047,0.555999994278
466,-0.609976291656,0.160257473588,0.563569843769,0.375980913639,0.683604955673,0.0150499939919,2.34095668793,0.311865508556,0.824150025845,-0.216949999332,0.274660617113,0.641577839851,-2.76730012894,-0.366263002157,0.538473010063,0.649353325367,0.864564716816,0.390894085169,0.466446608305,0.339073270559,-0.705850720406,0.311114192009,0.07341144979,-2.60689902306,0.0697472468019,0.0966519489884,0.350199997425,1.75659966469,1.24545001984,-0.041200004518,0.0593250095844,-1.0602735281,-1.20709133148,0.625440597534,0.278166651726,-1.41676294804,0.301230609417,-0.0846394896507,-0.744449973106,0.247145593166,-0.314007461071,0.549086749554,0.420298486948,0.527010142803,0.678900003433,-0.134950011969,0.61844420433,-0.514123499393,0.0335000157356
6009,-0.0411588922143,0.641065239906,-0.426403939724,1.03367626667,1.13800537586,0.678550004959,0.0519007965922,-0.000502482056618,0.441249996424,-0.324449986219,0.0780838429928,-0.328905045986,1.08930003643,-0.387265384197,-0.421332061291,0.514325022697,-0.0598584711552,1.33970975876,-0.930863201618,-0.250487565994,0.642416298389,-0.359494745731,0.533793509007,-1.43670928478,0.675506711006,0.0743984058499,0.253350019455,-0.178512319922,-2.28474998474,-1.12304997444,-0.45585000515,-0.386576116085,-0.167944699526,0.364797025919,0.153533309698,0.12210727483,-0.160456761718,0.395320415497,0.301449984312,-0.121419861913,0.732352614403,-0.0778822526336,-0.0557223409414,0.0723551958799,-0.175000011921,-0.136550009251,0.0942778140306,0.156057938933,0.963349997997
2309,-0.327428340912,0.523795425892,-0.0619608163834,1.03616857529,-0.731555104256,0.436550021172,1.30522656441,-1.20667469501,-0.465250015259,0.35174998641,0.251511484385,-0.324331045151,-0.0177666693926,-0.198572561145,-0.0980822890997,-0.802297949791,0.687465786934,-0.191410973668,-0.38984811306,0.451901376247,-1.55839681625,-0.0583324730396,-0.329146236181,2.43644714355,0.962531208992,0.781034708023,0.0218500047922,-0.0462598502636,-0.111499994993,-0.683850049973,0.225799992681,-0.391686409712,-0.426920384169,0.169692888856,0.375233352184,-0.772567093372,0.668656408787,0.39580821991,-0.284000039101,1.04582810402,-0.110598050058,-0.359832644463,-0.143295913935,-0.0637218877673,1.82029998302,-0.363950014114,0.247035741806,-0.0277724340558,0.474500000477
387,-0.162854507565,0.0119308978319,0.851398348808,-0.343056708574,0.446964025497,0.196349993348,0.341052234173,0.636582374573,0.344650000334,0.24145001173,0.501235127449,-0.020362213254,-0.150733321905,-0.412933468819,1.27274143696,0.27380797267,-0.138245761395,0.828918337822,0.254114210606,-0.14480009675,1.5078959465,0.816273987293,-0.137076467276,-1.38450098038,0.676663517952,-0.097768008709,0.61485004425,0.453659206629,2.48545002937,-0.746350049973,0.467075020075,-0.230765938759,-0.601862609386,0.228654369712,-0.339100003242,-1.09774124622,0.473729938269,0.0745593830943,-1.37819993496,2.44643139839,0.180172681808,0.636472523212,0.087003082037,-0.860633552074,0.73869997263,0.475400000811,0.813117265701,0.657478511333,1.1236000061
3553,-1.11281323433,-0.251836299896,-0.253423124552,-0.331268846989,-0.48160892725,-0.0156999975443,-0.771292686462,0.128553658724,-0.81559997797,-0.747699975967,-0.21186453104,0.613288700581,-0.545166671276,-0.341444730759,0.540933132172,0.519254803658,-0.794096469879,-0.596308290958,-0.697086811066,0.105491258204,-0.250686496496,0.540873885155,0.171830788255,1.35932564735,-0.422702431679,-0.744412899017,-0.75049996376,1.21207916737,-0.239200025797,1.56349992752,0.397224992514,0.238012343645,0.907506406307,-0.368791103363,-0.10856667161,2.20652723312,-0.156002014875,-0.0341500937939,2.49604988098,-0.895434319973,-0.593439161777,-0.507217228413,-0.150355428457,0.413030236959,5.77594995499,0.791500031948,-1.06907987595,0.953199386597,1.06550002098
427,-0.832411646843,1.5211250782,-0.216717615724,0.265866816044,1.05377960205,1.3776999712,1.02187466621,0.315618395805,-0.598549962044,-1.23729991913,-0.117911636829,0.516451537609,0.662099957466,0.226952448487,-0.511247575283,0.360999822617,0.142261922359,0.677776873112,1.11569476128,0.201343685389,1.10910272598,2.25483036041,0.349907070398,1.17367947102,-0.780903935432,0.768875658512,0.0411499999464,1.6198515892,0.172649979591,-0.893949985504,0.859750032425,-0.158840209246,0.185712069273,0.381764471531,-0.368033319712,0.0811052769423,0.223154336214,0.402508378029,-0.784799993038,-0.794016242027,-0.751130878925,0.853869140148,0.827729523182,-0.444648504257,0.678499996662,0.0661000013351,-0.254822552204,-0.104705408216,0.161049991846
5898,-1.06003129482,0.159277826548,0.543075323105,-1.02488362789,0.896762251854,-0.332850009203,-1.12804913521,0.229178756475,0.902250051498,0.3763499856,0.0535524822772,0.304067879915,-1.3655333519,0.265901148319,0.317813962698,0.731821060181,-0.0533578656614,0.154455825686,0.297625720501,-0.264449417591,0.243578657508,0.327472031116,-0.130382850766,1.00441992283,-0.603766143322,0.0829586684704,1.00660002232,-0.229172378778,1.95504999161,-1.31215000153,-0.0909749865532,-0.0145689155906,0.65567111969,0.300125509501,-0.680466711521,-0.106168612838,-0.211679399014,0.330862313509,-0.489499986172,-0.382551699877,0.2575494349,0.784723043442,-0.399962246418,-0.22288633883,-0.678849995136,0.909750044346,-0.451860368252,0.209746167064,-0.471449971199
23365,-0.684150934219,-0.601903259754,-0.477957487106,-0.245649248362,-0.0531257241964,0.0223500132561,-0.135465219617,1.18256998062,-0.74430000782,0.626850008965,0.193578839302,-0.0599156729877,-0.648433327675,0.475884735584,0.00145070254803,-0.39027017355,-0.801159024239,-0.427896142006,0.671299755573,-0.537254691124,1.27936947346,0.924898564816,-0.249249890447,0.844126582146,0.629712581635,-1.65738320351,0.143000006676,0.983075976372,0.572749972343,0.391749978065,0.956674993038,-0.187946990132,0.597739160061,0.38194707036,-0.234799996018,0.223004549742,-0.269025743008,0.243059203029,-0.042700022459,0.250980526209,0.148423179984,0.597081422806,1.18517494202,-0.239879757166,-0.688450038433,0.502950012684,0.131484180689,0.119650103152,-0.0882999897003
6657,-0.73024559021,0.170818150043,0.667164981365,0.252204209566,-0.387034803629,-0.358449995518,-0.0937591865659,0.00306957960129,-0.551749944687,-0.25514999032,0.51853454113,0.649065971375,-0.550566673279,-0.300078064203,-1.20957565308,2.13511800766,-1.10675358772,-0.809568881989,0.442732155323,0.410549402237,-0.969278752804,0.523685216904,-0.75836545229,1.68208003044,-0.822355806828,0.501785755157,-1.21280002594,-1.21162366867,0.858250021935,-0.0599500238895,-0.107300005853,-0.386104792356,0.840161085129,-0.61051774025,0.326499998569,1.16144692898,-0.248043879867,-0.648557603359,0.872200012207,-1.15886712074,0.142414450645,-0.958451867104,-0.379600942135,0.670916080475,0.967599987984,-0.0152000039816,-0.476907908916,0.409996658564,-1.09994995594
5054,0.131721317768,-0.530611157417,-0.613604485989,0.0534408688545,-0.560336112976,0.528300046921,0.831257522106,0.300410032272,-0.0385500043631,0.245300024748,-0.777179658413,0.429211258888,0.497966706753,-0.646503269672,0.588593542576,0.00550390779972,-0.158259227872,0.392714381218,0.324739545584,0.330160617828,0.97248095274,0.212738007307,0.257980883121,1.08878004551,3.53694939613,-0.184391379356,1.64505004883,0.583094239235,1.64284992218,0.460450023413,0.725300014019,0.297753512859,-0.329223275185,-0.604133486748,-0.665066719055,0.00348490476608,0.683948934078,0.156658023596,-0.858899950981,-0.822777211666,0.248809278011,-0.101094484329,0.811243057251,-0.144005537033,0.0751499980688,0.100100010633,-0.54773324728,0.435334175825,0.836849987507
3108,0.191833212972,-0.0414547324181,0.105245366693,-0.801796078682,-0.0274869929999,0.550199985504,0.460884839296,-0.282325088978,0.447050005198,-0.511099994183,0.721932411194,0.757607698441,0.159466639161,0.276031285524,-0.38726323843,-0.0723072364926,0.212614700198,0.0448449589312,-0.664921224117,-0.332703769207,0.0793214216828,-0.816306114197,-0.582455217838,1.63629627228,0.972616553307,0.402647912502,1.03865003586,-0.110900960863,0.219949990511,1.40150010586,-0.455650001764,0.296244561672,-1.30955934525,0.0540900379419,0.0502000004053,-0.915370583534,-0.0940034985542,0.647374510765,-0.129899993539,0.22567088902,0.343691319227,-0.0479301810265,3.09227156639,-0.933066427708,0.0664499998093,0.502550005913,-1.08110582829,-0.458011448383,-0.0375500023365
1950,-0.875037670135,-0.333846181631,0.557771861553,-0.194349721074,0.502909600735,4.81480026245,0.266457974911,0.0519082397223,-0.430749982595,-0.656899988651,0.482289999723,-0.270899623632,0.0867000073195,-0.423921763897,-0.383447051048,-0.355655431747,-0.587757468224,-0.969938278198,-0.322345107794,0.468221545219,0.437246084213,0.252057224512,-0.651285171509,2.98315882683,-0.774986982346,-0.464048951864,-1.46674990654,-1.31880116463,0.584850013256,2.47039985657,0.321900010109,0.0622501112521,0.562293171883,-0.724904537201,0.218499988317,1.69924092293,-0.52662396431,-0.64141368866,1.6318000555,-0.908232092857,0.142003208399,1.98447430134,2.86133527756,1.77230608463,0.20995002985,0.272499978542,-0.366608560085,0.0482261069119,0.383749991655
351,-0.996329307556,0.209831371903,-0.673970043659,-0.181790605187,-1.38686585426,-0.216499999166,-0.88338381052,-0.838200986385,-0.724500000477,-0.33654999733,-0.138428032398,-2.9966301918,0.653733372688,-0.529908299446,-0.427490085363,0.148032784462,-0.122665300965,-0.00349782826379,-0.363159567118,-0.604626655579,-0.180391043425,0.0883620083332,0.245681986213,1.13722324371,-0.398395776749,-0.624615073204,0.117700003088,1.21236300468,-0.524800002575,0.375800013542,-0.344900012016,-0.0846506208181,-0.778487384319,-0.689772903919,-0.0459333248436,0.57854706049,0.188474148512,0.412832587957,0.817349970341,-0.298619419336,0.13428029418,-0.648850023746,0.564713835716,0.18550850451,-0.195299997926,0.240449994802,-0.694328010082,-0.405205070972,-0.322700023651
4846,0.765340924263,0.692576766014,-0.894613146782,0.594875335693,0.789700806141,0.109899997711,1.10604214668,-0.677510499954,-0.307749986649,-0.845899999142,0.647770166397,0.117096722126,-0.660533308983,-0.0308004878461,0.441124141216,-0.216629117727,0.295295774937,-0.708861708641,0.038714569062,-0.112157642841,-0.333215594292,-0.121612861753,-0.357564896345,3.45351862907,0.63627409935,-0.331557273865,-0.0569500029087,1.99272477627,-0.644249975681,0.99169999361,-0.397099971771,-0.377528935671,0.479407072067,0.194125086069,0.359600007534,0.411529898643,-0.174921303988,0.284694612026,-1.43375003338,-0.377893447876,-0.475435435772,0.266755491495,0.430559277534,0.46190688014,0.285700023174,0.331100016832,1.05876636505,-0.992208600044,-0.0264499783516
1452,0.528137862682,0.000553943216801,-0.176277652383,-0.347526580095,0.402948528528,0.346650004387,1.55597090721,0.226670369506,0.949749946594,-1.04820001125,-0.409995734692,-0.23256804049,-1.29956674576,-0.806044697762,0.110991939902,-0.884017884731,0.211195737123,0.657673418522,-0.21152164042,-1.37856900692,-0.622447311878,1.1914652586,-0.350259780884,-2.01649475098,0.606908321381,-1.10960936546,-0.794199943542,-0.307349205017,-1.00454998016,-1.5406999588,0.351450026035,-1.04947423935,-0.157856732607,-0.690601348877,0.151800006628,-1.51028907299,0.275341540575,-0.0330478586257,-1.41054999828,0.443147838116,-1.16430199146,-0.0956727862358,0.827393949032,-0.462562084198,0.451099991798,-0.194699987769,0.577942728996,-1.41396570206,0.181049972773
4776,-0.968905806541,-0.659483551979,-0.293617457151,-0.201624065638,-0.309756010771,-0.202449992299,-0.224424660206,-0.382660508156,-0.305900007486,0.477999985218,-0.373223334551,-0.0500883460045,-0.0495666712523,-0.457579731941,-0.367331027985,0.560119867325,-0.969154655933,-0.512790024281,0.0164372324944,-0.110060602427,0.342770189047,0.979652166367,-0.527560353279,2.67436957359,-0.779018223286,-0.416004270315,-0.719850003719,0.741782844067,1.15409994125,-0.661999940872,-0.281150013208,0.342168003321,0.323020994663,-1.14006721973,0.117966651917,1.75754868984,-0.614564597607,-0.541847288609,1.53415000439,-0.756198048592,-0.274974912405,-0.964807927608,1.23427844048,0.349130272865,1.48275005817,-0.324750006199,-0.75776809454,-0.0176419466734,-1.58854997158
6908,0.0458397716284,0.138638272882,1.25035119057,0.929973125458,0.718156576157,0.730200052261,0.170071035624,0.232763946056,0.134849995375,-0.252350002527,0.754607021809,0.444447100163,-0.152566701174,0.917806088924,1.04756784439,-0.095689162612,0.660724282265,1.21803367138,0.137843742967,0.0706852450967,0.750660479069,0.0122560337186,0.309611320496,1.14956486225,0.510993361473,-0.181344076991,1.05334997177,-0.448553860188,-2.78180003166,-0.030399993062,-0.179824993014,-0.863596379757,0.660030007362,1.01934587955,0.0129666924477,-1.26056802273,1.24614906311,0.814106106758,-0.93054997921,0.551749646664,-0.73969233036,0.84987539053,0.387351214886,-1.28293728828,0.466850012541,0.460049986839,0.665114164352,0.65998506546,0.692299962044
672,0.698462724686,0.646766662598,0.637087285519,0.368380635977,0.390704631805,0.105599991977,0.481108427048,0.107275009155,-0.679949998856,0.311599999666,0.291136205196,0.432992815971,0.386733353138,0.475146442652,0.339928090572,-0.45753967762,1.08993625641,1.26881480217,0.361004650593,0.127446979284,0.00963080301881,1.12768113613,1.01423823833,1.00646948814,1.06358504295,1.01533675194,0.401000022888,-0.503731012344,0.64880001545,-0.353199988604,0.71317499876,-0.451015472412,-0.104083389044,1.0680065155,0.288766652346,-0.357604980469,0.476737320423,0.301790565252,-0.303550004959,2.96655893326,-0.446891605854,0.439940780401,0.820563971996,0.0429643429816,-0.119800001383,0.362049996853,0.735537290573,-1.01088392735,-0.137950003147
5710,0.683543145657,-0.842030704021,0.47774335742,0.221901714802,-0.212215438485,0.416649997234,0.95102339983,0.533771932125,0.960600018501,0.438449978828,0.332799077034,0.540245771408,0.361333340406,1.20901072025,0.223618030548,-0.523158669472,-0.324516177177,0.740979850292,0.770704627037,-0.792244017124,-0.0145750045776,0.259333014488,0.24817161262,0.255613267422,0.780264258385,-0.480274438858,0.581499993801,1.07307505608,1.41005003452,0.258699983358,0.717599987984,0.198798686266,-0.411737143993,-0.380927503109,-0.192966639996,-0.613160073757,0.891530275345,0.485152482986,-1.07360005379,1.14489996433,0.212600827217,-0.493138313293,0.6496052742,-0.53980499506,1.67044997215,0.131099998951,0.6434237957,0.303656607866,0.166500002146
2115,-1.06209897995,0.37792429328,0.340255498886,0.932309269905,-0.0431636869907,1.48339998722,-0.0795532912016,0.249489054084,-0.0439500212669,-0.313950002193,0.679017543793,0.562529325485,0.184366673231,-0.217993915081,1.04207777977,-0.0446608886123,-0.248058795929,-0.862138152122,-0.579742670059,0.235808551311,0.580508053303,0.216788053513,-0.664731025696,0.659363150597,0.222404181957,-0.191236495972,-1.32509994507,0.409418851137,0.0181000009179,-0.465499997139,0.407649993896,0.278420209885,0.480674266815,0.0429210960865,0.230900019407,-0.874252080917,-0.281024992466,-0.541906952858,0.140550017357,-1.02260041237,0.791378378868,-0.7044531703,0.664700031281,-0.304657757282,0.301200002432,0.276849985123,-0.200803682208,-1.721804142,0.366949975491
7015,0.446952223778,0.86822527647,0.674502968788,0.505335271358,-0.429863631725,-0.281899988651,-0.777061223984,1.1833435297,-0.129399985075,0.123449996114,0.425948858261,0.366449803114,-0.858433365822,0.806394696236,-1.06898856163,0.716853797436,-0.38736101985,-0.307796210051,0.814408779144,0.443006664515,-0.309933394194,1.08665597439,-0.0463927015662,1.41626596451,-0.151779174805,0.378346055746,-0.808400034904,-0.651875376701,0.104400008917,2.05369997025,-0.124525018036,0.143255650997,0.145630016923,-1.1793564558,0.150299981236,1.2520378828,-0.196530610323,-0.554043591022,0.416450023651,-0.891015589237,0.0458349436522,-0.575863838196,-0.655241250992,-0.148714780807,-0.0256500244141,-0.0413500070572,-0.565925002098,0.0906817913055,-1.07369995117
8726,-2.30334877968,-3.72551584244,0.774998664856,-0.544728755951,0.0221969485283,0.700049996376,0.675799965858,0.0380752161145,-0.129500001669,0.167450010777,-0.320095181465,0.0101822018623,0.77256667614,-0.226554229856,0.0920691639185,0.5134729743,0.55635535717,0.247820705175,-0.338927149773,0.510269463062,0.339666157961,0.319844096899,0.536482691765,-0.913932025433,2.11783647537,-0.101212114096,0.811650037766,-0.940070271492,2.178150177,-0.371199995279,-0.485774964094,0.38804513216,0.288402408361,0.830754041672,2.72646665573,0.231207042933,0.378189742565,-0.0389572829008,0.3791000247,3.80950927734,0.544710099697,0.713368833065,0.461530089378,0.689792871475,0.422849982977,2.61209988594,0.572718024254,-0.0905996710062,-0.0773499906063
2185,-0.997732877731,-0.387094646692,-0.344762921333,-0.136346876621,-0.937255859375,-0.28069999814,-0.87907397747,0.116611272097,-1.01734995842,1.3001999855,-0.582538366318,-0.164025366306,0.23333337903,-0.416093349457,-0.678661108017,-0.29590305686,-0.96009260416,-0.372875779867,-0.558451294899,-0.195154339075,-0.685990869999,0.679737925529,-0.413577109575,1.38179624081,-0.849909424782,-0.198615372181,-0.860350012779,-0.0795438215137,-0.481299996376,-0.806900024414,1.5488499403,0.153049662709,1.01604676247,-0.740027666092,0.098499968648,1.40611302853,-0.660040736198,-0.804856300354,1.67824995518,-0.927198827267,-0.138549312949,-0.617078781128,-0.335662126541,0.318998277187,0.963799953461,0.681849956512,-1.57921826839,0.0141028985381,-1.00639998913
3315,-0.400710940361,-0.137214660645,-0.0257275700569,0.788827061653,0.424028515816,-0.247000008821,-0.117111071944,0.531063914299,-0.694750010967,-0.38765001297,0.705549240112,-0.0759845525026,0.14633333683,0.607170820236,0.0904437601566,-0.365688502789,0.658717036247,1.22666954994,-0.693916678429,-0.58238363266,0.219600394368,0.496498763561,-0.305545449257,-3.47152519226,1.95087563992,0.0862871110439,0.948549985886,-2.54237151146,0.319249987602,1.47815001011,-0.484149992466,0.63463896513,-0.492339909077,0.0999929904938,-0.594099998474,-0.825865507126,1.21985077858,0.497116178274,-1.90285003185,1.29655611515,-0.372048139572,0.190713942051,3.88308691978,0.0201892852783,0.188299998641,0.253600001335,-0.241785183549,0.150259554386,0.51164996624
5289,0.583747982979,0.184425354004,0.361171066761,0.103537932038,0.379708468914,0.406349986792,-0.024275675416,0.331620872021,0.247699990869,-0.534649968147,-0.720823764801,1.36914694309,-0.706066668034,0.495799362659,-0.190808713436,-0.222541466355,0.222934633493,-0.294258326292,-0.26955384016,-0.440067559481,-0.470846533775,0.549789786339,0.549455225468,-3.95699691772,-0.480821698904,-0.755657732487,0.573050022125,0.844403922558,0.303249955177,-1.83574998379,-0.633074939251,-0.00972415134311,0.337540388107,-0.0422419384122,-0.862933397293,0.0655508935452,0.172664314508,0.405405074358,-2.0188999176,-0.65345454216,0.67206287384,-0.481618911028,0.0100082149729,-0.570021510124,-1.75824999809,0.0358999967575,-1.61365520954,0.270295023918,-1.44974994659
