rid,CPC003_HA1E_6H:BRD-K68873215-001-01-3:10,CPC003_HA1E_24H:BRD-K68873215-001-01-3:10,CPC003_HCC515_6H:BRD-K68873215-001-01-3:10,CPC003_HCC515_24H:BRD-K68873215-001-01-3:10,CPC003_PC3_6H:BRD-K68873215-001-01-3:10,CPC003_PC3_24H:BRD-K68873215-001-01-3:10,CPC003_VCAP_6H:BRD-K68873215-001-01-3:10,CPC003_VCAP_24H:BRD-K68873215-001-01-3:10,CPC015_A375_6H:BRD-K68873215-001-01-3:10,CPC015_A549_6H:BRD-K68873215-001-01-3:10,CPC015_A549_24H:BRD-K68873215-001-01-3:10,CPC015_ASC_24H:BRD-K68873215-001-01-3:10,CPC015_HEPG2_6H:BRD-K68873215-001-01-3:10,CPC015_HT29_6H:BRD-K68873215-001-01-3:10,CPC015_MCF7_6H:BRD-K68873215-001-01-3:10,CPC015_MCF7_24H:BRD-K68873215-001-01-3:10,CPC015_NPC_24H:BRD-K68873215-001-01-3:10,CPC015_PHH_24H:BRD-K68873215-001-01-3:10,CPC015_SKB_24H:BRD-K68873215-001-01-3:10
5720,-0.0186500102282,0.513792157173,0.204665988684,-1.90024995804,-0.229926913977,-0.34563857317,-0.502777695656,-1.26100003719,0.837098956108,0.575549960136,0.248512640595,-0.932575106621,1.06719994545,1.06501531601,0.352137327194,0.297990083694,-0.160897657275,0.20269998908,-0.0618000030518
466,-0.48789998889,-0.0974766463041,-0.470717966557,-0.375723719597,-0.880502581596,-0.662252962589,-1.40211093426,-0.144650012255,-1.15029478073,-0.469449996948,0.256153166294,-0.4161016047,1.22839999199,-0.319655716419,0.415627032518,1.20338118076,-1.15638566017,-0.114299982786,0.702850043774
6009,-0.937649965286,0.131953537464,0.198941111565,-0.568245708942,0.0179970562458,-0.46606323123,-0.171920895576,-0.54960000515,-0.34305986762,0.182799994946,0.513890862465,-0.147868126631,2.17645001411,0.502176582813,-0.00353468954563,-0.231418699026,-1.2873005867,-0.0771000012755,-0.381049990654
2309,0.371050000191,-0.0447869896889,-0.0515138730407,0.56228852272,-0.181092649698,0.278818100691,0.588756918907,-0.361699998379,-0.375801026821,0.601099967957,-0.279450446367,-0.579367518425,-0.290800005198,-0.0208691358566,-1.15455389023,0.223770692945,0.518768012524,1.91405010223,1.4741499424
387,-0.66840004921,0.29032048583,0.085611872375,-0.0163482427597,0.743993997574,-1.69101428986,-0.123661965132,-0.655699968338,-0.578241109848,0.00955000519753,1.26141691208,-0.88822466135,0.844999969006,0.0973626300693,-1.71170568466,0.234402045608,-0.0215824916959,0.680949985981,-0.0699499994516
3553,0.0956500023603,0.206814810634,-0.571911334991,1.53099048138,-0.375213354826,0.951446175575,0.0363785400987,0.803850054741,-0.76953971386,-0.358799993992,-0.800345540047,-0.144908905029,-1.24360001087,-0.694118797779,-0.702923357487,-0.319297134876,0.621633410454,0.37809997797,-0.6332000494
427,-0.299950003624,-0.37687882781,-0.386748820543,-0.754207909107,-0.518315017223,0.0505745410919,-1.18244504929,-0.114199995995,1.04380071163,-1.38470005989,0.474813580513,0.548553347588,0.704400002956,-0.144944518805,0.951251268387,0.345509529114,0.391930580139,-1.12804996967,0.0365000069141
5898,-0.129850000143,-0.843301355839,-0.452700167894,-1.07775914669,-0.861716985703,-0.838333368301,-1.10868048668,-0.37935000658,-0.733755528927,-0.0479499697685,-2.01838731766,-0.179041713476,1.04059994221,-1.40561020374,-0.561591982841,-0.0516505166888,-0.0711071193218,-1.80404996872,-1.15030002594
23365,-0.809849977493,0.398571461439,0.153356671333,0.270163863897,0.781792402267,-0.0685140788555,0.229328393936,0.125250011683,0.455005735159,-0.194299995899,0.423597961664,-1.20641303062,-0.0291999988258,-0.794000387192,-1.17315888405,0.434974610806,-0.0620567202568,0.883099973202,0.468000054359
6657,0.355949997902,-0.716703176498,-0.388403773308,0.807569861412,-0.253453493118,0.587602376938,0.472721427679,0.179799988866,-1.10659754276,-0.509000003338,-0.588425397873,0.0270363539457,-0.950950026512,0.34156486392,1.09292173386,-0.257520705462,-0.893884837627,-0.340750008821,-0.770150005817
5054,-0.518850028515,0.275583207607,0.0811452865601,-0.0616153553128,1.59835004807,3.3921661377,-0.168786510825,0.402350008488,0.66577488184,0.353750020266,1.01230835915,-1.74967038631,0.915850043297,0.354901015759,0.842529416084,-0.563810348511,0.674583733082,-0.0409000068903,1.09409999847
3108,1.46399998665,-0.0884753167629,-0.306805878878,0.593270480633,-0.627245485783,1.74166452885,0.549324631691,-0.444249987602,1.23798012733,0.210550010204,-0.642844617367,-0.575856685638,0.928550004959,0.487059891224,-0.641106009483,0.214862883091,-0.200100541115,0.649100005627,-0.235549986362
1950,-0.950450003147,-1.47402787209,-0.479725003242,1.51242566109,-0.303690254688,1.51983225346,0.376174002886,-0.50695002079,0.17346149683,-0.200599998236,-0.516667723656,0.888024628162,-0.828449964523,1.14422535896,2.63367843628,1.52259171009,1.03460144997,-1.06630003452,-0.864300012589
351,0.419950008392,-0.0317622423172,0.384741783142,1.84165632725,-0.320474565029,0.409608185291,0.211545139551,0.337249994278,-0.453275561333,-1.30494999886,-0.116742737591,-0.16083291173,-0.267750024796,0.898450791836,2.61246204376,0.0729816257954,-0.804584622383,-0.168650001287,-1.2731000185
4846,0.603999972343,0.511945605278,-0.204036235809,0.266524016857,-0.585504472256,0.093951895833,-0.309109389782,-1.01110005379,0.295382380486,-0.535049974918,-1.15860307217,1.57676529884,0.0257000029087,0.284380316734,0.258621454239,0.127142742276,1.61483824253,0.447350025177,-1.18180000782
1452,0.184200018644,-0.631697595119,0.0514617562294,-1.41663885117,-1.09325516224,-0.978755474091,-0.625559687614,-0.595950007439,-1.94543552399,0.216399997473,-0.622401416302,-0.0863169133663,0.423500001431,-1.59995031357,-0.513208389282,-1.41975498199,-1.22298419476,1.245849967,0.655099987984
4776,-0.161349996924,-0.151149764657,-0.522198975086,0.504169106483,-0.526737213135,1.00438868999,1.00169658661,0.957799971104,-0.776465177536,0.0625,-0.605064988136,0.450585782528,-0.663550019264,-0.0874672308564,1.16508674622,-0.501819491386,1.43937706947,-0.681999981403,0.0849500000477
6908,-0.780449986458,0.122622877359,-1.16304063797,-0.715091824532,-1.0072838068,-1.61843514442,0.0337044000626,-0.734099984169,0.4397559762,-0.02054999955,0.33533641696,-0.451774120331,0.638049960136,0.650022625923,-0.649862647057,-0.0657093673944,0.315035611391,0.862450003624,0.498199999332
672,-0.811399996281,0.0613235533237,-0.757810592651,-0.408336907625,-0.0855749472976,1.14314126968,-0.28912088275,0.561300039291,0.572676718235,-0.4075999856,0.443099349737,-0.282182723284,0.114849999547,0.0320786088705,-1.82090401649,-0.372346162796,-0.521791219711,-0.690799951553,-0.757699966431
5710,-0.303599983454,0.0707217752934,-0.16610391438,0.482440441847,0.257548511028,-0.434026658535,0.0781603753567,-0.144800007343,-0.0371642895043,-0.270449995995,0.165900543332,-1.58842372894,0.3587000072,-0.645925164223,-3.13403058052,-0.56293284893,0.326452255249,1.64300000668,0.829499959946
2115,0.0218000002205,-1.20892310143,-0.464417725801,-0.637853503227,-0.321045935154,1.0010997057,0.3823107481,1.36500000954,-0.397466987371,-0.472050011158,-0.581153273582,-0.274868160486,-0.709550023079,-1.23949611187,-0.114157214761,-0.250517725945,-1.80937337875,-0.390249997377,0.737150013447
7015,0.795949995518,-0.932287573814,-0.735732197762,1.24087929726,-0.448181539774,0.640169620514,0.672111868858,0.342849969864,0.441312134266,-0.538999974728,0.243559673429,0.0626317709684,-1.05080008507,1.176633358,1.88813114166,0.0851219296455,1.31684803963,-1.46634995937,-1.14604997635
8726,-0.821200013161,0.716741740704,-0.258439749479,-0.388720273972,0.51183193922,-0.09363758564,-0.852568268776,-0.6521499753,0.459897041321,0.13465000689,0.935094058514,-0.672372341156,1.36629998684,0.116541698575,-2.24450588226,-0.207612544298,-0.969939351082,1.09804999828,0.142949998379
2185,0.759950041771,-0.149309262633,-0.905464351177,0.652930498123,-0.605064153671,1.21126794815,0.217896476388,0.912250041962,-0.842982769012,-0.307249993086,-0.671351492405,1.15826797485,-0.595700025558,0.586620748043,0.321261495352,-0.404037296772,1.92475152016,-0.57389998436,-0.588100016117
3315,0.979550004005,0.859976887703,-0.312789142132,-0.391209661961,1.62895464897,-0.589355647564,-0.528738677502,1.99050009251,1.77805948257,0.239800006151,0.73151576519,-0.399634420872,1.17340004444,0.412428796291,0.744815826416,0.41166895628,0.774484932423,1.13814997673,0.00130000000354
5289,0.0134499995038,0.770591855049,-0.815634667873,1.08939254284,-0.436793923378,-0.709142625332,0.0299252271652,0.106699988246,-0.231970563531,0.38844999671,-0.732413709164,-0.859058976173,0.277449995279,1.38766348362,0.78622841835,0.0679328143597,-0.0172198712826,0.31970000267,-0.13195002079
868,2.50425004959,0.648405134678,0.813277184963,0.684896826744,-0.322973877192,0.783097028732,0.3308814466,0.63094997406,-0.68257856369,-0.719399988651,0.463712930679,-0.648303210735,-1.21445000172,0.13417339325,-0.264104396105,-0.575878858566,0.784869611263,0.192300021648,0.828750014305
