rid,CPC001_HA1E_6H:BRD-A81177136-001-03-6:10,CPC001_HA1E_24H:BRD-A81177136-001-03-6:10,CPC001_HCC515_6H:BRD-A81177136-001-03-6:10,CPC001_HCC515_24H:BRD-A81177136-001-03-6:10,CPC001_PC3_6H:BRD-A81177136-001-03-6:10,CPC001_PC3_24H:BRD-A81177136-001-03-6:10,CPC001_VCAP_6H:BRD-A81177136-001-03-6:10,CPC001_VCAP_24H:BRD-A81177136-001-03-6:10,CPC017_A375_6H:BRD-A81177136-001-03-6:10,CPC017_A549_6H:BRD-A81177136-001-03-6:10,CPC017_A549_24H:BRD-A81177136-001-03-6:10,CPC017_ASC_24H:BRD-A81177136-001-03-6:10,CPC017_HEPG2_6H:BRD-A81177136-001-03-6:10,CPC017_HT29_6H:BRD-A81177136-001-03-6:10,CPC017_MCF7_6H:BRD-A81177136-001-03-6:10,CPC017_MCF7_24H:BRD-A81177136-001-03-6:10,CPC017_NPC_24H:BRD-A81177136-001-03-6:10,CPC017_PHH_24H:BRD-A81177136-001-03-6:10,CPC017_SKB_24H:BRD-A81177136-001-03-6:10
5720,-0.19663888216,-0.0886131376028,0.1331499964,-1.81960010529,1.04400169849,0.635708034039,-0.466396808624,0.792891144753,0.379548102617,0.511734783649,-0.425125926733,-0.377323806286,0.32217258215,-1.29706692696,0.353683203459,-0.590026676655,0.631921768188,-0.661849975586,-1.1875
466,0.247701749206,-0.645809173584,-0.738799989223,-2.45753145218,-0.777908027172,-0.253862559795,-0.294214010239,0.113007828593,0.117108084261,1.13488554955,1.37797880173,-0.414777249098,-0.356740117073,-0.74821460247,0.109847530723,0.289835900068,0.277003794909,0.716700017452,-0.499499976635
6009,1.62154197693,-0.511117994785,0.635649979115,-0.80897796154,-0.414275765419,0.263589084148,0.169482946396,0.398719847202,-0.660786926746,-1.04849171638,0.756531953812,0.493352323771,-0.627624392509,-1.87203359604,0.053388569504,-0.636830091476,-0.238847061992,-0.0437000021338,-1.19745004177
2309,0.366621375084,1.83761811256,0.349199980497,0.7565741539,0.8150588274,0.321347057819,0.312362104654,1.3132584095,0.239819556475,-0.031104080379,-0.760059595108,0.504335641861,-0.601924002171,0.286758959293,0.255804598331,0.792940795422,-0.833257198334,-0.0666999816895,1.72364997864
387,-0.19853746891,-0.743638396263,-1.02425003052,-1.78579461575,-0.676729440689,-1.50627231598,-0.672093629837,1.12666535378,-0.939583778381,-1.10724377632,0.290214031935,-0.0248145051301,-1.89947497845,0.325252175331,0.0896953046322,-1.40961611271,0.0119948275387,-0.279750019312,0.782799959183
3553,0.648768723011,0.0786584690213,-0.108250007033,0.797608375549,-0.057405218482,1.63645505905,0.310228735209,-0.48847079277,0.00529550015926,0.325378656387,0.523237287998,-0.0515398681164,1.26471734047,0.355696350336,0.347680926323,1.812718153,1.6093467474,1.21659994125,1.27130007744
427,-0.402205646038,-0.209352090955,-0.816649973392,0.0548719577491,-0.387751758099,0.846272230148,0.00522098690271,0.357514739037,-0.87742972374,-0.423710525036,0.265635251999,-0.17716036737,-0.0200605988503,1.09711003304,-0.306057393551,0.764148235321,-1.32388162613,-0.833549976349,0.235299989581
5898,0.922563910484,0.499182611704,0.461149990559,-0.693465232849,0.463338315487,0.783863425255,0.496045351028,-0.660348117352,0.319759011269,1.33951997757,-1.04959511757,-0.0782602205873,0.116832718253,0.498749196529,0.0510800331831,-0.465357661247,0.335260182619,-0.402249991894,-1.01674997807
23365,-1.58817017078,-1.08069109917,-0.048049993813,-0.827312588692,0.237813919783,-0.628710508347,-0.744678735733,-0.294636964798,-0.583534479141,1.14680504799,-0.282619535923,0.436548769474,0.761177241802,0.118859112263,-0.0140932202339,-1.05378699303,0.75693821907,-0.531349956989,-0.716250002384
6657,0.953730344772,-0.726050853729,-0.144999995828,-0.728760480881,-0.454417794943,2.0933573246,0.390498310328,-0.852443695068,-0.281366288662,-0.128351971507,-1.31519031525,0.0931688398123,0.511510848999,1.22822856903,-0.730532765388,1.43016588688,-1.26706969738,1.21370005608,1.34224998951
5054,1.43076550961,-1.33746480942,-0.217200011015,-1.0874196291,2.14728498459,0.563481330872,-0.267519444227,-0.437988758087,-0.146668583155,-1.02857124805,-1.35775530338,0.293873786926,1.18543899059,0.000254021026194,0.19732016325,0.537345767021,1.18489074707,-0.0530000030994,-0.0950999855995
3108,-0.549217402935,0.397901713848,-0.527150034904,-1.49983286858,0.0584848225117,-0.259384214878,0.69977325201,-0.342952936888,0.758505582809,0.345308363438,-0.642961740494,0.745278477669,-0.519896745682,0.271287709475,1.11305952072,-0.344505608082,-0.686870992184,-1.10025000572,-1.22745001316
1950,-1.7535943985,-2.47227096558,-0.273249983788,1.95803284645,0.150803029537,1.13464486599,0.409668326378,-0.912558794022,0.209746360779,0.237556755543,-0.52287709713,0.0322171039879,0.890873670578,0.887214064598,-0.615577995777,2.09493017197,0.0296072438359,-0.508350014687,0.0194000005722
351,0.771553516388,0.768411636353,-0.664700031281,0.834764897823,0.087011449039,0.984482288361,-0.150241911411,0.000670455046929,0.0223484560847,0.0566334798932,2.23107933998,-0.102753505111,0.843867480755,0.601706206799,-0.0106289666146,0.705080270767,0.141865238547,0.0,-0.337599992752
4846,0.632489442825,-1.602678895,-0.10379999876,1.43997359276,-0.401475518942,0.182626157999,-0.271803468466,-0.485133558512,-0.845936775208,0.537976562977,-1.42483043671,0.251760542393,-1.80005288124,-0.010300129652,-0.269131153822,-0.0557503774762,0.176220744848,-0.578849971294,0.0485500097275
1452,1.81809222698,0.949283361435,0.0932500064373,-0.827594637871,0.597351670265,-0.518777966499,-0.21831086278,0.818441927433,-0.647894620895,-1.61254763603,-0.264268815517,-0.258286893368,-1.94668614864,-0.400467097759,-0.177642196417,-1.08403027058,-5.22742986679,-0.984099984169,0.172249987721
4776,-0.811885118484,1.06300401688,0.126200020313,1.66451716423,-0.1891451478,0.374598860741,0.14572891593,-0.4079246521,-0.338319242001,0.410778164864,0.25756713748,0.643377065659,1.30942344666,0.64660847187,0.489763855934,2.05129027367,0.939248502254,1.12989997864,2.80264997482
6908,0.204389333725,-0.298967808485,-2.95449995995,-1.81825637817,1.47834420204,-0.266627788544,0.153761357069,1.08832526207,-0.35022804141,0.733168542385,0.492819070816,0.0183466002345,-0.170785233378,-1.04116177559,0.208892256021,-0.843680143356,-0.358817189932,-1.02270007133,-0.118299990892
672,-0.236583858728,0.681488037109,-0.295199990273,-1.01799499989,-0.274595558643,-1.0537225008,0.0410214439034,-0.594162583351,1.93666994572,1.024725914,1.20149314404,-0.625987887383,0.117403656244,-0.4340967834,-0.451440274715,-1.0644800663,0.242680177093,1.33809995651,0.61779999733
5710,0.380979210138,0.196510761976,0.0151499956846,-1.99010944366,0.576274096966,-0.685805439949,-0.520926952362,0.400755882263,-0.622426271439,-3.58566141129,0.274998694658,0.233992531896,-0.797498583794,0.0851920843124,-0.43746176362,-1.03272163868,-0.598863601685,-1.68144989014,0.359599977732
