rid,NMH001_FIBRNPC_6H:BRD-A65771317-001-01-1:10,NMH001_FIBRNPC_24H:BRD-A65771317-001-01-1:10,NMH001_NEU_6H:BRD-A65771317-001-01-1:10,NMH001_NEU_24H:BRD-A65771317-001-01-1:10,NMH001_NPC_6H:BRD-A65771317-001-01-1:10,NMH001_NPC_24H:BRD-A65771317-001-01-1:10
5720,1.13619995117,0.280499994755,0.047127597034,0.960714221001,0.0302484482527,0.229953706264
466,0.697299957275,-1.91314995289,0.25211340189,-1.85581660271,0.585580229759,-0.635625362396
6009,0.55529999733,0.329550027847,-0.188958346844,-2.79952478409,0.175453662872,0.385180085897
2309,0.133899986744,-0.825450062752,-0.102194771171,-2.11635971069,-1.17603135109,-1.57201910019
387,0.773999989033,0.613499999046,0.0750702396035,-1.83739864826,-0.038506809622,0.0172265339643
3553,-1.45155000687,0.323049992323,0.0605364106596,-0.521028578281,0.547120153904,-0.678258955479
427,0.45609998703,0.641049981117,0.0412070676684,1.83694791794,-0.882414579391,-0.223378077149
5898,0.780149996281,-0.108249999583,0.210942268372,-2.82744717598,-0.954716563225,0.333962321281
23365,0.33314999938,-0.611400008202,-0.753810822964,-0.797130823135,0.174221500754,-0.350445836782
6657,-2.10844993591,0.350449979305,-0.606997609138,-3.12878155708,-0.709110796452,0.229751467705
5054,0.718649983406,-0.942499995232,0.115418113768,-0.290655612946,0.124807782471,-0.15467248857
3108,0.604349970818,-0.195149987936,0.321395248175,0.0832225680351,0.169633090496,-0.897047102451
1950,-0.310649991035,0.801999986172,1.29416644573,1.05294799805,-0.00994873791933,2.32495498657
351,-0.130350008607,-0.90055000782,-0.000228331919061,-0.00117367540952,0.0471973009408,-0.423685073853
4846,0.718450009823,-1.10224997997,-1.53258776665,-0.575794458389,-0.103073723614,0.541868805885
1452,0.704949975014,-0.897449970245,-0.547160804272,-2.72859025002,-0.931211054325,-0.149166375399
4776,-0.781200051308,0.221549987793,-1.32692146301,-1.77483296394,2.74353528023,-1.0510456562
6908,0.647850036621,0.364350020885,-0.201149240136,-1.85576868057,-0.632757604122,-0.0282729826868
672,-0.133000016212,-0.72570002079,0.651677370071,-1.49772655964,0.0738444402814,0.800473749638
5710,1.27690005302,-0.677749991417,-0.602037072182,-1.15630555153,-0.430813848972,-0.144667103887
2115,2.06325006485,-0.555099964142,0.383615791798,4.85582208633,-0.310152173042,0.106539145112
7015,-1.15285003185,0.385100007057,0.990380823612,-0.573846638203,-0.0323329903185,-0.944208204746
8726,1.01565003395,-1.11430001259,0.186102241278,-1.11431539059,1.11978161335,1.02369475365
2185,-1.43400001526,0.332050025463,0.316675454378,-1.1744530201,0.195790320635,-0.944656729698
3315,0.636999964714,0.776000022888,-0.0244508665055,-0.113623157144,-0.179547548294,-0.801872491837
5289,-0.190299987793,0.869249999523,0.324568867683,-2.62675952911,-0.523683130741,0.701303064823
868,0.894450008869,-0.442600011826,-0.106215707958,-2.47659993172,-0.154497295618,0.208304300904
1677,0.330449998379,-0.915499985218,0.688598155975,2.06526350975,1.93528795242,-0.659206271172
7043,-1.02805006504,0.116250008345,-0.303921073675,-1.75228369236,-0.0724206268787,-0.711810588837
5613,-1.69659996033,0.0249000005424,-0.307795554399,-2.73358869553,0.233174562454,-0.681135118008
595,0.849150002003,-0.972599983215,-0.157972797751,0.190548315644,-0.906329870224,0.0574131980538
4793,0.854700028896,-0.288900017738,-0.491763353348,4.20930624008,1.33359587193,0.230080828071
2736,-0.547399997711,0.243400007486,0.125270962715,-1.3900655508,0.886161923409,-0.8958132267
5290,-0.929650008678,0.297800004482,0.293812215328,0.601296961308,-0.88047939539,-0.749876201153
6194,0.173249989748,0.498699992895,0.00183655298315,-0.00401414977387,0.104396246374,0.17494571209
1676,-2.30760002136,0.0199999958277,0.20557948947,-0.0766318738461,0.0473570823669,-1.76361143589
23512,0.827100038528,-0.962499976158,-0.814470469952,-1.67613148689,-0.448626577854,0.883967339993
148022,0.819650053978,0.55814999342,-0.0945381820202,-2.60344028473,0.114314004779,-0.738577961922
