rid,CPC005_A375_6H:BRD-K89152108-236-04-3:10,CPC005_A375_24H:BRD-K89152108-236-04-3:10,CPC005_A549_6H:BRD-K89152108-236-04-3:10,CPC005_A549_24H:BRD-K89152108-236-04-3:10,CPC005_HA1E_6H:BRD-K89152108-236-04-3:10,CPC005_HA1E_24H:BRD-K89152108-236-04-3:10,CPC005_HCC515_6H:BRD-K89152108-236-04-3:10,CPC005_HT29_6H:BRD-K89152108-236-04-3:10,CPC005_HT29_24H:BRD-K89152108-236-04-3:10,CPC005_MCF7_24H:BRD-K89152108-236-04-3:10,CPC005_MCF7_6H:BRD-K89152108-236-04-3:10,CPC005_PC3_6H:BRD-K89152108-236-04-3:10,CPC005_PC3_24H:BRD-K89152108-236-04-3:10,CPC005_VCAP_6H:BRD-K89152108-236-04-3:10,CPC005_VCAP_24H:BRD-K89152108-236-04-3:10,CPD003_MCF7_6H:BRD-K89152108-001-09-0:10,CPD003_MCF7_24H:BRD-K89152108-001-09-0:10,CPD003_PC3_6H:BRD-K89152108-001-09-0:10,CPD003_PC3_24H:BRD-K89152108-001-09-0:10
5720,0.650462269783,1.71630811691,-0.321666896343,0.914479374886,0.711749970913,0.4797924757,-0.249649986625,1.00144410133,2.82946538925,0.301831543446,0.82161962986,0.928757488728,2.81432175636,-0.678899526596,0.707381904125,-0.339049994946,-0.358520269394,0.205436393619,0.9333999753
466,-0.945716321468,0.111737534404,-0.694948852062,-0.414443671703,-0.0476500093937,-0.699905991554,0.844300031662,0.177233949304,0.60714584589,0.428588449955,0.776844799519,0.305618673563,-0.194408670068,1.03382325172,0.441927880049,-0.038949996233,0.664356946945,-0.360779047012,0.933099985123
6009,0.00700722634792,-0.0179611891508,-0.921212434769,-0.688314199448,-1.34360003471,-0.669768989086,-0.105750009418,0.446033120155,0.694645404816,-0.194292068481,1.73772108555,-0.350516676903,-0.0479501485825,0.181062340736,0.559567809105,0.0629000067711,-1.05056524277,0.175064519048,0.162799999118
2309,-0.147229373455,-0.567907333374,-0.489846080542,0.121824786067,0.650200009346,0.372903048992,-1.3546500206,-0.10358030349,-0.680952787399,0.0468553565443,-0.229744464159,0.995770514011,2.13695812225,-0.760077416897,-0.0574377030134,-0.44730001688,0.552834749222,-0.422291338444,-0.444149971008
387,0.561924576759,0.324554353952,0.545443177223,0.249868288636,0.472350001335,-0.109250672162,0.523350000381,0.0754534453154,0.130781039596,-0.44078540802,-0.22966247797,0.247569039464,0.0907427892089,0.141535058618,0.729755520821,-0.45735001564,0.479675352573,0.0743216499686,-0.532199978828
3553,0.724131703377,4.16369438171,-0.961443722248,-0.0079193059355,-0.305649995804,1.30733919144,-0.0843000113964,0.0821243822575,-0.197320580482,-0.372371286154,0.238776519895,2.78391742706,4.4741859436,0.698490202427,0.174787804484,0.899150013924,-1.07299363613,0.914523243904,-0.0597999915481
427,-0.205465659499,-0.514864444733,-0.343777954578,0.15733101964,-0.150049999356,-0.293623387814,0.0988499969244,-0.0583053827286,0.939708411694,0.553647756577,-0.191343605518,-0.141225427389,0.0661119669676,0.623688936234,1.56960713863,0.0683000087738,0.13619068265,-0.436084926128,-0.13259999454
5898,-0.0251345336437,0.597910344601,-0.29727563262,0.16996306181,-0.281500011683,-1.00514125824,0.58370000124,0.665021657944,0.308845609426,1.10173141956,0.660919010639,-0.996091961861,-0.343065559864,1.1767526865,-0.304125726223,0.457800000906,0.944831609726,-3.71417236328,0.231450006366
23365,-0.328369408846,0.483659565449,0.0648050606251,-0.0624747276306,-0.682950019836,-0.532053768635,0.561299979687,-0.382485806942,-0.540063977242,-0.0985400006175,-0.208598300815,0.198470577598,0.236847177148,1.31742942333,-0.106788173318,-0.3179500103,0.409607023001,0.514535546303,-0.920049965382
6657,-0.00820955634117,-0.759715259075,-0.0908222794533,-1.10356891155,0.0717499926686,0.798056483269,-1.47920000553,0.410407453775,-0.462489426136,-0.295484751463,1.21468448639,0.00675575155765,-0.298176944256,0.0650648772717,-0.645434260368,1.3995000124,-1.20937120914,0.866804301739,-0.0917500033975
5054,-0.575070500374,0.0226476192474,0.249252051115,0.332188010216,-0.928849995136,-1.01346182823,-0.215599983931,-0.0436783283949,-0.43411052227,3.47788524628,0.551070272923,-0.380111783743,-2.42255187035,0.593109667301,0.131086811423,1.76464998722,-0.0232585798949,-0.09360422194,0.11249999702
3108,0.500110328197,1.97039270401,0.358287930489,-0.669664859772,-0.385549992323,-0.645663917065,0.189100012183,-0.0594025552273,-0.302250742912,-0.168363571167,-0.192790970206,0.970210492611,-0.0658985674381,0.842531263828,0.00836260989308,-0.710600018501,0.522162497044,-1.35452497005,0.303499996662
1950,-0.277851223946,-0.0852712765336,0.238746762276,0.453640878201,-0.177949994802,-1.8222990036,-0.297749996185,0.326318770647,-0.135217711329,-0.183929681778,0.812671244144,-0.3101387918,0.219165563583,0.213834792376,-1.08613753319,0.978049993515,0.0654800757766,1.11733078957,0.0544500052929
