rid,CRCGN001_HA1E_6H:BRD-K24610782-001-05-6:20.1,CRCGN001_HA1E_24H:BRD-K24610782-001-05-6:20.1,CRCGN004_HA1E_24H:BRD-K24610782-001-05-6:20.1UM
5720,0.423734992743,0.589152812958,0.0485819205642
466,0.51142179966,0.1097894907,0.0541630089283
6009,0.521372437477,1.18779671192,-0.0184174515307
2309,0.713106036186,0.619121849537,0.380261540413
387,0.299705564976,0.973853290081,0.702172338963
3553,-0.352649480104,-0.812883615494,-0.867915213108
427,-1.07147705555,-0.693084180355,-0.464074611664
5898,-0.813359677792,-0.941506147385,0.188835382462
23365,-0.189241379499,-0.518324971199,-0.402664095163
6657,-0.65263903141,-0.780454516411,-0.517778158188
5054,-0.201098039746,-0.367195159197,0.533713817596
3108,0.468755096197,0.311191558838,0.348998397589
1950,-0.677586913109,0.819669961929,0.144825816154
351,-0.395957440138,-0.322487533092,-0.446947783232
4846,-0.481088012457,-0.177278518677,-0.168429002166
1452,-0.424278885126,-0.265431880951,0.408914417028
4776,-0.723040103912,-1.24081039429,0.0460736565292
6908,-0.0193126108497,0.916816353798,-0.11757273972
672,-0.613446056843,-0.186409443617,-0.299474000931
5710,0.107457369566,-0.628247499466,0.171795278788
2115,-0.0446628779173,-1.14706361294,0.113375097513
7015,-0.163462534547,-1.20710039139,-0.55787807703
8726,-0.0121394097805,-0.126542940736,0.378491282463
2185,-0.383486777544,-0.929874479771,-0.739298641682
3315,0.529888093472,0.80226880312,0.647497117519
5289,-0.490916788578,-1.12209105492,-0.251009345055
868,0.159066095948,-0.823416888714,-0.616648197174
1677,-0.796419322491,0.936429738998,-0.461996108294
7043,0.0273977983743,-0.767494857311,-0.563648760319
5613,-0.051367662847,-0.434569627047,-0.197694480419
595,0.00106553640217,-0.34602200985,0.642728447914
4793,0.194677889347,0.237290650606,0.00541243329644
2736,-0.468000113964,-0.628228187561,0.263812839985
5290,-0.633594453335,-0.20233514905,-0.430526435375
6194,6.2399674789e-05,-0.000282735767541,-0.214055925608
1676,-0.819880545139,-0.803485274315,-0.135170251131
23512,-0.396702677011,-0.494747102261,-0.71472543478
148022,-0.359126448631,-1.05393505096,0.585942924023
1906,-0.876852273941,-1.1779307127,0.432801187038
8878,0.0494033247232,0.240716516972,0.220504924655
3091,-0.561825275421,-0.454988211393,-0.311458468437
5743,-0.968553602695,-0.942989945412,0.607793390751
5321,0.220185667276,-0.627014100552,-0.194931700826
4144,-0.360147446394,0.0119506940246,0.592962682247
1981,0.344050854445,1.28557288647,0.827014505863
695,-1.05399167538,-0.635650873184,-0.018984682858
10398,-1.07057738304,-1.1142077446,0.391645073891
5708,-1.75049746037,-0.470796406269,-0.108412533998
1213,-1.59943342209,0.43757262826,0.253049522638
226,-0.347936034203,0.0341903790832,0.395096331835
6777,0.245797783136,0.347463339567,0.783497035503
2113,-0.379119634628,-1.21801567078,1.04263544083
3329,0.341063022614,0.916245222092,0.296491771936
1050,0.118952006102,0.506724655628,0.566568791866
9491,-1.08572804928,-1.57694375515,0.275343686342
22926,0.357147455215,-0.473539352417,-0.405632823706
5899,-1.03491294384,-0.484262168407,0.454574376345
5467,-0.444498866796,-0.967396199703,0.000158131122589
6774,-0.0714113861322,-0.368943333626,0.290564596653
1788,-0.061974324286,-1.74730873108,-0.363938689232
5921,0.0473074838519,-0.0427478402853,0.0792988538742
5721,-0.0723761245608,0.046289101243,0.137055397034
2263,-0.73491704464,0.417875826359,0.0174450874329
808,-0.417830079794,-0.680316865444,0.339323908091
30001,0.19331599772,0.645716667175,0.429811626673
348,-0.941600263119,-1.08683681488,-0.929155290127
30849,0.0810114443302,1.07845592499,-0.517133057117
1454,0.760803699493,0.824397683144,0.636750400066
6500,-0.545595645905,0.402731209993,0.12561622262
5627,-0.0612504705787,0.232497081161,-0.0195609759539
5715,0.562018692493,0.557201623917,0.771867334843
4791,-0.396527707577,-1.03247761726,1.12329864502
56924,-0.873433053493,-0.833963692188,-0.231052950025
2690,-0.0648906826973,0.312503218651,-0.483208984137
1019,0.281399905682,1.13554656506,0.373723447323
51422,-0.413708418608,-0.737252473831,0.318383693695
5788,-0.282935261726,-1.10983741283,-0.72151517868
6709,0.233534932137,0.936853170395,0.855374872684
1277,0.83052611351,0.289869517088,0.287700027227
993,0.406467169523,0.974144399166,0.423489242792
7157,-0.162580266595,0.662147939205,0.242428287864
1958,-0.398910462856,-0.571291744709,0.939268350601
4582,-0.422930806875,-0.481587439775,0.400642216206
9212,-0.284865707159,-1.46492171288,-0.132545053959
8440,-0.440157681704,0.0413517467678,0.600326538086
6790,-0.285141915083,-0.372384250164,-0.135613948107
8851,-0.545562624931,-0.131301477551,-0.139841288328
2534,-0.115633100271,0.170786976814,-0.226355090737
4893,0.0738333463669,-0.360034257174,0.105490081012
665,0.212603881955,-0.474508911371,0.606438696384
4313,-1.14957845211,-0.934005320072,-0.191490918398
1022,0.167065262794,-0.560675024986,-0.118149444461
5880,-1.22985005379,-0.26114577055,1.05974328518
3162,0.568870484829,0.518963396549,0.134761497378
1282,-0.270187586546,-1.07017695904,0.0217221751809
3383,-0.611468911171,-1.22431957722,3.15128064156
727,-0.605161845684,-0.875551819801,-0.519370734692
4792,-0.240802511573,0.595623314381,0.98437076807
4794,-0.453693091869,-1.39836204052,-0.193356961012
902,-0.237754493952,-1.33896410465,-0.338417977095
8091,-0.435716658831,0.902373790741,0.00841295719147
3486,-0.688261151314,-1.6244122982,0.562669634819
10818,-0.0488634556532,-0.754063844681,-0.195461720228
3454,-0.537430822849,-1.88041770458,-0.383022129536
4282,-0.0067631858401,0.000118230746011,0.0964829400182
1605,0.380843251944,0.983014941216,-0.0620528161526
10644,0.386780530214,-0.409367263317,0.327303528786
2065,-0.351162403822,-1.15096461773,-0.537410080433
8321,-0.737787842751,-1.17910289764,-0.567686140537
8503,-0.398305654526,-0.671237885952,-0.268693834543
7027,-0.129751473665,1.13794851303,0.0693287104368
6850,-0.388928860426,-1.24015569687,-0.610333561897
1978,0.909747123718,0.860617220402,0.650125980377
896,0.413926035166,-0.934548258781,-0.0645771473646
5777,-0.654621124268,-1.08311665058,-0.321892261505
1846,-0.808918952942,0.00450730323792,0.0559959635139
5925,-0.470831334591,-0.932163834572,0.221696361899
142,0.630708575249,1.05186593533,-0.126975640655
1021,0.226028263569,0.279883831739,1.04535233974
5699,-0.302708894014,-0.270671635866,-0.762344956398
8061,-0.0828796103597,-0.0175312906504,0.983085930347
1870,-0.340422362089,0.435118317604,-0.37379771471
1398,0.887166798115,0.612625777721,0.618771612644
3312,0.112687319517,0.728400945663,-0.0794612541795
891,-0.83848720789,-0.324952125549,-0.71021926403
4775,0.679464519024,0.916810452938,-0.320538759232
5111,0.598918557167,-1.09451365471,-0.151641711593
5696,0.0559127889574,-0.462627828121,-0.230029270053
5588,0.447056382895,-0.741418421268,-0.646146595478
6839,1.00612509251,2.22299003601,0.452926933765
329,0.34259685874,0.647125840187,-0.13827444613
5058,-0.353665590286,-0.0212165862322,-0.366569906473
998,-0.0133301988244,0.758321464062,-2.34975647926
9134,-0.674277603626,-0.82021343708,-0.0772585868835
6616,-0.298027187586,-0.890556931496,1.37855315208
5223,-0.180004432797,1.03823363781,-1.58894896507
4690,0.29875266552,-0.473251998425,-0.400588750839
958,-1.50450599194,-0.521985352039,-0.0434760227799
1616,-0.621813118458,-0.17533223331,0.165943562984
991,0.751221656799,0.931140482426,-1.11378192902
6347,-0.637678265572,-1.13111627102,0.383964985609
6714,1.37469911575,0.0745369270444,2.1695086956
652,-0.820327162743,-0.188934922218,-0.444047868252
4331,-0.330427736044,-0.268400132656,-0.000771149992943
7099,-1.23082637787,2.03799819946,-0.650242447853
10320,0.630433261395,-0.241592243314,-0.766143083572
2042,0.0621276237071,0.343692541122,0.598098278046
843,0.897464513779,-1.13488483429,-0.505138933659
840,0.076930180192,0.44783526659,-0.0532115250826
7048,-0.474626779556,-0.393471181393,0.389786273241
4851,-0.510261833668,-0.931702435017,-0.505773663521
6464,-0.847734093666,-0.29725331068,0.596559762955
23410,0.0271865967661,-1.05208683014,-0.607609450817
54205,-0.252013623714,0.406358957291,0.23685964942
2770,-0.320354998112,-0.477875113487,-0.734697461128
80204,0.578332364559,0.813738286495,-0.373909384012
4208,-0.190401896834,0.934444129467,-0.973234772682
1845,-0.118108898401,0.705086112022,-0.0760271400213
23368,-0.899527847767,-0.292711734772,-0.322214215994
5583,-0.709068894386,0.46298789978,-0.717157244682
8900,-0.229907289147,-1.40053462982,-0.0413763746619
581,0.214757829905,-0.254350662231,0.0395873039961
6193,-0.383446484804,2.01144576073,0.0965874642134
6622,0.0659362226725,-0.0738020390272,-0.629005253315
11261,0.182739257812,2.93738865852,-0.42943957448
6696,1.5874131918,-0.822548508644,1.63391971588
8312,0.82852268219,-0.347934693098,0.414937019348
835,0.954274833202,1.19951045513,0.770213961601
8324,2.08573007584,0.395279854536,0.209300816059
1848,-0.58456236124,-0.929827749729,-0.555219650269
154,0.763268589973,0.515174686909,-0.232548058033
4312,-0.458855301142,-1.34968924522,-0.509108304977
994,0.591833889484,0.896396815777,-1.80973112583
2048,-0.104217678308,-0.517702162266,0.114789448678
1111,-0.917087078094,-0.65976446867,-0.122047565877
5154,0.823365867138,-0.425917625427,-0.262605935335
2920,-0.0931927263737,-0.262345552444,0.212788552046
3122,0.10348765552,-0.668119430542,-0.374229520559
2769,-0.600229859352,-0.525386273861,-0.634829938412
5900,0.0985325872898,1.06526064873,0.268970727921
6304,0.945295155048,-0.0243315026164,-0.96742016077
5211,0.320894598961,0.336120635271,0.693735063076
2886,-1.43408119678,-0.581252396107,-0.294913858175
9261,1.0822006464,1.14656102657,1.00396978855
8569,-2.47478270531,-1.30987453461,0.0289351865649
3303,1.09246301651,-0.923446655273,0.156992867589
5331,0.00702103506774,0.367365717888,0.234064400196
5347,0.615831136703,0.936846017838,0.518661856651
4638,-0.281440526247,-0.282404005527,0.39742732048
2264,-0.0878162235022,0.568190693855,0.0595594421029
1029,0.977152049541,-1.10952663422,0.688194811344
1027,-0.0941964909434,-0.120038181543,0.193813577294
2597,0.000561787746847,0.000343202264048,0.707272648811
55847,-0.243574544787,-0.038777500391,0.348682761192
25803,-0.585348844528,-1.12762546539,0.0177627466619
3480,-0.692035079002,-0.469602108002,0.280141443014
2946,-1.16508936882,-1.0654348135,-0.231019154191
9517,-0.142462417483,1.10125279427,0.768280208111
25987,0.700656175613,0.16425088048,0.401657730341
23670,-0.0736327767372,-0.484560370445,0.41240555048
11182,-0.196744650602,-1.85960435867,0.733009934425
2146,0.147594839334,0.811652183533,-0.71410036087
3385,0.0371879823506,1.17985010147,0.572631716728
5261,-0.270597219467,-0.407356292009,0.180906698108
10765,-0.59945577383,-0.753288030624,0.109258309007
25839,0.512141883373,0.723460435867,0.230235949159
4172,0.317850410938,-0.593538880348,0.364466845989
23161,-0.832387626171,-0.503561913967,-0.0293875914067
10298,0.197002574801,0.474696278572,0.788217425346
1802,0.263375341892,-0.278918355703,-0.352551966906
58533,-0.183848455548,0.661903977394,0.070464476943
147179,0.769387602806,0.610801875591,0.272773355246
29937,0.991430282593,0.155302524567,0.208272114396
6184,0.288073718548,0.965734362602,0.327139556408
9854,-0.051391672343,0.0847497731447,-0.393324196339
2553,-0.190178275108,0.15489089489,0.102989003062
5440,-0.00573631748557,-0.363506138325,0.287750005722
54623,-0.29808139801,-1.00226688385,-0.301087290049
9533,-0.255302667618,-0.255769789219,-0.346421062946
8607,0.348804831505,0.770590603352,0.555137634277
207,1.37913036346,0.548405706882,1.48630905151
26054,-1.27124035358,-0.419223666191,-0.382584065199
10682,0.086419403553,1.29311680794,0.410056233406
8573,0.456682413816,2.19610691071,0.733957886696
23378,-0.0983493328094,-0.375649958849,0.599020957947
8553,-0.542277574539,-0.827118813992,0.482826888561
622,0.0902784019709,0.44666659832,-0.275272518396
9467,0.422109037638,-0.553733229637,0.184441253543
5525,0.244079977274,0.697561860085,-0.229416966438
256364,0.106320679188,0.213680043817,0.126691401005
332,0.59266346693,0.778134763241,0.60964423418
2058,0.198178306222,1.24009740353,0.378793716431
7849,-0.539358854294,-0.201446399093,0.246980428696
23244,-0.92178273201,-0.329442083836,-0.183791920543
7494,0.49475428462,-0.207335710526,0.0329324826598
4836,0.00960178673267,-0.523716032505,0.00106403790414
23647,0.548965632915,0.905672609806,0.518999457359
10617,0.628552675247,0.0889613255858,0.101781114936
2184,-0.771006464958,-0.138422489166,-0.0137680070475
5355,-1.1090375185,-0.447173893452,-0.120114311576
6659,0.617413640022,0.738909602165,0.753769397736
7016,-1.02131962776,-0.978290438652,-0.661121487617
90861,0.467994719744,1.45237898827,0.702017128468
10670,0.73217189312,0.36889103055,0.538089931011
79071,-0.55342823267,-1.07396352291,-0.514938175678
64746,0.759226560593,0.986372232437,-0.0548238269985
5366,-0.623444259167,-0.357434988022,-0.464608937502
11344,0.502795279026,0.683263719082,0.271771430969
10013,0.717273414135,0.791013121605,0.599558234215
5829,0.154067873955,-0.25409579277,-0.418019771576
5257,-0.0408746674657,0.858029663563,-0.0993241816759
22794,0.516812682152,0.815714001656,0.850755512714
9761,0.779856920242,1.27922558784,0.528843402863
23326,0.484847605228,0.817548811436,0.485386162996
10972,0.0798379033804,0.64339107275,0.129629597068
10523,0.61251115799,0.910378217697,-0.186162814498
79090,-0.0035669375211,-1.19185423851,-0.704949676991
27032,-0.0513476133347,-0.862164974213,-0.448845922947
9097,0.12143611908,-1.35177743435,-0.341340839863
10513,-0.47295409441,-0.607211112976,-0.622280061245
1891,-0.800328314304,-0.846484303474,-0.606938719749
3066,-0.109522253275,0.814556956291,0.394947707653
9801,1.34774792194,0.195820018649,0.00219531636685
1459,0.437493175268,-0.818816900253,-0.769481360912
9703,0.323099851608,1.49068629742,0.6812286973
10606,0.125418201089,0.889270186424,0.747071802616
1017,0.325203627348,-0.261190474033,-0.118579372764
9813,-0.765975594521,-0.561120212078,-0.337017327547
7485,0.21355420351,0.536769330502,-0.319456011057
2109,0.741709291935,1.174731493,0.493367373943
23271,-0.364861041307,-0.82763761282,-0.479026377201
9915,-0.892990231514,-0.592491447926,-0.168865382671
9552,0.196285560727,-0.837693214417,0.758997857571
93487,0.544229865074,0.383690297604,-0.028913712129
2956,0.471480280161,0.127550542355,0.744589447975
11065,0.83417069912,0.942266345024,0.625486433506
9653,-0.71300560236,-0.672948300838,-0.566464722157
200081,0.803428053856,0.99091398716,0.567732870579
3337,0.0817610248923,0.449547797441,0.150522351265
11073,-0.17153199017,-0.690429031849,-0.0847200974822
23,0.113735511899,-0.265048503876,-0.901126682758
5641,0.839687287807,0.39855748415,0.109850078821
8720,-0.38240891695,-1.01794195175,-0.402357816696
10782,0.141274690628,-0.115438975394,-0.411332547665
25932,-1.2063280344,-0.229291647673,-0.100906804204
3028,0.706572890282,0.20855243504,0.604862570763
6804,-0.00194205902517,0.885135829449,-0.325609028339
890,0.420815110207,1.02688193321,0.178575783968
6390,0.206180900335,1.12128615379,-0.324180275202
4303,0.414622724056,-0.0340114980936,0.0457132160664
10953,0.101362608373,0.866883158684,0.220987990499
22889,-0.180012539029,0.368120968342,-0.715803682804
3098,-0.108877003193,0.507600784302,0.369869142771
11044,-0.481794178486,-0.586717545986,-0.723561286926
8985,0.312283962965,-0.776406526566,0.943411052227
66008,-0.426789909601,-0.78675699234,-0.426735341549
9217,-0.0356756001711,0.735028326511,0.633139908314
701,-0.733246028423,-1.23093867302,-0.315406173468
6182,0.865522682667,0.851404190063,0.816798746586
4860,0.397316485643,0.369848489761,-0.165049612522
7398,0.162089392543,0.882604837418,-0.0349980592728
6117,0.838812053204,1.01782429218,0.412754267454
23588,0.0984345078468,-0.226136893034,-0.370828419924
949,1.03921282291,0.227200627327,0.396847337484
7168,-0.483540564775,-0.147610843182,0.425593107939
9375,0.0936906263232,1.39841878414,-0.747612118721
4927,0.985392451286,0.754143893719,0.233966171741
2523,-0.401382744312,-1.47492814064,-0.552906215191
58497,0.38914218545,0.524282693863,-0.0444934815168
6856,0.388964354992,0.67362844944,-0.670632362366
26036,-0.13166975975,0.343138247728,-0.047123465687
10206,-0.729887187481,-1.81013381481,-0.463821142912
25793,0.775932729244,-0.289375841618,0.370392620564
55556,-0.0658697783947,0.0980835705996,0.504456877708
3978,0.575049221516,1.04237258434,0.536457717419
10681,-0.0592880621552,-0.924165785313,0.0203755833209
3638,-0.296057671309,0.196920692921,0.0906715989113
8349,-0.887793838978,-1.48660314083,-0.593405127525
6275,-0.760154783726,-1.05680799484,-0.0554223917425
3895,-0.132333964109,-0.406027376652,1.17072951794
392,-0.279518514872,-0.692400336266,-0.181056529284
9170,-0.785542368889,-1.09889483452,-0.854839801788
80347,-0.430728048086,0.397192060947,-0.114182524383
23300,0.216991633177,0.912045001984,0.151378124952
836,-0.678145766258,-0.552136301994,-0.0994863510132
11188,0.640465140343,1.10934817791,0.052160795778
10898,0.429486840963,0.279343128204,-0.278876125813
9276,0.681917369366,0.054435133934,0.536619901657
1647,-0.21545124054,-0.302283644676,0.203057050705
10285,-0.283293962479,0.37545055151,-0.222884848714
23386,0.759537220001,0.728282570839,0.440230727196
3156,-0.918115496635,-0.97918343544,-0.956813514233
10237,0.533872485161,0.745432794094,0.132491886616
7077,-0.874261438847,-0.499524176121,0.0248868837953
11157,0.244479849935,-0.376327246428,0.27924528718
22908,0.513144075871,0.621668696404,-0.162146344781
10915,0.28792822361,0.911148667336,0.655301213264
9897,-0.639461874962,-1.70549786091,-0.520316958427
1759,0.0905021503568,0.353496015072,0.46002086997
54541,-0.3247859478,0.356977850199,-0.34263843298
211,-0.0854795724154,-0.762689352036,-0.597465097904
5048,-0.0291310437024,-0.69491571188,-0.522205710411
84722,0.159728720784,-1.04546046257,-0.171530038118
29890,-0.469961106777,-0.206324473023,-0.156507223845
9868,0.219206959009,-0.508991777897,-0.600151360035
873,0.200975164771,0.0831132084131,0.622689306736
5580,0.293407469988,1.86800599098,0.0559777840972
3725,0.0988714396954,-0.584674954414,-0.0660713091493
23585,0.827496826649,0.87182945013,0.29363283515
51097,0.350307285786,0.708594083786,-0.0732873380184
1831,0.262093365192,0.798981368542,-0.261488050222
7020,-0.0755430907011,-1.15606498718,-0.295854687691
55893,-0.194073215127,-1.73187279701,-0.474431008101
6944,-0.369852930307,-1.51872801781,-0.140639081597
22883,0.307637155056,0.147044107318,-0.0184821970761
5601,-0.874041259289,-0.237054824829,-0.948143780231
10775,-0.578193962574,-0.590204000473,-0.189324826002
4780,-0.97301030159,-0.336743503809,-0.593566060066
10904,0.589757859707,0.495856642723,-0.173474758863
9917,-0.452190458775,-0.474604547024,-0.538802087307
1399,-0.381863415241,0.164770558476,-0.332460641861
24149,-0.0396160110831,-1.15653955936,-0.213715851307
2222,0.0186202228069,0.00523048639297,-0.101018898189
