rid,DOS011_VCAP_6H:BRD-K60841303-001-01-1:5,DOS011_VCAP_24H:BRD-K60841303-001-01-1:5,DOS039_A375_24H:BRD-K60841303-001-01-1:5,DOS039_A549_24H:BRD-K60841303-001-01-1:5
5720,-0.325599998236,-1.44787526131,0.764550030231,-0.670349955559
466,-0.120499998331,-1.27692592144,0.527450025082,-0.983749985695
6009,1.58350002766,-0.172325477004,-1.2949000597,-0.259900003672
2309,0.749499976635,0.611508190632,-1.07305002213,0.0644500032067
387,-1.49829995632,1.33088374138,-0.638450026512,0.454450011253
3553,0.787899971008,-0.506813287735,0.0618499815464,-0.171149998903
427,0.0232999995351,-1.32367169857,-0.98299998045,-0.129549995065
5898,0.0741999968886,0.387390136719,-0.26320001483,-0.857600092888
23365,-2.34430003166,1.00214099884,-0.0534499958158,0.258949995041
6657,0.473399996758,-0.6858471632,0.780599951744,0.311199992895
5054,-0.101499997079,-0.680401921272,0.100199997425,0.296949982643
3108,0.752900004387,0.719711184502,-0.5542999506,0.716099977493
1950,0.331000000238,-0.740501999855,0.0638000071049,-0.976500034332
351,-1.73810005188,0.234386891127,0.266999989748,-0.433950006962
4846,0.228100001812,-0.545745670795,0.0327999889851,0.0274500027299
1452,-1.38199996948,0.324868887663,-0.623000025749,0.107850000262
4776,-0.319000005722,-3.4088768959,-0.318549990654,-0.198799997568
6908,-0.114900000393,-0.798525333405,0.214550003409,-0.149549990892
672,-3.992000103,-1.06089580059,-0.419099986553,-0.213200002909
5710,0.368099987507,-0.645681500435,0.0042000003159,-0.800750017166
2115,0.861800014973,0.264689326286,0.280799984932,-0.18774998188
7015,0.441799998283,-0.922803282738,-0.0614999979734,-1.05975008011
8726,-0.221499994397,-0.19119605422,-0.086850002408,0.0370000004768
2185,0.237700000405,0.120457604527,0.371450006962,-0.155499994755
3315,0.758499979973,-0.407969892025,-0.778699994087,-0.21684999764
5289,0.400900006294,-0.139495685697,0.691500008106,-1.38700008392
868,0.340999990702,0.885196745396,1.14199995995,0.166899979115
1677,-0.112300001085,-0.371712327003,0.598550021648,-0.169849991798
7043,1.26639997959,0.722403049469,-0.128900006413,0.331100016832
5613,1.13870000839,-0.336078584194,0.404449999332,0.456250011921
595,0.162000000477,-1.33142757416,-0.598500013351,0.0584999993443
4793,0.0702999979258,0.495684862137,-0.123449996114,0.499099999666
2736,0.737699985504,0.239285886288,0.462949991226,1.39379990101
5290,0.76029998064,-0.301351219416,0.718400001526,-0.91890001297
6194,1.86670005322,0.440713822842,0.00065000000177,-0.223299995065
1676,0.674899995327,-0.22898028791,0.286549985409,0.379649996758
23512,1.32410001755,-0.368598878384,1.19319999218,1.08115005493
148022,0.0732999965549,0.699261665344,0.288650035858,-0.00444999337196
1906,0.443899989128,-0.600974440575,-0.330949991941,0.429100006819
8878,-0.542999982834,-0.192533999681,-1.8302500248,-0.229949995875
3091,1.28349995613,-1.71667230129,0.393950015306,0.428350001574
5743,-0.0697999969125,-0.58933532238,-0.42484998703,-0.341000020504
5321,0.357800006866,-0.507609188557,-2.04254984856,-2.03014993668
4144,0.886699974537,-1.70218265057,-0.805600047112,-1.33170008659
1981,0.699999988079,0.0415609180927,1.31500005722,0.0256499946117
695,-0.273799985647,0.189830169082,0.873350024223,-0.228500008583
10398,0.520799994469,-1.44787478447,1.09244990349,-0.675750017166
5708,0.428700000048,-0.201935738325,-1.66795003414,-2.26075005531
1213,-0.563700020313,0.290618121624,-2.85284996033,-0.248000025749
226,-1.76750004292,-0.110480904579,0.263899981976,0.854399979115
6777,-0.0741999968886,0.165263950825,2.38994979858,1.62420010567
2113,0.837100028992,0.170471549034,1.19775009155,-0.444499999285
3329,0.187900006771,-0.820087432861,0.607050001621,0.57674998045
1050,-0.463400006294,0.783648490906,-0.447499990463,0.583199977875
9491,1.88709998131,-0.348486065865,-1.07449996471,-0.373600006104
22926,0.596899986267,0.152110695839,-1.02324998379,-0.387849986553
5899,-1.54110002518,-0.627788543701,1.82139992714,-0.556050002575
5467,0.379799991846,1.08880472183,0.0173500180244,0.0674999952316
6774,1.48950004578,-0.198956012726,0.975350022316,0.527050018311
1788,0.13560000062,-0.7601364851,0.329299986362,0.220200002193
5921,-0.445300012827,0.25701135397,-0.745750010014,-0.281549990177
5721,-0.900499999523,-0.370520621538,-1.40304994583,-0.533849954605
