rid,DOS002_VCAP_6H:BRD-K93971872-001-01-8:5,DOS002_VCAP_24H:BRD-K93971872-001-01-8:5,DOS032_A549_24H:BRD-K93971872-001-01-8:5,DOS032_HT29_24H:BRD-K93971872-001-01-8:5,DOS032_MCF7_24H:BRD-K93971872-001-01-8:5,DOS032_PC3_24H:BRD-K93971872-001-01-8:5,MUC.CP003_MCF7_6H:BRD-K93971872-001-01-8:10.0044,MUC.CP003_MCF7_6H:BRD-K93971872-001-01-8:3.3348,MUC.CP003_MCF7_6H:BRD-K93971872-001-01-8:1.1116,MUC.CP003_MCF7_6H:BRD-K93971872-001-01-8:0.3705,MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:10.0044,MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:3.3348,MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:1.1116,MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:0.3705,MUC.CP003_NKDBA_24H:BRD-K93971872-001-01-8:10.0044,MUC.CP003_NKDBA_24H:BRD-K93971872-001-01-8:3.3348,MUC.CP003_NKDBA_24H:BRD-K93971872-001-01-8:1.1116,MUC.CP003_NKDBA_24H:BRD-K93971872-001-01-8:0.3705,DOSBIO001_A375_24H:BRD-K93971872:10.0044,DOSBIO001_A549_24H:BRD-K93971872:10.0044,DOSBIO001_HT29_24H:BRD-K93971872:10.0044,DOSBIO001_MCF7_24H:BRD-K93971872:10.0044,DOSBIO001_PC3_24H:BRD-K93971872:10.0044,DOSBIO001_NEU_24H:BRD-K93971872:10.0044,DOSBIO001_NPC_24H:BRD-K93971872:10.0044
5720,-0.0661000013351,0.330003619194,-0.693499982357,-1.7151004076,0.680244028568,-0.102799996734,-0.988971531391,-0.777310013771,-1.34938406944,-0.948844075203,-0.640275716782,0.257657587528,-0.704678118229,-0.857093453407,-1.2716999054,0.83109998703,-0.603700041771,-0.740999996662,0.490064501762,-0.283033043146,-0.348814308643,0.0768942758441,-0.371208161116,-0.481350004673,1.83695721626
466,0.581300020218,-0.456745564938,0.0849500000477,-0.331098616123,0.780923068523,0.955399990082,0.660912275314,-1.280159235,-0.487325400114,0.594875574112,0.284813731909,-0.402254104614,0.872266829014,0.65908396244,-0.212350010872,-1.18784999847,0.253300011158,0.767449975014,0.279743909836,1.64475870132,0.406583398581,-0.226979345083,0.533562660217,-2.82065010071,-1.49942398071
6009,-1.24979996681,-0.906975984573,0.517949998379,-2.13113331795,0.569426596165,1.08640003204,-0.369460344315,-0.88901245594,0.275050580502,-0.115274310112,0.117537736893,-0.311848402023,0.0508364550769,-0.153504788876,-0.283399999142,0.922649979591,0.282849997282,0.109400004148,-0.472441673279,0.425507575274,-0.23807965219,-0.477599918842,-0.880217552185,0.336249947548,-0.889292359352
2309,0.425850003958,0.240007653832,-0.578949987888,3.45063090324,-0.455220878124,0.34065002203,0.205221474171,-0.280239403248,-0.374245464802,-0.505469799042,0.233985304832,-1.0073517561,-0.325063705444,-0.488232493401,0.164349988103,0.661499977112,0.584800004959,0.12064999342,0.843563914299,-0.766911685467,-0.342641234398,-0.0531125366688,0.360323369503,0.399450004101,1.79748857021
387,-0.358099997044,-0.44525924325,-0.459100008011,-1.87945723534,0.357449710369,-0.288549989462,0.23083615303,-0.311323672533,-0.467452704906,-0.715914845467,0.182124823332,0.215530127287,-0.524715662003,-0.649162173271,-0.0985499918461,0.863049983978,-0.0223499983549,-0.129850000143,-0.756189286709,-0.355441749096,-0.12162899971,-0.259662508965,-0.904443025589,-1.39499998093,-1.62131857872
3553,1.10625004768,0.515277922153,1.68464994431,2.13518309593,0.822522163391,0.744650006294,-0.70223814249,1.81569468975,1.00938296318,0.77605175972,-0.463795423508,0.942608892918,-0.254873842001,-0.653762042522,0.0846999883652,0.24635002017,-0.454349994659,-0.265300005674,0.695416271687,-0.727078199387,-0.290680587292,-0.327817738056,0.21993419528,-0.491649985313,0.744937181473
427,0.142599999905,0.00844570994377,0.160000011325,0.301328539848,-1.11645674706,0.923200011253,0.129017159343,-0.0194517374039,-0.517061829567,0.139080092311,-0.212384834886,-0.540346503258,-0.0522075816989,0.112507522106,-0.0784500092268,-0.795249998569,0.0658500045538,-0.266149997711,0.165605947375,0.952783048153,1.04979431629,-0.235033258796,-0.327644348145,-1.44060003757,0.437534540892
5898,0.383850008249,-0.148607566953,0.62524998188,-0.735933125019,0.653162658215,-0.715749979019,0.651759803295,-0.130040198565,-0.587385654449,-0.505957484245,0.46862334013,0.737327456474,0.788185358047,-0.619170963764,0.882249951363,0.0900999903679,-0.163349986076,0.0691500008106,-0.22212266922,0.921180009842,-0.412249535322,-0.73240083456,-0.479339838028,0.877099990845,-0.928655445576
23365,-0.938850045204,-0.39093208313,0.332899987698,-0.410322368145,-0.314967632294,-0.169500008225,-0.630585074425,0.123749122024,-0.952861607075,-1.14421892166,0.0221958663315,1.46851158142,0.0064115896821,2.72061347961,-0.189149990678,0.00100001692772,-0.0814500153065,-0.739899992943,0.0692429319024,-0.572620809078,0.805557370186,0.668506920338,-0.914785265923,0.430150002241,-0.177540361881
6657,-0.786899983883,0.823533892632,1.12135004997,3.42133760452,0.0626078546047,-0.306749999523,-0.021270185709,0.791588068008,0.905450224876,-0.153081327677,-0.882702767849,-0.0646344423294,-0.452061712742,-0.735535621643,0.193549990654,0.0230500102043,0.211750015616,-0.26139998436,-0.286843538284,-0.913909256458,-1.51484870911,-0.220832064748,0.0938128381968,1.04159998894,0.799662470818
5054,0.00834998488426,-1.43342673779,-0.342299997807,0.670490264893,1.66784203053,-0.361100018024,-0.557342886925,0.392535865307,0.277668535709,0.208687230945,-0.764900684357,0.117589250207,0.110721074045,-0.347118705511,-0.752099990845,-1.28234994411,-0.263000011444,-0.141800001264,-0.330261558294,0.688198328018,-0.25957429409,2.46945357323,-0.321053653955,-0.315800011158,-3.97511005402
3108,0.166100010276,0.260650038719,-0.637699961662,0.12117433548,0.869349598885,0.261249989271,0.321650505066,-0.395144373178,-0.274851620197,-0.0131667256355,-0.378591656685,-0.674728870392,-0.360237896442,-1.32591688633,4.21530008316,0.287249982357,0.0562999993563,-0.750800013542,0.213771522045,0.0412406623363,-0.576303720474,0.10717201978,-0.400977253914,-0.318049967289,-0.549845695496
1950,0.0135999917984,0.559130430222,-0.0662499815226,3.26750230789,-0.052557438612,0.562849998474,-0.406542122364,0.528483748436,0.630807518959,1.3383872509,-0.969244599342,0.286708652973,0.211511567235,1.00748419762,-0.368549972773,0.0707000046968,-0.497649997473,0.129649996758,-0.578143179417,-0.380092591047,0.228491932154,-0.237209886312,-0.0884577333927,-0.354449987411,-0.772763609886
351,0.825250029564,-0.228886514902,0.450550019741,2.28376483917,-0.647474467754,0.25339999795,-0.467508405447,0.105418682098,1.10550737381,0.333515137434,-1.18040382862,0.351866841316,0.339542627335,0.39249175787,-1.0407999754,-2.23609995842,-0.28560000658,-0.628350019455,-0.204607471824,-0.576195120811,-0.437602549791,1.19352769852,0.0546997413039,-0.628949999809,0.923775196075
4846,-0.00685000419617,0.888737022877,0.0803500115871,0.956396400928,0.710631847382,0.545350015163,-1.59616279602,-0.782291412354,-0.788768649101,-0.478109121323,0.173619955778,-0.178598329425,0.48758789897,-0.113420769572,-0.428050011396,-0.473650038242,0.215949982405,2.0922999382,-0.732326567173,-0.0798708200455,-0.0194987505674,0.673539996147,1.30208480358,-0.481800019741,0.47462272644
1452,0.747099995613,0.28879827261,-0.101999998093,-0.380378305912,0.119552791119,-1.28170001507,-0.930207431316,-0.872828841209,-0.345202445984,0.0102659165859,0.148806840181,0.00643727183342,-0.390825629234,-0.00574308214709,0.590950012207,0.0203499943018,-1.60495007038,0.125250011683,-0.0611890852451,-0.470357477665,0.258825033903,-2.68620204926,-0.95387005806,0.0803999900818,-0.746706187725
4776,0.618799984455,1.45850169659,0.126849994063,3.54292345047,-0.213800683618,-0.429899990559,-0.599952757359,1.14817619324,0.339994817972,0.56613022089,0.635775148869,0.662953495979,-0.481915980577,-0.42025411129,0.381250023842,0.186049997807,-0.506799995899,0.866599977016,-0.0694306120276,-1.07902514935,-1.17656457424,0.615305662155,-0.101627297699,0.615000009537,0.843723118305
6908,-0.177699998021,0.457901060581,-0.575549960136,-1.90897214413,0.692428529263,0.0912000015378,0.227674812078,-0.911716938019,-0.606373250484,-0.516403675079,0.598750710487,-0.253010243177,0.13289424777,-0.249430567026,0.550199985504,0.945250034332,0.639899969101,0.172500014305,-0.503082036972,0.652370333672,-0.413318753242,0.191361680627,-0.569824874401,0.0661500394344,-0.418609440327
672,0.543150007725,0.245905309916,0.353650003672,-0.523795366287,0.0974279344082,1.02104997635,0.291056752205,-0.220299512148,-1.03937399387,0.0048317592591,0.912269115448,-0.121865406632,0.553399562836,0.481710851192,0.27815002203,-0.484449982643,-0.205599963665,0.72595000267,-0.290656238794,1.32954776287,1.43210422993,-0.0464173257351,-0.0976444855332,-0.871249973774,0.567269742489
5710,-0.302949994802,0.228367358446,0.117350012064,-1.1331589222,-0.083310842514,0.177650004625,-0.0895308703184,-1.53257739544,-1.4136865139,-1.05433166027,0.26082354784,-0.0615463554859,0.015128556639,-1.31322336197,0.487399965525,0.135700002313,0.32674998045,0.480899989605,0.0215803459287,-0.574132204056,-0.157203823328,-0.659940361977,-1.46113061905,-0.404750049114,-1.16810667515
2115,-0.646750032902,0.345143914223,1.05929994583,0.977200865746,-0.165628656745,1.1602499485,-0.254355818033,-0.0827445462346,0.244657531381,0.382926642895,-0.600491762161,0.110239773989,-0.555347800255,-0.582487285137,-0.0780999958515,-0.72469997406,0.626800000668,-0.443949967623,0.82712751627,-0.923539638519,0.848283648491,-0.0449476838112,1.52155447006,0.540849983692,1.39639294147
7015,-0.232250005007,0.348402023315,-0.313400000334,3.19020390511,0.403885126114,-0.458449989557,-1.01283729076,0.698151350021,1.61517858505,1.02724802494,-0.522688627243,-0.202099621296,0.0230459272861,-0.529961764812,0.092150002718,0.175699993968,-0.142699986696,-0.224550008774,-1.11873757839,-0.751146793365,-0.827110409737,0.228036090732,0.526971280575,0.558200001717,0.421320229769
8726,-0.805999994278,-0.915753722191,-1.10835003853,-1.22924911976,0.698620796204,-0.480250000954,-0.695366084576,0.162913307548,1.04264521599,0.545374393463,0.803330540657,-0.0611124411225,1.00452804565,0.615349769592,0.515799999237,-0.284400016069,0.468850016594,-0.400600016117,0.307714283466,0.784411549568,-0.26152920723,-0.823038578033,-0.0302159935236,-1.24024999142,-1.51911759377
2185,-0.277949988842,0.74261200428,0.977349996567,2.7022793293,0.0117230191827,-0.486549973488,-0.702200949192,0.768159151077,1.56054604053,0.339980244637,-0.87179505825,0.438358604908,-0.166476458311,-0.552410840988,-0.180099993944,0.000699996948242,-0.321449965239,-0.445900022984,-0.569985508919,-1.45654058456,-0.859640717506,0.319706946611,0.716304302216,0.927850008011,1.47740983963
3315,-0.0157500002533,-1.09595584869,0.930150032043,-2.53326964378,0.612768650055,-0.863099992275,0.000267529831035,0.000226229953114,0.526308774948,-0.000211582999327,-0.118785433471,-0.674381375313,-0.646130442619,0.00717144459486,-0.417250007391,0.70585000515,0.22405000031,-0.07689999789,-0.582581043243,0.695670604706,0.0533833503723,0.23982603848,-0.85348457098,-0.747399926186,-0.0556465983391
5289,-0.44984999299,-0.38410320878,0.358300000429,1.2155162096,0.555831730366,-0.0119000077248,0.283048152924,0.11074142158,2.25248169899,-0.791922450066,0.10583396256,-0.40078702569,0.594605207443,-1.10732710361,-0.0453000068665,-0.0864500105381,0.560000002384,-0.0457000136375,0.381954014301,0.554365217686,-0.698021709919,-0.524730086327,1.70808017254,0.802849948406,0.175516307354
868,1.48230004311,-0.107881963253,-0.515900015831,1.85840070248,-0.396783828735,0.073500007391,-0.435492128134,1.27329277992,-0.524612128735,-0.188958182931,-0.0329972580075,0.655093193054,-0.0656426399946,0.195273905993,0.370199978352,-0.154899999499,0.0866499841213,0.00784999132156,-0.262138366699,-0.41925907135,-0.742393612862,-0.134604349732,-0.100763380527,0.618149995804,1.659745574
1677,0.57230001688,-0.378276854753,1.20880007744,2.51207780838,-0.00861731171608,-0.351049989462,-0.191691562533,-0.132112413645,1.19797968864,0.813584923744,-0.828329384327,-0.124910399318,-0.0797099173069,0.116587601602,0.000749997794628,0.459300011396,-0.161599993706,-0.233599990606,-0.25079241395,-1.23343980312,-0.566290378571,0.191002517939,0.497618436813,0.100250005722,1.24905073643
7043,0.243200004101,-0.0123352818191,1.86419999599,1.04194092751,1.00605750084,-0.565400004387,1.25183212757,0.96530854702,-0.466218233109,-1.56279075146,-0.607998371124,1.11716401577,-0.21986502409,-1.81151688099,-0.120299994946,-0.124749988317,-0.714000046253,-0.579899966717,-0.132091715932,-0.732236027718,-1.15591311455,-0.267994076014,-0.848310947418,0.119350001216,-0.352103382349
5613,-0.459150016308,0.44645473361,0.756749987602,1.33337020874,0.958433687687,0.0271999835968,-0.604387879372,1.07847964764,0.474232643843,0.587264716625,-0.831537604332,0.596412658691,-0.260197520256,0.198559448123,0.394550025463,-0.964500010014,-0.152150005102,-0.476900011301,-1.61520767212,-0.743987977505,-0.163678258657,0.571202397346,0.558485031128,-0.477549999952,0.629906952381
595,1.19945001602,0.128853186965,-1.32910001278,-0.283000528812,0.00473147630692,0.366999983788,0.179429858923,-0.249003499746,-0.929577827454,-1.27645540237,0.952380359173,-0.141856044531,-0.41112279892,-0.120358668268,1.36364996433,0.221749991179,0.38890004158,0.494650006294,-0.247865557671,-0.415105640888,0.349395573139,-0.245485693216,-1.11666607857,0.450400024652,-1.44761228561
4793,0.481299996376,0.404577642679,-0.829299986362,-1.39814734459,-0.497719526291,-0.512750029564,-0.388787209988,0.000730432569981,-0.518144607544,0.256928890944,-0.406459420919,-0.640426814556,-0.0807136744261,-0.502289533615,0.214249998331,0.127149999142,0.272300004959,0.680150032043,0.67777967453,-0.916409850121,-0.304567575455,0.934937655926,-0.363882392645,0.600549995899,-0.46168923378
2736,-0.0402000248432,0.047165364027,1.16919994354,3.84474849701,0.439179360867,0.0188499987125,-0.46032333374,1.00984942913,1.00838327408,1.20373415947,-0.530802547932,0.739155650139,-0.382389366627,-0.42282050848,-0.462150037289,0.536849975586,-0.651499986649,-0.372649997473,0.19879052043,0.0859979689121,-0.326412975788,0.143792062998,0.807147085667,-0.528800010681,1.0897359848
5290,-0.278249979019,-0.0437368005514,0.227549999952,2.21581411362,0.248926788568,-0.139899998903,-0.916625082493,0.479394197464,0.00963779352605,0.69157075882,-0.725415170193,-0.051259867847,-0.584515154362,-0.382002443075,-0.0395500063896,0.109750002623,-0.31589999795,-0.187250003219,-0.459872245789,-0.794915556908,-0.865413188934,-0.413753688335,-0.322741687298,-1.96490001678,1.41965842247
6194,0.0,0.0,0.0,-0.706175029278,-0.0562269985676,-0.107500001788,0.416946291924,0.0756948366761,0.0,0.217730253935,0.246895894408,-1.51349699497,0.181108161807,-0.30821543932,-0.0010000000475,-0.00034999998752,-0.00065000000177,-0.0010000000475,-0.0595191717148,1.92284393311,0.16513350606,0.0499946549535,-0.232477530837,-0.271650016308,-0.542649567127
1676,0.627699971199,0.491835802794,0.622099995613,2.10828924179,0.285534352064,-0.485200017691,-0.0961698889732,1.01471102238,0.033401183784,0.0706285983324,-0.989172697067,1.35205388069,-0.270579755306,-0.2888199687,-0.383650004864,-0.090449988842,-0.444499999285,-0.408649981022,-1.23637259007,-1.10935354233,-1.43413567543,0.00965142995119,-0.784856200218,-0.804449975491,-0.192072376609
23512,0.307300001383,-2.34201216698,0.588699996471,-1.05837309361,0.109594300389,0.00560000538826,0.0335932374001,-0.549179136753,-1.11463987827,-0.53436255455,-1.09409117699,0.0361245572567,0.149350479245,0.284571230412,0.149200007319,-0.310599982738,-0.931150019169,0.395900011063,-0.818307816982,-0.0310742855072,-0.695168495178,0.0700888186693,-0.358194857836,-0.0128000080585,-0.00675931572914
148022,-0.674149990082,0.0139333456755,0.358449995518,1.60252761841,1.5455160141,0.508849978447,0.089265063405,1.24434530735,-0.47557413578,-0.195533409715,-0.77682352066,0.572121500969,-0.251580625772,-0.735937356949,0.0895999968052,-0.135350003839,-0.381099998951,-0.41605001688,-0.283453941345,-0.695286870003,0.397651493549,0.295383602381,-1.49947762489,-0.0393000245094,0.474852025509
1906,-0.397050023079,0.314471751451,-0.440800011158,1.1820499897,-0.0308499336243,0.0476499944925,0.123635053635,0.406852900982,0.43982821703,-6.63548707962e-05,-1.05153572559,0.332029551268,-0.114609047771,-0.416440308094,0.0609999895096,-0.343000024557,-0.48575001955,-1.00905001163,-1.06013178825,-0.069015443325,-2.18413066864,0.881796181202,0.502497792244,-0.26320001483,-1.62631499767
8878,-0.031750023365,0.0135263800621,-0.397549986839,-1.49654507637,0.0150753222406,0.880800008774,0.543076217175,-0.775445103645,-0.533328711987,-2.10972857475,0.522730827332,-0.553266406059,-0.203644946218,-0.672185778618,0.558700025082,1.23179996014,0.140200003982,-2.67630004883,1.02731823921,-0.19874677062,-1.07084739208,0.41136521101,-0.80464142561,-0.280699968338,-1.31791305542
3091,0.478450000286,0.399937957525,0.52974998951,-0.502819597721,0.106602698565,1.65435004234,0.528951525688,0.954488873482,0.661260843277,0.197243228555,-0.523691117764,-1.05093824863,0.544777035713,0.28697052598,-1.63734996319,-1.65579998493,-0.411799997091,-0.749050021172,0.0691909044981,0.562337934971,0.325128555298,-2.56074643135,0.110241569579,0.0737500190735,0.0592987760901
5743,0.202999994159,-0.34980365634,-0.428600013256,2.13400888443,-0.231896430254,-0.704900026321,-1.01518523693,2.4367454052,1.56563007832,0.797459661961,-0.385735958815,0.72378718853,-0.635455071926,-0.137467890978,0.643649995327,0.450049996376,0.00734999962151,0.598749995232,0.528552532196,0.64832419157,0.549580216408,-0.0991528332233,-1.5539958477,0.710399985313,-0.47164234519
