rid,CPC002_HA1E_6H:BRD-A35623999-001-04-0:10,CPC002_HA1E_24H:BRD-A35623999-001-04-0:10,CPC002_HCC515_6H:BRD-A35623999-001-04-0:10,CPC002_HCC515_24H:BRD-A35623999-001-04-0:10,CPC002_PC3_6H:BRD-A35623999-001-04-0:10,CPC002_PC3_24H:BRD-A35623999-001-04-0:10,CPC002_VCAP_6H:BRD-A35623999-001-04-0:10,CPC002_VCAP_24H:BRD-A35623999-001-04-0:10,CPC016_A375_6H:BRD-A35623999-001-04-0:10,CPC016_A549_6H:BRD-A35623999-001-04-0:10,CPC016_A549_24H:BRD-A35623999-001-04-0:10,CPC016_ASC_24H:BRD-A35623999-001-04-0:10,CPC016_HEPG2_6H:BRD-A35623999-001-04-0:10,CPC016_HT29_6H:BRD-A35623999-001-04-0:10,CPC016_MCF7_6H:BRD-A35623999-001-04-0:10,CPC016_MCF7_24H:BRD-A35623999-001-04-0:10,CPC016_NEU_24H:BRD-A35623999-001-04-0:10,CPC016_NPC_24H:BRD-A35623999-001-04-0:10,CPC016_SKB_24H:BRD-A35623999-001-04-0:10
5720,-0.542109906673,-1.66268539429,0.651836037636,-0.65868973732,0.652996659279,0.104016318917,-0.88307082653,-1.52424263954,-0.266241163015,0.261299997568,-0.0984785631299,-0.423001021147,0.320347428322,-0.0719236731529,-0.0521911531687,-0.748719513416,1.25701510906,-0.185050413013,3.35780000687
466,0.58660274744,-1.6844792366,-0.425629854202,0.110512256622,-0.314187347889,0.526318490505,-0.692694187164,-1.62219250202,-0.0634057670832,0.944449961185,0.367007791996,-1.6320130825,-0.35033711791,-0.253828555346,-0.136047482491,-0.619433701038,-0.834950268269,0.105578556657,-1.35520005226
6009,-0.366969078779,-0.379409909248,-0.621401309967,-0.528948903084,0.0424793586135,0.212769597769,-0.00822806358337,-0.674071729183,-0.56329792738,-0.178999990225,-0.491344660521,-1.71532893181,-0.474132716656,-0.938133835793,-0.328293919563,-0.0968943014741,-0.39076885581,-1.25584471226,-1.23584997654
2309,0.337617665529,-1.05517077446,0.0210386700928,0.46885228157,-0.530209839344,-0.254772424698,0.279008746147,-1.3433098793,-0.472872912884,-0.855949997902,-0.330689966679,-0.226969867945,-0.176037505269,0.0704833269119,0.0264934301376,0.177133142948,-1.30644404888,-1.34135687351,-2.02900004387
387,1.01474905014,-0.36526787281,-0.0748911201954,-0.380964398384,0.468169867992,1.19807195663,0.349703937769,-0.431565821171,0.297535896301,-0.644549965858,-0.644572257996,-1.67870426178,0.231235235929,-0.721613705158,-0.0518983304501,-0.196586221457,-1.58130121231,-0.892084419727,-2.07850003242
3553,1.01251828671,4.51857185364,0.0804516524076,-0.252587556839,-0.832025825977,-1.21419787407,1.37213397026,2.97601556778,0.990476548672,0.424250006676,1.30295872688,1.09333348274,0.243101105094,0.766827583313,0.018222309649,-0.388720452785,0.453144431114,0.491227656603,1.79295003414
427,-0.293372154236,-1.79611468315,-0.10648214072,-0.433836579323,-0.466501921415,-0.166295230389,0.302035212517,-1.36373603344,0.113547705114,0.0848999917507,0.195580720901,-0.682527303696,0.295854896307,0.241490826011,-0.527071356773,-0.289343416691,0.456576824188,-0.439802825451,-0.588200032711
5898,0.213857278228,-1.14596688747,0.210114747286,-0.0896521061659,0.612906813622,-0.660017073154,0.0340826511383,0.78516715765,0.690162539482,0.925199985504,0.080298140645,0.479142725468,0.469601452351,1.14141583443,0.190055623651,0.37247467041,0.797395944595,-1.06872260571,0.508149981499
23365,0.475279271603,-0.667421579361,-0.188335224986,-0.50931596756,0.0631819367409,0.35891520977,0.993197023869,0.475170254707,-0.381967782974,-0.266100019217,0.428401350975,1.37005519867,0.421418964863,0.489856868982,-0.0581092685461,0.817286074162,0.0353372097015,0.333800584078,-1.22434997559
6657,0.115567654371,3.43217992783,0.460180163383,1.07401430607,-0.467124938965,-1.03916120529,1.8251979351,2.73313331604,0.0396670140326,0.395600020885,0.360538691282,1.82986402512,-0.242847561836,1.01366508007,-0.639666199684,-0.768678843975,-1.73839938641,-0.632936239243,1.02410006523
