rid,DOS011_VCAP_6H:BRD-K70433089-001-01-5:5,DOS011_VCAP_24H:BRD-K70433089-001-01-5:5,DOS039_A375_24H:BRD-K70433089-001-01-5:5,DOS039_A549_24H:BRD-K70433089-001-01-5:5
5720,-0.768649995327,-1.3883998394,0.256200015545,0.584800004959
466,-0.722500026226,-1.09817945957,-0.0799000114202,0.218849986792
6009,0.500599980354,-0.430734276772,-0.939050018787,-0.216099977493
2309,-0.749800026417,0.342724859715,0.941749989986,-0.887050032616
387,-0.371300011873,0.646455109119,-0.253300011158,1.16135001183
3553,0.148350000381,0.0482892692089,-0.632899999619,-0.698199987411
427,-0.452849984169,-0.682074368,-0.362499982119,0.0942999944091
5898,0.48710000515,-1.37623000145,-0.485700011253,-1.50459992886
23365,-0.647000014782,0.752908349037,-0.478650003672,-0.0844499915838
6657,0.10814999789,-0.616657078266,-0.645349979401,-0.555350005627
5054,-1.43880009651,0.621569156647,-2.26659989357,0.650249958038
3108,0.600099980831,0.354611426592,-0.473950028419,0.289649993181
1950,-0.648750007153,-0.716921448708,-0.273699998856,-0.662000000477
351,-0.363099992275,0.891918301582,0.107799991965,0.177449986339
4846,-0.674250006676,0.152654007077,0.146400004625,-0.370400011539
1452,0.905399978161,-0.366367399693,0.426550000906,-0.648149967194
4776,-0.486100018024,-0.600555539131,-0.647300004959,-0.853299975395
6908,0.0105500221252,-1.5006172657,0.173349991441,-0.638800024986
672,-0.395550012589,-0.274007439613,0.305500000715,0.195849999785
5710,-0.465500026941,-0.576388120651,0.101000010967,0.313650012016
2115,0.106899991632,-0.0995723903179,-1.29675006866,-0.735700011253
7015,0.119899988174,-1.01404190063,-0.418099999428,-0.723249971867
8726,-0.745499968529,-0.232546955347,0.0169999990612,0.434049993753
2185,0.498250007629,-0.667639732361,-0.438350021839,-0.777449965477
3315,1.56219995022,2.62300205231,0.532949984074,-0.114200003445
5289,-0.606600046158,-0.358309179544,-0.692349970341,1.02014994621
868,0.485050022602,-0.235044911504,0.378799974918,-0.834900021553
1677,0.123899996281,0.271268635988,0.508850038052,-0.900850057602
7043,0.2106000036,0.601643502712,-0.972800016403,-0.888000011444
5613,0.233400002122,-0.172902032733,-0.562900006771,-0.539299964905
595,-0.142949998379,0.0667027831078,-1.06069993973,0.886449992657
4793,0.848049998283,-0.0461271107197,-0.184749990702,0.737200021744
2736,0.477499991655,-0.712412953377,-0.557500004768,0.510250031948
5290,-0.132150009274,0.688411235809,-0.427150011063,-0.861149966717
6194,0.523750007153,0.430701822042,0.000699999975041,0.141650006175
1676,-0.252099990845,0.417668730021,-0.878749966621,-0.73115003109
23512,-0.0216500014067,-0.373420000076,0.535449981689,-4.69409990311
148022,0.242050021887,0.265178561211,0.352200001478,-0.42689999938
1906,0.178149998188,-0.193613514304,0.230849981308,-0.716899991035
8878,-0.670650005341,-0.111095845699,0.376899987459,0.496349990368
3091,-1.56254994869,-0.147163212299,-0.587899982929,0.264199972153
5743,-0.508899986744,1.02961826324,-0.626150012016,0.819999992847
5321,1.36609995365,0.725759446621,-3.06570005417,-0.414750009775
4144,0.596399962902,-0.337678939104,-2.19105005264,-0.810850024223
1981,1.03865003586,0.842217087746,-0.574299991131,0.517049968243
695,-0.187050014734,-0.0222132205963,-1.11629998684,-0.0353500023484
10398,-0.537050008774,-0.702456593513,-0.367850005627,-0.0688000023365
5708,-1.75020003319,0.486596465111,-0.166300013661,0.0963999927044
1213,-0.110300004482,0.496366918087,-0.674099981785,-1.48294997215
226,-0.832000017166,-0.203225985169,-0.952799975872,-2.42414999008
6777,-0.0464000105858,1.01323962212,-1.08214998245,0.604700028896
2113,0.0465500056744,-0.86077862978,-1.57459998131,-0.693549990654
3329,-1.09749996662,-0.647398769855,-0.250900000334,0.100199997425
1050,-0.935050010681,2.04716014862,-0.364749997854,0.358900010586
9491,0.586000025272,-0.21366673708,-1.27129995823,-0.968550026417
22926,-0.0238500013947,0.829621374607,-1.61869990826,-0.862450003624
5899,0.526600003242,-0.462981790304,0.2268999964,0.370750039816
5467,-0.552149951458,-0.516183197498,-0.584599971771,-0.221299991012
6774,-1.34335005283,-0.124463289976,-2.76754999161,0.288550019264
1788,-0.187999993563,0.0599492490292,0.034550011158,-0.607800006866
5921,-0.998549997807,0.0977832973003,-0.34114998579,-0.379700005054
5721,0.145250022411,-0.675686240196,1.0163500309,-0.830799996853
2263,-0.416350007057,0.835729897022,-0.133450001478,0.127749994397
808,-0.652199983597,-0.408737838268,-0.790450036526,-0.518549978733
30001,0.03125,-0.758266329765,-0.31819999218,0.151950001717
348,0.268799960613,-0.294138759375,-0.586499989033,-1.31449997425
30849,-0.503650009632,-0.481617450714,-1.09074997902,0.583350002766
1454,-0.609149992466,-0.246499806643,-1.07280004025,-0.326499998569
6500,-0.805150032043,-0.521524846554,-0.693800032139,-0.0566500127316
5627,-0.344350010157,0.405516922474,-1.21265006065,0.209700003266
5715,-0.19684997201,-0.0954706445336,0.169449999928,-3.22564983368
4791,0.336699992418,0.277930259705,-0.888599991798,-1.10660004616
56924,-0.187900006771,-0.857440590858,-0.8763499856,0.0820000171661
2690,-0.235599994659,-0.328139364719,-0.455749988556,0.101700007915
1019,-1.22339999676,-0.164785534143,1.1466999054,-0.23789998889
51422,0.39620000124,-0.0896952748299,-0.480599999428,0.431199997663
5788,-0.556400001049,-0.504497647285,-0.488700002432,-0.315750002861
6709,1.39925003052,-0.192541763186,-0.663949966431,0.314549982548
1277,0.459200024605,-0.543329775333,-0.819199979305,0.845299959183
993,-0.245049983263,-1.14928710461,0.151700004935,0.943750023842
7157,0.36265000701,-0.886615753174,-0.00600000098348,0.352549999952
1958,0.0483500063419,-0.27662396431,0.11749997735,0.216300010681
4582,-0.107649996877,-0.57422542572,0.465250015259,-0.940050005913
9212,0.580699980259,-0.893108785152,-1.14075005054,-0.23749999702
8440,-0.147599995136,-0.416941642761,0.347550004721,0.684700012207
6790,0.358049988747,-1.55950164795,0.191549956799,-0.964299976826
8851,-0.0914999991655,0.371653169394,1.00740003586,-0.670249998569
2534,0.46614998579,1.04857206345,-0.693849980831,-0.312200009823
4893,0.136099994183,-0.869352936745,-0.778699994087,-0.499099969864
665,0.266149997711,-0.169215545058,0.340949982405,0.312450021505
4313,-0.0209999978542,0.511351287365,-0.502950012684,-0.512399971485
1022,0.13560000062,0.96594786644,1.25279998779,0.562650024891
5880,0.0437500029802,0.524157345295,-0.0508000105619,0.343599975109
3162,-0.749599993229,-0.586408615112,0.300549983978,-0.385699987411
1282,-0.294100016356,0.284721821547,0.420999974012,-1.21064996719
3383,-0.15340000391,0.532050848007,0.0539500117302,-0.452749997377
727,0.381749987602,-0.807989358902,-0.269349992275,0.703549981117
4792,-0.201199993491,-0.0768000930548,-1.26639997959,0.355899989605
4794,-0.836499989033,0.114974632859,-0.439199984074,-0.208199992776
902,-0.982800006866,-1.26696205139,-0.341300010681,-1.25725007057
8091,-0.0309499800205,0.495066165924,-0.238299995661,-0.488749980927
3486,0.0799999982119,-0.0181919112802,-1.61504995823,0.522000014782
10818,0.847899973392,-0.637156009674,-0.604600012302,-1.0639500618
3454,-0.359699964523,0.625558614731,-0.64644998312,-0.68280005455
4282,0.509549975395,-0.430701822042,0.237200006843,-0.474199980497
1605,0.549699962139,0.791215837002,0.621999979019,0.0935499966145
10644,0.518900036812,-0.213548734784,-0.476550012827,-0.662450015545
2065,1.51184999943,0.457420557737,1.3859000206,-0.751800000668
8321,0.171549990773,0.92473256588,0.163350000978,0.123900003731
8503,-0.64384996891,0.0101881623268,-0.491800010204,-0.223450005054
7027,0.501749992371,-0.663937747478,-0.53385001421,0.118299990892
6850,-0.268550038338,0.109939828515,-0.806149959564,-0.813650012016
1978,0.139649987221,-0.28714299202,0.209800004959,0.419600009918
896,-1.31325006485,0.805851280689,0.334749996662,0.666900038719
5777,-0.878300011158,0.070284165442,-0.581000030041,-0.0692000091076
1846,0.170150011778,-0.134369656444,0.682900011539,-0.505249977112
5925,0.13789999485,-0.528871655464,-2.44915008545,-0.56299996376
142,-0.582499980927,-0.875246405602,-0.534750044346,0.0281999967992
1021,-0.77404999733,0.0718895196915,0.0821499973536,-1.09535002708
5699,-0.263749986887,0.436373472214,0.366250008345,1.06824994087
8061,-0.485650002956,0.507509291172,0.270749986172,0.508949995041
1870,-0.33030000329,-0.770837903023,-0.668200016022,-0.67435002327
1398,0.503000020981,0.188444882631,-0.13535001874,-1.08875000477
3312,0.0329499840736,-1.19261050224,0.853049993515,0.448950022459
891,0.119550004601,-0.618170022964,0.148299992085,-0.38789999485
4775,-0.0292499959469,0.305798411369,-0.31970000267,-0.611549973488
5111,-0.674499988556,0.00877404212952,-0.273850023746,0.142650008202
5696,-0.529600024223,0.359856009483,0.57254999876,-0.365700006485
5588,0.0587500035763,-1.52609705925,0.320500016212,-0.383450001478
6839,-0.2445499897,-1.22504246235,0.302049994469,0.598600029945
329,-4.821849823,-0.647989988327,0.521000027657,1.08364999294
5058,-0.832000017166,-0.254545867443,-0.354399979115,-1.11164999008
998,0.00244998931885,0.470586299896,-0.103249996901,0.633599996567
9134,-5.26760005951,-1.79484629631,0.126399993896,-0.677999973297
6616,0.13639998436,1.24393391609,-0.576699972153,0.407550036907
5223,0.0833500027657,-0.267576485872,0.832049965858,0.324299991131
4690,0.168200001121,0.0335496552289,0.30625000596,-0.372500002384
958,0.11779999733,0.626039206982,-0.645550012589,-0.177550002933
1616,-1.51355004311,-0.0253075957298,1.00565004349,-0.0977500081062
991,0.099849998951,-0.748248398304,0.0,0.210749998689
6347,-0.304250001907,-0.207275360823,-0.732750058174,0.639850020409
6714,-0.3492000103,-0.646119356155,0.976149916649,1.57289993763
652,-0.120200008154,0.523521125317,-0.285849988461,-0.921650052071
4331,-1.07229995728,-0.696249008179,-0.128650009632,0.912649989128
7099,0.794550001621,0.554941296577,-2.26874995232,0.327999979258
10320,0.387849986553,-0.659315645695,0.270349979401,-1.4008500576
2042,0.213650017977,0.0220039784908,-0.928300023079,-2.46875
843,-0.0443999916315,0.470688790083,0.1549000144,-0.367049992085
840,-0.0622000098228,-0.503809392452,1.22979998589,-0.817849993706
7048,0.109849989414,-0.308744490147,-0.357799977064,-0.13844999671
4851,0.820199966431,-0.242479324341,-0.23710000515,-0.255250006914
6464,0.28615000844,-0.194417327642,-1.29830002785,-1.19275009632
23410,0.0243999958038,0.142910659313,-0.191199988127,-0.774949967861
54205,-0.0575500056148,-0.673637568951,0.252099990845,0.501600027084
2770,-0.699249982834,-0.668676197529,4.19239997864,1.40160012245
80204,-1.02764999866,-1.3769813776,0.405249983072,4.00364971161
4208,-0.0533000044525,-1.24033856392,-0.534550070763,0.186299994588
1845,-0.240900009871,-0.832957088947,0.0457499995828,-3.37085008621
23368,-0.619449973106,-0.236462891102,0.22974999249,-1.28190004826
5583,1.43525004387,0.207584097981,-0.283450007439,0.187999978662
8900,1.15859997272,0.465768814087,0.392650008202,-0.628250002861
581,1.54795002937,-0.241901174188,-0.82800000906,-0.415650010109
6193,-0.140699997544,-0.26068469882,0.0648500025272,-0.141199991107
6622,-1.50610005856,0.353047251701,-0.339599996805,-0.322750002146
11261,0.16685000062,0.0375032648444,-0.673399984837,1.19889998436
6696,0.443949997425,0.189057216048,-0.277350008488,1.14300000668
8312,0.0584999918938,0.479298591614,0.519249975681,-0.563350021839
835,-0.0538000017405,-0.832529246807,-0.783399999142,-0.0879500061274
8324,0.0835500061512,0.694403171539,0.336200028658,0.406850010157
1848,0.00894999504089,0.31150868535,-0.532549977303,2.01384997368
154,-0.542800009251,-0.552541196346,0.786899983883,0.674650013447
4312,0.50125002861,-0.324821352959,-0.0728500038385,0.989149928093
994,0.046099960804,-0.056010633707,1.01845002174,-0.147549986839
2048,-0.712099969387,0.423869729042,0.124000012875,0.221399992704
1111,0.857050001621,-0.771826148033,-0.36360001564,0.170000001788
5154,0.183450013399,-0.236104995012,-0.663749992847,1.38364994526
2920,-0.443699985743,-0.991898834705,0.877550005913,0.881749987602
3122,-0.0919499993324,-0.925294041634,0.235599994659,0.52120000124
2769,-0.398750007153,0.85375636816,-1.01584994793,1.06260001659
5900,-0.184949994087,1.14394855499,-0.204449981451,-0.0617499984801
6304,2.70464992523,-0.0685465186834,-0.0443000048399,-0.340849995613
5211,-0.103300005198,-0.674511611462,-0.143050000072,5.33724975586
2886,0.293399989605,-0.275653243065,0.387500017881,-0.607349991798
9261,-0.0253000035882,-0.8475715518,0.463200002909,-0.282899975777
8569,-0.779000043869,0.280522346497,-1.48274993896,-0.0589500032365
3303,1.37125003338,-0.526437342167,0.438500016928,1.39769995213
5331,1.69889998436,0.296951383352,-0.250299990177,-1.41214990616
5347,0.444999992847,-1.6531586647,-0.466600000858,-0.236100018024
4638,-0.546599984169,-0.347322493792,4.61665010452,-0.0766000002623
2264,-0.0559500008821,-0.411525636911,1.25119996071,0.347699970007
1029,1.61634993553,-1.33550989628,-2.36444997787,-1.07640004158
1027,-0.364050000906,-1.34497356415,-0.0776499956846,-0.241600006819
2597,-0.120399996638,0.0,0.0,0.0
55847,-0.301550000906,-0.54682803154,0.907150030136,-0.709599971771
25803,-0.175749987364,0.0125893652439,-1.21554994583,-0.0113500058651
3480,-0.998800039291,-0.522405147552,-0.65934997797,0.283450007439
