rid,DOS027_VCAP_6H:BRD-K20428479-001-01-4:5,DOS027_VCAP_24H:BRD-K20428479-001-01-4:5,DOS051_A549_24H:BRD-K20428479-001-01-4:5,DOS051_HT29_24H:BRD-K20428479-001-01-4:5,DOS051_MCF7_24H:BRD-K20428479-001-01-4:5,DOS051_PC3_24H:BRD-K20428479-001-01-4:5
5720,0.039800003171,-0.542559683323,0.987699985504,0.230350002646,0.750699996948,-0.748450040817
466,-1.71290004253,0.989219665527,0.391350001097,-1.01504993439,0.584949970245,0.840350031853
6009,0.126249998808,-0.220743820071,1.19780004025,0.752850055695,0.0321500003338,-0.601850032806
2309,0.499850034714,-1.25013720989,0.427799999714,-0.111199989915,-0.0430499911308,0.173750042915
387,0.963850021362,-1.07031273842,1.4294500351,1.22609996796,0.600199997425,0.689549982548
3553,-0.449900001287,0.10037368536,-0.321599990129,-0.947700023651,-0.938349962234,-0.467750012875
427,-0.225050032139,1.53456401825,-0.621200025082,-0.894100010395,-1.38364994526,-0.925399959087
5898,-0.697399973869,0.153840512037,-0.240000009537,-0.438250005245,0.450100004673,0.339199990034
23365,0.849950015545,-1.01000487804,0.154300004244,1.57175004482,-0.0782999992371,0.638349950314
6657,-0.570000052452,0.416792333126,-1.67715001106,-0.613300025463,-0.943099975586,0.119650006294
5054,0.882499992847,-0.346469938755,-0.853549957275,0.871399998665,0.256449997425,0.122200012207
3108,0.0916999876499,-0.171908840537,0.634899973869,0.755749940872,-1.01400005817,1.36480009556
1950,-0.904700040817,0.205397933722,0.64904999733,-0.783050000668,-1.57114994526,0.776600003242
351,-0.862200021744,0.392174780369,0.00204999977723,-2.98140001297,-0.642350018024,-0.497999995947
4846,-0.0282500088215,-0.142647281289,1.1998000145,0.436299979687,-1.68514990807,1.93639993668
1452,1.02419996262,-0.138358265162,0.307850003242,-0.711250007153,-0.48964998126,0.245799988508
4776,-0.114450037479,3.42798995972,-0.228749990463,-1.64794993401,-0.108299992979,-0.142300009727
6908,0.729799985886,-0.82711493969,1.26375007629,1.01859998703,-0.0998999997973,0.648249983788
672,-0.0130000114441,0.516571521759,0.932250022888,0.0554500222206,0.0623500347137,-0.934399962425
5710,0.0300999879837,0.100070789456,0.761600017548,0.725549995899,0.382499992847,0.467550009489
2115,-0.150700002909,0.942650675774,-0.810000002384,-1.36965000629,-0.709949970245,0.839749991894
7015,0.430249989033,3.20768404007,-0.633399963379,-0.946250021458,-0.565699994564,-0.171850025654
8726,2.42074990273,2.02233695984,-0.693750023842,0.405049979687,0.70039999485,0.00270003080368
2185,-0.47230002284,-0.375551998615,-0.673699975014,-0.291599988937,-1.2147500515,-0.0333499908447
3315,-0.735599994659,-0.790403664112,0.00304999994114,-0.0112499892712,0.334549993277,-1.01940000057
5289,-0.247500002384,0.0529081858695,-1.4158000946,0.0298000052571,-0.0824999958277,-0.0433000028133
868,-0.024749994278,-0.526955068111,1.06749999523,-0.0866499841213,-1.29430007935,-0.467999994755
1677,0.161750003695,-0.464979290962,0.421149998903,-1.47240006924,-0.510850012302,0.350600004196
7043,-0.367150008678,-0.0672042146325,0.13220000267,-0.800799965858,0.337549984455,0.502750039101
5613,-1.39055001736,-0.491737365723,0.02144998312,-1.60549998283,-0.629800021648,1.05449998379
595,0.724500000477,-0.527733683586,2.1576499939,0.348700016737,0.71179997921,-0.315400004387
4793,-1.77975010872,-0.00244476646185,1.27005004883,1.21165001392,0.648900032043,-0.522449970245
2736,-0.855700016022,0.0237503498793,0.28125,0.197250008583,-0.837749958038,-0.0420999825001
5290,-0.561949968338,0.662190794945,-0.41740000248,-0.931349992752,-1.15709996223,0.608500003815
6194,-1.20465004444,-0.770394921303,-0.00065000000177,-0.549049973488,-0.000699999975041,-2.15265011787
1676,-1.83630001545,0.947781682014,0.96179997921,-0.81869995594,-0.086850002408,-0.467999994755
23512,0.0495500005782,1.68474626541,0.722900032997,-0.524450063705,-1.01944994926,0.423999994993
148022,0.907649993896,-1.15566670895,-0.803149998188,1.30904996395,0.479550004005,-0.601200044155
1906,0.26550000906,-0.104172602296,-3.93389987946,-0.99690002203,0.307900011539,0.1018999964
8878,0.683449983597,-0.095641747117,-0.778900027275,0.82080000639,1.00650000572,0.802349984646
3091,-1.20344996452,-1.51776146889,-0.550750017166,-1.96634995937,-2.46015024185,-1.25445008278
5743,0.118149995804,-0.182951033115,0.386999994516,-0.439750015736,0.460249990225,0.0801499933004
5321,-0.820650041103,-0.703320264816,3.71054983139,-1.01744997501,-2.10894989967,-2.74755001068
