rid,DOS028_VCAP_6H:BRD-M18093923-001-01-0:5.07,DOS028_VCAP_24H:BRD-M18093923-001-01-0:5.07
5720,0.144361972809,0.914244234562
466,-0.710533440113,0.840112388134
6009,0.418409585953,0.769400715828
2309,-0.291037082672,-1.97821784019
387,-0.254360586405,-2.02225923538
3553,1.01135838032,0.215082705021
427,-2.46788740158,-2.4877178669
5898,0.849556267262,0.441691994667
23365,-0.469254791737,-0.692909598351
6657,0.338129013777,4.63673591614
5054,0.553408265114,1.45442438126
3108,0.555659353733,-0.180043920875
1950,0.921687424183,0.694644033909
351,-0.073254480958,0.273707211018
4846,0.226249486208,-0.0829262137413
1452,0.751382052898,-2.30881881714
4776,1.42435896397,2.1407790184
6908,-0.0937834605575,-1.40440940857
672,-0.507587134838,-0.85236287117
5710,-0.0107184946537,-0.950936257839
2115,1.09122538567,2.53710889816
7015,1.77931201458,3.72252035141
8726,0.137208878994,1.08571791649
2185,0.596334815025,2.81998586655
3315,-0.0644578933716,0.188655361533
5289,-1.52718675137,1.66816949844
868,0.403089493513,-0.204856321216
1677,0.890273571014,1.37169456482
7043,0.0840124636889,0.106346279383
5613,0.27633997798,3.48207378387
595,-0.115002840757,-1.72044730186
4793,0.116084605455,-0.652550578117
2736,0.772234916687,0.763969659805
5290,1.23870229721,0.858065962791
6194,-0.236327826977,-0.0996752232313
1676,0.52505427599,0.695161223412
23512,-0.74719107151,-0.599019885063
148022,-0.41338929534,-1.54818749428
1906,0.757526874542,1.98470973969
8878,0.0712840482593,-0.450166523457
3091,0.292023211718,0.768405377865
5743,0.280041366816,0.168599978089
5321,0.521166443825,0.995411992073
4144,0.345449745655,0.727752506733
1981,0.3712028265,-1.20106959343
695,-0.0584640130401,-1.42065358162
10398,0.186051756144,4.40707492828
5708,-2.82454776764,0.140388339758
1213,-1.17376804352,-1.2759540081
226,-0.72948884964,-3.06392645836
6777,0.546399831772,0.98950958252
2113,0.979632258415,3.68228173256
3329,-0.371195852757,-1.5450861454
1050,-0.301698327065,-1.51187348366
9491,0.576592922211,0.882277011871
22926,0.894182801247,-0.886229097843
5899,0.471680819988,0.554433107376
5467,0.606877744198,-0.207237228751
6774,0.0907178372145,-0.746955394745
1788,0.560091018677,2.60874056816
5921,0.011591553688,-1.303352952
5721,-0.936737298965,0.335369229317
2263,0.376465052366,1.23851490021
808,0.890632987022,1.58954620361
30001,0.17918074131,-1.08455133438
348,0.115275204182,0.572252631187
30849,-0.0248499214649,-2.57884025574
1454,0.407010108232,-1.00770461559
6500,0.101969353855,-1.23639714718
5627,0.112669736147,-0.196176081896
5715,-0.826714158058,-0.918890237808
4791,0.276422590017,0.147714301944
56924,-1.34340333939,-0.358696401119
2690,-0.438598185778,0.524867653847
1019,-0.898655295372,0.784383773804
51422,0.731146454811,-0.742383360863
5788,0.873999416828,1.67083525658
6709,-0.448956251144,-2.58471536636
1277,-0.2067476511,0.420705020428
993,-0.771437227726,-2.10324287415
7157,0.556900322437,0.0123891681433
1958,0.218009531498,-0.0473376065493
4582,-0.666583776474,0.289212137461
9212,0.343278706074,0.512440681458
8440,-0.81749767065,-2.17847323418
6790,0.115712091327,-1.45811522007
8851,0.730668067932,-1.84230661392
2534,0.464313030243,-0.11940395087
4893,0.815771996975,3.04282450676
665,0.533518671989,1.84608650208
4313,-0.0525581389666,2.5670068264
1022,0.206002011895,1.05019569397
5880,0.892294585705,1.01355171204
3162,-0.321057587862,0.0456025600433
1282,1.22876787186,2.3103351593
3383,0.898017406464,-1.49249875546
727,1.39726567268,0.564519882202
4792,-0.108181528747,-1.50272357464
4794,1.06562614441,2.38286542892
902,0.989516437054,1.32428765297
8091,-0.00955532491207,-0.478697746992
3486,0.105257764459,-0.104364320636
10818,0.446885615587,0.179699987173
3454,0.917023539543,1.18605947495
4282,0.100596770644,-0.285227924585
1605,-0.388056099415,-2.73772788048
10644,-0.504284381866,2.17526173592
2065,-0.50865238905,-2.19250941277
8321,0.45655477047,0.412336647511
8503,0.0565727800131,0.287122189999
7027,0.556123435497,0.501051843166
6850,1.23786687851,4.60007953644
1978,-0.141085088253,-1.29706645012
896,-1.81186163425,-1.13775169849
5777,-0.606254220009,-0.583467066288
1846,-0.05811124295,2.08175563812
5925,0.218579113483,0.213532075286
142,-1.82968068123,-1.42558670044
1021,-0.504472613335,0.50252789259
5699,0.0820082426071,1.98350358009
8061,0.706164717674,1.79528236389
1870,-0.433667004108,-0.0979751348495
1398,-0.0241355970502,-1.6011967659
3312,-3.3854842186,0.766893625259
891,0.952262818813,1.78882217407
4775,-0.795032083988,-1.11209988594
5111,0.58041369915,0.0354881510139
5696,0.0875925570726,-0.952034115791
5588,1.15612697601,1.87654733658
6839,-1.06369709969,-2.06071734428
329,-0.983987748623,-1.32279634476
5058,-0.199195921421,3.1141397953
998,-0.207646757364,0.39305794239
9134,0.067018866539,-0.24837821722
6616,1.02835047245,1.26885557175
5223,0.059976760298,-1.15456366539
4690,0.381625860929,1.08198332787
958,0.393238633871,2.29517602921
1616,0.871642053127,-0.695493578911
991,-1.88431406021,0.249181300402
6347,0.568805217743,0.934307694435
6714,-0.281760662794,-0.497179985046
652,0.0164930410683,2.52676796913
4331,0.00257211923599,-0.262776583433
7099,1.01217830181,2.27746343613
10320,-0.0176217705011,-0.154309183359
2042,1.03834855556,1.34097874165
843,0.319244474173,1.43828499317
840,-0.764626562595,-2.41724944115
7048,0.379642128944,-0.686398386955
4851,0.256799966097,0.241178274155
6464,0.871199429035,1.80313777924
23410,2.15894031525,-1.095531106
54205,-0.505012214184,0.96531444788
2770,-1.17153215408,-1.02823269367
80204,0.112263612449,-0.945209503174
4208,0.181939840317,0.874096989632
1845,0.974367320538,0.591182172298
23368,0.460434556007,2.40382289886
5583,0.599437236786,-1.7360124588
8900,-0.62484562397,1.41860508919
581,0.266794413328,-0.291088789701
6193,-1.24682962894,0.139098018408
6622,0.683654844761,1.539031744
11261,0.885289251804,3.33396673203
6696,0.213470563293,0.177562773228
8312,-0.849702358246,-0.449853986502
835,0.6047488451,-0.281572401524
8324,1.14004039764,0.188847333193
1848,0.965377449989,-0.274479985237
154,-0.606767833233,0.04768114537
4312,1.36702156067,3.60242819786
994,-0.180756688118,-0.524193525314
2048,-0.489820957184,1.43077969551
1111,-0.680114686489,0.203883588314
5154,0.0170888155699,-1.20377075672
2920,-0.124260187149,-1.2265253067
3122,1.14063775539,0.322890758514
2769,0.161695480347,1.53471052647
5900,-1.07675290108,-2.91312932968
6304,-0.59392118454,1.76640224457
5211,-0.539994060993,-1.65297412872
2886,0.599406123161,0.874473631382
9261,-0.567798674107,-1.54448699951
8569,0.541619062424,1.74519729614
3303,0.205781415105,0.042058378458
5331,-0.418345421553,-3.72259712219
5347,-0.285066902637,-1.67429828644
4638,0.532514095306,0.511527776718
2264,1.6699283123,-0.652374625206
1029,0.58135175705,0.0364529117942
1027,-0.14006716013,-1.72269427776
2597,-0.000157817950821,0.152462035418
55847,0.725711345673,-0.345473259687
25803,0.206276416779,0.339337229729
3480,-0.660567462444,-1.73410403728
2946,-0.163780391216,0.353916317225
9517,-0.0318360887468,-1.53559136391
25987,-0.199078604579,-1.9330394268
23670,0.215567842126,-1.11240470409
11182,0.938308954239,-1.21452975273
2146,-0.115334108472,-0.057449284941
3385,-0.189884871244,-1.15259683132
5261,0.735161244869,0.012841925025
10765,0.372660696507,-1.24848532677
25839,-0.542460799217,0.765921592712
4172,-1.35807406902,-1.08055901527
23161,0.711724698544,1.40991580486
10298,-0.866443991661,-1.72037267685
1802,-0.720848441124,-1.29205095768
58533,0.454412817955,0.792701721191
147179,-0.875933051109,-1.18827295303
29937,-0.691113948822,1.26462030411
6184,-0.669322788715,-0.281721234322
9854,-0.72100263834,-0.527569413185
2553,0.566290020943,0.630592107773
5440,0.31492048502,1.21086525917
54623,-0.0072309076786,-1.42328667641
9533,0.912066102028,-1.91112673283
8607,0.745961666107,0.125763297081
207,0.0473540052772,-1.69531989098
26054,-0.437246143818,-0.561298727989
10682,-0.202022343874,-1.30685603619
8573,-0.528596162796,-1.88786959648
23378,0.482681334019,1.0255317688
8553,-0.984962046146,-2.67557144165
622,-0.675451397896,-1.28388535976
9467,0.524261713028,0.524565279484
5525,0.475216656923,-0.415874570608
256364,-0.278436899185,0.183431118727
332,0.0832521319389,0.129765346646
2058,-1.58814847469,-1.89160597324
7849,1.80410158634,0.267996460199
23244,-0.743920207024,-0.79740011692
7494,-1.5824483633,-0.248547926545
4836,-0.119871616364,-0.448202431202
23647,0.135902062058,-1.07365369797
10617,-0.155195325613,-1.23562932014
2184,-0.358940243721,-0.444353371859
5355,-0.374380648136,0.0270469486713
6659,-0.791030824184,-2.65780162811
7016,-0.174655884504,0.596230864525
90861,-0.316614925861,-1.5900850296
10670,-0.119281187654,1.37170243263
79071,0.615438699722,1.50652611256
64746,-1.00613498688,-1.96002542973
5366,0.798512816429,2.37278985977
11344,-1.02156186104,0.129783779383
10013,-0.453457862139,-1.33674252033
5829,0.102078154683,0.122053623199
5257,1.42844796181,-1.26200473309
22794,-0.605362534523,-0.165859594941
9761,-0.460342466831,-0.995755732059
23326,-1.33465957642,-1.01460623741
10972,-0.0979286879301,0.160752177238
10523,-1.20765376091,-3.22526693344
79090,0.0385706722736,0.653276562691
27032,-0.24192802608,0.371086925268
9097,1.31823444366,0.0111842751503
10513,-1.33361577988,-2.71805667877
1891,-0.0515703558922,-0.205603063107
3066,0.242951318622,-0.369844853878
9801,-0.0218140333891,0.357456296682
1459,0.858198165894,0.519443035126
9703,-0.671129763126,-0.530755162239
10606,0.0846852511168,-1.80628728867
1017,-0.140075981617,0.103314384818
9813,0.724229812622,0.695374190807
7485,-0.730258584023,-0.195137962699
2109,-0.47652554512,-1.43678593636
23271,0.30170455575,1.64960122108
9915,0.931557476521,1.50880718231
9552,0.294165998697,-0.248870268464
