rid,CPC006_A375_6H:BRD-A24054354-001-05-7:10,CPC006_A375_24H:BRD-A24054354-001-05-7:10,CPC006_A549_6H:BRD-A24054354-001-05-7:10,CPC006_A549_24H:BRD-A24054354-001-05-7:10,CPC006_A673_6H:BRD-A24054354-001-05-7:10,CPC006_AGS_6H:BRD-A24054354-001-05-7:10,CPC006_CORL23_6H:BRD-A24054354-001-05-7:10,CPC006_COV644_6H:BRD-A24054354-001-05-7:10,CPC006_DV90_6H:BRD-A24054354-001-05-7:10,CPC006_EFO27_6H:BRD-A24054354-001-05-7:10,CPC006_HA1E_6H:BRD-A24054354-001-05-7:10,CPC006_HA1E_24H:BRD-A24054354-001-05-7:10,CPC006_HCC15_6H:BRD-A24054354-001-05-7:10,CPC006_HCC515_6H:BRD-A24054354-001-05-7:10,CPC006_HCC515_24H:BRD-A24054354-001-05-7:10,CPC006_HCT116_6H:BRD-A24054354-001-05-7:10,CPC006_HEC108_6H:BRD-A24054354-001-05-7:10,CPC006_HEPG2_6H:BRD-A24054354-001-05-7:10,CPC006_HT115_6H:BRD-A24054354-001-05-7:10,CPC006_HT29_6H:BRD-A24054354-001-05-7:10,CPC006_HT29_24H:BRD-A24054354-001-05-7:10,CPC006_JHUEM2_6H:BRD-A24054354-001-05-7:10,CPC006_LOVO_6H:BRD-A24054354-001-05-7:10,CPC006_MCF7_6H:BRD-A24054354-001-05-7:10,CPC006_MCF7_24H:BRD-A24054354-001-05-7:10,CPC006_MDST8_6H:BRD-A24054354-001-05-7:10,CPC006_NCIH1694_6H:BRD-A24054354-001-05-7:10,CPC006_NCIH1836_6H:BRD-A24054354-001-05-7:10,CPC006_NCIH2073_6H:BRD-A24054354-001-05-7:10,CPC006_NCIH508_6H:BRD-A24054354-001-05-7:10,CPC006_NCIH596_6H:BRD-A24054354-001-05-7:10,CPC006_NOMO1_6H:BRD-A24054354-001-05-7:10,CPC006_OV7_6H:BRD-A24054354-001-05-7:10,CPC006_PC3_6H:BRD-A24054354-001-05-7:10,CPC006_PC3_24H:BRD-A24054354-001-05-7:10,CPC006_PL21_6H:BRD-A24054354-001-05-7:10,CPC006_RMGI_6H:BRD-A24054354-001-05-7:10,CPC006_RMUGS_6H:BRD-A24054354-001-05-7:10,CPC006_SKLU1_6H:BRD-A24054354-001-05-7:10,CPC006_SKM1_6H:BRD-A24054354-001-05-7:10,CPC006_SKMEL1_6H:BRD-A24054354-001-05-7:10,CPC006_SKMEL28_6H:BRD-A24054354-001-05-7:10,CPC006_SNGM_6H:BRD-A24054354-001-05-7:10,CPC006_SNU1040_6H:BRD-A24054354-001-05-7:10,CPC006_SNUC4_6H:BRD-A24054354-001-05-7:10,CPC006_SNUC5_6H:BRD-A24054354-001-05-7:10,CPC006_SW480_6H:BRD-A24054354-001-05-7:10,CPC006_SW620_6H:BRD-A24054354-001-05-7:10,CPC006_SW948_6H:BRD-A24054354-001-05-7:10,CPC006_T3M10_6H:BRD-A24054354-001-05-7:10,CPC006_THP1_6H:BRD-A24054354-001-05-7:10,CPC006_TYKNU_6H:BRD-A24054354-001-05-7:10,CPC006_U937_6H:BRD-A24054354-001-05-7:10,CPC006_VCAP_6H:BRD-A24054354-001-05-7:10,CPC006_VCAP_24H:BRD-A24054354-001-05-7:10,CPC006_WSUDLCL2_6H:BRD-A24054354-001-05-7:10,CPC006_H1299_6H:BRD-A24054354-001-05-7:10,CPC006_RKO_6H:BRD-A24054354-001-05-7:10
5720,-0.917015314102,0.356192708015,-0.339444577694,-0.0758184492588,0.920850038528,-0.193999990821,-0.208399996161,-3.58859992027,-0.71875,-0.647499978542,-0.673708617687,-0.128175765276,1.33557546139,-0.137675017118,-1.13825440407,0.23299998045,-0.244747132063,0.209397614002,-1.16840004921,0.133550465107,0.0823855400085,-0.0600000023842,0.94344997406,0.000473901629448,-0.572846710682,-0.870650053024,0.249599993229,-1.13880002499,-1.53235006332,0.385349988937,0.17175000906,-5.36100006104,-0.654950022697,-0.563513457775,-0.700342833996,0.0531999990344,0.309499979019,-0.950117528439,0.224749997258,-0.437449991703,0.395449995995,-0.484449982643,-0.765899956226,0.715200006962,0.529299974442,-0.992399990559,0.628650009632,0.606125950813,-0.259250789881,-0.427749991417,0.802283465862,0.378549993038,0.573599994183,-0.144175514579,1.53588604927,-2.00745010376,0.617150008678,0.611350059509
466,-1.06837236881,-0.0158825591207,-0.402449309826,-0.745029687881,1.41265010834,0.145249992609,-0.669449985027,0.105800002813,-0.0197499990463,-1.37504994869,-0.955782711506,-0.616804361343,0.399822205305,0.0639999955893,-0.151560679078,-1.84479999542,-0.280200988054,0.0526167564094,0.438400030136,-0.924306213856,0.286235392094,-1.89195001125,1.01649999619,0.352924406528,0.321109771729,-2.04850006104,-1.3709000349,-1.18829989433,-0.921849966049,0.451000005007,-2.75480008125,-2.97289991379,-4.52865028381,-0.767439067364,0.788494646549,-1.75074994564,-2.14530014992,-0.930713176727,0.488900005817,-0.706149995327,-0.516449987888,-0.891099989414,-0.365750014782,-0.834500014782,-1.64315009117,0.0,-0.871150016785,-2.13860034943,-0.281232684851,0.0381000004709,-0.00709182024002,-0.457700014114,-1.60664999485,-0.222274124622,0.995202422142,0.104549996555,1.26209998131,0.267549991608
6009,0.189457654953,-0.089037835598,-0.582971572876,0.607502102852,1.02094995975,0.863799989223,-0.101350009441,-2.61789989471,0.43489998579,0.304899990559,-0.199948057532,-0.632811844349,-0.150342002511,-0.401399999857,-0.137212455273,-0.332899987698,-0.385816842318,0.707040667534,-0.542349994183,-0.613052725792,0.432564139366,1.50514996052,0.67919999361,0.397068858147,-0.42012566328,0.170899987221,-0.194299995899,-1.61430001259,-0.458350002766,0.295899987221,-0.537000000477,-5.12680006027,0.15830001235,0.187207043171,-0.196017757058,1.40995001793,0.960299968719,-0.472025632858,0.0523000061512,0.776900053024,0.129850000143,0.841600000858,-1.14094996452,1.06719994545,1.24029994011,-1.32130002975,1.18990004063,0.0189443081617,-0.211863189936,0.373849987984,-0.141783803701,-0.586950004101,0.478150010109,1.63794159889,1.31309890747,0.539749979973,0.496950030327,-0.643200039864
2309,0.057750672102,-0.343887686729,-0.610470056534,0.160139232874,-0.11115000397,-0.0940999984741,-0.425699979067,0.0588000006974,0.256049990654,-0.493950039148,0.863284707069,0.12553063035,0.0263727046549,0.128775000572,0.201398953795,0.870350003242,0.101031027734,-0.24331818521,-0.311300009489,-0.290304422379,-0.62629622221,0.286350011826,0.435350000858,-0.892994344234,-0.265547722578,0.892199993134,0.120399996638,0.167499959469,1.11710000038,-0.392199993134,-0.276249974966,1.93289995193,0.584649980068,-0.231228709221,-0.293682277203,0.546949982643,-0.501800000668,-1.87527298927,-0.894200026989,1.15954995155,0.680099964142,1.10315001011,1.31960010529,-0.869099974632,-1.45650005341,-0.700900018215,1.52769994736,-0.168723851442,0.0810814574361,0.575950026512,0.231396883726,-0.191449999809,-0.455849975348,0.273460060358,-0.964513599873,-0.499399960041,1.50714993477,-0.412349998951
387,0.245905816555,0.465679168701,0.684345722198,-0.108990699053,1.28784990311,0.0658999979496,-1.44775009155,0.0370000004768,1.04589998722,1.50620007515,0.320259898901,-0.423083722591,0.372322380543,-1.13042497635,-0.645473480225,1.0109000206,0.76962697506,-0.183312103152,0.119049996138,0.0472109764814,0.698723852634,1.28964996338,1.41794991493,0.819215536118,0.57911080122,1.71614992619,-0.738300025463,1.53454995155,-0.139699995518,0.658100008965,0.9958999753,-4.60830020905,0.00189998745918,0.551749289036,-0.862098813057,1.96149992943,0.68079996109,-0.232739984989,-0.203699976206,-0.0676000118256,0.751700043678,0.693549990654,0.610549986362,0.157800003886,-0.518700003624,-0.312000006437,0.15364998579,1.07228946686,-0.905946791172,0.715449988842,0.303090780973,0.175549998879,0.764250040054,0.671465754509,1.09466981888,-0.0232000015676,0.8791000247,-0.0480000004172
3553,0.471173256636,-0.342431038618,-0.634491801262,0.913354992867,-0.932799994946,-0.382899999619,-0.428550004959,1.23679995537,0.433300018311,-0.0451999902725,-0.462879121304,-0.237486168742,-0.110616952181,0.683400034904,0.364734441042,-0.457899987698,-0.546801447868,0.163549348712,-0.128500014544,0.669844031334,-0.372853040695,1.30624997616,-0.0522000193596,-0.472865641117,0.119268789887,-0.779500007629,-0.470499992371,1.78434991837,0.453949987888,0.371450006962,0.781099975109,-0.532199978828,0.85799998045,-1.27663516998,-0.355484396219,0.545300006866,0.220699995756,-0.126411736012,0.109950020909,-0.56559997797,-0.720550000668,0.522099971771,2.04815006256,-1.45679998398,0.0856000036001,-1.13469994068,0.727150022984,0.267032027245,-0.171707630157,-0.260949999094,0.0589743927121,-0.196649998426,0.833199977875,-1.16355597973,-1.58862483501,0.513800024986,-0.645699977875,-0.178299993277
427,0.72628891468,-0.189478591084,0.623115360737,-0.826381802559,0.737800002098,0.99329996109,-1.09439992905,0.48679998517,0.248649999499,0.476400017738,0.117557540536,-0.478689402342,0.204828158021,0.27417498827,0.0129958838224,-1.3478499651,-0.0913571566343,0.261766731739,-0.184049993753,-0.696012854576,0.199895620346,-0.943049967289,0.599599957466,0.652337372303,-0.00664177536964,-1.6344499588,-0.748899996281,-0.870700001717,0.276800006628,1.17475008965,-0.611900031567,-1.0529999733,-1.71790003777,-1.05780744553,0.0882581248879,-0.57564997673,-0.738499999046,-0.0469038337469,0.0360500067472,0.34810000658,0.352699995041,-0.197700023651,-0.68725001812,-0.768899977207,-0.971750020981,-0.0318000018597,0.773699998856,-1.52678108215,-0.329454809427,-1.01594996452,0.0776694118977,-0.456049978733,-0.317049980164,0.418982774019,0.572541713715,-0.661049962044,0.124399989843,1.39654994011
5898,-0.471385240555,-0.0481066927314,-0.0681812465191,1.74961972237,-0.192850008607,0.471500009298,-0.114999994636,0.341800004244,-0.254299998283,-0.0655999928713,-0.655828952789,-0.722654402256,-0.36292886734,-0.667150020599,-0.897998332977,-2.67355012894,0.0597187541425,-0.395213931799,0.0898000299931,-0.594804167747,-0.251349151134,-0.327649980783,0.582649946213,-0.290766000748,0.148586213589,-0.80529999733,-0.347799986601,0.045450001955,-2.20674991608,-0.4958999753,-0.561100006104,-2.6180999279,-0.390300005674,-0.49013954401,-0.10536365211,-2.01684999466,-0.418649971485,-0.685737252235,0.61669999361,-0.527899980545,-0.857400000095,-1.20650005341,-1.17320001125,0.465999990702,-1.21064996719,-1.32910001278,-0.00309997797012,-1.30571377277,-1.812915802,-1.33105003834,-0.58575296402,0.108249999583,-0.780350029469,-0.642393767834,-0.64847111702,0.0919499918818,0.690949976444,0.0474000051618
23365,1.18498468399,0.54461479187,0.726471483707,0.0750697478652,0.107749998569,-0.490249991417,0.781849980354,0.959500014782,0.311049997807,0.563950002193,-0.408447831869,0.0947314724326,0.0217677596956,-0.802874982357,0.673292577267,-0.378700017929,0.543266057968,0.397737801075,0.573400020599,0.136449128389,0.808484792709,0.609899997711,1.15170001984,-0.0754821300507,0.839935898781,2.70974993706,-0.696500003338,1.23870003223,1.09360003471,0.224949985743,1.25099992752,4.85150003433,-0.285050004721,0.429546296597,-0.0817401409149,0.762449979782,-0.186149999499,0.198997795582,1.09080004692,-0.234750002623,0.801499962807,1.55910003185,-0.216649994254,0.95609998703,0.0248500015587,2.32430005074,0.430449992418,0.842342495918,-0.00860193371773,0.831149935722,-0.139972031116,-0.864499986172,-0.248799979687,0.129889562726,-0.0183422639966,-0.0574499964714,1.12669992447,-0.234950006008
6657,-0.396482825279,-1.22884440422,0.369518637657,-0.834441661835,0.684300005436,-0.209749996662,1.16790008545,0.879999995232,0.0689499974251,0.22175000608,0.567340970039,0.410376161337,-0.433862119913,0.682349979877,-0.068475663662,-1.04250001907,-0.636453926563,0.343013823032,-0.0736999809742,-0.289227098227,0.272272109985,-0.179450035095,-0.180999994278,-0.179790243506,0.0941086038947,-0.733200013638,0.349700003862,0.219799995422,0.717550039291,0.525900006294,1.3232499361,1.90690004826,1.13030004501,0.0637627542019,0.545187950134,-0.144250005484,1.1114000082,5.78984618187e-05,-0.278899997473,-0.40674996376,-1.1398999691,-0.168650001287,0.50049996376,0.508599996567,0.732600033283,-0.933600008488,0.337249994278,-1.38262450695,0.0342843085527,0.122900009155,-1.19918870926,0.380199968815,-0.244149982929,-0.760073363781,-1.36295497417,1.16339993477,-1.10750007629,-0.577650010586
