rid,DOS029_VCAP_24H:BRD-K14363876-001-01-0:5.02,DOS033_A375_24H:BRD-K14363876-001-01-0:5.02,DOS033_A549_24H:BRD-K14363876-001-01-0:5.02,DOS033_HT29_24H:BRD-K14363876-001-01-0:5.02,DOS033_MCF7_24H:BRD-K14363876-001-01-0:5.02,DOS033_PC3_24H:BRD-K14363876-001-01-0:5.02,ERG015_PC3_24H:BRD-K14363876-001-01-0:10.0331,ERG015_PC3_6H:BRD-K14363876-001-01-0:10.0331,ERG015_VCAP_24H:BRD-K14363876-001-01-0:10.0331,ERG015_VCAP_6H:BRD-K14363876-001-01-0:10.0331
5720,0.386197090149,-0.250499993563,0.23298728466,-0.319900035858,1.0341347456,0.178127974272,-0.370245873928,-2.39568424225,-1.02814674377,0.606106758118
466,0.427826225758,0.511133313179,0.334586948156,-0.737466692924,0.63910984993,-0.00480109453201,-0.164749667048,-0.611830711365,-0.982340931892,-2.30024123192
6009,-0.850509762764,-0.106133341789,-0.4264138937,-0.864233374596,0.211540833116,-0.497300863266,1.15408444405,-1.91918087006,-0.744036316872,-1.12226009369
2309,0.215609669685,1.06276667118,-0.198744565248,0.0248000025749,-0.916415095329,0.52197009325,-0.460822224617,2.57922720909,1.37356495857,1.02027130127
387,-0.327271312475,-0.712466716766,-1.15540313721,0.360233366489,0.568930864334,0.321027964354,0.888798236847,1.47971606255,-1.85612177849,-0.15743637085
3553,-1.91221833229,-0.0969666540623,1.19816327095,0.103833347559,0.306801795959,-0.835994720459,-0.562191843987,1.371301651,0.403018593788,1.0541459322
427,-0.0516073703766,-0.102633342147,-0.155401617289,-1.10536670685,-0.383064121008,0.673534810543,0.136193275452,-0.170763790607,-2.19220805168,-1.88744950294
5898,-0.148164093494,1.4089332819,-0.388403296471,1.10516667366,0.277013152838,0.942048549652,-0.689911007881,-0.879535138607,0.855951607227,-0.460104107857
23365,0.353941977024,-3.35233354568,-0.950706720352,1.11210000515,-0.748233139515,0.0521356016397,0.256619304419,-0.175953805447,0.343008220196,1.38513207436
6657,-0.641078650951,-0.105399981141,1.1422059536,-0.598266601562,0.723241388798,-0.625002861023,-0.22960563004,0.863799929619,-0.345074117184,0.148947030306
5054,0.344598054886,0.283000022173,-0.226312369108,0.702733337879,0.298449546099,0.481107532978,-0.291371047497,1.18805742264,0.193626075983,0.377980232239
3108,-0.224081069231,0.503633320332,-0.516490399837,-1.66453337669,0.220216676593,-1.40858340263,0.200140431523,3.35911393166,-0.344127565622,1.69577336311
1950,0.0281865522265,0.874733388424,0.663289487362,0.733033418655,0.930402159691,-0.732555925846,-0.262843489647,1.14929139614,-0.645868182182,-1.05749726295
351,-0.227868750691,-0.50150001049,-0.364516288042,-3.47703361511,-0.231400609016,-0.619729399681,0.205875486135,0.287802636623,0.559244632721,-0.431253880262
4846,0.708915114403,0.0618000030518,0.120127394795,-0.349600017071,-0.149389579892,-4.71454048157,0.798201262951,1.58967101574,0.0722010433674,0.484264284372
1452,0.0518207140267,0.662299990654,-0.156569331884,0.444433301687,0.633085429668,-0.574300289154,-0.486241668463,-0.560723662376,-0.8379804492,1.44148850441
4776,-1.46653807163,-0.177733361721,1.05914354324,-0.192833334208,0.708093285561,-1.12130093575,-0.760771453381,1.61516737938,0.732232809067,0.800667822361
6908,2.53254842758,-0.421033293009,0.430246323347,0.713500082493,0.493566721678,-0.33373183012,0.0523193478584,-1.32154595852,-0.87366104126,-0.713991880417
672,-0.0616730488837,-0.0877333283424,0.593860983849,1.20046663284,0.620010614395,0.639497220516,0.0790863633156,0.170377388597,-0.681660294533,-0.708877146244
5710,0.293949067593,-0.840499997139,-1.45432925224,-2.11733341217,-0.847124457359,0.230989471078,-0.430624723434,-0.264402717352,0.795557916164,1.19798326492
2115,0.0247243493795,0.164633348584,-0.10669401288,-0.507666647434,0.326668858528,-0.985035538673,-0.0137974247336,-0.120546735823,-0.0642911791801,1.61645376682
7015,0.556560218334,1.0801666975,1.24450469017,0.0443333238363,0.745668828487,-0.596424341202,-0.742179334164,2.19352173805,1.43019032478,0.697886705399
8726,-0.174113988876,1.41280007362,0.342312216759,1.6114000082,0.454296052456,0.315772384405,-0.00177501142025,0.185972779989,-0.273630529642,0.308208137751
2185,-0.731107890606,-0.307733297348,1.1956911087,0.181333333254,0.566150963306,-0.196579501033,0.124632194638,1.10692238808,-0.262262851,1.16310942173
3315,3.30000162125,-0.137266635895,-0.468733340502,0.507300019264,-0.128525942564,0.589570701122,-0.392857432365,0.924260377884,0.0392843857408,1.26554524899
5289,0.417137980461,1.043633461,0.788977384567,1.24093341827,0.602976441383,-0.193251848221,-0.0623333156109,0.500792145729,0.893258690834,1.64925265312
868,0.320489853621,0.650033473969,-0.956099033356,0.266666680574,0.199863344431,-0.419854998589,-0.0707564204931,1.44543516636,0.116264387965,1.2124325037
1677,-0.215649962425,0.7296667099,0.593657314777,-0.536666750908,0.394884347916,-0.979929089546,-0.390655070543,1.67452406883,0.69631922245,1.48945116997
7043,-0.564349412918,-0.219633311033,0.717929124832,-0.164700031281,0.539050638676,-0.320195794106,-0.512802958488,2.17211532593,0.781583786011,1.60037660599
5613,-0.50153106451,0.148533284664,0.781122744083,-0.107900008559,0.000557497143745,-0.518695771694,0.591278135777,1.99022448063,-0.241150960326,-0.518032550812
595,0.45131739974,-0.34420004487,-1.2095208168,2.57229995728,-1.14512836933,0.677892804146,-0.856094956398,-0.712431371212,0.472170442343,1.40335488319
4793,0.152675360441,0.741133332253,-0.724786818027,0.383500039577,0.518576562405,-0.0774798989296,-0.633043110371,2.35086417198,0.284332811832,0.694624304771
2736,-0.892888784409,-0.22389999032,0.583110332489,-0.799933433533,0.747306585312,-1.66905283928,0.11543802917,2.41543626785,0.325828909874,0.806079447269
5290,-0.591097354889,-0.243599995971,1.57036101818,-1.17593348026,0.334356129169,-0.0108826979995,0.178493738174,1.0560863018,-0.0559413284063,-0.200652301311
6194,0.0,0.000233333325014,-0.322269707918,-0.615366697311,-0.808373749256,0.292970359325,0.353808283806,-2.45770025253,-1.68481588364,-1.71383309364
1676,-0.46131169796,-0.169100016356,0.389077395201,-2.75463342667,0.221407100558,-0.0450809746981,-0.0495214313269,2.20359635353,0.689109861851,0.904009580612
23512,-3.86032485962,-0.794333338737,-0.497583448887,1.30496668816,-2.01647758484,0.0486716777086,-0.841358065605,-0.511328756809,0.545163333416,0.14146476984
148022,0.840677976608,-0.312866687775,-0.359446913004,-0.6195333004,-0.203978300095,0.923203110695,-0.397472113371,-0.393356174231,-0.236355394125,1.6496039629
1906,-0.925948143005,-0.3926666677,-0.472685575485,-2.01463341713,0.172780841589,0.185025796294,0.216907113791,2.79163479805,1.07369875908,1.78265213966
8878,0.0573284476995,0.616000056267,0.306639969349,-1.10966670513,-0.584163844585,0.812419593334,0.184370368719,0.0583656206727,0.405875563622,0.711226940155
3091,-0.846391022205,-0.0892999991775,0.463861495256,-0.058100014925,0.333091557026,0.731032788754,-1.07582068443,0.498329699039,-0.450274765491,-0.00726819038391
5743,-0.244348376989,-2.93043351173,-0.0551285967231,-0.202766656876,0.185795143247,-2.02915644646,-0.648440957069,0.870131671429,-0.362598478794,-0.470560580492
5321,-0.719974040985,0.479466676712,0.740513443947,-1.93643331528,6.19356107712,-0.0810816884041,0.0485137254,0.106555834413,0.269065022469,-0.5831412673
4144,-0.867329239845,1.46706676483,-0.000605136156082,0.340266674757,0.743735015392,-0.265423178673,-0.929318606853,-0.350498199463,-0.67174488306,-2.01976966858
1981,-0.267038315535,-0.457300037146,-0.471135258675,0.635200023651,-0.452448308468,-0.374640196562,-0.504424929619,0.300852805376,-0.253975719213,0.0967518985271
695,1.511089921,-0.511333346367,0.0292569696903,1.50120007992,-0.908570170403,-0.176154911518,0.421814739704,0.888751506805,0.621517598629,0.964587450027
10398,-0.246044799685,0.0826333165169,1.23085093498,-0.82043337822,0.587759554386,-0.0435774177313,-1.11815845966,-0.36643654108,-0.336785972118,0.00728909671307
5708,-0.292401969433,-0.412933349609,0.865713357925,-0.653100013733,6.2093706131,0.0834309160709,-0.165191069245,1.9107811451,1.08282005787,3.08064317703
1213,0.0627207010984,-0.0868000090122,-2.22477006912,0.0251999795437,-0.36195525527,0.468185245991,0.436523735523,-1.05412507057,0.294335782528,0.520954966545
226,0.692159414291,3.32816672325,-0.467500895262,3.57660007477,6.82330036163,4.83328294754,-3.59624695778,-0.474900305271,0.871827065945,2.24845671654
6777,0.159733176231,1.88423347473,-0.721589028835,0.443666696548,1.34230899811,2.2252831459,0.186816930771,0.859977602959,0.452364116907,0.569605410099
2113,-0.362644791603,-0.531533360481,-0.571157097816,-0.123900026083,0.86981523037,-0.235669732094,-1.23925876617,-1.12694478035,-0.441456019878,-0.118815302849
3329,0.0160100013018,0.0593666732311,-0.968092679977,1.07669997215,-1.26686692238,0.344875127077,-0.814449429512,-3.17424964905,-1.12928986549,-1.36983168125
1050,1.27983593941,0.0323999971151,-0.397026389837,0.348766684532,-0.54346293211,0.104457147419,0.70046889782,-0.344741463661,0.633432865143,-0.642191469669
9491,-0.752231776714,0.2799000144,0.240231364965,-0.433200001717,0.577832043171,-0.401284754276,0.787463605404,1.71491348743,0.732530713081,1.02287483215
22926,0.719011485577,1.08656668663,0.428264439106,0.609400033951,-0.550079643726,-0.00742373242974,0.490445196629,-0.627008914948,-0.861646652222,1.13824772835
5899,-0.172640651464,-0.309333324432,0.332962334156,0.16616666317,-0.284268498421,-1.10862612724,0.287835091352,1.66993844509,-1.35350048542,0.0791000127792
5467,-0.126526370645,-0.0492332875729,0.415115594864,-0.543733358383,0.25613796711,-1.36505675316,0.0508353710175,1.27285265923,-0.0317618101835,1.65766406059
6774,0.46681073308,0.155833333731,-0.0408364087343,-0.841866731644,-0.158056110144,-6.30887413025,0.162902936339,0.344798803329,0.402049213648,0.535538315773
1788,-1.57788944244,-0.216866672039,0.903914451599,-0.0612666606903,1.21975803375,-0.621159911156,-0.533026814461,1.26063919067,0.508717477322,0.440919905901
5921,0.647366404533,0.363133341074,-0.559071242809,-0.0453666746616,-0.441850483418,1.27788925171,0.585098981857,4.66876125336,-0.0989330559969,1.55936598778
5721,-1.0496250391,0.420966684818,0.0116145759821,0.204833343625,-0.129050582647,-0.181975752115,0.0795376524329,-2.26850819588,-0.535082697868,-1.66528177261
2263,-0.307578057051,-0.141866669059,-0.453046470881,-0.275866657495,1.15782654285,-0.0991612374783,-0.583184719086,1.33990073204,0.222852945328,-0.0704978853464
808,-0.54452419281,-0.0745666772127,0.307041078806,0.717599987984,-0.135216549039,-0.608507871628,-0.235412731767,1.8580737114,0.702186822891,0.8590965271
30001,0.103360071778,0.263733327389,-0.420186400414,0.144833341241,0.28913834691,0.545490026474,-0.602475225925,-0.524930238724,-0.784423232079,0.461110293865
348,-0.00634667277336,0.574833393097,0.666445910931,0.0561666488647,1.81701362133,-0.27771294117,-0.714427173138,0.691148161888,2.99067974091,0.423125803471
30849,-0.162275105715,-0.0778000354767,-0.840060532093,-0.193899929523,0.392026305199,0.183448538184,0.516585409641,-0.539991796017,-0.607120990753,0.836967229843
1454,0.319716215134,0.260000020266,0.0881230980158,-0.500966727734,1.3320608139,0.421592891216,-1.69723856449,1.90341234207,0.190065935254,1.5549223423
6500,0.533827543259,0.0558333694935,-0.229384601116,-0.056633323431,0.739825367928,0.760386526585,-0.411762952805,-2.01620531082,0.271337926388,0.732344508171
5627,0.45390111208,0.534200012684,-0.425638914108,0.961133420467,-5.07740783691,0.380337655544,-0.460731476545,3.53881573677,-0.0913127362728,-0.632887661457
5715,-0.208403512836,-0.114533342421,-0.598746776581,-0.790000021458,-0.814669430256,0.450382560492,-0.753008365631,-3.37628340721,0.778155565262,-0.0953760147095
4791,-0.923911333084,0.672500014305,0.443854808807,-0.286766707897,-0.131747931242,-1.42475569248,0.448612421751,2.01842784882,0.681129813194,1.15405988693
56924,0.333752185106,0.360399991274,-0.565504729748,1.23700010777,-0.175559282303,-0.422210842371,0.40499612689,-1.17825722694,-0.677478969097,1.12981629372
2690,-0.371042877436,0.201866656542,0.60456520319,-0.168000012636,-0.869362950325,-0.308740675449,1.08292388916,-1.36472713947,-0.0030589401722,-2.33161711693
1019,-0.313166886568,-0.210166633129,0.220361053944,0.386900007725,-0.911734700203,-0.0163793861866,-0.216525256634,-5.2314696312,-0.719275474548,-3.95682477951
51422,0.120850414038,-0.287033349276,0.228618621826,-0.1263666749,0.0235720276833,-1.06504070759,0.843962073326,-1.06484770775,-1.23886704445,-0.7862829566
5788,-0.199267685413,0.419799983501,2.9851026535,0.22270001471,0.373023271561,-0.631840348244,0.920547664165,1.33404755592,-0.239038944244,0.0248951613903
6709,-0.0345644950867,-0.147866651416,0.0213312804699,0.44933333993,-0.662603616714,-0.732931375504,0.0750673860312,0.861936748028,-1.14308845997,0.0732459723949
1277,0.395430058241,0.0541666448116,-0.331468403339,0.449466705322,-0.541613221169,0.54037296772,-0.0362478792667,1.13318276405,0.153890937567,1.02512907982
993,0.992500662804,0.895500063896,-0.59550601244,-2.07816672325,-1.08909118176,0.133915245533,0.330308288336,-1.62159562111,-0.835505485535,-1.4798810482
7157,0.107585296035,-0.0747666358948,-0.241451352835,-0.445300042629,-0.636363148689,-0.336105495691,0.479128599167,1.7975281477,0.827597379684,0.709799170494
1958,0.563082396984,0.33803331852,-1.2127161026,-0.605733335018,0.490914165974,-3.93715047836,0.0864522084594,-0.577418923378,-0.703878641129,1.16116321087
4582,0.37204220891,-0.125666677952,0.427043229342,1.42543339729,-1.25947833061,-4.19914627075,0.453934967518,-0.896636724472,0.150303766131,-1.06162166595
9212,-0.55331993103,-0.351766675711,0.308991283178,-3.11670017242,0.232598662376,-0.263817816973,-1.341121912,2.00472998619,0.151274889708,1.36070072651
8440,0.170253247023,0.393066704273,0.192541897297,0.846899986267,-0.316594839096,-0.945056438446,-0.425999939442,-2.26191592216,-2.37155652046,-4.06103134155
6790,0.231695756316,0.139100000262,0.532245159149,-0.217733383179,-0.742519080639,1.01225304604,-0.681131243706,1.2495816946,0.165867775679,2.10487413406
8851,0.817108631134,0.527500033379,0.211872577667,-0.424633383751,0.204234063625,-0.954142510891,1.1254196167,0.659536659718,0.0530947744846,-0.810860037804
2534,-0.17934794724,0.801300048828,-0.409108936787,-0.826300024986,-0.837277114391,0.516708910465,-0.428842931986,0.539640665054,1.20327401161,-0.545380949974
4893,-0.266594797373,-0.0010666847229,0.822198331356,0.17986664176,0.105156421661,-0.64744746685,-0.739965319633,2.80442547798,-0.0687934085727,1.26132535934
665,-0.334060490131,0.0204333439469,-0.596273183823,0.100433349609,-0.303373634815,0.761239290237,-1.23973894119,-3.25213241577,0.932515144348,0.905936956406
4313,-0.887017607689,0.10093331337,0.825200438499,-0.663266718388,-0.0637206211686,-0.937813699245,0.0991083607078,1.194470644,0.37996417284,0.193066731095
1022,0.0997038185596,0.159566640854,0.069862768054,-0.0213666707277,1.65872979164,-0.422419190407,1.27643489838,-1.2799795866,-0.125420928001,-0.916509091854
5880,0.940223813057,0.138466656208,0.00975840166211,0.0525000020862,1.27765727043,-0.30466106534,-0.181248113513,0.202086627483,-0.7090690732,0.140816047788
3162,-0.381256461143,0.0633666664362,-0.180254876614,1.68649995327,-0.278201073408,0.0396465212107,-0.477002888918,-2.42857384682,0.0735520273447,0.304597973824
1282,0.597736597061,-1.16803336143,0.0797963440418,-0.207566678524,0.491900742054,-0.719681620598,0.431304752827,1.61321878433,0.249873280525,0.739774405956
3383,0.573359251022,0.0791333466768,0.166296303272,-0.286933362484,0.298708617687,-0.684351444244,-0.0493648648262,3.00136566162,-0.0585295706987,1.2044147253
727,0.0183108747005,0.273266673088,-0.298271030188,0.231633335352,0.989141583443,-0.623519718647,-0.31525439024,2.95233774185,1.66828107834,2.02121567726
4792,0.230851083994,0.180099964142,-1.38826107979,0.392366707325,0.523454427719,-0.698487818241,-0.213571608067,0.478945910931,0.264285951853,0.970899164677
