rid,CPD001_MCF7_6H:BRD-K58930050-103-01-5:10,CPD001_MCF7_24H:BRD-K58930050-103-01-5:10,CPD001_PC3_24H:BRD-K58930050-103-01-5:10,CPD003_MCF7_6H:BRD-K23163214-103-01-8:10,CPD003_MCF7_24H:BRD-K23163214-103-01-8:10,CPD003_PC3_6H:BRD-K23163214-103-01-8:10,CPD003_PC3_24H:BRD-K23163214-103-01-8:10,NMH001_FIBRNPC_6H:BRD-K58930050-001-03-7:10,NMH001_FIBRNPC_24H:BRD-K58930050-001-03-7:10,NMH001_NEU_6H:BRD-K58930050-001-03-7:10,NMH001_NEU_24H:BRD-K58930050-001-03-7:10,NMH001_NPC_6H:BRD-K58930050-001-03-7:10,NMH001_NPC_24H:BRD-K58930050-001-03-7:10
5321,-0.238446459174,0.236274942756,0.85755354166,0.0821000039577,-0.629050016403,0.787150144577,-0.0114000141621,-0.00450003147125,0.159199997783,0.00138726958539,0.0166710168123,0.564791440964,1.17854070663
4144,-0.439900130033,-0.89743065834,-0.500932335854,-0.261200010777,-0.173774987459,0.603505730629,-0.478399991989,2.19584989548,-0.213450014591,0.147245183587,-0.168399304152,1.12149906158,0.0717042088509
1981,-1.20890665054,-1.48644399643,-1.28871703148,-0.651449978352,-0.209699988365,0.0164140611887,-1.11315000057,0.62064999342,-0.284850001335,0.671758770943,0.852693796158,0.523604154587,-0.460631102324
695,-0.613864779472,0.681410431862,0.00955870747566,0.719349980354,0.0818500071764,-0.152996152639,-1.68454992771,-0.341250002384,0.233549997211,0.11810952425,0.0915475636721,-0.0396766141057,0.482559412718
10398,-0.0200297497213,0.392851144075,1.11224234104,-0.172749966383,-0.228825002909,0.269627392292,-0.403349995613,-1.68149995804,-0.421849966049,-0.600032389164,-0.819936573505,-1.90158128738,-0.419562876225
5708,-0.2559941113,-0.203851103783,-0.275601357222,-0.292000025511,-0.269374996424,-0.693490505219,-0.214499995112,2.54314994812,0.813099980354,-0.825017094612,-0.00609606923535,-1.11530864239,0.184746772051
1213,0.733383059502,0.602066040039,-1.37939798832,-0.519550025463,-0.222799986601,-1.73766732216,0.305600017309,-1.99009990692,0.405500024557,-0.360805183649,0.465682148933,-1.492010355,-0.808782756329
226,0.760351538658,0.340415894985,-0.413982242346,-0.146899983287,-0.337449997663,-0.534833312035,0.334149986506,-0.511999964714,-0.489250004292,0.183630138636,0.258527547121,-0.327829837799,-0.934033930302
6777,-0.499447494745,1.23743271828,-0.0411013960838,-0.309700012207,-0.159775003791,0.197924718261,0.457750022411,-0.0207999944687,0.298299998045,-0.333967268467,-0.13433483243,0.403996109962,-0.67497998476
2113,-0.340068817139,0.429451167583,0.227916404605,0.518550038338,-0.198199987411,-0.760384261608,-0.0382000058889,-0.633599996567,-1.54185009003,-0.990764319897,-0.941575050354,-0.970695614815,-1.00102186203
3329,-0.2327375561,-0.0991970747709,-1.13917565346,-1.30065000057,-0.408900022507,-0.708339214325,-0.0658999979496,0.232099995017,-0.314850002527,-0.732795834541,0.419458448887,-0.288416802883,-0.996845960617
1050,2.64386987686,-0.485400408506,-0.102154046297,-0.14904999733,0.557749986649,-0.0250593423843,-0.238700002432,0.137749999762,0.508699953556,-0.754254698753,-0.569075584412,0.00304879248142,-0.103477954865
9491,0.197263479233,0.0402398258448,1.4837692976,0.0498000085354,-0.147250011563,1.69017887115,0.159199997783,1.2364000082,0.364499986172,0.628252148628,0.111839927733,0.772617697716,1.38084101677
22926,1.06938576698,-0.508071899414,-0.72622025013,0.121799990535,0.0642250031233,-1.4409661293,-1.32065010071,0.499399960041,0.219999998808,-1.72336602211,-1.18666386604,-0.0235553085804,-0.398957014084
5899,-0.221996501088,-0.296651780605,-1.44891524315,-0.37809997797,-0.168674990535,-0.951855182648,0.682700037956,0.999549984932,0.977550029755,0.857693433762,0.520374774933,0.41984128952,-0.22066745162
5467,0.39706197381,0.636640191078,-0.525301575661,0.749650001526,-0.280475020409,-0.137651056051,-0.381849974394,2.20040011406,-0.814649939537,-0.0356056168675,-0.582348465919,0.162936598063,-0.720496475697
6774,-0.6829200387,0.331714093685,0.500456809998,-0.423649966717,-0.454225003719,0.101048588753,-0.504299998283,-0.246550008655,0.400449991226,1.71619296074,-0.297056853771,0.887943923473,-0.921710968018
1788,0.258859694004,1.71299505234,1.61044812202,0.252449989319,0.0967999845743,0.970002770424,0.240000009537,1.45875000954,0.0927999988198,0.8829241395,-2.85129141808,0.809484601021,0.838514089584
5921,0.534586548805,0.74311208725,-0.53111332655,0.00560000538826,-0.0786749944091,-0.988020777702,0.385450005531,1.36724996567,0.113549977541,-0.837518274784,-0.166968345642,0.29579603672,-0.817852377892
5721,-0.0231839567423,-0.0112678483129,0.551585912704,-0.372099995613,0.446799993515,0.143417954445,-1.0353499651,-0.154550001025,0.298200011253,0.327237963676,0.824906170368,0.442589640617,-0.211891427636
2263,-0.36659398675,-0.0599127113819,1.49611210823,0.272850006819,0.352675020695,1.14582002163,-0.0254999995232,1.67170000076,1.09130001068,1.59261143208,0.746640026569,1.06759953499,1.48661851883
808,-0.50451374054,-0.105440348387,1.06921589375,0.24525000155,0.795349955559,1.21270918846,0.095349997282,1.28975009918,0.654299974442,1.62839913368,-0.202591523528,2.22137904167,1.7887994051
30001,1.16697907448,0.21382124722,-0.525675773621,-0.715449988842,-1.63587498665,-0.594434976578,-0.987900018692,1.24399995804,-0.297949999571,-0.315314441919,-0.38745200634,-0.0666082575917,-0.747023642063
348,0.175511211157,0.472292602062,1.22487425804,0.133499994874,-0.00784999132156,0.282427936792,1.69365000725,1.4349501133,0.786350011826,0.737507402897,-0.0147420745343,1.37375032902,0.738346338272
30849,0.437995940447,-0.00146253407001,-0.870612621307,4.15070009232,-0.0924750044942,0.309602737427,-0.392599999905,1.62940001488,-0.738249957561,3.64248895645,0.0411767065525,-0.122754335403,-0.939770340919
1454,0.911513447762,-0.0362337678671,-0.792764008045,-1.02649998665,-0.224000006914,0.0439668893814,0.216999992728,1.80855000019,-1.33794999123,-1.48058950901,-0.777965188026,-1.13638567924,-0.762735426426
6500,0.513549804688,-0.0125927329063,-0.406772077084,1.75785005093,0.242774993181,0.648986518383,-1.07510006428,0.149550020695,-0.863749980927,-0.18280275166,0.00639047566801,-0.524251401424,-0.052839294076
5627,3.95251488686,0.0731192976236,-0.539134681225,-0.337249994278,-0.725749969482,-0.94636785984,0.378400027752,-0.937299966812,-0.386750012636,-0.297610640526,1.74362874031,5.25861978531,0.401427209377
5715,-0.0479458421469,0.277045369148,-0.859077394009,-1.90719997883,-0.0616000071168,-1.87631857395,-0.338750004768,-1.32984995842,0.293300002813,0.497623026371,1.51437056065,0.762921333313,-0.315156012774
4791,-0.668224275112,0.270524024963,0.533591270447,-0.541949987411,0.112800009549,4.96243619919,-0.0272000133991,0.865049958229,0.310649991035,0.22645996511,-0.190654307604,-0.129279181361,1.01965165138
56924,-0.0198653638363,-0.196034669876,-0.65792286396,4.73274993896,-0.358500003815,-0.88661468029,-0.0469999983907,0.00540000200272,0.103599995375,-0.73250991106,-0.332877337933,-0.730733811855,0.814772486687
2690,0.579982697964,0.08113899827,-0.772251009941,5.63280010223,0.516799986362,4.21256971359,0.0573500022292,1.13390004635,0.168099999428,-0.719205915928,-1.05484640598,4.76770401001,0.831504642963
1019,-0.901044309139,-0.209506243467,-0.142731621861,-0.226400002837,0.407000005245,-1.06995236874,-0.359599977732,-7.42150020599,-0.0113499984145,0.0944347381592,1.13452601433,0.607869446278,-0.0608557462692
51422,-0.256060183048,0.647250056267,-0.430016070604,0.412299990654,-0.551949977875,-0.754048109055,0.139850005507,5.18949985504,0.657800018787,0.163307473063,1.01562404633,0.983006596565,1.12386631966
5788,0.452957481146,0.34511244297,1.85747468472,0.462850004435,-0.278674989939,0.135124087334,0.379500001669,0.545349955559,-0.119750000536,-0.569067299366,-0.359955251217,0.639475166798,0.0478645339608
6709,-0.389755010605,-0.511807262897,-0.908268868923,-0.632049977779,-0.121574997902,-0.451385647058,-0.121400028467,0.0547500103712,-0.192599996924,-0.240236938,0.0414058417082,-0.757736504078,-1.67358934879
1277,-0.0120065882802,-0.399874001741,-0.919368386269,-0.212850004435,-0.0643499940634,-0.780052423477,0.00259999930859,0.471949994564,-0.98710000515,0.258712559938,-0.614174365997,0.803589403629,0.6771941185
993,0.579962790012,-0.855078279972,0.183592930436,-0.16494999826,0.551424980164,-0.682634949684,0.121700018644,1.09220004082,1.35119998455,0.0515303723514,0.777986943722,-0.227431789041,-1.31293749809
7157,0.291310101748,-0.650705337524,-0.138217464089,-0.841400027275,0.051924996078,0.820790588856,0.655950009823,0.0107000023127,0.0713500082493,-0.883437156677,-0.352262765169,1.08251857758,-0.905886650085
1958,-0.570702970028,0.847636640072,-0.142559587955,4.93305015564,-1.3137999773,-0.244645103812,0.572350025177,1.0054500103,-0.757149994373,-0.910417079926,0.320454835892,-0.0886561572552,0.553289830685
4582,-0.476917117834,0.237392529845,3.8521296978,-0.444049984217,-0.224924981594,0.117100641131,-0.135849997401,2.71645021439,-0.563799977303,-0.880883097649,-0.429652512074,-0.815670490265,0.218089029193
9212,-0.445819854736,0.559637129307,1.42167758942,-1.93324995041,-0.387575000525,1.10498487949,-0.163900017738,1.19685006142,-0.861000001431,-0.868558585644,-1.24965047836,-1.11508119106,-0.915968954563
8440,-1.93012940884,0.515137970448,-1.3968963623,-0.972900032997,-0.0252499878407,-1.52430450916,0.0366500020027,-0.397199928761,0.69580000639,-0.146542027593,1.13364064693,-0.510969698429,0.92661100626
6790,-0.182014971972,0.0490115582943,-0.731653034687,0.876450002193,-0.814025044441,-1.20253491402,0.505599975586,2.08720016479,-0.231700003147,-0.992069900036,0.319367051125,-0.655331015587,-0.358532816172
8851,-0.125021129847,-0.0730620622635,-0.616421282291,-0.624600052834,-0.617074966431,0.900504469872,-0.115250021219,0.534550011158,0.409749984741,-0.79137301445,0.543842792511,-0.388941258192,-0.428517460823
2534,-0.126711249352,0.853407382965,-0.533951222897,-0.324599981308,-1.06879997253,1.28909611702,-0.434649974108,0.709800004959,-0.622349977493,-0.218035057187,0.270081371069,-0.741773664951,-1.53636336327
4893,-0.331769406796,0.501855134964,1.64686572552,1.13100004196,-0.654600024223,0.936479568481,0.367700010538,-1.00659990311,0.122299998999,0.911832213402,-0.0511730015278,0.828976869583,0.769544839859
665,0.183416679502,-0.226750731468,-1.15413439274,-0.257950007915,0.716800034046,-1.41507124901,0.0337999984622,-3.50705003738,-0.189049988985,-0.31775945425,0.125367745757,-0.5250826478,-0.748081922531
4313,-0.394336998463,-0.180180639029,1.96585214138,-0.483499974012,0.0504250228405,0.480431735516,-0.440149992704,1.43805003166,0.0,0.516332805157,-0.0556771717966,-0.0393201112747,-0.477164745331
1022,0.563751280308,-0.702095508575,0.337507635355,0.670949995518,-0.276399999857,1.43149328232,0.204849988222,-0.543950021267,-0.307150006294,-0.630120396614,0.853225767612,-0.810621201992,-0.338527709246
5880,-0.428645938635,0.963492512703,-1.700314641,-0.527950048447,-0.427399992943,-1.95779120922,-0.861000061035,0.54365003109,0.140799999237,-0.0455060005188,0.00156716560014,0.187719911337,0.558666944504
3162,0.15166901052,-0.432228386402,-0.637228965759,-0.84735006094,-0.319800049067,-1.73840641975,-0.176850005984,-0.425650000572,0.560699999332,-0.556396245956,0.93238145113,2.37308907509,0.876373946667
1282,0.143081128597,0.298218160868,1.62650406361,0.39564999938,0.068825006485,-0.0189608335495,0.503899991512,0.109350025654,-1.07614994049,0.768668115139,0.0571214593947,0.0189848616719,-1.06355643272
3383,-0.758969604969,0.933545827866,-0.243616074324,-0.58679997921,-0.38392496109,0.260765373707,-0.0591500103474,1.64085006714,2.02139997482,0.519455254078,0.0854737758636,0.928121685982,1.67459976673
727,0.549349665642,0.290669441223,0.690500974655,2.44105005264,-0.328349977732,1.10239207745,0.215349987149,1.44254994392,-0.0326999984682,0.767652988434,-0.646726369858,0.667442798615,0.265150487423
4792,-0.159475818276,0.156267032027,-1.47535812855,-0.599399983883,-0.141725003719,-0.934126377106,-0.0865000039339,1.28769993782,0.393400013447,0.245380014181,-0.1493704319,-0.913873970509,-0.352654248476
4794,0.0625781342387,0.0464569181204,1.2725237608,0.398999989033,-0.474875003099,0.959532320499,0.508400022984,1.36105000973,-0.54340004921,-0.846658408642,-1.01831400394,-0.571287512779,0.105268962681
902,0.259352535009,0.426805108786,0.298935502768,0.793600022793,-0.107524998486,0.21764460206,0.396499991417,0.881249964237,1.41935002804,3.01673126221,0.783594608307,-0.777610659599,1.41543364525
8091,0.696608781815,1.15080296993,-0.554475784302,0.337249994278,0.00445000827312,-1.06877374649,-0.641550004482,-0.261150032282,0.773999989033,0.191586464643,0.545361697674,-0.75132226944,-0.0566914975643
3486,0.0280036330223,0.315754413605,-0.619705736637,0.386049985886,-0.267224997282,-1.48289048672,-0.464049994946,0.581149995327,0.275900006294,-0.0213370919228,-0.881808817387,-0.00245743989944,-0.871627926826
10818,-0.108553871512,0.104657247663,0.731861591339,0.227700009942,-0.1569249928,0.666034460068,0.544849991798,0.327349990606,-1.57299995422,-1.60193145275,-1.71261382103,-0.861939787865,-1.46416628361
3454,0.049011465162,0.3913808465,1.62996506691,-0.185750007629,0.492424994707,1.4592859745,0.0503999888897,-0.851200044155,0.164750009775,0.717704057693,-0.423190265894,0.450518250465,0.679220438004
4282,-0.828065514565,0.530786037445,-1.12515962124,-0.268299996853,-0.223674997687,-0.514590263367,0.734849989414,-1.95975005627,0.875849962234,-0.407112687826,0.448033750057,-0.047627300024,-0.701751232147
1605,-0.0873111411929,-0.224896937609,-1.5023150444,0.379449993372,-0.372175037861,-0.795110523701,-0.497099995613,0.321500003338,0.471450001001,-0.204549044371,0.878665864468,-0.370272368193,-1.62028229237
10644,0.784066081047,-0.557434618473,-0.0576440095901,0.560150027275,-0.423899978399,0.10405036062,-0.137250006199,1.53390002251,0.383700013161,0.136386349797,0.158195957541,-0.53858590126,-0.164804115891
2065,-0.0334492437541,0.333038449287,-1.34192883968,-0.617500007153,-0.252174973488,-0.634742259979,0.0819500088692,0.407150030136,-0.362450003624,0.0868402719498,-1.0526278019,0.547398865223,0.790891289711
8321,-0.273460477591,0.269447237253,1.65557456017,0.328999996185,0.213175013661,1.37522757053,0.391900002956,0.921450018883,-0.612399995327,-1.26457762718,-0.840833365917,0.108333274722,0.502020359039
8503,0.159061908722,-0.226288676262,-0.628576099873,-0.110450029373,-0.330675005913,0.0041629076004,-1.15234994888,2.05885004997,-0.926800012589,-0.0757399126887,-0.334127485752,-0.382684141397,-1.9837911129
7027,-0.571273744106,-0.709637820721,0.703909635544,0.318000018597,-0.283499985933,-1.39904522896,-0.886950016022,0.889899969101,-0.664699971676,-0.779321551323,-0.888075172901,-0.217428162694,-0.684289395809
6850,-0.244104012847,-0.147251814604,1.17333698273,0.760900020599,0.149800002575,0.900010883808,1.22554993629,2.29375004768,0.753650009632,0.142994642258,-0.676148116589,1.20683932304,1.11518919468
1978,-1.07456707954,-0.0439839214087,-0.924719333649,-0.789149999619,0.507224977016,-1.4344035387,-0.123549997807,-1.21055006981,0.207499995828,-0.298826098442,0.466339886189,-0.61483836174,-0.882779598236
896,1.36530971527,-0.946796476841,-0.380946040154,0.0551500022411,0.53434997797,-0.75897538662,0.404350012541,-4.10445022583,0.265049993992,-0.00936610251665,1.35530662537,-0.253845095634,-0.214696854353
5777,0.42779687047,-0.220089450479,-0.8723346591,0.0359999984503,0.379199981689,-0.269904255867,-0.421849966049,1.30054998398,-0.359600007534,-0.744428694248,0.349864453077,1.37472033501,0.761410415173
1846,0.954594969749,-0.61459505558,-1.66585993767,3.98239994049,-0.0876750051975,0.0543890744448,-0.458749979734,0.422749996185,0.0330999940634,-0.202971458435,0.330469995737,-0.112821921706,-2.02049064636
5925,-0.133038878441,1.01423418522,3.03923130035,0.405200004578,-0.0027250032872,2.43902134895,-0.344650000334,0.496450006962,-0.728749990463,-0.194922983646,-0.427586436272,-0.417759299278,-0.416143476963
142,0.436826109886,-0.308691352606,-0.673263728619,-1.06085002422,0.340525001287,-0.390917241573,1.16554999352,1.66125011444,-0.581900000572,-1.20145785809,-1.11968898773,-1.15488636494,-0.352326691151
1021,-0.52102047205,-1.00477313995,-1.08508992195,6.39069986343,-0.343849986792,-0.563052177429,0.345950007439,-1.90865004063,-0.724150002003,-1.38151550293,-0.912654161453,-0.53645581007,-0.43347042799
5699,-0.513303637505,-0.579329371452,0.251940429211,-0.670849978924,-0.0538999997079,0.17342287302,0.595749974251,0.557299971581,-0.152549996972,0.173094421625,-0.881885528564,0.105819292367,-0.465822309256
8061,-0.228423461318,0.0854485780001,-1.29253780842,-0.195550009608,-1.15392494202,-1.26008450985,-1.03544998169,1.35654997826,1.13789999485,-0.994584977627,0.163079097867,-0.435796052217,-0.744572818279
1870,-0.757198154926,0.677746534348,-0.534857451916,0.0873500108719,-0.0520499944687,0.195435747504,-0.456499993801,2.03410005569,1.10935008526,0.349029481411,-0.0932314842939,0.0157988220453,-0.659256994724
1398,-0.362988114357,0.619241476059,-0.830894291401,-0.301849991083,0.517675042152,-0.836491644382,-0.342050015926,-4.21764993668,-0.202999994159,0.0971587151289,0.164257630706,-2.29379796982,-1.56843698025
3312,0.0314594358206,-0.182162746787,-0.205434262753,-0.907949984074,0.45162498951,-0.632432699203,0.184399992228,-4.0000500679,-0.0549000054598,0.968376040459,0.611905932426,-4.61513280869,0.194631427526
891,-0.494647860527,1.0938308239,0.193873047829,-0.321200013161,0.35322496295,0.316306352615,-5.28240013123,-4.50559997559,-4.63089990616,0.524918794632,0.268863499165,-0.498408675194,-4.70295095444
4775,0.139692634344,-0.0897629112005,1.7091319561,-0.112549990416,-0.761425018311,0.897965490818,-0.742349982262,1.60555005074,-0.603850007057,-1.01153612137,-1.05775892735,1.56986367702,-1.00592064857
5111,-0.347433030605,-0.0825886428356,-0.306640058756,0.0413000062108,0.417150020599,-1.32960295677,0.36985000968,-3.03655004501,-0.207800000906,-0.718227684498,0.790228426456,-2.51854610443,-0.564295649529
5696,-0.182493835688,1.05689430237,-0.520718932152,0.303999990225,0.0527499988675,-1.6162712574,0.0587000027299,1.00154995918,-0.582550048828,-0.359468758106,0.594270348549,-1.29893231392,0.0988993495703
5588,1.04828953743,6.34331989288,2.06110620499,0.513000011444,-0.351125001907,1.24480724335,0.220749989152,1.41624999046,0.00840000063181,-0.324142634869,-1.6380712986,2.83921432495,0.704262673855
