rid,DOS023_VCAP_6H:BRD-K46810582-001-01-7:4.94,DOS023_VCAP_24H:BRD-K46810582-001-01-7:4.94,DOS052_A375_24H:BRD-K46810582-001-01-7:4.94,DOS052_A549_24H:BRD-K46810582-001-01-7:4.94,DOS052_HT29_24H:BRD-K46810582-001-01-7:4.94,DOS052_MCF7_24H:BRD-K46810582-001-01-7:4.94
5720,-0.267477273941,-0.898050010204,-0.0622999966145,-0.582900047302,0.374099999666,-0.0662499666214
466,0.52665412426,-1.22944998741,-0.297100007534,-1.22920000553,-0.368649989367,0.120250009
6009,-0.824546217918,-1.19869995117,-0.029599994421,-0.456149995327,-0.0267999917269,-0.745249986649
2309,0.614201128483,0.204049989581,-0.0538499951363,-0.358349978924,0.0698499977589,0.616100013256
387,-0.230008393526,-0.680949985981,-0.537999987602,0.0949499905109,0.048299998045,0.592649996281
3553,0.14730244875,-0.212550014257,-0.186199992895,-1.27099990845,-0.994149982929,-1.88945007324
427,1.06399917603,-0.21139998734,-3.36710000038,-0.630700051785,-0.337550014257,-0.44374999404
5898,0.0913285315037,-0.21969999373,0.552600026131,-0.419799983501,-0.665449976921,-0.680899977684
23365,-1.20566821098,-0.0826999992132,-0.973550021648,0.275299996138,0.366600006819,0.45505002141
6657,0.20018017292,-0.187449991703,0.335850030184,0.861400008202,-0.224749997258,-1.02590000629
5054,0.614982783794,-0.725349962711,-1.31204998493,1.01695013046,-0.924299955368,-0.997049987316
3108,-0.422408223152,0.573249995708,0.661000013351,1.3233499527,0.825450003147,-0.145449995995
1950,0.531569778919,0.264699995518,-0.0832000076771,-0.87249994278,0.438400000334,1.1454000473
351,0.0775283798575,0.298099994659,-0.469449996948,-0.163900017738,-0.973250031471,-0.502599954605
4846,-1.22065210342,0.459150016308,-0.467500001192,0.184300005436,0.387149989605,0.0864000022411
1452,0.0313139148057,0.642899990082,-3.06725001335,-0.670899987221,0.180000007153,0.45664998889
4776,0.576099991798,0.908699989319,-0.497850000858,-0.43979999423,-0.264999985695,-1.2120000124
6908,-0.110185071826,4.42959976196,-1.00080001354,1.07235002518,0.626199960709,0.691849946976
672,-0.668850064278,-0.542450010777,0.52270001173,1.09944999218,0.198599994183,1.24890005589
5710,0.423429965973,-0.00150001049042,0.327499985695,0.0249500274658,0.542249977589,-0.0334499925375
2115,-0.369383364916,-0.529250025749,-0.565199971199,0.126949995756,-0.511799991131,-0.600549995899
7015,0.0549840554595,-0.144349992275,0.361800014973,0.842049956322,-0.725849986076,-0.32104998827
8726,-0.172796934843,0.795350015163,-0.264450013638,1.56604993343,-0.1698500067,-0.6332000494
2185,0.244068816304,5.08115005493,-0.191550001502,-1.89795005322,-0.154550015926,-1.7826499939
3315,0.0560865700245,0.464749991894,-0.45530000329,0.150450006127,0.219350010157,0.332850009203
5289,0.42540794611,0.592949986458,-1.07819998264,-0.0609499998391,0.235399991274,-2.53394985199
868,-1.41010832787,-0.233300000429,-0.694100022316,0.125200003386,0.0230000019073,-0.62475001812
1677,-0.34681391716,0.0674999952316,-0.680950045586,-0.584800004959,0.735249996185,-0.524850010872
7043,0.224172517657,-0.31510001421,-0.736499965191,-1.01060009003,-0.900150001049,-1.32980000973
5613,-0.0141871124506,0.682650029659,-0.186299979687,-0.119800031185,-0.22895000875,-1.58244991302
