rid,DOS030_VCAP_6H:BRD-K38459107-001-01-9:5,DOS030_VCAP_24H:BRD-K38459107-001-01-9:5,DOS034_A375_24H:BRD-K38459107-001-01-9:5,DOS034_A549_24H:BRD-K38459107-001-01-9:5,DOS034_HT29_24H:BRD-K38459107-001-01-9:5,DOS034_MCF7_24H:BRD-K38459107-001-01-9:5,DOS034_PC3_24H:BRD-K38459107-001-01-9:5
5720,0.746079802513,1.23371291161,0.186990648508,0.113688960671,0.784450054169,0.352349996567,-0.0874987691641
466,0.843640506268,0.866214573383,0.0225945040584,-1.08129262924,-0.101399995387,0.845800042152,0.396529465914
6009,1.19851088524,-0.176801234484,0.310634791851,0.561188042164,0.550799965858,0.19794999063,-0.162124454975
2309,-2.15953683853,-1.55115151405,-0.978395462036,-0.845495939255,-0.268500000238,0.184750005603,0.25316286087
387,-0.145799219608,0.445907354355,-0.941978394985,0.103996604681,-0.300099998713,0.357649981976,-0.0382793694735
3553,1.11285567284,-0.198393136263,-0.35493183136,0.555551052094,-0.118849992752,0.166749998927,0.141431629658
427,0.043155465275,0.0164592415094,0.841867864132,0.637706160545,0.664200007915,0.18314999342,0.193501487374
5898,1.46551728249,0.433118671179,-0.688846409321,-2.00322532654,-0.510450005531,-0.687200009823,0.720324397087
23365,0.00779205560684,-0.00926762446761,0.1305116117,-0.298241347075,-0.628849983215,0.0398500040174,-0.569325447083
6657,0.46601626277,1.0982606411,-0.628165841103,0.47359752655,0.300449997187,0.374749988317,0.377193212509
5054,-0.283554702997,-0.0208795964718,0.164252325892,0.714254617691,-0.305949985981,0.498000025749,0.185824170709
3108,0.0587553568184,-0.794540941715,0.0571989528835,-0.294023990631,0.144900023937,-0.825899958611,0.348775297403
1950,-0.333291471004,-0.297785937786,-0.442848861217,0.368042290211,0.362399995327,0.201350003481,0.240104287863
351,0.849516153336,0.105394393206,0.111644417048,0.769499182701,-0.671700000763,1.14770007133,-0.0435918942094
4846,1.91392052174,-0.531109392643,0.0363522171974,-0.0360164567828,1.20945000648,-1.10130000114,1.11447918415
1452,-0.755353093147,0.47131511569,0.491564631462,-1.79419445992,0.154700011015,-0.444500029087,0.0902701318264
4776,0.415392100811,0.385978162289,0.170966506004,1.24132370949,-0.329249978065,0.339450001717,0.255624830723
6908,0.603007555008,0.968520402908,0.147717833519,0.0761441215873,0.398200005293,0.552950024605,-0.118332535028
672,-1.06197428703,-0.346284985542,0.0773825645447,-0.577574968338,0.516149997711,1.14989995956,0.120536193252
5710,1.01697921753,0.506279826164,0.541282057762,-0.104687944055,0.443650007248,-0.32049998641,-0.12221364677
2115,1.24904084206,0.197491943836,-0.234154984355,0.488850057125,1.1197000742,-0.0337499976158,-0.0260191038251
7015,0.056825697422,0.395022749901,-0.277409881353,1.68184638023,-0.520150005817,0.594900012016,0.653688907623
8726,-1.29523551464,-1.09583723545,0.870942533016,-0.336830496788,-0.54960000515,0.239349991083,1.53634727001
2185,0.664298295975,-0.471909701824,-0.438995420933,0.948906898499,-0.406949996948,0.69779998064,0.391677260399
