rid,CPC002_HA1E_6H:BRD-K40992116-001-05-5:10,CPC002_HA1E_24H:BRD-K40992116-001-05-5:10,CPC002_HCC515_6H:BRD-K40992116-001-05-5:10,CPC002_HCC515_24H:BRD-K40992116-001-05-5:10,CPC002_PC3_6H:BRD-K40992116-001-05-5:10,CPC002_PC3_24H:BRD-K40992116-001-05-5:10,CPC002_VCAP_6H:BRD-K40992116-001-05-5:10,CPC002_VCAP_24H:BRD-K40992116-001-05-5:10,CPC018_A375_6H:BRD-K40992116-001-05-5:10,CPC018_A549_6H:BRD-K40992116-001-05-5:10,CPC018_A549_24H:BRD-K40992116-001-05-5:10,CPC018_ASC_24H:BRD-K40992116-001-05-5:10,CPC018_HEPG2_6H:BRD-K40992116-001-05-5:10,CPC018_HT29_6H:BRD-K40992116-001-05-5:10,CPC018_MCF7_6H:BRD-K40992116-001-05-5:10,CPC018_MCF7_24H:BRD-K40992116-001-05-5:10,CPC018_NPC_24H:BRD-K40992116-001-05-5:10,CPC018_PHH_24H:BRD-K40992116-001-05-5:10,CPC018_SKB_24H:BRD-K40992116-001-05-5:10
5720,-1.24845039845,-0.775467455387,-1.48892629147,-0.142334610224,-2.10908889771,-0.663978457451,-1.17087602615,-3.02228212357,-0.455767452717,0.902743756771,-0.41629999876,-0.571888327599,-4.67668247223,-0.202069655061,0.322119027376,-0.0907059162855,-0.207140833139,-0.951591968536,-0.150337159634
466,-0.867300748825,-0.872382640839,-0.613283514977,0.346906155348,-1.11880433559,-2.49873375893,-0.180230423808,-2.58149790764,-0.316208928823,-0.541411578655,-0.255800008774,-0.650260031223,-4.97167730331,-0.648192822933,0.728592097759,-1.33608448505,-0.183141231537,0.219461888075,-0.798136532307
6009,-0.967565655708,0.371081739664,-0.807393908501,0.504841983318,1.44037783146,0.410896152258,-0.15740005672,-0.147862136364,0.0183295346797,0.139983981848,-0.0035500228405,-0.181825786829,-3.38021564484,-0.432774305344,0.507849037647,0.168520197272,0.145756676793,0.401834845543,0.32040348649
2309,0.598619937897,0.767413675785,1.06164872646,-0.636173009872,0.477092385292,-0.0955776125193,1.24745965004,-0.511562287807,-0.243500635028,0.659544408321,2.38695001602,0.509576678276,-3.14833283424,-0.360190272331,-0.336375176907,1.07468140125,-0.867205560207,-0.0292177349329,-0.255868166685
387,0.466116547585,-0.284754663706,1.50416517258,0.0425965636969,3.30505466461,1.9447312355,1.89780378342,-0.0929345488548,0.198001652956,0.583012580872,0.634150028229,0.0788353681564,-5.43380784988,-0.691255450249,-0.38016179204,1.28110671043,0.216097429395,-0.247435718775,-0.0979189425707
3553,0.690728366375,0.277562737465,0.928257107735,0.537277340889,0.78427529335,0.252485603094,0.760516285896,2.76218557358,0.942010581493,-0.310025811195,0.240799993277,0.392434805632,2.45597290993,1.26186716557,1.27221679688,1.43488395214,0.880251228809,-0.513598620892,0.478516578674
427,0.649622738361,-0.871205508709,-0.443097531796,0.522253394127,-1.12964332104,-0.310763925314,-0.141391992569,-1.6960811615,0.747625946999,-0.949862360954,0.227149993181,-0.362489521503,-2.01129341125,-0.823130011559,0.604433655739,-0.456717133522,-0.042945638299,-0.0569585710764,-0.327784687281
5898,-1.29951870441,-1.72602915764,-0.116216346622,-0.144825205207,0.128578275442,-0.332697927952,-0.966452777386,0.179436028004,-0.28807926178,-1.62076497078,-1.88660001755,-0.190156921744,-5.59059715271,0.38575527072,0.963711500168,0.906251549721,0.201234653592,-0.150712609291,-0.663847506046
23365,0.482968568802,-0.907762169838,1.81623506546,2.13516616821,3.74843502045,0.373587042093,0.528210163116,-0.0628618448973,0.70308983326,-0.337879836559,1.95704996586,0.177285671234,-0.73646914959,0.498155921698,-0.501017034054,-0.126819729805,-0.26272881031,-0.514540195465,0.194766163826
6657,0.743626058102,0.744020104408,2.45927166939,2.01652741432,-1.010212183,-0.537043690681,0.532444417477,2.57706260681,0.241650849581,0.283260047436,0.299700021744,-0.230547621846,2.22029209137,1.69016575813,0.561774909496,0.857586622238,0.00995789468288,0.0600223913789,0.368814438581
