rid,CPC011_A375_6H:BRD-A41450521-075-09-0:10,CPC011_A549_6H:BRD-A41450521-075-09-0:10,CPC011_A549_24H:BRD-A41450521-075-09-0:10,CPC011_HA1E_6H:BRD-A41450521-075-09-0:10,CPC011_HT29_6H:BRD-A41450521-075-09-0:10,CPC011_MCF7_6H:BRD-A41450521-075-09-0:10,CPC011_MCF7_24H:BRD-A41450521-075-09-0:10,CPC011_PC3_6H:BRD-A41450521-075-09-0:10,CPC011_PC3_24H:BRD-A41450521-075-09-0:10,CPC011_VCAP_6H:BRD-A41450521-075-09-0:10,CPC011_VCAP_24H:BRD-A41450521-075-09-0:10,CPD002_MCF7_24H:BRD-A41450521-003-01-9:10,CPD002_MCF7_6H:BRD-A41450521-003-01-9:10,CPD002_PC3_6H:BRD-A41450521-003-01-9:10,CPD002_PC3_24H:BRD-A41450521-003-01-9:10
5054,0.973333954811,0.903575539589,-0.844297468662,-4.29134988785,0.134981170297,-1.27195000648,0.784300029278,0.61143797636,-0.286990344524,-0.167159095407,-0.0179749131203,-0.237477749586,1.22576665878,-0.495392382145,-0.526575684547
3108,0.543598651886,-0.52926325798,-0.743900537491,-1.61389994621,0.0840552374721,0.958299994469,3.00845003128,-0.766972482204,-0.361436933279,0.0321086868644,-0.262750953436,-0.198831543326,0.580749213696,-0.399004817009,-0.539246916771
1950,-1.42695665359,-0.788134455681,0.0120530948043,1.19129991531,1.39032578468,-0.760100007057,2.48000001907,-0.592081546783,-0.611127138138,1.76995515823,-0.162837967277,-0.0506316050887,1.21422791481,0.100224196911,1.0971506834
351,-2.8360247612,0.558973431587,0.588227391243,0.790250003338,0.351296633482,-0.974050045013,0.0201999992132,0.0958002656698,-0.953541338444,-1.55944216251,0.540081202984,-0.64695084095,0.0702851563692,-0.154672205448,0.757655441761
4846,0.827653288841,-0.406282782555,-0.703442513943,0.320649981499,-0.901250958443,0.404100000858,2.56990003586,-0.630865454674,-0.155336096883,-0.467657953501,0.0852839499712,0.514768600464,-0.724163353443,0.333112359047,0.106651306152
1452,1.58244264126,-0.310289919376,-0.10431342572,-0.301649987698,0.792355298996,-0.093800008297,-0.252999991179,0.763262450695,0.753690779209,-0.202641144395,-0.00160194002092,0.550541520119,-0.240604877472,0.306422144175,-0.257250219584
4776,0.0823053568602,-0.703593611717,0.990080833435,0.808250010014,0.789087295532,-0.169500008225,1.7717499733,-0.292861878872,0.0789063945413,0.440910845995,0.288276582956,-0.180599153042,1.62353610992,0.708260893822,0.152157127857
6908,1.22525906563,0.821257352829,-0.0958688780665,0.0468499958515,0.640736758709,0.191400006413,3.00789999962,1.34217858315,0.0372868105769,0.62755471468,0.186328798532,0.44297772646,-0.513998508453,-0.927723169327,0.0263179317117
672,0.248318329453,-0.215126082301,0.385174244642,-2.04865002632,0.704698801041,-1.26115000248,-1.17525005341,-1.19313132763,-0.0364536941051,0.441376119852,-0.00801202096045,0.652002573013,-0.535213649273,-0.872979402542,0.852384984493
5710,0.344564318657,0.706557869911,0.173280358315,-1.37664997578,0.153428718448,0.46130001545,0.397049993277,1.08687055111,-0.26660245657,1.29883813858,-2.07818102837,0.0965493172407,-1.04568505287,-0.542322278023,-0.859725594521
2115,1.38916695118,-0.940239191055,-0.588208556175,0.527199983597,1.97743332386,0.548150002956,-0.679149985313,0.545814037323,0.525647521019,0.729735970497,1.19754481316,-0.63271689415,0.109066307545,0.414243459702,-0.0234212204814
7015,0.44147670269,-0.809093296528,-0.0263919048011,0.752650022507,0.702162981033,0.321549981833,-0.258499979973,-0.390616893768,-0.0919912010431,0.853755831718,-0.300047308207,-0.497726142406,0.730960488319,0.604060053825,0.0357202887535
8726,-1.87496125698,0.428838789463,-0.254960805178,-0.217900007963,0.210279494524,-0.378499984741,1.3764500618,0.126322448254,-1.20397031307,0.128580510616,0.77521198988,1.01287221909,0.19795781374,-0.475170254707,0.440586358309
2185,-0.0377037599683,-0.359151780605,0.810304701328,1.72169995308,1.40919983387,0.0165999997407,-1.01995003223,-0.142980784178,0.240951925516,0.417994379997,0.195131063461,-0.523312330246,1.09976482391,0.793809890747,0.424905955791
3315,-5.61849212646,0.306500852108,-0.478134155273,-1.95315003395,-2.75562906265,0.46044999361,-1.15345001221,0.286177992821,-0.0401637554169,0.355817556381,-0.418549627066,-0.48214495182,-0.235568538308,0.297487348318,-2.16604328156
5289,-2.56458640099,0.871430933475,-0.437329828739,1.91550004482,1.30455136299,0.710850000381,-0.837949991226,0.116272628307,0.169238239527,0.396978437901,0.506773352623,-0.21591539681,0.724021017551,0.39077475667,0.649948596954
868,0.423807770014,-0.258543491364,1.3132969141,0.482200026512,1.10586893559,0.0299500226974,-1.27154994011,0.667991757393,0.960540652275,0.488025456667,0.594540178776,0.701382935047,-0.00305192917585,-0.19426548481,0.536161243916
1677,1.36669409275,-0.74343341589,0.842297017574,1.64945006371,1.28928756714,0.669099986553,-0.578599989414,0.159152269363,-0.143531680107,0.733798265457,0.316905528307,0.371153324842,1.15827059746,-0.149219051003,0.566794753075
7043,0.934519529343,0.0497829690576,1.19084751606,0.141900002956,1.37681281567,0.591500043869,-0.585000038147,0.236155509949,0.403899669647,0.473051935434,1.15357196331,0.060278005898,-0.800833404064,0.619875073433,-0.121894344687
5613,0.0934757441282,0.00666246004403,0.906508922577,0.107749998569,1.61481046677,3.6806499958,-0.943099975586,0.00897487998009,0.191129982471,0.740770816803,0.852486848831,0.319624066353,1.5491963625,0.310349851847,0.832703769207
595,1.30653262138,0.573057711124,-0.0839327424765,-1.7023999691,1.16162025928,-0.913800001144,0.240250006318,0.861974358559,0.339373350143,-0.14225769043,0.0902288854122,0.795199751854,0.209677100182,0.241514697671,-0.474324405193
4793,1.18805742264,-0.0515070706606,-1.82253146172,-0.942399978638,0.240712359548,0.401600003242,4.46495008469,-0.626810669899,1.89012885094,1.5892752409,0.443834364414,-0.171383008361,0.661858797073,2.50950288773,-0.33610868454
2736,0.277772754431,-0.700602769852,0.928152263165,-0.517300009727,1.26829087734,-0.144899994135,1.32229995728,0.293176054955,0.0437662154436,0.344176590443,0.749934434891,0.0366534404457,0.865486860275,2.17081284523,0.107876621187
5290,-0.444610267878,-0.898080348969,0.665516018867,3.11294984818,0.243703708053,-0.302350014448,-0.693849980831,-0.0757453590631,0.239469498396,-0.180205971003,-0.00509014725685,-0.648884475231,1.25589227676,1.81922471523,0.34343996644
6194,-1.38327419758,3.33073221555e-05,0.650631308556,0.000999999931082,-1.06382513046,0.938899993896,-1.15490007401,-0.176868915558,0.630796849728,0.0891113728285,0.31147095561,-0.816763281822,-0.918002724648,-0.618773818016,0.422258138657
1676,-1.79665398598,-0.154118925333,0.880701720715,2.04504990578,1.09445619583,-0.848399996758,-1.52345001698,-0.603190422058,-0.196405470371,0.384335845709,0.184058666229,-0.0781979113817,-0.871482133865,0.244848042727,0.154462009668
23512,1.31073558331,0.633926033974,-0.493661314249,0.117950007319,-2.83171153069,0.207050010562,0.830350041389,0.136875495315,0.615758240223,-0.0332239195704,0.188425242901,0.533037602901,0.153162553906,-0.94198346138,-0.014454126358
148022,1.51176118851,0.104018121958,-0.252571642399,-0.963100016117,1.05435156822,-0.0782999992371,-0.439150005579,0.337005823851,0.887819170952,0.664127886295,0.448863357306,0.579074919224,0.139620438218,0.305747628212,0.236292362213
1906,-0.250770956278,-0.656037867069,0.573293983936,-1.03999996185,0.309421002865,-0.881899952888,-0.815250039101,-0.291789084673,0.16885240376,1.15260767937,-0.0820960253477,-1.37416660786,0.290125906467,0.839379310608,0.434674263
8878,-2.78082990646,-0.410300076008,0.4436635077,0.014599993825,-1.45812797546,0.195549994707,-0.0365999937057,-0.890493571758,0.255261600018,-0.660327076912,-0.469725579023,1.15014827251,-0.769135117531,-0.869793236256,-0.387068599463
3091,0.229467257857,0.588568925858,0.397454679012,1.35584998131,0.681539714336,-0.165399998426,0.357250005007,-0.659394264221,-0.265154600143,0.402097135782,0.294528722763,-0.156829044223,-1.66895103455,-0.561147809029,-0.0103802606463
5743,0.174958825111,0.336958616972,0.214080616832,-0.925999939442,0.155185937881,0.691349983215,0.533349990845,-0.271243840456,-0.834854841232,0.560565650463,0.35509672761,-0.401140749454,1.73405408859,-0.741386771202,-0.156736671925
5321,-0.655595958233,-0.159205839038,0.645362794399,0.71850001812,0.523994982243,-0.788850009441,-1.21044993401,-0.170201554894,-0.3149523139,0.0887038707733,0.364423900843,-0.622602105141,1.39834964275,1.32560372353,0.782547652721
4144,-2.66522359848,-0.244181722403,0.394336670637,-0.53409999609,-1.12732195854,-0.740249991417,-0.542199969292,-1.18654215336,0.157288998365,-0.540699660778,-0.241013586521,-0.71845459938,0.642005205154,0.398862540722,1.42912900448
1981,0.695945501328,-1.28584694862,-0.278551191092,0.81844997406,0.781210958958,1.97059988976,-0.0646999925375,-0.301046550274,1.42858588696,0.0665865838528,0.281089186668,1.08425855637,0.845230400562,1.19376623631,0.834893703461
695,0.295992970467,0.483254671097,0.610477089882,0.828799962997,0.848221540451,-0.397199988365,4.44269990921,0.231271743774,-0.281157970428,1.2781201601,0.125496819615,-0.00317693501711,-0.164650931954,-0.422212302685,0.609851956367
10398,0.879603266716,0.153123244643,1.24504876137,-1.47764992714,1.23130118847,0.108099997044,-0.156149998307,0.428218722343,-0.254977405071,0.240668803453,0.847526431084,-0.661339581013,0.789066970348,0.669059455395,-0.324583083391
5708,-0.0409026145935,0.374705344439,-0.300382077694,-2.26905012131,0.298650503159,-0.503700017929,-1.8518999815,-1.14337623119,0.505597710609,0.234757870436,0.383569687605,0.186103895307,-0.750735759735,0.533044219017,0.0523404106498
1213,0.254191219807,1.02133369446,-0.703348278999,-1.30190002918,0.597291648388,-1.75499999523,0.801599979401,0.884374022484,-0.153351515532,0.144446745515,-0.353041619062,1.39850401878,-0.778797030449,-0.567258834839,-0.529849112034
226,0.147031620145,0.697170436382,0.275044262409,-1.46974992752,-0.768021702766,0.565199971199,-1.05279994011,0.177511140704,-0.27181750536,0.120628088713,-0.712920546532,0.47509214282,0.00391948223114,-0.315551221371,-0.555961966515
6777,1.0907189846,0.227296829224,-1.05016291142,-1.74934995174,0.208857536316,0.561349987984,-0.485900014639,-0.607619643211,-0.938885569572,-0.317103147507,-0.483457714319,0.234921425581,0.284643083811,-1.0100274086,0.00201579928398
2113,0.772161483765,-1.00956559181,-0.598278045654,-0.504199981689,0.824164509773,0.341849982738,-0.399000018835,0.809824585915,-0.519767284393,0.809461176395,0.828153371811,-0.746841073036,0.567676782608,0.00942206382751,0.187758162618
3329,0.256654798985,0.470534592867,0.291979730129,-4.05649995804,-0.0106305629015,0.148599997163,-0.0133000016212,0.87827116251,-0.0917925164104,-0.994893014431,-0.204483434558,0.77338218689,0.472306638956,-1.48469746113,0.252817124128
1050,0.214011013508,0.34429115057,0.12698829174,1.71724998951,0.35805606842,-0.0957500040531,4.0515999794,-0.0675540715456,1.42037558556,-0.515286624432,0.60393345356,0.473127186298,-0.508089065552,-0.654505968094,1.22927045822
9491,-0.351221621037,0.0180077254772,-0.122806571424,0.628100037575,0.272167146206,0.665349960327,-0.934049963951,-0.590985536575,0.835300862789,0.670577228069,0.163930013776,-0.784851491451,1.0023317337,0.592081844807,-0.60485625267
22926,1.70657134056,-0.438650727272,-1.65031886101,-1.95709991455,0.679622292519,-0.140149995685,-0.877499997616,-0.0644323527813,0.337053835392,0.0253506023437,0.24791687727,-0.635111868382,0.47747606039,0.229194536805,-0.942727863789
5899,-0.189360767603,0.865690469742,0.45061403513,-2.96420001984,-0.349571675062,-0.729749977589,-1.20455002785,-0.303827047348,-0.11395290494,-0.665820598602,-0.469455301762,0.370809406042,0.547948300838,0.127096951008,-0.126700848341
5467,0.470964372158,0.504806220531,1.40701270103,5.0313000679,1.24351787567,-2.27635002136,2.85039997101,-0.747312784195,0.258035361767,0.561579525471,0.719055116177,-0.48472827673,1.38772320747,0.106742985547,0.558957874775
6774,2.29628229141,-0.206019878387,-1.03410720825,-0.779600024223,-0.752966403961,-0.428800016642,-0.650400042534,0.520070672035,2.50395393372,-0.528508424759,0.410084545612,0.405577480793,4.58395671844,-0.972207307816,1.8356616497
1788,0.16385191679,-0.181290477514,0.513609945774,1.32290005684,0.949972867966,-0.0555999875069,-1.03469991684,-0.53145813942,-0.298486769199,0.607849180698,0.585080444813,-0.54418182373,0.868313372135,0.422575473785,0.319654464722
5921,-0.184853211045,0.199726328254,0.0972825139761,-1.45025002956,0.262673318386,-0.30814999342,0.77380001545,0.987723827362,-0.412441879511,0.456154823303,0.390979200602,0.335907608271,-0.500050902367,-1.23252367973,-1.26227927208
5721,-2.85948133469,-0.0994046032429,-1.41424381733,-1.7064499855,-0.335644721985,0.617149949074,-1.73549997807,-0.143044784665,-3.19068908691,-0.85922062397,-0.128173828125,-0.308441221714,-0.0134648680687,0.205242082477,0.615615010262
2263,-0.406400799751,-0.178878962994,0.347955465317,1.79984998703,0.360580056906,-0.124250002205,-0.511600017548,-0.257427364588,-0.306280136108,-0.453507840633,0.138523384929,-0.409702837467,3.88243341446,0.177508413792,0.320339739323
808,-0.206731423736,-0.295252710581,-0.0432641617954,1.25515007973,0.991538763046,-0.966400027275,0.0376000106335,0.100974351168,-0.667334139347,0.28739964962,-0.415170311928,-0.333055019379,2.23715305328,0.304689794779,0.178241252899
30001,1.39281845093,-0.787382602692,-0.183026686311,0.381850004196,0.830569803715,-0.484349995852,-0.451049983501,-0.571972846985,-0.0234902352095,0.464493870735,0.29084867239,-0.238974168897,4.08937931061,0.391992628574,-0.686609506607
348,-0.699327468872,0.199128836393,0.128116488457,-0.764200031757,0.622518241405,2.43029999733,0.830150067806,-0.265512317419,-0.624658167362,0.495604813099,0.885320305824,-0.549870312214,0.716823458672,1.19846844673,0.31291103363
30849,-0.535263180733,0.415343642235,0.142981007695,-0.870350003242,0.954290986061,-0.563899993896,-0.830749988556,-0.271530747414,0.178672224283,0.0799037218094,0.0563883297145,0.406613230705,0.989466369152,-0.387862801552,-0.258555114269
1454,-1.8612010479,-1.04145562649,0.115694649518,-1.85705006123,-0.767530798912,0.0636500120163,-0.0594000071287,-0.461507618427,0.984320700169,-0.114340730011,0.134492859244,1.44885897636,-0.583325386047,0.60059684515,1.01408588886
6500,-0.442233115435,1.82303071022,0.304726928473,1.06604993343,0.783343374729,-0.228949993849,0.113399997354,-0.573615074158,-0.645237982273,-0.168564170599,-0.287078082561,0.509138405323,-0.534954726696,-0.992884159088,-0.906339228153
5627,1.10347747803,0.593206584454,-0.197177946568,0.0152000039816,0.94931781292,-0.452199995518,0.188950002193,0.674465000629,-0.461513698101,-0.289658099413,0.0129960924387,0.34979391098,2.25644350052,7.3103966713,-0.160529106855
5715,1.55860435963,0.35131418705,0.239717572927,-2.78869986534,0.326130092144,-0.0885499939322,-0.559500038624,1.09296059608,1.13875067234,-2.03980517387,-0.142021566629,0.840553164482,0.215030729771,-0.0419951677322,0.568468809128
4791,0.0492652654648,-0.214879691601,0.685733318329,5.68195009232,1.46104133129,-0.073250003159,0.820249915123,-0.0654371976852,0.0799696147442,0.854425609112,0.439923286438,0.198305755854,0.0500201396644,2.65723013878,0.827220678329
56924,1.39216649532,-0.149549946189,-0.0956574827433,-1.23534989357,0.694351136684,0.391600012779,0.585099995136,-0.0925955176353,0.771426677704,0.375098139048,0.071945913136,-0.388607561588,1.16541433334,0.282814711332,0.747738718987
2690,1.5800858736,0.00248105823994,-0.0343818515539,0.0520499944687,-0.282406449318,-0.716050028801,0.941399991512,-0.207799881697,0.154473811388,0.819409549236,-0.186373531818,1.52507817745,2.87233400345,3.09147644043,0.0549291223288
1019,0.471566289663,-1.0269408226,0.162093669176,0.958549976349,-0.0596377030015,0.670249998569,-1.73659992218,-0.173101127148,-0.633630871773,-0.31144875288,0.0346617177129,0.67465788126,-0.650883615017,-0.356767773628,1.01746869087
51422,1.3503010273,0.527799963951,-1.85390138626,0.721050024033,0.642523467541,-0.260650008917,-0.217749997973,0.64028686285,-0.0821676254272,0.484026432037,0.0328026413918,0.17653696239,-0.640716910362,-0.436445146799,-0.54499733448
5788,1.08465123177,-0.515497088432,0.402336925268,0.149800002575,0.562429666519,-0.0607499927282,0.331249982119,-0.280644506216,0.0698528066278,0.778488337994,0.539202809334,-0.641537845135,0.450852274895,-0.496231138706,0.157872527838
6709,0.995770573616,-0.0744282007217,-0.370449334383,-1.56325006485,0.0641155838966,0.225149989128,1.21955001354,-0.629038572311,-0.000979647040367,-0.14865681529,-0.412622362375,0.0478144884109,1.69171106815,-0.129423320293,-0.176599353552
1277,-0.501391887665,0.204704374075,-0.948435306549,-1.10800004005,0.750831246376,-0.0345499962568,0.0281999986619,-1.06794953346,0.303560554981,0.70378100872,-1.00403320789,-1.02883005142,2.1061964035,-0.248906522989,0.788160204887
993,1.00346553326,-0.0841166377068,0.0792997032404,-0.682850003242,0.0026583224535,-0.400749981403,-0.395799994469,0.231698304415,0.603367209435,-0.375283479691,0.101451724768,-0.534355163574,-0.384411662817,1.06073498726,0.619449079037
7157,0.62425661087,0.398642510176,0.419834345579,0.183000013232,-1.11707532406,0.98584997654,-0.188950002193,-0.0959878265858,-0.352540075779,0.388376921415,-0.361999362707,0.754124820232,0.36449444294,-0.433602511883,-0.71594107151
1958,1.55955398083,-2.97977209091,-1.00431597233,-0.577350020409,1.94547355175,-0.710299968719,1.78165006638,-0.323153585196,0.336471199989,1.10629498959,1.37907719612,0.377416282892,0.181373298168,6.7585272789,0.365416318178
4582,0.450899839401,-0.631675004959,-0.81330704689,-0.181300014257,0.391654580832,-1.00565004349,-0.333300024271,-1.20999372005,-0.323384165764,0.398148626089,-0.586999416351,0.522861897945,-0.398530244827,2.93912339211,-0.507249474525
9212,-1.39277875423,0.249269068241,1.10235548019,1.58249998093,0.923098444939,0.403600007296,-0.59375,0.657242417336,0.704245388508,0.80800151825,1.29576420784,0.168981894851,0.634705841541,1.78986632824,0.713758647442
8440,1.04218816757,-0.267150998116,-0.873378753662,-1.51884996891,0.619624733925,-1.10810005665,-0.642149984837,0.29534086585,-0.319623351097,0.393408358097,-0.189067348838,1.22789490223,1.53264200687,-0.348702132702,-0.0969429761171
6790,1.40209639072,0.887977719307,-0.279055118561,-0.735350012779,-1.96847975254,0.473049998283,-0.293999999762,0.0869579389691,0.0443644821644,-0.700368821621,-0.0809892416,0.301219552755,-0.578800022602,-0.733269333839,-0.550995707512
8851,1.05836606026,1.01505386829,-0.398978918791,0.925800025463,0.956182897091,-0.831849992275,-0.91939997673,-0.558296203613,0.0171699877828,-0.0387292206287,-0.591384828091,-0.357789844275,-0.283609420061,3.29221391678,-0.258304655552
2534,1.11198306084,1.4449763298,0.648235917091,-1.03145003319,0.978157758713,-0.342849999666,1.51390004158,-0.557258963585,-0.216925412416,1.61261689663,-0.194652602077,-0.279947012663,0.555928051472,-0.519855260849,-0.703115820885
4893,0.620998382568,-0.939761996269,0.539529919624,-0.081149995327,0.347477883101,-0.0453999936581,1.00510001183,0.384134590626,-0.457336425781,0.129452034831,-0.675918936729,1.15508520603,0.0382588505745,0.634612083435,-0.256079077721
665,0.943778753281,0.115867845714,-0.514230430126,-1.79830002785,0.618226706982,-0.592049956322,0.944199919701,-0.10178066045,0.309356331825,0.785329639912,0.283458501101,0.0115757286549,-0.235167711973,-1.31295454502,-0.371748417616
4313,0.304312825203,-0.340893357992,0.970756053925,1.61159992218,1.42891180515,-0.146449998021,-1.05494999886,-0.466840326786,-0.2738250494,0.114018253982,0.496383965015,-0.842950046062,0.582879066467,0.423614621162,0.850153982639
1022,0.286251485348,-0.0542595684528,-0.237926259637,0.0635500103235,0.433632850647,-0.549750030041,-0.808499932289,0.163956776261,0.670821428299,0.0115982051939,0.435036957264,-1.30966544151,-0.429366767406,0.738796293736,0.774202287197
5880,0.118722446263,1.1812723875,-0.459194928408,-1.27404999733,-1.05045843124,-0.220750004053,1.28894996643,0.372574985027,0.553501367569,0.289586097002,0.408725261688,-0.862716972828,-0.0287934504449,0.824153900146,0.333725422621
3162,0.578726172447,0.348215579987,0.241825059056,-1.62485003471,-0.222864806652,3.54929995537,1.24915003777,-0.0420605838299,0.890793085098,-0.000472284853458,-0.0463672503829,1.22323977947,-0.159666240215,-0.260096132755,-0.350103974342
1282,-0.323798537254,0.00737836956978,0.552714347839,-0.520699977875,1.19205069542,-0.334200024605,-1.33579993248,0.0883221104741,0.403383225203,0.119285367429,0.606940865517,-0.553685069084,0.268594861031,0.831347346306,0.384143263102
3383,0.915968716145,-0.71813082695,0.366021037102,-0.193900004029,1.34508860111,0.378300011158,3.44774985313,-0.388962268829,0.972182750702,0.355525553226,-0.091740436852,-0.338468760252,2.26465511322,3.57124042511,1.29109835625
727,0.0165433585644,-0.45147934556,0.440966665745,0.861349999905,1.25703620911,0.476300001144,-0.34944999218,-0.835892677307,-0.633473336697,0.510928750038,-0.0294875390828,-0.756008625031,0.377895534039,2.97690749168,0.391164004803
4792,0.8036262393,0.651166796684,-0.374085634947,-2.17560005188,0.416444420815,0.724750041962,0.0233500003815,0.998128414154,0.876086652279,0.281634688377,0.116524770856,0.790607452393,0.0607847683132,0.10991743207,-0.0216439962387
4794,0.288532018661,-0.049214631319,0.710924208164,0.452849984169,1.10194528103,0.0435999929905,-0.0256499946117,-0.588045418262,0.187340855598,0.677336513996,0.301016896963,-0.492336958647,0.195350468159,0.974287688732,0.240452766418
902,-0.165330886841,0.0910002663732,0.559478282928,-0.58269995451,0.795554220676,-0.109449997544,-0.724849998951,-0.416874110699,-0.890567302704,0.112475655973,0.259105414152,-0.33473867178,1.27734231949,-0.295278280973,0.575148105621
8091,-2.9434902668,0.069262817502,0.124134644866,-2.20564985275,0.114760518074,-0.0420000255108,1.47940003872,0.736514091492,-0.00712858885527,1.01227617264,1.60865390301,-0.812846660614,-0.112596139312,-0.341812372208,1.10694289207
3486,1.15716052055,0.692008495331,-0.287475198507,-0.204850003123,1.08722662926,1.74919998646,-0.349100023508,-0.1979380548,-0.055854447186,-0.663311064243,-0.133060067892,-0.118940345943,0.327426195145,-0.581922769547,-0.192999213934
10818,1.35296630859,-0.130545184016,1.06889724731,0.115550011396,1.63555037975,-0.266499996185,0.312299996614,0.632679522038,0.234157815576,0.493191957474,1.25870811939,-0.192484110594,0.384437829256,0.728796303272,0.317610114813
3454,-0.683707714081,-0.287912040949,1.3172929287,1.13479995728,1.03522062302,-0.646549999714,-1.17809998989,-0.644678354263,-0.12194378674,-0.202658817172,0.486381590366,-0.81809848547,-0.0417662858963,0.0136877894402,0.409717619419
4282,-0.869940519333,-0.0874980390072,-0.80543255806,0.00034999998752,-0.867842197418,-0.337249994278,-1.33855009079,0.690552473068,-0.674110651016,-6.55657577515,0.055410027504,0.0196193344891,-0.797994971275,-0.42239266634,-1.03960931301
1605,1.41957902908,0.446919202805,-0.539902865887,-3.07530021667,0.411771565676,-0.715550005436,-0.372200012207,-0.333193957806,-0.0438290983438,-0.631042540073,-0.712340056896,0.297305166721,-0.727724671364,-1.62220609188,-0.496339678764
10644,0.857532262802,0.789328813553,0.403005182743,0.268799990416,0.315558135509,2.17370009422,0.749849975109,0.135343953967,-0.63359940052,0.9412368536,0.0888673216105,-0.380205690861,-0.920088171959,-0.265418052673,-0.47331866622
2065,0.986831068993,-0.207886785269,-0.310368478298,0.993149995804,0.613899946213,-0.949649989605,0.334800004959,0.0313065052032,-0.136299192905,0.617744266987,-0.10276568681,2.36299514771,-0.0357237458229,0.647263646126,0.594499588013
8321,0.413872569799,-0.404628813267,0.0100561296567,0.372800022364,0.993647575378,-0.530349969864,0.0404499918222,-0.277246952057,0.813659727573,0.557944595814,0.0657397508621,-0.46209192276,0.158244907856,1.17710876465,0.0553528219461
8503,0.70050317049,0.189313083887,-0.161837697029,-0.447849988937,1.64500641823,0.135300010443,1.160400033,-0.257142037153,-0.54108184576,0.485549420118,0.129088252783,-0.264906853437,1.57440638542,-0.655884623528,-0.744011759758
7027,-0.519255280495,0.699898600578,-0.297030955553,-0.171499997377,-0.0218346547335,-0.760900020599,-0.151099994779,-0.160950616002,0.161638081074,0.226009219885,-1.59570145607,0.28763794899,0.27386111021,0.201807618141,0.168443694711
6850,-0.227166414261,-0.117699764669,0.357721894979,2.24784994125,1.18595504761,0.782700002193,-0.795699954033,-0.820961236954,-0.504010438919,0.244263067842,-0.114138931036,-0.665943980217,1.2474694252,0.33287858963,-0.268417328596
1978,1.01630580425,0.244977533817,-0.120933070779,0.256500005722,-0.817857444286,0.183299988508,0.423000007868,0.533292770386,-0.324407994747,-0.200058937073,-0.368993580341,0.33161765337,-0.0737851932645,-0.896102130413,-1.09741163254
