rid,DOS001_VCAP_6H:BRD-K52572235-001-01-5:4.99,DOS001_VCAP_24H:BRD-K52572235-001-01-5:4.99,DOS031_MCF7_24H:BRD-K52572235-001-01-5:4.99,DOS031_PC3_24H:BRD-K52572235-001-01-5:4.99
5720,0.467734277248,1.54386496544,-0.39200001955,0.22025001049
466,0.281462192535,-0.243416309357,0.0,-0.805400013924
6009,0.4847214818,-0.248149186373,-0.343450009823,0.333999991417
2309,-0.214490711689,-0.233084946871,0.0544000118971,-0.492050021887
387,-0.565252065659,0.544845104218,-0.569000005722,0.118600003421
3553,0.505526781082,-0.309157133102,-0.555500030518,-0.129050016403
427,-1.11531686783,0.743837356567,-0.821550011635,0.338249981403
5898,0.0540062859654,0.199385166168,-0.0659999996424,-0.342750012875
23365,0.664925456047,1.80611312389,-1.65164995193,-1.07184994221
6657,0.296041369438,0.305609554052,-0.570900022984,1.04684996605
5054,0.772244870663,-0.622449755669,-1.54869997501,-0.801699995995
3108,0.962193727493,0.593960404396,0.35689997673,-4.72744989395
1950,-0.646723389626,-0.747514247894,0.166000008583,1.47165000439
351,-0.840357422829,0.244411706924,-0.652400016785,-0.0858500003815
4846,0.833310067654,-0.53513032198,-0.476999998093,-0.00425000488758
1452,-1.37626731396,-1.49530410767,0.0269000083208,-0.580199956894
4776,-0.584182679653,-0.169486179948,0.108549997211,0.320500016212
6908,-0.175462275743,-0.207721501589,0.832450032234,-0.941300034523
672,-0.497975230217,0.108078569174,0.293699979782,0.603850007057
5710,-0.258677124977,0.632485210896,-1.73055005074,-0.669749975204
2115,-0.445187866688,0.572906970978,0.0116000026464,0.257099986076
7015,-0.487422764301,-0.688281178474,-0.141999989748,0.740400016308
8726,0.143248260021,-0.679493904114,0.263599991798,-1.49919998646
2185,0.0437382906675,-0.265728414059,-0.173099994659,0.56694996357
3315,-0.256113946438,0.51210796833,-0.220750004053,0.418949991465
5289,-0.627285122871,0.051004499197,0.345950007439,-0.20775000751
868,0.32675409317,-0.0542472600937,0.676900029182,-0.1087500453
1677,1.41118478775,-1.1136200428,-0.235150009394,0.42460000515
7043,0.0533126890659,-0.625920057297,-1.0013999939,0.0259499847889
5613,-0.235165968537,-1.26740574837,-0.609549999237,0.13710001111
595,0.862050175667,0.422039598227,0.38124999404,-1.13999998569
4793,0.186837017536,0.0269713401794,0.370450019836,-0.326400011778
2736,-2.32923293114,-1.07852220535,-0.769900023937,-3.15104985237
5290,-0.204300016165,-2.30891823769,0.369350016117,1.41100001335
6194,-0.0159951206297,0.0,0.0,0.247899994254
1676,-0.347938418388,-0.62152338028,-0.283700019121,0.087750017643
23512,0.661687254906,0.408791363239,-0.506449997425,-0.77429997921
148022,1.11543440819,0.479016184807,-0.37885004282,-0.33624997735
1906,-0.0704106688499,-0.743192136288,-0.648100018501,-0.807649970055
8878,0.534398913383,0.709483265877,-0.471749991179,-0.0172500014305
3091,-0.732241213322,0.277920007706,-0.506350040436,0.327250003815
5743,3.6938226223,-0.581677138805,0.342299997807,-0.92325001955
5321,0.134448990226,-0.454631745815,0.124400004745,5.32305002213
4144,-0.556817352772,0.637820601463,-1.75629997253,-0.300699979067
1981,2.17710781097,0.600092709064,0.456900000572,0.219050005078
695,3.91175150871,-0.184559181333,-0.573400020599,4.12400007248
10398,-0.411450564861,-0.391225159168,-0.559700012207,-1.85455000401
5708,-0.433119118214,-0.545118749142,0.23995000124,5.38145017624
1213,1.53143215179,0.268642365932,0.587949991226,-0.105849996209
226,0.584338843822,0.776112020016,0.298099994659,4.99639987946
6777,0.713121771812,0.191008612514,0.409299999475,-1.01190006733
2113,-0.584498763084,-0.209738180041,-1.64880001545,0.0516500025988
3329,-0.0880200788379,0.648322999477,1.01335000992,-1.13139998913
1050,0.839862823486,0.976930916309,0.265650004148,-3.53679990768
9491,-0.0898124203086,-0.171414256096,0.170749992132,0.485349982977
22926,-0.764506101608,0.83525878191,-1.21574997902,-0.9945499897
5899,0.486174404621,0.479071199894,1.01655006409,-1.07630002499
5467,0.508136212826,-0.706762552261,-0.637850046158,-1.3288500309
6774,0.177438437939,-0.93486392498,-0.233850002289,-0.00325000286102
1788,-0.260735273361,-1.13276779652,0.0226500015706,0.447099983692
5921,-0.28476446867,0.0438815355301,-0.290549993515,0.186049997807
5721,-0.955234766006,-0.161242872477,-1.07760000229,0.0067999958992
2263,-0.487467706203,-0.432709991932,0.0969499945641,0.0258499979973
808,0.941706061363,-1.02033317089,0.562349975109,1.26055002213
30001,-0.516099452972,0.591376066208,0.0424999967217,-1.139950037
348,0.0587668418884,-0.392725050449,-0.637950003147,-0.165200024843
30849,0.476902484894,0.251298338175,-0.0593999624252,-1.13669991493
1454,1.01924228668,-0.078461125493,-0.816050052643,-0.128549993038
6500,0.286746174097,-0.178670778871,0.177600026131,0.514699995518
5627,-0.510495364666,2.40090560913,-0.071850001812,-1.27869999409
5715,-0.1831369102,-0.168682813644,0.936200022697,-0.517749965191
4791,-0.100266158581,-0.113347917795,0.0656999945641,-0.174899980426
56924,1.90280365944,0.552964746952,-0.0734000205994,-1.50789999962
2690,0.00612318515778,1.07778453827,0.0661000087857,0.283399999142
1019,0.0132843703032,0.307115852833,0.719850003719,0.211999997497
51422,0.187505632639,0.534809470177,1.08654999733,0.873300015926
5788,0.0837019383907,-0.580702245235,-0.767400026321,0.610300004482
6709,0.957265675068,0.50832504034,-0.183200001717,0.203999996185
1277,0.0265013277531,1.04527032375,0.869249999523,-0.280900001526
993,-0.76684653759,0.594917476177,0.244249999523,-1.85385000706
7157,-0.166474789381,-0.167885303497,0.589699983597,0.18995000422
1958,-1.19726610184,-0.33950021863,-0.0238999724388,-8.26029968262
4582,0.137092977762,-0.313898712397,-0.0752999931574,-0.427349984646
9212,-0.802685856819,0.800139665604,-1.0135999918,0.624350011349
8440,-0.557806015015,0.878863811493,-0.554450035095,-0.253100007772
6790,0.624648809433,-0.0932818651199,-1.32859992981,-0.703250050545
8851,0.235688149929,-1.21943807602,-0.00820000469685,-0.366400003433
2534,0.503822207451,1.1132222414,-0.00394999980927,-0.424999982119
4893,-0.330919146538,-0.557937502861,-0.244150012732,-0.186299979687
665,0.606293082237,3.03514361382,-1.01014995575,-0.588850021362
4313,0.123024448752,-0.115064918995,-0.303249955177,1.12650001049
1022,-0.481771320105,0.299926280975,0.944800019264,-0.0355500131845
5880,-0.250375986099,-0.0996957421303,-0.142750009894,0.709450006485
3162,0.620324909687,0.13890811801,-0.25,-0.906449973583
1282,0.287717044353,-0.423303067684,-0.315300017595,-0.40370002389
3383,-0.434710979462,-0.5293866992,0.0,0.0460500121117
727,-0.0968383401632,-0.056101500988,0.639549970627,-0.675950050354
4792,-0.165489494801,0.903959155083,-0.924749970436,-1.80984997749
4794,0.524826526642,-0.69725894928,-0.589949965477,0.419099986553
902,-0.460308015347,0.0161011070013,-0.015950024128,0.929349958897
8091,1.02291250229,-0.678947806358,0.351999998093,0.0370500013232
3486,-0.612569570541,0.755422353745,-0.197050005198,-1.90545010567
10818,0.669709801674,-0.601803719997,-0.357149988413,-0.0160499811172
3454,0.18544536829,-0.998758137226,-0.53744995594,1.04049992561
4282,0.216721192002,0.472465902567,-0.104100003839,-0.694350004196
1605,0.00891119241714,-1.97978639603,0.221249997616,-0.0324000008404
10644,0.120895199478,-0.701362788677,-0.511299967766,-0.261550009251
2065,0.0169071871787,0.177075341344,-0.939100027084,-1.29155004025
8321,-0.191910803318,0.199520200491,-0.40395000577,-1.11299991608
8503,-0.319626688957,0.0156272742897,-0.929400026798,0.499599993229
7027,-1.066157341,-0.519055485725,0.056599996984,0.115150019526
6850,0.124058783054,-0.170581758022,-0.519699990749,0.204249978065
1978,-0.222642213106,0.812465965748,0.113450020552,-0.250050008297
896,-0.111447677016,-0.528769612312,0.916400015354,-0.273050010204
5777,1.06714820862,0.287905603647,-0.231799989939,-0.420899987221
1846,0.723584294319,0.50963139534,-0.115100003779,-1.6414000988
5925,-1.00386738777,-0.193299993873,0.199900016189,0.404299974442
142,-0.0155362784863,0.56583750248,-1.10920000076,-0.877550005913
1021,-0.197171196342,-0.302810490131,0.506999969482,-4.11824989319
5699,-0.224353060126,-0.108627945185,-0.291150003672,0.18979999423
8061,0.628946423531,-0.494801670313,-0.622650027275,0.152499988675
1870,-1.57500553131,-0.760141015053,5.00082969666e-05,-0.125849962234
1398,-0.866601347923,0.798273801804,-0.12120001018,-1.1888999939
3312,-0.851018249989,1.21587789059,0.694249987602,-0.0133000016212
891,0.156614691019,-0.104199051857,1.07150006294,0.0941499918699
4775,2.23468017578,-0.582082092762,0.671300053596,0.531599998474
5111,0.396444022655,0.700773358345,-0.0371500104666,0.0245999991894
5696,-3.62406110764,-0.318474650383,-1.04729998112,-1.27075004578
5588,-0.363788664341,0.377955824137,0.833199977875,-0.194349974394
6839,0.619329333305,-0.074565410614,-0.202700003982,-0.359649986029
329,0.223529100418,0.30075609684,-0.600000023842,0.00349998474121
5058,-0.0410969853401,-0.14897236228,-0.459800004959,0.441249996424
998,-0.242106258869,0.856457710266,2.3044500351,-3.42589998245
9134,0.0681325793266,0.102442480624,-1.09899997711,0.835700035095
6616,-0.471986234188,0.0950842499733,-0.339849978685,0.749249994755
5223,-0.491552591324,0.251989543438,-0.197349995375,-0.0795000046492
4690,-0.0837115868926,0.257076084614,-0.0604000091553,1.3805000782
958,-0.5239803195,0.182584345341,0.0521499998868,0.355599969625
1616,0.0719104707241,-0.190275162458,0.868750035763,1.78485000134
991,0.276118636131,0.324639976025,-0.465749979019,-0.0736999809742
6347,-0.99098533392,-0.315059483051,1.67444992065,0.525999963284
6714,0.110688135028,0.87339091301,0.665199995041,-0.69470000267
652,1.73419308662,-2.00651431084,-0.36439999938,0.825049996376
4331,-0.111581854522,3.32610464096,0.635450005531,-1.51810002327
7099,-0.246903821826,0.110480040312,-1.78750002384,-0.296249985695
10320,-1.25415325165,0.676616430283,0.606000006199,-0.0954499840736
2042,-0.473811268806,0.393768370152,0.27009999752,5.0
843,-0.363661706448,-0.9969394207,-0.261999994516,0.812199950218
840,0.859978079796,0.339945584536,0.936999976635,0.208550006151
7048,-0.368747383356,0.12081117183,0.799950003624,-0.347449988127
4851,-0.301924347878,-1.76509773731,-0.656050026417,0.861750006676
6464,-0.576835155487,-0.426930189133,0.690500020981,1.00294995308
23410,4.1086397171,-0.655771374702,-1.19330000877,-0.226300001144
54205,-2.16856122017,-0.581614494324,-0.169049993157,0.510550022125
2770,-0.269411474466,-0.444297939539,-0.0913499891758,-0.594049990177
80204,-0.485101163387,3.57297062874,-0.0360000133514,-0.430999994278
4208,-0.605429530144,0.160805240273,-1.14155006409,-2.09004998207
1845,-0.796131849289,0.475553691387,-0.797399997711,-0.614750027657
23368,-0.471007227898,-0.433897584677,1.90945005417,1.19140005112
5583,0.329328775406,-0.806264162064,0.351700007915,0.17199999094
8900,-0.77850818634,-0.115953311324,-0.263700008392,1.15794992447
581,-0.523774445057,1.86004066467,-0.198149994016,-0.071749985218
6193,0.690295696259,1.3342871666,-0.405849993229,0.413949966431
6622,-0.504740417004,-1.17216491699,1.29789996147,-0.514549970627
11261,-0.294848352671,-0.347260177135,0.756749987602,0.30015000701
6696,-0.421089708805,-0.189651340246,0.543150007725,5.08319997787
8312,0.651480674744,0.0643474310637,1.84365010262,0.146949991584
835,-0.0541976615787,0.0929398015141,-0.476500034332,-0.246150016785
8324,-0.265598803759,-0.192040234804,-0.0612500011921,-0.0523499846458
1848,-1.59481453896,-0.386267244816,0.0555500090122,0.953199982643
154,-0.621569275856,1.45079398155,-0.621500015259,-0.615200042725
4312,-0.556774318218,-0.364955276251,0.464249998331,0.778499960899
994,0.766892910004,0.557740390301,-0.602949976921,-0.55714994669
2048,-0.318400859833,0.251642942429,-1.171200037,-0.288000017405
1111,-0.824072420597,-1.23129975796,-1.05079996586,0.164899975061
5154,-0.148667931557,0.650805354118,-1.28425002098,0.826599955559
2920,-0.0998217016459,0.379156291485,-1.30229997635,-0.364199995995
3122,-1.3462446928,-0.426522612572,0.677900016308,3.30999994278
2769,-0.111853346229,-0.706154644489,-1.26925003529,0.76130002737
5900,1.2448797226,0.417941749096,-0.857500016689,1.4714499712
6304,1.22566843033,-0.0318351835012,-1.00174999237,0.846600055695
5211,0.764239251614,0.952452600002,-0.581550002098,-0.26234999299
2886,-0.865741729736,-0.690555393696,0.723299980164,-0.382200032473
9261,-0.313261508942,0.300884723663,0.0805500000715,-0.499799966812
8569,-0.0828585326672,-0.519701480865,-1.28935003281,-0.905449986458
3303,-0.488287210464,-0.00625808537006,-0.47214999795,-0.642950057983
5331,0.163177758455,0.354232370853,-0.119200021029,4.34735012054
5347,0.4660384655,0.670090556145,-0.268399983644,-1.14699995518
4638,-0.144636273384,-0.327476978302,-0.607549965382,-1.79809999466
2264,0.371978282928,0.0483120977879,0.015399992466,1.04150009155
1029,0.34318742156,-0.392792522907,0.789550065994,-1.33289992809
1027,-2.44838285446,-2.26612377167,2.13800001144,1.50819993019
2597,-0.200705081224,-0.472465902567,-0.651700019836,0.314750015736
