rid,CPC004_A375_6H:BRD-A85025557-001-01-7:10,CPC002_HA1E_6H:BRD-A67433117-001-01-8:10,CPC004_HA1E_6H:BRD-A85025557-001-01-7:10,CPC002_HA1E_24H:BRD-A67433117-001-01-8:10,CPC004_HA1E_24H:BRD-A85025557-001-01-7:10,CPC002_HCC515_6H:BRD-A67433117-001-01-8:10,CPC004_HCC515_6H:BRD-A85025557-001-01-7:10,CPC002_HCC515_24H:BRD-A67433117-001-01-8:10,CPC004_HCC515_24H:BRD-A85025557-001-01-7:10,CPC004_HEPG2_6H:BRD-A85025557-001-01-7:10,CPC004_HT29_6H:BRD-A85025557-001-01-7:10,CPC004_MCF7_6H:BRD-A85025557-001-01-7:10,CPC002_PC3_6H:BRD-A67433117-001-01-8:10,CPC004_PC3_6H:BRD-A85025557-001-01-7:10,CPC002_PC3_24H:BRD-A67433117-001-01-8:10,CPC004_PC3_24H:BRD-A85025557-001-01-7:10,CPC002_VCAP_6H:BRD-A67433117-001-01-8:10,CPC004_VCAP_6H:BRD-A85025557-001-01-7:10,CPC002_VCAP_24H:BRD-A67433117-001-01-8:10,CPC004_VCAP_24H:BRD-A85025557-001-01-7:10,CPC018_A375_6H:BRD-A67433117-001-01-8:10,CPC018_A375_6H:BRD-A85025557-001-01-7:10,CPC018_A549_6H:BRD-A67433117-001-01-8:10,CPC018_A549_6H:BRD-A85025557-001-01-7:10,CPC018_A549_24H:BRD-A67433117-001-01-8:10,CPC018_A549_24H:BRD-A85025557-001-01-7:10,CPC018_ASC_24H:BRD-A67433117-001-01-8:10,CPC018_ASC_24H:BRD-A85025557-001-01-7:10,CPC018_HEPG2_6H:BRD-A67433117-001-01-8:10,CPC018_HEPG2_6H:BRD-A85025557-001-01-7:10,CPC018_HT29_6H:BRD-A67433117-001-01-8:10,CPC018_HT29_6H:BRD-A85025557-001-01-7:10,CPC018_MCF7_6H:BRD-A67433117-001-01-8:10,CPC018_MCF7_6H:BRD-A85025557-001-01-7:10,CPC018_MCF7_24H:BRD-A67433117-001-01-8:10,CPC018_MCF7_24H:BRD-A85025557-001-01-7:10,CPC018_NPC_24H:BRD-A67433117-001-01-8:10,CPC018_NPC_24H:BRD-A85025557-001-01-7:10,CPC018_PHH_24H:BRD-A67433117-001-01-8:10,CPC018_PHH_24H:BRD-A85025557-001-01-7:10,CPC018_SKB_24H:BRD-A67433117-001-01-8:10,CPC018_SKB_24H:BRD-A85025557-001-01-7:10
4846,-0.684414029121,1.18950366974,0.516589522362,-0.0141112804413,1.01907265186,-0.704499959946,-0.0743577554822,0.632195711136,0.39388692379,0.4675527215,-0.481402218342,-0.0631999969482,-0.446518421173,-0.0220624059439,0.152751237154,0.588273942471,0.79935002327,-0.492501586676,3.29430007935,0.48097461462,0.926207900047,0.0673737451434,1.00757646561,-0.721125364304,-0.827100038528,-1.03224992752,2.26119995117,0.11699219048,-0.291121989489,-0.469267308712,0.167769923806,-0.364946246147,0.0231923218817,0.398585766554,0.321079403162,-0.496487796307,4.39511394501,-0.608389556408,-0.112400025129,-0.0696824491024,0.533384203911,0.080830603838
1452,-0.520046293736,1.13800370693,-0.530305027962,-0.266733795404,-0.032046739012,-2.18923330307,-0.721088051796,1.05863940716,0.965001165867,-0.253260523081,0.623936235905,1.17669999599,0.490273535252,-0.999610602856,0.676006793976,-0.270757734776,-1.50352501869,-1.36998057365,0.349366664886,-1.99634945393,-1.04426705837,-0.413717389107,0.097230553627,0.554235219955,0.323949992657,-1.66275000572,-1.56184995174,-0.771160542965,-0.174242272973,-1.08397841454,0.448666930199,1.03049063683,-0.906333208084,-0.0736935138702,0.262122571468,-0.314130842686,0.449306547642,0.298983752728,-0.833366692066,1.63235878944,0.515517950058,-0.525969624519
4776,-0.497298836708,0.0838065296412,-0.149068534374,-0.368294000626,0.0467891804874,1.22430002689,0.162113532424,-0.633081555367,0.981083154678,-1.0580136776,-0.748911321163,0.548924982548,-0.596389353275,0.834051728249,1.12200939655,0.742351710796,0.987249970436,0.225416183472,0.153366670012,0.368363022804,-0.902795016766,0.0643793493509,0.849979102612,-1.01989901066,-0.0176499988884,-1.77349996567,0.796049952507,-0.431527525187,0.616827428341,-0.517188191414,-0.055219206959,-0.73018091917,1.55075228214,0.0388000123203,0.0722174197435,-0.0181480646133,-0.730033159256,-0.329097092152,1.2486666441,-1.05131077766,0.182406276464,-0.823818385601
6908,-0.274308890104,0.378841102123,0.164117157459,-0.240944087505,0.676252484322,0.976333379745,-0.1298456043,1.64272737503,-0.32154789567,0.540153384209,0.205159291625,0.891524970531,0.52172088623,-1.89443838596,0.213190346956,0.467368960381,-1.65794992447,-0.72042798996,0.18953332305,-1.34422707558,-0.217719063163,-0.191716998816,-1.55524396896,2.11871671677,0.905349969864,-0.790600001812,-0.870400011539,-0.105671867728,-0.392589062452,-0.248552888632,0.644025087357,0.654859542847,-0.948318898678,-0.206142678857,0.785222768784,0.487646400928,0.151996314526,-0.495691090822,0.137833312154,1.10110390186,0.55275541544,-0.349028080702
672,-1.35740447044,0.21230237186,0.179099112749,-0.0131464079022,0.15575556457,1.05806672573,0.309996813536,1.1277525425,0.147081077099,2.19190788269,-0.548204541206,0.398000061512,-0.0462593100965,0.274476230145,-0.723192870617,1.28971540928,0.283349990845,-0.650537848473,0.794433355331,0.233807519078,0.688853800297,-0.273126661777,0.205367162824,1.51742947102,-0.220299988985,-0.445500016212,-0.277850031853,0.447891384363,-0.0281510315835,0.0682540386915,-1.19405353069,-0.597797214985,-1.34274721146,0.323640167713,-0.858752548695,2.02451491356,1.5359146595,1.37278997898,0.220733344555,-1.12455034256,0.557103097439,-0.667729794979
5710,0.554317355156,-0.0846254378557,-0.912259280682,-0.718569099903,-0.159407973289,0.758800029755,-0.783562779427,1.09616684914,-0.73841625452,-0.378018766642,-0.164115801454,0.077325001359,0.884295582771,0.256284058094,-1.0139850378,-0.000478360801935,-0.930724978447,-0.423071235418,-0.0444333404303,-1.40717685223,-0.503059566021,0.198779881001,-1.30978441238,1.53231501579,-0.468950003386,-0.294149965048,-1.71220004559,1.1442155838,-0.312381744385,-0.54142087698,0.575965464115,0.578421771526,-1.8328192234,0.769361138344,-1.32606709003,0.6317730546,0.0518351644278,-0.921790242195,-0.1535333395,1.53690600395,0.572024106979,0.525919079781
2115,-0.460196971893,-0.549444615841,-0.0832435190678,1.20757687092,-1.14520573616,0.748833417892,-1.23032164574,1.11256694794,-0.332921773195,-0.904775619507,-0.140758678317,-0.539499998093,-0.194526731968,-0.0875384807587,-0.164819121361,0.579302251339,0.324225008488,0.254449188709,-0.821133375168,0.274586677551,-0.900663852692,-0.435951769352,-0.548431813717,-0.903147935867,0.0445999987423,-0.82365000248,0.857100009918,0.111835032701,0.898869812489,1.20001626015,0.458240717649,0.538595497608,-0.0738212689757,0.55855602026,-0.394627690315,-0.364158004522,-0.555458247662,0.472545027733,0.869400024414,-0.462924063206,-0.160522937775,0.201926454902
7015,-0.835597395897,-0.00759163871408,-0.036863937974,-0.31407481432,-0.348293215036,1.29023337364,-0.184111297131,-0.850997149944,0.414959639311,-0.547269165516,-0.174850597978,0.898000001907,-0.622191846371,0.640527963638,0.582151114941,0.30099260807,0.526725053787,1.2335101366,-0.0368333309889,0.574927449226,-0.51818048954,0.0143694393337,0.909581243992,-0.376739174128,-0.246450006962,-2.35785007477,1.37475001812,-0.96417671442,0.507364153862,0.0431727468967,0.451705485582,1.93296563625,0.937155723572,-0.993789613247,0.638930976391,2.7245965004,-0.885488390923,-0.428719073534,-0.0400999933481,-1.5567895174,-1.20645833015,-0.5169018507
8726,-1.27425539494,0.977482020855,1.10316646099,0.204492092133,-0.208196088672,1.3031001091,0.083573564887,1.44516444206,0.741511106491,-0.51824092865,0.792677998543,-1.30867493153,2.43595552444,0.455972313881,-0.472780525684,0.896139979362,-0.608399987221,-0.269931674004,2.02313351631,-0.789814531803,-0.977462768555,0.631329894066,-0.667806625366,0.0296237543225,0.0778999999166,-0.703899979591,-0.610399961472,0.275326400995,1.01270222664,-0.220950901508,-2.37141561508,0.15323856473,-0.610558152199,0.524264812469,-1.15211987495,0.123972564936,-0.122131504118,1.46229243279,1.19833338261,0.264198094606,-0.150211066008,0.213612094522
2185,-0.79577511549,0.563659548759,-0.102836176753,0.812211036682,0.494219690561,1.65276670456,-0.551559150219,-0.844906806946,-0.265637129545,-1.36617851257,-0.816943585873,-0.0220249891281,-0.735707759857,1.04482734203,0.169962882996,-0.0226478651166,1.1271250248,0.220725983381,0.154500022531,0.468006283045,-0.846184253693,-0.178895637393,1.5433562994,-0.970184206963,0.501699984074,-0.625899970531,0.936599969864,-0.498930543661,0.374440282583,0.246851027012,0.152347669005,-0.492617100477,1.87341189384,-0.433572888374,0.540173828602,-1.05230534077,-0.506472945213,-0.271230280399,1.65043342113,-0.936979293823,-0.0967001318932,0.0486789643764
3315,0.151595309377,-1.06762480736,-0.232585310936,-0.736001551151,-0.383473992348,0.669700026512,-2.37822604179,0.201487109065,-2.30136489868,0.690219342709,0.395356237888,-0.768674969673,0.680507183075,-0.896479308605,-0.399498075247,-2.92734146118,0.460125029087,0.137625485659,0.24876666069,-0.251191020012,-0.433913171291,0.0985101461411,-2.22785520554,0.271499186754,-1.24940001965,-0.352750003338,-1.23259997368,-0.107831120491,-0.495604604483,0.0733805000782,0.320280134678,0.232542514801,-1.48765265942,0.0536969155073,-0.298624932766,-0.218398660421,0.100235432386,-0.275507688522,-0.0560333430767,1.15755367279,0.303233772516,-0.875851035118
5289,-0.156323879957,0.662967205048,0.69194072485,-0.905477404594,-0.326485872269,-2.11220002174,-0.00850708782673,0.0381055474281,0.186793267727,0.296935737133,-0.2996532619,-0.0562249943614,-0.776380836964,0.120049074292,-0.328279912472,0.206078127027,0.369525015354,0.480666041374,0.829400002956,0.320276498795,-0.843713998795,-0.0371088087559,1.26443135738,-0.0429064147174,0.744750022888,-3.66490006447,0.570599973202,0.235452443361,-0.0411860644817,1.58022511005,1.21104156971,-0.313654929399,0.218994244933,-0.599469721317,-0.0890380442142,-0.0909857824445,0.0662524178624,0.781163215637,1.24703335762,-1.08676528931,0.0535465329885,0.429722249508
868,-0.213740512729,4.27002763748,0.163861870766,-0.113757878542,0.403914362192,-0.27573338151,-0.280284881592,-0.562647461891,-0.243791356683,0.514373421669,0.462537735701,-0.42757499218,4.07639741898,0.360850870609,-0.419087529182,0.736214220524,0.150499999523,1.44209134579,-0.0623333342373,-0.306899130344,-0.178635120392,-0.690564990044,0.716444313526,-1.15422821045,-2.21370005608,-0.197499990463,0.155099987984,-0.384755641222,-0.488510727882,-0.242374688387,0.32827231288,-0.357143759727,-0.326317995787,0.211510241032,0.242368668318,-0.376957327127,-0.875546753407,0.55751979351,0.548100054264,-1.17646038532,0.0906542241573,-0.301182329655
1677,-0.196223050356,0.570512354374,-0.600410401821,-0.569702029228,1.05029451847,1.39006662369,-0.602326393127,-1.520632267,0.552508175373,-0.781402826309,0.334103047848,0.707549989223,0.307446718216,0.434819817543,-0.335943520069,0.38198068738,0.976275026798,0.119214177132,0.357700020075,0.796858727932,-0.564209520817,-0.619243741035,1.58920168877,-0.607632398605,-0.231949985027,-0.273299992085,2.01639986038,-0.532110631466,0.419681072235,0.224802285433,-0.136561661959,0.177921280265,-0.586381673813,0.173649027944,1.05415856838,-0.35827678442,0.0574242174625,-0.0214339643717,-0.219766706228,-0.847734630108,-0.604245483875,0.300467252731
7043,-0.287794172764,-0.100642740726,-0.106256857514,0.35623767972,0.352155268192,0.511966705322,0.618246376514,-1.02399516106,0.0569715946913,-1.02128434181,-1.04180443287,-0.111950024962,-0.20795109868,-0.426080286503,-0.467830717564,0.619522213936,0.750975012779,-0.17200319469,-0.185466662049,-0.35919302702,-1.21340513229,-0.921280145645,0.634377717972,-0.932148814201,-0.326150000095,-0.9021499753,0.909250020981,-0.644979000092,0.392351388931,-0.547789633274,0.248253926635,-0.111240252852,-1.32843720913,0.600768506527,-0.923525333405,-0.0876736566424,0.160654813051,0.671941399574,0.294500023127,-0.106936007738,0.422802567482,0.780558884144
5613,-0.472095072269,1.26375198364,-0.561119914055,1.01551175117,0.772195398808,0.807833433151,-0.0445085130632,-0.890674173832,-0.126980483532,-0.595571041107,-0.070296280086,-0.155624985695,-0.640824913979,0.920050978661,0.362505167723,0.166163504124,1.25312495232,-0.0462689697742,0.066666662693,0.375126808882,-1.43177080154,-1.18384432793,1.12191808224,-1.28167390823,1.01649999619,-0.738799989223,2.24620008469,-0.822350680828,0.107419915497,-0.0642029196024,0.0926050841808,-0.0387278683484,0.555912196636,-0.195818200707,-0.17902225256,-0.816875219345,-0.437151730061,0.35807916522,0.136666685343,-0.970200657845,-0.507538616657,0.22256809473
595,0.00695183128119,-0.0895062088966,0.266026496887,-0.917836785316,-0.364857256413,0.206000000238,-0.203802615404,0.470946401358,0.76454782486,0.638115763664,0.256060421467,-0.803975045681,0.442908406258,-0.413072258234,-0.583779513836,0.766619503498,-0.733099997044,-0.371649324894,0.33750000596,-0.664368033409,-0.494186460972,0.176737651229,-0.186089515686,-0.548149764538,-0.285750001669,0.130600005388,-0.724549949169,0.328878313303,0.229031205177,-0.0985625460744,0.374238789082,0.187255457044,-0.709556102753,0.196031689644,-1.50019824505,0.146410271525,0.540474057198,0.321581363678,-0.319600015879,1.3325688839,0.368285149336,-0.483172267675
4793,-0.559089362621,-0.277801036835,0.443591356277,-0.355379581451,0.394793510437,1.35353338718,-0.241851136088,1.79908919334,-1.20464515686,0.659628391266,0.272854864597,0.249149993062,0.202009558678,-0.742359280586,-1.42653846741,1.15665495396,0.252674996853,0.563042283058,0.858733355999,0.389536231756,-0.100825950503,-0.134492024779,-1.34365963936,0.24320448935,-0.114500001073,0.190799996257,0.492949992418,0.160359948874,-0.22048805654,-0.391073137522,0.46765640378,-0.0745772868395,-1.73086464405,0.74387472868,-0.0022497177124,0.622239172459,-0.747901022434,-0.473249614239,-1.34973335266,-0.131054639816,0.115940831602,1.30410456657
2736,-0.847505390644,0.862011909485,-0.383472621441,0.700794816017,-0.420618861914,1.31426668167,-0.430480331182,-0.182251572609,1.3733689785,-0.978087663651,-0.381951510906,0.0977499932051,-0.859794437885,0.182094871998,0.27203604579,0.533866226673,0.891374945641,1.35006654263,-0.182899981737,0.623810172081,-0.613319516182,-0.367508739233,0.361289441586,-1.41023111343,-1.15790009499,0.600499987602,0.440300017595,-0.422852694988,0.00378672033548,0.438368976116,0.495594352484,-0.745409607887,0.0819401293993,-0.329416394234,0.083748281002,-0.691185951233,0.773302674294,-0.612235665321,-0.340366721153,-0.598648130894,0.595410346985,-0.1950879246
5290,-0.165680333972,0.948928236961,0.42940300703,0.775094628334,0.451848685741,-0.0662000104785,-0.167649388313,-1.25185894966,0.195251360536,-0.529585361481,0.198372036219,0.625050008297,-0.958820104599,1.09249031544,0.319150209427,0.0203930400312,0.215975001454,2.2874174118,-0.0975333303213,1.53459119797,0.374370455742,0.486363112926,1.56213462353,-0.641248643398,-0.321449995041,-0.699049949646,0.479550004005,-0.172533035278,0.645095288754,-0.817391395569,-0.470293998718,-0.0186930075288,2.1764421463,-0.463697850704,0.678253769875,-1.26605129242,-1.36987376213,0.261815756559,1.54263329506,-0.446291565895,-0.270125746727,0.677614927292
6194,0.0,-0.0250636935234,-0.332033038139,-1.39457583427,-0.000322087551467,0.000233333325014,0.000353412877303,0.0,2.11167043744e-05,-0.119256846607,0.602077722549,0.490724980831,0.105743855238,-1.47789049149,-0.0975925177336,-0.129059880972,-3.88827514648,-0.282030344009,-0.444466650486,-0.250464618206,0.0003711177269,-0.305316358805,0.1269171983,0.307974904776,-0.62064999342,-0.233899995685,-0.00034999998752,0.0,0.814684510231,-7.86208984209e-05,0.823739290237,-0.379722774029,-0.571712613106,-0.252102077007,-0.543048322201,-0.632705330849,-0.024796390906,-0.0163775831461,-0.000466666708235,0.00103697751183,-0.17737197876,0.0
