rid,CPC002_HA1E_6H:BRD-K77987382-001-08-2:10,CPC002_HA1E_24H:BRD-K77987382-001-08-2:10,CPC002_HCC515_6H:BRD-K77987382-001-08-2:10,CPC002_HCC515_24H:BRD-K77987382-001-08-2:10,CPC002_PC3_6H:BRD-K77987382-001-08-2:10,CPC002_PC3_24H:BRD-K77987382-001-08-2:10,CPC002_VCAP_6H:BRD-K77987382-001-08-2:10,CPC002_VCAP_24H:BRD-K77987382-001-08-2:10,CPC018_A375_6H:BRD-K77987382-001-08-2:10,CPC020_A375_6H:BRD-K77987382-001-11-6:10,CPC018_A549_6H:BRD-K77987382-001-08-2:10,CPC020_A549_6H:BRD-K77987382-001-11-6:10,CPC018_A549_24H:BRD-K77987382-001-08-2:10,CPC018_ASC_24H:BRD-K77987382-001-08-2:10,CPC020_HA1E_6H:BRD-K77987382-001-11-6:10,CPC020_HCC515_6H:BRD-K77987382-001-11-6:10,CPC018_HEPG2_6H:BRD-K77987382-001-08-2:10,CPC018_HT29_6H:BRD-K77987382-001-08-2:10,CPC020_HT29_6H:BRD-K77987382-001-11-6:10,CPC018_MCF7_6H:BRD-K77987382-001-08-2:10,CPD001_MCF7_6H:BRD-K77987382-001-10-8:10,CPC020_MCF7_6H:BRD-K77987382-001-11-6:10,CPC018_MCF7_24H:BRD-K77987382-001-08-2:10,CPD001_MCF7_24H:BRD-K77987382-001-10-8:10,CPC020_MCF7_24H:BRD-K77987382-001-11-6:10,CPC018_NPC_24H:BRD-K77987382-001-08-2:10,CPC020_PC3_6H:BRD-K77987382-001-11-6:10,CPD001_PC3_24H:BRD-K77987382-001-10-8:10,CPC020_PC3_24H:BRD-K77987382-001-11-6:10,CPC018_PHH_24H:BRD-K77987382-001-08-2:10,CPC018_SKB_24H:BRD-K77987382-001-08-2:10,CPC020_VCAP_6H:BRD-K77987382-001-11-6:10,CPC020_VCAP_24H:BRD-K77987382-001-11-6:10,MUC.CP002_MCF7_6H:BRD-K77987382-001-07-4:10,MUC.CP002_MCF7_6H:BRD-K77987382-001-07-4:3.3333,MUC.CP002_MCF7_6H:BRD-K77987382-001-07-4:1.1111,MUC.CP002_MCF7_6H:BRD-K77987382-001-07-4:0.3704,MUC.CP001_MCF7_6H:BRD-K77987382-001-08-2:40,MUC.CP001_MCF7_6H:BRD-K77987382-001-08-2:20,MUC.CP001_MCF7_6H:BRD-K77987382-001-08-2:10,MUC.CP001_MCF7_6H:BRD-K77987382-001-08-2:5,MUC.CP002_MCF7_6H:BRD-K77987382-001-08-2:40,MUC.CP002_MCF7_6H:BRD-K77987382-001-08-2:20,MUC.CP002_MCF7_6H:BRD-K77987382-001-08-2:10,MUC.CP002_MCF7_6H:BRD-K77987382-001-08-2:5,MUC.CP003_MCF7_6H:BRD-K77987382-001-08-2:40,MUC.CP003_MCF7_6H:BRD-K77987382-001-08-2:20,MUC.CP003_MCF7_6H:BRD-K77987382-001-08-2:10,MUC.CP003_MCF7_6H:BRD-K77987382-001-08-2:5,MUC.CP004_MCF7_6H:BRD-K77987382-001-08-2:40,MUC.CP004_MCF7_6H:BRD-K77987382-001-08-2:20,MUC.CP004_MCF7_6H:BRD-K77987382-001-08-2:10,MUC.CP004_MCF7_6H:BRD-K77987382-001-08-2:5,MUC.CP005_MCF7_6H:BRD-K77987382-001-08-2:40,MUC.CP005_MCF7_6H:BRD-K77987382-001-08-2:20,MUC.CP005_MCF7_6H:BRD-K77987382-001-08-2:10,MUC.CP005_MCF7_6H:BRD-K77987382-001-08-2:5,MUC.CP006_MCF7_6H:BRD-K77987382-001-08-2:40,MUC.CP006_MCF7_6H:BRD-K77987382-001-08-2:20,MUC.CP006_MCF7_6H:BRD-K77987382-001-08-2:10,MUC.CP006_MCF7_6H:BRD-K77987382-001-08-2:5,MUC.CP002_MCF7_24H:BRD-K77987382-001-07-4:10,MUC.CP002_MCF7_24H:BRD-K77987382-001-07-4:3.3333,MUC.CP002_MCF7_24H:BRD-K77987382-001-07-4:1.1111,MUC.CP002_MCF7_24H:BRD-K77987382-001-07-4:0.3704,MUC.CP001_MCF7_24H:BRD-K77987382-001-08-2:40,MUC.CP001_MCF7_24H:BRD-K77987382-001-08-2:20,MUC.CP001_MCF7_24H:BRD-K77987382-001-08-2:5,MUC.CP001_MCF7_24H:BRD-K77987382-001-08-2:10,MUC.CP002_MCF7_24H:BRD-K77987382-001-08-2:40,MUC.CP002_MCF7_24H:BRD-K77987382-001-08-2:20,MUC.CP002_MCF7_24H:BRD-K77987382-001-08-2:5,MUC.CP002_MCF7_24H:BRD-K77987382-001-08-2:10,MUC.CP003_MCF7_24H:BRD-K77987382-001-08-2:40,MUC.CP003_MCF7_24H:BRD-K77987382-001-08-2:10,MUC.CP003_MCF7_24H:BRD-K77987382-001-08-2:5,MUC.CP003_MCF7_24H:BRD-K77987382-001-08-2:20,MUC.CP004_MCF7_24H:BRD-K77987382-001-08-2:40,MUC.CP004_MCF7_24H:BRD-K77987382-001-08-2:20,MUC.CP004_MCF7_24H:BRD-K77987382-001-08-2:10,MUC.CP004_MCF7_24H:BRD-K77987382-001-08-2:5,MUC.CP005_MCF7_24H:BRD-K77987382-001-08-2:40,MUC.CP005_MCF7_24H:BRD-K77987382-001-08-2:20,MUC.CP005_MCF7_24H:BRD-K77987382-001-08-2:10,MUC.CP005_MCF7_24H:BRD-K77987382-001-08-2:5,MUC.CP006_MCF7_24H:BRD-K77987382-001-08-2:40,MUC.CP006_MCF7_24H:BRD-K77987382-001-08-2:20,MUC.CP006_MCF7_24H:BRD-K77987382-001-08-2:10,MUC.CP006_MCF7_24H:BRD-K77987382-001-08-2:5,MUC.CP002_NKDBA_24H:BRD-K77987382-001-07-4:10,MUC.CP002_NKDBA_24H:BRD-K77987382-001-07-4:3.3333,MUC.CP002_NKDBA_24H:BRD-K77987382-001-07-4:1.1111,MUC.CP002_NKDBA_24H:BRD-K77987382-001-07-4:0.3704,MUC.CP001_NKDBA_24H:BRD-K77987382-001-08-2:40,MUC.CP001_NKDBA_24H:BRD-K77987382-001-08-2:20,MUC.CP001_NKDBA_24H:BRD-K77987382-001-08-2:10,MUC.CP001_NKDBA_24H:BRD-K77987382-001-08-2:5,MUC.CP002_NKDBA_24H:BRD-K77987382-001-08-2:40,MUC.CP002_NKDBA_24H:BRD-K77987382-001-08-2:20,MUC.CP002_NKDBA_24H:BRD-K77987382-001-08-2:10,MUC.CP002_NKDBA_24H:BRD-K77987382-001-08-2:5,MUC.CP003_NKDBA_24H:BRD-K77987382-001-08-2:20,MUC.CP003_NKDBA_24H:BRD-K77987382-001-08-2:10,MUC.CP003_NKDBA_24H:BRD-K77987382-001-08-2:5,MUC.CP003_NKDBA_24H:BRD-K77987382-001-08-2:40
5720,-0.156163409352,-1.74086737633,-1.49889576435,-1.33423638344,-1.12235367298,-2.46924090385,-0.160300016403,-0.92102265358,-0.631641387939,-0.138581380248,-1.58112692833,-0.481250017881,-0.614600002766,-0.873180866241,0.188757270575,-1.39104998112,-1.23188996315,-0.369944781065,-0.306948542595,-0.929609656334,-0.802696704865,-1.37715387344,-2.08716034889,-0.906981825829,-1.44744110107,-1.0118612051,-0.771619081497,-2.81972670555,-1.96213388443,-0.187649667263,-0.412465572357,-0.968062102795,-1.58095300198,-0.0678859427571,0.95872348547,1.15114784241,-0.0255516469479,2.00269818306,0.0214367788285,0.787115812302,-0.680994033813,1.78588664532,-0.609628856182,-0.372779548168,-0.223449990153,0.525762736797,6.40090656281,-0.248403280973,0.115959078074,0.912332892418,0.582019090652,0.960923612118,0.688167512417,0.198692917824,0.880322754383,1.46709144115,1.49630451202,-0.0783269628882,0.597702085972,1.00153243542,0.988091945648,-0.748600006104,2.29595899582,0.272733300924,0.36941164732,0.0885775610805,-0.062198035419,-0.735750734806,-0.0118000004441,0.0657724663615,0.00769999995828,-0.23493103683,0.414200007915,0.593794286251,1.45461940765,-1.16009998322,-0.718050003052,0.526911973953,-0.571982085705,0.192351520061,-0.334941506386,1.20784306526,-0.978150725365,-0.797299981117,-0.630797684193,-0.341409355402,-0.9987642169,-0.303110957146,0.0698900148273,-1.00403606892,1.12253510952,2.96761059761,0.856899917126,0.718895375729,-0.0314226150513,-0.122559696436,-0.874350011349,0.53550952673,-0.669556081295,0.222180068493,0.936878800392,-0.0583499670029,2.87960004807,1.43104994297,6.62900018692
466,0.241680294275,-0.597496390343,-0.705725371838,-1.1218419075,-0.468400776386,-0.238791674376,0.429399967194,0.2366078794,-0.00111489742994,0.430554062128,-1.1049823761,1.56870007515,0.46930000186,-0.795515596867,0.497486501932,0.244249969721,1.39613127708,-0.759968340397,0.457925379276,0.126462101936,0.463211327791,0.371279686689,-1.06948268414,0.170111566782,-1.64297437668,-0.428247183561,0.258460193872,-0.982665419579,-0.166323080659,0.403777241707,0.00821583718061,-0.429518550634,-0.293236464262,0.437205046415,-0.0837637260556,0.63997220993,-0.220974564552,0.825972318649,1.17555701733,0.162162870169,0.855660676956,0.896046698093,0.59977132082,0.539982259274,0.295049995184,0.0471099317074,-0.27775645256,0.415951043367,-0.127332478762,0.412568151951,0.630271732807,0.527307808399,1.11784338951,0.907844603062,-0.0476520657539,0.866327166557,0.343880712986,0.749488115311,-0.632039248943,0.0564361810684,-1.29896712303,0.0713333785534,1.22739815712,1.91211760044,2.00099277496,-0.240509986877,-0.331719011068,-0.0246876180172,0.842949986458,0.559523046017,0.907700002193,0.391425251961,0.644299983978,-4.03467178345,-1.66517972946,-1.88555002213,-2.31124997139,-3.71107888222,-3.82027864456,-2.49824404716,-4.18983221054,-1.06135749817,-1.89526820183,-1.63705003262,-0.896590590477,-4.95976495743,-5.57951974869,-3.71370363235,-5.38481235504,0.244293093681,-1.57441926003,-1.33337914944,-0.126075029373,-0.703968048096,-2.51165628433,-2.31769561768,-2.94274997711,-0.474462538958,-0.183131098747,-1.74617779255,-0.623748064041,0.451950013638,-0.742900013924,-0.246100008488,-0.730199992657
6009,1.30265808105,1.53856158257,1.00132119656,1.00420618057,-1.75243020058,0.86229801178,0.420099973679,1.57532858849,0.56256121397,0.0453108884394,-1.1213530302,0.637050032616,-0.0791499987245,0.836939394474,0.537392795086,-0.900650024414,-0.269387990236,0.900726079941,0.0179117769003,-0.23149600625,-0.413274884224,-0.857848644257,0.951199769974,1.48931419849,1.02506303787,0.810186564922,-0.103022649884,0.0247890353203,-0.341723620892,1.2507942915,-0.0271750092506,-0.426755726337,1.29980635643,-0.067661434412,-0.0425759740174,-0.00711347162724,-0.368934690952,1.32951796055,0.769096851349,0.708063542843,1.01869499683,1.95600128174,0.551316738129,1.14237821102,1.48020005226,-0.017291277647,-1.62220025063,0.713092267513,1.32640743256,0.364667654037,1.68965625763,1.06096029282,0.962287604809,0.225182801485,-0.197858482599,-0.00560808181763,0.442990005016,0.212804928422,0.301803946495,0.631194829941,1.29328858852,-0.93403339386,-0.950168967247,-0.0641899853945,-0.113229095936,0.781808197498,0.774715185165,0.425504535437,-0.142549991608,-1.1765859127,-1.84669995308,-1.76108157635,0.78869998455,1.68841028214,0.812088251114,0.670050024986,1.68449997902,1.94712197781,0.79536986351,0.878951907158,-1.08647060394,1.19455957413,0.87500333786,0.122849993408,0.742380619049,2.41856980324,3.07009363174,1.75943374634,2.95838022232,-0.217916578054,-1.25028705597,-1.44122123718,0.186724990606,0.599224865437,0.872611999512,0.543590664864,0.0277999937534,1.0194478035,-0.405540138483,-2.59279108047,0.126049220562,-1.18470001221,-0.87340003252,-0.339650005102,-1.69140005112
2309,-0.898964941502,-2.68680953979,0.577632725239,1.23481106758,0.0483263731003,-0.0718850493431,-0.338699996471,-0.989122748375,0.889211177826,2.96156287193,0.374299198389,0.964900016785,-0.507899999619,0.740417420864,-1.60265111923,-0.0326999947429,1.26199102402,2.46367168427,2.0767698288,0.271167397499,-0.028099887073,-0.172813400626,-3.78497457504,-1.68767261505,-0.859703540802,1.77929234505,-0.0146628320217,0.632214546204,-0.179842978716,0.435613811016,1.24813461304,-0.100917890668,-1.29819726944,0.29976478219,-0.213843017817,-0.264402449131,-0.153817027807,0.828332543373,0.513193368912,0.135131195188,-0.242018163204,1.42467880249,-0.405736267567,-0.47003108263,-1.1698499918,1.66728925705,1.38588213921,0.33872923255,-0.0305226445198,0.849417150021,0.358131200075,-0.209883928299,-0.59299492836,-0.00977337360382,1.7298514843,0.70246219635,-0.480126202106,1.50890302658,1.21152758598,0.92971944809,0.638257622719,-0.00306671857834,-0.250159204006,0.115612670779,-0.430566877127,1.34160423279,1.9100086689,0.983587741852,0.92150002718,0.129270672798,-0.656899988651,0.400986194611,0.742350041866,0.716220915318,-0.213817939162,-0.817650020123,1.98350000381,1.37965130806,2.78659462929,0.196595191956,-0.22420963645,1.09217453003,-0.111878082156,-0.1358499825,0.586912751198,0.287571638823,-0.025607958436,-0.899911761284,0.146192908287,0.377022445202,-0.0814122259617,0.173405706882,0.778825044632,2.69553422928,1.762616992,0.319564163685,1.1765499115,1.39596700668,0.459438621998,-0.625644564629,0.337416172028,0.159250020981,2.0720500946,0.876100003719,3.74489998817
387,0.252387434244,-1.84530162811,-1.61016690731,0.541332364082,-0.99944204092,-0.788656175137,1.13260006905,0.157315790653,0.0504778474569,0.325179278851,-0.398172080517,-0.371450006962,-1.65910005569,0.0554328262806,-0.187598094344,-1.31334996223,0.185624271631,-0.111525937915,0.425253510475,0.118203476071,-0.209416717291,-1.31853997707,-2.84401750565,-1.19311356544,-0.733910560608,-0.135249197483,-0.169793128967,-1.8783775568,-0.603440284729,0.51279091835,-0.0730277597904,-1.67586803436,0.142636835575,0.327409505844,0.0844531208277,3.54888987541,-0.511269509792,0.449300080538,-0.49771630764,-0.319884598255,-0.224012508988,1.07291555405,-0.283410280943,0.0966253578663,-0.282849997282,-0.733022153378,-0.61515712738,-0.513876318932,2.29911231995,0.290665686131,-0.282044202089,-0.0142450816929,0.655936598778,-0.955434203148,-1.31642770767,1.10142815113,1.27677845955,1.03503787518,1.16734004021,1.26774716377,1.93261599541,-0.0487666726112,-0.455813586712,-0.415051937103,-0.560645997524,-0.514703035355,1.21940374374,-0.810141682625,-0.386400043964,-1.53042268753,-2.66510009766,-1.51394093037,-0.25150001049,-0.355605185032,-0.444281578064,-1.80725002289,2.03754997253,1.04862892628,0.513714492321,0.538754880428,-0.0274930745363,-0.304106742144,1.20185995102,-1.31340003014,0.647943854332,0.370409965515,0.108010694385,0.351687312126,-0.455164909363,-0.490033954382,-1.31308066845,0.0532832145691,0.0926249995828,-1.76985430717,0.596187472343,0.389427244663,-0.930099964142,-0.239397257566,0.496066749096,-1.14832341671,0.899712741375,-1.39660000801,0.236599981785,-0.884899973869,-1.1345000267
3553,0.452286213636,4.86014080048,-0.0236108452082,0.50148576498,0.320925205946,-1.67137789726,2.40715003014,-0.167449682951,-0.297423243523,-1.21107411385,1.25804173946,-0.600650012493,0.968050003052,0.45737439394,1.50248670578,2.40540003777,-0.0536338835955,0.544742166996,0.614858150482,0.00724474899471,-0.195923894644,0.376235961914,3.04128623009,0.430744886398,0.933216869831,0.901452302933,-1.98962211609,-4.05779027939,-1.35420191288,-0.533498704433,0.682829976082,0.740194618702,-0.116621598601,-0.660861253738,1.02778768539,0.540876507759,1.35981178284,-0.617942094803,-0.63247859478,-0.510972797871,1.82208657265,-0.466982096434,0.750124692917,1.23695707321,1.98584997654,-0.422391295433,-1.61094999313,0.705827534199,0.535181462765,-0.557217955589,-1.36176252365,-1.06935036182,-1.21330440044,0.238411307335,0.961855769157,-1.38027954102,-0.630228638649,-0.18453258276,-0.161001712084,-0.629008054733,-0.73054420948,0.15260002017,0.0365881174803,-0.744410276413,-0.0106482282281,-0.449401021004,-0.34273481369,-0.308385401964,0.425799965858,0.855212450027,1.11419999599,0.645794630051,-0.333599984646,0.137175217271,0.477231830359,1.86605000496,-0.216000005603,-0.273620724678,-0.254966825247,0.742818057537,1.11594295502,-0.798697054386,-0.789141237736,-0.855099976063,0.878052473068,0.0468242764473,1.1624648571,-0.149346977472,1.28021132946,1.96821773052,1.40739631653,-0.742359042168,0.164025008678,-0.471236884594,-0.500540614128,0.0329194366932,0.0153000056744,0.389184653759,0.259408414364,2.92500686646,1.46724176407,1.60260009766,0.0182999968529,0.863000035286,0.540600001812
427,-0.716573953629,-2.09786462784,0.559347033501,-0.550881385803,-0.78255879879,1.12194466591,-0.071799993515,0.290784418583,-0.291959643364,0.874750852585,-0.731865286827,0.0669500008225,-0.27404999733,-0.544693946838,-0.626241087914,-0.219449996948,-0.223808065057,-1.01998102665,-0.173061609268,0.19762468338,-0.128029376268,0.225421682,-0.475041478872,0.618211269379,0.991481602192,-0.467899501324,-0.432531774044,0.23216342926,0.593016326427,-0.0948331952095,0.0859411358833,-0.633904099464,0.265484958887,0.249327346683,0.416248768568,0.0308476984501,-0.332969158888,0.0628323182464,0.987711310387,0.652045547962,-0.733408033848,-0.748216509819,-0.737065672874,-0.545216679573,-0.8083999753,-0.291085451841,0.00841391086578,-0.832574188709,-0.438705652952,-0.318309664726,0.659506917,0.0420261472464,2.00438547134,0.542077064514,0.878294706345,-0.27800321579,0.630470395088,-0.522637367249,-0.722226321697,-0.717980802059,-0.821378946304,0.0372666716576,0.0645097494125,-0.0216079354286,0.184884801507,-0.216955378652,-0.472775042057,-0.12070222199,0.118450000882,-0.155088216066,0.846800029278,0.367056429386,-1.06035006046,-0.967439353466,-0.690315842628,-1.22180008888,-1.43129992485,-2.48179745674,-1.16626608372,-1.1868596077,-0.645938873291,-0.142387270927,-1.12036919594,-1.2242000103,-0.749948918819,-2.94184422493,-3.31596374512,-3.20684146881,-3.7470767498,0.149185106158,-0.244183510542,0.480565905571,1.1079249382,-2.50459456444,-2.04130792618,-2.66258502007,-1.90949988365,-1.48398864269,-0.273801863194,-0.970004975796,-1.50513446331,0.154949992895,1.25255000591,1.04624998569,-0.179499998689
5898,0.28387606144,1.96041798592,-3.15359258652,-0.593642711639,-0.133985161781,1.92479014397,1.3056999445,0.563441157341,-1.37841725349,0.101186275482,-1.13801634312,-0.0604999959469,1.33375000954,0.0632724836469,0.444680094719,0.117300003767,1.54673719406,0.436701565981,1.5585654974,-1.42971539497,-3.62511348724,-1.2915596962,2.2062151432,0.600714206696,1.101598382,-0.420239448547,-0.872642338276,1.0011036396,0.52894872427,0.139997571707,-0.406376302242,-1.28334021568,0.080752491951,0.407492041588,0.0250841379166,-1.26331198215,-0.450885415077,-0.990320205688,-0.459256023169,-1.36105895042,0.00211109220982,-0.343128055334,-0.0818098187447,-0.0296286642551,-0.53560000658,-1.69779014587,-2.58728814125,-2.08771800995,-1.47155809402,-0.225428104401,-0.41682985425,0.440365552902,0.423682689667,-1.75188529491,-2.44048786163,-0.419895380735,-0.548502326012,-0.575445055962,-3.84466481209,0.156331628561,-0.386692106724,0.0228666514158,0.419962346554,0.464017599821,0.49853554368,-1.19069445133,-1.16660666466,0.381668150425,-0.455500006676,0.56987208128,0.795799970627,0.749839365482,-0.534300029278,-2.04558825493,-1.46648967266,1.17024993896,-1.60940003395,-2.05988383293,-1.79444980621,-0.77456587553,0.116304665804,-0.36341843009,-0.788956999779,-0.296550005674,-0.367836117744,-1.25098395348,-1.65772199631,-0.326956391335,0.172825366259,0.912541747093,0.375953376293,-1.5780299902,-0.253775000572,-0.858787238598,-0.153564691544,0.620964288712,-0.696849942207,-0.82118165493,-1.34806847572,0.453766137362,0.0754115432501,-0.129800021648,-3.1453499794,-1.50305008888,-0.935199975967
23365,0.0495120584965,-0.429209202528,0.631386697292,-0.50290709734,1.02884924412,1.01762378216,1.11039996147,-0.504151105881,-0.0907806158066,0.902075469494,-0.773786246777,1.13485002518,-0.181249991059,-0.772772669792,0.486370384693,1.08660006523,-0.488223075867,-0.704924106598,1.99430561066,0.627386868,-0.754509866238,-0.276706635952,-1.02764594555,-0.484320282936,0.432515799999,-0.13396383822,0.353902339935,0.975141763687,0.577533602715,0.23445571959,-0.560656666756,-0.045599848032,-0.625758469105,0.722612500191,0.60655772686,-0.215832293034,-0.170271024108,0.214211940765,0.258932948112,-0.0488022118807,-0.464815318584,1.47842729092,0.800234675407,0.506824731827,0.228200003505,0.257291376591,0.86269569397,0.0868538171053,0.166025280952,2.81585383415,1.49417209625,1.58913838863,2.21409273148,0.354467988014,0.19235932827,1.50597786903,1.49698483944,2.50256204605,2.00581550598,3.35063958168,2.19550323486,0.783900022507,-0.0698609799147,-0.714064836502,-0.340313076973,-1.19895136356,-2.08659553528,-0.404497951269,-1.04135000706,-0.183509379625,-1.12220001221,-1.4037334919,0.171399995685,0.592247247696,1.28911232948,0.359050005674,0.120199978352,1.16624176502,-1.43739128113,0.145706057549,1.59652471542,0.999496102333,-0.195347487926,-0.102950036526,0.625110805035,1.08439075947,0.573550701141,2.62102031708,0.503810226917,-0.823374807835,-0.829419851303,-1.36069726944,-0.981824994087,0.0857924669981,0.407989323139,0.239396780729,-0.119100019336,0.328478395939,-0.318782895803,-0.801789283752,-0.665154695511,-2.71124982834,-1.93694996834,-1.32959997654,-3.38919997215
6657,-0.584213078022,0.240202128887,-1.02770137787,-1.78992843628,0.569159865379,0.401087909937,2.06469988823,-0.767551839352,-0.987984597683,-1.75219798088,1.15901577473,-0.919200003147,-1.11334991455,-0.0691069364548,0.391825944185,-1.0040500164,0.402831435204,0.936317145824,0.940385460854,-0.315283209085,-0.196197509766,0.0951431691647,1.54367184639,0.210791379213,1.26566958427,-1.15180289745,0.313114255667,0.844342648983,-0.329204618931,-0.902772784233,-0.220058679581,1.66004562378,-0.249346837401,-1.04324626923,-0.282151520252,-0.398383796215,-0.0286464579403,-0.870269179344,-0.218132898211,-0.371950358152,-0.254456400871,-1.08990108967,0.182289004326,-0.0313746035099,0.947100043297,0.0588289946318,-0.019434466958,-0.429864108562,0.327207803726,-1.11223220825,-0.695335268974,-1.57295572758,-1.00636601448,-0.212205007672,0.850799024105,-1.38562119007,-0.879948496819,-1.09014165401,-0.291037023067,-1.30580258369,-1.53351271152,0.407000035048,0.125674262643,-0.651131510735,-0.278948992491,0.463013917208,0.0209983587265,0.85399711132,0.084599994123,1.42988872528,0.753700017929,1.07429921627,0.647250056267,0.677261888981,0.777129888535,1.14230000973,0.458249986172,0.14839476347,0.284847825766,0.734398901463,1.66672062874,-0.533706009388,-0.72240281105,0.303600013256,0.296437263489,0.239531934261,0.98573589325,-0.668701052666,0.395953714848,1.96692657471,1.96677923203,0.380187392235,0.399300009012,0.439051866531,-0.545976579189,0.0800129771233,0.752000033855,-0.123850621283,0.142530620098,2.55323529243,1.21637868881,1.74020004272,1.9429500103,1.98860001564,2.84579992294
