rid,DOS060_A549_24H:BRD-K08982647-001-01-3:5,DOS060_HT29_24H:BRD-K08982647-001-01-3:5,DOSBIO002_A375_24H:BRD-K08982647:10.0254,DOSBIO002_A549_24H:BRD-K08982647:10.0254,DOSBIO002_HT29_24H:BRD-K08982647:10.0254,DOSBIO002_PC3_24H:BRD-K08982647:10.0254,DOSBIO002_MCF7_24H:BRD-K08982647:10.0254,DOSBIO002_NEU_24H:BRD-K08982647:10.0254,DOSBIO002_NPC_24H:BRD-K08982647:10.0254
1677,8.14050006866,0.995999991894,0.143515571952,0.839833855629,0.219266489148,-0.0815666764975,-1.50903558731,-0.288150012493,-0.347533345222
7043,2.67925024033,0.449400007725,-0.0791424363852,-0.320568799973,0.381179153919,-0.0534666627645,-0.366203963757,0.984500050545,-0.420240968466
5613,2.38520002365,0.404799997807,-0.487448513508,0.264476120472,-0.892492473125,-0.150533348322,-0.473296940327,0.238399997354,-0.334525167942
595,-1.42630004883,-0.449200004339,-0.107039347291,-0.347803354263,1.19474422932,0.93836671114,-0.0611815154552,1.23149991035,1.494120121
4793,-1.87509989738,-0.491100013256,0.352387487888,1.84185218811,0.557217240334,0.500933349133,0.173356980085,-0.610899984837,-0.361288875341
2736,2.57260012627,0.290199995041,0.0123113393784,-0.939435005188,0.0671420991421,-0.108566656709,-0.639021039009,0.538850009441,1.13842380047
5290,8.17469978333,-0.749599993229,0.39415037632,0.0692017376423,-0.819255709648,-0.506866693497,-0.590689301491,0.369950026274,-0.2668428123
6194,-0.866500020027,0.0,-0.899406313896,0.252883672714,-0.28063416481,-0.413633316755,0.0891861692071,-0.0856499969959,-0.0829839557409
1676,6.09634971619,-0.0100999996066,0.715774536133,-0.631301045418,0.592704594135,-0.202033281326,-0.512120068073,0.580950021744,-0.317749738693
23512,-0.897400021553,0.193200007081,0.198040038347,0.178467512131,-0.732541739941,0.295833349228,-0.151616036892,-0.73425000906,-0.313776105642
148022,2.88094997406,-0.993300020695,0.483116358519,0.0277289301157,0.90379601717,0.665400028229,-0.20145227015,-0.434249997139,-0.144639998674
1906,0.24145001173,0.99739998579,-0.13893955946,-0.421208411455,-0.677120089531,-0.429000079632,-0.60360789299,0.397899985313,-0.901673913002
8878,0.769000053406,0.29960000515,0.0394505560398,-0.0389180183411,0.221673429012,-2.75830006599,0.0105751901865,0.21099999547,0.0682211145759
3091,-0.493900001049,0.273299992085,-0.0233891606331,0.0566461086273,-0.730506777763,-0.96430003643,-0.567729234695,-0.163900017738,-1.06112325191
5743,-1.35210001469,1.67170000076,0.250602066517,0.281923860312,0.108943283558,2.43306684494,0.0707753002644,-0.251699984074,0.0275983214378
5321,0.147250011563,-1.67429995537,0.511502146721,0.00092707015574,0.0591926649213,-0.288266658783,-0.399577438831,0.35894998908,-1.49322295189
4144,0.633499979973,-1.05069994926,-0.649008572102,0.042145460844,-0.463888734579,-0.915433347225,-0.254677057266,0.285449981689,-0.995223343372
1981,-0.719949960709,-0.871500015259,0.427732229233,-0.812814950943,0.176694437861,1.20746660233,1.52765166759,1.84720003605,1.59276366234
695,-0.396499991417,-0.272500008345,0.221147656441,-0.42915096879,0.73248565197,0.319833278656,0.241170734167,-0.365999996662,-0.170479923487
10398,2.66769981384,0.308999985456,-0.144328981638,0.574777901173,-0.108183033764,-0.448466718197,-0.273031622171,-0.534200012684,-0.277357786894
5708,-1.02139997482,-2.37129998207,-0.0720770806074,0.159279301763,-0.0291725248098,-0.198066681623,-0.0395872630179,0.369550019503,-0.845514535904
1213,0.398449987173,0.493600010872,-0.522657036781,-0.834268212318,0.935078084469,0.529100000858,0.0852250158787,-0.371700018644,0.531059384346
226,0.385200023651,0.477600008249,0.144894868135,-0.713503837585,-1.51392173767,-0.140033304691,0.0955679416656,0.506049990654,0.279136389494
6777,1.65039992332,0.662500023842,-0.618502020836,-0.927789866924,0.852476775646,0.232833340764,-0.0418874174356,0.647499978542,1.68243789673
2113,-2.13960003853,1.21710002422,-0.413871109486,-1.09632158279,-0.687050282955,1.02623331547,-0.705724477768,-0.223049998283,-0.526178240776
3329,-2.81494998932,-0.0819000005722,0.347735106945,-0.0478165894747,0.0916875451803,0.107833325863,0.392710477114,3.02449989319,-2.84617900848
1050,-0.759600043297,-0.600899994373,-0.917351007462,-0.835954725742,-1.24206316471,-0.0781999975443,0.133674919605,0.337199985981,0.986306786537
9491,5.02299976349,-1.13839995861,-0.730493545532,0.632048010826,0.823926210403,-0.532266676426,-0.175285518169,-0.181150004268,-0.400630652905
22926,-0.876549959183,-0.925199985504,0.708928406239,-0.500304818153,1.10006594658,0.566866636276,1.17868864536,0.622449994087,1.12221121788
5899,-0.567799985409,1.73280000687,-0.720783352852,-0.00359493494034,0.233027756214,0.044400036335,0.867367982864,0.810199975967,-0.528511106968
5467,2.14844989777,1.78390002251,3.47263431549,-0.557737231255,0.852376759052,0.468900024891,-0.416029781103,0.376549988985,0.153018146753
6774,-0.57959997654,-1.55920004845,-0.348234057426,-0.499979197979,0.652656257153,-0.502300024033,-0.85050702095,0.335299998522,2.16038537025
1788,4.34809970856,-0.254599988461,-0.126986756921,0.242802202702,-0.209529921412,-1.32643330097,0.0185530930758,-0.495849996805,-0.368392318487
5921,-2.54914999008,-0.259099990129,-0.71133929491,0.15064573288,1.87589883804,0.125166684389,0.413849949837,-0.119900003076,1.1005718708
5721,-0.505299985409,-1.95039999485,0.156545698643,0.690811991692,-0.980123579502,-0.0935666561127,-0.559336662292,-0.226750001311,0.0619983077049
2263,0.894549965858,-0.567799985409,-0.990023195744,-0.486121982336,-0.575816214085,-0.413166671991,-0.567667603493,0.00689999759197,0.399423182011
808,6.86579990387,-0.629499971867,1.48509693146,0.464117437601,0.752405643463,-1.61380004883,-0.0412026904523,-0.0331000089645,0.00750371813774
30001,0.379550009966,0.553200006485,3.72938942909,-0.142479389906,0.417597472668,-0.230166643858,0.136333718896,-0.380099982023,0.32011321187
348,2.97499990463,0.547699987888,0.0343942344189,0.14845713973,-1.22758114338,0.513366699219,-0.703575372696,-0.747449994087,0.100772991776
30849,0.986800014973,0.198599994183,0.236336499453,-0.178497970104,0.664999246597,0.618000030518,-1.09465253353,-0.0339500010014,0.120531499386
1454,0.670199990273,0.650600016117,-0.19769898057,0.33110243082,0.457011759281,-0.384200006723,-0.720264136791,0.0425499975681,-0.0218238383532
6500,-4.53889989853,-0.234200000763,0.263013064861,-0.452820539474,1.46344327927,-0.602166712284,2.96574234962,-0.164100006223,0.437291145325
5627,-2.26924991608,-0.204600006342,-0.563099265099,-1.55313539505,-0.273735493422,-1.15383338928,0.181077420712,0.0097000002861,0.674964666367
5715,-2.1521499157,-1.80009996891,0.884229183197,-0.542056441307,0.963102519512,0.302000015974,0.0660237520933,0.597999989986,1.01491379738
4791,4.37405014038,0.0626000016928,2.67238235474,1.28550815582,0.0423886924982,0.378699988127,-0.0146319046617,0.0371499955654,-0.429865002632
56924,0.119150012732,0.92460000515,-1.16485118866,1.42516791821,-0.350849241018,0.539200007915,0.408834218979,-1.22934997082,0.74820971489
2690,4.48164987564,1.10370004177,4.07555007935,0.0348760783672,0.141729533672,0.436699986458,-0.366231530905,-0.959100008011,-0.586408734322
1019,-1.52390003204,0.651700019836,0.545333147049,-0.85417330265,-1.59307456017,0.476100027561,0.213178634644,0.358600020409,0.726050138474
51422,1.74489998817,0.177699998021,0.250768303871,-0.536477327347,0.875475168228,1.27783346176,0.390275001526,0.243849992752,0.242409527302
5788,2.41984987259,0.39050000906,-0.100197598338,-0.256840646267,0.432153224945,0.320033311844,-0.53967154026,-0.147000014782,0.130662560463
6709,-0.736800014973,0.783399999142,-0.425114482641,-1.00514423847,0.227656111121,0.244933336973,0.716674923897,-0.303499996662,-0.0665309354663
1277,-0.54129999876,1.27190005779,0.167876496911,-1.81582450867,-1.61924791336,0.0308666527271,0.692515730858,-1.37109994888,-0.854774713516
993,-2.34899997711,0.647599995136,-1.37170493603,-0.15029796958,-0.527262449265,0.785499989986,-0.0315431803465,0.250149995089,0.290113806725
7157,-1.69719994068,0.310499995947,-1.22939634323,0.542299985886,0.123032465577,-0.0116000026464,0.835620939732,-0.675549983978,0.0470552295446
1958,3.19109988213,1.96949994564,0.0927882939577,-0.18822710216,0.460664749146,-0.428866684437,-0.365096569061,0.0964000076056,-1.07361459732
4582,0.153300002217,-0.674499988556,0.139833077788,0.080734193325,0.392494857311,-0.342466711998,0.935930609703,2.04500007629,-0.0151106715202
9212,5.11724996567,1.95899999142,0.866553604603,0.0597065389156,0.866866827011,0.293666690588,0.338732391596,0.737649977207,-0.161196261644
8440,-1.95605003834,-0.146300002933,-0.240844398737,-0.297343462706,-1.48902893066,0.799566626549,-0.137509912252,0.924549996853,0.525247812271
6790,-0.0597999691963,0.930999994278,0.604123234749,-0.354716926813,0.784327507019,-0.173166632652,-0.207847714424,-0.160299986601,0.220610633492
8851,2.77500009537,-0.0281000006944,0.86854660511,-0.517129480839,-0.0913595110178,0.0745999887586,0.271209985018,1.0027500391,1.30612516403
2534,1.3845499754,1.66719996929,-0.486830621958,0.489294499159,0.852357506752,-0.255899995565,0.692014992237,0.166950002313,-0.149620443583
4893,1.71280002594,2.55100011826,-0.115028172731,-3.74632382393,1.18393456936,-0.504933357239,0.0345641747117,-0.108999997377,0.134999185801
665,-3.67225003242,-0.485900014639,-0.0770670771599,-0.947318732738,0.51790201664,0.174066662788,0.599670946598,-0.425949990749,0.255720198154
4313,6.22255039215,0.765900015831,-0.88468080759,0.719105660915,-0.92582321167,-0.295433372259,-0.569543778896,-0.0154999941587,-0.728476881981
1022,-1.1996999979,-0.0727000012994,0.252721905708,0.0675091296434,-0.101587310433,0.895366728306,0.464056700468,-0.860450029373,-0.195545166731
5880,0.133750021458,0.954299986362,-0.134494900703,0.141777336597,-0.815734148026,0.226733326912,-0.501944959164,-0.699649989605,-1.01175618172
3162,-1.62685000896,-0.07689999789,0.91763740778,-1.06331002712,-0.235803857446,0.451100021601,0.955824196339,0.262700021267,-0.138991743326
1282,0.406099975109,0.157000005245,0.23491923511,-0.110231980681,0.28454169631,0.273966670036,-0.612909734249,-0.0475500226021,0.344923913479
3383,4.78765010834,0.54240000248,-0.507199108601,0.940122842789,-0.336261659861,-0.330566674471,-0.277102231979,0.335399985313,-0.379153370857
727,1.55120003223,1.12450003624,0.0792636275291,-0.262672752142,-0.165363520384,-1.0068333149,-1.18406581879,-0.269250005484,-1.1093378067
4792,-1.37750005722,-0.204300001264,1.2663462162,1.71071815491,1.2395772934,2.14770007133,1.25123476982,-0.0754000023007,0.140785485506
4794,5.91174983978,1.24010002613,-0.582047224045,1.56390297413,-0.672451615334,0.0167333632708,-0.584673523903,0.00720000267029,-1.11959958076
902,1.27590000629,-0.456299990416,0.587074398994,-0.253927320242,-0.160348594189,0.221699982882,-0.379422128201,-0.0391499996185,-2.0511777401
8091,-2.87264990807,-1.82149994373,0.0230241175741,0.064431399107,0.491306751966,0.256799995899,-0.332058668137,0.509000003338,0.257376790047
3486,-4.96895027161,-1.05879998207,-1.14181888103,-0.360819578171,0.24426651001,0.990500032902,0.177522003651,-0.0271499752998,0.00978657603264
10818,0.977900028229,-0.0170000009239,0.521036624908,0.246611356735,0.410244643688,0.704033374786,-0.300637304783,0.302899986506,0.358206868172
3454,3.62575006485,-0.0741000026464,-0.376162499189,0.787794351578,-0.492458492517,-0.385200023651,-0.90579688549,-0.0254999995232,-0.379985958338
4282,-2.06419992447,0.551299989223,-0.877507150173,-0.0503039136529,0.336675107479,-1.29410004616,0.619256556034,0.577350020409,-0.0418596416712
1605,-5.27005004883,1.15369999409,0.540550172329,-0.770552396774,1.50004732609,0.602333307266,0.401875704527,0.602649986744,1.1370408535
10644,-2.08930015564,0.176400005817,-0.401728570461,-0.306797742844,0.634199976921,0.837133347988,-0.130973249674,-0.156149983406,1.0599861145
2065,2.00480008125,0.502099990845,-0.549936830997,-0.986825883389,-0.397242337465,1.01080012321,0.204492256045,-0.517799973488,-0.431910902262
8321,7.47630023956,0.0751999989152,0.11611738801,0.871716618538,-0.881976306438,-0.0473666787148,-0.55909126997,0.123999997973,-0.40049290657
8503,5.61609983444,0.825200021267,-0.0101598650217,1.31055855751,0.55893933773,0.184800028801,-0.467585146427,0.521350026131,1.19015836716
7027,0.92769998312,1.99629998207,0.554546713829,-1.26000785828,0.470858871937,0.2092666924,0.0938708335161,1.16935002804,0.116098970175
6850,7.89179992676,0.0,-0.580970525742,0.871022939682,-1.17625129223,0.0712999999523,-1.32518625259,-0.369749993086,-1.36080396175
1978,-1.56470012665,-0.637700021267,0.669365286827,0.800469040871,0.713946938515,-0.217599987984,1.15821170807,0.984750032425,0.81142449379
896,-1.00924992561,1.7539999485,0.969435751438,-1.57135176659,-0.618479847908,1.4809666872,-0.111566200852,0.519150018692,-0.568986475468
5777,-2.01695013046,0.385300010443,-0.0413403958082,-0.174703061581,0.480125010014,0.637500047684,0.0901147723198,0.221549987793,-0.590909898281
1846,-4.02895021439,0.704299986362,-0.450911730528,0.451487004757,0.901327729225,0.76836669445,2.82581734657,-0.189300000668,0.15809468925
5925,1.90140008926,1.14359998703,0.765232861042,-0.778479456902,-0.928357422352,-0.488233327866,-0.307963848114,-0.405049979687,-0.111636325717
142,-1.69869995117,-0.153099998832,-0.235639244318,-0.282897144556,0.979388952255,0.21139998734,-0.374873638153,-0.244000002742,0.532628297806
1021,-1.18424999714,-0.565500020981,-0.277235090733,-0.882955789566,0.652864098549,0.95450001955,0.12540730834,-0.016199991107,0.80287027359
5699,0.0662999898195,-0.250200003386,0.290278673172,0.206378445029,-2.6606771946,-0.0749666392803,2.01138210297,-0.141000032425,-0.0574205890298
8061,-0.241400003433,0.911199986935,-1.5573015213,0.68482452631,1.92778420448,1.00063335896,-0.692596197128,0.371199995279,-0.0239189863205
1870,3.35310006142,-1.18859994411,-0.7936617136,0.893892645836,-0.936467945576,-0.045733332634,-0.64803725481,0.474500000477,1.34758090973
1398,-1.78289997578,-0.971000015736,-2.58437156677,-0.827064037323,0.543942630291,1.06556665897,0.933805763721,1.06975007057,1.15584731102
3312,-2.03075003624,0.185100004077,0.120578840375,-0.755974531174,0.416825294495,-0.505033314228,-0.0910902917385,0.077750004828,-0.19482165575
891,1.38330006599,0.0,0.365709722042,0.0818752124906,-0.00692310929298,-0.307566672564,-0.164472609758,0.497000008821,-0.645667374134
4775,-1.11349999905,-0.596499979496,-0.19252756238,-0.965350866318,0.638636767864,-0.152966707945,-0.0884826183319,0.458350002766,0.73872089386
5111,-2.04914999008,-10.0,0.683355689049,-0.208176136017,-0.870901823044,0.28193333745,0.540943086147,-0.125900000334,0.40944981575
5696,-2.05069994926,0.6208999753,-0.030450284481,0.176792144775,1.24089598656,0.138433352113,-0.472019344568,-1.02435004711,-0.163771212101
5588,2.66324996948,-0.716000020504,-0.31058627367,0.647701919079,2.37235021591,-0.708000063896,-0.385129183531,-0.148800000548,-0.283305764198
6839,-2.10220003128,0.256599992514,0.732622146606,-1.10961151123,0.602590501308,1.32736670971,0.173062548041,0.645550012589,0.555957078934
329,-0.391249984503,-0.386400014162,0.51175570488,1.02556633949,0.0177067816257,0.553033351898,0.0120747685432,0.435050010681,0.247253894806
5058,-4.01625013351,-1.37940001488,-0.170529738069,0.574828624725,-0.905966758728,-0.327533364296,-0.148389428854,1.0503000021,0.659618973732
998,-0.823099970818,2.14869999886,-0.326754838228,-4.31781435013,-0.38834553957,-0.509000062943,0.338551938534,-0.154699996114,0.397504687309
9134,0.489149987698,-0.153999999166,0.319378703833,-0.446223556995,-2.23013949394,-2.14720010757,-0.218694508076,1.03155004978,-1.64681041241
6616,1.24739992619,-0.343600004911,0.921184837818,-0.217806428671,-0.753463029861,0.691699981689,-0.946839213371,0.785399973392,1.87128567696
5223,-2.26970005035,-0.141200006008,0.357451081276,-0.86052852869,0.895775675774,-3.75216698647,0.499843418598,0.224900007248,1.03725254536
4690,-0.180500000715,0.74690002203,-0.422037124634,0.353313177824,0.234705761075,0.619266688824,0.338002175093,-0.712949991226,0.323395490646
958,5.46930027008,0.448500007391,-0.565982103348,0.0467633195221,-0.93657374382,-0.54836666584,-0.660212039948,-0.668749988079,-0.913297832012
1616,-0.0120999962091,0.526300013065,1.12906968594,0.835171222687,-0.0448205173016,0.653433322906,1.11195969582,2.3327498436,0.145174503326
991,-1.35944998264,0.554300010204,0.466490805149,1.22175204754,0.45135357976,0.0386999845505,0.134077265859,0.305350005627,-0.627738654613
6347,1.96270000935,-0.0979000031948,0.020759627223,1.13372600079,7.34168481827,1.27393341064,-0.652497768402,-0.893649995327,0.202321872115
6714,-1.47079992294,-0.702600002289,1.78978896141,-0.0329201221466,1.16763043404,-0.0301333665848,-0.278716266155,-0.201649993658,0.830717146397
652,3.88125014305,-1.61199998856,2.49807071686,0.57241410017,-1.32670605183,-0.743900060654,-1.26270580292,-0.530250012875,-1.32897543907
4331,-2.69644999504,-1.60810005665,-0.0771843791008,-0.726022899151,-0.377813309431,-1.2025001049,0.0460435785353,-0.507300019264,-0.0911813825369
7099,0.667800009251,-1.04149997234,0.385521352291,-0.585127234459,0.101721301675,-1.38850009441,0.165693208575,-0.890799999237,4.22951602936
10320,0.411300003529,0.509599983692,0.487723499537,0.57532286644,0.27434939146,0.0598666518927,-0.574261963367,0.0834000110626,0.162925362587
2042,0.380800008774,0.492399990559,-0.769681036472,0.446852475405,2.84519720078,-0.508566737175,-0.91654509306,-0.157350003719,-0.0825440436602
843,5.99094963074,-0.836700022221,-0.144439816475,3.98169898987,-0.690318107605,-0.432833343744,-0.982473731041,-0.17729999125,-1.01471018791
840,-1.93589997292,-2.48449993134,0.643050968647,-1.22712433338,0.0711302906275,0.474066644907,0.032652720809,0.653100013733,0.157080128789
7048,-0.344349980354,0.513300001621,0.169118210673,-1.02463746071,-1.38709259033,0.205400019884,3.35194373131,-1.06254994869,-0.425747185946
4851,1.58179998398,1.83850002289,0.280024856329,-0.0931461453438,2.31937003136,-0.00283335149288,-1.39055109024,0.168799966574,0.116286098957
6464,0.170849978924,-0.0573000013828,0.200447440147,0.270499169827,-0.503483653069,-0.201333343983,-0.188702315092,-0.17515000701,-0.278205603361
23410,3.35435009003,0.45609998703,-0.299301952124,-0.335447192192,0.0503447949886,1.07640004158,-0.433711439371,5.28574991226,0.652808129787
54205,-5.18784999847,-10.0,-2.26121115685,-0.275150477886,-0.132657557726,-3.49833345413,-0.0667190104723,0.214600011706,-1.18870079517
2770,0.0248000025749,0.745100021362,1.12911331654,-0.357771426439,-0.32998842001,-0.299333333969,-0.521096885204,-0.0146500021219,0.1544534266
80204,2.12835001945,-0.557299971581,-0.0761447325349,-1.05943727493,4.47063922882,-0.526666641235,0.211601018906,-0.759400010109,-0.631879746914
4208,-0.5978500247,0.26289999485,0.112754970789,2.13305902481,-0.160544037819,-0.337033361197,-1.21312987804,-0.378650009632,-0.0729185938835
1845,-0.0147499963641,-0.562900006771,0.551629304886,0.439284175634,-0.283171802759,-0.55370002985,1.07576954365,0.0164499878883,1.49455010891
23368,3.16510009766,-1.28219997883,-0.159860342741,0.505507588387,-1.29333782196,-0.170566692948,-0.536852419376,0.070199996233,-1.03638625145
5583,0.222550034523,-0.143500000238,-0.556204080582,-1.30787336826,-0.796123027802,-0.065866664052,-0.0874805748463,-0.946300029755,4.55444717407
8900,0.362399995327,0.374000012875,-0.83629155159,-0.367692112923,-0.499494999647,-0.516000032425,0.976914167404,0.159150004387,-0.268965810537
581,4.92014980316,0.547200024128,-2.76219773293,-0.0740090236068,0.47591137886,-0.321900010109,0.293993860483,1.42274999619,0.688457787037
6193,1.52110004425,-0.185399994254,-0.0749009549618,0.709162116051,1.57221543789,-0.627900063992,0.561905860901,0.082850009203,-0.0239124000072
6622,0.55060005188,-0.216700002551,-0.165796503425,0.871683597565,-0.482641100883,0.52380001545,0.158144176006,-0.12839999795,0.617111623287
11261,0.241150021553,-1.33080005646,-0.581248998642,0.768826305866,1.41184866428,-0.95723336935,0.0925948321819,-0.685699999332,-0.027074098587
6696,-2.97919988632,0.454400002956,-0.712406218052,-1.77740764618,1.11432051659,0.228500068188,-1.03954792023,-0.776849985123,0.350558102131
8312,4.51149988174,3.73810005188,0.0698827207088,-0.394358068705,-1.14492368698,0.0651333630085,-0.601301550865,0.185499995947,-0.528927564621
835,-0.769299983978,0.573199987411,0.443231254816,1.66007292271,0.0272238180041,0.389266699553,0.886627078056,1.49650001526,1.12120771408
8324,0.0227999687195,-0.164499998093,0.953338027,4.84817361832,-0.222950011492,-0.13789999485,-1.04846727848,0.432799994946,1.94845676422
1848,-0.765799999237,0.592999994755,-0.775088727474,1.29287838936,-0.126221492887,-1.01999998093,0.0279209315777,0.253049999475,0.171560525894
154,0.858250021935,-0.437900006771,-0.00950539112091,-0.849727988243,-1.5114428997,1.17906665802,-0.5801217556,-0.634299993515,-1.32392752171
4312,8.66804981232,-0.267500013113,2.04588317871,0.736413359642,-0.700311481953,0.722000002861,-0.769769191742,-0.459349989891,-1.08138525486
994,-2.46510004997,0.635800004005,-0.145000189543,-1.25739955902,0.315783649683,0.523133397102,0.342367440462,0.592199981213,0.546743988991
2048,-0.987799942493,-0.33750000596,0.356780588627,-0.78527867794,0.446529239416,-0.538533329964,0.681611716747,0.587849974632,3.53537034988
1111,3.7296500206,0.993099987507,0.482060611248,0.093553006649,-0.706711888313,1.20910000801,0.722597956657,0.12705001235,0.547308146954
5154,0.407299995422,-1.43690001965,0.326671034098,-0.685144245625,-1.15133488178,0.197566688061,-0.0948479622602,-1.14699995518,-0.376837551594
2920,-0.556100010872,0.122599996626,-0.143938779831,0.855336904526,0.432448625565,-0.151566654444,0.0876979678869,0.27634999156,0.537303209305
3122,4.51189994812,2.87610006332,-0.301074355841,0.0423980951309,0.0398966446519,-0.526233315468,-1.07335996628,-0.0780000016093,-0.206204175949
2769,3.04825019836,0.312299996614,-0.583502352238,0.699513494968,0.0384540967643,-0.30176666379,-0.298453271389,-0.0311499983072,-0.876938223839
5900,-0.768050014973,-0.950500011444,-1.21725523472,-0.742330491543,0.032784037292,-0.101833336055,-0.772542715073,-0.139099985361,-2.8723192215
6304,-0.915549993515,1.25090003014,0.164361864328,-0.501516640186,-0.145235061646,-0.61346668005,0.47203323245,-0.298749983311,0.268418341875
5211,-0.902899980545,0.918699979782,-0.0722562223673,-0.50578546524,0.954597115517,0.252766728401,-0.232872098684,0.170049995184,3.45951390266
2886,4.17934989929,-0.0269000008702,-0.438837885857,0.674908339977,-0.124936982989,-1.21936666965,-0.60293418169,0.260100007057,-0.217180043459
9261,-2.52445006371,-0.0205000005662,-0.32973086834,0.00711881369352,0.0620200037956,2.42483353615,-0.607643663883,0.238200008869,0.480168998241
8569,4.96754980087,-0.149200007319,0.111108466983,1.01581025124,-0.0260815620422,-1.89750015736,-0.658685326576,-0.519050002098,0.367627233267
3303,0.471249997616,0.253300011158,-6.15389442444,-0.981987476349,-1.15244090557,0.00396665930748,0.477740168571,-0.783949971199,5.69777297974
5331,5.00569963455,0.337700009346,0.132077634335,0.0710226967931,3.08266091347,1.26883339882,-0.152865767479,-0.385100007057,-0.132397249341
5347,-6.4498000145,0.567700028419,-2.91467952728,-1.53059196472,0.828762412071,0.102166682482,-0.135963559151,0.546299993992,0.492402881384
4638,-0.631299972534,-0.459300011396,0.017197728157,-0.822872877121,-0.180121734738,0.423000007868,5.91891241074,0.34035000205,-0.350454509258
