rid,CPC005_A375_6H:BRD-A85472596-001-01-4:10,CPC005_A375_24H:BRD-A85472596-001-01-4:10,CPC005_A549_6H:BRD-A85472596-001-01-4:10,CPC005_A549_24H:BRD-A85472596-001-01-4:10,CPC005_HA1E_6H:BRD-A85472596-001-01-4:10,CPC005_HA1E_24H:BRD-A85472596-001-01-4:10,CPC005_HCC515_6H:BRD-A85472596-001-01-4:10,CPC005_HT29_6H:BRD-A85472596-001-01-4:10,CPC005_HT29_24H:BRD-A85472596-001-01-4:10,CPC005_MCF7_24H:BRD-A85472596-001-01-4:10,CPC005_MCF7_6H:BRD-A85472596-001-01-4:10,CPC005_PC3_6H:BRD-A85472596-001-01-4:10,CPC005_PC3_24H:BRD-A85472596-001-01-4:10,CPC005_VCAP_6H:BRD-A85472596-001-01-4:10,CPC005_VCAP_24H:BRD-A85472596-001-01-4:10
5720,0.19571185112,0.564408779144,-0.217345952988,0.277642965317,0.0604500174522,1.10853338242,-1.05110001564,-5.33327484131,-1.20455563068,-0.320209562778,0.0962642282248,0.0814532637596,0.304195970297,-0.123949997127,-0.953641593456
466,-0.778437793255,-0.695994436741,-0.453533768654,-0.782486379147,-0.595200002193,0.305766671896,-0.886449992657,-2.28242778778,-0.146584689617,-0.0409229956567,-0.26005756855,-0.0207576900721,0.104999125004,1.09037494659,0.146375969052
6009,-0.338321149349,0.382217496634,-0.455957353115,-0.581957221031,-0.0787499845028,-0.141499996185,-1.0068500042,0.101896375418,-0.753988981247,-0.398575007915,-1.45564126968,-0.022593408823,-0.122912660241,0.269099980593,0.542068302631
2309,0.318942844868,-0.198781609535,0.160971537232,0.691279828548,0.583400011063,0.366299986839,-0.741549968719,2.49406027794,0.0824124068022,-0.545455932617,0.0812115892768,0.350018322468,0.341032266617,-0.155550003052,-0.0713317990303
387,-0.0152949169278,-0.495414376259,-1.5679141283,-0.428014039993,-0.697700023651,-0.498600006104,-0.283899992704,-3.63512134552,0.156475186348,-0.947643816471,-0.357664644718,-1.15181946754,-0.295674026012,0.028225004673,0.237387791276
3553,0.190974533558,1.35650110245,0.387679696083,0.506397247314,-0.0209500007331,-0.959566712379,-0.198399990797,2.87329006195,-1.56697511673,1.26030445099,0.541880905628,1.61022615433,0.540218174458,0.424275010824,-0.42913210392
427,-0.168373450637,-0.440460979939,-0.840589761734,-0.30531296134,1.26364994049,-0.189366698265,-0.830399990082,4.47541284561,-0.178890570998,-0.958451747894,-0.643602907658,0.466404050589,0.396917700768,1.04240000248,0.541114330292
5898,-0.347269415855,0.906685113907,0.0235139355063,0.0135875493288,-0.243000000715,0.0525333285332,1.3327999115,-4.76628160477,-0.223861679435,0.351490914822,-0.0896770134568,0.711238980293,0.708614587784,0.543150007725,-0.197408497334
23365,0.387823164463,-0.938398361206,-0.957189619541,-0.757286965847,-0.798300027847,-0.84313338995,-0.995200037956,1.4566962719,0.191229328513,0.160650119185,0.229019463062,-1.09082996845,-0.0668407380581,0.390124976635,-0.970526397228
6657,0.218298897147,0.105078987777,0.645336449146,-0.725751280785,0.138149991632,-0.10516667366,0.480549991131,3.28956365585,-0.368125587702,0.937261521816,-0.176928311586,0.573721885681,-0.904609680176,0.642950057983,-0.535278081894
