rid,CPC006_A375_6H:BRD-K86574132-001-04-9:48,CPC006_A375_24H:BRD-K86574132-001-04-9:48,CPC006_A549_6H:BRD-K86574132-001-04-9:48,CPC006_A549_24H:BRD-K86574132-001-04-9:48,CPC006_A673_6H:BRD-K86574132-001-04-9:48,CPC006_AGS_6H:BRD-K86574132-001-04-9:48,CPC006_CL34_6H:BRD-K86574132-001-04-9:48,CPC006_CORL23_6H:BRD-K86574132-001-04-9:48,CPC006_COV644_6H:BRD-K86574132-001-04-9:48,CPC006_DV90_6H:BRD-K86574132-001-04-9:48,CPC006_EFO27_6H:BRD-K86574132-001-04-9:48,CPC006_HA1E_6H:BRD-K86574132-001-04-9:48,CPC006_HA1E_24H:BRD-K86574132-001-04-9:48,CPC006_HCC15_6H:BRD-K86574132-001-04-9:48,CPC006_HCC515_6H:BRD-K86574132-001-04-9:48,CPC006_HCC515_24H:BRD-K86574132-001-04-9:48,CPC006_HCT116_6H:BRD-K86574132-001-04-9:48,CPC006_HEC108_6H:BRD-K86574132-001-04-9:48,CPC006_HEPG2_6H:BRD-K86574132-001-04-9:48,CPC006_HT115_6H:BRD-K86574132-001-04-9:48,CPC006_HT29_6H:BRD-K86574132-001-04-9:48,CPC006_HT29_24H:BRD-K86574132-001-04-9:48,CPC006_JHUEM2_6H:BRD-K86574132-001-04-9:48,CPC006_LOVO_6H:BRD-K86574132-001-04-9:48,CPC006_MCF7_6H:BRD-K86574132-001-04-9:48,CPC006_MCF7_24H:BRD-K86574132-001-04-9:48,CPC006_MDST8_6H:BRD-K86574132-001-04-9:48,CPC006_NCIH1694_6H:BRD-K86574132-001-04-9:48,CPC006_NCIH1836_6H:BRD-K86574132-001-04-9:48,CPC006_NCIH2073_6H:BRD-K86574132-001-04-9:48,CPC006_NCIH508_6H:BRD-K86574132-001-04-9:48,CPC006_NCIH596_6H:BRD-K86574132-001-04-9:48,CPC006_NOMO1_6H:BRD-K86574132-001-04-9:48,CPC006_OV7_6H:BRD-K86574132-001-04-9:48,CPC006_PC3_6H:BRD-K86574132-001-04-9:48,CPC006_PC3_24H:BRD-K86574132-001-04-9:48,CPC006_PL21_6H:BRD-K86574132-001-04-9:48,CPC006_RMGI_6H:BRD-K86574132-001-04-9:48,CPC006_RMUGS_6H:BRD-K86574132-001-04-9:48,CPC006_SKLU1_6H:BRD-K86574132-001-04-9:48,CPC006_SKM1_6H:BRD-K86574132-001-04-9:48,CPC006_SKMEL1_6H:BRD-K86574132-001-04-9:48,CPC006_SKMEL28_6H:BRD-K86574132-001-04-9:48,CPC006_SNGM_6H:BRD-K86574132-001-04-9:48,CPC006_SNU1040_6H:BRD-K86574132-001-04-9:48,CPC006_SNUC4_6H:BRD-K86574132-001-04-9:48,CPC006_SNUC5_6H:BRD-K86574132-001-04-9:48,CPC006_SW480_6H:BRD-K86574132-001-04-9:48,CPC006_SW620_6H:BRD-K86574132-001-04-9:48,CPC006_SW948_6H:BRD-K86574132-001-04-9:48,CPC006_T3M10_6H:BRD-K86574132-001-04-9:48,CPC006_THP1_6H:BRD-K86574132-001-04-9:48,CPC006_TYKNU_6H:BRD-K86574132-001-04-9:48,CPC006_U937_6H:BRD-K86574132-001-04-9:48,CPC006_VCAP_6H:BRD-K86574132-001-04-9:48,CPC006_VCAP_24H:BRD-K86574132-001-04-9:48,CPC006_WSUDLCL2_6H:BRD-K86574132-001-04-9:48,CVD001_HEPG2_6H:BRD-K86574132-001-04-9:48,CVD001_HEPG2_6H:BRD-K86574132-001-04-9:12,CVD001_HEPG2_24H:BRD-K86574132-001-04-9:48,CVD001_HEPG2_24H:BRD-K86574132-001-04-9:12,CVD001_HUH7_6H:BRD-K86574132-001-04-9:48,CVD001_HUH7_6H:BRD-K86574132-001-04-9:12,CVD001_HUH7_24H:BRD-K86574132-001-04-9:48,CVD001_HUH7_24H:BRD-K86574132-001-04-9:12,CVD001_PHH_6H:BRD-K86574132-001-04-9:48,CVD001_PHH_6H:BRD-K86574132-001-04-9:12,CVD001_PHH_24H:BRD-K86574132-001-04-9:48,CVD001_PHH_24H:BRD-K86574132-001-04-9:12,CPC006_H1299_6H:BRD-K86574132-001-04-9:48,CPC006_RKO_6H:BRD-K86574132-001-04-9:48
5720,-0.489321947098,-0.863832592964,-0.155485272408,-1.06041800976,0.482100009918,0.449100017548,-0.214349985123,1.03725004196,0.493999987841,0.223399996758,0.488950014114,-0.996278762817,-0.801865160465,0.445319414139,-1.37643897533,-1.05287027359,-0.319699972868,-1.27238786221,-1.54329037666,-1.85430002213,-0.326767444611,-3.82219576836,-0.215250000358,0.202250003815,-0.261375248432,-1.24646985531,-0.905600011349,0.527350008488,-1.14269995689,-0.871449947357,0.304650008678,0.0689499974251,-0.607599973679,-1.07130002975,-0.442166537046,-0.62603610754,-1.55040001869,-0.430750012398,-0.819637238979,-3.0773999691,-0.16060000658,1.28729999065,-0.286149978638,0.248750001192,-1.97434997559,0.782199978828,-0.450749993324,-0.771899998188,1.0528151989,-1.05076241493,-0.309750020504,0.0403500013053,-0.124650001526,-0.120350003242,-1.41496992111,-1.64935493469,0.371299982071,-0.250817447901,-1.04453146458,-0.476095736027,-1.28358864784,-0.391731798649,0.302082180977,-1.03326559067,-0.763901948929,-1.39260005951,0.0361499786377,-1.15699613094,0.447225898504,0.735800027847,1.06180000305
466,0.124934971333,-0.81162583828,0.29082980752,-0.833093822002,-0.300799995661,0.155100002885,-2.76204991341,-0.469899982214,-2.66380000114,0.75594997406,-0.196299999952,0.136139377952,0.431496292353,1.17696118355,2.1590795517,1.30532503128,-1.92230010033,-0.650801301003,-1.4693864584,0.138249993324,-0.835748076439,-0.447097033262,-2.64144992828,-0.031999990344,1.12936890125,-0.159403949976,-1.03699994087,2.46125006676,-1.9661000967,-0.367599993944,0.486750006676,-2.66799998283,-0.280449986458,-4.61180019379,0.986829817295,0.982200741768,-0.570100069046,-2.23539996147,0.125269144773,-1.22210001945,-0.0499499961734,-1.59340000153,-0.435299992561,-0.809049963951,0.784949958324,-0.801999986172,0.284950017929,-1.07314991951,-1.04774665833,-0.747327387333,1.0868999958,0.594150006771,-0.354499995708,-0.335549980402,-0.931548595428,1.18434739113,-0.825200021267,1.12975859642,1.13420557976,0.966270804405,0.784790456295,1.47702336311,2.70786571503,1.38487291336,0.965574860573,-0.68079996109,0.667750000954,-1.04711127281,-0.0211533606052,0.613550007343,0.84635001421
6009,-0.545699000359,0.595925867558,0.762539029121,1.06298291683,1.56274998188,0.465250015259,-0.572149991989,0.174700006843,0.150999993086,1.30184996128,-0.0847499966621,-0.431053698063,-0.140508234501,0.599002540112,0.30036881566,2.15544438362,-0.122950002551,-0.65520632267,1.13362193108,0.192099988461,0.0391115322709,1.02614867687,1.62520003319,0.58235001564,1.5542216301,1.70147895813,-0.610249996185,0.920249998569,-0.960100054741,-0.0451999902725,0.425850003958,-0.669749975204,-0.929700016975,-0.23884999752,0.108197882771,0.0423305034637,0.52680003643,-0.978850007057,-0.236158698797,0.139299988747,-0.235000014305,-0.443250000477,-0.141849994659,0.134550035,-0.45664998889,0.893900036812,-0.521849989891,0.430449992418,0.998662590981,-0.639922976494,-0.337249994278,1.76999998093,0.171400010586,-0.0980999991298,0.442273706198,1.09345138073,0.211750000715,0.702452123165,0.514314591885,3.09647130966,0.987200915813,0.944914579391,1.53210198879,0.204426437616,-0.407475918531,0.0980499982834,0.345899999142,0.845580458641,3.78190684319,0.317550003529,0.103499993682
2309,0.268065273762,-1.14350664616,-0.330558300018,0.404584884644,-0.162150025368,0.00879999995232,1.19064998627,1.0557500124,-0.410800009966,0.622200012207,-3.11955022812,0.134934484959,-2.28671336174,-0.535139262676,0.764924645424,1.70924127102,1.38210010529,-2.70740914345,-1.58280277252,0.251300007105,2.10696697235,2.70141649246,-0.421400010586,1.14890003204,2.0924744606,1.09481430054,-0.0250499993563,-0.195899993181,0.0529499948025,1.24500000477,-1.01285004616,-0.0451000034809,-0.641900002956,-0.161599993706,1.04871964455,1.83364534378,0.643549978733,0.343250006437,0.0393457710743,-0.154150009155,-0.387199997902,1.36870002747,1.12074995041,1.23180007935,1.945499897,3.08994984627,-0.59399998188,1.45025002956,1.66984295845,0.380209714174,-0.25024998188,1.36094999313,-0.409400016069,-1.24475002289,0.703101396561,0.615447044373,-0.0178000330925,1.1836783886,1.89294290543,1.59971010685,1.73120474815,0.567935049534,-0.438840657473,1.71236133575,0.578941941261,1.31644999981,-0.240750014782,-1.62185096741,-0.474307090044,0.244199991226,-0.203599989414
387,0.545514047146,0.172644436359,1.64789962769,0.085068166256,0.0258499979973,0.0489499866962,0.937550008297,0.454400002956,0.22650000453,1.33660006523,-0.473250031471,-0.145391613245,0.103055536747,-0.886973679066,0.0897567868233,1.28573167324,0.279150009155,-0.322159647942,-1.12588131428,1.2215000391,0.141453310847,-0.781298518181,1.40264999866,1.26579999924,0.0371799394488,-0.32427161932,-0.216099992394,1.32679998875,1.47680008411,1.46794998646,0.810950040817,1.02614998817,-1.20124995708,-0.610599994659,0.296419024467,-1.33248960972,0.0244000554085,0.372050017118,-0.705586194992,-0.675699949265,-0.476949989796,2.91155004501,0.312950015068,0.339350014925,-2.15330004692,1.06149995327,-0.43284997344,0.715699970722,1.62835478783,-0.0104280337691,0.0214500129223,1.47955000401,0.0164500027895,-1.55480003357,1.18954539299,0.570681095123,-0.759150028229,0.874128818512,0.29587957263,1.327465415,-0.663305640221,0.933589816093,-0.573311567307,-1.34100008011,-1.60200369358,0.756250023842,-0.151549994946,1.38252544403,-3.42348694801,0.969500005245,0.78869998455
3553,1.06276416779,0.0385877639055,0.104870289564,0.0782200247049,1.13294994831,-0.120149984956,1.1346000433,-0.775499999523,0.183100000024,0.125200003386,-0.880999982357,-0.10442879796,0.161800593138,1.47694063187,0.155642777681,0.0949980020523,-0.272249996662,1.09826922417,0.328739464283,-0.0908499956131,-0.064101986587,1.03306984901,0.666599988937,-1.10234999657,-0.703425228596,1.53736066818,-0.692250013351,1.05859994888,0.713099956512,0.226849988103,0.297500014305,0.679800033569,0.174500018358,1.05994999409,1.49380671978,2.61539626122,1.34855008125,0.79414999485,0.525371909142,1.19444990158,0.4388499856,-1.17639994621,0.480450004339,0.115299999714,2.0217499733,0.435400009155,0.342900037766,0.752950012684,0.0452007949352,1.99715173244,1.24695003033,0.478150010109,-0.643400013447,-0.472750008106,-0.0128449834883,-0.0418705940247,1.37660002708,0.0797305703163,0.917019724846,0.47364783287,0.828129351139,0.118678882718,-0.759538352489,0.732045352459,1.2026604414,-0.275750011206,-0.482500016689,0.262779593468,0.443094968796,-0.907000005245,-0.995450019836
427,-0.0231354534626,0.461817800999,0.404927134514,-0.667689561844,0.463699996471,0.179450005293,-0.0963500142097,0.0992000102997,-1.3001999855,0.398050010204,1.01649999619,-0.364283680916,0.157994449139,0.233726024628,0.424253582954,-0.163993790746,-1.8464499712,0.188799113035,0.692779242992,0.570349991322,-0.425320923328,-0.662274122238,0.175899997354,-0.771999955177,-0.895446360111,0.0404197871685,-1.05634999275,2.82955002785,-0.40854999423,-0.145450010896,0.62055003643,0.1018999964,-0.400099992752,-1.01104998589,-0.45775026083,-0.429012268782,-0.0157499909401,-1.20264995098,-1.46095728874,0.165800005198,-0.0275000035763,-0.317099988461,-0.371050000191,0.00589999556541,1.32389998436,-0.405750006437,3.78570008278,-0.331449985504,-0.564982235432,0.521932780743,-0.335799992085,0.529100000858,-0.374049991369,-1.35784995556,-2.20370101929,-2.14973425865,-0.304049998522,-0.53259241581,-0.442092657089,-1.58834910393,-1.78457784653,0.445155620575,1.02513289452,0.865106940269,0.859770536423,-0.368749976158,-0.705900013447,-0.581690788269,1.05465388298,0.857200026512,2.04504990578
5898,0.668003320694,3.7849445343,0.173193842173,1.91042804718,-0.528949975967,-0.413949996233,-1.39335000515,-0.0373999997973,-0.0454000011086,0.932600021362,-0.0384999811649,-0.020359069109,-0.0428228676319,0.570751786232,1.16873002052,0.626656770706,-2.02810001373,0.120984554291,-0.985301971436,0.414999991655,0.702868580818,1.43182086945,-1.14604997635,0.110000014305,0.368185400963,4.37332344055,-0.815149962902,1.62534999847,-0.647199988365,0.519100010395,0.128850013018,-0.38844999671,-1.05139994621,0.441100001335,1.35869038105,2.77435326576,0.201949998736,-1.68195009232,0.415351212025,1.18924999237,-1.51824998856,0.597900032997,-1.37604999542,-0.324800014496,1.04320001602,-0.467299997807,0.943599998951,0.287050008774,-0.738302469254,-0.311503589153,0.297800004482,2.01815009117,-0.339150011539,-0.625400006771,0.414554089308,0.696530759335,1.36704993248,-0.124013669789,0.599838554859,2.24927020073,1.8738451004,0.628442406654,0.468755096197,1.32652854919,1.11913442612,1.47969996929,1.19949996471,2.93867683411,2.21247076988,0.903499960899,-0.640450000763
23365,0.845044970512,0.379372090101,0.406228661537,0.138002827764,-0.489900022745,0.162150025368,0.613200008869,0.652549982071,-1.10000002384,-0.476799994707,-0.422550022602,0.553822338581,0.572383701801,0.340214967728,-0.167482018471,0.245551198721,-0.00644999742508,1.83474433422,-0.0909843221307,-0.518199980259,-0.0110212862492,0.391153275967,0.543150007725,-0.556699991226,-0.0909886062145,-0.262357831001,-0.18029999733,1.87870001793,1.07144999504,1.53684997559,0.0181000083685,0.801299989223,-0.372749984264,1.0272500515,-0.263898968697,-0.437881201506,2.87115001678,1.04429996014,0.0674859136343,0.915700018406,0.474649995565,1.21159994602,0.427850008011,0.388949990273,2.0923500061,0.100400000811,-0.0529500022531,0.212300002575,2.01952457428,0.154707938433,0.581200003624,0.352799981833,0.936650037766,0.319200009108,0.0232963562012,0.0414045974612,1.60269999504,-1.2774014473,-0.263274848461,-0.217787668109,0.489991754293,0.0653932094574,1.64515411854,-0.987842798233,0.0127157829702,-0.25339999795,-0.695749998093,-0.0716734677553,-0.315863013268,1.11094999313,0.717050015926
6657,-1.74012506008,-3.4097533226,-0.462337493896,-1.35413193703,0.116999998689,0.0799499750137,1.76729989052,-0.573799967766,-0.0439999997616,-0.892650008202,1.27114999294,0.314112067223,-0.234276011586,0.184354498982,-0.55069899559,-2.17331910133,-0.989099979401,1.71685695648,0.704550802708,-0.159199997783,0.421154290438,0.946300148964,-0.350300014019,-1.06614995003,-0.881667733192,0.28165346384,-0.685350000858,1.18704998493,-0.383450001478,-0.394449979067,-0.09375,1.22405004501,0.888749957085,1.38870000839,0.157450333238,0.760737538338,0.590499937534,1.35164999962,0.0989390909672,1.1847499609,0.41400000453,-2.41330003738,0.632650017738,-0.676699995995,2.74915003777,0.950350046158,0.218800008297,0.544349968433,-2.64276456833,2.55157637596,-0.376150012016,-0.230899989605,0.852849960327,1.95404994488,0.0445936918259,0.0803384482861,1.23589992523,0.891539931297,0.790961205959,1.56800460815,0.961474359035,-0.734012007713,0.0963101089001,0.620905041695,0.550178468227,0.598600029945,-0.10284999758,0.751475811005,0.543848514557,-1.03740000725,-0.604449987411
