rid,DOS025_VCAP_6H:BRD-K47574438-001-01-4:5,DOS025_VCAP_24H:BRD-K47574438-001-01-4:5,DOS047_A375_24H:BRD-K47574438-001-01-4:5,DOS047_A549_24H:BRD-K47574438-001-01-4:5,DOS047_HT29_24H:BRD-K47574438-001-01-4:5,DOS047_MCF7_24H:BRD-K47574438-001-01-4:5,DOS047_PC3_24H:BRD-K47574438-001-01-4:5
5720,-0.743470132351,-1.42766940594,0.214602857828,-0.362176060677,-1.59942364693,0.0486000031233,0.0769000053406
466,-0.0734929442406,0.0848600566387,-1.22585701942,0.0949861556292,-0.446459501982,0.169233351946,0.431233346462
6009,-0.651266872883,-0.682491838932,0.408786416054,-1.0727571249,-0.967422366142,0.368633329868,0.208466678858
2309,-0.748316586018,-0.670857071877,-0.476253807545,0.752717614174,-2.37917327881,0.581533372402,0.451000005007
387,-0.123240873218,0.255497068167,-0.815628051758,0.465721845627,-0.923550188541,-0.417000025511,0.225666671991
3553,1.43177437782,0.464578568935,-0.750900566578,0.335892140865,1.13760519028,-0.050666667521,-0.152633309364
427,0.69449442625,-0.0867022275925,0.154566302896,-0.141464099288,0.565451145172,-0.285766661167,0.341066658497
5898,0.905038774014,-1.17942464352,-1.54091715813,0.283070862293,-0.0404354184866,-0.127433359623,0.943399965763
23365,1.15629696846,0.775119781494,-1.72132837772,0.24780665338,-0.174310594797,-0.353133350611,-1.37663340569
6657,2.07016015053,-0.961608409882,0.0178987588733,2.04325628281,2.08093190193,0.450166672468,0.901466727257
5054,-0.679839849472,-0.180153533816,0.309848189354,0.472532987595,-0.641440153122,-0.914166688919,-0.111133337021
3108,-0.496303141117,0.0184722356498,0.842981040478,-0.541270971298,-0.977288126945,-0.404366672039,-0.383766651154
1950,-0.213709264994,1.02775979042,-0.874669134617,-0.271475315094,0.671406030655,-0.0196666866541,-0.869600057602
351,-0.121955625713,0.0,-0.553481578827,1.2752802372,1.25770044327,0.167799994349,0.78350007534
4846,-0.645246982574,0.542733430862,0.747085511684,-0.0839265733957,-0.862732410431,0.0286666750908,0.0779333412647
1452,-0.0395233482122,0.505715370178,-0.249767795205,0.73058617115,-0.0673768520355,-0.322666674852,-0.694833338261
4776,2.76939749718,0.495029091835,-0.182785496116,0.914145112038,1.68411493301,0.0605999901891,0.689333319664
6908,-0.843476891518,0.442184925079,0.192392796278,0.148385286331,-0.45771291852,-0.209366649389,0.000166669487953
672,-0.357743173838,0.603671073914,0.764544606209,-1.59375786781,-0.860907077789,-0.0680333524942,0.267033338547
5710,0.122742049396,0.371993660927,-0.498839437962,1.32490062714,0.104119032621,-0.284733295441,0.0544333457947
2115,1.57999706268,-0.110633045435,0.45249325037,0.444024801254,1.65597903728,0.836966633797,-0.250033348799
7015,0.720324397087,0.0170056037605,0.283721357584,-0.306454360485,2.00658917427,0.411100029945,1.21519994736
8726,-1.52659845352,0.685376226902,0.284031301737,-0.275940388441,0.300514727831,-0.463400006294,-0.0423666611314
2185,2.41011857986,0.160892665386,0.299035012722,-0.103565447032,1.48765826225,0.133200004697,0.973800063133
3315,-0.790148139,-0.11194512248,-0.21393930912,-0.523263573647,-1.36407566071,-0.239333376288,0.211333334446
5289,0.657607197762,-0.360553562641,-0.157208561897,-1.98943984509,2.13970994949,-0.520533323288,2.02540016174
868,1.67435669899,1.38722681999,-0.0468734204769,0.648637592793,0.97103369236,-1.93946671486,-0.309366703033
1677,-0.0074836211279,0.46235460043,1.45512449741,0.0479409471154,0.375019580126,0.480400025845,-0.429233372211
7043,2.01984429359,0.277845740318,-0.287209659815,0.255764245987,0.519826710224,-0.392833322287,0.497233331203
5613,3.12866044044,0.740556657314,0.246237546206,-0.0515600703657,3.67646789551,0.566066682339,-0.360400021076
595,0.356760889292,0.723494827747,0.606165289879,0.580192327499,0.152721971273,-0.727466702461,-0.182266682386
4793,-0.273760169744,-0.305090814829,0.132977128029,0.338647693396,-1.43501639366,-0.184366673231,1.01010000706
2736,1.34444439411,0.112688675523,-0.322822898626,1.06487619877,1.26315879822,0.393500000238,-0.589266717434
5290,-0.320593386889,0.132654041052,-0.503141403198,0.421665877104,1.74890053272,-0.135366648436,0.296166688204
6194,-0.557623565197,-0.228464007378,-0.265658974648,-0.390865564346,0.176395043731,-0.163699999452,-9.99942421913e-05
1676,2.45510745049,-0.703490197659,-0.269199639559,0.911328732967,1.86643815041,-1.05713331699,-0.087933331728
