rid,DOS054_A375_24H:BRD-K82927587-001-01-9:5,DOS054_A549_24H:BRD-K82927587-001-01-9:5,DOS054_HT29_24H:BRD-K82927587-001-01-9:5,DOS054_MCF7_24H:BRD-K82927587-001-01-9:5,DOS054_PC3_24H:BRD-K82927587-001-01-9:5,DOSBIO002_A375_24H:BRD-K82927587:10.249,DOSBIO002_A549_24H:BRD-K82927587:10.249,DOSBIO002_HT29_24H:BRD-K82927587:10.249,DOSBIO002_PC3_24H:BRD-K82927587:10.249,DOSBIO002_MCF7_24H:BRD-K82927587:10.249,DOSBIO002_NEU_24H:BRD-K82927587:10.249,DOSBIO002_NPC_24H:BRD-K82927587:10.249
5720,-1.141477108,-0.470107167959,-0.87477850914,-0.0263500064611,0.0212000012398,1.83419167995,0.284977346659,0.259321957827,-0.313335001469,0.256435215473,2.97739982605,0.427605926991
466,-0.261288672686,0.200165703893,0.640359640121,0.703050017357,-0.638500034809,1.27757787704,-0.104364961386,1.49855446815,0.222637921572,0.521222531796,-1.05229997635,-0.674014270306
6009,0.950079500675,-1.7687009573,-0.910788357258,-0.615700006485,-0.0173500180244,0.448433637619,0.59508228302,-0.698586821556,-0.790915608406,-0.146955981851,-0.037299990654,0.208700835705
2309,0.243319302797,1.94492959976,1.35539269447,-1.28974997997,2.92544984818,0.377724766731,0.277555912733,-0.454630732536,-0.85971558094,-0.906550228596,-0.389750003815,0.12112364918
387,1.59495854378,1.83954679966,0.180110573769,-0.0146500021219,0.974049985409,-0.107161641121,-0.496389001608,-0.867265582085,-1.13120281696,0.0394545905292,0.221149995923,0.360562682152
3553,-1.29352176189,-0.856833517551,0.257239162922,-1.22109997272,0.0262500047684,0.373282462358,-0.364036977291,0.578609704971,0.280762374401,-0.633665561676,-0.230499997735,-1.10367453098
427,-0.485794365406,0.925131499767,-0.231550306082,-0.196850001812,-1.17904996872,0.109571143985,0.423041313887,0.0891730934381,0.726139247417,-0.644827067852,-0.763150036335,0.325149893761
5898,0.0188292264938,0.242269486189,-0.108614683151,-0.563600003719,-1.6874499321,0.795844972134,0.296178847551,0.716718673706,0.214790731668,0.189225971699,-0.364499986172,0.530080258846
23365,-0.174532294273,0.176610469818,-0.44407504797,0.492900013924,0.194000005722,-0.163824230433,-0.857818424702,-0.498526901007,0.0827316045761,0.338883548975,-0.105500012636,-0.132778376341
6657,2.63114070892,-0.816021859646,0.649881780148,0.484600007534,-0.476999998093,0.0428967475891,0.250157564878,-0.530329704285,0.456054866314,-0.692894220352,0.504299998283,0.883233904839
5054,-0.463814973831,-0.247180253267,0.209331050515,-0.776350021362,-0.168949991465,-0.0166463181376,-0.53505885601,-0.673603117466,-1.14788198471,0.854588210583,-0.183200001717,-0.0211107805371
3108,0.33475279808,2.44614601135,0.438313782215,-1.18920004368,3.37884998322,-0.181135863066,0.256820082664,-0.33133533597,0.161463484168,-0.101964570582,-0.120199978352,-1.65648031235
