rid,DOS001_VCAP_6H:BRD-K77221801-001-01-4:5,DOS001_VCAP_24H:BRD-K77221801-001-01-4:5,DOS031_MCF7_24H:BRD-K77221801-001-01-4:5,DOS031_PC3_24H:BRD-K77221801-001-01-4:5
5720,0.00642883125693,0.574074208736,0.658250033855,0.85640001297
466,1.88268327713,-0.192447066307,-0.483150005341,0.689499974251
6009,0.61677980423,0.0547149926424,0.0888500213623,-0.361000001431
2309,-0.00106787122786,0.00909593701363,1.29975008965,-0.576050043106
387,-0.317399412394,-0.0370991230011,-1.00344991684,-0.744600057602
3553,-0.258798927069,-1.22325134277,-0.866649985313,0.0774999856949
427,1.92469990253,0.10012370348,-0.781650006771,0.439549982548
5898,1.19239234924,-0.208187460899,0.0488499924541,0.625849962234
23365,-0.0874559283257,-0.563148617744,-1.8288500309,-0.60480004549
6657,-0.425807714462,-0.457789361477,-0.693250000477,1.07024991512
5054,0.168776273727,-1.27505910397,-0.0274499952793,-0.200549989939
3108,-0.0551457628608,-0.831786513329,-0.0591000318527,-5.00679969788
1950,1.17959666252,-0.358931064606,-0.854200005531,0.0469999983907
351,0.0,-0.523243904114,-0.46850001812,1.28779995441
4846,-0.0949314460158,1.52698516846,-1.15404999256,-4.36500024796
1452,0.0501050911844,1.1196064949,0.16969999671,-0.977150022984
4776,0.273330211639,-1.0103867054,-0.966650009155,-0.224550008774
6908,0.0936294421554,0.151267275214,0.431450009346,0.216949999332
672,0.607637047768,-0.472395479679,1.90295004845,0.589650034904
5710,-0.625631093979,0.242865741253,-0.544099986553,-0.400150001049
2115,0.00504814833403,-0.530320584774,-0.667299985886,0.0822000056505
7015,-0.133221194148,-0.585081458092,-0.366050004959,0.437550008297
8726,-0.330186128616,1.64878797531,-0.364900022745,-0.227950006723
2185,1.00432431698,0.256027638912,-0.74739998579,0.288150012493
3315,3.43639683723,-0.565128028393,0.337249994278,1.13485002518
5289,-0.620234191418,-2.11171007156,0.158399999142,-0.197800010443
868,-0.541466116905,-0.441205859184,-0.259900003672,1.50340008736
1677,0.227783501148,-0.269592106342,-0.217200011015,0.320449978113
7043,-0.116429254413,0.535452544689,-1.12415003777,0.990649998188
5613,-0.356533527374,-1.00544655323,-0.605650007725,0.984400033951
595,-1.02638268471,0.961861908436,0.0552000105381,-0.607500016689
4793,0.345443844795,0.0278690606356,1.31165003777,-0.972350001335
2736,0.797551453114,-0.681743264198,-1.23175001144,1.09724998474
5290,0.246655508876,-0.766266644001,-0.49074998498,0.598749995232
6194,-0.000405855564168,0.0805661305785,-0.337249994278,-0.0893500000238
1676,-0.0889441370964,-0.908849060535,-1.34255003929,0.96565002203
23512,-4.00413179398,-4.63507843018,-0.954550027847,0.583449959755
148022,-1.72240710258,0.647711753845,-0.234850004315,-0.567149996758
1906,0.737750589848,-0.712817668915,-1.81424999237,0.982649981976
8878,-0.515856862068,0.726587712765,-1.11724996567,-0.153900012374
3091,0.0436826460063,0.217788875103,-1.03049993515,-1.21530008316
5743,0.490472972393,-0.0564712360501,-0.475100040436,-0.598850011826
5321,0.757314860821,-0.772619962692,0.377749979496,5.23035001755
4144,0.342011004686,-0.282950401306,-0.750649988651,0.15015001595
1981,1.16550934315,0.00618436932564,-0.416950017214,0.142900004983
695,-0.586805164814,-0.372187197208,-0.630149960518,-0.54439997673
10398,-0.510363698006,-0.731356441975,-1.10699999332,1.61024999619
5708,-1.02423775196,0.259130656719,0.840600013733,4.0486998558
1213,-0.90187805891,-0.433048009872,-0.131049990654,-0.319849997759
226,-1.36940252781,-1.32782673836,-0.650649964809,5.45104980469
