rid,MUC.CP006_MCF7_6H:BRD-K15181238-001-01-8:10.1775,MUC.CP006_MCF7_6H:BRD-K15181238-001-01-8:3.3925,MUC.CP006_MCF7_6H:BRD-K15181238-001-01-8:1.1308,MUC.CP006_MCF7_6H:BRD-K15181238-001-01-8:0.3769,MUC.CP006_MCF7_24H:BRD-K15181238-001-01-8:10.1775,MUC.CP006_MCF7_24H:BRD-K15181238-001-01-8:3.3925,MUC.CP006_MCF7_24H:BRD-K15181238-001-01-8:1.1308,MUC.CP006_MCF7_24H:BRD-K15181238-001-01-8:0.3769
5720,0.437627077103,0.67928403616,-0.137756124139,-0.443889290094,0.475354254246,0.45263338089,-0.966647982597,-0.973987877369
466,-1.15141940117,-0.510702013969,-1.3089414835,-0.249156415462,0.323604077101,-0.339233338833,-0.00886853039265,0.83283251524
6009,0.131069973111,-0.809769153595,-0.732989788055,1.90009689331,-0.174275770783,-0.0783333480358,-0.404660105705,1.98260843754
2309,0.912766814232,0.457159489393,0.446404337883,-0.137476354837,0.532497882843,-0.730866611004,-0.7858325243,-0.165858983994
387,0.0597234591842,0.452017515898,-0.936135113239,0.122348964214,-0.0206758752465,-0.169866681099,0.451876670122,0.387236118317
3553,0.778401315212,-0.70388007164,1.47111904621,-0.12025076896,-0.230746790767,0.485133349895,0.16649377346,-0.258450031281
427,-0.526292443275,-0.399425417185,-0.795413196087,0.584381580353,0.727369010448,0.832366704941,0.631559252739,0.0510924458504
5898,-0.62227833271,-0.0134825631976,-0.121267065406,-0.545574903488,-1.22806787491,-0.3355666399,-0.0324932709336,0.606262862682
23365,2.44092559814,0.597602844238,0.937781274319,-0.24283388257,-0.648726522923,2.12983345985,0.312216252089,-0.326360136271
6657,1.40679991245,-0.147849649191,0.395507484674,0.748019814491,0.0242070183158,0.395866662264,-0.506174087524,-0.44584351778
5054,0.480761826038,0.416402518749,1.13698685169,-0.23010610044,0.069534599781,-0.211099997163,0.124048769474,-0.554345011711
3108,0.272565960884,0.304163366556,-0.429623901844,-0.234992682934,-0.636525690556,-0.34430000186,-0.890060245991,0.0652469992638
1950,0.753663063049,-0.0309005118906,0.788048624992,0.993243277073,0.227145850658,0.113666653633,-0.181170463562,-0.494417846203
