rid,LJP002_BT20_6H:BRD-K16189898-001-07-8:10,LJP002_BT20_6H:BRD-K16189898-001-07-8:2,LJP002_BT20_6H:BRD-K16189898-001-07-8:0.4,LJP002_BT20_6H:BRD-K16189898-001-07-8:0.08,LJP002_BT20_24H:BRD-K16189898-001-07-8:10,LJP002_BT20_24H:BRD-K16189898-001-07-8:2,LJP002_BT20_24H:BRD-K16189898-001-07-8:0.4,LJP002_BT20_24H:BRD-K16189898-001-07-8:0.08,LJP002_HS578T_6H:BRD-K16189898-001-07-8:10,LJP002_HS578T_6H:BRD-K16189898-001-07-8:2,LJP002_HS578T_6H:BRD-K16189898-001-07-8:0.08,LJP002_HS578T_6H:BRD-K16189898-001-07-8:0.4,LJP002_HS578T_24H:BRD-K16189898-001-07-8:10,LJP002_HS578T_24H:BRD-K16189898-001-07-8:2,LJP002_HS578T_24H:BRD-K16189898-001-07-8:0.4,LJP002_HS578T_24H:BRD-K16189898-001-07-8:0.08,LJP002_MCF10A_6H:BRD-K16189898-001-07-8:10,LJP002_MCF10A_6H:BRD-K16189898-001-07-8:2,LJP002_MCF10A_6H:BRD-K16189898-001-07-8:0.4,LJP002_MCF10A_6H:BRD-K16189898-001-07-8:0.08,LJP002_MCF10A_24H:BRD-K16189898-001-07-8:10,LJP002_MCF10A_24H:BRD-K16189898-001-07-8:2,LJP002_MCF10A_24H:BRD-K16189898-001-07-8:0.4,LJP002_MCF10A_24H:BRD-K16189898-001-07-8:0.08,LJP002_MCF7_6H:BRD-K16189898-001-07-8:10,LJP002_MCF7_6H:BRD-K16189898-001-07-8:2,LJP002_MCF7_6H:BRD-K16189898-001-07-8:0.4,LJP002_MCF7_6H:BRD-K16189898-001-07-8:0.08,LJP002_MCF7_24H:BRD-K16189898-001-07-8:10,LJP002_MCF7_24H:BRD-K16189898-001-07-8:2,LJP002_MCF7_24H:BRD-K16189898-001-07-8:0.4,LJP002_MCF7_24H:BRD-K16189898-001-07-8:0.08,LJP002_MDAMB231_6H:BRD-K16189898-001-07-8:10,LJP002_MDAMB231_6H:BRD-K16189898-001-07-8:2,LJP002_MDAMB231_6H:BRD-K16189898-001-07-8:0.4,LJP002_MDAMB231_6H:BRD-K16189898-001-07-8:0.08,LJP002_MDAMB231_24H:BRD-K16189898-001-07-8:10,LJP002_MDAMB231_24H:BRD-K16189898-001-07-8:2,LJP002_MDAMB231_24H:BRD-K16189898-001-07-8:0.4,LJP002_MDAMB231_24H:BRD-K16189898-001-07-8:0.08,LJP002_SKBR3_6H:BRD-K16189898-001-07-8:10,LJP002_SKBR3_6H:BRD-K16189898-001-07-8:2,LJP002_SKBR3_6H:BRD-K16189898-001-07-8:0.4,LJP002_SKBR3_6H:BRD-K16189898-001-07-8:0.08,LJP002_SKBR3_24H:BRD-K16189898-001-07-8:10,LJP002_SKBR3_24H:BRD-K16189898-001-07-8:2,LJP002_SKBR3_24H:BRD-K16189898-001-07-8:0.4,LJP002_SKBR3_24H:BRD-K16189898-001-07-8:0.08,NMH001_FIBRNPC_6H:BRD-K76894938-001-01-5:10,NMH001_FIBRNPC_24H:BRD-K76894938-001-01-5:10,NMH002_FIBRNPC_24H:BRD-K76894938-001-01-5:10,NMH001_NEU_6H:BRD-K76894938-001-01-5:10,NMH001_NEU_24H:BRD-K76894938-001-01-5:10,NMH001_NPC_6H:BRD-K76894938-001-01-5:10,NMH001_NPC_24H:BRD-K76894938-001-01-5:10,NMH002_FIBRNPC_6H:BRD-K76894938-001-01-5:10,NMH002_NEU_6H:BRD-K76894938-001-01-5:10,NMH002_NEU_24H:BRD-K76894938-001-01-5:10,NMH002_NPC_6H:BRD-K76894938-001-01-5:10,NMH002_NPC_24H:BRD-K76894938-001-01-5:10
5054,0.1124753654,-0.0123359486461,-0.7444486022,0.28373336792,0.122683167458,0.630354583263,2.53025364876,0.860604763031,0.0279324799776,-0.00734281539917,-0.141251891851,0.205800011754,-3.57434844971,-0.691828966141,-0.0241993814707,-0.733240604401,-0.146197974682,-0.553405761719,0.419072747231,-0.302747964859,-1.11334991455,0.762350022793,-0.0413499772549,0.41060000658,1.42205321789,-0.00394894182682,1.61769998074,1.20150005817,0.693700015545,-0.133150011301,-0.673350036144,-0.727650046349,0.11322119832,-0.624978661537,-0.153032243252,-0.3197016716,-2.43172311783,-0.441769659519,-0.00119634717703,-0.319294273853,-0.609345078468,-0.297361373901,0.00849801301956,-0.152895331383,-0.643116176128,-0.537328362465,0.0807693898678,-0.413106203079,0.0104499999434,-2.39925003052,-3.17675161362,-0.634098052979,-0.443213522434,-1.42531645298,-0.108551204205,-0.362362146378,-0.522543132305,-1.07509028912,-1.20890247822,-0.333610355854
3108,-0.449914336205,-0.380072236061,-0.700182616711,0.219000071287,-0.722394645214,-0.2288890481,-0.263052254915,-0.161579549313,-0.539450645447,0.0151029154658,0.346904724836,0.254299998283,-0.604469776154,-1.06428563595,-0.539620220661,0.266504198313,0.0278694704175,-0.173267006874,1.20870137215,0.700314164162,2.21749997139,-1.63510000706,0.210500001907,-0.513000011444,0.00776846706867,0.911233067513,-0.792266666889,-0.647050023079,0.172900006175,0.484049975872,-0.807799994946,-0.000600010156631,-0.103967942297,0.581498265266,-0.192879855633,-0.535070002079,-0.366418927908,-0.20128415525,-0.0870967656374,-0.743505120277,-0.68815267086,-0.362375795841,-1.22299575806,3.30963540077,-1.2513217926,-0.523468196392,0.164010286331,0.716608047485,0.512000024319,0.0,0.087467610836,-0.429809868336,-0.588451266289,2.72030901909,-0.419038295746,-0.388588577509,0.676533579826,-0.834805965424,-0.0638889074326,-0.642501175404
1950,0.359136104584,0.26696062088,0.141706675291,-0.251166671515,-0.434497565031,0.325445413589,1.65558576584,0.228143274784,0.230574727058,0.860257744789,1.14783453941,0.877750039101,0.344011634588,-0.455723851919,-0.645450472832,0.433561265469,0.0556261241436,-0.623570978642,-1.0805709362,-0.943227529526,-0.491100013256,0.00554999709129,-0.000500000081956,0.767049968243,0.169388830662,-0.206560239196,-0.161133319139,0.059999987483,-0.239800006151,-0.384950011969,-0.33314999938,0.00709999352694,0.297212272882,-0.588062524796,0.198505163193,1.66944622993,0.023288294673,-0.0817411765456,0.608029961586,0.147679850459,-0.33016204834,-0.334233611822,0.859569013119,1.16293692589,-0.160763889551,0.011666122824,0.19218724966,0.560876011848,0.539600014687,0.537699997425,-0.313459455967,-0.446704685688,-1.20149707794,-0.202861607075,-1.24173140526,-0.24046844244,-0.161747306585,-1.343785882,-0.755387842655,-1.09320473671
351,-0.593977332115,0.0944956243038,0.0687566623092,0.159266680479,-0.507774531841,0.319889843464,0.074803173542,0.0338772982359,0.000405597966164,-0.085132367909,-0.000781625392847,-0.00165000010747,0.524389028549,-0.4586160779,-0.0611835867167,0.457865029573,-0.362195342779,1.28251886368,0.201957210898,-0.661176204681,-0.400350004435,-0.240000009537,-0.658650040627,0.139300003648,-0.402916222811,0.427050232887,-0.426699995995,1.14509999752,-0.789900004864,0.313499987125,-0.0745499953628,0.546599984169,-0.370266586542,-1.04538846016,0.381130635738,0.211885258555,0.0468713827431,-0.451037317514,-0.360195219517,0.327771991491,-0.116735190153,-0.096609659493,0.0679973363876,0.993327736855,-1.30291044712,-1.14463114738,-0.302368730307,0.263431429863,0.645999968052,0.384950011969,-0.405941426754,0.00102272757795,-0.000330518872943,-0.416173160076,-0.368894577026,-1.057685256,-0.0285753682256,-1.64168930054,-1.37182331085,-0.981819748878
4846,-1.39215421677,-0.186599969864,-0.475665926933,-0.0886666923761,-0.53244638443,-0.386922776699,0.696033060551,-0.00646336004138,0.0892352461815,-0.682060360909,-1.39180016518,-0.158149957657,-0.27820533514,-0.202970206738,-0.2344147861,0.774070084095,-0.126499921083,-0.300130784512,-1.17350459099,0.110369324684,0.611899971962,-0.364450037479,0.513400018215,1.44354999065,-0.180240511894,-1.05573010445,0.0792666524649,-1.65845000744,0.271750003099,-0.781899988651,-0.529950022697,-0.529950022697,-0.155585259199,0.26531842351,-0.548727631569,-0.292009353638,0.51737511158,0.29803776741,-0.18194206059,-0.806159734726,-0.220028072596,-0.155960634351,0.733544111252,0.614014625549,0.17836125195,1.48634433746,0.23283995688,0.52231991291,1.9659999609,0.784850001335,0.0309826135635,-0.462503999472,-0.904692530632,0.0232375860214,-0.671986460686,0.111764863133,-0.800306975842,-0.713051736355,0.306985318661,-0.633427500725
1452,-0.188947096467,-0.819512069225,-0.427271544933,0.309233367443,0.646430253983,-0.0918927639723,-0.316371262074,-0.575491607189,-0.604126214981,-2.02870225906,-0.952107131481,-0.339299976826,-0.747690439224,-0.66499632597,-0.659230053425,-2.20300769806,-0.648699760437,0.518505930901,0.53751540184,0.0396153442562,-0.161799997091,0.0240499973297,-0.467500001192,0.0735500007868,-0.574863731861,-0.0697138607502,-0.391900002956,-0.928550004959,0.270799994469,0.0220499988645,0.565649986267,0.331850022078,-1.40844941139,-0.078066252172,-1.69375038147,-1.29993987083,0.290511488914,0.572580337524,-0.250224560499,-0.0965951532125,-0.219066739082,0.12232594192,0.586453735828,-0.0284854471684,0.00361171364784,0.224796563387,0.0185001641512,0.110867917538,-0.196749985218,-0.495299994946,-0.480670392513,-0.887118279934,-0.0030175074935,-0.470539033413,-1.64628279209,0.245244324207,-0.565106511116,-0.10325036943,-0.721559405327,-0.549454629421
4776,0.1600843817,0.397235035896,0.085374891758,-0.364733338356,0.013608166948,0.94906437397,0.423942834139,0.730959653854,-0.410603523254,1.36951458454,0.318132281303,1.29784989357,-0.810752987862,-0.550024807453,0.539657354355,-0.0243763327599,0.852687358856,-1.03792500496,-0.905568242073,-0.279707938433,0.0225500017405,-0.131400004029,0.465950012207,0.548849999905,1.70194029808,0.252472996712,-0.0659333467484,0.672699987888,-0.97000002861,-0.304899990559,-0.127250000834,-0.341000020504,0.0804509073496,-0.423690706491,0.5616979599,1.0915222168,0.597000956535,-0.305550217628,0.00528360903263,1.03916060925,-0.441274404526,0.331773370504,0.323815017939,0.469164639711,-0.996914505959,-1.52411198616,0.128297060728,-0.405333459377,-0.665650010109,0.23584997654,0.498875170946,-1.11689269543,-1.54969334602,-0.67406386137,-0.531032443047,-1.20398640633,-0.742508351803,-0.38277733326,-1.3267455101,0.211543649435
6908,0.0708506181836,0.221484959126,0.421890616417,-0.745200037956,1.24838829041,-0.710551083088,0.064786799252,-1.00198078156,-0.0966929197311,-0.54113638401,-0.154351353645,0.0683499872684,-0.741136312485,0.137871623039,-0.25920343399,-0.670202493668,0.100173398852,0.109374731779,0.904624223709,0.551340937614,0.0527500063181,-0.210600018501,0.182749986649,0.134649991989,-1.07013511658,0.0608150959015,0.286766707897,-0.0564499795437,0.757849991322,-0.820250034332,-0.452149987221,0.239300012589,1.02100145817,0.434232771397,-1.42622947693,-0.828234195709,-0.265464127064,-0.790009975433,-0.365266650915,-1.0827767849,0.810312688351,0.573929488659,-0.561969697475,-0.388963699341,1.1169629097,1.20912742615,-0.992714166641,0.717644274235,-0.270449995995,-0.032900005579,0.532483100891,0.466370940208,0.515843272209,1.1049861908,0.722722828388,0.72273850441,-0.261328518391,0.505090653896,0.531027674675,1.94961440563
672,-0.775360763073,-0.273286432028,-0.231158494949,-0.95240008831,-0.162473112345,0.10233617574,-0.279199361801,0.0827968865633,-0.606598734856,0.948152720928,-0.799737393856,0.677299976349,0.150892093778,0.828649759293,0.897740125656,-0.334082096815,-0.518908262253,0.954916596413,0.348546355963,1.06582200527,0.912050008774,2.2935500145,0.192200005054,0.332899987698,-0.545531988144,0.401384472847,0.697533369064,-0.225349992514,0.488399982452,0.446350008249,-0.333999991417,-0.095400005579,-0.280162870884,-0.955087065697,-0.386435031891,0.0959846675396,-0.262589007616,0.409118533134,0.0120425820351,0.702548027039,-1.33144986629,-0.211818650365,-1.07263875008,0.647609233856,-0.335837066174,-0.0753477960825,-0.781012117863,-1.02044868469,-1.89400005341,-0.423599988222,0.857608318329,-0.422735571861,-0.236590027809,-3.09034180641,0.540879905224,-1.35123372078,-1.87282323837,2.04221630096,-1.85565185547,0.173777148128
5710,-1.05243647099,-0.120778046548,-0.605004310608,-0.773200035095,0.273790627718,-0.757366061211,-0.374815702438,-0.489819675684,-1.39841532707,-0.115687787533,-1.04630088806,-0.053449999541,-0.556382596493,0.287737220526,-0.0845302939415,-2.05279159546,-2.29472064972,0.465767502785,-3.31876969337,-0.162394106388,1.17430007458,-0.170250028372,-0.577549993992,-0.508700013161,-0.546541571617,0.49475467205,-0.120133340359,0.159800007939,0.31044998765,0.569100022316,-0.659649968147,0.31099998951,0.632136702538,0.310892283916,-1.49793207645,-1.61800956726,-0.644177079201,-0.40803578496,-0.580756008625,0.57119345665,0.552174866199,-0.407011419535,-0.90953618288,-1.41104412079,-0.28779271245,0.261659801006,-1.38708817959,0.437079042196,-0.273200005293,-2.66875004768,-2.7033059597,-0.159090429544,0.516752541065,-0.192620009184,-0.176796108484,-1.42683923244,-0.708884119987,0.829281806946,0.278902828693,0.349176585674
2115,-1.93591248989,-0.433270215988,0.2026720047,0.437333405018,-0.196495234966,0.79697060585,1.14226448536,0.655408143997,-0.742485642433,1.10803878307,-0.101560793817,0.64209997654,1.23759508133,0.784757852554,1.50034320354,0.888121306896,-1.00677037239,-0.914758145809,-0.911618709564,0.425609201193,-0.344099998474,-1.23835003376,0.351700007915,0.0866999998689,-0.379706352949,0.803039491177,-0.565999984741,0.429699987173,0.393750011921,-0.421849995852,0.0696499943733,-0.303450018167,-1.47642505169,-0.876766562462,0.447114676237,0.600096344948,-0.454458296299,-0.229922294617,-0.668395042419,-0.67016094923,-0.260390341282,0.332467079163,-0.864849805832,0.805120110512,-0.664437770844,-0.342070281506,-0.094011105597,-0.837973713875,0.366200000048,2.10524988174,3.06409645081,-0.615460515022,-0.93373811245,1.33830308914,4.83154344559,0.627558946609,-1.22749841213,-0.762273967266,2.87665534019,0.225534260273
7015,-0.0511111617088,0.498727291822,0.336354583502,-0.00813334435225,-0.633950591087,0.540899753571,1.44152450562,0.81861770153,-0.314712643623,1.08685433865,0.930833995342,0.919450044632,-0.0183671787381,-1.25410151482,-0.434817612171,0.0938949286938,-0.256942510605,-0.0299721583724,-1.03776097298,-0.0344209223986,-0.621450006962,-0.266149997711,-0.121549993753,-0.428999990225,1.38517737389,0.271179974079,-0.515066623688,0.20530000329,-0.329050004482,-0.458649992943,-0.932900011539,-0.378600031137,0.0126596689224,-0.884982526302,1.42607855797,2.11496639252,0.929329633713,0.493936002254,0.290189832449,0.45765838027,-0.184639051557,-0.00900894403458,0.50686019659,0.515676677227,-1.02406811714,-1.58002471924,-0.313629716635,-0.226512730122,-0.202249988914,0.568300008774,-0.645189464092,-0.339653611183,-0.376504659653,0.278805881739,-0.679601967335,-0.702947854996,-0.238631248474,-0.2370005548,-0.445642888546,0.85688662529
