rid,CPC001_HA1E_6H:BRD-K58938839-001-03-8:10,CPC001_HA1E_24H:BRD-K58938839-001-03-8:10,CPC001_HCC515_6H:BRD-K58938839-001-03-8:10,CPC001_HCC515_24H:BRD-K58938839-001-03-8:10,CPC001_PC3_6H:BRD-K58938839-001-03-8:10,CPC001_PC3_24H:BRD-K58938839-001-03-8:10,CPC001_VCAP_6H:BRD-K58938839-001-03-8:10,CPC001_VCAP_24H:BRD-K58938839-001-03-8:10,CPC013_A375_6H:BRD-A02333338-001-01-1:10,CPC013_A549_6H:BRD-A02333338-001-01-1:10,CPC013_A549_24H:BRD-A02333338-001-01-1:10,CPC013_ASC_24H:BRD-A02333338-001-01-1:10,CPC013_HA1E_6H:BRD-A02333338-001-01-1:10,CPC013_HCC515_6H:BRD-A02333338-001-01-1:10,CPC013_HEPG2_6H:BRD-A02333338-001-01-1:10,CPC013_HT29_6H:BRD-A02333338-001-01-1:10,CPC013_MCF7_6H:BRD-A02333338-001-01-1:10,CPC013_MCF7_24H:BRD-A02333338-001-01-1:10,CPC013_NEU_24H:BRD-A02333338-001-01-1:10,CPC013_NPC_24H:BRD-A02333338-001-01-1:10,CPC013_PC3_6H:BRD-A02333338-001-01-1:10,CPC013_PC3_24H:BRD-A02333338-001-01-1:10,CPC013_SKB_24H:BRD-A02333338-001-01-1:10,CPC013_VCAP_6H:BRD-A02333338-001-01-1:10,CPC013_VCAP_24H:BRD-A02333338-001-01-1:10,CPC017_A375_6H:BRD-K58938839-001-03-8:10,CPC017_A549_6H:BRD-K58938839-001-03-8:10,CPC017_A549_24H:BRD-K58938839-001-03-8:10,CPC017_ASC_24H:BRD-K58938839-001-03-8:10,CPC017_HEPG2_6H:BRD-K58938839-001-03-8:10,CPC017_HT29_6H:BRD-K58938839-001-03-8:10,CPC017_MCF7_6H:BRD-K58938839-001-03-8:10,CPC017_MCF7_24H:BRD-K58938839-001-03-8:10,CPC017_NPC_24H:BRD-K58938839-001-03-8:10,CPC017_PHH_24H:BRD-K58938839-001-03-8:10,CPC017_SKB_24H:BRD-K58938839-001-03-8:10
5054,1.1573830843,0.813025653362,-0.0576999932528,-0.208081483841,0.709858000278,0.108371719718,-1.02463102341,-0.55119651556,3.2130074501,0.0638999938965,0.709632813931,-0.403355151415,0.544268786907,0.147684335709,-0.664707899094,-0.787060678005,-0.0746165513992,1.44656729698,-0.918200016022,-1.7028234005,-0.226639568806,-1.18100404739,0.707900285721,-0.895460605621,-1.03342807293,0.515699982643,-3.12034797668,-1.18362832069,-1.14950180054,0.147768825293,0.362200021744,-0.792407929897,0.52878344059,-0.573505461216,-0.131365835667,0.608299970627
3108,-0.41912394762,-0.0248422771692,-0.954650044441,0.0285684466362,0.716719329357,-0.170274466276,0.897330522537,-0.166074424982,1.45732855797,-0.319550007582,0.0797925963998,-0.238306999207,1.4259980917,2.10712718964,1.95873451233,-0.273832261562,1.43257236481,0.880159020424,-0.958749949932,-0.204232871532,0.16036555171,-0.261448383331,2.20750665665,-0.409668087959,0.448857545853,0.327666699886,-1.27514982224,-0.0461881160736,-0.457728505135,-0.562121868134,1.1715747118,0.711398243904,-0.16220022738,6.192735672,0.705723941326,-0.611199975014
1950,-1.61080765724,-1.05101025105,-0.883000016212,-0.515153050423,-0.257040888071,0.0436748489738,-1.12182533741,0.299001634121,3.40501141548,0.144749999046,-0.691908597946,1.38321316242,2.08440208435,1.31305956841,2.66076397896,-0.621285259724,2.36558437347,1.25067234039,0.0199000090361,0.340197950602,1.18021845818,2.33600878716,-0.153755858541,-0.119064494967,-1.12043333054,-0.723800003529,2.7679605484,1.4596105814,0.734712898731,3.32746744156,0.142804771662,-0.901933431625,-0.589736819267,0.000194787979126,0.314305305481,-0.320699989796
351,-0.371319830418,-0.790449500084,-1.11154997349,0.63492667675,-0.478061020374,0.155223846436,-0.318202674389,-0.0747036710382,-0.260904848576,-0.112000003457,-0.747842431068,-0.766664028168,-0.0791993290186,0.0515423566103,1.41165935993,-0.398051470518,1.11638236046,-0.0781405717134,0.0,-0.204299107194,-0.371614009142,-3.2782330513,-0.377963602543,0.363597989082,-0.0745303556323,0.156966671348,1.62075257301,0.112667404115,-0.253507643938,0.173884153366,0.0471555814147,-0.698234260082,-1.02176117897,-0.203042715788,0.114273287356,-0.461049973965
4846,-0.464290738106,-0.863361358643,-0.17444999516,0.0889982283115,1.12652349472,-0.335230052471,0.651854336262,0.399651229382,1.35995173454,1.30719995499,0.940365731716,-0.729614019394,4.14530134201,1.78373861313,-0.39616972208,-0.0174850672483,1.23224759102,1.83834445477,0.326049983501,2.95835161209,0.0558942332864,0.680855333805,-0.655734360218,1.75407123566,0.215417265892,-0.448799997568,0.923468112946,-0.43714377284,1.2397313118,-0.0708048045635,0.676789999008,-0.32837998867,-0.645747721195,-0.45013231039,-0.218920469284,0.163149997592
1452,0.148501962423,0.340903580189,-0.493649959564,0.236034989357,0.417409479618,-0.191397309303,-0.41346848011,-0.0493308082223,-1.30590891838,0.510150015354,0.0814996212721,0.0718543380499,1.39188182354,0.780855894089,5.10210704803,-0.129171669483,0.78579044342,0.0881816595793,-0.434150010347,-0.196904689074,-0.519463419914,0.682492017746,-0.810555100441,0.642776489258,0.0997749567032,-0.0924666672945,-0.594551384449,0.348187804222,0.101403139532,2.30503749847,-0.408636748791,1.3203741312,-0.834086954594,0.154980272055,-0.546155035496,0.212900012732
4776,-1.04864776134,0.119730383158,0.0,-0.670778155327,-0.194423019886,0.265100955963,-1.02041399479,0.757648348808,3.43581438065,0.636299967766,-0.205471590161,-0.75465285778,1.44449830055,1.2601197958,1.48166251183,-0.409922987223,2.75466704369,1.51026546955,-0.441350013018,4.60311603546,0.829990744591,-0.489747405052,-0.800916314125,-0.651992440224,-0.954207658768,-0.683000087738,2.56917715073,2.0158135891,1.83288657665,0.937183856964,0.246541202068,-1.37270116806,-0.0839228779078,-0.569198191166,2.25903987885,-0.569500029087
6908,0.788791418076,0.743388652802,-1.06049990654,0.584667742252,0.301991701126,0.0910426899791,-0.222048223019,-0.898337721825,-8.19318294525,0.409499973059,0.554932177067,0.296784579754,-4.79676818848,-2.97149062157,-4.51166772842,-0.337964832783,-7.79570960999,-0.180404186249,0.838250041008,2.14360904694,-0.573534727097,1.04855287075,1.24835300446,0.385229468346,1.24000239372,-0.0815333127975,-2.40617179871,-1.59705984592,-1.0297087431,-0.236669689417,-0.111320286989,-1.11732268333,0.673854351044,0.147545099258,-1.11087632179,0.530349969864
672,0.553990840912,0.99499309063,-0.89770001173,-0.187426760793,0.0473278462887,-0.173436537385,0.278538405895,-0.326016485691,-1.34308850765,-1.34984993935,0.81766295433,-0.115460216999,1.19575846195,-0.769517064095,-2.03589320183,-0.00869781337678,-1.23053526878,-0.709533751011,-0.753800034523,1.20314860344,-0.195279240608,0.304506897926,-0.849785685539,-0.178277701139,-0.610696315765,-0.558866739273,-1.05344629288,0.241362720728,0.595216274261,-0.158554211259,-0.411889821291,-1.67991614342,-0.781829893589,0.157212600112,1.09700548649,-0.948700010777
5710,-0.065128646791,0.570787966251,-0.704800009727,1.10789549351,0.882722735405,-0.221197903156,-0.183023631573,-0.613562226295,0.908022999763,0.346550017595,-0.250387459993,0.938763260841,-0.858145594597,0.00855852663517,1.88046181202,-0.145089864731,-0.0656949132681,-0.369134247303,0.589850008488,1.27939176559,-0.853650271893,0.746989905834,0.697003483772,-0.138348251581,1.02819561958,0.335266649723,-1.3914039135,-1.27266645432,-1.08961701393,-0.911146640778,-0.831884503365,0.328694283962,-1.04539322853,0.274713903666,-0.99557697773,0.534850001335
2115,-0.723404765129,-1.17247962952,-1.02145004272,-0.171366363764,0.461530089378,0.0959459096193,-0.353900015354,0.506714522839,0.35536018014,0.111699998379,0.248892068863,-0.892673611641,0.75438284874,0.974212050438,1.00853276253,-0.581939637661,0.648404359818,-0.0269155204296,2.49410009384,-0.780678212643,-0.647689700127,-1.5456931591,-0.679088056087,-1.56717228889,-1.10466086864,-0.0903666913509,0.108465582132,-0.337303370237,-0.44634103775,0.296557575464,0.789343357086,-0.233984038234,0.553136229515,0.502568602562,-0.203111991286,0.117550000548
7015,-0.713759899139,-0.283003479242,-0.330099999905,-1.40776717663,-0.0991190895438,0.473525166512,-0.493245840073,0.666650950909,2.28487825394,0.632250010967,-0.0885676667094,-0.0159106850624,1.47350490093,1.26513552666,1.55160260201,-0.706032216549,1.8888450861,0.80936819315,-0.810100018978,1.15994691849,0.767372012138,1.72110044956,-0.676520705223,-0.784448981285,-0.697445988655,-0.368733346462,2.97578525543,0.869024693966,0.694212257862,0.633218348026,0.423570781946,-0.219007745385,0.202930018306,-0.368142277002,-0.956226587296,-1.20614993572
8726,-0.221269667149,-0.35458612442,-0.455099999905,0.177473843098,-0.648801207542,-0.176251381636,0.488505244255,-0.186171129346,-4.09242677689,-1.50090003014,0.215165153146,-0.270164549351,-4.41563940048,-3.53117108345,-4.08427000046,0.509564936161,-6.53966999054,-0.279541432858,-0.54154998064,-1.24444520473,-0.245693445206,-0.839689910412,-0.83522105217,0.18160995841,-0.329419910908,0.350833296776,-0.773989617825,-0.250352144241,0.084850050509,-0.420732200146,-0.203363388777,0.625126600266,1.35690355301,2.11036968231,0.777611732483,0.326700001955
2185,-0.949790298939,-0.661472976208,0.211750000715,-0.0520663559437,-0.351198107004,0.109905347228,-0.948460876942,1.12286317348,6.95075464249,-0.959699988365,0.0483826994896,-0.441491782665,1.26762783527,0.336103498936,2.39647722244,-0.109799355268,2.74621868134,1.17862927914,-0.703400015831,0.131060898304,0.457089245319,-0.546510517597,-1.10718011856,-1.10610151291,-1.57141888142,-0.838000059128,2.81466007233,1.42716729641,0.563513755798,1.54303658009,0.0324793308973,-0.757154464722,-0.0226991474628,-0.674309968948,1.59082186222,-1.30855000019
3315,0.303105741739,0.777848184109,-0.635200023651,1.40477752686,0.625755548477,0.312501221895,-0.52920717001,-0.640266180038,1.55575978756,-0.113749995828,-0.292422086,0.215184286237,-0.986743152142,-0.14418271184,1.01521170139,0.0611869990826,-0.112425774336,-0.529236018658,0.290650010109,1.59542989731,-0.450652897358,0.517372965813,0.000242978843744,-0.234718084335,-0.658215761185,-0.0635000169277,-0.964982748032,0.9623670578,-1.5315747261,-1.10405743122,0.422476291656,0.98640704155,0.17741496861,0.454556554556,-0.429451227188,-0.181600004435
5289,0.0685214847326,0.0557721704245,0.655250012875,-1.37801706791,0.940673232079,0.195087984204,0.0572152473032,-0.00982605479658,-0.472099244595,-0.568949997425,0.0932955369353,0.622836232185,0.16324326396,0.792992770672,-2.16872811317,-0.161814689636,-0.211091667414,-0.0612686164677,0.434599995613,-0.0283221136779,0.0721422582865,0.211620151997,-0.945602655411,-0.800351262093,-0.543114304543,0.360100001097,0.403857767582,-0.645534098148,-1.14475238323,-1.16527199745,0.128389835358,0.0292973965406,-0.444842666388,-0.0727760195732,-0.312484443188,1.20764994621
868,-0.739985823631,-0.927477836609,-0.863000035286,-0.152148976922,0.307832479477,-0.63182926178,-0.827433884144,0.367389321327,0.123277582228,-0.656149983406,0.243603497744,-0.486422598362,0.453287512064,-0.0418277457356,0.165851533413,-0.205634042621,0.57825511694,-0.74482268095,-0.131500005722,0.446754485369,-0.320991128683,-0.002550765872,-0.0364361219108,-1.29297208786,-1.58370447159,-1.08506667614,0.708812713623,-0.202638402581,0.010794159025,0.34762057662,0.589765906334,0.785681009293,0.810595273972,0.0799886807799,0.0248610973358,0.976349949837
1677,-0.885067760944,-1.81186771393,-1.16900002956,-1.21901130676,-0.260593414307,-0.175804674625,-0.533249080181,0.587723255157,1.37179815769,-0.152750015259,0.328760236502,-0.459881842136,1.78538060188,0.800499916077,1.61617529392,0.0648277550936,-0.00821816921234,0.803385138512,0.105649977922,0.0147293955088,0.378904461861,-0.166216373444,-0.826552629471,-0.431936532259,-1.16252803802,-0.443499982357,2.49877953529,1.33837807178,1.01210796833,-0.410382151604,-0.11698384583,-1.22810053825,0.305564105511,-0.406285375357,-0.367309510708,-0.73584997654
7043,-0.729747831821,-1.12763571739,0.169200003147,-0.111986786127,-0.404828190804,0.219905972481,-0.128992184997,0.818801879883,3.06843662262,-0.770349979401,-0.278698086739,-0.435359567404,1.10700559616,0.127413794398,1.50953531265,-0.00901656597853,0.332507967949,0.169341191649,-0.31970000267,0.0980617403984,0.171852216125,-1.30011129379,-0.487987220287,-1.52760720253,-1.67668306828,-0.208566606045,2.89125871658,0.551522016525,1.07124221325,0.726821005344,0.218179494143,0.577754497528,0.106553949416,-0.824863195419,0.90813100338,-0.246499985456
5613,-0.801504790783,-0.101254791021,2.83004999161,-0.639384746552,-0.17571491003,0.808564543724,-0.449999004602,0.172919288278,2.99340724945,-0.69420003891,0.495559573174,-0.712170243263,0.496482819319,0.593605101109,1.44120740891,-0.493126690388,2.10941958427,0.345607429743,0.00734999775887,-1.40047204494,0.570920288563,-1.20161318779,-0.866711080074,-0.518602192402,-1.71474850178,-0.451200038195,2.14943313599,0.450147092342,0.850947201252,0.350893110037,-0.111050829291,-1.09417867661,0.232749611139,-0.564840734005,0.0890281051397,-1.1210000515
595,0.809609472752,-0.199416816235,-2.06894993782,0.8731559515,0.318788379431,0.0115161985159,0.298018395901,-0.332507580519,0.424166947603,-0.370449990034,0.30200946331,1.05885076523,0.725046515465,0.418735861778,-0.412043303251,0.341901063919,-0.445219933987,-0.698435425758,-0.37729999423,0.497461855412,-0.466701477766,0.542983412743,0.352981716394,0.104647561908,1.63446569443,0.878666698933,-0.215926140547,-1.14401233196,-0.790037930012,0.0191758200526,0.156956523657,0.226021483541,0.686060547829,3.76782131195,-0.677419126034,-0.0212000012398
4793,0.511475563049,-0.0950471311808,-0.12555000186,0.127699762583,0.0687956064939,-0.413262248039,-1.07557761669,-1.34679317474,4.11859226227,1.1944000721,-0.576401293278,0.831152319908,1.99127614498,1.70039737225,3.52733850479,-0.607395172119,2.00581049919,0.666163146496,0.117949999869,0.486088693142,0.106067717075,0.741336345673,0.559725522995,-0.633514881134,-0.235240638256,-0.0667333453894,-1.85158574581,1.61305677891,0.349619626999,-0.549177408218,0.0809288471937,1.79780566692,0.347020506859,2.3973543644,0.685917973518,0.530250012875
2736,-0.922686517239,0.300465255976,-1.03764998913,-0.903452932835,-0.373219043016,0.0158232450485,-0.148650467396,1.65979063511,2.64036989212,-0.743600010872,0.144681543112,-0.0294342041016,0.92195725441,0.69907772541,2.19612073898,-0.358043313026,1.91393923759,1.14885151386,-1.26744997501,0.691969752312,0.449398815632,0.714100539684,-0.727540969849,-1.30443549156,-1.28672599792,0.0568666160107,1.99677801132,0.0190790388733,1.74432313442,0.463057160378,-0.709260523319,0.411598920822,-0.211292341352,-0.517107009888,0.257703274488,0.405550003052
5290,-2.19078207016,-1.27959465981,0.220499992371,-0.880426347256,-0.311275303364,0.444015860558,-0.106530025601,0.78100079298,0.388613522053,0.28869998455,-0.948928296566,-0.935092866421,1.17067825794,1.04396855831,0.168821007013,0.00631701946259,1.07631552219,2.13072633743,0.509549975395,0.0613006055355,0.930088162422,0.986835241318,-0.353013515472,-0.149515792727,-0.490573525429,-0.303799986839,1.73658013344,1.41313076019,2.21611666679,1.89843177795,0.306598752737,-0.258993625641,0.319963157177,0.324353516102,1.76490628719,-0.779099941254
6194,-0.000520674395375,0.00022406464268,0.0,0.099596336484,1.6327855587,0.209257394075,-0.0948206931353,-0.105236805975,0.000134293804877,-0.00164999999106,-1.18322396278,-0.00034418515861,-0.00369225349277,-0.000525185256265,0.00695571023971,0.298877000809,-0.495709985495,-0.698856592178,0.00065000000177,-4.28747463226,0.231877505779,-0.0187558233738,0.000568487914279,-0.000439818628365,-0.000104563696368,0.248100012541,-1.64398050308,1.81661760807,0.0,-2.106164217,-0.221862718463,0.664596438408,0.921607375145,0.00019173999317,-0.032092243433,0.331499993801
1676,-1.4727846384,-0.658513367176,-0.161199986935,-0.352364093065,0.260139733553,0.550928890705,-0.792187392712,1.14399814606,1.90630912781,-1.07714998722,-0.664395928383,-0.855547249317,1.05481791496,0.407153964043,-0.298731952906,-0.24720133841,1.25722491741,0.76329767704,-0.711250007153,-1.12541687489,0.29988527298,-1.44976496696,-0.910600423813,-0.853552341461,-1.66286230087,-0.311899960041,3.54342317581,1.32840311527,1.39169311523,0.90142929554,-0.0113136209548,0.0293334126472,0.280226528645,-0.686856985092,0.650322318077,-1.09560000896
23512,-0.652733922005,0.147790104151,-8.36870002747,0.120041295886,1.031422019,0.451326489449,0.0408308021724,-1.42354178429,-2.98803257942,-0.519599974155,0.691164076328,0.533420562744,-1.09583199024,-1.3593634367,-5.34240913391,0.27118319273,-4.55905199051,-0.888865470886,0.100950017571,-1.34716653824,0.218775972724,-0.337015032768,0.423549234867,0.196869909763,0.553584933281,-0.30283331871,-0.316104024649,-0.911466062069,-0.495269060135,-0.574942708015,-0.366339623928,-0.745858967304,-0.265200138092,0.306287825108,0.030109167099,0.461849987507
148022,0.672901928425,1.10570311546,0.144050002098,0.865024209023,0.779082775116,0.194665491581,0.257760673761,-0.422740399837,1.0688931942,-1.59150004387,-0.484069287777,-0.335256457329,-1.6643307209,1.01033091545,-1.64600586891,-0.0564269013703,-0.990125596523,0.167038306594,0.019500002265,-1.29449093342,-0.992889642715,0.0150998756289,0.290177643299,-0.602791249752,-0.533211052418,-0.123366676271,0.242167621851,0.0925415605307,-0.315153419971,-0.268599808216,0.419881999493,0.488189280033,-0.0125256180763,-1.24638199806,-0.272347062826,0.523400008678
1906,-1.19722115993,-0.219938144088,-0.201349973679,-0.679636895657,-0.273975789547,0.405475616455,-0.859438121319,0.897217154503,1.70360171795,2.59350013733,0.537462770939,-1.40975880623,-0.41917681694,0.402951031923,0.407647758722,-0.0525531508029,0.676492810249,0.576315224171,-0.337599992752,0.153617799282,0.476655721664,-0.502658426762,-0.733413279057,-0.774891793728,-1.08292722702,0.256099998951,-0.526042103767,-1.35721826553,0.771676778793,0.314880669117,-0.605571985245,-0.961296617985,-0.211984738708,-0.838906645775,-1.14228522778,-1.03229999542
8878,0.55233168602,0.68584382534,2.85619997978,0.51359641552,0.833396077156,-0.155902981758,0.283101707697,-0.847807645798,-1.38506269455,-0.790199995041,1.57552087307,0.824749946594,-3.61851882935,-2.27051138878,-2.5681579113,-0.763348221779,-4.00297451019,-0.982080876827,0.55940002203,2.05638456345,-0.725704193115,-1.03328037262,0.124686338007,0.236498504877,1.52724337578,0.0181333124638,-1.9039696455,-1.47385811806,-1.297082901,-0.395736575127,-0.411854296923,1.5116109848,-0.0228438079357,-0.761104762554,-2.66565895081,0.615799963474
3091,-0.665944874287,-0.220866903663,-1.02515006065,0.375372290611,-0.0620427280664,0.440905332565,0.0183316208422,0.678135037422,-1.79294013977,-0.874050021172,-0.302363067865,-0.959248185158,-1.77063786983,-1.26508438587,0.940165877342,-0.545009315014,-0.278182089329,-1.59101450443,-1.10839998722,-0.373368233442,-0.58515560627,-2.58948087692,0.15099132061,-0.119285322726,-0.850744783878,-1.04313337803,-0.966616988182,-1.86217451096,-1.86462426186,-0.247520029545,-0.477797955275,-2.29158520699,-1.1368547678,0.218907773495,-0.952869474888,-0.723550021648
5743,0.112361431122,-0.36093044281,-0.19960001111,-0.366337716579,0.553312003613,0.589897572994,-1.12927782536,1.06652092934,1.18494164944,-0.377750039101,1.26816570759,-0.281427741051,1.46471810341,0.73601937294,0.399576306343,-0.183084771037,0.0338108241558,2.27180123329,-0.702950000763,-1.96440279484,-0.277309268713,-0.790326237679,-0.165118932724,0.781596899033,2.98491001129,-0.538533329964,3.22877979279,3.37492656708,1.60256695747,0.836174190044,0.262016355991,0.539016604424,-0.0530631653965,3.26079702377,1.76908993721,-0.611699998379
