rid,CPD001_MCF7_6H:BRD-K11196887-001-18-8:10,CPD001_MCF7_24H:BRD-K11196887-001-18-8:10,CPD001_PC3_24H:BRD-K11196887-001-18-8:10
5720,0.114271879196,0.26690363884,0.626906335354
466,0.470338881016,-0.7978079319,0.211436599493
6009,0.396271556616,0.015060544014,-0.969775736332
2309,1.14799118042,1.56184160709,1.13709759712
387,0.708147287369,1.68844211102,0.793932378292
3553,-1.76687669754,0.0219729095697,-0.252138763666
427,0.165660426021,-0.349148333073,0.58934533596
5898,-0.402908354998,-2.87420868874,-0.271128714085
23365,-0.651553452015,-0.65654873848,0.526589334011
6657,-1.79616069794,1.06653916836,-1.07348752022
5054,-0.108565822244,1.02518200874,0.776932537556
3108,0.612955331802,1.118268013,-0.39505636692
1950,0.199774459004,0.498951137066,-0.136852711439
351,-0.276103019714,-0.601967811584,0.0315406434238
4846,0.657315313816,-0.02071348764,0.707409858704
1452,0.127447545528,0.38343411684,0.602463960648
4776,-1.49003624916,1.46692073345,-0.900226175785
6908,-0.353267639875,1.50723004341,0.441911160946
672,0.0181439593434,-0.460778802633,0.318682253361
5710,-0.353561401367,0.0135121354833,0.502106547356
2115,-0.690683066845,0.917628228664,0.551344394684
7015,-1.00127160549,1.35775530338,-1.25706672668
8726,2.87157964706,-0.95426595211,2.21582579613
2185,-0.95016002655,0.605533599854,-1.14741969109
3315,-0.289835870266,-1.08340203762,-0.767454743385
5289,-1.24731445312,-0.821551322937,0.703565061092
868,-0.361532896757,-1.16270852089,0.200867086649
1677,-0.617470979691,0.945577502251,-0.283985257149
7043,-1.68297898769,0.318548291922,-0.83469337225
5613,0.87846827507,0.273528635502,-0.689836204052
595,-0.591438114643,-0.0861093103886,0.441085994244
4793,2.63206267357,0.996312379837,-0.0140661559999
2736,-1.24755907059,1.75218141079,-0.6605052948
5290,1.05478811264,1.05763590336,-0.788806974888
6194,-0.723294377327,-1.57000052929,-0.124949708581
1676,-3.01344490051,0.121707126498,-0.639920115471
23512,-0.29548728466,0.168480634689,-0.834477365017
148022,-0.152587845922,-0.31487840414,0.25873234868
1906,-1.5499907732,0.733503222466,-1.12442374229
8878,-0.408467113972,-0.570781588554,0.0310667604208
3091,-0.303735643625,-0.188701882958,0.174042671919
5743,-0.174511164427,1.44923329353,-1.02239847183
5321,-1.08265376091,-0.242183163762,-0.852331399918
4144,-0.389740496874,0.827033996582,-0.550826430321
1981,0.0858095064759,0.669608354568,-0.249761149287
695,0.839930713177,0.351848870516,-0.0262544155121
10398,-1.24076676369,0.594094276428,0.276142239571
5708,0.145047426224,1.27518999577,-0.470197379589
1213,0.918363630772,-0.306470990181,0.906410634518
226,-0.345130085945,0.429429292679,0.762948274612
6777,-0.257742911577,0.00424540042877,-0.888988494873
2113,-1.96203124523,-0.0932489857078,-0.0143906474113
3329,-2.42916631699,-0.932959079742,0.184131622314
1050,-0.264377862215,1.07762134075,0.847810089588
9491,-0.780764400959,1.33574986458,-0.27311784029
22926,-0.849392950535,0.15650755167,0.724423468113
5899,0.386124461889,1.11166858673,0.354416161776
5467,-1.54665470123,0.730160593987,0.091159850359
6774,-0.189563289285,-1.35719311237,0.71933555603
1788,-0.28177267313,1.03635752201,-1.12196290493
5921,5.19045448303,-0.263060688972,1.0916800499
5721,0.139867454767,-1.2851215601,-0.441812396049
2263,-0.279554247856,1.36997818947,-0.969180583954
808,-0.362805396318,1.52351438999,-0.105408020318
30001,-0.868861198425,0.756051003933,0.562210798264
348,-1.54719531536,1.61187577248,0.33939859271
30849,-0.488416731358,0.942750036716,-0.0151007883251
1454,-0.717104554176,1.27064275742,0.0651916116476
6500,2.71900773048,-1.63829636574,0.290852338076
5627,3.81859874725,-1.2688832283,0.21531625092
5715,-0.34714615345,-1.27717208862,0.746345937252
4791,-0.682817935944,0.151413440704,-0.29546558857
