rid,CPC005_A375_6H:BRD-K41707108-001-03-1:10,CPC005_A375_6H:BRD-A53416814-001-01-5:10,CPC005_A375_24H:BRD-K41707108-001-03-1:10,CPC005_A375_24H:BRD-A53416814-001-01-5:10,CPC005_A549_6H:BRD-K41707108-001-03-1:10,CPC005_A549_6H:BRD-A53416814-001-01-5:10,CPC005_A549_24H:BRD-K41707108-001-03-1:10,CPC005_A549_24H:BRD-A53416814-001-01-5:10,CPC005_HA1E_6H:BRD-K41707108-001-03-1:10,CPC005_HA1E_6H:BRD-A53416814-001-01-5:10,CPC005_HA1E_24H:BRD-K41707108-001-03-1:10,CPC005_HA1E_24H:BRD-A53416814-001-01-5:10,CPC005_HCC515_6H:BRD-K41707108-001-03-1:10,CPC005_HCC515_6H:BRD-A53416814-001-01-5:10,CPC005_HT29_6H:BRD-K41707108-001-03-1:10,CPC005_HT29_6H:BRD-A53416814-001-01-5:10,CPC005_HT29_24H:BRD-K41707108-001-03-1:10,CPC005_HT29_24H:BRD-A53416814-001-01-5:10,CPC005_MCF7_24H:BRD-K41707108-001-03-1:10,CPC005_MCF7_24H:BRD-A53416814-001-01-5:10,CPC005_MCF7_6H:BRD-K41707108-001-03-1:10,CPC005_MCF7_6H:BRD-A53416814-001-01-5:10,CPC005_PC3_6H:BRD-K41707108-001-03-1:10,CPC005_PC3_6H:BRD-A53416814-001-01-5:10,CPC005_PC3_24H:BRD-K41707108-001-03-1:10,CPC005_PC3_24H:BRD-A53416814-001-01-5:10,CPC005_VCAP_6H:BRD-K41707108-001-03-1:10,CPC005_VCAP_6H:BRD-A53416814-001-01-5:10,CPC005_VCAP_24H:BRD-K41707108-001-03-1:10,CPC005_VCAP_24H:BRD-A53416814-001-01-5:10
672,-0.197974711657,-2.70315003395,-1.16300213337,-0.437249004841,0.0695548057556,0.454543173313,0.418584346771,0.33007016778,-1.81049990654,-1.72860002518,-0.390408337116,0.871409773827,-0.0189499855042,0.77395004034,0.105433315039,0.647149980068,-0.153899997473,0.675885796547,0.0978023856878,0.250072151423,-0.545564770699,-0.556407988071,-0.133173912764,-0.41913625598,0.310511827469,-0.4387627244,0.290085673332,-0.310377925634,0.107001662254,-0.340375602245
5710,-1.04950606823,-0.256200015545,-1.56030535698,-0.190204024315,-0.812946021557,-0.247909799218,-0.90537583828,-0.241881266236,-0.599550008774,0.880999982357,0.338340967894,0.390639930964,0.145000010729,-0.668449997902,-0.303366690874,1.23475003242,-0.465300023556,-0.0932153016329,0.161335214972,-0.258349508047,-0.857940912247,-0.146483182907,1.60210716724,-0.557294547558,-1.1251347065,0.47099596262,0.472335249186,-1.03705394268,-1.73063349724,-0.727610468864
2115,0.759836614132,-1.74904990196,0.122336447239,2.14850234985,0.98515868187,-0.281001001596,1.98862278461,-1.2854244709,1.68044996262,-0.494149982929,-0.488620966673,-0.529849410057,-0.0503000020981,1.15425002575,-0.212200015783,2.2946498394,-0.356233328581,-1.24877536297,0.197662979364,0.358313918114,0.628176927567,-0.365875482559,-0.451229482889,-0.793227374554,0.668161451817,-0.284369498491,-0.440490454435,-1.09390830994,0.502248108387,-0.732223629951
7015,-0.602334916592,1.22300004959,0.457766503096,-0.470517814159,1.88350510597,-0.526971697807,1.02510333061,-0.0167451500893,-0.680449962616,3.5599501133,-1.0417457819,0.739282488823,1.72854995728,-0.0673500001431,0.672166764736,0.609300017357,0.0182999968529,0.533507227898,0.476651847363,-0.463216900826,0.844614863396,-0.425380408764,-1.03843188286,0.20893573761,-0.528080165386,0.350165218115,-0.7766020298,-0.358757674694,0.833289086819,-0.519048810005
8726,-0.666407763958,-1.90670013428,-2.5074365139,0.148641616106,0.764074385166,0.196907609701,-0.0976453572512,0.0481393933296,-0.0722500085831,1.82999992371,0.476786613464,0.173295497894,-0.00765001773834,1.25755000114,1.1384999752,-1.56490004063,0.409900009632,0.557043254375,-0.335504680872,-0.911104679108,-1.16206228733,0.974277317524,-1.01528537273,0.324997872114,0.738143742085,-0.560522794724,-0.259404718876,1.03540289402,0.108941361308,0.0684155970812
2185,0.760141313076,0.0292000174522,0.0995677858591,0.295889884233,1.86888241768,0.807500004768,1.26852583885,0.482604295015,0.465099990368,2.12109994888,-0.892262816429,-0.838468194008,0.106900006533,-0.815249979496,1.4498667717,0.649449944496,-0.238566637039,-0.0215235948563,0.450060158968,0.0859567597508,1.35992383957,0.49641892314,-1.01719725132,0.295228272676,-0.834131598473,0.819710552692,-0.365739434958,-0.561096906662,1.22965836525,-0.69845443964
3315,-1.73372554779,-0.795050024986,0.851183533669,0.296508431435,-0.631962895393,0.0672027766705,-1.24874866009,0.356449812651,0.822149991989,1.2078499794,0.54736661911,0.211702600121,-0.9457000494,-0.308049976826,-2.64196658134,-1.56299996376,0.415833324194,1.26917648315,-0.478336215019,-0.355954885483,-0.14616638422,-1.48693645,0.454917192459,0.186873570085,-0.980488240719,0.0600496940315,-1.01577723026,-0.836184978485,0.918311595917,-0.0907931625843
5289,0.196357011795,0.889100015163,-1.02540183067,0.947927117348,1.48597300053,1.56944489479,0.188407480717,-0.0559275448322,-0.924450039864,3.20144987106,0.0438395440578,0.775988101959,-0.101549983025,-1.27874994278,-3.34029984474,1.40690004826,0.277433335781,0.176114886999,-0.934027552605,-0.0453928932548,0.628628969193,-0.0353555828333,0.34861472249,0.505521118641,0.13347274065,-0.284497380257,-0.408268690109,-1.07711946964,0.496424049139,-0.203769311309
868,0.242412418127,0.340550005436,-0.487049639225,-0.252782016993,1.62585520744,-0.3867405653,0.305865257978,2.07115268707,0.0370000004768,2.57774996758,-0.10942402482,0.49425047636,0.0349000096321,1.07305002213,2.03406667709,0.109500005841,1.2037665844,0.0843811035156,-0.227089256048,0.443559229374,0.136768087745,-0.187063604593,-0.42654889822,1.21560454369,-0.328536063433,1.56643271446,0.400603562593,-0.792577147484,0.543539345264,0.0426180362701
1677,0.264750599861,-0.42745000124,-0.918154835701,0.29521805048,1.65913796425,-0.0157953351736,2.75061011314,-0.236717492342,-1.07484996319,3.88734984398,-0.467319607735,-0.248684585094,0.632849991322,0.231449991465,1.66100001335,0.442750036716,-0.702766656876,0.913661658764,-0.709196984768,0.341632962227,2.34773278236,0.0566612258554,-1.31553912163,-0.997589170933,0.194792896509,-0.570463776588,-0.947623372078,-0.399771660566,0.967498004436,-0.657715857029
7043,2.15069484711,0.500750005245,0.574119627476,-0.901028692722,1.6091285944,0.51858150959,1.04855525494,0.13155066967,-0.283600002527,4.70674991608,-0.162372380495,0.0273639447987,-1.422549963,-0.215399995446,-0.407033354044,0.268800020218,0.560733318329,0.118029892445,-0.471568584442,0.135971277952,0.761574864388,-0.0481321439147,0.147287398577,0.707498669624,-0.724641263485,0.341396033764,-0.367757797241,-0.32720541954,0.565600693226,-1.35573506355
5613,0.589777171612,0.374899983406,-0.145267128944,1.11992740631,1.59317207336,0.693191409111,5.44795846939,1.61427474022,0.132400006056,1.93415009975,-0.867422044277,-0.333136498928,0.0362499989569,-0.955649971962,1.19176673889,0.450349986553,0.996999979019,0.430004805326,-0.358313113451,0.0250279307365,1.59532892704,0.0721199586987,-0.881384551525,0.199568122625,0.503519773483,0.0629754960537,-1.486353755,-2.58059263229,0.429061114788,-0.841794788837
595,-0.230546474457,-1.10420000553,-1.63125050068,0.596508800983,-0.3981346488,0.216440036893,-0.195215702057,0.586492300034,-0.320149987936,-1.01655006409,1.29701709747,-0.118161439896,-0.376399993896,-0.577149987221,0.0105000138283,2.18650007248,0.00630003213882,-0.201497882605,-0.742967069149,-0.139930963516,-1.50047898293,-0.614910781384,-0.0433919578791,-0.313068985939,-0.838649988174,-0.0231512188911,-0.0625139176846,0.693314194679,-0.778931856155,0.443571865559
4793,-1.43138325214,0.77530002594,-1.42696595192,0.698600232601,-0.84072136879,0.435081958771,-0.797741234303,0.152743890882,-0.567999958992,6.15390014648,-0.84267526865,-0.307869076729,0.320500016212,0.063299998641,1.40280008316,0.391700029373,-0.425233364105,-0.363292396069,-0.493213355541,2.36244392395,-0.448378920555,-0.169981241226,-0.389503240585,-0.213970839977,-0.817743360996,0.200909525156,-0.512110233307,-0.207056134939,-0.195360481739,-0.426202535629
2736,0.335577815771,1.53990006447,0.385970950127,-0.876557648182,1.67111802101,-0.00745731592178,1.1810721159,0.502189159393,0.59399998188,4.05520009995,0.266445159912,-0.111534029245,0.423500001431,0.0226000100374,0.549333333969,1.17489993572,0.290366649628,-0.119225263596,0.211625307798,0.361557722092,1.17814743519,0.179109662771,-0.206186518073,-0.420993745327,-0.888137578964,0.568689882755,-0.0819194614887,0.377144128084,0.725271224976,-0.371809691191
5290,0.893823862076,0.691149950027,1.27523303032,0.474506258965,1.26710903645,0.563775658607,1.87160563469,1.11425852776,0.443650007248,-1.44889998436,-0.643992483616,-0.23205383122,0.395349979401,-0.235249996185,1.35443341732,-1.16849994659,0.581300020218,0.0210940167308,1.11675691605,0.474573761225,2.16996335983,-0.0175381153822,-0.717308878899,0.0420710518956,-0.627856850624,0.386697947979,-1.15230941772,1.1249666214,0.916022717953,-0.31221562624
6194,-0.0300359670073,0.00034999998752,-0.000253955717199,-0.000455802975921,0.126214265823,0.0,-1.31074130535,0.0,0.409399986267,-0.315650016069,0.0014324337244,0.0676263794303,-0.00034999998752,0.0,-0.248433336616,0.129500001669,0.0,0.0,0.0210725963116,0.142427429557,0.0559272952378,-0.0400235764682,1.09344577789,-0.421447455883,-0.339048594236,-0.358049750328,0.361798763275,-0.0369159318507,-0.0006922033499,0.000579996558372
1676,0.695515096188,0.385700017214,-0.720251441002,-0.163225546479,1.21489405632,1.33785033226,1.20609593391,0.841130495071,0.718899965286,1.19924998283,0.0893109664321,-0.558578670025,-0.245899990201,0.155050009489,-1.50470018387,0.0864000022411,0.332700014114,-0.0639523416758,0.219504565001,-0.0636167749763,1.30907821655,-0.343055099249,-0.297363221645,0.0176066681743,-0.859931051731,0.611384570599,-0.364301860332,-0.606446504593,0.711803197861,-1.39034700394
23512,0.961551427841,0.26810002327,0.897596001625,0.45172187686,0.404684245586,0.501115560532,0.199005305767,-0.212213799357,0.206200003624,1.8736000061,-0.305534094572,1.26921617985,1.30545008183,-0.407700002193,-0.182300001383,-0.721400022507,0.600600063801,0.741113424301,0.482683420181,-0.245630890131,-0.513566732407,0.0040065869689,-0.559203863144,0.641847968102,-0.170029699802,0.780513703823,0.634158015251,-0.524675369263,-0.529071211815,0.578635454178
148022,-0.660182476044,-0.41369998455,-0.57605856657,-1.18216502666,-0.912603735924,-1.06415820122,0.924787521362,-0.624707579613,-0.407849997282,1.45820009708,0.576204121113,0.0966405048966,0.389349937439,0.852950036526,1.54789996147,0.972949981689,-0.181299999356,-0.0437357127666,-0.302110701799,0.621193826199,-0.121527194977,0.0543072074652,0.75717818737,0.189383804798,-0.166054219007,0.732961893082,-0.640229701996,-0.926280975342,-0.00962844491005,1.86859536171
1906,0.101117916405,-0.0529000014067,0.345202684402,-0.126614004374,-0.603273272514,-1.81498599052,-0.0501376874745,0.331995248795,0.562700033188,2.21169996262,0.333011984825,-1.82300209999,0.49065002799,-1.08945000172,0.808933317661,-0.94369995594,0.302933335304,-0.121516138315,0.284444689751,-0.301964342594,1.59297680855,0.716007232666,-0.836160421371,0.452203780413,-0.786683440208,0.776972413063,-0.207004874945,-1.40232729912,0.391392171383,-2.62652206421
8878,-0.64483499527,0.42515000701,-1.0013024807,-1.39220631123,-1.96449255943,-0.0906623899937,-1.79149115086,-0.500131964684,-1.04780006409,0.797450065613,0.669552266598,-0.824723064899,-0.252900004387,-0.331250011921,-0.940933346748,-0.388199985027,0.357866674662,0.851623654366,0.256527662277,0.199445083737,-0.597559392452,0.55710208416,0.478343009949,0.181029587984,-1.29286384583,0.391137331724,0.961783647537,0.448650956154,-0.588175773621,-0.0681179314852
3091,0.0528685115278,0.147499993443,-0.899484753609,0.88514482975,-0.129550620914,-0.346095234156,-1.89931929111,0.187485218048,-1.68760001659,-0.167349934578,-0.870182991028,0.632359087467,-0.245000034571,0.385749995708,-0.515833258629,2.03359985352,0.0637000203133,0.949449121952,-0.702386856079,-2.42231941223,-0.0638566911221,-0.086637198925,-0.692749619484,-0.0339951440692,0.370072066784,-1.23783648014,0.35270512104,-0.556981027126,0.479304999113,0.2399328053
5743,0.166500151157,-0.0913999974728,-0.158612012863,-0.523936927319,1.88402104378,2.30898928642,0.107653014362,-0.0383129864931,-0.888949990273,4.61980009079,-0.241763114929,-0.00151258148253,0.737300038338,0.183049991727,0.363400012255,2.33800005913,-0.0254999697208,0.912523090839,-0.0818201005459,0.319214761257,-0.250383704901,-0.817371249199,0.356372088194,1.42679381371,-0.162626475096,1.60176253319,-0.580455899239,2.17934727669,0.341199338436,-0.912814497948
5321,0.587988138199,0.0782499909401,1.38043069839,0.53594493866,1.11829018593,-0.167447090149,1.62787628174,0.111178398132,0.279049992561,0.756650030613,-0.958733677864,-0.164399623871,-0.042199999094,-0.223749995232,0.585700035095,-0.854499995708,0.255299985409,0.337827831507,0.353063374758,0.0576581954956,1.00264370441,0.242351800203,-1.06127750874,-0.0254592858255,-0.97481918335,0.166098833084,-0.391691654921,-0.0177378561348,0.607164442539,-3.24484467506
4144,0.0621184781194,0.717849969864,0.666186034679,0.105416923761,0.402790784836,0.754360675812,0.430130034685,-0.341183125973,-0.873199999332,1.38315010071,-1.55664372444,0.0459202453494,0.443450003862,-0.552100002766,-1.40970003605,0.939999997616,-0.502433419228,-0.208527684212,0.225210756063,-0.814984977245,1.10049653053,-0.55527061224,0.257531940937,0.523401975632,-1.76870381832,0.38688158989,0.139581292868,-0.11040109396,-0.0920630991459,-0.506844222546
1981,0.491310566664,0.00689999759197,0.525755882263,-0.443568706512,0.907605111599,-0.317934513092,1.77026247978,0.480984002352,0.29185000062,0.374349981546,0.662096738815,-0.458099842072,-0.90180003643,-0.0524999946356,2.03506660461,-0.476100027561,0.68303334713,0.2790389359,-0.163173809648,-0.0479697585106,-0.459355771542,0.341696768999,0.409839272499,0.242175400257,-1.58687412739,0.464345991611,-0.523204445839,0.587337911129,0.453980088234,-0.342029869556
695,0.0579196102917,-0.175099998713,-0.1406468153,-0.0572203435004,1.84330606461,-0.200928539038,-0.397665828466,0.0394046455622,0.0745500028133,5.13495016098,-1.14459180832,-0.69552719593,-0.480599999428,-0.814800024033,0.90303337574,-0.715600013733,0.143466681242,-0.166341423988,-0.274899929762,-0.919783473015,-0.252651751041,-0.21371473372,0.268636465073,0.0517657995224,0.435456961393,0.199701979756,0.912136316299,-0.842124521732,-0.497674494982,0.325400829315
10398,0.49940726161,-0.55110001564,-0.3470903337,-0.386615812778,1.32611715794,-0.142900303006,1.66287386417,0.329440712929,-1.04334998131,-2.20849990845,-0.640054821968,-1.06040906906,-0.932700037956,-0.511049985886,0.829800009727,0.15964999795,0.0680666640401,0.394939780235,0.157554596663,-0.454003840685,1.02025461197,0.622784614563,0.541572570801,0.644006371498,-0.128585785627,-0.00496247410774,-0.486342161894,-1.27702093124,0.893924534321,-0.93331360817
5708,0.37973561883,1.75574994087,1.41919636726,-0.75442969799,-0.552749812603,0.634546935558,2.08720612526,-0.0704065859318,0.887950003147,-4.88229990005,0.420768976212,-0.692521333694,-2.09345006943,0.494199991226,0.208866685629,0.115049958229,-0.384499996901,-0.414909303188,0.228163018823,0.181671500206,-0.00226389244199,0.316873461008,0.176317691803,0.282657504082,-0.324475109577,-0.0120064243674,0.239389136434,-1.76407849789,0.393424272537,0.0935595035553
1213,0.742841124535,-0.571349978447,-0.686417341232,-1.64613890648,-0.456770777702,0.31267246604,-0.164611890912,-0.505106091499,0.0323000103235,-0.162549972534,1.20739781857,0.394825488329,1.06949996948,-0.576950013638,0.0369000136852,0.954750001431,0.154733359814,-0.188244462013,0.486105978489,-0.343067288399,-0.00918820500374,0.0124524980783,-0.0995765477419,0.378758579493,0.597975790501,-0.3655179739,-0.115930557251,-0.263563454151,-0.305242180824,0.487499505281
226,-0.99072855711,0.483399987221,-0.0685438066721,-0.23161008954,0.311760127544,-0.519982278347,-0.842761576176,-1.47201871872,0.0439500063658,1.55344998837,1.03641700745,0.192545473576,-0.0687000006437,0.530300021172,-0.0602333396673,0.916049957275,0.158600002527,-0.754810571671,-0.182294845581,-1.4572930336,-0.909225285053,-0.707646071911,1.2249481678,0.133527114987,-0.848437964916,0.334116667509,0.794932246208,-0.298201471567,-1.2825884819,0.235842347145
6777,-0.413282334805,-0.0195499956608,-0.500740647316,-0.759082615376,-0.0368097275496,-0.851284384727,2.07371544838,0.317079424858,-0.0796499997377,2.51674985886,0.316799581051,-0.275969564915,-1.67309999466,0.796350002289,0.332933366299,2.84614992142,-0.790333330631,-0.449102938175,-0.123757109046,0.869326591492,-0.625058889389,0.0527215600014,2.10714101791,0.398215085268,-0.464297473431,0.104866720736,-0.0587064400315,-0.0470360219479,0.385564774275,-0.411736190319
2113,2.33589291573,1.74930000305,1.08224546909,-0.0141415894032,0.188093066216,0.355048954487,1.16877031326,1.36754393578,-1.42989993095,1.27690005302,-0.126517474651,0.579362809658,-0.0597499907017,2.78894996643,0.967066764832,0.178199976683,-0.0419333577156,-0.0639993473887,0.536937057972,0.299836486578,1.17487609386,-0.377831339836,0.507172107697,0.198430612683,-0.196853399277,-0.141140967607,-0.563703656197,-1.32386600971,0.359126061201,-0.107458755374
3329,1.03505551815,-0.453950017691,-1.29914700985,-2.77729606628,1.06352853775,0.470751106739,-0.517829418182,-0.0772544369102,-1.21294999123,-2.62195014954,0.230757892132,-0.582343935966,-1.19144999981,-0.0168499946594,-0.912800014019,0.936699986458,0.145233333111,-0.0756160542369,-0.254054784775,-0.205310612917,-0.557110011578,0.438587725163,0.478991836309,0.608834207058,-1.33365297318,0.0350347459316,0.0903425365686,0.178309887648,-1.93752789497,0.312948346138
