rid,CPC003_HA1E_6H:BRD-K52662033-003-14-7:10,CPC003_HA1E_24H:BRD-K52662033-003-14-7:10,CPC003_HCC515_6H:BRD-K52662033-003-14-7:10,CPC003_HCC515_24H:BRD-K52662033-003-14-7:10,CPC003_PC3_6H:BRD-K52662033-003-14-7:10,CPC003_PC3_24H:BRD-K52662033-003-14-7:10,CPC003_VCAP_6H:BRD-K52662033-003-14-7:10,CPC003_VCAP_24H:BRD-K52662033-003-14-7:10,CPC011_A375_6H:BRD-K52662033-001-15-8:10,CPC011_A549_6H:BRD-K52662033-001-15-8:10,CPC011_A549_24H:BRD-K52662033-001-15-8:10,CPC011_HA1E_6H:BRD-K52662033-001-15-8:10,CPC011_HT29_6H:BRD-K52662033-001-15-8:10,CPC011_MCF7_6H:BRD-K52662033-001-15-8:10,CPC011_MCF7_24H:BRD-K52662033-001-15-8:10,CPC011_PC3_6H:BRD-K52662033-001-15-8:10,CPC011_PC3_24H:BRD-K52662033-001-15-8:10,CPC011_VCAP_6H:BRD-K52662033-001-15-8:10,CPC011_VCAP_24H:BRD-K52662033-001-15-8:10,CPC015_A375_6H:BRD-K52662033-003-14-7:10,CPC015_A549_6H:BRD-K52662033-003-14-7:10,CPC015_A549_24H:BRD-K52662033-003-14-7:10,CPC015_ASC_24H:BRD-K52662033-003-14-7:10,CPC015_HEPG2_6H:BRD-K52662033-003-14-7:10,CPC015_HT29_6H:BRD-K52662033-003-14-7:10,CPC015_MCF7_6H:BRD-K52662033-003-14-7:10,CPC015_MCF7_24H:BRD-K52662033-003-14-7:10,CPC015_NPC_24H:BRD-K52662033-003-14-7:10,CPC015_PHH_24H:BRD-K52662033-003-14-7:10,CPC015_SKB_24H:BRD-K52662033-003-14-7:10,CPD001_MCF7_6H:BRD-K52662033-003-17-0:10,CPD001_MCF7_24H:BRD-K52662033-003-17-0:10,CPD001_PC3_24H:BRD-K52662033-003-17-0:10
5054,0.50309997797,0.767539203167,-0.414363026619,-0.172188133001,1.06994521618,0.547847151756,-0.757911920547,0.816100001335,-0.00222654640675,1.19125378132,-1.40762543678,-0.47239997983,-0.723830878735,-0.554449975491,-0.341049998999,-0.273588836193,0.223456919193,-1.02019917965,-0.265770047903,-0.811426520348,0.0172000080347,-0.582866430283,-1.06922674179,0.439549982548,0.117524698377,0.519269347191,-0.978614747524,-0.30709862709,0.607300043106,-0.558300018311,-0.306469291449,0.0104666650295,-1.69046664238
3108,-0.69914996624,0.471700906754,-0.630169630051,-0.549208462238,-0.251813590527,-0.552199363708,0.61230713129,1.06575000286,-0.406749367714,-0.0788791775703,-0.277486622334,-1.01165008545,0.603671789169,2.06469988823,1.33580005169,-0.570711493492,0.0244147330523,-0.430914521217,1.08696365356,1.10781300068,-0.324599981308,-0.0548095405102,-0.38850903511,-0.584949970245,0.0506650209427,-0.60570538044,0.811094105244,-0.369413077831,3.58715009689,-0.32824999094,1.38299107552,-0.987733364105,1.23416674137
1950,0.546849966049,0.170262932777,-0.46719878912,0.504096746445,-0.533333361149,-0.414784967899,-1.33579194546,-0.398350000381,0.0556338764727,-0.638193905354,-0.773369908333,0.662249982357,-0.263006657362,0.700700044632,-0.418799996376,-0.3835054636,-0.275814026594,1.13071525097,-0.654844045639,-1.02192389965,-0.23385001719,0.732982754707,0.464273154736,0.176950007677,-0.568005740643,0.99245506525,-0.29038131237,-0.256658345461,0.964800000191,0.641349971294,0.314653605223,0.523200035095,-0.123433351517
351,-0.219999998808,-0.986970484257,-0.107827953994,0.593882799149,0.0638589933515,-0.445750832558,-0.405358165503,0.337249994278,-0.358322024345,-1.52056837082,-0.500056922436,-0.811400055885,0.0384097248316,0.365750014782,-0.113800004125,0.763913154602,-0.642780542374,0.490436822176,-0.0611050873995,-0.941472530365,0.536300003529,0.346059203148,-0.000498756766319,0.0417499989271,0.069576382637,0.452631175518,-0.165033355355,-0.0282867588103,0.0,-0.225299999118,-1.19450473785,-0.89610004425,-0.701366662979
4846,-0.316749989986,-0.080508440733,-0.157785356045,-0.485971331596,-0.462203621864,-0.293955206871,0.47910797596,0.579050004482,-0.326440572739,-0.0796896219254,1.06747329235,0.954349994659,-0.722105741501,-1.97744989395,1.99754989147,-0.212711274624,1.17890262604,2.48936748505,-0.632135689259,-0.117868572474,0.197249978781,-0.0525784343481,0.245275169611,2.78029990196,0.433816611767,0.439501971006,0.377777546644,-0.0384681597352,0.419100016356,1.29314994812,-0.132898792624,-0.11383330822,0.502399981022
1452,0.357950001955,0.20649304986,-0.626846432686,0.363932937384,-1.674441576,-0.668294131756,-0.31180202961,-0.889299988747,-0.0809095054865,1.07245445251,-1.48546826839,0.496450006962,-0.0712475478649,0.419999986887,-0.110149994493,-1.12492179871,-0.949406981468,-0.099539577961,-0.0717125236988,0.950697779655,-0.808499991894,0.0720501095057,-0.271488755941,0.843800067902,-0.217576339841,-0.312707126141,0.459793329239,-0.220284670591,0.01020000875,0.219999998808,1.16889762878,0.252266705036,-0.427566677332
4776,-0.458100020885,0.501985311508,-0.600740194321,-0.428181827068,-0.372201681137,-0.688889443874,-0.215317815542,-0.0847999975085,-0.211496770382,-1.44706571102,-0.472784072161,-0.959599971771,-0.214529871941,0.639649987221,1.37260007858,1.21461594105,-0.734560132027,-0.703288674355,0.167559981346,-0.455391794443,-0.692999958992,0.2906062603,2.38251256943,-0.0237500071526,-0.887833178043,0.220470070839,-0.253854870796,-0.957711935043,-0.181449994445,1.42619991302,0.537369906902,0.901199996471,-0.277033358812
6908,0.375050008297,0.85006737709,-0.487815111876,0.154768541455,-0.646909296513,0.371561408043,-0.235045060515,-0.760150015354,0.109186261892,2.38548564911,0.584789276123,0.908050000668,-0.0832890570164,0.348600000143,-0.802849948406,0.209570214152,0.538795351982,0.182282298803,1.35620129108,0.209614783525,0.670849978924,-0.683073937893,-0.130948275328,0.043349981308,0.93969142437,-1.14795947075,0.756943106651,-0.572168946266,0.463699996471,-0.311800003052,1.16254365444,0.729033350945,0.543533325195
672,0.460050016642,0.23939794302,-0.244722291827,0.180278435349,0.191537931561,0.376743078232,-0.594366312027,0.339450001717,0.0311237946153,0.65126311779,-1.42398667336,0.316550016403,0.348991751671,-0.0699999928474,1.31309998035,-0.12103150785,1.04782068729,-1.8235309124,0.200067669153,0.237054392695,-0.85505002737,0.175574064255,0.227182045579,0.411799997091,1.84341430664,1.25288498402,0.61038506031,0.618090927601,-0.312600016594,0.374550014734,-0.0211501400918,-0.154733344913,-1.03159999847
5710,-0.193000003695,-0.0464696958661,0.10321059823,0.873435258865,0.290322363377,-0.18844550848,-0.548668205738,0.523999989033,0.735188126564,1.65319395065,0.235257789493,0.189350008965,0.264505505562,-0.108150005341,-0.539749979973,0.507211565971,-0.521622717381,-0.197726458311,1.08244812489,0.859532237053,0.527949929237,-1.14590501785,-0.310464262962,-0.468100011349,0.636199355125,0.204967364669,0.124905362725,0.0768308490515,0.69010001421,-1.68690001965,-0.0797018781304,0.233133345842,-0.0720666572452
2115,-0.59249997139,0.522865891457,-0.0817773193121,0.336511015892,0.464884698391,0.260915845633,0.438238054514,-0.0403500013053,0.0384509861469,0.106206864119,0.826932489872,-0.991500020027,0.189470827579,0.285750031471,2.79224991798,0.381074398756,-0.0180267766118,-0.358928620815,0.366588711739,0.952695965767,-0.156900003552,0.221753329039,0.176196783781,-0.537750005722,2.95212674141,1.17797493935,-1.98975324631,1.15302205086,-0.528850018978,-0.0309499949217,-0.354412943125,-0.339600026608,-0.146133333445
7015,-0.63615000248,-0.694128572941,-0.653641223907,-0.32574030757,-0.195495501161,-0.665290534496,-0.529410898685,-1.21449995041,-0.153672397137,-1.07893908024,-0.55772203207,0.282199978828,-0.531797766685,0.422500014305,-1.46704995632,0.426147460938,-0.657300770283,0.553447723389,-0.190367743373,-1.11684131622,-0.8763499856,1.09924697876,0.696726202965,-1.02639997005,-1.1248819828,0.762329161167,-1.04997193813,0.0875352025032,0.170149996877,0.918600022793,0.479295551777,0.142599970102,0.427733361721
8726,0.824450016022,0.203821182251,-0.470378607512,1.06958687305,0.174574047327,-0.278152495623,0.369993746281,0.229899972677,-0.410297900438,2.78275990486,0.880233764648,0.617850005627,0.291599780321,0.459749996662,-0.480250000954,0.140111386776,0.550467014313,-0.974892556667,2.19472765923,2.55476427078,0.703050017357,-0.962420403957,0.554931282997,0.609399974346,1.89614498615,-0.651745319366,-0.0533122643828,1.05145704746,0.0803999975324,-0.423900008202,-0.545417964458,-0.087199985981,0.313833355904
2185,-0.902050018311,-0.826277732849,-0.186146155,-0.563794851303,-0.685930609703,-0.255383729935,0.0743203163147,-0.157499998808,-0.603417694569,-1.69161987305,-1.04717588425,-0.444550007582,-0.167497128248,0.833000004292,-1.13464999199,0.0781964510679,0.0063202381134,-0.106827154756,-0.864460229874,-0.424322366714,-0.69194996357,0.52964246273,1.96184194088,-0.58704996109,-1.30165302753,0.819484531879,0.625132799149,-0.412176996469,-1.73309993744,1.06640005112,0.477386653423,0.144299998879,0.441433370113
3315,0.0,0.614695370197,0.187629044056,0.642520427704,-0.0331001728773,0.0291917100549,0.891366183758,0.406100004911,0.38060566783,0.0433974117041,0.793944656849,-0.478749990463,-0.14237600565,-0.860000014305,-0.901749968529,-0.0860677659512,0.152391925454,-0.453778386116,0.314548254013,0.278095424175,0.154499992728,-0.86547511816,-0.498405635357,0.673100054264,-0.1060301736,1.0079460144,-0.0179349388927,3.67527532578,0.71430003643,0.000699999975041,0.515813469887,-0.405866682529,0.0940666645765
5289,-0.44194996357,0.678306639194,-0.322710961103,-0.434859186411,-0.345270991325,-0.529700398445,0.0559295378625,0.154799997807,-0.210576206446,-0.337666630745,-0.997750163078,0.20814999938,-0.0560632608831,0.525049984455,-1.15779995918,0.369432598352,0.315545499325,-0.0182755589485,1.07059514523,-1.19574224949,-0.60254997015,0.75295984745,1.16789186001,-0.479150027037,0.254431277514,-0.156572580338,-0.0631487071514,1.3185968399,-0.943050026894,0.0681999921799,0.0835464149714,-0.124033331871,0.787233352661
868,-0.353300005198,-0.123015314341,-0.605490505695,-1.00847887993,0.174582988024,-0.146734416485,-0.0426088273525,-0.123850017786,-0.453187525272,-1.11569428444,0.180808097124,-1.18379998207,0.106750234962,0.354700028896,-1.24434995651,-0.0151395564899,-0.967341005802,0.902874588966,0.908114552498,0.0880502015352,-0.926299989223,-0.54402089119,0.0994914770126,1.44199991226,-0.0162532925606,0.390298604965,-0.474251568317,-1.0742149353,0.353950023651,-0.447450011969,-0.0363944172859,0.0987999886274,-0.214333340526
1677,-0.105900019407,-0.875050187111,-0.504680931568,-0.693200409412,0.0963573455811,0.331895530224,-0.432790368795,-0.642799973488,-0.106143973768,-1.1993291378,-0.169959783554,-0.259649991989,-0.630360841751,0.867249965668,0.20870000124,0.09526245296,-0.40845823288,0.201136216521,-0.263246655464,-0.599639117718,-0.525200009346,0.427280068398,0.363057255745,-0.510699987411,-0.82649064064,0.436637759209,-0.495048701763,-0.104957096279,-0.230200007558,1.04189991951,0.472345620394,-0.424866676331,-0.109433338046
7043,-0.340449988842,-0.542452394962,0.196677625179,0.0220042653382,0.367247223854,-0.259879261255,0.764989852905,-0.161799997091,-0.776205003262,-1.31575810909,-1.24159574509,-0.735199987888,0.458478838205,0.603150010109,-1.20064997673,0.54483383894,0.0753701925278,-0.460546344519,-0.390627861023,-0.407624661922,-0.544049978256,0.178683266044,-0.227552115917,-0.844900012016,-0.863317131996,0.53394472599,0.08504871279,-0.853670239449,-0.583249986172,0.574949979782,0.11947042495,-0.306900024414,-0.188133329153
5613,-0.64200001955,-1.18177473545,-0.666040182114,-0.509040117264,-0.0483488403261,-0.163706064224,0.118160150945,0.347699999809,-0.302678704262,-1.10446476936,-1.13726401329,-0.78694999218,-0.0796318054199,-0.305950015783,1.07574999332,0.950901865959,-0.391570806503,-0.295894503593,-0.474552571774,-0.895434856415,-0.580399990082,0.20833696425,-0.331891387701,-0.702700018883,-1.00031661987,1.05485367775,-0.525553941727,0.339360445738,-0.75250005722,1.3926500082,1.70933115482,-0.920099973679,0.436033368111
595,0.611400008202,0.521375775337,-0.22609230876,0.985670208931,0.226937845349,0.892515301704,-0.181305646896,-0.680099964142,-0.0797987729311,1.01958656311,1.47177302837,0.23219999671,0.0452126860619,0.244099974632,-0.63765001297,-0.105642050505,-0.474130988121,-0.0906838849187,1.63608455658,0.636501312256,0.0419999957085,-1.67711758614,-0.744783759117,0.585500001907,1.44205439091,-0.317274361849,0.17390525341,0.299724280834,0.0700999945402,-0.120300002396,0.417291074991,-0.0834666788578,-0.157033354044
4793,-0.332300007343,0.291824400425,-0.232800662518,-0.418174058199,-0.288441836834,-0.0614997893572,-0.32669699192,0.0574499964714,-0.0554049909115,0.468394428492,1.24701690674,0.400099992752,-0.725341618061,0.504149973392,4.06795024872,0.0178424715996,0.49132335186,0.0774917155504,2.23815441132,-0.383953422308,5.14339971542,0.685121655464,0.421426057816,0.313400000334,-0.0800956487656,0.726054430008,0.361246824265,1.58901572227,0.0652499943972,-0.249799981713,-0.65523815155,0.227699965239,-0.0683666691184
2736,-0.628250002861,0.278919965029,-0.0465471148491,-0.737743735313,0.468039929867,0.607215821743,0.463547587395,0.378949999809,-0.296803116798,-0.157097443938,-0.0968753248453,-0.800350010395,-0.001953817904,0.413500010967,1.00339996815,0.145229712129,0.0924123078585,-0.0782337188721,-0.805995762348,-0.427102476358,-0.834699988365,1.38570761681,2.73064565659,-0.650099992752,-0.670064389706,0.462845355272,0.690427064896,-1.5915620327,0.545549988747,0.990849971771,1.07826423645,2.56439995766,0.946166694164
5290,-0.929549992085,-1.05192708969,-0.62762093544,-0.700806975365,-0.512466013432,-1.05849587917,-1.47525036335,-0.388399988413,-0.835551381111,-1.83217537403,-0.129261225462,-0.137150004506,-0.788379192352,-0.412249982357,0.127999991179,0.690208315849,0.395416766405,-0.770333945751,-0.473200142384,-0.666218161583,-0.23725001514,1.21274864674,1.11021709442,-0.509850025177,-1.88146066666,0.558781683445,-0.347147285938,-0.872249126434,-0.443799972534,0.376249998808,-0.134378701448,0.343933343887,0.225966647267
6194,0.0,0.0433744825423,0.0,-0.0166727304459,0.252145200968,-0.214360803366,-0.0196832120419,0.0,-0.825427174568,-0.000436380505562,-0.102827474475,0.0,0.992946326733,-2.58564996719,0.321200013161,0.510033249855,-0.142368882895,-0.0066407173872,0.962247550488,0.0,-0.00034999998752,-1.01894068718,0.0,0.479649990797,-0.205701291561,-0.947787046432,-0.00612450391054,-3.78042054176,0.00034999998752,-0.000300000014249,0.00106650684029,0.351433336735,0.99256670475
1676,-0.414600014687,-1.28280520439,-0.247683867812,-0.223932340741,-0.580289006233,-0.480324536562,0.0234992280602,-0.558650016785,0.226484850049,-1.22054886818,-0.471790850163,-0.347699970007,-0.179092735052,0.271300017834,-1.40160000324,0.342285484076,-0.487510144711,-1.03495109081,-1.35241246223,-0.393661975861,0.329450011253,0.134266972542,0.614021897316,-0.516300022602,-0.60623884201,0.555234313011,-0.32625541091,-0.689067423344,-0.324050009251,1.34689998627,-1.57939088345,0.093666665256,0.377700001001
23512,-0.126650005579,0.309803009033,0.19756552577,0.232699364424,0.305337965488,0.361808717251,-0.197577565908,1.11884999275,0.18133097887,1.22753334045,-0.873873651028,0.865949988365,-1.40788602829,0.231000006199,-2.14199995995,-0.291778832674,0.430365711451,0.00299678370357,0.475400298834,0.0631478056312,0.325300008059,-1.7651848793,-0.503480315208,-0.00659999251366,-0.138293713331,0.123466685414,0.53844833374,-0.888447642326,0.718099951744,0.922500014305,-1.56722700596,-0.402666658163,0.0469333231449
148022,-0.341700017452,0.939036130905,-0.154091417789,0.336688488722,1.22060477734,0.44730681181,0.471672058105,0.0927999988198,0.0481439977884,-0.409040421247,-1.12683057785,-0.562900006771,0.0876022204757,1.83459997177,0.196999996901,-0.059588201344,-0.779460310936,-0.363299012184,1.67947173119,0.990035891533,-0.796700000763,0.0444648712873,-0.296153336763,-0.703150033951,-0.00800731778145,1.19030487537,0.0307423472404,-0.132173478603,-0.204199999571,-0.0750500038266,1.0037125349,0.0218000113964,-0.441166758537
1906,0.154850006104,0.784418344498,-0.908615708351,-0.648608148098,0.132826730609,-0.290635049343,-0.437391072512,-0.910399973392,-0.450571119785,0.156583428383,0.399426579475,0.0636999979615,0.0546755343676,0.4388499856,0.17974999547,0.69456911087,0.122385814786,-0.112858816981,-1.12156093121,-1.22051239014,0.0683500096202,-0.700828313828,0.154839575291,-0.260850012302,-1.15037941933,0.963821709156,0.537765979767,-0.467242360115,-1.13915002346,-1.76499986649,-0.353405296803,-0.557200074196,0.628766655922
8878,-0.861899971962,0.41203224659,0.450515806675,-0.128640860319,0.309002041817,0.349393546581,-0.330092161894,-0.177749991417,0.136851727962,-0.0776536017656,0.375995218754,0.317849993706,0.492822885513,-1.71814990044,0.220399990678,-0.662142157555,-0.0184740275145,-0.147820070386,0.594282150269,1.34110116959,-0.403699934483,-1.22992026806,-0.38904723525,0.0814500004053,0.951630711555,-0.400434345007,0.22507673502,-0.229721337557,0.00135000003502,-0.463099986315,0.72461771965,0.240933358669,-0.616666674614
3091,1.26205003262,0.910425424576,0.56817483902,-0.047770857811,-0.199109256268,-0.177817210555,0.201644822955,0.426400005817,-0.161807328463,1.15511655807,-0.890850245953,0.350050002337,0.0336367189884,-1.06895005703,-0.00665003061295,0.684635221958,0.0836782157421,-1.07925367355,-1.55486989021,-0.160142093897,-1.89689993858,-0.634430110455,-1.34910845757,0.426550000906,-1.01789808273,0.256337255239,-0.993222951889,0.543799996376,0.72595000267,-0.103749997914,-1.82964646816,-1.19383335114,0.0951000079513
5743,0.0452999994159,-1.20406639576,-0.497215092182,-0.0442552566528,-0.346767097712,-0.887662053108,-0.0786581933498,0.32594999671,-0.0916879177094,0.887024104595,0.584431290627,-0.42634999752,0.245266959071,-1.50300002098,1.45665001869,0.228556647897,0.0440631657839,-0.0493663549423,-0.932512164116,-0.203356429935,-0.151600003242,0.109413728118,4.6698718071,0.109850019217,0.141661211848,1.02211523056,0.375548481941,1.87292265892,0.110050007701,0.379000008106,0.703726768494,1.18666672707,0.12340003252
5321,-0.508000016212,-1.51385545731,-0.00776441395283,-0.937661290169,-0.668430507183,-0.721253752708,-0.462187618017,-1.01680004597,-0.693251729012,-1.44949531555,-0.734853684902,-0.804849982262,-0.533528864384,-0.418699979782,-0.520500004292,0.650444805622,-0.272971570492,-1.12322390079,-1.48501610756,-0.868616580963,-1.03845000267,0.872160255909,0.973928034306,-0.868350028992,-1.90971970558,0.346353590488,-0.503534436226,-0.829950094223,0.29185000062,0.84659999609,-0.46045306325,0.300333321095,0.269233375788
4144,-0.128150001168,-0.697012066841,0.0119160655886,-0.24776981771,-0.328940868378,-0.267833292484,-0.282723903656,-0.321350008249,0.47871273756,0.292266219854,-0.559857785702,0.549099981785,0.198659613729,-0.0416999980807,-0.373099982738,0.186246082187,0.158008635044,-1.74083817005,-0.890824317932,0.260071724653,1.19354999065,0.141014292836,0.765254378319,-0.274550020695,-0.445772022009,0.103996671736,0.0405029058456,0.0375349707901,0.0,0.200299993157,-0.0453710183501,0.264166682959,0.192166656256
1981,-0.272650003433,0.18214994669,-0.477792084217,0.0461799353361,-0.451532930136,-0.2669968009,-0.707595527172,2.41265010834,-0.82001042366,1.03350043297,0.13947558403,-0.715699970722,-0.974822342396,-0.123300001025,-0.124450005591,-0.743969976902,-0.294541418552,0.623772799969,0.107640556991,1.93924450874,0.408399999142,0.409522771835,-0.0373598001897,-0.162050008774,0.270215809345,0.464794367552,0.42032045126,0.667900800705,0.665850043297,0.991649985313,0.233578369021,0.15030002594,0.407999992371
695,0.271499991417,1.24660861492,-0.00405398011208,-0.161558285356,-0.435231804848,-0.395572334528,-0.306420922279,0.584500014782,-0.134887382388,-0.311720997095,-0.196212083101,0.476000010967,-0.109483607113,2.1726000309,0.959800004959,1.18744504452,1.55406713486,2.59421443939,0.694093108177,-0.457624077797,-0.293500006199,3.52248954773,-0.0301845520735,1.83485007286,0.139321416616,-1.12593948841,0.965891003609,-0.766414880753,-0.419550001621,-0.128699958324,-0.636070430279,-0.131733313203,-0.496566712856
10398,0.403549969196,0.475955724716,0.271514743567,0.639661192894,0.462231993675,0.36031794548,-0.18930131197,-0.444350004196,-0.0454788282514,-1.41621887684,-1.14095985889,-0.0912499949336,-0.100058406591,0.115899994969,0.909950017929,0.186712145805,-0.761431932449,0.152457237244,-0.73151922226,-0.200931161642,-0.226949989796,0.320762604475,-0.481779485941,-0.243150025606,-0.772404372692,-0.0447176024318,0.0600092560053,-0.132658481598,-1.2023499012,0.600099980831,0.701549768448,0.101033329964,-0.15909999609
