rid,CPC004_A375_6H:BRD-K91699951-001-03-7:10,CPC004_HA1E_6H:BRD-K91699951-001-03-7:10,CPC004_HA1E_24H:BRD-K91699951-001-03-7:10,CPC004_HCC515_6H:BRD-K91699951-001-03-7:10,CPC004_HCC515_24H:BRD-K91699951-001-03-7:10,CPC004_HEPG2_6H:BRD-K91699951-001-03-7:10,CPC004_HT29_6H:BRD-K91699951-001-03-7:10,CPC004_MCF7_6H:BRD-K91699951-001-03-7:10,CPC004_PC3_6H:BRD-K91699951-001-03-7:10,CPC004_PC3_24H:BRD-K91699951-001-03-7:10,CPC004_VCAP_6H:BRD-K91699951-001-03-7:10,CPC004_VCAP_24H:BRD-K91699951-001-03-7:10,CPC016_A375_6H:BRD-K91699951-001-03-7:10,CPC016_A549_6H:BRD-K91699951-001-03-7:10,CPC016_A549_24H:BRD-K91699951-001-03-7:10,CPC016_ASC_24H:BRD-K91699951-001-03-7:10,CPC016_HEPG2_6H:BRD-K91699951-001-03-7:10,CPC016_HT29_6H:BRD-K91699951-001-03-7:10,CPC016_MCF7_6H:BRD-K91699951-001-03-7:10,CPC016_MCF7_24H:BRD-K91699951-001-03-7:10,CPC016_NEU_24H:BRD-K91699951-001-03-7:10,CPC016_NPC_24H:BRD-K91699951-001-03-7:10,CPC016_SKB_24H:BRD-K91699951-001-03-7:10,CPD001_MCF7_6H:BRD-K91699951-001-07-8:10,CPD001_MCF7_24H:BRD-K91699951-001-07-8:10,CPD001_PC3_24H:BRD-K91699951-001-07-8:10,BRAF001_A375_24H:BRD-K91699951-001-07-8:10,BRAF001_A375_24H:BRD-K91699951-001-07-8:2.5,BRAF001_A375_24H:BRD-K91699951-001-07-8:0.625,BRAF001_A375_24H:BRD-K91699951-001-07-8:0.15625,BRAF001_A375_6H:BRD-K91699951-001-07-8:10,BRAF001_A375_6H:BRD-K91699951-001-07-8:2.5,BRAF001_A375_6H:BRD-K91699951-001-07-8:0.625,BRAF001_A375_6H:BRD-K91699951-001-07-8:0.15625,BRAF001_HEK293T_24H:BRD-K91699951-001-07-8:10,BRAF001_HEK293T_24H:BRD-K91699951-001-07-8:2.5,BRAF001_HEK293T_24H:BRD-K91699951-001-07-8:0.625,BRAF001_HEK293T_24H:BRD-K91699951-001-07-8:0.15625,BRAF001_HEK293T_6H:BRD-K91699951-001-07-8:10,BRAF001_HEK293T_6H:BRD-K91699951-001-07-8:2.5,BRAF001_HEK293T_6H:BRD-K91699951-001-07-8:0.625,BRAF001_HEK293T_6H:BRD-K91699951-001-07-8:0.15625
5054,-0.996696472168,1.07604598999,-0.128204479814,0.201860204339,0.358299791813,-0.282186985016,-0.377279996872,-0.634371936321,2.20829582214,-0.573160290718,0.620691299438,0.479332685471,0.908745527267,-2.28279995918,-0.415491938591,0.514923274517,-0.261700004339,-0.257655709982,-0.760366678238,0.876347064972,-1.57830882072,-1.30578637123,0.35119998455,0.878342151642,-0.765267372131,0.37159883976,0.272074759007,0.540751576424,0.0337126031518,1.05649638176,-0.0946542173624,-0.367682218552,0.225328564644,0.016089560464,-0.375868082047,0.302425891161,-0.121868491173,0.21790677309,0.399392664433,-0.00835099071264,0.231976807117,0.376738399267
3108,0.0631212741137,-0.15626847744,0.00926937162876,-0.243457913399,-0.378364801407,-0.734252274036,-0.253560006618,-0.383943200111,5.09753370285,3.04255986214,0.0606163516641,0.891605257988,0.0869137793779,10.0,0.831798732281,0.478040724993,-0.220899999142,-0.146557033062,3.13300037384,-0.687048494816,-0.661276817322,-0.393030852079,1.24804997444,1.01345741749,-0.271123915911,0.109173193574,0.452377408743,0.44162106514,0.149771153927,-1.11053621769,1.81988918781,1.15548026562,0.415255129337,0.847202181816,0.176590025425,0.0771377086639,0.0427923463285,0.140430957079,-0.80998647213,0.0308841913939,-0.421984821558,-0.159282937646
1950,-0.267222315073,0.699402272701,0.448115885258,0.328423172235,0.705566644669,1.45147287846,0.171820014715,0.092098146677,5.95096588135,3.40547251701,1.33889615536,0.135655939579,0.534741282463,-0.703999996185,2.63280200958,0.0909017547965,-0.354499995708,1.09329116344,2.14203333855,2.66509270668,0.763662338257,-0.93750667572,-0.460550010204,0.135773390532,-0.734269797802,-0.585576176643,-0.617738008499,-0.884363353252,-0.419175893068,-0.593516469002,-0.449586451054,-0.483820021152,0.199835658073,-0.196807265282,0.938573539257,0.0917530730367,0.204268634319,0.632409989834,-0.103920727968,0.0564522556961,-0.119057275355,-0.498880982399
351,-0.915760219097,0.0,-0.464610666037,-0.562030732632,-1.7250174284,0.414181321859,0.471159994602,-0.731008112431,0.117446996272,-1.71093559265,-0.928695738316,0.001171419397,-0.27527359128,0.839200019836,0.198803514242,-0.146873831749,-0.523899972439,-0.090708963573,1.91046667099,1.55918097496,-0.000204011710593,-1.48890244961,-0.476850003004,-0.117403626442,0.691226482391,0.726292610168,-0.156879633665,-0.0978324040771,0.101948738098,0.0200840588659,0.770639419556,0.591146826744,-0.106420174241,0.00219138525426,0.282431572676,-0.428952157497,-0.376099586487,0.274853587151,0.0957150533795,-0.0486519858241,-0.111698254943,0.0830326378345
4846,-0.417810201645,-1.17719876766,0.87140083313,-0.00844480097294,-0.181854486465,-1.2644329071,0.392999976873,0.389043062925,0.439722895622,-0.262298375368,0.0199579596519,1.16418039799,-0.467566877604,1.90289998055,-1.06940317154,-0.362115740776,-0.114600002766,0.052222520113,3.18520021439,-0.245299696922,-0.79568529129,0.62039399147,0.412099987268,0.501357078552,1.79824006557,-0.699527025223,0.575648784637,-0.208754390478,0.0671018287539,-0.289573222399,1.44094181061,0.0740942284465,-0.335885047913,-0.60100120306,0.316288739443,-0.600553929806,0.452109068632,-0.505229711533,-0.996163487434,-0.529558181763,0.134063214064,0.25840908289
1452,-0.246182903647,0.516929388046,-0.811168313026,0.574653625488,-0.235094338655,0.448555082083,-0.797439992428,0.026449367404,0.831473648548,0.768398225307,-0.290075302124,-0.367088168859,-0.48788279295,-1.59060001373,-0.46505048871,0.504604637623,-0.697499990463,-1.93814444542,0.445966660976,-0.623693585396,-2.06213879585,0.533485174179,0.0371500104666,-0.692052483559,0.571132183075,0.798713564873,0.673628926277,0.803514480591,-0.18332451582,-0.390431404114,0.936190605164,-0.102433674037,0.314419865608,0.284408718348,1.79696786404,0.00671118497849,-0.0986568555236,-1.23465704918,0.249940037727,0.370980679989,0.46382984519,-0.617697179317
4776,-0.524607896805,0.439423859119,-0.0325747989118,0.123614437878,0.402647525072,1.28173649311,0.121800027788,-0.516846656799,1.15402746201,1.06102025509,1.79516112804,-0.559270739555,-0.328872054815,0.0520999990404,1.09454452991,-0.452946156263,0.456000000238,0.133559376001,1.52523326874,1.02516651154,-1.32408595085,-0.688723325729,0.95425003767,0.789970099926,0.188558220863,-0.50222414732,0.425769150257,-0.653187096119,-0.312421351671,-0.666378617287,-0.331473767757,0.0922198221087,0.00593569874763,-1.06173050404,-0.127473831177,-0.290603041649,-0.233004182577,-0.0941044390202,-0.239589571953,-0.374467581511,-0.144042775035,-0.328530311584
6908,-0.317631483078,0.329116404057,-0.382713586092,0.965737402439,-0.770464599133,-1.02874088287,-0.543879985809,-0.161890521646,5.73580408096,3.34506988525,-0.796064376831,-0.344632327557,2.82162237167,-2.39860010147,-0.431355416775,0.884396910667,-0.35664999485,0.353988707066,1.45413339138,0.0669241547585,0.0442482829094,0.914732396603,1.06624996662,-0.648525953293,-0.549467682838,0.346512466669,0.408050179482,-0.252595990896,0.358290225267,0.0458669662476,-1.74307656288,-0.374981701374,0.050659045577,0.0229110047221,-1.06771910191,0.129809647799,-0.684543848038,-0.419388115406,0.395760625601,-0.602852940559,0.191459134221,0.326295107603
672,-0.886915802956,0.262262701988,-0.00302571058273,0.162617623806,0.125789195299,-0.212216824293,-0.34350001812,-0.145266607404,-0.16469438374,1.35265302658,0.456659913063,0.517634689808,0.352618902922,-0.674499988556,0.328703194857,0.193411305547,-0.352250009775,-0.318826675415,2.96756649017,-1.01774406433,2.86970114708,0.889092624187,-0.362049996853,-0.918311715126,-0.0407000221312,0.401945531368,0.669653177261,0.42322036624,1.18520390987,0.71283352375,-2.14942264557,-0.96007668972,0.046552233398,-1.07628059387,-1.78263282776,-0.211620301008,-0.563526034355,0.308069616556,-0.275212794542,-1.18766903877,0.220649749041,0.423965215683
5710,0.309919595718,0.582804501057,-0.637771844864,-0.800658106804,-0.759770870209,-0.939121842384,0.29824000597,0.0487417727709,0.498727738857,0.957294940948,-0.875331103802,-0.490527540445,-0.343433380127,-5.51529979706,-2.22511339188,-0.0432273373008,-0.71154999733,-2.09142827988,-2.91986703873,-1.54508328438,0.909372985363,0.392186582088,-0.0390499979258,-0.734424352646,-0.797676324844,0.330379635096,0.757860779762,0.626961410046,0.129206120968,0.643070816994,0.222743332386,-0.213798165321,0.0994991511106,-0.0965896546841,-1.09077692032,0.348305404186,-0.331827074289,0.295585811138,0.287752747536,-0.537860929966,-0.0604058392346,0.567712903023
2115,-0.226653814316,0.284967064857,0.415879160166,-0.00108787417412,0.115414023399,0.235428392887,0.895280003548,-0.172795712948,5.91915655136,2.31278753281,0.61299520731,0.692736446857,-1.36427807808,10.0,-0.45851829648,-0.546661376953,0.477649986744,-0.515213668346,2.66443347931,1.43754279613,0.526084005833,-0.0853457450867,0.00789999961853,-1.18594515324,-0.405566543341,-0.074072510004,0.320972621441,-0.0786307901144,0.708381354809,-0.46749150753,-0.571148514748,0.0769266486168,0.140187084675,-0.586743414402,-0.490722417831,-0.353961646557,1.33029234409,0.223591253161,0.0382456481457,0.255310177803,0.175741448998,0.0968981459737
7015,-1.46327030659,-0.140744671226,-0.249462157488,-0.0609369575977,-0.0786852911115,1.24578607082,0.242799982429,-0.216341421008,4.14456176758,1.17859220505,0.470565825701,0.189610302448,-0.128978833556,-1.96130001545,3.03776359558,-1.38616871834,0.590950012207,0.902379214764,2.56646680832,1.54766523838,-0.549661397934,-0.815038442612,0.242900013924,-0.18482196331,-0.620097875595,-0.397391974926,0.347586095333,0.238583907485,0.329598724842,-0.161315903068,-0.981781423092,1.05043303967,-0.251365542412,-0.0787934809923,0.0540147870779,0.235712498426,0.0831707343459,-0.282984167337,0.503230690956,-0.0172331556678,0.226345866919,0.33454477787
8726,-0.0541765764356,0.385439574718,0.47168341279,0.363779723644,0.264220774174,0.252597779036,-0.367179989815,-0.372069716454,-0.270459890366,1.91733181477,0.681199491024,0.372136503458,0.719071388245,2.66779994965,-0.264276087284,0.0634148716927,0.540300011635,-0.462316930294,1.21770000458,-1.25199604034,-0.524812877178,0.0426149368286,-0.607599973679,0.372037827969,0.203824132681,0.194309443235,0.105432443321,0.675440132618,0.44224101305,-0.0106049589813,0.954086661339,-0.0385490395129,0.0160451456904,1.09925603867,0.995812535286,0.0379815325141,-0.212637245655,0.563706755638,0.242005422711,0.964781999588,-0.459045857191,-0.0606892928481
2185,-0.654651880264,0.402257919312,0.094555541873,-0.719169974327,0.0552528202534,1.10000038147,0.46318000555,-0.504204392433,3.74586415291,0.786516129971,0.627926707268,0.360342919827,0.253311127424,0.295700013638,1.00362241268,-0.666524231434,0.115150004625,1.271083951,1.22246670723,0.872712850571,0.00872002542019,-0.716880679131,-0.0268999934196,0.449318528175,-0.594453632832,-0.21888679266,-0.421262681484,-0.691247880459,-0.885520219803,-0.609645366669,1.37191522121,0.384652078152,0.260921537876,0.371186047792,0.00959055125713,-0.174761638045,0.843484759331,0.708359479904,0.0579188168049,-0.465141415596,0.219579994678,0.820112645626
3315,0.606656014919,-1.09453773499,-0.108736097813,-1.54839205742,0.502910971642,-2.34034395218,0.0733599811792,-0.422027826309,-3.76849102974,-2.53273797035,0.644946575165,-0.202080726624,0.00929721444845,-2.5420999527,-0.734235584736,0.210935518146,0.0124500095844,-0.422113090754,-1.98170006275,-0.554192483425,-0.306889057159,0.388425588608,0.681400001049,-1.01312816143,0.00147768214811,1.02680397034,0.353008359671,1.47627520561,-0.170213580132,-0.740531086922,2.37874865532,0.813694000244,0.244592532516,0.879128336906,2.23237776756,0.332181245089,0.170894905925,-1.66220545769,0.827343165874,1.66596210003,-0.900573670864,-0.979440629482
5289,-0.523609519005,-0.0248653665185,-0.028103441,0.421164155006,0.122159332037,0.174526020885,0.239219993353,-0.748487770557,3.660582304,2.01872038841,1.1766064167,0.362833738327,0.0769272893667,-0.703999996185,0.867248535156,-0.252109467983,1.38370001316,0.712600767612,2.06343340874,0.0914516896009,-0.359175354242,0.0792689174414,-2.43209981918,-0.140781745315,-0.527805328369,0.0988344401121,-0.317100077868,-0.155644834042,-0.368362367153,0.520042896271,-0.986378133297,-0.051993958652,0.429270327091,0.511825799942,-1.30090785027,-0.0576249137521,-0.542929410934,0.377481102943,0.163739442825,-0.140078008175,-0.257592916489,0.997765421867
868,-0.403146743774,0.806767702103,0.895711481571,-0.0579711869359,-0.689786195755,0.272987544537,0.808280050755,-0.141689330339,3.67101502419,2.36277365685,0.0786261856556,0.302438795567,0.250656425953,-0.945599973202,-0.251537233591,-0.627517819405,-0.228750005364,0.14652492106,-1.80603337288,-0.0304955691099,0.723915874958,-0.220894694328,-0.880900025368,1.14602136612,-0.84744900465,0.171249076724,0.318584740162,-0.243959143758,-0.338409513235,-0.0105974972248,0.56386756897,0.192209601402,-0.228200063109,-0.203445002437,0.777952671051,0.319988667965,0.560144841671,0.443134695292,0.234801054001,0.809829115868,0.746626615524,-0.0740028619766
1677,0.189515188336,0.505166351795,0.570286512375,0.464453369379,0.627097070217,0.61184233427,0.320200026035,-0.721559882164,1.28852665424,2.06963205338,0.512241065502,0.911556243896,0.260441422462,-0.335500001907,0.884288549423,-0.361361563206,0.0692999958992,0.331968665123,2.02566671371,0.911710739136,-0.38415145874,-0.0315343439579,-0.40474998951,0.497305691242,-0.92217540741,-0.620987057686,0.190771192312,-0.49589368701,-0.666516661644,-0.30930274725,-0.0878327488899,0.37898388505,0.490461289883,-0.461024045944,-0.650246858597,-0.0361092910171,-0.278611212969,-0.64907181263,0.297150433064,-0.0833832249045,-0.278469800949,0.116040423512
7043,-0.466187000275,0.703170895576,0.257130920887,0.608195722103,0.00251468271017,0.38909727335,0.313540011644,-0.634411096573,3.54544663429,0.962898790836,0.292430728674,-0.217547938228,-0.918029427528,3.02220010757,-0.345158845186,-0.287487357855,-1.29285001755,0.770921349525,0.348900020123,0.149301677942,-0.518285512924,-0.368016183376,-0.205000013113,0.125545710325,-0.138483464718,-0.413030207157,-0.0601993314922,-0.146071717143,-0.604873895645,0.0190635491163,1.23189342022,1.0952051878,-0.287144839764,0.238164156675,0.498280733824,0.225944519043,-0.204310312867,0.843685686588,0.483109235764,-0.155926331878,-0.0278294142336,0.461864590645
5613,-0.633256435394,-0.359195351601,0.140850707889,0.731708168983,0.767117500305,1.48360681534,0.544059991837,-0.648012042046,3.81117844582,1.56884479523,0.259914875031,0.641280293465,-0.232429653406,-1.92550003529,-0.442643463612,-0.393131285906,0.0636000037193,1.10268640518,0.976000070572,1.10246193409,-1.34999239445,-0.474355578423,-0.0226500034332,0.25890737772,-0.0214853230864,0.145558238029,-0.138370215893,-0.285552471876,0.625561594963,-0.38098692894,-1.51495730877,-0.689492762089,0.0954689085484,-1.44341444969,-1.78147721291,0.0321546718478,-0.251131296158,-0.429498463869,0.453907132149,-0.435329288244,0.535956025124,0.783573925495
595,-0.489484578371,0.759730577469,-0.304354667664,0.389819353819,0.144131630659,-1.26709723473,-0.0417200028896,0.122517839074,-0.830351173878,1.27194309235,-0.649724900723,-0.269971817732,-0.820959627628,-2.87109994888,-1.48603916168,1.15430378914,-0.256200015545,-0.926101326942,-2.22703313828,-0.627848684788,0.210981667042,0.561547994614,0.739800035954,-0.807960152626,1.30178248882,-0.0458910763264,0.773278951645,0.481229901314,0.297896116972,-0.292110383511,0.261587381363,0.543675661087,0.375662595034,-0.00243999436498,0.410049796104,0.821086525917,-0.283827990294,-0.0173948630691,-0.173749014735,0.00873004645109,0.185681343079,-0.44252383709
4793,-0.0942496806383,-0.498145878315,0.105957597494,0.685675084591,0.511870920658,-0.959227204323,0.152680009604,-0.133529394865,3.18890380859,4.05933570862,-0.567571997643,0.796809732914,0.890069544315,-1.49880003929,1.24518144131,-0.529359817505,0.154300004244,-0.800952315331,2.28086662292,0.163980126381,0.449280768633,0.825028240681,0.564300000668,1.60590803623,0.374944955111,-0.0556946992874,0.268491178751,0.37150940299,-0.139789402485,-0.7078576684,1.56955778599,0.402420341969,0.106652952731,0.785854518414,0.243279829621,0.147792115808,0.0341006219387,-0.406557291746,1.06260478497,0.356722354889,-0.607333421707,-0.463033825159
2736,0.249003067613,0.326496779919,0.594931542873,0.390647888184,-0.450608223677,0.641791880131,0.903439998627,-0.0245616957545,3.43942379951,1.19645380974,0.963256597519,0.105886243284,-1.21273481846,-2.85700011253,0.230418205261,-0.566155195236,-1.04120004177,0.0604820922017,1.95283341408,0.447421431541,-1.46460127831,0.0976620465517,-0.156049996614,1.21016931534,-0.532879292965,-0.184142157435,-0.0746968239546,-0.334488809109,-0.159328907728,-0.139026418328,1.53526198864,0.0630700439215,0.242834642529,0.135216370225,1.1440128088,0.173221006989,0.9995418787,-0.313547790051,1.77833938599,1.02144920826,0.451436698437,0.0854106023908
5290,-1.03843069077,-0.290910452604,0.585781574249,0.822272658348,0.363392502069,0.185144901276,0.297859996557,0.584233999252,-0.167912587523,1.00847256184,0.605969488621,0.272419542074,0.417753398418,0.51029998064,2.28662800789,-0.685754299164,0.104250013828,0.518620193005,0.539633393288,0.550844311714,-1.21420347691,-0.647230029106,2.10225009918,0.928472936153,-1.44279789925,-0.441869974136,-0.493218719959,-0.129529237747,-0.1088783741,-0.232448577881,1.55077886581,0.285736531019,0.148758739233,0.315518677235,1.28557360172,-0.321235984564,0.875008285046,0.595508158207,0.152664929628,0.243405237794,-0.306578487158,0.936920642853
6194,0.0,-0.156590104103,-0.394775807858,0.0,-0.0725707188249,-0.29987564683,0.30337998271,0.424607813358,-2.14399552345,0.105525605381,-2.10416078568,-0.0231498479843,-0.180175602436,0.674499988556,-0.991509020329,-0.345974981785,-0.0010000000475,-0.490438580513,-0.224833339453,0.75383490324,0.000698582211044,-0.224329650402,-1.10084998608,-0.289950728416,0.0218042414635,-0.169033080339,-0.0698621124029,-0.334860682487,-0.184404850006,0.087401971221,0.291705578566,0.401095330715,-0.158994406462,0.376349031925,-0.507020115852,-0.598169505596,-0.644474506378,-0.0102786719799,-0.325147926807,0.390297025442,0.109574563801,0.604232609272
