rid,DOS001_VCAP_6H:BRD-K04632192-001-01-7:4.96,DOS001_VCAP_24H:BRD-K04632192-001-01-7:4.96,DOS031_MCF7_24H:BRD-K04632192-001-01-7:4.96,DOS031_PC3_24H:BRD-K04632192-001-01-7:4.96,ERG014_PC3_24H:BRD-K04632192-001-01-7:9.91332,ERG014_PC3_6H:BRD-K04632192-001-01-7:9.91332,ERG014_VCAP_24H:BRD-K04632192-001-01-7:9.91332,ERG014_VCAP_6H:BRD-K04632192-001-01-7:9.91332
5720,-1.19727861881,-0.0897167026997,0.0279500037432,-0.0276500005275,-0.878793001175,-0.869249999523,-1.61954927444,-1.41295969486
466,0.245661079884,0.184482127428,0.551150023937,0.484799981117,0.639285206795,-0.562950015068,-1.45767962933,-1.86893165112
6009,0.608899831772,0.97268050909,0.708899974823,0.343499988317,1.28308951855,-0.492900013924,0.358440905809,-0.0348362922668
2309,-0.624422669411,-0.850831627846,-0.495700001717,-1.10290002823,-1.0395963192,-1.96309995651,-0.988910019398,0.769386231899
387,1.25298810005,0.370995938778,-1.00964999199,-0.0112500041723,2.01205253601,-0.943849980831,0.817829489708,-0.186342477798
3553,0.701711416245,0.711888253689,-0.175900012255,0.0963500142097,0.407975584269,-0.26835000515,0.101902857423,0.453105092049
427,1.17044818401,-0.203387826681,1.07690000534,-0.68305003643,0.478679835796,-0.381749987602,-0.687028169632,-2.04807066917
5898,-0.84135478735,-0.468118995428,-0.552749991417,1.62069988251,0.371125817299,-1.57044994831,0.0339851565659,-0.241003990173
23365,0.0265028476715,0.549369096756,1.11750006676,0.364149987698,2.33911824226,-0.26004999876,0.56248831749,-0.0884664952755
6657,0.0872364342213,-0.0314443707466,-0.461400032043,0.513249993324,-1.1265411377,1.4197499752,2.88454079628,0.228562295437
5054,0.445325642824,1.19065821171,0.202249988914,0.956750035286,0.311416387558,-0.451900005341,-1.18321311474,1.10679793358
3108,0.394465833902,-0.391904145479,-0.841499984264,0.316449999809,1.8724052906,3.46420001984,1.62979733944,5.07233428955
1950,0.188520133495,-1.03598833084,-0.262149989605,0.145450010896,-1.17771172523,0.613449990749,-0.733934879303,-0.202399015427
351,0.0,0.114537313581,-1.37559998035,-0.533800005913,-1.11277115345,1.47450006008,-0.388623923063,0.105063192546
4846,-1.35190296173,-1.32014751434,-1.33080005646,-0.644500017166,-0.656729102135,0.0916500091553,0.60804861784,1.33183515072
1452,0.12756831944,-0.64453458786,0.263350009918,0.574100017548,0.418849468231,-1.49059998989,0.108688667417,-0.016687721014
4776,0.461084902287,-0.400115132332,-0.401749998331,1.96679997444,-0.703768372536,1.64895009995,0.0740189924836,0.551765203476
6908,-0.00440365076065,-0.734672367573,0.352650016546,-0.338550031185,1.39971375465,-0.878700017929,-0.864457368851,-1.32963573933
672,-0.561500430107,-1.34182333946,-0.299400001764,1.08050000668,-1.80874347687,0.0352999866009,-0.273883879185,-2.73299813271
5710,-0.791473031044,0.253314137459,0.317000031471,1.21700000763,0.345742881298,-1.99659991264,-1.28389966488,-0.630435347557
2115,0.58016371727,-1.21714735031,-0.263650000095,-0.0048999786377,0.845100164413,1.74774992466,2.83162045479,2.45718288422
7015,0.778927564621,-0.742841720581,-0.168650001287,0.307799994946,-1.55562078953,0.694899976254,0.136155173182,1.64924633503
8726,1.67601025105,-0.925723850727,-0.342500001192,0.671700000763,0.953764200211,0.515649974346,0.286230117083,-0.651456832886
2185,0.564625382423,-0.306689143181,-0.290549993515,0.616449952126,-0.39731284976,1.06284999847,0.717632293701,0.726911723614
3315,0.101924709976,-0.582933664322,0.116499990225,1.09815001488,0.122976154089,-2.91495013237,0.757718801498,2.07789516449
5289,0.189634472132,-2.61562347412,0.525650024414,1.37664997578,-0.447026908398,0.257850021124,0.308346033096,1.5791605711
868,0.296990156174,-0.777341008186,1.01209998131,-0.756500005722,-0.40104830265,-0.0442499965429,0.0619422495365,1.7405102253
1677,-0.125591695309,-0.550803661346,0.156900018454,0.329549998045,-0.714126825333,0.160349994898,0.755427241325,1.50828015804
7043,0.924740493298,0.386763751507,-0.107850000262,-0.00479999929667,0.520269870758,1.48625004292,3.47614979744,1.35650396347
5613,-0.298000454903,0.30004671216,-0.534399986267,0.234149992466,-0.657023131847,1.67919993401,1.49789655209,1.25218296051
595,-0.53612446785,0.128350347281,0.708500027657,0.100400000811,0.469471931458,-1.52279996872,-1.13967490196,0.571260809898
4793,0.435287237167,-1.53542232513,0.165749996901,-0.407949984074,-0.134373173118,-0.894400000572,-0.877414286137,1.25413560867
2736,0.551142513752,-1.2623847723,-0.293349981308,1.19925010204,-0.605109870434,1.60220003128,0.804350376129,1.87075996399
5290,0.739508152008,-1.52685570717,-0.0809499919415,0.552850008011,-0.347675919533,2.50450015068,0.153148278594,0.863752961159
6194,0.0,-0.725322008133,-0.337249994278,0.24754999578,0.546726822853,-1.53525006771,0.428886950016,0.401172161102
1676,0.797660708427,0.491647183895,-0.19770000875,0.675650000572,-0.158707216382,1.86430001259,0.159968554974,0.943831920624
23512,-0.771898686886,0.0969472229481,-0.346649974585,-0.0667500197887,-0.738789379597,0.733199954033,0.41905105114,-0.444524437189
148022,0.298501580954,0.307889759541,-0.628449976444,-0.468599975109,0.459904521704,-0.754299998283,-0.942534923553,0.52790760994
1906,0.577252686024,0.0692550092936,-1.20300006866,-1.17309999466,-0.774287462234,0.94580000639,1.15219259262,1.25006711483
8878,-0.588301122189,1.04029142857,-0.459850013256,-0.43465000391,-0.704996943474,-1.84309995174,0.058422550559,0.257956981659
3091,0.376462459564,0.266320556402,-0.133949995041,-0.432850003242,-1.01897704601,0.513450026512,0.381056666374,-0.849505960941
5743,-0.384919345379,-0.256134718657,-0.0782000124454,0.00670000165701,-1.00048220158,-0.926499962807,-0.350511908531,-0.106328964233
5321,-0.0113963484764,0.0230896249413,-1.12489998341,0.356750011444,-0.533433914185,1.14590001106,0.507264971733,0.702433466911
4144,-0.68195772171,0.344702005386,-3.21360015869,0.209549993277,-1.89975905418,-0.876749992371,-1.10907840729,-0.56622928381
1981,-0.300758391619,-0.613760113716,2.01069998741,-0.456050008535,-0.145059287548,0.100049972534,0.172961369157,-0.341461777687
695,0.565548181534,-0.714291274548,0.792349994183,-0.38734999299,0.943844199181,-0.450899958611,-0.735754489899,0.00709593296051
10398,-0.0821366012096,0.469865381718,0.0650500357151,-0.850100040436,-0.555004715919,-0.0142999887466,0.98400169611,0.795782029629
5708,0.386185675859,-0.321560978889,0.364300012589,-0.572399973869,1.0996080637,-1.04984998703,1.15741455555,1.99304807186
1213,0.499292105436,4.00271701813,-2.14010000229,0.0375999957323,2.29890060425,-1.34179997444,1.44478356838,-1.79964387417
226,-1.11423206329,0.505518138409,-0.795000016689,5.07070016861,0.269214987755,-1.41949999332,-0.554653167725,-1.03054428101
6777,0.422443419695,-1.04454696178,1.16825008392,-0.319150000811,-0.439403563738,-0.266200006008,0.448302954435,1.13414430618
2113,0.558396697044,0.00643733143806,-0.626950025558,-0.4320499897,-0.96321606636,-0.155449986458,5.09146690369,1.21908605099
3329,-0.101205602288,-0.102970339358,0.79390001297,0.758149981499,-0.10344529897,-1.48125004768,-0.459221035242,-2.22303843498
1050,0.0434795618057,-0.453434348106,0.376950025558,-2.41230010986,-0.199516773224,-0.968349993229,-2.42844057083,-0.467521071434
9491,-0.0759058892727,0.0721341669559,-0.660799980164,0.756349980831,-0.884675085545,0.963899970055,0.658180356026,0.828742921352
22926,0.55579584837,0.463682860136,1.32404994965,-0.800449967384,0.809792041779,0.189449995756,0.993382871151,0.695067822933
5899,0.701178848743,0.061548948288,0.620599985123,-0.0169000029564,2.1062207222,0.042500000447,-1.20593643188,-1.55156850815
