rid,MUC.CP005_MCF7_6H:BRD-K38725747-001-01-9:10.0511,MUC.CP005_MCF7_6H:BRD-K38725747-001-01-9:3.3504,MUC.CP005_MCF7_6H:BRD-K38725747-001-01-9:1.1168,MUC.CP005_MCF7_6H:BRD-K38725747-001-01-9:0.3723,MUC.CP005_MCF7_24H:BRD-K38725747-001-01-9:10.0511,MUC.CP005_MCF7_24H:BRD-K38725747-001-01-9:3.3504,MUC.CP005_MCF7_24H:BRD-K38725747-001-01-9:1.1168,MUC.CP005_MCF7_24H:BRD-K38725747-001-01-9:0.3723
5720,0.827197313309,0.418321490288,-0.205728441477,-0.132550001144,-0.361317515373,-1.29810452461,-0.232732221484,-1.1107763052
466,0.871401071548,0.509615778923,0.969775378704,0.98115003109,-0.323830485344,0.0084366351366,0.336830586195,0.741112649441
6009,-0.0369774699211,-0.837010622025,0.0224441289902,1.13025009632,-0.749311804771,-0.45966309309,-0.667902112007,0.513123750687
2309,0.0629933774471,-0.631340026855,-0.517666935921,-1.04579997063,0.60377573967,-0.0993525236845,-0.372062623501,0.0635517388582
387,0.590363144875,0.851180434227,0.0927927866578,0.564599990845,-1.12771880627,0.696000814438,-0.815990209579,-0.50075763464
3553,-0.188414096832,-0.100531339645,-0.412891298532,-1.36349999905,0.816560029984,0.632135391235,0.483003079891,-1.0269100666
427,0.893966555595,0.876390576363,1.10817635059,1.47335004807,0.117524906993,0.199712514877,-0.127441585064,0.143614813685
5898,0.901039659977,0.470886319876,0.95777708292,0.194149985909,0.259798467159,0.120518378913,0.921159625053,-0.869895815849
23365,0.913187682629,0.901391625404,0.332490801811,-0.431899994612,-0.387347698212,0.703377008438,-0.0048275962472,-0.810725152493
6657,-0.917264461517,-1.00663042068,-0.237649619579,-0.837149977684,0.692056179047,0.169694706798,-0.0584072843194,-0.139062166214
5054,-0.635378241539,-0.851858615875,1.86153268814,-0.570349991322,-0.35640412569,-1.0808327198,0.0547562912107,0.0434050559998
3108,-0.111522674561,0.658666372299,-0.986155033112,0.75569999218,-0.367199927568,0.00291779637337,0.455360323191,0.388904213905
1950,-0.918650329113,-1.60750484467,0.0168378651142,0.0535499975085,-0.0852197110653,-0.724693179131,0.202114701271,-0.254633396864
351,-1.10020256042,-1.2643944025,-0.34793150425,0.429499983788,0.716468930244,-1.33093094826,0.0783745273948,-0.257154345512
4846,0.335098743439,-0.169559627771,-0.792704880238,-0.33860000968,5.64489221573,-1.01886367798,0.0632402449846,-1.13880717754
1452,-0.355759978294,0.0918776988983,0.39074832201,-0.311599999666,-0.925998151302,-0.659432172775,-0.428872466087,-1.48562216759
4776,-0.759957194328,-0.655010640621,-0.0402661263943,-1.2118999958,0.375761002302,-0.400866925716,-0.0359529852867,-0.669915556908
6908,0.861536502838,0.372392117977,0.730670690536,0.798550009727,-0.705187439919,-0.253289222717,-0.0798742696643,0.0579169690609
672,-0.0136938765645,0.497206747532,0.0043193846941,0.409299999475,-0.615317285061,-0.331871837378,0.123722605407,-0.0868767648935
5710,1.12399041653,1.62108683586,0.379983365536,-0.541700005531,-0.646373510361,0.70035558939,0.0473473519087,0.119422882795
2115,-0.19450673461,0.377177983522,0.215122640133,-0.0894999951124,-0.283642470837,0.0662368088961,-0.170094311237,0.760510087013
7015,-1.02046620846,-1.53665983677,0.2836176157,-1.27279996872,-0.0214232839644,-0.91894030571,0.627746224403,-0.267791867256
8726,0.194990858436,0.310077935457,-0.368391990662,0.845999956131,-0.746329069138,0.512928664684,0.564753055573,0.185802996159
2185,-0.949828326702,-1.19435012341,-0.40663933754,-1.30859994888,0.485942780972,-0.0804006755352,0.299078196287,-0.283660233021
3315,0.0,0.0,-0.345875680447,0.0,-0.446207135916,0.789632797241,-0.89160746336,0.180149033666
5289,-0.396818816662,-1.54866969585,0.927342057228,-1.32829999924,-0.0129414945841,-0.545241594315,1.12152588367,2.29569911957
868,0.162494882941,2.73166465759,0.070499792695,-0.844649970531,0.487640023232,0.684872508049,0.186583966017,-0.212269306183
1677,-0.0922015607357,-1.07955443859,-0.12416023016,-0.153099998832,-0.0650818049908,-0.527795135975,0.734263718128,0.511185348034
7043,1.10949802399,1.09152293205,0.200548619032,-0.468199968338,0.862221837044,0.93672978878,0.536317586899,-1.44136178493
5613,-0.658750295639,-0.272621184587,-0.106855094433,-0.100549995899,0.359423816204,0.0850868299603,-0.143608063459,-0.611205637455
595,0.730273604393,1.13784861565,0.484450161457,-0.451449990273,-0.926701068878,0.361119747162,0.164236545563,-0.258911192417
4793,0.080506876111,-0.597929000854,-1.04593837261,-0.428700000048,-0.800306975842,-1.19694924355,-0.565937280655,-0.173649638891
2736,-0.878879308701,-0.957862317562,-0.289826720953,-1.11514997482,0.816618680954,0.769804120064,0.134887963533,-0.837180674076
5290,-0.80527472496,-1.14656770229,0.212243646383,-0.958999991417,0.840210318565,-0.414232134819,-0.907606244087,-0.45045992732
6194,-1.18420898914,0.0,-0.200441643596,0.350749999285,-0.122447654605,-0.457042098045,0.0,-0.000248249387369
1676,-0.170363932848,-0.432000815868,-0.411832392216,-1.33399999142,0.324290931225,-0.046133056283,-0.0683078765869,-1.10338795185
23512,-0.0838965326548,-0.0301400013268,0.120001584291,-0.0338499844074,-0.28511428833,-0.932846069336,0.220227211714,-0.572857677937
148022,0.403308868408,1.01181614399,-0.580719351768,-0.632849991322,-0.926012158394,-0.0466379672289,0.455929219723,-0.560059964657
1906,-1.10616314411,-1.88984775543,-0.707409858704,-0.597150027752,0.852987170219,-0.340953886509,-0.0852341502905,-0.844642996788
8878,0.242652326822,0.46772480011,0.337225586176,-0.199499994516,-0.614025354385,0.467911839485,0.468300640583,0.0806826353073
3091,0.172771766782,0.625806391239,0.125565752387,-0.44319999218,0.189450487494,0.415218174458,0.308946102858,0.284900605679
5743,0.230606257915,-0.283590525389,0.03495028615,-0.624899983406,-0.301638007164,-0.114258989692,-0.341260373592,-0.516292452812
5321,-0.976154208183,-2.27396059036,-0.267719089985,-1.28935003281,0.462626039982,-1.39324188232,0.206959277391,0.0365500748158
4144,-0.528682887554,-0.581414937973,-0.42262044549,-0.38330000639,0.710152208805,-0.049617767334,-0.501318991184,-0.698066830635
1981,-0.166576713324,0.233704045415,0.176586121321,-0.100649997592,-0.403901815414,-0.927530348301,-0.919965744019,-0.562434315681
695,-0.70054769516,0.969944000244,0.509091973305,-0.374749988317,0.250245511532,0.105325087905,-0.51681470871,-0.876647591591
10398,-0.927201390266,-0.9471180439,-0.282481908798,-1.09035003185,1.15181684494,0.545806527138,0.087621897459,-0.557530403137
5708,-0.831470727921,-0.468256831169,-0.968337595463,0.18465000391,-0.987000346184,-0.719745159149,-0.627276301384,-0.860716581345
1213,0.504081606865,0.0193500965834,0.3580057621,0.693650007248,-1.20358431339,0.42945638299,0.29980045557,0.151715904474
226,1.13585186005,1.34828567505,0.111867174506,-0.858949959278,-1.14670586586,0.665500402451,-0.290438860655,-0.629213631153
6777,0.714925885201,0.389869600534,0.345453768969,-0.383399993181,-0.234899669886,-0.184385031462,1.19604718685,1.29413628578
2113,-1.32938563824,-1.35732150078,0.000559095293283,-0.946300029755,-0.0793075561523,-0.455168604851,-0.314780890942,0.346927583218
3329,0.398593723774,0.710061132908,0.168741822243,-0.638800024986,-0.869436085224,0.552030026913,-0.251105815172,-0.221133232117
1050,-0.334001600742,0.675582647324,0.0660540163517,0.156199991703,-0.325193881989,0.237003386021,-1.31045234203,-0.524771749973
9491,-0.685791909695,-1.54118359089,-0.439244061708,-1.69235002995,0.768902719021,-1.12986731529,0.0146377533674,-0.433339476585
22926,0.462320864201,0.580290913582,-0.782057523727,-0.516749978065,0.185819029808,0.49542170763,0.0591669306159,-0.179205179214
5899,0.263229161501,0.791850924492,-0.326677143574,-0.450699985027,-0.551974833012,0.150794997811,-1.32813501358,-1.03736972809
5467,-0.188810676336,0.0621685832739,-0.389981865883,-0.243850007653,0.554746985435,-0.299701064825,-0.0478541329503,-0.38245677948
6774,0.972673892975,1.58494925499,0.853564679623,0.0998000055552,-0.463059842587,0.532654762268,-0.118083521724,-0.917210221291
1788,-1.21432757378,-1.14311408997,-0.295885443687,-1.23979997635,0.831467807293,-0.163314074278,-0.948651969433,-0.553827285767
5921,1.23635077477,-0.248855352402,0.331664025784,0.110100001097,0.0538857877254,0.53092610836,1.08018910885,-0.836752176285
5721,-0.93653768301,-0.487389057875,-0.0683602690697,0.417449980974,0.400867700577,-0.216853544116,-0.627086162567,0.232073813677
2263,-1.07281911373,-1.43321585655,-0.463946819305,-1.12135004997,0.430218338966,-0.939866006374,-0.275805473328,-0.292491525412
808,-0.711913347244,-0.883676707745,-0.258866727352,-1.17495000362,-0.250248074532,0.724140644073,-0.0661844238639,-0.146850988269
30001,0.0723037272692,0.271546602249,0.337243050337,-0.41455000639,-0.606732010841,-0.374377429485,-0.458267748356,0.928900778294
348,-0.431027084589,-1.01137208939,-1.21465051174,-0.402450025082,0.302939474583,-0.51531213522,-0.861805140972,0.171979427338
30849,0.319730401039,0.460673689842,0.0725575312972,0.814400017262,-1.37608790398,0.277321994305,-0.0410575941205,-0.257778465748
1454,-0.160300850868,0.286697745323,1.70964026451,-0.999700009823,2.29593372345,-0.0313388854265,0.0585235282779,-0.713425993919
6500,1.42187857628,1.41621780396,0.622409820557,0.43005001545,-1.11771202087,0.515461206436,0.537986516953,0.0432696938515
5627,0.120187684894,1.77350866795,-0.323212444782,-1.70600008965,-0.523954868317,-0.0158358439803,0.0385812968016,-0.245441406965
5715,-0.0194571018219,0.862114608288,-0.37926286459,-0.790349960327,-0.631597042084,0.0798482298851,-0.990262210369,-0.290615200996
4791,-0.192468002439,0.71584713459,-0.171940118074,-0.597900032997,0.886852502823,-0.831636428833,-0.296805351973,0.00228276848793
56924,0.0765957832336,1.24361300468,-0.151357918978,0.741549968719,2.69674301147,0.685441553593,-0.567868351936,-0.613965928555
2690,1.09678959846,0.725924670696,0.721722483635,1.64785003662,-0.204834580421,-0.033468388021,0.373764455318,0.71067994833
1019,0.240018159151,0.140108406544,0.227400124073,0.491800010204,0.517894804478,0.275482475758,0.206378296018,0.607534587383
51422,-1.57498812675,-0.718848884106,0.00127042271197,-0.333299994469,4.29269266129,-1.71684360504,-0.899329960346,0.236938387156
5788,-0.883875668049,-0.633961379528,0.0805579274893,-0.836449980736,0.795724630356,0.424522161484,0.0980656296015,-0.712682127953
6709,0.274534553289,0.0522184371948,0.164503961802,0.562150001526,0.183034688234,-0.489733725786,0.448445856571,-1.10177278519
1277,0.527689099312,-0.120222434402,-0.138818204403,5.0,0.317148029804,-0.460269510746,0.265097290277,0.780741691589
993,-1.18323504925,0.166859969497,0.364620923996,-0.185350000858,-0.7827886343,-0.0187687575817,0.197254896164,0.524148881435
7157,0.753266334534,0.752798438072,0.120561927557,-0.977250039577,-0.414150714874,0.96336209774,-0.0909730121493,0.419921040535
1958,0.15272513032,0.572205424309,0.423919379711,0.909399986267,-0.181139945984,0.162645637989,0.391824841499,0.384808421135
4582,0.453302770853,0.627412617207,0.181021392345,-0.610599994659,0.521784543991,0.115662828088,-0.451578676701,-0.59109634161
9212,-0.55373865366,0.478288084269,-0.233920305967,-1.10599994659,0.437523603439,-0.23605966568,-0.563278615475,-0.62172049284
8440,0.526581346989,0.0500083565712,0.519788324833,0.937849998474,-0.579159796238,0.20202550292,0.176700994372,0.334263116121
6790,0.973790645599,1.27133619785,0.170637607574,-0.138750001788,-1.1319527626,0.0642504394054,0.459486454725,-0.206973716617
8851,0.132832050323,0.639938473701,0.26186016202,1.00940001011,-0.460523486137,-0.409770905972,0.545282006264,-0.392987400293
2534,-0.158466279507,0.776588737965,0.648598909378,-0.110799998045,0.50427788496,0.00593200465664,-0.592435240746,-0.261282652617
4893,0.909516453743,0.873788237572,0.695952892303,-0.181100010872,-1.25482201576,-0.0376121848822,0.638247609138,0.0258623659611
665,0.71865862608,-0.145679891109,0.807442545891,-0.478699982166,-1.0439697504,0.557206511497,-0.147595703602,-0.163599401712
4313,-1.19973707199,-1.32571077347,-0.741614222527,-1.17285001278,0.535472333431,-0.536903679371,-0.660657584667,-1.21037650108
1022,-0.347111225128,-0.633453428745,-0.243346124887,0.578999996185,0.488748788834,-0.49610966444,-0.185806572437,0.00820881128311
5880,0.204334557056,-0.856301009655,0.295979976654,-0.283749997616,-0.89513027668,0.0606122016907,1.52457165718,1.29805839062
3162,0.965750992298,0.160065099597,-0.509084284306,-0.352950006723,1.07300305367,-0.152920693159,-0.0506903529167,-0.128243565559
1282,-0.953753352165,-1.09365713596,-1.28526377678,-1.69175004959,0.750101745129,-0.636979520321,0.0571845322847,-1.69682252407
3383,6.18460226059,7.30848312378,2.7737736702,-0.511699974537,2.96412324905,5.44462108612,0.773934960365,2.6238117218
727,-0.113295450807,-0.888090729713,-0.489886254072,-0.54255002737,3.24211883545,0.861116170883,3.6663506031,0.0912670940161
4792,-0.319504112005,0.130810111761,-0.160741180182,0.0905999988317,-1.16637921333,0.292778074741,-0.753944575787,-1.45556855202
4794,-0.89035654068,-0.460119128227,-0.292768359184,-0.521549999714,0.722542405128,0.611229121685,0.290199995041,-0.467560231686
902,-0.674497485161,-0.601750433445,-0.475351274014,-0.207650005817,-0.40899425745,-0.17832288146,0.0405046269298,-0.402103424072
8091,-0.94676399231,0.136781543493,0.0196900963783,-1.07850003242,0.677290439606,-1.15348625183,0.178227290511,-0.453457683325
3486,-0.0423944368958,-0.608633875847,0.319057166576,-1.40659999847,0.83235514164,0.20312911272,-0.430436909199,-0.842377066612
