rid,CPC019_A375_6H:BRD-K20197062-001-01-8:10,CPC019_A549_6H:BRD-K20197062-001-01-8:10,CPC019_A549_24H:BRD-K20197062-001-01-8:10,CPC019_HA1E_6H:BRD-K20197062-001-01-8:10,CPC019_HCC515_6H:BRD-K20197062-001-01-8:10,CPC019_HEPG2_6H:BRD-K20197062-001-01-8:10,CPC019_HT29_6H:BRD-K20197062-001-01-8:10,CPC019_MCF7_6H:BRD-K20197062-001-01-8:10,CPC019_MCF7_24H:BRD-K20197062-001-01-8:10,CPC019_PC3_6H:BRD-K20197062-001-01-8:10,CPC019_PC3_24H:BRD-K20197062-001-01-8:10,CPC019_VCAP_6H:BRD-K20197062-001-01-8:10,CPC019_VCAP_24H:BRD-K20197062-001-01-8:10,MUC.CP001_MCF7_6H:BRD-K20197062-001-01-8:10,MUC.CP001_MCF7_6H:BRD-K20197062-001-01-8:3.3333,MUC.CP001_MCF7_6H:BRD-K20197062-001-01-8:1.1111,MUC.CP001_MCF7_6H:BRD-K20197062-001-01-8:0.3704,MUC.CP001_MCF7_24H:BRD-K20197062-001-01-8:10,MUC.CP001_MCF7_24H:BRD-K20197062-001-01-8:3.3333,MUC.CP001_MCF7_24H:BRD-K20197062-001-01-8:1.1111,MUC.CP001_MCF7_24H:BRD-K20197062-001-01-8:0.3704,MUC.CP001_NKDBA_24H:BRD-K20197062-001-01-8:10,MUC.CP001_NKDBA_24H:BRD-K20197062-001-01-8:3.3333,MUC.CP001_NKDBA_24H:BRD-K20197062-001-01-8:1.1111,MUC.CP001_NKDBA_24H:BRD-K20197062-001-01-8:0.3704
5720,-0.148288339376,-2.67580008507,0.42191618681,-1.45322644711,0.43515843153,-0.591041445732,0.935052871704,-0.0315416455269,-0.24057674408,-0.834067225456,-0.674658358097,-1.44927918911,0.236502200365,-0.0133857727051,1.52643990517,2.11901330948,4.31634807587,-0.337249994278,1.23950004578,-0.277700006962,0.147500008345,0.0481177344918,2.13176965714,0.845417320728,2.23080015182
466,-0.745364487171,0.444100022316,-0.398408234119,-0.645607471466,1.23615801334,0.572752356529,-0.735964536667,0.0891438573599,0.248673558235,-0.63142824173,0.0563348829746,-0.164806187153,-0.260146766901,-3.32866811752,-3.64852952957,-2.46533250809,-3.0979745388,-1.07410001755,-0.523366749287,-1.08039999008,-1.0474499464,-0.735013186932,-0.269923508167,-1.04063677788,-0.173449993134
6009,0.360826015472,0.0438499972224,0.0456179454923,0.456257194281,0.0912804454565,0.998371839523,-0.545923769474,-0.114205814898,-0.492991656065,-0.464711427689,-0.462853550911,-1.62231719494,0.417344450951,1.07352507114,0.960258722305,2.83890843391,0.802147269249,0.248100012541,-1.0530667305,0.443050026894,-0.537400007248,-1.09467601776,1.30491840839,-0.47841835022,-0.938799977303
2309,-0.21116784215,-0.10965000093,0.436570346355,-0.253594487906,-0.432125866413,0.412258982658,-0.87301748991,0.0698337778449,-0.615977287292,0.217537999153,-0.387998014688,-0.0947451516986,-0.724914014339,1.52728116512,1.04489052296,0.928675889969,0.887731015682,0.936999976635,-0.00163334608078,0.768249988556,-0.73425000906,0.830780267715,0.811286985874,-1.80993855,-1.34069991112
387,0.466530531645,-0.163000002503,0.122207641602,0.518797755241,0.315572202206,1.11912703514,0.0710990726948,-0.0481888204813,0.161524474621,-0.431017547846,0.42838332057,-0.904452562332,0.66617423296,0.792941987514,1.232203722,2.00939488411,1.75312292576,0.167150005698,0.156833350658,0.578750014305,0.830699980259,0.959900319576,0.987836241722,-0.210702434182,0.182950019836
3553,0.181604161859,0.642599999905,-0.20383682847,0.799295663834,-1.24489486217,0.446222960949,0.911992311478,2.13130140305,0.488276541233,0.812085688114,0.448869913816,2.01158761978,0.126620858908,0.659416615963,-0.159192875028,3.38974618912,1.33741605282,-0.16249999404,-0.135266691446,-0.957949995995,-0.229450017214,0.532286763191,-0.380684375763,3.5615875721,0.17144998908
427,0.581212282181,0.708850026131,-0.611736059189,0.740712165833,0.314326763153,-0.49715539813,0.335501432419,-0.0558273643255,0.33612459898,0.118652611971,0.455856949091,-0.26748290658,0.37057992816,0.695749878883,1.36532568932,0.446347743273,2.12698578835,-0.958999991417,0.751933336258,-0.808400034904,-0.977800011635,-0.165184497833,-0.629100084305,-1.1054199934,0.165299996734
5898,0.147263109684,0.829800009727,-0.402989774942,0.184606999159,0.570065259933,0.613767147064,0.757644712925,0.637259244919,-0.0204530730844,0.370368421078,-0.114096269011,1.47807836533,0.645170390606,-2.71569395065,-3.10701918602,-2.42953181267,-1.50425171852,-1.75619995594,0.206833347678,-2.17834997177,-1.17375004292,-0.312846392393,-0.346577972174,-0.969004631042,-0.130049988627
23365,1.00030350685,0.47879999876,0.598115682602,-0.266107499599,-0.0417947694659,0.56755977869,-0.632377624512,0.00493682920933,0.748233437538,-0.311325669289,0.129838198423,1.57612347603,0.814404904842,-0.279601305723,-0.38305914402,2.1832010746,-0.115972965956,1.52209997177,2.78876686096,2.05150008202,-0.158650010824,0.940777361393,0.13044925034,0.0559711456299,0.0360999703407
6657,-0.0621064826846,0.504549980164,0.218160018325,0.398749828339,0.797617375851,-0.546295583248,1.22732627392,0.502603828907,0.121458567679,0.195015877485,0.696902394295,1.41956520081,0.202046811581,1.03887987137,1.52456581593,1.55542945862,1.71265602112,-0.0343500375748,0.487333357334,0.0980499982834,0.11075001955,0.432668805122,-0.151287347078,0.881212592125,1.22920000553
5054,0.352470546961,-0.509150028229,0.417962014675,-0.0728300064802,-0.866603136063,-0.831613063812,-0.286278307438,-0.101791709661,0.0453554615378,0.973087906837,0.247450515628,-0.378687500954,1.60057663918,-0.558092296124,1.0016130209,-0.317615687847,0.593954741955,0.557950019836,0.149066656828,0.397499978542,0.18655000627,-1.75486266613,-1.65232300758,-2.52137470245,0.0523999929428
3108,0.0846193432808,0.454649984837,-0.825023233891,-0.209836468101,-1.6458003521,1.367847085,0.583033323288,-0.348211795092,-0.440883159637,0.124722898006,-1.32981467247,3.03746843338,-0.133378893137,1.47442436218,2.72288393974,4.97078037262,1.65120756626,-0.778499960899,-0.265799999237,-0.314900010824,0.459200024605,0.166604012251,0.366324365139,0.99186706543,0.343649983406
1950,0.573255896568,-0.827300012112,-0.328465640545,0.65946662426,-0.270967900753,-0.155587464571,0.569017410278,-0.813319683075,0.0912740603089,0.200358688831,0.0733269900084,2.93587517738,-0.337467372417,1.05016934872,0.80488973856,0.171535938978,-0.12964656949,0.368449985981,0.832633376122,0.329799979925,1.02369999886,0.515916883945,0.273522406816,1.5319725275,1.31100010872
351,0.38777372241,-0.00034999998752,-0.724551439285,0.0418640635908,-0.85339987278,-0.95526599884,0.467589348555,0.192245930433,0.802598237991,-0.162608444691,0.156054928899,-1.2229398489,-1.32176136971,-1.27540040016,-0.553400158882,-1.19695866108,-1.30703306198,-0.862049996853,0.414433389902,-1.82415008545,0.509350001812,-0.162975847721,-0.321966677904,-3.88057422638,0.500349998474
4846,0.33185082674,0.0966999977827,-0.193806186318,-0.292057186365,-0.225800842047,0.157323911786,-0.0964877977967,0.447277456522,-0.131308212876,1.35486483574,0.225012362003,3.43898177147,-0.225415483117,-0.275109916925,3.40912795067,3.4890203476,4.02550935745,-0.00795000046492,0.369233369827,-0.930849969387,-0.912249982357,0.413213729858,0.681270360947,3.08061170578,-0.164649993181
1452,-0.335063248873,-2.06734991074,-0.464114636183,0.7205119133,-0.642619848251,0.340878903866,-0.370977044106,0.265584826469,-0.659611344337,0.207658201456,-1.61182451248,-1.28228068352,-0.235169142485,-0.348838359118,-0.103075966239,-0.860595583916,0.237074941397,0.101950004697,-0.48563337326,-0.42074996233,0.735850036144,0.589750111103,0.541449487209,1.17415904999,1.77135002613
4776,0.251868963242,0.102699995041,-0.104418508708,-0.251159340143,0.224051162601,-1.18670451641,0.590008020401,0.536016702652,0.393983572721,0.66493332386,0.450718790293,0.539726018906,-0.280331522226,0.579508841038,-0.0723457038403,0.805874705315,0.955898761749,0.0632999837399,0.332966685295,0.185450002551,0.388249993324,0.478195011616,-0.252660125494,1.39293622971,0.820599913597
6908,-0.500453829765,-0.432450026274,0.175814300776,-0.306125074625,0.128383636475,0.149095207453,-0.537216663361,-0.798203825951,-0.0275359526277,-0.543107390404,0.535846471786,-1.06140315533,0.0198559425771,0.822049438953,-0.260312467813,0.485810399055,-0.904822349548,0.46930000186,-1.29746675491,0.60505002737,-0.27815002203,-0.0965468734503,0.625078320503,-1.23360407352,0.132600009441
672,-1.14114928246,0.0420500040054,0.468311488628,-1.10462725163,0.846000254154,-0.840508639812,-0.0692403465509,-0.55459266901,0.299315929413,1.4112238884,0.780891656876,-0.885560154915,0.389414072037,-1.23444163799,-1.86611294746,-2.79470801353,-1.89977478981,0.824649989605,0.46749997139,-0.126049995422,-0.150999993086,-1.02770364285,0.617581069469,-0.672943711281,0.0447999984026
5710,-0.470993816853,0.183050006628,-0.305865257978,-0.649566173553,-0.0052142906934,0.169141441584,-0.224892035127,-0.478300511837,-0.118737831712,-0.448213845491,0.190813332796,-2.35400938988,-0.0505533888936,-0.187145024538,0.454331934452,0.387169539928,-0.164059311152,1.14419996738,-1.31330001354,0.528949975967,-1.29235005379,-0.306987941265,0.100849628448,-2.74960589409,-0.371450006962
2115,0.908959984779,0.703450024128,0.00527756661177,-0.644924998283,0.688611865044,0.358181208372,-0.185043260455,0.49762159586,0.345690697432,0.262242674828,0.719467759132,1.77367949486,0.593824505806,-0.0552244111896,1.32916152477,0.415659368038,0.198677748442,0.507350027561,0.988866686821,-0.387600004673,-0.313000023365,0.161644905806,-0.0815649554133,0.312975049019,1.19270002842
7015,-0.249484553933,-1.04359996319,0.406269699335,-0.653170287609,-0.789911150932,0.332120984793,0.670609176159,0.969195365906,0.301068633795,0.273191839457,0.681812345982,1.66271030903,0.307115614414,0.831611990929,1.23935770988,1.24747848511,1.12839746475,-0.0286000072956,0.243499994278,0.989899992943,0.363700002432,0.134538501501,-0.0618761330843,1.60050964355,1.15160012245
8726,1.22515928745,0.375099986792,0.439909368753,-0.491221189499,0.492582768202,0.790686607361,-0.097897991538,0.403441607952,0.401035249233,-0.282391518354,0.0672209709883,1.3747177124,0.128829628229,-2.51895713806,-1.81141781807,-2.25890111923,-1.64704287052,-1.4047498703,-0.287266731262,-1.08625006676,-0.347049951553,0.126535236835,-1.70239639282,0.541354894638,1.2989500761
2185,0.183696717024,0.473099976778,-0.632035434246,0.55848634243,0.633209109306,-0.837900280952,0.56949108839,0.877346515656,0.333442807198,1.06658768654,0.179202213883,0.335061013699,0.14345702529,1.12853443623,0.988084316254,3.70968914032,1.55693149567,-0.279150009155,0.330066651106,-0.0379000008106,0.146799981594,0.571669220924,-0.11860281229,2.58897638321,0.251549959183
3315,0.227240085602,0.126200005412,0.116231992841,0.270646989346,0.10383977741,1.66936850548,-0.16148725152,-0.643565177917,-0.386570394039,-0.293965399265,0.0841413736343,3.03857326508,0.145018845797,-0.000215325228055,-0.00242003798485,0.152797847986,-1.70793044567,-2.39134979248,-2.04776668549,-1.48819994926,0.315750002861,-0.934996128082,-0.0119976103306,-2.7924015522,-1.39999997616
5289,0.222036629915,0.480949997902,-0.545401513577,-0.180676341057,0.522701144218,0.156233459711,0.615583717823,-0.36281645298,0.0663174539804,0.0274647772312,0.413708537817,1.38424992561,0.12499691546,0.364990890026,-1.54028940201,0.920301020145,-0.907932937145,1.05640006065,-0.506900072098,0.657050013542,-0.961700022221,-0.768919706345,0.171734243631,0.172131627798,-0.695850014687
868,4.65901994705,0.343099981546,0.156743437052,0.148146957159,-0.127495422959,0.577306628227,6.35812759399,0.175157219172,-0.0277284383774,0.0826424658298,-0.0322085171938,2.10083389282,0.330852031708,1.39244842529,0.192486464977,1.03972554207,1.65788733959,-0.230299994349,0.317900031805,-0.620499968529,-0.254850000143,-0.218572631478,-0.15326359868,0.63174700737,-0.27120000124
1677,0.150337874889,-0.13504999876,0.73191177845,0.213285729289,0.402031958103,-0.512763977051,-0.218739628792,1.93220496178,0.656903803349,0.178527414799,0.672865211964,1.56475245953,-0.099447324872,0.988344550133,0.679077923298,0.512535810471,0.714005768299,-0.0479999780655,0.376500040293,-0.622850000858,-0.109899997711,0.433780163527,0.195351436734,1.3011610508,0.864899992943
7043,-0.608744382858,1.09010004997,-0.368632316589,0.949315786362,-1.24086606503,0.151403144002,0.0713228955865,1.02078616619,0.555126786232,0.685455322266,0.539556324482,0.0911576151848,0.0508011579514,0.150608122349,0.784884929657,0.742214202881,0.574613809586,-0.182299971581,1.23853325844,-0.923649966717,-0.139450013638,0.383745789528,-0.12448194623,0.795994877815,0.190150022507
5613,-0.380373388529,0.108850002289,-0.539010167122,-0.0571302771568,-1.27930653095,-0.369109749794,0.430301457644,0.741107642651,0.843097686768,-0.147020727396,0.277869075537,1.34118413925,-0.0202692300081,-0.17421515286,-0.238976806402,-1.7322280407,-1.5471804142,-0.601599991322,0.291766673326,-0.876049995422,-0.129199981689,0.16984410584,-0.0399071574211,0.872127532959,1.45344996452
595,1.08676493168,-0.225900009274,-0.183294549584,0.861929118633,0.799261629581,1.05289328098,1.24856424332,0.825568556786,-0.228829741478,0.72932779789,0.740401625633,-0.309705972672,-0.357043892145,-0.302130043507,-0.322646319866,0.0722777843475,-0.883486747742,0.0294499993324,-0.893700003624,0.151900008321,0.0331500023603,-0.333579391241,0.581284761429,1.64365172386,-0.39105001092
4793,0.750402927399,0.561349987984,0.610676407814,0.165675625205,0.603185474873,1.18258166313,-0.35246270895,0.168589040637,-0.5167324543,0.409518033266,0.0757305696607,4.21802473068,0.243325158954,4.14496517181,1.05328881741,1.41677284241,1.32202661037,1.63404989243,1.08830010891,0.903800070286,-0.730650007725,-0.582225084305,1.09112608433,-1.02491998672,-0.664750039577
