rid,DOS024_VCAP_6H:BRD-K08760804-001-01-2:4.93,DOS024_VCAP_24H:BRD-K08760804-001-01-2:4.93,DOS053_A375_24H:BRD-K08760804-001-01-2:4.93,DOS053_A549_24H:BRD-K08760804-001-01-2:4.93,DOS053_MCF7_24H:BRD-K08760804-001-01-2:4.93,DOS053_PC3_24H:BRD-K08760804-001-01-2:4.93
5720,-0.621649980545,1.3914411068,0.44549998641,-0.071850001812,0.775699973106,-0.702499985695
466,0.549300014973,0.133511424065,-0.213650003076,0.0181999951601,-0.277749985456,0.0188000202179
6009,-0.0631500184536,-0.318970680237,0.104750037193,1.2634999752,1.67215001583,-1.58330011368
2309,-5.13950014114,0.712476491928,-0.462949991226,0.129199981689,-0.302299976349,-0.0621500015259
387,-0.222200006247,0.440335690975,-0.546000003815,0.0702000260353,0.648249983788,-0.444999992847
3553,0.521950006485,-0.212358519435,0.729550004005,-0.327349990606,-0.683300018311,0.629399955273
427,0.533150017262,0.42769163847,-0.118600003421,0.652849972248,-0.26574999094,0.136400014162
5898,1.24289989471,-0.0627789348364,-0.496050000191,-0.365400016308,-1.05750000477,0.17230001092
23365,0.728199958801,-0.569409966469,0.211649999022,0.609300017357,-0.72135001421,-0.956650018692
6657,0.61880004406,-0.933333873749,1.46579992771,0.202499985695,-0.459000021219,0.0589499920607
5054,-0.633599996567,0.390587329865,-1.4985499382,1.02750003338,-1.98699998856,-0.640300035477
3108,-0.160850048065,-0.0586664974689,-0.304799973965,-0.549949944019,-0.172149986029,-0.010150000453
1950,-0.164749994874,-0.482523679733,0.196849986911,0.31099998951,-0.49660000205,-0.397799998522
351,0.125,0.0,0.767699956894,0.197149991989,-0.613750040531,-0.0244999825954
4846,0.596650004387,-0.626734018326,1.13910007477,0.164350003004,-0.0553499981761,0.181950002909
1452,-0.227650001645,0.616257071495,-0.670699954033,-0.435350000858,-0.110650002956,0.964550018311
4776,0.414800018072,0.270525932312,1.90190005302,-0.309249997139,-0.229299992323,0.63765001297
6908,-0.293650001287,0.115934208035,0.558400034904,-1.30875003338,0.529799997807,-0.338799983263
672,-0.83755004406,-0.0812954306602,-1.27554988861,-0.79004997015,0.120199993253,-0.324900001287
5710,-0.0508500002325,0.769281625748,0.340849995613,0.462999999523,0.451950013638,0.494249999523
2115,0.374249994755,-0.358954131603,-0.111100003123,-0.188199996948,-0.0698499977589,1.14254999161
7015,0.41369998455,-0.750327289104,1.01769995689,0.203600004315,-0.437949985266,0.458750009537
8726,-0.243099987507,-0.282118141651,-0.324099987745,-0.77120000124,0.791149973869,0.33085000515
2185,0.744850039482,-0.551994800568,1.03789997101,-0.822899997234,-0.133500009775,0.378749996424
3315,-0.535300016403,-0.597817957401,0.286149978638,0.43590003252,1.32379996777,0.027149990201
5289,-0.464800000191,-0.327509850264,1.97405004501,0.31400001049,-0.108549997211,-0.742399990559
868,1.26835000515,0.489161908627,-0.128300011158,1.33864998817,0.620600044727,-0.305249989033
1677,1.37144994736,-0.0328322350979,1.1521500349,0.610749959946,-0.202000021935,0.761250019073
7043,0.63765001297,-0.629406690598,-0.0708500146866,0.674650013447,0.881299972534,0.420549988747
5613,1.9593000412,-0.0120089501143,0.446200013161,-0.0478499829769,-0.524649977684,-0.683350026608
595,0.286900013685,0.260949373245,-0.941799998283,-0.817399978638,0.608999967575,0.598500013351
4793,-0.898149967194,-0.0333959758282,-0.0333499982953,-0.302649974823,1.15369999409,0.451550006866
2736,0.318049997091,0.334038823843,1.54019999504,-0.810449957848,-0.568849980831,1.03034996986
5290,-0.261849999428,-0.427578449249,0.301550030708,1.28439998627,-0.184049993753,-0.256449997425
6194,-0.045550018549,0.237894177437,0.310149997473,0.00065000000177,-0.00034999998752,-0.938300013542
1676,1.01690006256,-0.1997166574,0.233400002122,0.366649985313,-0.640450000763,0.0789999961853
23512,0.175349980593,-0.135882630944,0.0147500038147,0.424950003624,-0.0859500020742,-0.475550055504
148022,0.0226499997079,1.0686352253,0.277749985456,1.65125012398,0.139199987054,-0.0613999962807
1906,-0.25330004096,-0.37638014555,0.00869999825954,0.863950014114,-3.69454979897,0.109400004148
8878,-0.161850005388,0.381942003965,0.0533999949694,0.666850030422,-0.955349981785,0.334950000048
3091,1.00664997101,-0.40458136797,-0.220950007439,0.77974998951,-1.45175004005,-1.28314995766
5743,-0.805999994278,0.771734595299,-0.602150022984,0.313349992037,-0.353500008583,-0.504999995232
5321,0.73710000515,-0.173114329576,-0.0321500077844,0.727550029755,0.0297000035644,-0.752750039101
4144,0.712700009346,0.281839430332,0.248050004244,0.480699986219,0.223350003362,-0.358799993992
1981,-1.3138999939,0.765729963779,0.421149998903,2.19219994545,-0.215700000525,0.165250003338
695,0.604099988937,0.920643508434,0.897699952126,1.55229997635,0.906950056553,1.99955010414
10398,0.772300004959,0.176718816161,0.958699941635,0.254549980164,-0.646000027657,-0.225400000811
5708,3.1220998764,-3.57644248009,0.897799968719,0.0977500006557,-0.852949976921,-0.259449988604
1213,-0.276149988174,-3.50221848488,-0.323749989271,-0.29984998703,-1.04690003395,0.150700002909
226,0.144500002265,0.344053387642,-0.274399995804,-1.13055002689,-1.18494999409,0.580899953842
6777,-0.00809998810291,-1.17065370083,-1.22940003872,-0.730300009251,-0.00195000320673,0.147650003433
2113,0.89770001173,-0.751421928406,0.37944996357,0.382349997759,0.182150006294,0.336750000715
3329,-0.45560002327,0.717873692513,-0.438749969006,-0.504949986935,0.377300024033,-0.666700005531
1050,-1.40065002441,-0.107829228044,-0.308050006628,-0.866199970245,0.907150030136,-3.29925012589
9491,-0.672150015831,-0.335512846708,0.106150001287,-0.165350019932,0.136600017548,-0.706149995327
22926,-0.145700007677,0.10507299006,-0.324050009251,0.43105006218,0.684800028801,0.734950006008
5899,-0.556949973106,-0.59159386158,-0.0251000002027,-0.665900051594,-0.0453499853611,-0.232449993491
5467,1.36100006104,0.196244165301,0.34525001049,-0.468900024891,0.322749972343,1.25384998322
6774,0.595449984074,0.0947255790234,-0.464650005102,-0.54129999876,-1.24224996567,-3.78325009346
1788,0.380600005388,-0.160996735096,0.552150011063,0.347000002861,-0.946900010109,-0.664600014687
