rid,CPC005_A375_6H:BRD-K84895041-001-01-6:10,CPC005_A375_24H:BRD-K84895041-001-01-6:10,CPC005_A549_6H:BRD-K84895041-001-01-6:10,CPC005_A549_24H:BRD-K84895041-001-01-6:10,CPC005_HA1E_6H:BRD-K84895041-001-01-6:10,CPC005_HA1E_24H:BRD-K84895041-001-01-6:10,CPC005_HCC515_6H:BRD-K84895041-001-01-6:10,CPC005_HT29_6H:BRD-K84895041-001-01-6:10,CPC005_HT29_24H:BRD-K84895041-001-01-6:10,CPC005_MCF7_24H:BRD-K84895041-001-01-6:10,CPC005_MCF7_6H:BRD-K84895041-001-01-6:10,CPC005_PC3_6H:BRD-K84895041-001-01-6:10,CPC005_PC3_24H:BRD-K84895041-001-01-6:10,CPC005_VCAP_6H:BRD-K84895041-001-01-6:10,CPC005_VCAP_24H:BRD-K84895041-001-01-6:10
5720,-0.103545114398,-1.31390881538,0.769452571869,-0.222263336182,-0.275150001049,-1.93203723431,-0.10419999063,0.179892137647,0.214246496558,-0.0755044072866,-0.00469311326742,-0.793223977089,-1.44732737541,0.350967258215,0.500050127506
466,-1.15851688385,-0.542507529259,-0.248378962278,1.00192248821,-1.74839997292,-1.39812910557,-0.898000001907,0.16121840477,0.894227802753,-0.148986399174,-0.129007086158,-1.23436868191,-0.257047086954,-0.674681901932,0.544387042522
6009,1.29181206226,1.20220959187,-0.45130443573,0.150197118521,-0.271899998188,0.389964878559,0.300099998713,0.619789421558,0.705967068672,0.663128137589,1.8922586441,-0.552734255791,0.12421926111,-0.464050263166,0.510452985764
2309,-0.250401198864,-0.823473095894,-0.166987285018,-1.4141575098,0.537500023842,-1.42430996895,0.525150001049,0.0234476774931,-0.117055237293,0.657063901424,-0.857278466225,-0.109472535551,0.659030437469,0.00506076961756,-0.314129024744
387,-1.06892025471,-0.793299674988,0.867870926857,1.12422633171,-0.326200008392,-1.78842353821,-0.259100019932,-0.204193860292,-0.230136737227,0.374021589756,-0.39939263463,-0.574323832989,-0.571653544903,-0.160392746329,0.129874438047
3553,-0.195971012115,1.17798054218,-0.408723950386,-0.545710742474,0.939350008965,0.346403717995,0.302750021219,-0.0270444154739,1.20383298397,-1.00964152813,0.295304387808,-1.00273036957,3.45818519592,-0.17233273387,-0.582778215408
427,0.217709094286,0.148464426398,-0.26658475399,0.480240315199,0.380899995565,0.824076890945,-0.131449997425,-0.349973380566,0.523026823997,-0.0884146541357,0.102149412036,0.165244609118,-0.159921318293,-0.568862020969,0.827853798866
5898,0.436483323574,2.28552007675,-0.470008254051,1.05226743221,-0.13544999063,1.18823635578,-0.558300018311,-2.49735641479,1.05586290359,0.303936034441,-0.439083516598,0.504761576653,0.0295479744673,0.526309490204,-0.975390076637
23365,-0.837077021599,-0.672927498817,-0.99325710535,-0.144629478455,-0.0604999996722,-0.177263304591,-0.334099978209,-0.380357444286,-0.573476612568,0.24559263885,-0.550013661385,-0.42942160368,-0.675446510315,0.157412484288,-0.346042692661
6657,-0.70999109745,-0.832720220089,-0.142087161541,1.43698215485,0.808449983597,-0.156661480665,-0.299400001764,-0.455185711384,-0.74692183733,-0.954828500748,-0.0238569900393,-0.215719968081,-0.163006260991,-0.316881120205,0.572526156902
