rid,DOS055_A375_24H:BRD-K12124649-001-01-4:5,DOS055_A549_24H:BRD-K12124649-001-01-4:5,DOS055_HT29_24H:BRD-K12124649-001-01-4:5,DOS055_MCF7_24H:BRD-K12124649-001-01-4:5,DOS055_PC3_24H:BRD-K12124649-001-01-4:5,DOSBIO002_A375_24H:BRD-K12124649:10.0725,DOSBIO002_A549_24H:BRD-K12124649:10.0725,DOSBIO002_HT29_24H:BRD-K12124649:10.0725,DOSBIO002_PC3_24H:BRD-K12124649:10.0725,DOSBIO002_MCF7_24H:BRD-K12124649:10.0725,DOSBIO002_NEU_24H:BRD-K12124649:10.0725,DOSBIO002_NPC_24H:BRD-K12124649:10.0725
5720,-0.853299975395,0.766849994659,0.654049396515,0.21680521965,-0.409449994564,0.544256031513,0.651572644711,0.354640364647,1.36024618149,0.32289147377,-0.245900005102,1.54648983479
466,0.510699987411,0.583899974823,-0.335360586643,-1.35094559193,-1.0950499773,0.402046054602,-0.732717871666,0.000413179397583,-0.0844632834196,1.38724148273,0.00554999709129,0.431597709656
6009,-1.51370000839,0.287250012159,-0.161463230848,-0.00134716182947,-0.2242000103,-0.476379513741,0.275312304497,0.0782474726439,-0.0872840583324,0.473531633615,-0.470400005579,0.277617365122
2309,-0.46930000186,0.0117000006139,0.271800667048,0.752992630005,-1.05114996433,-1.37118148804,-0.522771298885,-0.0556660667062,0.617073476315,-0.134632200003,-0.258949995041,1.66032314301
387,-0.553699970245,0.19050000608,1.83727240562,0.779397428036,0.306850016117,-0.219781845808,-1.28682661057,-0.357597589493,0.60177975893,-0.331453442574,-0.037800014019,-0.0314334854484
3553,-0.104199998081,-1.25495004654,0.36817920208,0.363943189383,-1.82470011711,-0.915846168995,1.04948735237,-0.622679233551,0.246143192053,-0.398726522923,-0.768299996853,-0.943029940128
427,1.16359996796,-0.712350010872,0.0151331871748,0.658145546913,0.500599980354,0.266430318356,1.16089820862,0.328221201897,1.3728260994,3.62064695358,-0.955350041389,-0.403929412365
5898,-0.535300016403,-0.403200030327,-2.4863049984,-1.21937561035,-0.868399977684,0.278149813414,-0.502879798412,0.323695898056,-0.0192320048809,-0.471195697784,0.955500006676,-0.00475515425205
23365,0.207699999213,-0.665000021458,-0.413335680962,-0.599295556545,1.11574995518,0.847606301308,-1.59934198856,-0.780202627182,-1.24107635021,-0.662143826485,-0.63069999218,-0.132720589638
6657,0.657400012016,-0.141800016165,0.492804884911,1.0964384079,0.415049999952,-0.906019091606,0.753391861916,-1.72079074383,0.59520637989,0.0482492148876,0.28979998827,0.612372517586
5054,-1.51849997044,-0.190750002861,-0.727380394936,-0.988557755947,-0.617500007153,-0.707326591015,-1.16460227966,-0.304511785507,-0.722349286079,2.197742939,0.570500016212,-1.18624854088
3108,0.121500000358,0.178249999881,1.67043590546,0.293850123882,0.645949959755,-0.826485574245,0.826803386211,0.563495635986,3.05633997917,0.224819034338,-0.745299994946,-0.0482214540243
1950,3.41070008278,1.18655002117,1.4739716053,1.47596418858,1.07990002632,0.0955964401364,1.48164510727,-0.041968986392,1.14643740654,0.298148095608,0.0194000005722,-0.455913960934
351,0.597599983215,-0.0304000079632,0.0224897116423,-0.481549680233,0.0666999965906,0.348821610212,0.958696842194,0.0376700237393,-0.108471848071,-1.10283243656,0.337249994278,0.190580487251
4846,1.48039996624,-0.176199987531,1.62403905392,1.95908403397,0.264999985695,-0.144476115704,1.27856516838,-0.0332515984774,0.988981902599,-0.400162816048,-1.06945002079,-0.468777000904
1452,-1.14349997044,0.357850015163,0.226277261972,0.684605717659,-0.241199970245,0.62143445015,-0.252842456102,0.165563449264,0.428009569645,-0.0104114413261,-0.290399998426,0.62913954258
4776,0.674499988556,-0.996500015259,1.28295731544,0.838771522045,-0.382650017738,1.48549795151,-0.0653442069888,-0.566602051258,-0.332099497318,-0.894705474377,-0.478999972343,-0.112847357988
6908,-0.26859998703,0.81200003624,1.17870187759,1.68325102329,1.27100002766,-1.1839607954,0.432634085417,0.903081834316,1.11276614666,0.648790061474,-1.41339993477,1.38483762741
672,0.709500014782,-0.648400068283,-0.968282341957,-1.04532968998,-1.39320003986,-0.765442371368,0.24545802176,1.92028462887,1.13519334793,0.294048190117,-0.828849971294,0.612872481346
5710,-2.02160000801,-2.10374999046,0.239641964436,-0.786729872227,-0.0903000086546,0.679137289524,-1.37754869461,0.434287369251,-0.512827336788,-0.0491954311728,0.020100004971,0.844443917274
