rid,CPC019_A375_6H:BRD-K43682718-001-01-0:10,CPC019_A549_6H:BRD-K43682718-001-01-0:10,CPC019_A549_24H:BRD-K43682718-001-01-0:10,CPC019_HA1E_6H:BRD-K43682718-001-01-0:10,CPC019_HCC515_6H:BRD-K43682718-001-01-0:10,CPC019_HEPG2_6H:BRD-K43682718-001-01-0:10,CPC019_HT29_6H:BRD-K43682718-001-01-0:10,CPC019_MCF7_6H:BRD-K43682718-001-01-0:10,CPC019_MCF7_24H:BRD-K43682718-001-01-0:10,CPC019_PC3_6H:BRD-K43682718-001-01-0:10,CPC019_PC3_24H:BRD-K43682718-001-01-0:10,CPC019_VCAP_6H:BRD-K43682718-001-01-0:10,CPC019_VCAP_24H:BRD-K43682718-001-01-0:10,MUC.CP003_MCF7_6H:BRD-K43682718-001-01-0:9.9621,MUC.CP003_MCF7_6H:BRD-K43682718-001-01-0:3.3207,MUC.CP003_MCF7_6H:BRD-K43682718-001-01-0:1.1069,MUC.CP003_MCF7_6H:BRD-K43682718-001-01-0:0.369,MUC.CP003_MCF7_24H:BRD-K43682718-001-01-0:9.9621,MUC.CP003_MCF7_24H:BRD-K43682718-001-01-0:3.3207,MUC.CP003_MCF7_24H:BRD-K43682718-001-01-0:1.1069,MUC.CP003_MCF7_24H:BRD-K43682718-001-01-0:0.369,MUC.CP003_NKDBA_24H:BRD-K43682718-001-01-0:9.9621,MUC.CP003_NKDBA_24H:BRD-K43682718-001-01-0:3.3207,MUC.CP003_NKDBA_24H:BRD-K43682718-001-01-0:1.1069,MUC.CP003_NKDBA_24H:BRD-K43682718-001-01-0:0.369
5054,-1.00951588154,0.74690002203,-2.3585050106,0.53031629324,-1.80356669426,-1.06365823746,-1.17900276184,-0.86965918541,-0.137804821134,-0.555619359016,0.405187100172,-2.22858667374,-0.571278274059,0.806965947151,-1.03671145439,-0.397490262985,-0.422313541174,0.277768015862,0.34439522028,0.230446234345,-0.308110356331,0.600600004196,0.502650022507,0.756550014019,0.40474998951
3108,1.26771605015,2.60575008392,-0.344773709774,3.81116437912,2.28980016708,1.69937622547,1.68727707863,0.357877969742,-0.432953774929,8.13329124451,1.06825435162,3.0488114357,0.0390967354178,-0.90282535553,-0.382310390472,0.0357347279787,-0.0154127329588,-0.316300421953,0.656277179718,3.10488986969,0.22556732595,-0.382849991322,0.091899998486,0.415699988604,0.0112000107765
1950,-0.384683519602,0.771600008011,-0.284341752529,0.209078669548,1.54936683178,-1.48327958584,-1.70229828358,2.25918602943,-0.540525853634,-0.701974272728,0.97721773386,0.529308378696,0.106326401234,0.0130932331085,-0.385580480099,-0.691693663597,-0.191146343946,0.449863612652,1.4403014183,0.425234735012,-0.186805605888,-0.2608499825,0.178050011396,0.169100016356,0.245550006628
351,-0.0266714543104,0.00200000009499,-0.619577527046,-0.259733855724,0.121633350849,-2.32315969467,-1.06784200668,-0.159151881933,0.0899464040995,-0.192341849208,-0.0251374840736,0.879930496216,-0.472493112087,0.367688655853,-1.60521829128,-2.75626015663,-1.29739451408,-0.639514565468,0.950695753098,0.167940437794,-0.265699982643,0.337599992752,0.337899982929,0.338249981403,0.00034999998752
4846,-0.304075866938,-1.422549963,0.670425415039,0.868748486042,0.683700084686,-0.635926067829,-0.997740149498,-0.119592785835,0.565575242043,-0.441713690758,1.26216340065,-1.37215995789,-0.445929884911,0.474298357964,0.5534080863,-0.554032385349,-1.03236329556,1.46695840359,0.605886876583,3.04580259323,0.953204274178,-0.318100005388,0.523899972439,0.350499987602,-2.08255004883
1452,0.518252074718,-1.71530008316,0.846873700619,-1.18809199333,-0.825533390045,0.488193303347,0.20330157876,0.465867072344,0.559613108635,0.962430179119,-1.55897402763,-0.287302821875,-0.109120070934,-0.331989854574,-0.162354514003,0.880229949951,0.0808421969414,0.022596731782,-0.367312014103,-0.199273169041,-0.0125931957737,0.930449962616,1.51195001602,1.60424995422,1.39750003815
4776,-0.775005161762,0.458400011063,0.314322024584,-0.441382527351,0.329833328724,0.172068327665,-0.306851446629,0.401191622019,-0.322818547487,-1.12622582912,0.988401174545,-0.713601887226,-0.0376668572426,1.09648454189,-0.948000609875,-0.540786325932,0.0922106429935,-0.361152529716,0.643768489361,0.115584738553,-0.276141524315,-0.231249988079,0.153899997473,-0.643399953842,0.402799993753
6908,-0.996898949146,0.388750016689,0.292163282633,-0.316431820393,-0.515600025654,0.393179565668,-1.08408677578,0.257604002953,0.429208338261,0.784526228905,0.263105422258,-0.0262026637793,0.884355425835,-1.05974411964,0.700150370598,0.553978443146,-0.103739082813,1.15812659264,-1.64357066154,-0.0750145614147,0.388925939798,-0.735300004482,-0.482050001621,-0.483150005341,-0.578299999237
672,-0.931389808655,-0.428350031376,-0.814807295799,-1.68627667427,-1.16460001469,-0.757975995541,-1.21466743946,-2.27293300629,0.491448104382,-0.0134226679802,0.26108288765,-0.559381842613,0.528237700462,-0.465759247541,0.578130304813,1.08714270592,0.233515441418,-2.5259616375,-0.943645119667,-0.820372164249,-0.999640643597,0.0442499816418,0.531750023365,-0.324999988079,0.112600006163
5710,-0.0144848059863,-0.118549995124,0.692490100861,-0.566341161728,-2.06123352051,-0.399414986372,0.700154542923,0.26552516222,0.990745306015,-0.0376646667719,0.0992565304041,-0.767010271549,-0.00833467766643,0.487984657288,0.0142217716202,0.106710113585,0.20670093596,1.31532204151,-0.560482800007,1.02544891834,0.514644801617,-1.18054997921,-0.0698999986053,-0.762099981308,-0.968850016594
2115,0.338456451893,-0.946599960327,0.691757559776,0.883900821209,1.71596670151,0.208054900169,0.634505391121,1.49803185463,-0.182010442019,-0.663651585579,0.272151082754,1.33631765842,-0.410025298595,0.909713387489,-1.1594517231,-0.0568678602576,-1.01809322834,-0.550386667252,0.0682072937489,1.50358808041,0.279972195625,0.561300039291,1.28865003586,1.64180004597,0.420300006866
7015,-0.61329549551,0.317799985409,0.408655136824,1.29710662365,1.43036675453,-0.866300106049,-1.07946324348,-0.689549863338,-0.129153773189,-1.68405354023,0.669973492622,-0.143803954124,-0.180856317282,1.28685903549,-0.223885715008,-0.962344050407,-0.773798823357,1.6917181015,0.596804022789,1.867223382,-0.427662074566,0.509750008583,-0.134550005198,-0.323300004005,-0.39825001359
8726,-0.00670477841049,-0.359649986029,-0.722798526287,0.863575100899,0.837866663933,0.683541893959,0.240696191788,0.22330892086,0.766580820084,0.425546854734,0.838365793228,1.27271211147,0.533041834831,1.06516945362,0.247339516878,-0.0439855754375,0.553834319115,-2.63626742363,0.252003878355,-1.31249570847,-1.75112080574,0.446950018406,1.93535006046,0.683300018311,1.62260007858
2185,0.477916657925,-0.333200007677,0.251237303019,-0.159642070532,0.946833312511,-0.0883801728487,-0.688593149185,0.617450714111,-0.471477210522,-0.113924846053,0.0598469600081,0.346494078636,-0.43566519022,1.25443792343,-0.767883837223,-0.523858308792,-0.659661471844,0.205795288086,0.53914141655,0.322920203209,0.173521459103,-0.0460500121117,0.14335000515,-0.299549996853,-0.152199983597
3315,0.373133718967,-0.468299984932,0.951110959053,0.814139962196,0.178866669536,0.0664743408561,1.00059187412,0.373489886522,0.153773233294,1.2911465168,0.217467427254,0.538417935371,-1.12540340424,0.000208807177842,0.0460595339537,0.283661305904,0.148928627372,1.14178025723,-1.1596353054,0.334856241941,0.872044801712,-0.151349961758,-0.170249998569,0.217300012708,0.0458000302315
5289,-0.208147406578,-0.486550033092,-0.100439175963,0.901424705982,1.40796661377,0.162080168724,-1.55718541145,-0.36179164052,-1.32442307472,-1.26697492599,-0.122007295489,-1.05879354477,-0.360684603453,1.36935687065,-0.42203193903,0.36745351553,-0.249623388052,0.150432050228,0.0601318776608,0.752013385296,-0.990641891956,0.0229499936104,0.220399990678,-0.0832999944687,-0.541500031948
868,-0.095204256475,0.233350008726,0.061183527112,0.0124077796936,0.0632666349411,-0.805257380009,0.789813816547,2.61290311813,-0.679198265076,0.836433172226,-0.52519518137,0.56884843111,-0.523269474506,0.172628894448,-0.315015226603,0.479316651821,0.320157468319,1.41636574268,0.174293190241,0.993749856949,0.227498441935,0.151650011539,0.219650015235,0.427899986506,0.609750032425
1677,-1.028865695,0.48734998703,-0.167613640428,0.542428791523,-0.294600009918,-0.937159597874,5.20451402664,-0.349645793438,0.437400847673,-1.35948991776,0.878353834152,-0.79460734129,-0.0174136310816,0.990105509758,-0.196278586984,0.346101999283,-0.608131289482,0.36824464798,0.84751355648,1.10155153275,0.516041338444,0.238099992275,0.0283499956131,0.270500004292,-0.16914999485
7043,0.622855365276,-0.619799971581,0.754534542561,-0.414585500956,-0.779166698456,0.749544978142,1.25862944126,0.902190864086,0.186599835753,1.49286401272,-0.280774772167,0.475237220526,0.276486098766,0.298936903477,0.0405398756266,0.711183190346,0.14679685235,0.702936649323,-0.0546889305115,0.857087135315,0.0670619010925,0.43465000391,0.294349998236,-0.424950033426,-0.049950003624
5613,-0.471997141838,-0.596449971199,-0.138802573085,-0.49807459116,0.181633293629,-0.179220303893,-1.53866994381,-1.22186183929,-0.104011692107,-0.535921216011,0.955266594887,-0.794515252113,0.432867020369,0.673746526241,-0.738351821899,-0.267440825701,0.0345041751862,-0.432750821114,0.373553335667,0.29995533824,-0.259965926409,-0.584199965,-0.162900000811,-0.144050002098,-0.118350014091
595,0.585388541222,0.177400022745,0.889597177505,-1.03805100918,-2.22293353081,0.0728070288897,0.783089160919,0.20418509841,0.687108099461,2.46422839165,0.102238461375,0.0877587199211,0.126114204526,-0.439120143652,1.05770921707,0.843641102314,0.718510866165,1.22795331478,-1.58287417889,0.11069957912,0.80411195755,-0.080649971962,-0.142549991608,0.12524998188,-0.00470000505447
4793,-0.240380555391,0.603399991989,-0.278597325087,3.85894370079,2.14703321457,0.395018219948,1.34037899971,0.51521217823,0.557308733463,2.0294983387,0.18884652853,1.47847700119,-0.17571978271,-0.537613332272,-0.20175679028,0.0762936770916,0.457642644644,4.8014922142,1.54302597046,0.728289067745,1.40824317932,0.191399991512,0.500200033188,2.16265010834,0.321550011635
2736,0.869177043438,-0.546299993992,0.904381155968,1.66185557842,1.90533328056,-0.749423205853,-0.56425011158,-0.305569589138,0.267302513123,-0.458415269852,0.898984491825,0.530460953712,-0.787073194981,-0.0813891291618,0.177563905716,-0.540609478951,-0.104168027639,1.1516149044,0.733899593353,1.54630315304,0.733584165573,0.506699979305,0.00270000100136,1.80349993706,0.00760000944138
5290,-0.609796524048,1.24970006943,-0.163220539689,-0.185734570026,-0.335000038147,-0.109160758555,-0.405097901821,-0.235939219594,-0.745893120766,-0.0844645351171,0.467852175236,-0.795027852058,-0.710068225861,0.658092975616,-0.555533409119,-1.05214262009,-0.0792799666524,-0.414786934853,0.113825820386,0.362297981977,-0.288280814886,-0.464599996805,0.358750015497,-0.55554997921,0.110100001097
6194,0.753956973553,-0.00065000000177,0.374135047197,0.000201968941838,0.000466666650027,-0.000130674918182,0.282975435257,0.90265250206,-1.38455653191,-0.701938867569,0.04661340639,-1.07273650169,-1.04514718056,-0.908285975456,-0.052630789578,-0.804583311081,0.000546219060197,0.0610395371914,-0.00699231028557,-0.10315926373,-0.297772049904,-0.00065000000177,0.00065000000177,0.0,-0.412800014019
1676,-0.790176510811,0.00110000022687,0.31145465374,-0.0520488023758,-1.08053338528,0.496529579163,0.262666106224,0.921290874481,-0.0713026970625,0.193340152502,-0.139726147056,-0.258326172829,0.526789009571,0.866610884666,-0.55550891161,-0.177006244659,-0.0552913844585,-0.416932612658,0.501948595047,-0.061066634953,-0.40883025527,-0.0382999777794,-1.30384993553,-0.885450005531,0.587900042534
23512,0.000394634902477,-0.139250010252,0.07981364429,-3.28787183762,-0.932666659355,0.285100460052,-0.182992398739,-0.505118310452,0.615483880043,-1.50983846188,0.102221608162,-0.283935427666,0.471539825201,-1.59678649902,-0.725521862507,0.545417785645,0.0775055736303,0.403749287128,0.198138162494,-0.267755448818,0.552442550659,1.09710001945,0.578549981117,0.419499993324,0.361649990082
148022,-0.416545748711,-0.783699989319,0.159028321505,-0.137601032853,0.106133341789,0.355224639177,0.180832803249,0.800287783146,0.49142742157,0.0614948123693,-0.520611286163,-0.0841477811337,0.312670022249,-0.317406594753,1.15086841583,0.0925422385335,0.0952294170856,1.81293010712,-0.643321692944,0.237440407276,-1.12199735641,-0.677199959755,-0.008550000377,-0.0432999953628,4.22810029984
1906,0.389047324657,1.16869997978,-0.388378590345,0.949885070324,0.526733338833,-1.46425044537,0.319249123335,1.32984519005,-0.534490644932,0.201192378998,0.866154551506,0.0633558705449,-2.89841485023,0.525459110737,-0.751080453396,-0.615857601166,-1.0606610775,0.158308923244,1.1244020462,0.663997173309,-0.104891337454,-0.330949962139,-0.275650024414,-0.528149962425,0.253300011158
8878,-0.587946772575,-0.00135000003502,0.077876701951,-0.609132051468,-1.21760010719,0.532268166542,-0.267009198666,-3.32327914238,-0.178799986839,-0.314768224955,-0.662896037102,0.195755034685,0.812361001968,0.0881114974618,0.320550143719,-0.580469310284,0.141567289829,1.1571559906,-1.55301642418,0.155161097646,0.18841548264,-0.475199997425,0.0277500003576,-0.553799986839,-0.488050013781
3091,0.0124822948128,-0.263150006533,-0.87572568655,-0.201801359653,0.287600010633,-0.877021670341,-0.657203674316,-0.206969335675,0.0278935134411,0.134535133839,0.458073139191,-0.659515082836,0.405329108238,0.233868449926,-0.443434357643,-0.925473451614,-0.344180881977,-1.21076238155,0.55290812254,-0.89014351368,-0.951568841934,-0.335900008678,0.0010000000475,-0.336600005627,0.0
5743,-1.06177663803,-0.674099981785,-0.414587080479,-1.44695198536,0.0913666784763,-0.286120414734,-0.602877318859,3.26575231552,-0.46399924159,-0.727778553963,-0.344483226538,-1.03084993362,0.895257711411,0.898921728134,-0.991532564163,-1.00148355961,0.222408980131,-0.62449991703,0.184229880571,0.034695751965,-0.318897366524,1.42840003967,0.801299989223,-1.01214993,0.428650081158
5321,-0.719620227814,0.415899991989,-0.0254330076277,-0.316366255283,0.975399971008,-0.495397567749,-0.684654891491,0.245967134833,-0.0899312719703,-0.835659265518,0.736275076866,-0.318902641535,-0.23469927907,0.346704810858,-1.13568031788,-0.697112739086,-0.274694651365,-0.242483705282,0.629920482635,0.0997608602047,-0.276016712189,-0.785500049591,0.0088500007987,-1.10835003853,-0.227450013161
4144,-0.613871276379,0.426699995995,0.723025381565,-0.933031082153,-0.881333351135,0.118104442954,-2.91127300262,-0.369582533836,-0.0742507576942,-1.22616684437,0.646946966648,-1.48741233349,-0.554202139378,0.0034234970808,0.170038849115,-0.319736152887,0.291361510754,1.03801774979,0.201312914491,1.66788041592,1.00349009037,-0.970549941063,-0.630249977112,-1.42620003223,-1.08039999008
1981,-0.7515630126,0.792850017548,0.736241459846,-1.36088681221,-0.143333360553,1.08326530457,0.273678034544,0.579573333263,0.545449614525,1.99247276783,1.1825479269,0.272419035435,1.48615705967,-0.979867696762,1.66586041451,0.478928864002,-0.501554965973,1.00168192387,0.0443591475487,-0.383350640535,1.72163069248,0.269600003958,-0.553349971771,-0.616500020027,0.78719997406
695,0.608945548534,-0.835049986839,-0.145464330912,-1.40256214142,-0.824700057507,-0.340458154678,-0.490247637033,-1.13948893547,0.379321813583,0.842149317265,0.686255455017,-0.599915087223,0.0961980968714,-0.982055544853,0.12428342551,-0.659469425678,0.643788337708,0.388241738081,-1.24125993252,-0.470610320568,-0.958290278912,0.540549993515,0.590799987316,4.47329998016,0.828899979591
10398,-0.864984273911,-0.700100004673,0.0449205189943,0.565842926502,-1.36950016022,-0.177253693342,-0.322103589773,-0.123721785843,-0.755619227886,-0.126349329948,-0.0631973594427,-0.175185576081,-0.219477146864,0.849951863289,-0.739905893803,-0.467865288258,-0.309568047523,-0.10983273387,0.531854271889,0.528827190399,-0.00806780159473,-2.31614995003,0.786849975586,-1.59064996243,0.983850002289
5708,-1.00530004501,0.318800002337,0.589158415794,-0.883558511734,-0.0595000088215,0.0900083184242,0.14861394465,-1.19683337212,0.361528515816,-1.6413500309,-2.98291802406,0.505488395691,-0.185817450285,0.537870883942,0.161931186914,0.146282285452,0.826568543911,1.10631656647,-0.284153223038,1.3994385004,0.654251635075,-1.11629998684,-1.06630003452,-1.08519995213,-1.06929993629
1213,0.0621513202786,-3.49924993515,0.816357731819,-2.44189143181,-2.49913358688,0.714780569077,1.30753922462,1.12690079212,0.8013240695,0.22884054482,0.964055776596,-1.01467490196,0.709607839584,0.413397729397,0.91232085228,0.714223861694,0.53798353672,0.0569600760937,-2.93048048019,0.0657359883189,-0.334191769361,-7.90499973297,-0.611750006676,-3.16604995728,-0.549099981785
226,-0.0676223114133,-1.23430001736,-0.140759944916,-1.08155763149,-0.727566659451,0.18706420064,0.183471173048,-0.942693591118,0.254648715258,-0.531251192093,-0.518576443195,-0.277396202087,0.0233014523983,0.422626554966,0.727845191956,0.23009352386,0.561372756958,1.52736258507,-1.37612986565,0.578193247318,1.37471997738,-0.995700001717,-0.551850020885,-0.846099972725,-0.108149975538
6777,-0.158459946513,-0.322050035,0.885655164719,-0.469709336758,0.883166670799,0.0849767923355,0.317216932774,0.833265304565,0.433229029179,0.531432747841,0.361528277397,1.12772333622,-0.489542245865,0.0744308978319,-0.14186924696,0.296302139759,-0.335695773363,1.02591991425,-0.314946472645,1.80816328526,0.411280065775,-0.732200026512,0.0698000043631,-0.0151000022888,0.630999982357
2113,-1.01482367516,-1.00929999352,0.736654877663,-0.471482217312,0.778233408928,-0.382995665073,0.101607427001,0.0274175927043,-0.389581739902,0.842304050922,-0.251152664423,0.58858692646,-0.410358011723,1.31841111183,0.645390212536,-0.149127542973,-0.633840024471,0.0778487324715,1.38714778423,0.263415157795,0.00686959922314,-1.6046500206,0.153650000691,-0.598750054836,0.496349990368
3329,-0.363996982574,0.0295000001788,-0.158301725984,-1.90803217888,-0.764133393764,0.230155259371,-1.76599359512,-0.351181417704,0.662148892879,-0.629475235939,-0.36148494482,-1.00362384319,1.23591351509,-0.0514104627073,1.16037106514,0.768034100533,0.76086717844,-0.254360646009,-1.3409075737,-0.558751165867,0.217941850424,-0.534949958324,0.367399990559,-0.493000000715,0.00744999945164
1050,-0.196854859591,0.308550000191,-0.375682234764,0.593955278397,-1.52396678925,0.274740189314,-0.767409980297,-0.0769253671169,0.0933033078909,-1.08439230919,0.767922401428,0.382063180208,0.0134128034115,-1.25968122482,1.24220120907,0.520596385002,0.398653328419,0.652624368668,-0.970543563366,-0.752594172955,1.3462921381,0.0690499544144,0.086050003767,1.19040000439,-0.0851500034332
9491,-0.37903919816,1.89569997787,-0.174676805735,0.0547808781266,0.917600035667,-0.180053412914,0.156458064914,0.0695237368345,-0.487031430006,-0.365462064743,0.669173717499,0.988577008247,0.484982013702,0.122597672045,-0.618918657303,0.00672747194767,-0.822397470474,0.284870773554,1.17239272594,0.270426303148,-0.295283675194,0.205350011587,0.13299998641,-0.456399977207,0.117649972439
22926,0.0114561449736,-0.472849994898,0.579862535,-0.837442696095,-1.33090007305,0.537563860416,0.186142668128,0.00894971191883,-0.478028774261,0.854580521584,-1.06356239319,-0.989484190941,0.390669614077,0.142484784126,0.268589287996,-0.216589510441,-0.369936108589,1.28490960598,-0.286060780287,1.18305051327,0.46878233552,0.132500007749,0.629250049591,-0.199349999428,0.2541000247
5899,0.328279137611,-0.0318499803543,0.739777028561,-0.995554089546,-0.47520005703,0.531215250492,0.406952112913,0.16844817996,-0.0865426287055,0.21486762166,0.249956101179,1.26335525513,0.203669786453,-0.262308359146,0.309806317091,0.375094056129,-0.700421333313,0.432906270027,-1.05685758591,0.349526494741,1.33840572834,4.29785013199,0.422850012779,-0.681699991226,0.121900007129
5467,1.46833157539,-0.649199962616,0.387231737375,3.6906042099,1.93673336506,2.35202479362,1.16022622585,1.10184156895,0.122185066342,1.51480007172,0.138544619083,2.73326444626,-0.487268775702,0.441607832909,-0.282151758671,-0.385611027479,-0.57804107666,-0.0344732329249,0.465876817703,0.612534701824,-0.0235789269209,0.399399995804,0.247249990702,-0.0174499750137,0.449400007725
6774,-0.720781028271,-1.18540000916,0.296368777752,-0.198844850063,-1.1115334034,0.470458447933,0.230538994074,-0.363362818956,0.191989898682,0.826016128063,-0.309207350016,0.482108771801,0.471641182899,0.174397334456,-0.0951753258705,2.95599365234,0.249999761581,-0.900293052197,-0.41338121891,-0.239610001445,-0.306564062834,-0.235550001264,1.18050003052,-0.423350006342,0.542249977589
1788,-0.610638320446,0.366200000048,0.281113147736,-0.617948770523,0.474166691303,0.071088925004,-0.747761666775,0.33179974556,-0.365974336863,-0.450546652079,0.303744316101,0.274910539389,-0.393260955811,1.66311204433,-0.942534685135,-0.573964416981,-0.510632038116,-0.49021628499,0.504517674446,0.166134014726,-0.158074676991,-0.332249969244,0.298949986696,-0.971450030804,-0.370049983263
5921,0.181752964854,-0.551299989223,0.989314079285,-2.26325845718,-1.06583333015,0.414682537317,1.25469386578,1.77738785744,0.38391661644,0.49155163765,-1.37237131596,-0.804217338562,-0.710155427456,-1.0752145052,0.893971025944,0.577115774155,0.687517344952,-0.871998488903,-1.10760593414,-0.232634082437,-1.41241586208,0.369849979877,0.868099987507,0.478699982166,0.350149989128
5721,0.328302532434,0.987399995327,0.154012411833,0.776877522469,-3.2678000927,0.913279354572,-1.65855073929,0.00187030434608,0.111105963588,-2.24594759941,-0.00224820291623,0.0771682560444,0.368644803762,-0.484610497952,-0.0708362311125,-0.330371916294,0.0598466359079,-0.425188064575,1.23385739326,-4.99219369888,0.101246535778,0.984549999237,-0.181449979544,0.935899972916,-0.151999995112
2263,-0.957057237625,1.2038500309,0.29697650671,-1.1907761097,-0.241100043058,-0.418395400047,-0.52694028616,-0.0960977822542,0.0853331685066,-0.491534978151,0.891142725945,0.265562236309,0.331348329782,0.759027659893,-0.745213627815,-0.611829638481,-0.460380673409,0.536658287048,0.819084584713,-0.0625955164433,0.247977882624,-0.641000032425,-0.109200000763,-1.0474499464,-0.154699996114
808,-1.02153074741,0.66010004282,0.5599848032,0.850145936012,0.014066696167,0.0329132303596,-0.448064774275,1.30690217018,0.352199971676,0.743525326252,0.238715320826,1.35254943371,0.451413869858,1.78575181961,-0.590956330299,-0.843368589878,-0.253187119961,-0.334587156773,0.732926607132,-0.307380259037,-0.387383550406,-0.104600012302,0.107500001788,-1.04330003262,0.418799996376
