rid,CPC003_HA1E_6H:BRD-A31801025-001-01-0:10,CPC003_HA1E_24H:BRD-A31801025-001-01-0:10,CPC003_HCC515_6H:BRD-A31801025-001-01-0:10,CPC003_HCC515_24H:BRD-A31801025-001-01-0:10,CPC003_PC3_6H:BRD-A31801025-001-01-0:10,CPC003_PC3_24H:BRD-A31801025-001-01-0:10,CPC003_VCAP_6H:BRD-A31801025-001-01-0:10,CPC003_VCAP_24H:BRD-A31801025-001-01-0:10,CPC015_A375_6H:BRD-A31801025-001-01-0:10,CPC015_A549_6H:BRD-A31801025-001-01-0:10,CPC015_A549_24H:BRD-A31801025-001-01-0:10,CPC015_ASC_24H:BRD-A31801025-001-01-0:10,CPC015_HEPG2_6H:BRD-A31801025-001-01-0:10,CPC015_HT29_6H:BRD-A31801025-001-01-0:10,CPC015_MCF7_6H:BRD-A31801025-001-01-0:10,CPC015_MCF7_24H:BRD-A31801025-001-01-0:10,CPC015_NPC_24H:BRD-A31801025-001-01-0:10,CPC015_PHH_24H:BRD-A31801025-001-01-0:10,CPC015_SKB_24H:BRD-A31801025-001-01-0:10,CPD003_MCF7_6H:BRD-A42153648-001-01-0:10,CPD003_MCF7_24H:BRD-A42153648-001-01-0:10,CPD003_PC3_6H:BRD-A42153648-001-01-0:10,CPD003_PC3_24H:BRD-A42153648-001-01-0:10
5720,0.262800008059,0.0594896264374,0.160138428211,-0.850189566612,-1.53075361252,-0.699339747429,-0.576747655869,0.109600000083,0.434670865536,0.111000001431,-0.505900025368,-0.644136548042,-0.0254999995232,0.35071605444,-0.765709996223,0.151650175452,0.537160396576,-0.219550013542,-0.103299997747,0.115350037813,0.514048159122,0.451394200325,-0.172000005841
466,0.0626000165939,0.295490205288,-0.239456862211,-1.61565256119,-0.845886349678,0.220359295607,-0.161828845739,1.25300002098,0.134850889444,-0.0926500111818,0.225766658783,-1.05473339558,0.234200000763,-0.476623117924,-0.428954809904,-0.416247904301,-0.359399467707,-0.0615499988198,-0.102049998939,-0.322700023651,1.14430570602,-0.43772366643,0.900649964809
6009,-0.47230002284,-0.273836135864,-0.756951332092,0.333832293749,-1.4541208744,-0.743536531925,-1.53330290318,0.382099986076,-0.159377574921,0.681749999523,-0.955766618252,-0.921184897423,-0.694550037384,-0.0394134037197,-0.104060158134,0.151035487652,-0.883683681488,0.848950028419,1.07069993019,0.614199995995,0.631976008415,0.329804301262,-0.698699951172
2309,-0.401800006628,-0.0196434855461,-0.612164139748,0.438414722681,-0.86906504631,-9.01818275452e-05,1.01552629471,2.77530002594,0.39001879096,-0.231699988246,0.276099979877,-0.713122427464,-0.331849992275,-0.689264297485,-0.312582701445,-0.203544855118,-0.737993478775,0.544250011444,0.0868000090122,0.226350009441,-0.773773610592,0.316276013851,0.270500004292
387,-0.652300000191,0.811766564846,-0.432174772024,0.328052520752,-0.512425661087,0.87601774931,-1.53928542137,-1.72940003872,-0.308776259422,-0.1943000108,-0.201033338904,-0.386389255524,0.0170999988914,0.16284313798,-0.323373347521,0.13978984952,0.0740182548761,0.405400037766,1.02215003967,-0.700250029564,-0.60185790062,0.361678093672,0.819149971008
3553,-0.540799975395,0.27687817812,-0.872193038464,1.78789043427,0.430443525314,1.23899912834,0.179159805179,1.28729999065,0.215707957745,-0.448450028896,-0.0894666612148,1.6292681694,-1.07780003548,1.67951118946,0.254773080349,-0.636242389679,1.17094802856,-0.102499991655,-0.0108000040054,0.312849998474,0.0329443365335,-0.78787958622,0.472699999809
427,-0.0859499573708,-0.745742976665,-0.127747029066,-1.68235516548,0.588480353355,0.222524702549,0.715696573257,6.60930013657,0.0448064357042,-0.181449994445,0.0857666507363,-0.0032078102231,-0.435800015926,0.692967891693,1.04657626152,-0.397459805012,0.0808388292789,-0.00154998898506,0.925550043583,-0.528200030327,0.39933386445,-1.00378012657,-0.496299982071
5898,-0.229499965906,-0.0635951459408,-0.355717629194,-4.3318271637,0.362567901611,0.0688704252243,-0.101440958679,0.54240000248,-0.808269798756,0.429350018501,-0.369899988174,1.10824894905,-0.182850003242,-1.32041013241,-0.342414677143,-1.34774744511,0.428487896919,0.774500012398,-0.116949997842,-0.169550001621,0.144615903497,0.114253073931,0.23979999125
23365,0.0404500067234,1.07526636124,-0.847002625465,0.675441861153,2.47829627991,1.19571363926,0.0847502872348,-0.360199987888,1.96686530113,-0.171899974346,0.74690002203,1.02845478058,0.313099980354,-0.346239507198,-0.183723524213,-0.0763123929501,0.511013329029,0.276150017977,0.616649985313,-0.206900000572,-0.00174191594124,-0.471340239048,-2.02920007706
6657,0.218350023031,-0.218009710312,-0.364606112242,-0.119000546634,1.1110227108,1.03478515148,0.206175670028,-0.619799971581,0.0489802956581,-0.318450003862,-0.103300020099,0.553941249847,-0.661100029945,1.70529603958,0.793849945068,-0.409524798393,-1.02719867229,-0.0323000252247,-0.833400011063,-0.144450008869,0.194284379482,-0.817394793034,-0.526700019836
5054,-0.571550011635,1.19666492939,-1.26222264767,0.954207122326,0.410639941692,-0.108834937215,-0.649211347103,0.347499996424,-0.330485463142,-0.0573999881744,1.25749993324,-0.00784950703382,0.424750000238,-0.0531398877501,0.523754239082,0.163061141968,1.35062861443,0.265399992466,0.749799966812,-0.10055000335,0.376680731773,0.507041931152,1.65425002575
3108,-0.605899989605,0.271165639162,-0.272582501173,-1.69003915787,0.701647758484,0.0766380801797,-0.836464941502,-0.286900013685,-0.792662799358,0.169050008059,-1.27893328667,-0.299808382988,-0.794900000095,0.306750416756,-0.964247941971,-0.266651183367,-0.506815850735,-0.430849999189,-0.736699998379,0.262549996376,-0.657397150993,0.359934300184,0.519299983978
1950,-0.831350028515,0.917400956154,-0.114608630538,0.291593372822,0.0378451384604,-0.208074256778,-0.275396406651,-0.0703999996185,0.572885274887,-0.557349979877,-0.313033342361,-0.15747974813,-0.470200002193,1.00827550888,1.2583309412,0.0359186343849,3.39868068695,-1.50024998188,0.151950031519,0.160400003195,-0.774465978146,-0.121739186347,0.476700007915
351,1.49515008926,0.117519505322,0.574160814285,1.28838121891,0.147306010127,0.12776529789,0.417997539043,0.0,0.233629405499,-1.66814994812,-1.51100003719,0.0624846853316,0.493149995804,0.685290575027,0.16829790175,-0.466213256121,0.307932138443,-1.18575000763,-0.625949978828,0.790000021458,-0.0843129083514,-0.185841590166,0.378749996424
4846,0.091099999845,-0.661925852299,-1.24822258949,-0.65338152647,-0.0407757461071,-0.0683594793081,-0.479816406965,-0.544300019741,0.758471667767,-0.709900021553,-0.554033279419,0.026246054098,0.745900034904,0.0682471990585,0.102573484182,-0.347146391869,-0.0612405091524,-0.263099998236,-0.651999950409,-0.485800027847,-0.223615080118,-0.398161411285,-1.20994997025
1452,-0.365649998188,-0.534628450871,-0.418086081743,-0.0957979038358,0.358073025942,-1.17727744579,-0.914618551731,4.34940004349,-0.593057274818,0.657450020313,0.267966687679,0.11235140264,0.78225004673,-0.00688862800598,-0.339132666588,0.747308373451,-3.49652171135,1.11835002899,0.12025000155,-0.699400007725,-1.01694691181,0.520797371864,-1.29999995232
4776,0.134499967098,0.0448211729527,-0.206881225109,-1.01533341408,1.15087556839,0.768783330917,0.539755940437,1.1209000349,0.753553390503,-0.115549996495,-0.123266667128,3.43243408203,-0.602800011635,1.2074804306,0.882289767265,-0.692224740982,0.601707577705,-0.664849996567,0.503400027752,0.0522000007331,-0.374291539192,-0.576538980007,-0.24509999156
6908,-0.608799993992,0.303409993649,-0.241391330957,-0.711023569107,-1.28376674652,0.979429483414,-0.152195930481,-0.842000007629,-0.429537296295,-0.252350002527,0.08599999547,-0.667990207672,0.37760001421,0.14344805479,-0.520166575909,0.350821971893,-0.435834884644,0.492150008678,1.11285007,0.279600024223,0.363490700722,1.15334177017,0.373999983072
