rid,DOS013_VCAP_6H:BRD-K68340318-001-01-9:5,DOS013_VCAP_24H:BRD-K68340318-001-01-9:5,DOS040_A375_24H:BRD-K68340318-001-01-9:5,DOS040_HT29_24H:BRD-K68340318-001-01-9:5
5720,-0.676834285259,-1.34169054031,1.33395004272,-1.85245001316
466,-1.05353248119,-0.0669150128961,0.958950042725,0.423550009727
6009,-0.705051124096,-0.43016821146,0.0266999993473,0.56819999218
2309,0.67452532053,-0.301920950413,-0.366349995136,-0.578999936581
387,0.110544502735,-0.0240422151983,0.904449999332,1.13345003128
3553,-1.09609413147,0.07481944561,-1.0434499979,-0.905650019646
427,-0.074360512197,0.739265203476,0.0653500109911,-0.0617500022054
5898,0.201067104936,-1.49101519585,-0.395900011063,-1.46425008774
23365,0.581377267838,0.80586540699,-0.846000015736,1.18505001068
6657,0.283317357302,-0.53141450882,-2.42320013046,0.595350027084
5054,-1.12343811989,0.752926468849,0.090950012207,1.38415002823
3108,-0.264024615288,3.5427980423,1.05190002918,1.18254995346
1950,0.520456135273,-0.46893030405,-1.10540008545,-0.179450005293
351,-0.348882317543,-0.152027070522,-0.134749993682,0.0635499954224
4846,-0.231737270951,-0.434645533562,-0.446399986744,2.13364982605
1452,1.2379335165,-0.397114694118,-0.937349915504,-1.03439998627
4776,-0.03466168046,0.0381972715259,-0.770049989223,0.0162500012666
6908,0.0410913676023,-1.00423836708,1.57500004768,-0.365799993277
672,0.306916892529,0.582061350346,-0.744199991226,-0.463550001383
5710,0.487753033638,0.916338562965,-0.71154999733,-0.2337000072
2115,-0.672762215137,-0.578883707523,0.307499974966,-0.166400000453
7015,0.110276132822,-0.471192210913,-1.17925000191,1.04235005379
8726,-0.348586142063,-0.608581721783,2.33559989929,-0.517250001431
2185,-0.1638148278,3.30338573456,-1.42614996433,0.296900004148
3315,0.0650990009308,-0.384059607983,1.03030002117,0.130549997091
5289,0.339651823044,-0.508547723293,-1.03900003433,-0.0142499953508
868,0.380917489529,0.24759401381,-0.297500014305,1.97779989243
1677,-0.0399454385042,-0.404183357954,-1.04454994202,0.287299990654
