rid,CPC005_A375_6H:BRD-K79092138-001-06-0:10,CPC005_A375_24H:BRD-K79092138-001-06-0:10,CPC005_A549_6H:BRD-K79092138-001-06-0:10,CPC005_A549_24H:BRD-K79092138-001-06-0:10,CPC005_HA1E_6H:BRD-K79092138-001-06-0:10,CPC005_HA1E_24H:BRD-K79092138-001-06-0:10,CPC005_HCC515_6H:BRD-K79092138-001-06-0:10,CPC005_HT29_6H:BRD-K79092138-001-06-0:10,CPC005_HT29_24H:BRD-K79092138-001-06-0:10,CPC005_MCF7_24H:BRD-K79092138-001-06-0:10,CPC005_MCF7_6H:BRD-K79092138-001-06-0:10,CPC005_PC3_6H:BRD-K79092138-001-06-0:10,CPC005_PC3_24H:BRD-K79092138-001-06-0:10,CPC005_VCAP_6H:BRD-K79092138-001-06-0:10,CPC005_VCAP_24H:BRD-K79092138-001-06-0:10,CPD002_MCF7_24H:BRD-K53815609-001-04-9:10,CPD002_MCF7_6H:BRD-K53815609-001-04-9:10,CPD002_PC3_6H:BRD-K53815609-001-04-9:10,CPD002_PC3_24H:BRD-K53815609-001-04-9:10
5720,-0.655419826508,-0.622888147831,-0.772666990757,-0.354756712914,-0.85799998045,-0.194178149104,-0.906899988651,-5.60045003891,-3.02953791618,-0.541108191013,-3.22403216362,-3.68074822426,-0.0887449532747,-0.442685216665,0.615287184715,-0.0908167287707,-0.284518539906,0.59254360199,-0.0367497727275
466,-1.11605358124,0.371142089367,-0.057773321867,0.38290771842,0.449050009251,-0.0859073251486,-0.42769998312,-0.409150123596,-1.02977967262,-0.84366440773,0.168123558164,0.261148571968,0.617968738079,-1.01459026337,-0.00431342422962,0.126174345613,0.387135803699,-0.0387441813946,0.617701470852
6009,-0.166535645723,0.0956538617611,-2.15417814255,-1.20991134644,-0.450049996376,-0.470138907433,0.156299993396,-0.615849971771,-0.0895001590252,0.471804797649,-0.163896813989,-0.80833876133,0.120619297028,-0.318731099367,0.474069356918,-0.12771576643,0.338284015656,1.54232931137,-0.348444551229
2309,0.0125239044428,0.96127307415,0.309551477432,0.453970134258,-0.67325001955,-0.404876291752,0.933449983597,3.0311999321,0.618903040886,1.03679144382,0.817562520504,-0.0737551152706,-0.0986230075359,0.573484778404,1.52920126915,0.178585484624,0.606596589088,0.304474562407,-0.10104893893
387,-0.561587452888,-0.779013931751,0.498939841986,-2.42329621315,-1.32395005226,-0.0538131967187,-1.69529998302,4.24524974823,0.855186641216,-0.517595410347,0.0900289416313,-1.12492799759,-0.81970500946,0.0832263827324,-0.678719460964,0.00977971404791,-0.244768202305,0.610350608826,-0.319727778435
3553,-0.0483320392668,0.334226548672,-0.774729251862,0.185714781284,0.61755001545,-0.305897384882,1.88420009613,6.48015022278,-0.352666676044,-0.171330019832,-0.506514191628,-0.424459904432,-1.76822650433,-0.427107334137,-0.863297700882,-0.182721167803,-0.923988759518,-0.659982144833,-0.625232100487
427,-0.54920822382,-0.00939682126045,-0.00431674718857,1.10356521606,-0.275349974632,0.747744739056,0.779349982738,0.315400004387,0.593515753746,-0.406876027584,0.224811047316,0.752114593983,0.245142713189,0.30210506916,1.45716333389,2.62847590446,-0.527130484581,1.27209365368,0.521178543568
5898,-0.032173871994,0.0247257351875,0.277715176344,0.696068584919,0.22159999609,-1.15478050709,-0.642699956894,-4.87185001373,0.989921689034,-0.584821939468,0.586492300034,-1.50705111027,-0.880764663219,-1.50339007378,-0.990983963013,-0.691626429558,-0.106219291687,0.197751715779,-0.0416446179152
23365,0.337805092335,-0.837587356567,0.25059273839,-0.150997966528,0.00755000114441,0.00547867268324,-0.080649971962,1.70714998245,0.312333285809,-0.318938702345,-0.139058098197,-0.639333367348,0.357247173786,-0.137779951096,-0.0934797301888,-1.33541476727,1.28810489178,0.449758887291,-0.217945918441
6657,-0.290823042393,-2.93026185036,-0.630876898766,-0.285964459181,0.572499990463,0.0348961651325,0.801099956036,4.7470998764,-0.0106216222048,-0.216011941433,-0.692310929298,0.295333594084,0.0400372445583,-0.232701957226,-0.62033867836,0.259875059128,-0.423312664032,-1.455088377,-0.41453742981
