rid,CPC012_A375_6H:BRD-A61858259-001-01-0:10,CPC012_A549_6H:BRD-A61858259-001-01-0:10,CPC012_A549_24H:BRD-A61858259-001-01-0:10,CPC012_ASC_24H:BRD-A61858259-001-01-0:10,CPC012_HA1E_6H:BRD-A61858259-001-01-0:10,CPC012_HCC515_6H:BRD-A61858259-001-01-0:10,CPC012_HT29_6H:BRD-A61858259-001-01-0:10,CPC012_MCF7_6H:BRD-A61858259-001-01-0:10,CPC012_MCF7_24H:BRD-A61858259-001-01-0:10,CPC012_NEU_24H:BRD-A61858259-001-01-0:10,CPC012_NPC_24H:BRD-A61858259-001-01-0:10,CPC012_PC3_6H:BRD-A61858259-001-01-0:10,CPC012_PC3_24H:BRD-A61858259-001-01-0:10,CPC012_PHH_24H:BRD-A61858259-001-01-0:10,CPC012_SKB_24H:BRD-A61858259-001-01-0:10,CPC012_VCAP_6H:BRD-A61858259-001-01-0:10,CPC012_VCAP_24H:BRD-A61858259-001-01-0:10
5720,0.342316329479,-0.675500273705,1.07235002518,-0.274694055319,-0.273872315884,-0.154195785522,-0.125071257353,0.679587185383,1.00968980789,0.0832575857639,-0.327024757862,0.154069885612,0.257413327694,-0.252400010824,0.560927629471,-0.334534645081,1.75285053253
466,0.389953911304,-1.29298663139,0.549000024796,-1.10305178165,-0.492286831141,-0.474727630615,0.326414346695,1.52668869495,1.16187548637,0.749763667583,1.0971275568,-0.184819623828,0.18775652349,0.00639999657869,0.716388940811,-0.0197847038507,1.18141341209
6009,0.387666255236,0.737553060055,1.16380000114,-0.857837557793,-0.357741504908,0.751318752766,-0.550853312016,0.290290296078,-0.0961775183678,0.795831799507,0.578809678555,0.502798557281,1.43394827843,0.643750011921,0.130795314908,-0.44544544816,0.708290755749
2309,0.0882259011269,-0.80285525322,1.24234998226,-0.875109314919,-0.28716981411,-0.0929195210338,-0.188678696752,-0.204157203436,-0.66858458519,0.816252350807,-0.585965394974,1.2116240263,2.25450372696,-0.720200002193,-1.76736414433,0.158130139112,0.451156467199
387,-1.00157761574,-0.0904969871044,0.0117000043392,-1.35793936253,0.175153151155,1.06964886189,-0.00781920552254,0.470278412104,-0.0406880155206,-0.474481314421,0.309849351645,-0.601353287697,0.603513360023,-0.350849986076,-0.641757786274,-0.119319945574,0.729961693287
3553,1.77517676353,2.01974916458,-0.82264995575,0.894751369953,0.474235504866,1.19931852818,0.526655614376,-0.380226016045,-0.822195112705,-0.972749710083,-0.829721808434,1.31926727295,1.59232091904,-0.267799973488,0.817503273487,-0.10295933485,-1.42370259762
427,-0.132342711091,0.529207408428,-0.181500002742,0.884893774986,0.0158512145281,-0.773256838322,-0.276792705059,0.288506746292,0.498479366302,0.428712338209,-0.486801415682,0.259507358074,-0.530499756336,1.33159995079,0.621935248375,-0.820071458817,0.348147690296
5898,-0.428260475397,0.391749560833,-0.237850010395,-2.3933672905,0.0500831380486,-0.367611080408,-0.284230589867,0.926866412163,0.633680820465,-0.239590153098,-0.250508099794,-0.32518145442,1.04220616817,-0.14794999361,0.612776398659,-0.942477166653,-0.436914771795
23365,-0.764405250549,0.789757668972,-4.69750022888,0.121624410152,0.209831237793,0.587596237659,-0.694138288498,0.116662964225,-0.986625313759,-0.462063968182,0.781566619873,-1.85876953602,-0.697598040104,-0.411449968815,-0.863900184631,-0.598397493362,-0.63736051321
6657,0.902773618698,2.14359855652,-0.973600029945,1.09757709503,0.0133466124535,0.752210140228,-0.20288144052,-1.19479322433,-0.800744950771,0.308607310057,0.433036625385,-0.272414594889,-1.51862800121,-0.90860003233,0.724103033543,-0.496609687805,-1.97880041599
5054,0.13487623632,-0.523104667664,0.809149980545,-0.947978019714,-0.461520701647,-1.40352678299,0.432374894619,0.131329506636,-0.362669914961,0.248161017895,-1.32438218594,-0.0125203952193,-0.24876922369,-0.407000005245,-0.402939349413,-0.140569120646,-0.63887989521
3108,-1.09262681007,-1.22331547737,0.337300002575,0.870575904846,0.459747731686,-0.0699354708195,0.0409009158611,0.527891933918,-0.50495249033,-0.179650485516,0.393966138363,-0.176058426499,1.05896151066,0.121399998665,0.909633755684,0.394733667374,-0.198092356324
1950,0.964370131493,-0.10969106853,-0.774850010872,0.644549369812,-0.0748316943645,0.0734471678734,0.719876885414,-0.387056261301,-0.447449743748,-1.14606833458,-0.541634678841,-0.171438291669,-1.00805413723,0.00365000963211,2.17541456223,0.0858299508691,-0.591469228268
351,1.28232049942,0.30019646883,-0.455500006676,0.556142985821,0.255347192287,0.089394159615,0.0150884091854,0.0716362893581,-0.108165644109,0.000913321622647,0.173133403063,0.601580142975,-1.84555268288,-0.386299997568,-3.80570077896,0.0499652661383,0.174405097961
4846,0.270304083824,-0.0408953353763,-0.355549991131,-0.375343829393,0.173077821732,-0.327253401279,0.217039346695,0.0983282923698,-0.0167095288634,-0.112751528621,-0.171681046486,2.89451742172,-0.0165282785892,1.14094996452,4.14091825485,0.592988431454,0.071325942874
1452,-0.0489693433046,0.600782215595,0.707700014114,-0.644384503365,-1.50452673435,0.127722710371,0.561728715897,0.361046850681,-0.0876421183348,0.289477139711,0.506985962391,-0.0285587161779,1.68140459061,-0.159199997783,-0.920777320862,-0.857977867126,-0.0499262809753
4776,0.0313712209463,1.18017983437,-1.08165001869,1.59150397778,-0.257167041302,0.512486338615,0.265961974859,-0.549011468887,-0.744283974171,-1.07852518559,-1.00257265568,-0.557654201984,-1.77183651924,-0.8083999753,-0.171552807093,-0.00974228978157,-1.82172882557
6908,0.100138165057,0.368863612413,1.38855004311,-1.35516917706,-0.31428706646,-0.525701522827,0.859133124352,1.20983767509,0.816479921341,0.154234483838,0.828099727631,0.79049384594,1.3048927784,0.759450078011,0.768250703812,0.343626499176,2.32947778702
672,0.872342586517,0.400874644518,-0.00235000252724,0.28124448657,-0.0798867046833,-0.643205821514,0.524263381958,0.826028764248,0.906598389149,-0.808871150017,0.682694077492,0.300736933947,-0.68462574482,-0.184900015593,-0.275554597378,0.0955369472504,0.612982928753
5710,0.423242509365,1.37511610985,0.633550047874,-0.600460708141,0.457036107779,0.352301001549,0.165910333395,0.791795372963,-0.0477847158909,0.81852376461,0.63049864769,-3.12002897263,1.77415585518,0.0444499850273,-3.82706832886,0.232291966677,0.0995397716761
2115,-1.47802352905,-0.512858629227,-1.03679990768,3.20196294785,0.0245994739234,-0.227134004235,-0.3110216856,-0.412620186806,-0.652349472046,-0.106424868107,0.752424061298,-1.90944325924,-2.47876143456,-0.284049987793,3.41520380974,-0.826307296753,-1.11462688446
7015,0.772919654846,0.593211889267,0.370450019836,0.936374723911,-0.126709401608,-0.333754986525,0.359115421772,-0.184687688947,-0.492722868919,-0.801218688488,-0.892733454704,1.43054485321,-0.880285024643,0.187949985266,0.612908899784,0.553918361664,-0.6964199543
8726,-0.751565933228,0.583002328873,0.735900044441,0.667952597141,0.507451415062,-0.240443766117,0.808236300945,0.942168235779,0.688008010387,0.214163228869,0.927230358124,0.18144762516,1.21015167236,0.0061499774456,3.58772373199,0.484167844057,0.281373441219
2185,-0.120378986001,1.64603281021,-1.27944993973,1.50887393951,0.845100164413,-0.00138446688652,0.153854191303,-0.788500905037,-0.724985837936,-1.48833620548,-0.938407182693,-0.699656426907,-0.948563575745,-0.174199998379,0.74422699213,-0.756835520267,-2.26763343811
3315,-0.480600178242,-0.21379558742,-0.0570999979973,-0.434263199568,0.545632958412,0.616299033165,-0.319217115641,-0.653287529945,-0.387626349926,3.77654361725,-0.0247083492577,-0.428850114346,0.170871257782,0.00409999489784,-4.56578350067,-0.548270046711,-0.272114425898
5289,0.725068211555,0.130344212055,-0.909299969673,-0.483868539333,-1.00776541233,-1.57703316212,0.341290205717,-0.551124095917,-0.113670319319,-0.570957899094,0.0754376500845,-1.12003684044,-0.452736914158,-0.440699994564,-1.32133555412,-0.932095885277,-0.968855977058
868,0.255757391453,1.38560128212,-0.415950000286,-1.59862434864,0.149528697133,0.177136793733,0.430945515633,-0.155630201101,-0.822435379028,0.0128827095032,-0.096833974123,-1.02403879166,-0.865798175335,-0.503849983215,0.950657844543,0.118873417377,-1.58594584465
1677,0.436863958836,0.00908276066184,-0.236400038004,0.557644546032,0.125150233507,-0.0868713408709,1.28506731987,-1.0977960825,-0.595772027969,-0.792048811913,-0.835742354393,1.75809383392,0.870438396931,-0.0428499877453,1.3055741787,-0.770502328873,-1.10266625881
