rid,MUC.CP006_MCF7_6H:BRD-K83191645-001-01-1:9.9432,MUC.CP006_MCF7_6H:BRD-K83191645-001-01-1:3.3144,MUC.CP006_MCF7_6H:BRD-K83191645-001-01-1:1.1048,MUC.CP006_MCF7_6H:BRD-K83191645-001-01-1:0.3683,MUC.CP006_MCF7_24H:BRD-K83191645-001-01-1:9.9432,MUC.CP006_MCF7_24H:BRD-K83191645-001-01-1:3.3144,MUC.CP006_MCF7_24H:BRD-K83191645-001-01-1:1.1048,MUC.CP006_MCF7_24H:BRD-K83191645-001-01-1:0.3683
5720,-0.00779262185097,0.56443965435,0.9091989398,0.773657619953,1.95699810982,1.27917909622,0.262114822865,-0.585669219494
466,-0.900660395622,-0.465278536081,-0.397826224566,-1.97570753098,1.26251482964,1.07119143009,1.1552233696,0.901593983173
6009,-0.89327776432,-0.434659808874,0.249036312103,0.106895759702,0.679898500443,0.366265714169,0.369307011366,0.880179524422
2309,0.139506459236,-0.366533726454,0.0619336366653,0.335910260677,-0.045668810606,0.202376544476,-0.340239614248,-0.00484060496092
387,-0.47293356061,-0.333613038063,-0.0395025014877,0.471114903688,-0.0214419551194,0.680216431618,0.69974821806,-0.431468605995
3553,0.583732485771,-0.33826738596,0.883502006531,-0.257327020168,-0.309251129627,-0.76159954071,-0.577129662037,-0.379721432924
427,-1.14052546024,-0.489469647408,-1.03230762482,-1.22155642509,-0.5207862854,0.589405715466,-0.00390447117388,0.0323030725121
5898,0.117874339223,-0.160945221782,0.338843971491,-0.999815583229,1.17908787727,0.647444665432,0.899537503719,0.400669306517
23365,-0.133674800396,-0.103815697134,-0.0808224752545,-0.950330495834,-0.187082573771,1.16125524044,-0.240074008703,-1.00850880146
6657,0.980001926422,-0.168926686049,-0.710877895355,0.302513003349,-0.349646419287,-0.908729672432,-0.592271029949,0.305231630802
5054,1.17987287045,1.15410029888,-0.495489150286,-0.322730958462,0.404958307743,-0.348480910063,-0.0326702743769,0.641666471958
3108,0.0799924656749,-0.211280435324,0.807736694813,0.241764247417,-0.448259353638,-0.43245396018,-0.129672244191,0.144075244665
