rid,DOS021_VCAP_24H:BRD-K18454119-001-01-0:5,DOS044_A375_24H:BRD-K18454119-001-01-0:5
5720,-1.19190001488,-0.437000006437
466,0.921200037003,-0.577399969101
6009,-0.574150025845,-1.07790005207
2309,-0.364699989557,0.214049965143
387,-0.560000002384,-0.822600007057
3553,0.598900020123,0.734050035477
427,-0.430900007486,-0.503800034523
5898,-4.66914987564,0.416099965572
23365,0.396299988031,-0.524550020695
6657,0.0253500044346,-0.386500000954
5054,1.27409994602,-0.316199988127
3108,0.0708499997854,-0.239100009203
1950,1.39884996414,0.258749991655
351,0.55814999342,0.336250007153
4846,0.322299987078,-0.492749989033
1452,0.181850016117,-0.5950999856
4776,0.104499995708,0.404350012541
6908,-0.877250015736,-0.503650009632
672,0.620149970055,1.14404988289
5710,0.553249955177,0.0227999985218
2115,-0.0637499690056,0.229000002146
7015,0.124500006437,0.238800004125
8726,0.671800017357,-0.0574999973178
2185,-0.757250010967,1.49625003338
3315,5.24674987793,-0.244899988174
5289,0.0839000046253,0.840649962425
868,-0.326300024986,0.690600037575
1677,-0.285649985075,0.937450051308
7043,1.38555002213,0.29494997859
5613,4.23699998856,-0.0705999955535
595,0.759999990463,-0.83259999752
4793,-0.263949990273,0.110349982977
2736,-0.524249970913,0.398050010204
5290,0.419049978256,0.411350011826
6194,-0.381099998951,-0.000699999975041
1676,0.400599986315,0.30220001936
23512,-4.8561501503,0.53560000658
148022,-0.366750001907,0.546599984169
1906,0.539050042629,1.57614994049
8878,0.237149983644,-1.14320003986
3091,-0.0629000067711,-0.456000000238
5743,0.334299981594,-1.19324994087
5321,0.713900029659,0.939049959183
4144,-1.14910006523,-1.53480005264
1981,3.15719985962,1.20875000954
695,0.57389998436,-0.360650002956
10398,0.495500028133,0.645049989223
5708,0.171000003815,0.550999999046
1213,0.361500024796,-0.47879999876
226,0.332249999046,0.0659500211477
6777,0.487399995327,0.0804000049829
2113,1.13960003853,0.35095000267
3329,-0.608549952507,-0.606249988079
1050,0.442149996758,0.180899992585
9491,-0.00714999437332,-0.0532999634743
22926,1.25255000591,-1.62450003624
5899,-0.928650021553,0.314200013876
5467,1.1140499115,0.565299987793
6774,-0.105599999428,0.425100028515
1788,0.555449962616,0.420249998569
5921,0.599600017071,-0.510850012302
5721,0.492699980736,-1.07089996338
2263,1.11039996147,0.64929997921
808,0.280900001526,0.124949999154
30001,-0.191050007939,0.643500030041
348,-0.0353999957442,-0.703299999237
30849,-2.09870004654,-0.119950003922
1454,-0.172949999571,0.239500001073
6500,0.323799997568,-0.428900003433
5627,-0.983950018883,-1.16789996624
5715,-0.256550014019,-0.80680000782
4791,-0.445850014687,0.363750040531
56924,0.249249994755,-0.872749984264
2690,-0.882749974728,-0.0438999980688
1019,0.544800043106,-0.211750000715
51422,0.215450018644,-0.908699989319
5788,1.01289999485,0.833350002766
6709,0.198799997568,-0.646250009537
1277,-0.749000072479,0.128949970007
993,-0.659049987793,-0.71975004673
7157,-0.145050004125,-0.371149986982
1958,0.0221499800682,0.515150010586
4582,0.585250020027,1.23249995708
9212,1.0381000042,0.415300011635
8440,-0.370900005102,0.490200012922
6790,0.63915002346,-0.687249958515
8851,0.0235499888659,0.84944999218
2534,0.0182999968529,0.864650011063
4893,1.2853000164,0.0504499971867
665,-0.113000035286,-0.0267499983311
4313,0.856699943542,-0.841449975967
1022,0.353900015354,0.0104500055313
5880,0.478700011969,0.386200010777
3162,0.477549999952,-0.139050006866
1282,0.32365000248,-2.66610002518
3383,-1.14760005474,0.197449997067
727,2.14884996414,-0.111349999905
4792,-5.50619983673,0.0433999970555
4794,0.344899982214,0.325550019741
902,0.793700039387,0.320450007915
8091,-0.192550003529,-0.618999958038
3486,-0.493200004101,-1.84929990768
10818,4.08470010757,0.161100000143
3454,-0.331999987364,1.06455004215
4282,-0.619199991226,-2.59404993057
1605,0.105499997735,-0.82254999876
10644,4.29820013046,1.67595005035
2065,-1.13604998589,-0.225350007415
8321,1.78369998932,1.17575001717
8503,-0.194600000978,1.18250000477
7027,1.57219994068,-0.151549994946
6850,0.249549999833,0.617500007153
1978,0.863999962807,0.0887500047684
896,0.994500041008,0.0448000431061
5777,0.597699999809,0.917800009251
1846,-0.864249944687,-1.16514992714
5925,-0.163199990988,-0.308349996805
142,0.237550005317,-0.149499997497
1021,0.373350024223,0.096349991858
5699,0.675149977207,0.638749957085
8061,0.117050006986,-0.538249969482
1870,-0.239450007677,-0.373350024223
1398,0.257550001144,-0.273949980736
3312,-0.361450016499,-0.0216000005603
891,0.40499997139,-0.447649985552
4775,1.86874997616,-0.538800001144
5111,0.0755500048399,0.335900008678
5696,0.546700000763,-0.403349995613
5588,-0.552850008011,1.38150000572
6839,0.428449988365,-0.217050001025
329,0.712399959564,-1.12584996223
5058,-0.360149979591,-0.594850003719
998,-0.509949982166,-0.123250000179
9134,0.360550016165,0.501850008965
6616,0.540300011635,0.0539999902248
5223,0.138999968767,-0.714900016785
4690,-2.95679998398,0.785250008106
958,0.287449985743,-0.00855000317097
1616,-0.0595499873161,-0.596099972725
991,-0.915300011635,0.000999999931082
6347,0.86185002327,-0.0724499821663
6714,-4.61380004883,1.05209994316
652,0.916350007057,-0.162949994206
4331,0.693049967289,-0.0729500055313
7099,-0.85020005703,0.40520003438
10320,0.222699984908,-1.75780010223
2042,0.26139998436,0.0815500169992
843,1.14079999924,0.642650008202
840,-0.353100001812,1.05449998379
7048,-1.04920005798,-1.25635004044
4851,0.922049999237,1.26425004005
6464,-0.265949994326,-0.0273499935865
23410,0.441899985075,0.324299991131
54205,0.967599987984,0.357400000095
2770,0.843450009823,-0.0500999987125
80204,0.449699997902,0.25514999032
4208,1.40359997749,3.61640024185
1845,-0.621500015259,-0.436750024557
23368,0.581949949265,1.60609996319
5583,-0.0396499931812,0.753799974918
8900,2.73094987869,-0.393549978733
581,-0.711050033569,0.221700012684
6193,-0.955700039864,-0.191699996591
6622,-1.15725004673,0.869599997997
11261,0.686200022697,-1.14489996433
6696,-0.138950005174,0.578400015831
8312,1.45169997215,-0.805750012398
835,1.05719995499,-0.99874997139
8324,0.233899980783,-0.389049977064
1848,0.871999979019,0.553300023079
154,-0.30134999752,2.76324987411
4312,0.213599979877,-0.164849996567
994,-1.06620001793,-0.807550013065
2048,-0.778599977493,-0.749400019646
1111,-0.766499996185,-0.0755499973893
5154,0.389500021935,0.0588000044227
2920,0.583150029182,-3.23425006866
3122,-0.046749997884,-0.465499997139
2769,1.00699996948,0.193250000477
